DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,SW_OUT,LW_IN,LW_OUT,NETRAD
1,10.75,-1.68195765,-3.1444385,-28.0073058,-2.031,389.8365649,0.7978264,1849.6924,0.04440675,0.156116525,-27.1237404,-27.41,58.61325,94.095720625,0.1123,31.903,6.34875,4.9388,1886.046375,1970.769125,24.85875,1.913275,2.871475,3.0447,3.806475,6.18875,7.385425,20.63575,152.01666416,189.6462287825,-21.47225
1,11.25,-1.3455173,-3.7747844,-24.2261055,-0.68925,389.05868615,0.75244495,1855.746275,0.05119175,0.1598042,-25.9736314,-25.8915,55.896,94.014318425,0.118,45.358,6.1782,4.83635,1859.858,1967.60865,30.37,1.910575,2.869775,3.044,3.80385,6.18845,7.38635,22.26,144.16193513,194.919844145,-35.3575
1,11.75,-1.30963975,-2.808446925,-23.116648,-14.11025,388.78484895,0.76543565,1849.342,0.054575875,0.210072075,-24.99662595,-24.936,49.858,94.0152489,0.122875,57.6147,-166.34285,4.98865,1803.90585,1964.531575,31.731,1.91475,2.876125,3.04675,3.81125,6.195,7.384275,30.9225,137.85573435,196.85883368,-35.96125
1,12.25,-2.0752222,-1.171796875,-22.1738025,1.6771,388.99076485,0.7490021,1850.041,0.055376675,0.319858525,-24.3866549,-24.223,49.556,94.005120775,0.1258,55.861675,-121.233,3.8672,1829.66225,1961.2698,32.4345,1.92005,2.87805,3.04185,3.8122,6.197,7.3835,33.108,141.17289972,202.70710772,-30.967
1,12.75,-1.6981169,-1.28341,-21.2236344,1.6813,388.9746008,0.83304385,1849.121125,0.052744,0.2914095,-23.767591,-23.67975,46.102,94.00945195,0.1274,57.305325,-16.537,7.12785,1744.688125,1958.844975,27.5885,1.9236,2.87365,3.04325,3.8095,6.19575,7.38225,35.629,142.48820668,206.92865088,-36.399
1,13.25,-1.779108,-1.79836445,-24.80677555,0.0866047500000002,388.6097821,0.82119525,1846.2396,0.0565352,0.21414,-23.24110365,-23.09,44.994,93.9461326,0.123,58.5815,-12.5972,5.7327,1748.726625,1957.3982,30.795,1.928,2.8728,3.04325,3.8146,6.19415,7.38285,34.93575,143.6976339125,208.7137334375,-41.93575
1,13.75,-1.4608395,-1.3374446,-25.3843625,2.14052,388.524582675,0.8287327,1842.152325,0.0556944,0.233107275,-22.80145805,-22.47275,42.52525,93.909199,0.1208,56.48825,-50.218875,4.6321,1786.064875,1955.155775,26.5925,1.9229,2.87025,3.0424,3.8112,6.18705,7.38415,27.7195,146.37972783,210.19803963,-50.4095
1,14.25,-1.2252745,-2.6646977,-28.021345,-17.864,388.73069615,0.88135175,1840.684,0.0588579,0.273293375,-22.4602719,-22.118,42.96175,93.8932825,0.1285,50.85625,-16.1526,6.5231,1786.4697,1956.8715,26.17625,1.92205,2.8694,3.0414,3.81105,6.18635,7.3806,24.508,148.83488946,212.80434288,-41.882
1,14.75,-1.2874795,-2.3500005,-29.347495125,0.978285,388.197296,0.8838867,1845.23935,0.05469225,0.273201,-22.2448716,-21.96975,41.54475,93.9215748,0.1258,43.14925,9.7265,4.3296,1786.0724,1955.8526,18.14625,1.92205,2.8711,3.04155,3.81105,6.17955,7.3786,18.4145,152.54796848,215.40793807,-34.972
1,15.25,-1.263577,-2.2717862,-30.6613514,-16.832,388.59799435,0.9588932,1844.548925,0.058047075,0.240488175,-22.27871885,-22.10075,41.64725,93.91779,0.1249,26.99775,5.347925,5.6236,1777.9425,1956.1645,8.64625,1.9229,2.8745,3.04155,3.8112,6.17925,7.37815,10.88,154.79273999,215.59190586,-35.274
1,15.75,-1.1972735,-3.9068382,-37.379972,-0.152634,388.64468775,0.92570975,1842.54075,0.047171,0.2104806,-22.3913212,-22.365,42.808,93.948258125,0.121,15.642425,-12.10325,4.8352,1781.535875,1959.9744,6.696,1.921875,2.8755,3.040625,3.810375,6.18075,7.378,6.04435,159.05786707,215.1494126775,-44.774
1,16.25,-1.3519059,-4.40088215,-38.289035075,-0.7993975,388.6186627,0.909086,1842.921,0.0430568,0.1216752,-22.908527375,-22.971,44.513,93.9211112,0.121125,7.4173,-55.463675,4.586175,1802.764875,1961.376,2.407875,1.92175,2.875375,3.0405,3.80925,6.175125,7.3775,2.64995,163.01262069,213.6019114375,-56.0815
1,16.75,-1.1190197,-4.76653255,-43.269945875,-15.8382,388.8134056,0.90198415,1842.28735,0.037081025,0.102428425,-23.9408588,-23.839,48.168,93.9131736,0.124375,0.467,-31.6573,4.1892,1837.3214,1963.916175,-2.14705,1.9195,2.874625,3.036625,3.80675,6.17225,7.37375,-0.64885,166.3486619925,208.88258208,-57.9765
1,17.25,-1.25478125,-5.336710125,-39.1805444,1.02534,388.491649575,0.90571095,1844.2368,0.0238272,0.0673851,-24.9186595,-25.062,49.953,93.9457574,0.122,0,9.571225,4.2428,1787.8665,1968.2738,-3.787625,1.91125,2.86925,3.0335,3.8005,6.172875,7.36975,-1.4116,164.8758893125,202.3752204375,-59.6705
1,17.75,-1.31721525,-5.3523525,-44.77689925,-22.9605,388.454270175,0.8877416,1844.30985,0.028624975,0.051310425,-25.590168925,-26.013,53.662,93.9741646,0.119,0,8.54245,7.8565,1825.6542,1974.900875,-4.13535,1.905125,2.8615,3.032375,3.796375,6.174125,7.37,-1.0925,162.822370465,197.08884081,-61.935
1,18.25,-1.235818775,-6.1169997,-39.14080475,-58.499,389.109337,0.864332,1845.260625,0.025700175,0.054415475,-26.540105,-27.29375,54.85875,94.005815,0.1182,0,6.731225,3.62465,1795.9054,1971.1044,-3.963075,1.9032,2.8653,3.039,3.794,6.1736,7.369,-0.7948,161.535733325,193.225181515,-62.0295
1,18.75,-1.123879225,-6.6776363,-40.8788823,-6.05635,388.4194686,0.7978879,1845.9672,0.0274304,0.0552864,-27.1871,-28.17625,56.94875,94.025500025,0.11565,0,9.7938,4.68005,1784.4303,1972.187725,-3.715825,1.9098,2.8675,3.039,3.7997,6.1675,7.367175,-0.52765,161.43505357,192.04817995,-58.5735
1,19.25,-1.5860064,-6.8900023,-40.1126849,-24.8245,389.110491025,0.6955213,1854.079725,0.0218028,0.0465596,-27.2700746,-29.00125,59.135,94.052446025,0.1107,0,10.029,6.03825,1795.219375,1971.1863,-3.67865,1.9106,2.8666,3.0361,3.8012,6.1674,7.36595,-0.35195,159.4899373,189.413902625,-55.951
1,19.75,-1.5403838,-6.9768793,-43.269366725,-27.818125,389.6376829,0.7619708,1859.325125,0.026056325,0.054395875,-27.406846425,-30.14,60.59375,93.948275875,0.108,0,-39.2302,7.2219,1778.575125,1973.498725,-3.5802,1.9031,2.8662,3.0317,3.7953,6.1646,7.37265,-0.72575,157.90688444,188.083141755,-56.634
1,20.25,-1.631095175,-7.441166,-36.682871025,-8.8761,389.4891711,0.669543975,1854.87975,0.02634125,0.04542515,-27.190220925,-30.79875,62.2425,93.90954795,0.1071,0,-52.778375,6.7878,1770.813375,1969.9974,-3.59195,1.9071,2.8663,3.0315,3.7975,6.1654,7.37335,-0.4395,157.56775201,187.56009235,-55.0155
1,20.75,-1.454154525,-7.4237599,-37.95858,-20.07715,389.523326,0.64476125,1852.2566,0.028999,0.04755515,-27.32873065,-31.125,63.5825,94.0273205,0.1121,0,-44.4753,5.94425,1755.88,1968.5301,-3.5177,1.9093,2.8651,3.0302,3.8002,6.1673,7.3718,-0.47,157.833839975,186.72827189,-54.433
1,21.25,-1.6165539,-7.47304175,-34.14558925,-12.7909,389.341559,0.62318125,1851.431,0.0260395,0.0510495,-27.6465569,-31.87125,62.98125,94.038864,0.1172,0,6.140375,7.18015,1766.73825,1969.493075,-3.59845,1.9097,2.8638,3.0305,3.8006,6.1639,7.3751,-0.5266,157.133347045,184.740337955,-53.2975
1,21.75,-1.932346925,-9.1163042,-40.619008,-5.288375,388.5483195,0.62632675,1851.33,0.027910525,0.06804925,-27.65264785,-32.075,63.96875,94.041539175,0.11705,0,8.6518,7.297075,1785.1585,1970.228375,-3.4119,1.9096,2.8601,3.0314,3.8005,6.1658,7.37085,-0.3858,157.72691813,182.555343435,-52.9235
1,22.25,-1.1564579,-6.5106393,-33.69221615,-2.002175,389.0218432,0.570434,1855.64525,0.025123,0.058677,-27.96212135,-32.44575,65.395,94.04079115,0.1056,0,-13.59295,5.3042,1823.25425,1971.1806,-3.5546,1.9034,2.8555,3.0287,3.7971,6.1638,7.3719,-0.38595,158.4730805,180.7600115,-53.7475
1,22.75,-1.256620125,-6.99550565,-35.4019145,-21.08535,388.651551125,0.61750595,1847.824775,0.02269755,0.0805039,-28.090645925,-32.45575,66.14975,94.054145,0.1068,0,-17.599675,5.9814,1824.3,1969.9651,-3.3309,1.89775,2.85375,3.02795,3.7877,6.16375,7.3749,-0.20725,158.1657852,181.4784131,-52.852
1,23.25,-1.268616225,-7.90125495,-35.391795125,-11.37165,388.7248956,0.58499825,1847.973025,0.0230807,0.064531875,-27.776932,-32.58225,67.576,94.05166885,0.1098,0,-22.757575,5.5428,1835.87025,1969.8527,-3.60175,1.89715,2.85305,3.02895,3.78225,6.1637,7.373475,-0.1467,156.0991594,178.4396171,-51.3245
1,23.75,-1.3771325,-7.2880815,-35.887886,-1.6435,388.7891623,0.670016525,1847.179,0.026700125,0.061170375,-28.32046365,-32.8545,68.43325,94.02699045,0.109,0,-1.0165,7.36585,1826.748375,1968.234275,-3.40225,1.8944,2.854,3.03085,3.78425,6.16455,7.3766,-0.2676,156.156159,177.3697261,-50.076
2,0.25,-1.613561,-7.0005819,-37.7940075,1.11366,388.17458505,0.6513136,1846.72905,0.02774,0.0274917,-27.5240786,-30.585,57.8045,94.0725824,-0.01415,0,6.571875,3.3398,1832.50005,1958.777725,-3.857225,1.44235,2.226225,2.361825,3.030825,5.1914,6.800725,-0.2261,156.5242664,181.63379649,-66.503
2,0.75,-1.699064,-6.9073144,-36.518835,-3.512125,388.1079705,0.509911125,1845.47325,0.0246869,0.0638334,-27.539465,-31.006,59.651,94.077727,-0.01515,0,-31.9442,2.76735,1797.358325,1959.644,-3.77825,1.439675,2.218925,2.3576,3.030275,5.185525,6.799725,-0.306,155.62965036,181.89288204,-60.536
2,1.25,-1.440353,-7.712347125,-36.4198607,-4.054,388.266655425,0.462338525,1854.183775,0.02681645,0.060537,-28.12216675,-31.346,60.0415,94.075743,-0.014,0,8.30305,3.147,1818.23905,1960.640675,-3.68305,1.438125,2.2145,2.355375,3.02695,5.183975,6.7995,-0.2725,155.11642278,181.99182221,-59.146
2,1.75,-1.740012225,-8.224237275,-35.96420085,-12.6606,387.86593875,0.443557,1852.2836,0.0214056,0.05921475,-28.2630986,-31.9645,59.988,94.0875504,-0.01435,0,-15.3575,1.259,1800.0584,1959.444,-3.8126,1.443225,2.21915,2.360475,3.03205,5.189625,6.80105,-0.1457,154.59097646,185.00951007,-57.279
2,2.25,-1.842921725,-7.614361625,-34.6937046,-4.116575,388.36024705,0.4207309,1855.4018,0.02315835,0.0405901,-28.00912865,-32.2165,58.7085,94.1052118,-0.016,0,7.1639,3.13325,1805.4016,1959.2875,-3.633025,1.444125,2.2217,2.357925,3.03215,5.1873,6.804825,-0.2287,155.28975547,184.14372486,-55.478
2,2.75,-1.1839948,-8.4328787,-32.6153076,-7.29125,388.42678605,0.5353,1849.914125,0.02337275,0.03917675,-28.22086725,-32.5725,59.287,94.0981778,-0.01705,0,6.9468,3.172775,1776.8346,1958.854525,-3.75545,1.447225,2.2238,2.3556,3.0296,5.188075,6.80305,-0.4105,155.41931093,181.28882197,-53.509
2,3.25,-1.4593328,-8.36698205,-37.3608828,1.57563,388.553982925,0.4166833,1848.99385,0.0221372,0.0423612,-28.1162244,-32.894,59.3265,94.0529308,-0.01815,0,7.434825,1.724125,1819.2683,1963.0149,-3.71685,1.44935,2.225025,2.35795,3.031725,5.189525,6.800275,-0.3037,156.34966659,180.19889065,-55.463
2,3.75,-1.3603965,-7.53094925,-34.86053945,1.21002,388.4157665,0.4782067,1849.7306,0.02359375,0.059414375,-28.2761585,-33.3105,63.0575,94.0112618,-0.02105,0,8.845,1.55005,1812.25185,1957.9345,-3.6656,1.449025,2.22505,2.358075,3.0344,5.1872,6.796175,-0.2358,156.77573942,177.74474479,-54.212
2,4.25,-1.335918,-7.0906551,-33.4001266,-1.051025,387.5579005,0.559122,1848.0477,0.02566025,0.074771875,-28.165781375,-33.481,63.196,94.0376662,-0.0241,0,8.1842,3.988625,1808.142725,1958.121,-3.818475,1.445475,2.22085,2.356075,3.033175,5.1831,6.797725,-0.2709,153.05850217,175.61904132,-52.87
2,4.75,-1.585046575,-7.00402055,-37.16860845,1.035705,387.9037155,0.450787875,1848.979125,0.019459,0.0405326,-28.570263,-33.9975,63.215,94.053391,-0.0221,0,5.819125,4.55735,1820.071375,1962.017375,-3.6315,1.4447,2.217175,2.354175,3.0295,5.179425,6.799275,-0.3085,151.91962927,174.95012101,-60.79
2,5.25,-1.5786926,-5.9120238,-34.6205386,-12.327,387.43907725,0.420590375,1852.223,0.0185089,0.05326075,-27.7482819,-34.567,63.607,94.03058115,-0.0181,0,7.288,0.546,1836.934775,1961.9438,-4.49755,1.442375,2.217725,2.35165,3.0293,5.1791,6.802375,-0.303,151.67244952,173.87355829,-64.241
2,5.75,-1.57344925,-7.66132955,-35.996469625,-0.276899999999999,387.866463,0.5999674,1852.58185,0.0197073,0.0461842,-27.975502,-34.735,63.993,94.08011805,-0.018,0,8.48355,-0.900875,1835.825025,1961.321975,-4.31025,1.44105,2.218175,2.349425,3.025975,5.1771,6.8015,-0.1319,151.94449966,173.51156821,-63.496
2,6.25,-1.2940858,-6.625751125,-35.253862125,1.028085,388.2515416,0.6022816,1851.721725,0.018813975,0.052397425,-28.070781075,-34.9815,63.704,94.0973949,-0.0181,0,-27.0719,-3.9075,1787.153,1961.3149,-3.9088,1.4445,2.21995,2.351075,3.025075,5.17865,6.7985,-0.2356,153.52110213,174.06123645,-63.0925
2,6.75,-1.605282625,-9.469915375,-42.139691125,1.04961325,388.089184725,0.572602025,1849.47,0.01855305,0.0651063,-28.192731125,-35.1845,65.3285,94.1102375,-0.01905,0,7.6377,2.8002,1825.2122,1963.60375,-3.6588,1.44805,2.21995,2.354175,3.028175,5.18265,6.7984,-0.2219,151.50849639,173.51633469,-60.4815
2,7.25,-1.6992945,-8.83954375,-34.91507125,-0.9355,387.911312975,0.483205475,1852.9698,0.026405,0.052767,-28.47964425,-35.156,65.958,94.1392565,-0.0181,0,-21.46875,3.3891,1820.502225,1964.05585,-2.41845,1.4506,2.2184,2.3565,3.03095,5.181875,6.801275,0.1404,151.41048657,173.15254325,-63.6755
2,7.75,-1.354675625,-9.85928945,-39.4215901,1.0524,387.85428095,0.3846374,1852.081,0.0218434,0.0571649,-28.476659125,-35.239,66.084,94.160004575,-0.0162,0,8.0986,3.5842,1861.832625,1961.3665,2.463975,1.44805,2.2144,2.3556,3.029275,5.17865,6.801275,1.0007,151.25568073,172.51348309,-52.9435
2,8.25,-1.2629946,-11.3709997,-40.4670082,-5.6175,388.002266325,0.494269875,1853.92705,0.02266285,0.07404065,-27.85032065,-34.554,61.9205,94.166606375,-0.01705,1.02871675,1.5298,2.417925,1841.843825,1962.5983,11.069,1.44205,2.2115,2.354825,3.0285,5.176525,6.800175,3.4012,154.91332937,174.85966252,-46.57775
2,8.75,-1.4101932,-8.47244775,-40.07282565,1.17685,388.31013145,0.5579024,1852.541,0.02309075,0.090962675,-27.36632035,-32.75,58.809,94.16359555,-0.01815,5.70056,-8.47462499999999,2.354325,1840.748475,1962.1108,19.7905,1.441725,2.2115,2.35605,3.02795,5.17575,6.800825,5.1666,159.93039976,181.25248023,-40.77
2,9.25,-1.460393425,-6.20124935,-36.558471875,-0.3495,387.93466345,0.6011465,1851.79725,0.030669,0.1009876,-27.9487604,-30.7845,55.209,94.150892025,-0.01825,18.288925,-6.88495,1.851775,1849.6418,1961.58725,26.9515,1.443525,2.213525,2.353175,3.024075,5.175975,6.79795,6.8895,159.73561931,184.81773986,-47.413
2,9.75,-1.46793175,-6.59846785,-36.6657618,-1.3955,388.224074375,0.59966355,1851.28555,0.032805125,0.14497375,-27.1288996,-28.362,48.133,94.1242134,-0.01405,41.0325,-9.17235,2.582075,1816.374925,1957.6414,40.5665,1.443525,2.213525,2.34975,3.02275,5.17555,6.7995,10.299,157.59064143,193.2742811,-2.6518
2,10.25,-1.809794725,-2.702196,-31.128907,2.1292,388.31468625,0.751125125,1850.1552,0.047537,0.172812,-25.712298375,-26.0085,41.9105,94.13343965,-0.011,64.661,7.3245,2.8395,1791.7579,1954.82145,50.019,1.44575,2.21895,2.354175,3.028175,5.1773,6.799725,15.014,144.57836963,199.42977983,12.079
2,10.75,-2.33087525,-1.6109001,-26.18855,2.130425,388.2583415,0.791061,1848.75995,0.05138735,0.2851353,-24.8631108,-24.9985,38.325,94.140469325,-0.007,78.41375,6.35795,1.614675,1802.2176,1955.15365,61.231,1.44665,2.221725,2.35795,3.031175,5.179975,6.79995,17.815,139.00382494,202.09669702,12.165
2,11.25,-1.6445346,-0.7109028,-22.750156,1.40223,388.266716125,0.675841825,1845.444425,0.05932375,0.376084175,-23.616537875,-24.50975,35.14575,94.116122,-0.005075,96.97,7.096125,4.59445,1834.506775,1955.8688,67.6135,1.43935,2.216725,2.356275,3.028075,5.1762,6.79795,15.62,143.28522882,203.64142526,-24.5145
2,11.75,-1.76130825,0.2021836,-25.6768316,1.6401,388.16807335,0.729483225,1842.8264,0.07149975,0.279873,-23.392673775,-23.921,34.1485,94.1069187,0.006,108.7775,-13.24115,3.46525,1841.4981,1954.547875,70.0175,1.439125,2.21485,2.3525,3.018525,5.1711,6.795625,16.275,139.31849276,208.59815882,-39.461
2,12.25,-2.014946575,0.54996125,-32.665105375,-1.0657,388.08408255,0.69460345,1837.2811,0.0697754,0.3121329,-22.91991795,-23.3895,31.888,94.090964575,0.00285,115.2875,-117.2229,1.15915,1825.732425,1948.888,72.655,1.4398,2.218275,2.351925,3.019625,5.17385,6.795625,17.0625,139.012003575,213.22435085,-22.63875
2,12.75,-1.999536275,1.47349805,-26.48831275,-0.8573125,387.970101,0.69875225,1837.325,0.070887,0.390338,-22.6282118,-22.84,28.8245,94.07187915,-0.002,121.795,-46.533425,3.52105,1803.469,1949.92155,55.10375,1.436025,2.21285,2.35125,3.01665,5.170425,6.797825,7.75025,139.5833895875,213.7011158375,4.2525
2,13.25,-2.355175,1.9631399,-33.198615,-2.53434999999999,387.9933927,0.7253178,1836.092925,0.0685774,0.360726775,-22.3586,-22.136,28.86775,94.05961565,-0.00615,121.42425,-42.985825,5.02275,1827.309375,1947.687,71.54125,1.4374,2.2116,2.3512,3.0156,5.17,6.797,15.66125,142.23281368,216.75389376,16.35
2,13.75,-2.2324228,1.64843675,-31.28940525,2.18584,387.95009865,0.73260135,1838.6971,0.076597,0.324231,-22.2228893,-21.94325,26.66225,94.0911161,-0.00615,112.935,-5.6706,2.632,1820.57865,1949.5832,63.095,1.4352,2.2106,2.3454,3.0192,5.172,6.7964,13.32,146.18126027,219.06713207,9.49
2,14.25,-2.0419875,2.187897375,-36.4837969,0.450200000000001,387.7945508,0.7262925,1834.62805,0.0716576,0.2996718,-21.7679466,-21.574,25.9725,94.08065875,-0.00705,106.375,-44.4191,4.9162,1837.6832,1950.6709,54.462,1.43325,2.2103,2.343275,3.019075,5.170175,6.7935,11.434,151.7351189,220.16894933,-27.3301
2,14.75,-2.26248025,1.01704575,-33.431046975,1.47911,387.4793027,0.717289875,1832.86595,0.066468925,0.326011275,-21.571885125,-21.079,24.168,94.0620937,-0.01005,91.1425,-41.6242,3.5203,1809.4184,1950.5103,49.34625,1.431925,2.20975,2.3435,3.019625,5.169175,6.79095,10.03875,158.247014275,223.1363681,-26.89125
