DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_DIF_1_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1,TS_2,TS_3,TS_4,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS,WS_1_1_1,NEE
1,0.25,1969.58605651856,420.806529998779,-1.5611569583416,-35.185411453247,1.8740845054388,-0.595904418826103,-7.07749283313751,-15.1586831569672,-92.9059486389162,-6.59543991088867,-1.17995629906655,-0.474702349305153,99.2837106704712,51.9451886177063,46.0542783737182,-8.1792500257492,-7.92788697481156,0.0363691486418248,212.256600570679,266.025866699219,-71.0397585868835,0.476194632798433,0,0.330207833647728,0,0,0,-0.545670861005783,0.0235725473612547,1.21453724205494,4.07466233968735,-0.704096254706383,0.172697042673826,0.0292300942819565,0.176415169984103,0.0339133684523404,0.226193742826581,0.254046049714089,-0.937511804699897
1,0.75,1973.18627929688,420.673128509521,-0.154548536241053,-81.3251918792724,1.86503873169422,-0.700594267249108,-8.66948523521424,-15.2128211259842,-78.8035808563233,-5.49697533845901,-0.883971035480499,-0.706509153544902,99.2814952850342,51.6617870330811,46.211062335968,-8.13332252502441,-8.01385998725891,0.0426126221194863,211.676759338379,266.295548248291,-78.2031787872315,0.459436955302954,0,0.330036660283804,0,0,0,-0.536166167259216,0.0109771195799112,1.22206960320473,4.06323982477188,-0.474989211559296,0.208305914700032,0.0388178149238229,0.176124329119921,0.0356426843442023,0.289375997334719,0.430522592365742,-0.196286265552044
1,1.25,1981.31426086426,418.542530822754,-2.86442928314209,-47.3188335418701,1.85352727770806,-0.402226612716914,-13.3964880466462,-15.2340239286423,-71.825345993042,-7.76853597164154,-0.818669581413269,-0.866589808464051,99.2867132186889,52.0944763183594,46.8275289535522,-8.1643925666809,-8.064166867733,0.0540650391019881,209.049113845825,265.97064819336,-85.7875616073608,0.481107971072197,0,0.328657662123442,0,0,0,-0.550386564433574,0.0106505285948515,1.21977611482143,4.05573033094406,-0.765353977680207,0.193530909717083,0.0416165564674884,0.132596005871892,0.0410793896764517,0.322342763841152,0.496963220089674,-2.79840603470802
1,1.75,1981.30502929688,420.506378936768,-0.00898459777235971,-60.2386177062989,1.86831802129746,-0.488185094296932,-15.9868506431579,-15.2279975175858,-72.5318487167358,-4.60940102338791,-0.655242681503296,-1.15024271309375,99.3032825469971,53.1772745132446,47.8316055297852,-8.27205579280853,-8.09833426475525,0.0524452066980302,207.699071884155,265.744302368164,-85.4412347793579,0.451401826739311,0,0.326337289810181,0,0,0,-0.57725717574358,0.00546056404709816,1.20519763529301,4.05654981136322,-0.51163055896759,0.178732986748218,0.03593321852386,0.129120858386159,0.0417546570301056,0.248003624379634,0.426365058869124,-0.472871819883585
1,2.25,1977.79807128906,419.210628509521,-7.42475116252899,-30.9268386840821,1.90403077304363,-0.523780700564384,-7.86663323640823,-15.2160521507263,-80.5600381851196,-7.13389122486114,-0.605008721351623,-0.425652851909399,99.3117757797242,55.2404622077942,49.6232213973999,-8.40667154788971,-8.16107504367828,0.0467602203600108,206.470653152466,265.296626281738,-83.735827255249,0.490345001220703,0,0.328629226237536,0,0,0,-0.578228813409805,0.00582319609820844,1.22477827966213,4.05168441534043,-0.508759237825871,0.184510777145625,0.0261712183710188,0.121562237292528,0.029191836854443,0.291583400964737,0.287660610675811,-5.07027422189713
1,2.75,1980.32257080078,419.542705535889,-0.657919547706842,-48.5364617347717,1.8712622076273,-0.649339164793492,-6.00497813224792,-15.1880370378494,-84.0408737182617,-8.45902626514435,-0.742135405540466,-0.754314844310284,99.2901344299317,55.9461468696594,50.3713351249695,-8.58207678794861,-8.29562752246857,0.0432205716148019,205.730500411987,264.977950286865,-83.7756366729737,0.475836150348187,0,0.328812945634127,0,0,0,-0.569485433399677,0.00694726258516311,1.21872369647026,4.05526994466782,-0.474639251828193,0.187342008948326,0.0361451890319586,0.183938215672969,0.036315143853426,0.261591403931379,0.217281874641776,-0.698199044167996
1,3.25,1975.83631896972,419.236210632324,-0.915535959601403,-12.6781454086304,1.89166545271874,-0.715938565135002,-8.57766132354736,-15.1550107002258,-86.9678745269775,-7.94195194244385,-0.759323304891586,-0.794289320707322,99.2663854598999,55.8232926368713,50.4762042999267,-8.86920955181122,-8.68666081428528,0.0407964861951768,206.79165802002,264.049689483643,-80.7679136276245,0.465419078618288,0,0.328884249180555,0,0,0,-0.573430371284485,0.011490611359477,1.22325615286827,4.05315207242965,-0.452898528426885,0.147370741143822,0.0252214693464338,0.123937098123133,0.0308739431668073,0.340072449296713,0.29491783156991,-0.747735774517059
1,3.75,1970.8875,420.465985107422,-1.79895549118519,-14.7634376287461,1.9180820196867,-0.877037107944489,-11.0597009181977,-15.1437806367874,-76.5661796569824,-6.76359220743179,-0.844876196980477,-0.513355982303619,99.2528020858765,57.541950416565,52.2479275703431,-8.86797981262207,-8.62850456237793,0.0347635120153427,207.865233230591,262.960964202881,-85.9333667755127,0.485479590296745,0,0.332035567611456,0,0,0,-0.559470011293888,0.00512368381023407,1.21821002662182,4.04541738033295,-0.586629199981689,0.197142287716269,0.0318229582160712,0.147790353745223,0.0330839447677136,0.285665302351117,0.503299705684185,-1.23320957422256
1,4.25,1984.05405273437,420.818391418457,0.0132505148649218,-63.5095344543457,1.91786545515061,-0.306909389793873,-11.1186051130295,-15.140575504303,-96.8010986328125,-4.62111670970917,-0.80224118232727,-0.543351885676384,99.1858039855957,59.6306293487549,54.6612145423889,-8.77066457271576,-8.60980610847473,0.0333723514340818,207.081378173828,262.300801086426,-85.8296806335449,0.47354030162096,0,0.328847482055426,0,0,0,-0.587466818094254,0.00350397899746895,1.21549291908741,4.0381583571434,-0.621001668274403,0.156823354959488,0.044091178663075,0.149591272324324,0.0410369714722038,0.257804695516825,0.394795361161232,-0.320682589709759
1,4.75,1986.31849365235,420.803153991699,-1.09455237984657,-84.1670471191406,1.96810497045517,-0.530500903725624,-18.9883104920387,-15.1176185369492,-83.9230842590333,-10.0831571102143,-0.706613805890083,-0.481331493705511,99.1473190307617,61.237340259552,56.4380137443542,-8.8910546541214,-8.77850778102875,0.0309797493275255,207.024255371094,262.418428039551,-86.3447528839112,0.437787494808435,0,0.330520099401474,0,0,0,-0.57644659280777,0.0512237053364515,1.21195746958255,4.04042782783509,-0.5625901222229,0.158254425227642,0.0287078295834362,0.153868379443884,0.0392194917425514,0.257426778227091,0.356182250380516,-0.927141073346138
