DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
4,12.75,1.13,13.89,4.883,-5.5995,-5.56275,0.088,453.646,6.792,172.78575,2.423,77.1475,13.13,8.2975,35.555,78,389.79475,12.62,796.1,1967,1083.5,100.35,274.7,434.1,5.554,512.7
4,13.25,1.10025,14.305,4.78325,-5.3275,-5.3575,0.0795,445.54975,6.3765,161.337,2.005,65.845,12.645,8.7325,35.09,77.9875,389.697,12.8975,774.35,1915.75,1057,97.25,279.4,434.7,5.5395,550.05
4,13.75,1.134,14.63,4.63175,-5.347,-5.5435,0.077,438.253,5.7605,170.746,1.89875,53.895,12.425,8.9475,34.3525,77.96775,389.5,13.325,742.575,1854,1016.75,91.85,280.45,434.6,5.5475,548.05
4,14.25,1.101,15.0675,4.75825,-5.1985,-5.074,0.09275,427.3725,5.42925,160.33275,2.274,43.78,12.195,9.0675,34.91,77.9575,389.285,13.5525,699.6,1809.75,964.5,85.9,282.375,428.45,5.472,518.15
4,14.75,1.12175,15.1675,4.73625,-4.908,-4.816,0.07975,390.0405,4.29725,152.51,1.949,35.875,11.8775,9.1475,33.7175,77.93,389.21875,13.98,640.675,1670.5,895,77.9725,282.425,427.05,5.4485,529.85
4,15.25,1.11525,15.12,4.743,-4.533,-4.6315,0.068,362.99275,3.1945,146.444,2,32.5925,11.5975,9.24,32.47275,77.91,389.1095,13.925,570.9,1501,805.75,68.6475,277.175,419.95,5.352,456.25
4,15.75,1.13075,15.045,4.7535,-3.966,-4.015,0.087,306.999,1.335,126.08475,2.274,28.8075,11.35,9.3375,32.75,77.8875,389.03875,13.885,489.475,1321.75,711.4,60.59,276.625,410.2,5.4715,415.4
4,16.25,1.11475,15.0375,4.49425,-3.67025,-3.633,0.06875,263.96975,-0.329,119.8225,2.2755,28.395,11.215,9.33,33.8,77.8875,389.11275,13.965,397.9,1136.75,600.975,51.0525,272.2,403.775,5.3835,327
4,16.75,1.08925,14.85,4.74625,-2.8595,-2.81875,0.1065,189.5155,-1.07925,105.584,2.0395,25.61,11.1975,9.32,33.4275,77.88,389.23775,13.8725,289.675,927.75,478.4,40.8475,272.3,398.15,5.324,302.4
4,17.25,1.03825,14.61,4.44275,-2.12275,-2.19275,0.1455,133.9775,-2.691,87.3445,2.5345,21.5075,10.8825,9.3075,34.055,77.8775,389.38,13.275,182.575,705.1,354.575,31.875,270.775,390.525,5.5055,243.525
4,17.75,0.98675,13.8525,4.289,-0.76025,-0.89925,0.181,62.944,-4.086,72.5455,3.1295,17.355,10.6,9.3,36.1625,77.8875,389.46175,12.7575,68.7125,447.175,229.9,25.945,270,382.6,5.5545,164.575
4,18.25,0.90825,13.28,4.358,0.86625,0.468,0.29375,3.06075,-7.6795,56.8945,3.3795,15.345,10.3175,9.2375,39.455,77.8975,389.87675,11.9525,-22.145,202.225,116.1,18.055,265.375,374.725,5.6275,97.75
4,18.75,0.78125,12.19,3.857,2.02575,1.5225,0.5275,-15.28775,-10.44575,33.506,4.128,8.93,10.05,9.1525,41.725,77.8975,390.4015,11.1875,-79.645,48.6925,25.7725,6.4805,264.4,365.7,5.6975,36.605
4,19.25,0.62925,10.8,3.552,2.662,2.2495,0.939,-10.1625,-9.24075,16.7895,2.416,5.95925,9.67,9.045,45.5,77.905,391.6995,10.0475,-101.625,1.59475,-2.52425,2.31825,262.12525,358.625,5.6605,1.37175
4,19.75,0.605,9.79,3.527,2.6455,2.28875,0.7735,-6.40775,-5.2165,11.4235,1.0555,2.492,9.215,8.91,45.985,77.91075,392.92375,9.145,-94.2,0.511,-3.1805,2.9595,260.675,354.05,5.551,0.385
4,20.25,0.55625,9.41,3.553,2.67175,2.3065,0.533,-6.72025,-4.488,9.519,0.968,-0.36675,8.83,8.765,48.4,77.9375,393.3915,8.725,-100.525,0.50775,-3.09125,3.24575,251.375,350.25,5.465,0.385
4,20.75,0.56675,8.87,3.485,2.35975,2.28675,0.442,-5.32425,-3.19875,7.84175,1.65775,-1.70625,8.3525,8.6175,51.7225,77.9575,393.93825,8.35,-96.625,0.51175,-2.90775,3.38325,253.9,346.375,5.4965,0.39
4,21.25,0.503,8.38,3.303,2.15175,2.037,0.323,-5.017,-2.63825,7.1965,1.55975,-2.348,8.0425,8.4475,51.69,77.98,394.16575,8.0275,-96.3,0.511,-2.95425,3.4855,250.85,344.875,5.4865,0.385
4,21.75,0.462,7.952,3.14,2.013,1.93175,0.30025,-4.35125,-2.072,6.01775,0.93875,-5.35175,7.81425,8.2775,53.44,77.99,394.0905,7.6475,-96.3,0.51175,-2.83325,3.55425,248.725,342.05,5.546,0.385
4,22.25,0.46375,7.6545,3.072,2.00275,1.862,0.28975,-4.83175,-1.152,5.2875,0.97025,-6.5415,7.4965,8.125,54.3175,77.9875,394.08625,7.2425,-94.55,0.50575,-2.9785,3.616,249.675,340.025,5.4845,0.385
4,22.75,0.4405,7.135,3.047,2.0595,1.7355,0.34525,-4.2605,-0.834,5.5295,1.162,-7.9015,7.18075,7.97975,55.64,77.99075,394.34775,6.795,-92.725,0.5,-2.6685,3.623,247.975,338.775,5.5095,0.385
4,23.25,0.4645,7.0185,3.082,1.95875,1.871,0.22,-4.2585,0.317,5.46,1.08075,-9.075,6.83275,7.84025,57.075,77.9875,394.50175,6.6975,-94.425,0.502,-2.579,3.754,247.575,337.875,5.4945,0.385
4,23.75,0.47075,6.77175,3.28,1.82925,1.80025,0.24075,-3.9945,0.27825,5.1785,1.081,-9.8775,6.50875,7.66175,59.88,77.985,394.26825,6.665,-93.05,0.5,-2.39925,3.7905,252.95,336.55,5.441,0.38275
5,0.25,0.269,11.03,3.067,2.231,1.649,0.389,-2.77725,-0.3935,2.589,1.094,-10.4225,12.6675,14.0275,49.74,78.08,395.29375,9.9225,-93.1,0.518,-2.416,4.202,268.1,355.3,7.154,0.39
5,0.75,0.278,10.79,3.018,2.003,1.611,0.453,-2.1135,-0.40875,2.197,1.48,-11.315,12.385,13.8375,52.68,78.08,395.6865,9.5325,-93.3,0.524,-2.696,4.083,267.2,354.4,7.13025,0.39
5,1.25,0.244,10.85,2.985,2.28375,1.712,0.284,-2.04025,-0.5155,1.896,0.942,-11.86,12.1275,13.67,53.53,78.06,395.58475,9.1,-93.9,0.518,-2.435,4.104,264.2,352.7,7.07125,0.39
5,1.75,0.261,10.29,3.112,1.75,1.575,0.374,-1.36525,-0.11325,1.765,0.952,-12.495,11.9,13.5075,54.36,78.04,395.58475,8.9975,-93.8,0.518,-2.504,4.02,262.4,350.8,6.92025,0.385
5,2.25,0.235,10.01,3.07,1.959,1.381,0.387,-1.26225,-0.6505,2.021,1.051,-13.05,11.68,13.32,56.99,78.03,395.9585,8.6775,-89,0.513,-2.379,4.111,263.6,348.8,6.9665,0.39
5,2.75,0.2715,9.65,3.055,1.916,1.48,0.365,-1.855,0.68675,1.669,1.2085,-13.39,11.47,13.14,56.97,78.02,396.65025,8.3575,-90,0.518,-2.381,4.101,261.3,348,6.92875,0.385
5,3.25,0.261,9.47,3.05575,1.904,1.675,0.286,-2.206,0.564,2.078,1.537,-13.76,11.2,12.96,57.13,78.02,396.154,8.285,-90.5,0.513,-2.094,4.102,260.4,347,6.90875,0.39
5,3.75,0.27075,9.44,2.968,1.912,1.549,0.381,-1.979,-0.009,1.562,1.51825,-14.26,10.97,12.78,55.68,78.01,396.34125,8.14,-91.5,0.513,-2.536,3.66,259.5,345.7,7.034,0.39
5,4.25,0.298,9.45,3.09475,1.511,1.592,0.189,-1.073,1.907,2.308,1.305,-14.43,10.78,12.67,55.96,78.02,396.225,7.9625,-88.3,0.513,-2.088,4.064,260.7,344,6.9225,0.385
5,4.75,0.28275,9.18,3.074,1.785,1.34,0.319,-1.895,1.0485,2.105,1.364,-14.63,10.58,12.6,55.83,78.02,396.40225,7.875,-88.8,0.507,-2.302,3.872,259.101,343.7,6.898,0.39
5,5.25,0.263,9.085,3.1215,1.438,1.192,0.344,-2.263,0.781,2.377,1.175,-14.67,10.4,12.48,55.885,78.04,396.43725,7.5775,-85.7,7.419,1.92,4.227,256.101,342.7,6.82075,7.184
5,5.75,0.229,9.195,2.9675,0.978,1.1,0.059,-1.302,5.053,3.726,2.014,-14.8,10.21,12.33,54.43,78.05,395.82025,7.59,-54.49,77.77,42.2875,10.8775,258.35,342.825,6.9005,53.6
5,6.25,0.367,9.85,3.0315,0.12,0.668,-0.295,-2.437,17.724,11.541,7.319,-14.89,10.05,12.16,53.265,78.08,393.9215,7.92,18.79,248.6,130,17.96,262.2,348.725,7.08625,108.2
5,6.75,0.463,11.555,3.15,-1.319,-0.163,-0.507,3.482,33.906,28.321,11.398,-12.96,9.99,12.03,52.3,78.1,391.69825,8.495,114.5,478.8,238.6,21.585,263.175,356.425,7.47625,149.2
5,7.25,0.599,13.455,3.137,-2.121,-0.78,-0.313,44.985,39.936,60.77625,10.656,-11.33,10.13,12,48.66,78.12,390.83575,9.3725,209.3,704.8,350.725,27.235,265.9,370.4,8.07625,191.8
5,7.75,0.698,14.965,3.3025,-3.881,-3.344,-0.083,101.351,28.516,102.5735,4.845,-8.94,10.57,11.97,44.195,78.15,389.8585,10.9375,310.6,919,474.85,36.44,270.5,387.75,7.78,217.8
5,8.25,0.773,15.975,3.3585,-5.138,-4.75,0.113,181.451,20.085,120.87425,2.865,-5.577,10.67,11.95,41.805,78.15,389.435,12.0875,400.85,1117.5,580.2,47.545,272.325,402.25,7.355,248
5,8.75,0.83175,16.4,3.542,-5.49,-5.294,0.105,233.224,16.836,139.40025,2.32925,-2.01775,11.0925,11.95,39.65,78.165,388.9785,13.415,498.2,1286,702.675,58.375,278.4,416.5,7.311,295.2
5,9.25,0.861,16.78,3.608,-5.835,-5.803,0.124,287.164,12.823,150.31325,1.16425,0.58,11.5275,11.955,38.035,78.17,388.72725,14.2675,578.325,1461,801,69.13,281.45,430.25,7.16,321.7
5,9.75,0.90575,17.32,3.6115,-5.99925,-6.08725,0.1275,348.8045,11.259,155.609,1.0325,27.615,12.145,11.955,35.495,78.18,388.42375,15.44,642.8,1638,888,79.49,288.2,444.7,6.919,333.65
5,10.25,0.974,18.19,3.73175,-6.0035,-6.0285,0.135,385.5365,10.38225,168.6385,1.8295,41.345,13.67,12.07,32.7675,78.18,388.031,16.155,694.725,1837.75,960,88.4,290.75,457.6,7.008,402.75
5,10.75,0.9765,18.5125,4.04775,-6.1395,-6.2645,0.142,409.5215,9.3395,171.9495,2.2255,55.43,16.07,12.435,32.1825,78.18,387.875,16.92,738.65,1986,1018,96.025,295.1,468.3,7.009,467.6
5,11.25,1.001,18.855,4.016,-6.238,-6.417,0.148,451.00475,8.4995,174.21925,1.936,68.185,18.135,13.125,31.445,78.17,387.7705,17.68,769.8,2055,1060,101.275,301.55,477.875,6.987,514.55
5,11.75,1.00325,19.13,4.022,-5.411,-5.303,0.154,450.193,6.562,178.117,3.81575,78.05,19.985,13.87,30.4,78.16,387.908,18.02,777.175,2079,1075,105.025,305.2,482.675,6.87725,472.9
5,12.25,1.045,18.92,3.992,-4.97,-4.973,0.133,464.111,6.257,177.15975,2.988,81.7,20.9,14.46,31.11,78.1475,387.7625,18.25,797.65,2102,1102,107.1,307.45,483.45,7.01825,504.8
5,12.75,0.98425,19.42,4.097,-4.961,-4.91225,0.132,482.66575,5.955,175.861,2.642,65.4575,20.6475,15.1875,32.69,78.1275,387.87575,18.88,791.25,2087,1100,104.975,307.15,488.525,6.72,532.1
5,13.25,1.0745,19.34,4.302,-5.042,-5.058,0.098,474.902,6.0655,179.32025,3.09875,52.88,19.99,15.67,31.96,78.12,388.181,18.65,772.05,2081,1076,101.3,308.6,487.775,6.631,558.1
5,13.75,1.0875,19.88,4.36,-4.6385,-4.6485,0.08475,487.75,6.036,172.71775,2.4075,42.445,19.52,15.86,29.52,78.11,388.11725,19.125,748.95,2062,1042.25,95.8,310.15,484.45,6.479,548.8
5,14.25,1.106,20.04,4.47425,-4.6655,-4.542,0.0755,465.69575,4.56675,167.229,1.0595,36.1475,19.4175,15.9375,30.38,78.09,387.86075,19.795,706.875,1996,991,89.75,309.425,480.975,6.607,509.5
5,14.75,1.123,20.1025,4.48725,-3.9035,-4.31175,0.09975,444.92175,3.482,153.482,1.8705,30.0875,19.1425,16.00325,30.78,78.07,387.66175,19.8775,655.85,1839.75,925,82.3,309.475,475.45,6.435,484.05
5,15.25,1.129,20.285,4.47275,-3.899,-4.026,0.08,407.287,2.977,154.1925,1.63175,26.7375,18.8875,16.035,29.7275,78.0475,387.70275,19.8125,591.6,1651.75,846.75,73.2625,308.25,467.325,6.464,451.1
5,15.75,1.1365,20.5275,4.4695,-3.596,-3.682,0.1,357.307,2.291,145.9345,1.98175,22.6975,18.8275,15.9925,29.565,78.0275,387.8315,19.8975,512.75,1467.5,752.6,63.9075,308.825,459.325,6.691,406.85
5,16.25,1.09375,20.215,4.45025,-2.587,-2.652,0.103,306.028,1.557,126.582,2.32975,24.2325,19.0675,16.0575,30.545,78.0175,388.036,20.0475,425.9,1258.75,650.075,55.05,307.1,450.725,6.544,370.975
5,16.75,1.05925,20.0775,4.22325,-2.51325,-2.5,0.10775,244.273,0.308,111.278,2.6935,22.7075,18.9475,16.14275,30.04,78.0075,388.32525,19.7075,326.3,1021,532.9,46.06,308.65,441.775,6.718,320.4
5,17.25,1.01325,19.935,4.13275,-1.612,-1.692,0.113,165.451,-2.175,97.86575,2.718,20.6275,18.6975,16.16825,32.41825,77.99775,388.142,19.365,223.9,798.075,412.1,35.73,301.225,431.35,6.788,260.17575
5,17.75,0.982,19.535,3.921,-0.655,-0.676,0.168,107.769,-3.83,78.7565,3.0095,17.5975,18.385,16.21525,32.87,78,388.39525,18.8975,122.3,594.85,295.2,28.94,301.4,422.8,6.605,192.5
5,18.25,0.8965,18.93,3.72,0.437,0.122,0.241,38.432,-4.873,65.5425,1.9805,16.24,18.065,16.16825,34.97,78,388.795,18.0525,22.215,370.6,181.325,23.415,295.7,415,6.684,130.5
5,18.75,0.79,18.34,3.395,1.497,1.335,0.479,-6.56,-7.371,43.4665,4.059,10.97,17.62,16.11,37.67,78.02,389.34425,17.385,-52.5725,145.2,76.95,14.485,289.1,405.95,6.937,76.32
5,19.25,0.627,17.2425,3.00775,3.203,2.484,0.92,-13.732,-10.0885,24.6265,3.49575,8.181,17.0875,15.995,39.9875,78.03,390.657,15.9775,-94.55,26.78,10.98,4.34075,286.725,394.675,7.132,23.1575
5,19.75,0.51,15.81,3.1085,3.85,2.964,1.467,-8.53375,-8.54,13.02125,2.76775,4.7505,16.59,15.8575,40.89,78.05,392.2595,14.825,-102.75,0.66175,-3.38,2.632,280.525,384.95,7.165,0.4625
5,20.25,0.492,14.92,3.063,3.762,3.064,1.091,-6.3235,-6.19525,7.9075,0.60175,1.756,15.99,15.6975,41.5525,78.07,393.215,13.6175,-103.2,0.54,-3.53425,3.131,275.25,378.25,7.274,0.396
5,20.75,0.408,14.02,3.1415,3.313,2.925,0.889,-3.171,-4.61775,5.45325,0.97275,-0.705,15.43,15.5325,42.9,78.085,393.8885,12.68,-99.45,0.5405,-3.25,3.4425,277.3,373.75,7.425,0.39
5,21.25,0.399,13.505,3.097,2.833,2.437,0.654,-3.0505,-3.05325,3.44225,0.7745,-2.231,14.9175,15.355,45.39,78.1,394.26375,12.05,-98.5,0.5325,-3.161,3.606,273.325,370.225,7.405,0.395
5,21.75,0.406,12.955,2.98,2.867,2.385,0.519,-2.2415,-3.14625,4.343,0.7235,-5.3165,14.48,15.155,47.135,78.1155,394.919,11.5125,-99.1,0.53,-3.1805,3.802,271.025,366.975,7.321,0.39
5,22.25,0.395,12.29,3.1375,2.663,2.314,0.334,-2.1545,-1.644,3.9125,0.82725,-6.448,14.04,14.97,48.3,78.1105,394.798,11.0975,-96,0.5265,-2.928,3.949,270.475,363.8,7.16,0.39
5,22.75,0.359,12.025,3.071,2.27,2.123,0.469,-2.52525,-0.65675,2.75325,0.983,-7.961,13.72,14.775,48.75,78.1105,395.209,10.85,-96.4,0.5265,-2.89175,4.07425,270.75,362.275,7.098,0.39
5,23.25,0.346,11.7025,3.02625,2.364,2.2,0.379,-2.13125,-1.32625,1.83925,1.18475,-8.98,13.37,14.565,47.055,78.10775,395.49975,10.515,-94.8,0.524,-2.691,3.928,270.825,359.775,7.144,0.39
5,23.75,0.268,11.3875,2.979,1.862,1.63,0.399,-1.88825,-0.959,2.09275,0.88675,-9.75,13.03,14.35,49.2925,78.1075,395.32975,10.215,-95.425,0.519,-2.704,3.91225,269.1,358.7,7.099,0.39
6,0.25,0.143,15.335,2.49475,1.431,1.03425,0.5095,-0.8455,-1.46875,1.187,1.2085,-9.36,17.315,18.5625,39.765,78.3125,396.95,13.085,-99.925,0.546,-2.4335,4.61825,279.9,377.05,8.937,0.396
6,0.75,0.14,14.8125,2.49575,1.3385,0.99425,0.39075,-1.30925,-0.84225,1.186,1.23825,-10.5925,16.9675,18.2875,41.315,78.30025,396.658,12.6125,-98.35,0.54,-2.42225,4.66625,281.6,375.55,8.9655,0.395
6,1.25,0.129,14.51,2.4695,1.42275,1.13975,0.53125,-1.01475,-1.13975,0.908,1.574,-11.0075,16.6425,18.0725,42.035,78.295,397.068,12.24,-96.6,0.54,-2.586,4.60925,280,373.575,8.927,0.395
6,1.75,0.141,14.365,2.5375,1.4035,1.14575,0.34975,-1.89325,-0.01075,1.139,1.42025,-11.31,16.35,17.895,42.41,78.28,397.804,11.6425,-95,0.5375,-2.16575,4.69825,280.4,371.325,9.06,0.39575
6,2.25,0.121,14.14,2.6165,1.31775,1.30025,0.32425,-1.52425,0.253,1.2505,1.327,-11.485,16.0725,17.7075,42.49,78.265,397.23,11.23,-91.425,0.54,-2.30725,4.581,281.075,371,9.0595,0.395
6,2.75,0.10875,14.03,2.634,1.51225,1.064,0.57075,-0.99125,-0.657,0.9375,1.4945,-11.885,15.83,17.525,44.32,78.27,397.477,11.4275,-90.8,0.54,-2.32525,4.4435,281.2,369.15,9.139,0.396
6,3.25,0.14625,13.875,2.584,1.64,1.333,0.3345,-1.31075,0.137,1.2955,1.6115,-12.15,15.57,17.32,46.71,78.26,397.276,11.1375,-91.625,0.54,-2.15025,4.501,279.375,368,9.2535,0.396
6,3.75,0.157,13.52,2.6585,1.93375,1.6865,0.49175,-1.81925,1.05375,1.47975,1.9355,-12.675,15.355,17.11,45.695,78.26,397.801,10.8075,-91.7,0.54,-2.12175,4.355,278.5,367.575,9.29875,0.396
6,4.25,0.135,13.19,2.5815,1.74,1.379,0.447,-1.3625,0.525,1.54725,1.68175,-12.825,15.135,16.955,45.175,78.265,396.95,10.885,-90.7,0.5295,-2.11375,4.183,278.75,364.85,9.2255,0.395
6,4.75,0.122,13.205,2.6425,1.5555,1.0515,0.652,-0.68925,2.2395,0.8995,2.4355,-13.07,14.915,16.755,47.875,78.28,397.156,10.46,-90.9,0.535,-2.06325,4.231,277.775,365.025,9.358,0.396
6,5.25,0.113,13.165,2.69,1.3365,1.28075,0.32425,-2.3465,3.549,1.02825,2.1585,-13.075,14.72,16.56,48.63,78.3,396.855,10.1125,-82.9,12.395,4.59,4.997,278.275,364.5,9.50425,12.1875
6,5.75,0.141,13.315,2.4215,0.695,0.89975,-0.174,-1.95975,10.455,3.28875,6.1785,-13.025,14.54,16.371,47.995,78.31,395.982,10.2,-44.21,101.35,57.4,14.61,278.3,365.825,10.004,60.615
6,6.25,0.157,14.535,2.072,-0.92625,0.4515,-0.94675,-0.1865,25.97775,10.997,16.4195,-12.79,14.405,16.22,46.475,78.3255,394.02,10.6425,34.52,281.9,149,18.04,280.6,370.875,10.3855,114
6,6.75,0.244,16.2375,1.78425,-1.659,0.1475,-1.0785,2.28625,42.13275,28.1015,19.499,-10.97,14.345,16.12,44.945,78.34,390.952,12.2975,125.7,510.5,253.7,20.8,281.4,382.2,10.91675,158.7
6,7.25,0.47,17.985,1.94775,-1.2805,-0.37975,-0.206,36.467,47.2395,81.725,13.184,-9.24,14.465,16.06,43.3375,78.36,389.656,14.0225,220.6,730.725,368.5,26.2,286.4,400.2,11.39125,189.7
6,7.75,0.632,20.0025,2.48625,-2.3325,-1.63475,0.1005,114.80875,30.3915,140.7155,2.1575,-6.951,14.685,16.0255,37.945,78.38,389.408,16.4075,316.1,938,484.1,35.41,291.1,418.1,11.14675,206
6,8.25,0.733,21.0075,2.81,-3.044,-3.11175,0.093,205.271,17.8145,132.73025,2.62575,-4.008,15.12,16.005,34.7875,78.39,388.493,17.855,398.5,1134.75,589.8,46.71,294.9,433.9,10.612,227.175
6,8.75,0.804,21.79,3.092,-3.261,-3.1345,0.0155,280.265,14.9975,145.966,3.69975,-0.2335,15.605,16.0255,32.875,78.415,387.66075,19.13,497.4,1309,711.6,58.89,300.5,449.5,10.38725,250.2
6,9.25,0.867,22.27,3.393,-2.8425,-2.8755,0.1845,345.3825,12.796,150.579,0.6925,1.656,16.09,16.06,31.25,78.42,387.46075,20.38,576.9,1467,811,70.4125,304.275,461.825,10.14475,278.875
6,9.75,0.908,22.61,3.472,-2.5855,-2.76,0.26625,387.75,9.715,152.38925,1.6895,16.50525,16.81,16.145,29.27,78.4,387.902,20.9375,633.9,1632,895,80.75,306.775,476.85,10.153,326.7
6,10.25,0.9195,23.235,3.70625,-2.04,-2.0015,0.219,436.5635,9.016,159.758,1.29,36.9925,17.5175,16.3425,28.8275,78.41,387.6615,22.2125,686.3,1800.5,966,89.9,311.25,491.975,10.153,398.45
6,10.75,0.994,23.56,3.817,-1.9255,-2.04125,0.186,464.2585,8.3915,154.82375,2.57425,58.005,19.365,16.58,28,78.42,387.61,22.8,729.775,1963.25,1023,97.25,314.675,501.25,9.976,437.35
6,11.25,0.9845,23.9475,3.90375,-1.229,-1.428,0.13575,484.455,7.112,160.5,2.869,70.88,22.22,16.95,27.11,78.41025,387.643,23.74,756.725,2059.5,1064.25,103.3,317,509.3,10.014,482.25
6,11.75,0.9985,24.2725,3.92675,-1.102,-1.208,0.124,505.263,7.294,165.9515,2.6815,81.5,24.84,17.57,26.2925,78.41,387.5995,24.4175,764.6,2090.5,1082,107.4,321.025,518.05,9.80775,463.325
6,12.25,0.985,24.13,3.96925,-0.6565,-0.7,0.111,519.7065,7.4165,157.271,3.044,84.875,26.36,18.35,25.63,78.39,387.684,24.97,785.9,2125.25,1110,111.025,324.1,523.3,9.489,448.35
6,12.75,1.031,24.44,4.058,-0.63725,-0.6935,0.1195,508.53775,7.0815,162.5635,1.4255,65.11,25.78,19.12,24.59,78.37,387.704,25.86,776.1,2104,1107.75,110.075,324.8,526.5,9.536,447.9
6,13.25,1.0315,24.77,3.9865,0.17775,0.216,0.085,530.68,6.68225,163.276,2.64075,49.9,24.79,19.6,24.2875,78.35,387.4165,25.9525,762.05,2101,1086.75,105.625,327.075,525.6,9.4265,503.45
6,13.75,1.0255,24.975,4.1465,0.25075,0.252,0.09325,519.022,4.875,145.109,3.076,38.72,24.615,19.85,25.305,78.34,387.299,26.4,739.15,2073.75,1057,100.45,325.75,524.1505,9.22,536.475
6,14.25,1.07425,25.1825,4.14525,0.3445,0.3115,0.058,507.5445,4.8965,154.3985,3.0865,33.53,25.2975,20,24.92,78.33,387.3005,26.715,704.325,2044.75,1011,93.925,323.35,520.35075,9.368,507.25
6,14.75,1.09225,25.395,4.0905,0.5415,0.5635,0.054,474.667,4.0755,145.03,2.58,30.8325,25.6225,20.15,23.4625,78.31,387.23825,26.8225,657.5,1915.5,952,86.4,323.4,515.1,9.174,454.6
6,15.25,1.06475,25.3875,4.36225,1.048,0.8755,0.0865,451.408,2.9445,134.3155,2.778,28.0575,24.9675,20.455,24.1675,78.2975,387.2425,27.2375,594.7,1729,875,77.83,322.9,505.3,9.12075,417.8
6,15.75,1.08025,25.61,4.244,1.039,0.9995,0.082,394.5395,2.3965,123.6465,2.465,22.925,24.9575,20.68,23.8375,78.285,387.2915,27.38,522.6,1535,785.1,67.98,326.2,496.8,9.14525,398.3
6,16.25,1.02925,25.4225,4.0745,1.296,1.2605,0.07525,355.867,0.6305,115.756,3.3305,26.84,25.5625,20.8175,22.8225,78.2725,387.30525,27.08,438.2,1312.75,683.8,58.68,323.4,486.9,9.26825,360.2
6,16.75,1.02425,25.345,4.056,1.329,1.1125,0.0905,295.5205,-0.8645,96.901,2.437,28.7925,25.8775,20.9725,23.46,78.24,387.35325,26.825,345.4,1107.75,574.5,49.71,319,477.9,9.0245,299
6,17.25,1.00575,25.09,3.95475,1.322,1.2595,0.0965,223.568,-2.5635,87.714,2.5565,25.6075,25.1675,21.005,23.0375,78.23,387.3965,26.6975,248.6,929,460.7,40.24,324.5,469.9,9.0415,269.5
6,17.75,0.92925,24.8225,3.70025,1.4405,1.365,0.1355,152.803,-5.0905,72.9485,2.50625,21.0975,24.71875,21.1025,23.1525,78.2275,387.56875,25.735,149.5,717.775,346.4,32.131,315.2,460,9.035,212.9
6,18.25,0.922,24.53,3.442,1.9475,1.888,0.199,95.1485,-8.2035,64.008,3.3425,19.485,24.155,21.07,23.56,78.22,387.7375,24.9425,50.8025,501.4,232.625,26.32,309.825,449.75,8.91,163.9
6,18.75,0.802,23.85,3.12,2.4405,2.202,0.48,21.9135,-9.69,42.6985,3.92225,13.9525,23.5725,20.98,24.4,78.23,388.2935,23.955,-37.99,259.8,125.225,20.3075,304.25,441.825,9.061,96.7
6,19.25,0.664,23.06,2.7,3.317,2.621,0.864,-17.7245,-13.219,25.2455,4.917,10.7725,22.9,20.85,25.37,78.25,389.27575,22.11,-96,86.2,40.475,11.595,299.9,431,9.341,51.55
6,19.75,0.46575,21.6625,2.09275,4.2825,3.181,2.0355,-12.9335,-15.1195,12.00675,4.8155,7.3145,22.2175,20.68,28.81,78.26,390.93125,20.25,-113.275,8.49,-0.738,2.916,297,418.225,9.321,7.789
6,20.25,0.33825,20.12,1.86325,4.543,3.4845,2.2735,-5.617,-12.1605,5.56025,1.7445,4.102,21.555,20.495,31.8125,78.28,393.26075,18.2025,-111.6,0.568,-3.993,3.282,294.8,407.7,9.3015,0.401
6,20.75,0.30225,18.925,1.86425,3.88125,2.8555,1.55125,-2.973,-7.777,5.0085,0.974,1.349,20.895,20.295,33.35525,78.3,394.51125,16.9975,-108.1,0.563,-3.705,4.009,292.4,399.4,9.3625,0.401
6,21.25,0.211,17.965,1.6985,3.031,2.0255,1.0355,-1.9815,-6.773,2.7315,0.7745,0.0615,20.265,20.0925,33.7625,78.33,395.1875,15.855,-105.375,0.557,-3.607,4.32175,289.1,394.2,9.427,0.401
6,21.75,0.17675,17.3075,1.64,2.487,1.5805,0.948,-2.2795,-5.541,2.11625,0.555,-3.251,19.69,19.885,35.1525,78.3475,395.7925,15.345,-104.025,0.557,-3.2415,4.52575,289.5,390,9.4425,0.401
6,22.25,0.15075,16.8225,1.87425,2.306,1.369,0.5375,-1.4705,-3.6135,1.79825,0.81875,-4.76975,19.1125,19.685,36.6275,78.35,395.85825,14.63,-101.65,0.546,-2.82425,4.5685,287.225,386.425,9.1675,0.401
6,22.75,0.137,16.39,1.935,1.6445,1.1115,0.6075,-1.6325,-3.1905,0.969,0.947,-6.17175,18.5775,19.4075,36.85,78.34,395.7635,14.185,-102.2,0.541,-2.7825,4.495,286.4,384,8.955,0.401
6,23.25,0.133,16.07,2.11,2.16575,1.31,0.52125,-2.079,-3.0915,1.16275,0.801,-7.513,18.1175,19.155,38.25,78.34,396.49275,13.5225,-101.15,0.546,-2.95875,4.6475,285.05,381.325,8.9665,0.396
