DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1
1,0.25,496.54781354,7.7943065879,2.49873417457499,39.5701102625,4.60069636345,0.51182458995,5.8459483376,1.785439632,1.6257664148,0.655882,100.108461875,5.95282458155,11.2928555,2.27473625,3.0170895,1.29377038050001,5.25846085,4.4017888
1,0.75,498.00702446,7.5870445851,2.22833480825,34.543921882,6.41650128832499,0.5042012828,5.808429785,1.59202380125,1.52923926575,0.69344119275,100.09264165,6.225754422925,11.27634,2.2520528,2.97914414999999,1.29203683,5.305009025,4.51392840000001
1,1.25,498.33662908,7.664345731,2.82196726085,27.87214536,5.70667308372499,0.50294017045,5.79722874025,1.6392191094,1.56166052805,0.67461704165,100.0630791,5.146848135375,11.2791145,2.22388575,2.9362045,1.16577082925001,4.36256084999999,4.534691875
1,1.75,500.646863085,7.836731013825,2.8198798783,21.609958975,5.490352698375,0.536621203125,5.904456079075,1.67520843075,1.6000507063,0.67749462795,100.057890125,4.7221248224,11.2715035,2.19724525,2.99334675,0.0515070251000004,3.1869954,4.311826125
1,2.25,500.74014277,7.5917429253,3.031027625575,22.684684345,4.30827597335,0.48993912345,5.7184465169,1.5088748246,1.5568037148,0.6440513448,100.049037125,4.19248193584998,11.26047175,2.20088925,3.14091175,-0.015561840249998,2.062748075,4.46015
1,2.75,497.1115051025,7.5963063568,3.1903423238,21.3279393935,9.08123718514999,0.4911221374,5.707439486375,1.52926248475,1.445941340625,0.65705242325,100.079849795,4.04884759370001,11.2324905,2.229139,3.187879925,-0.20203659,1.352164925,4.6406416
1,3.25,497.066717065,8.03022851839999,2.0903257707,19.7166364445,10.082046895,0.4669190605,5.67222600075,1.67057199685,1.45666495395,0.6365957978,100.131210735,3.3745901452,11.23557975,2.230429175,3.223279675,-0.0863297840000024,1.21986947999999,4.134786975
1,3.75,496.67463064,9.8942190005,2.5526193968,23.64999230875,8.73475772762501,0.4749370396,5.79106907085,1.6051327209,1.5237267163,0.6440432344,100.1263165575,4.975186941625,11.21956,2.229379675,3.22259405,-0.00519351050000331,1.01131822249999,4.33070379999999
1,4.25,497.2267575,10.2427127255,1.94025304175,22.48510764325,5.07748752022498,0.46988590745,5.40040657045,1.50767157105,1.4421646736,0.61182759175,100.10284309,5.02827997144999,11.192823,2.2304546,3.212048075,0.0176054884999977,1.02710166999999,4.33165844999999
1,4.75,496.0064463075,8.036732035325,3.02744759684999,21.29380584,5.82523119694999,0.486772337,5.891221453625,1.456307305125,1.410136175625,0.624863157,100.1037244875,5.192135141,11.189512,2.230399,3.203295325,-0.00134202525000311,1.28795714499999,4.36896784999999
1,5.25,497.524633885,7.7203767725,5.35598097579998,20.04891909125,6.36776699999999,0.46021762415,5.852409516825,1.480911,1.425233623675,0.621323062,100.0605194025,5.129915519,11.1780575,2.23172545,3.19662605,-0.0124728780000035,1.5019218,4.448181925
1,5.75,497.11174116,7.7163523351,2.003705533825,20.613642034,6.61017594375,0.47220607375,5.82378,1.48291,1.421185992,0.608953166,100.0598075625,4.872508332375,11.18263075,2.231346,3.182659,-0.0209300082500038,1.527887375,4.46371475
1,6.25,497.2319316775,7.470745324,2.7675783548,27.9036913679999,8.51057755485001,0.48366119535,5.7319620493,1.5404218002,1.4139087552,0.6142050392,100.0775854475,4.916987504875,11.175548,2.186131975,2.902595375,-0.0164368875000018,1.454479325,4.471628075
1,6.75,497.8612238175,7.441682577,2.7512467567,28.6274928775,9.84134513225,0.505936910375,5.555783194425,1.527352847225,1.398663025325,0.604757808975,100.0969734475,4.1988700662,11.174326,2.18845705,3.18961925,-0.00378625500000117,1.4057854,4.39255745
1,7.25,500.569725135,7.442913837,2.274461294,30.4792077742499,9.940159492025,0.521301104025,5.7896575,1.558084021,1.510764987125,0.636810506875,100.1048596,3.94380561695,11.17802,2.191178,2.93655185,-0.011245635,1.4331224,4.1523386
1,7.75,500.98909415,7.57435440515,2.1933720902,27.59445943125,9.6600853556,0.4917184936,5.8750931225,1.44263644825,1.49764837725,0.645414074125,100.0967139925,4.23248258975,11.211945,2.196197325,2.911936175,0.194852056000001,1.324910275,4.03330745
1,8.25,499.24848825,7.62074558309999,2.6828333243,29.45455535875,11.023321256,0.5430463858,6.0685997769,1.7723896004,1.56376900265,0.684125,100.074728905,4.67636678065,11.2447375,2.199207,2.901295,0.244508457949996,1.16926225,4.00254855
1,8.75,500.5247294,7.445078372,2.91154172985,31.41690561875,12.29417434625,0.57085489435,5.80926588,1.5268044474,1.5559651768,0.722344771,100.05927246,4.4569136989,11.2512175,2.20111885,2.920428175,0.322112320500002,1.0616903,4.0921587
1,9.25,502.1971971275,7.4302001241,2.4446651352,40.059478143,17.50931522,0.520599927725,5.65652490525,1.525689320625,1.574364978375,0.68709906475,100.0398605,4.8310338314,11.250282,2.2021496,2.930579,0.157447499649998,1.1546415,4.0765635
1,9.75,502.73033516,8.106778958,2.82542518075,36.0120781725,30.9718633177499,0.54538024925,5.853982111625,1.6240277075,1.528095505125,0.705885199,100.088877565,4.8961597715,11.2774905,2.18563705,2.956629525,0.412369595999997,1.3677518,4.0637401
1,10.25,500.0030804025,7.86840655875,2.6007186924,38.005756025,64.689626755,0.49788309475,6.0195600855,1.55050270775,1.576634380125,0.693170621,100.08559508,5.3932562378,11.2811875,2.131511875,2.9636374,1.084485285,2.4354259,4.5625536
