DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,0.25,392.15607431,7.979458665,3.016554185825,35.13926518125,5.98719686155,0.54387766225,4.433014705625,1.6049193224,1.607264983725,0.65652448395,100.342565575,8.84118175989999,2.581306938325,2.080458625,4.1107864,4.27546129999987,4.4039395,3.46908897500002,0,334.81118,336.53208,3.34697,0
1,0.75,407.07150795,7.6511034314,3.4899935223,35.233631509,8.06554076979999,0.4822101473,4.2866807663,1.529254255075,1.479639525675,0.629215703075,100.328076,8.47977607964999,2.57414795385,2.08343815,4.131041,4.39398699999987,2.8747375,3.76593090000002,0,335.42842,337.335595,3.22754995,0
1,1.25,397.6511288725,7.758888338,2.03698570465,33.38347,4.58788677215,0.47257895195,4.333857110275,1.41271646005,1.5039005982,0.611801445975,100.34924638,6.76401266894999,2.5690110445,2.083900925,4.037436,3.768578625,2.3261072,3.17122932500001,0,335.89732,338.00619,3.68662,0
1,1.75,411.5143543725,7.6443952221,1.950862161375,29.0363332525,5.13462090965,0.472593596,4.656823665625,1.49410998075,1.537888123125,0.631023988875,100.29270296,5.401233142,2.564998602825,2.0819212,3.953312,3.25596759999999,2.2191055,3.16054815000001,0,336.32552137,337.563205,3.510325,0
1,2.25,404.230143365,7.51930081665,2.0534409157,34.663703722,4.642397189,0.46442181635,4.1728827731,1.3950628508,1.39275576005,0.5943637822,100.299953845,7.94624443914999,2.560769135,2.0799848,3.843554,2.73406822499999,2.22520735,3.10052029999995,0,336.2508893925,337.7351700225,5.69434499999997,0
1,2.75,392.259424,7.322404138625,2.920084676825,25.2925883935,6.16912865829999,0.4275350452,3.955593202,1.349083691,1.38837,0.594801411,100.291412125,5.243448373125,2.5596754147,2.0327145,3.8313724,2.73143449999998,2.623047,3.09437059999995,0,340.62607962,339.92054176,4.94476,0
1,3.25,421.28448905,7.2317630207,1.8706226918,24.96637288275,6.09630241475,0.481898461674999,4.11254724415,1.385982575075,1.411281329925,0.582853960425,100.39914904,5.7834198034,2.556897427,1.9749604,3.8656432,2.74369499999998,2.43470574999998,3.22755424999998,0,341.02455,342.605477175,4.7710757,0
1,3.75,391.106999775,7.212629238625,2.1159973212,25.042750287,9.020680255,0.4508325789,4.321093315175,1.4340385449,1.4924727761,0.62641293925,100.4400629275,6.32361380014998,2.553175917,1.935515,3.89165345,2.86005599999999,2.8690674,2.29907825,0,340.174375,342.743707675,3.75311495,0
1,4.25,407.894307425,7.18649627234999,2.412508399925,26.09933836425,6.87655101,0.44221205965,4.18568589735,1.3543159575,1.3627736091,0.58713092325,100.43205,6.8255959283,2.560014943,2.0759234,3.919012075,5.00014035000005,2.888461825,2.213823625,0,335.9958119,342.1251098,4.017075,0
1,4.75,409.4150348575,7.148280724,2.63095922925,22.435781821,6.65645,0.472867324,4.21469328175,1.510407017325,1.52442972635,0.63316751135,100.4345,6.398442216375,2.551785097,2.0097021,3.94846,2.69549224999999,2.47820939999999,2.18685175,0,337.19136795,342.234964325,3.44563405,0
1,5.25,412.998883625,7.136380256,3.752884666825,26.44717876125,11.04282636725,0.45768791,3.989442,1.3739774034,1.3660967941,0.5799960361,100.4576973475,5.6996,2.5580544867,2.03770365,3.972392975,2.64757867500001,2.43191202499999,2.32565805,0,339.511882325,341.32087965,3.5689228,0
1,5.75,403.2727040975,7.169763268525,2.5667070258,18.326675075,8.42212025000001,0.509212521,4.4523729491,1.472788887,1.5004354608,0.5997447072,100.46244154,5.338474758,2.5556254003,2.02423925,3.993518275,2.5836285,2.38039300000001,2.64377719999999,0,340.227675,343.057143825,4.0748166,0
1,6.25,401.9246170525,7.206390175625,2.154720930425,23.175749477,6.0206166802,0.4775177334,4.375874708,1.393843047,1.403993977,0.59186,100.499800175,5.7449937884,2.5537382097,2.0026636,4.00519915,2.53812909999998,3.0156235,2.71280364999999,0,339.537481625,341.315650725,4.180928875,0
1,6.75,391.717570805,7.3364900945,2.608919117,26.9741249335,10.4208761638,0.459236415825,4.33069586005,1.3915915521,1.408067818,0.58618812935,100.47602826,6.67420435449998,2.5540674564,1.98174765,4.075513,2.55671162500001,3.06588819999999,2.70753969999999,0,337.5993075,341.56554,3.8897425,0
1,7.25,393.3470524,7.4386011926,2.277492687975,20.508349267,8.4469990194,0.438710541825,4.25803,1.357017075,1.44683,0.598325575,100.46814662,7.51030600150002,2.555630254125,2.00134955,4.082419,2.52376690000001,2.34238299999999,2.68431089999999,0,336.4917975,341.312625,4.15986,0
1,7.75,390.60856145,7.158400394,2.8719515635,24.145195978,11.24733098925,0.500804481,4.1750347584,1.3920327311,1.3469046633,0.5873643886,100.4550226475,6.844745626,2.55710963325,1.94790825,4.0941393625,2.60564099999998,2.11538925,2.85900582499999,2.724182375,339.631775,341.836921275,5.28552698125,0.793998175
1,8.25,387.45703626,7.436161298,2.40306233775,23.75490176075,8.43196088357498,0.47876933925,4.278288407375,1.38814621175,1.42060312025,0.6036217695,100.46485434,6.93101483649999,2.547341444925,1.964709,4.09604,3.36098684999996,1.706967375,2.58641164999999,15.488220208,339.3144144375,342.39621435,9.7442601125,25.4223775
1,8.75,389.8138364375,7.300881890875,2.15674531965,26.816001196,16.026862884,0.49687532905,4.474922279,1.42162,1.409482926,0.610785952,100.527681605,7.4003701826,2.552646640575,1.913920025,4.009607975,2.4678005,1.999947,2.03953265,62.9033459999999,340.442944395,344.490191335,52.3816108275,120.554025
1,9.25,404.62515578,7.8740032355,2.173566248,39.164352203,33.3987223272499,0.4859619309,4.62501,1.413501936,1.517886973,0.607347805,100.520919455,8.23294978262499,2.5567311425,1.922150325,4.0312686,3.11188192499997,2.8312885625,2.023809975,127.95395654,345.61784,346.47807363,92.487402486,232.514125
1,9.75,390.498371675,8.6289928858,2.319390788,34.45406047,40.2956534345,0.515389788425,4.54383951805,1.4099707406,1.445375724,0.59889035995,100.4897300125,8.07645406164999,2.5588881975,1.96724375,4.01456835,4.15972079999999,2.17609909999999,2.49534989999998,169.6755833025,345.767275,347.134602085,145.47282,325.327475
1,10.25,393.2447312,8.07126274865,3.240672675125,45.48065,57.4150035175,0.54073136315,4.256585,1.4185646804,1.49173667695,0.61722682225,100.4986439675,8.90109608909999,2.57300572365,2.0695489,4.13910225,4.34329219999995,2.1132855,2.39707602500001,210.448285635,346.5400179525,350.0381325,185.4595278125,420.401675
1,10.75,391.9735499,8.1010439565,2.1074688222,53.032232215,74.63740823825,0.55861981105,4.58046487105,1.483215924,1.5306805831,0.63401749115,100.5025785625,8.44204816319999,2.576878859475,1.956098,4.211977,4.47023307499998,2.34314655,3.01125079999999,265.02606,347.973752305,350.2226675,236.2744458925,473.795575
1,11.25,390.1431795225,8.270826791825,2.503253480375,53.8594981825,99.42908017,0.552534505,4.6728991049,1.4925805994,1.6355227243,0.6273430162,100.51724668,9.158027187,2.583268259975,2.139,4.293272375,7.180078875,3.51857799999995,3.33664875,278.04378,347.06457172,352.609369295,274.7029285,534.618325
1,11.75,390.30437347,8.183134377725,2.4210454446,69.4795001895,125.08570588,0.5805318706,4.9531010331,1.6762735,1.63154788065,0.64237413225,100.49687265,9.3827049626,2.59892767,2.211962,4.38189,7.03978527499976,3.870547,4.291836725,311.18197681,348.6838570025,359.740920055,288.00047015,586.7102
1,12.25,392.1460768475,8.2951092725,2.0876043705,66.64245463125,133.01064185,0.554227891375,5.091977818,1.6332016,1.641481223,0.686165082,100.50680072,9.481615192625,2.60355889165,2.2379545,4.49719,11.8946375,4.64503294999998,4.92162619999999,335.0492875,349.35606938,357.5068425,303.37506596,625.333475
1,12.75,392.043645305,8.6238093517,3.07716348465,65.2298037129999,138.06717631,0.51461604475,4.9315630515,1.6382442308,1.578877,0.6556195533,100.414786485,9.839405473575,2.601846467,2.307123675,4.6161085,9.63463605000006,5.00747519999998,6.201436,333.62101425,348.29508305,361.1940866875,295.5524625,620.7668
1,13.25,391.70859855,8.5272667366,2.59276249694999,66.7012540435,151.19344761,0.5590372953,4.87787101305,1.68686228735,1.6302402383,0.65866179785,100.37154144,9.743557285,2.607384322,2.2500964,4.7189042,9.12316890625,5.70027847500001,7.05858607499998,334.83058,343.114217675,363.83376122,304.276011,612.666425
1,13.75,391.224019445,8.632855493,2.396636199,67.4354564329999,136.02241746,0.565267778125,5.271193882,1.669328238,1.669702371,0.660993028,100.351328295,10.51661682625,2.60686369135,2.3463295,4.803215,9.61247395624995,5.86359082499999,10.5521605,308.000195,339.313340825,364.22169078,286.139159,579.553
1,14.25,390.99328175,8.73967997,3.19179221975,58.48855165225,128.1522340425,0.526182571375,5.20676172295,1.57247374925,1.6561909914,0.655311725,100.336926495,10.91743352,2.608582462825,2.51051395,4.8683687,11.5798717499999,5.95514817500003,9.57858387499999,295.52964,336.217875,362.55057,267.768679625,539.76015
1,14.75,393.282737675,8.8252454425,1.8352255833,54.800266256,111.51853515,0.5423128971,4.819873492775,1.493489086625,1.615401041575,0.661381423225,100.346229325,10.9776213988,2.6133540353,2.509123,4.9325407,12.78355261,5.52169279999999,10.717738,250.020825,336.1876675,362.6308073,242.2321365,467.323875
