DOY2,HR2,FC,LE,H,G_1_1_1,G_1_1_2,G_1_1_3,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,G_2_1_1,G_3_1_1,NEE
1,5.25,-0.36705,-7.258,-102.2232,-37.863986,-10.06775,-4,381.89474,2.507218,87.0082338825,-15.12025,0.0475,-8.7025775,-15.129,-14.9225,56.40705225,-0.005525005,0,0,202.80325,245.915,-73.5955,-4.5902,-2.539,-0.87925,0.179,1.5875,3.3076,0.02,0.17,0.14,0.04,0.219,-33.23138025,-3.005,0.043
1,5.75,-0.8115,-11.156720089,-92.57325,-37.54995575,-9.96415,-4,382.86084,2.5,87.319631,-15.35,0.02625,-9.3596525,-15.3725,-15.078,60.2905,0,0,0,205.47,246.3315,-73.46300325,-4.72485,-2.6905,-1.018,0.16,1.59925,3.30555,0.02,0.1425,0.13625,0.03,0.304125,-33.1931075,-3.005,0.1272
1,6.25,-0.8855,-8.978875,-92.080692,-38.35461,-9.710825,-4,382.603825,2.0721545,87.339507,-14.934,0.04,-9.76787525,-15.4834995,-15.269,56.90025,0,0,0,206.25675,247.13,-74.2,-4.9882,-2.824,-1.13825,0.157,1.5885,3.3265,0.02,0.146,0.16,0.0379560066,0.197225,-32.98141575,-3.005,0.065275
1,6.75,-1.196,-10.5888,-88.88704025,-38.6714245,-10.2564,-4.8,381.917325,2.4275,86.87716252125,-15.4759215,0.04,-10.0674305,-15.375334,-15.23825,57.463075,0,0,0,206.73025,246.603,-73.6285,-5.07795,-2.9505,-1.2525,0.166,1.592,3.3032,0.021128,0.1755,0.1655,0.03911514295,0.29,-33.2037515,-3.005,0.078925
1,7.25,-1.3198,-15.498075,-87.251044,-39.186375,-10.25665,-4,382.760225,2.3275,87.2174375,-14.785,0.04055,-10.3534525,-15.2366,-15.11105,58.3269995,0,0,0,204.08775,246.7215,-76.975,-5.1896,-3.07325,-1.3595,0.16325,1.5965,3.29685,0.0295,0.18,0.17,0.04,0.266,-32.8093475,-3.005,0.011175
1,7.75,-1.8415,-8.4860875,-89.6487,-35.1812925,-10.281025,-4,382.11005,2.445,87.0356235,-15.763096,0.0478325,-10.625868,-16.59854225,-16.340125,57.026668,0,0,0,199.92,237.69666675,-85.13109273975,-5.315,-3.191,-1.505,0.156,1.584,3.272,0.02,0.1555,0.1215,0.03,0.2141211878,-31.884992,-3.005,0.390975
1,8.25,-2,-5.0657765,-77.3958,-28.381976,-10.02634,-4,384.137,2.39592625,86.810707102,-15.1976485,0.06,-9.968712,-16.3147635,-16.2205,60.77208275,9.18725,0,0,200.626,239.364,-56.74424925,-5.36,-3.31,-1.6585,0.0985,1.551,3.1885,0.02865175,0.15575,0.12575,0.03575,0.30825,-27.6910805,-3.40722,-1.3158
1,8.75,-3.1025,-6.3555,-59.7672485,-20.44653,-8.9866725,-4,380.505335,1.877107,87.1026698805,-14.9675,0.05,-9.328775,-15.26035,-14.483325,60.78703,29.1024,11.001,0,205.615,247.77825,-28.27757675,-5.987,-3.9243,-2.53745,-1.10785,0.0197,1.47205,0.02,0.16,0.14,0.05434,0.1491752535,-17.91131,-3.25665,-1.99325
1,9.25,-2.887,-15.29125,-59.08219741625,-15.253078,-8.25209,-4,380.44495,2.7025,86.957401913,-12.488,0.0675,-6.26963325,-13.454125,-12.32905,55.7643,55.406,26.0545,0.43175,206.86475,259.648,1.1536715998,-5.382,-3.8328,-2.6289,-0.65875,0.1573,1.4531,0.04,0.14,0.14,0.06,0.0912,-14.72703125,-3.1304375,-3.172475
1,9.75,-4.871,-10.5600015,-44.07063607375,-10.846601,-7.2,-4,378.499735,2.9129225,86.754924035,-10.491,0.07325,-4.949456,-11.99475,-10.10275,51.740668,73.7056,33.687003,2.21255,207.214,269.024,13.88224,-3.8169,-2.7732,-1.96,-0.48055,0.9827,2.5086,0.03643375,0.17597025,0.15325,0.080416,0.129125,-10.738675,-3.0041925,-3.934
1,10.25,-5.759,-13.93521625,-48.588,-8.40503,-7.2,-4,375.571095,2.9133875,86.70316091375,-9.615,0.09,-4.9809685,-11.49125,-8.64,43.99461,70.7676,43.464,3.745325,212.266,275.9675,23.337,-3.064,-2.1164,-1.8658,-0.323,1.31255,2.66795,0.0686,0.2189565,0.21,0.105761,0.17951015635,-8.9896,-3.00355,-3.392725
1,10.75,-4.9084,-4.8301135068,-52.58148777575,-7.4924575,-7.1958875,-4,375.59414,2.9,86.7307994225,-8.97,0.11468,-3.0958155,-10.75,-8.179975,35.87275,93.463,52.25275,3.557433,215.5875,281.23875,29.53,-2.4465,-1.674875,-1.44855,-0.33575,1.435375,3.028075,0.06788,0.24967500155,0.2465,0.140845,0.23858981735,-8.4186865,-3.0033075,-3.173575
1,11.25,-4.5508891,-4.67662714825,-30.21550563,-6.7717625,-6.29022,-4,377.397775,2.9,86.58967605175,-8.205,0.1268175,-1.881336,-10.256,-7.0735,35.2829,132.40624875,62.74312625,4.4142075,220.0475,282.9025,38.45525,-1.839175,-1.43175,-1.1895,-0.24975,1.45675,3.126075,0.076542,0.25720197675,0.31277667325,0.175775,0.201,-7.699738,-3.2842065,-1.9463
1,11.75,-4.28895,-11.17208375,-41.53994006,-5.09822,-6.0329225,-4,376.38965,2.72416,86.347423768,-7.28925,0.1097374872,-1.096412,-9.65,-6.53885,32.554,124.6395,60.349075,5.2633125,221.09374875,287.86875,44.665,-1.516,-1.1064,-0.7795,-0.0315,1.59055,3.194,0.0799,0.284875,0.2816575,0.1895,0.2227805584,-8.0071445,-3.307404,-2.59345
1,12.25,-3.9635,-3.198132,-39.044503222,-4.46851975,-5.47525,-4,376.6230375,2.59656,86.3397383335,-7.2215,0.10370727235,-0.9354455,-9.236,-6.441,30.1235,138.625,64.3129075,5.78525,216.8895,284.8875,45.59625,-1.106125,-0.89415,-0.586,0.0585,1.617,3.25985,0.0953975,0.3382514706,0.29933,0.19973351955,0.362025,-7.925088,-3.02106,-2.62175
1,12.75,-3.8805,-10.7039248375,-39.52117,-4.3175,-5.84308,-4,374.28797,2.5979,86.2236178535,-7.03475,0.0835,-0.870135,-8.6865,-6.2234,28.985,108.578,52.5362,4.175125,216.0585,286.84425,28.89,-1.181375,-0.9035,-0.6815,-0.01925,1.4815,3.239,0.0881,0.275315,0.30758675,0.1989275,0.2415,-7.87986,-3.0025905,-2.89265
1,13.25,-4.2624655,-8.8566782024,-32.4012725,-4.3,-8.077815,-4,373.76882,2.518087328,86.3160837645,-6.499,0.10075,-0.70284,-8.098,-5.6979,25.73525,100.362,50.37664,3.2028,210.224,287.78,29.46,-1.04275,-0.70935,-0.57175,0.05975,1.52975,3.346575,0.09,0.31,0.3112763528,0.184598934975,0.2990654218,-5.6757325,-3.0027195,-2.082375
1,13.75,-3.628175,-16.798,-39.53294,-4.3,-6.1176,-3.3761875,373.269725,2.537511546675,86.303194816,-5.798,0.090945,-0.80002,-7.89,-5.2385,24.2175,93.7264575,49.7557575,3.2909425,211.9775,288.436,25.94225,-0.6555,-0.70985,-0.52225,0.09075,1.5415,3.383375,0.09,0.25175,0.27175,0.16309387695,0.25,-7.8673625,-3.0027705,-1.4623
1,14.25,-3.074,-5.9378,-56.88,-4.2636525,-4.5230925,-3.4260925,374.36304,2.57752380825,86.293051995,-5.62875,0.07328588175,-1.11110625,-8.144,-5.175,23.33475,88.313,42.21725,3.25,212.0475,287.73,22.5375,-0.759225,-0.50665,-0.375,0.13025,1.66075,3.420875,0.10032,0.3325275003,0.28640502925,0.17475,0.29035,-9.86187925,-3.00178325,-2.12945
1,14.75,-3.42665,-3.1097912304,-62.16535,-4.203782,-4.18104,-3.40114,373.1577325,2.6754068585,86.28660981,-5.579,0.07,-0.98009575,-8.057,-5.0516,23.11625,59.39825,35.16944075,0.56312675,210.77925,285.4965,17.8648425,-0.638,-0.322,-0.19,0.26,1.7425,3.52175,0.097425,0.300975,0.270771934625,0.16,0.32745,-10.47527875,-3.0019385,-1.421425
1,15.25,-2.7768,-4.486,-59.365,-4.264825,-3.81046,-3.136045,371.1633,2.7325,86.259171152,-5.827,0.06,-0.838326,-7.7055,-5.3722,23.8073305,46.0005725,24.992,1.378475,208.597,281.982,-1.41657066555,-0.6385,-0.34625,-0.17125,0.23,1.7,3.5,0.07375,0.27016,0.21133347695,0.10440575225,0.2575,-9.117385,-3.0009725,-2.92105
1,15.75,-2.45025,-13.01526875,-77.7139495,-4.2636525,-3.87282,-3,372.68744,2.7175,86.34939897725,-6.397,0.06,-1.040366,-7.699,-5.3088,23.605505,28.5888,13.5996,0.81745,206.688,278.568,-34.06817275,-0.90325,-0.3725,-0.17125,0.25,1.67,3.498,0.0418,0.20144,0.2180945,0.0675025,0.2316,-11.6961925,-3.0014,-0.4453
1,16.25,-2.043,-10.4160975,-82.200384612,-4.2706655,-5.112285,-3,372.06516,2.535,86.323768586,-7.529,0.06621,-1.0476535,-7.95925,-5.4139,24.0296675,13.4493,1.58025,0,205.253,275.355,-66.966,-0.94955,-0.421,-0.15225,0.26,1.705,3.506,0.035985,0.18,0.19,0.0390118852,0.25045,-17.946297,-3.00152,0.086275
1,16.75,-1.40125,-7.9137791493,-99.300125,-6.00886,-7.64221,-3,375.17264,2.471655,86.390653732,-8.611,0.0682138264,-1.4148815,-9.0635,-6.36025,27.4676975,4.354275,0,0,203.773,271.31025,-95.1483516405,-0.84175,-0.38055,-0.1385,0.257,1.711,3.5273,0.031175,0.1844278449,0.1485,0.04,0.2335,-18.737952,-3.00206,0.86465
1,17.25,-1.09,-6.8042,-93.88185,-10.638866,-10.9725,-3,378.967785,2.8,86.5319110105,-9.221,0.06976,-1.822482,-9.69925,-7.96225,32.4364925,0,0,0,205.56075,266.611,-86.3325,-1.1913,-0.4007,-0.16,0.236,1.742,3.5286,0.03,0.176255,0.16,0.04,0.25,-16.319265,-3.00258,0.875875
1,17.75,-0.8765,-4.6034,-114.946875,-11.4784,-13.286125,-3,379.0975,2.8,86.5060343505,-9.534,0.0641275,-2.0105215,-9.9725,-9.2665,37.57375,0,0,0,203.97875,267.28625,-84.23125,-1.406,-0.479,-0.17,0.2345,1.7005,3.53465,0.03,0.171963,0.14,0.04299,0.44744496865,-17.3637075,-3.0028,0.4703
1,18.25,-0.93955,-8.0482785904,-114.7996,-12.624764,-12.6925,-3,379.737425,2.669185,86.5219507525,-9.655,0.0549375,-2.586615,-9.98375,-9.487,43.6,-0.016333625,0,0,213.2305,263.70225,-83.211025,-1.75,-0.5425,-0.18725,0.234,1.676,3.39,0.029925,0.17324,0.1543625,0.0499625,0.36175,-15.119183,-3.003047,0.135625
1,18.75,-0.816,-4.834581,-102.29475,-11.77458,-12.638775,-3.025,379.214,2.8,86.7459385755,-10.023,0.051725,-2.749128,-10.408,-9.648,48.46175,-0.0065833,0,0,214.06675,265.39825,-81.306575,-2.05,-0.57,-0.21625,0.22,1.655,3.4135,0.0285775,0.165575,0.1622425,0.0401005997,0.354234688125,-12.91926,-3.00325,0.069925
1,19.25,-1.06995,-5.2125,-96.083475,-12.2158,-14.1308,-3.05,380.03115,2.8,86.742905134,-9.997,0.05,-3.21686425,-11.126075,-10.0305,54.594075,-0.01664195,0,0,214.635,264.1385,-82.6318365,-2.2573,-0.7175,-0.22925,0.212,1.592,3.4018,0.0297365984,0.13,0.1324735,0.04042525,0.378995,-17.93247925,-3.0038,0.26895
1,19.75,-0.886875,-11.7075,-107.024275,-11.7674,-13.087825,-3.075,381.1,2.7374575,86.73439121225,-10.4,0.04,-3.560682,-11.095,-10.4775,54.806,0,0,0,210.916,265.87,-79.8528355,-2.0671,-0.881,-0.229,0.2115,1.6415,3.3505,0.0274505304,0.147453133525,0.155375,0.04,0.3288,-27.4370145,-3.003668,0.58655
1,20.25,-0.902375,-7.84115,-97.7072,-11.22195,-12.398625,-3.125,381.137525,2.84216,86.717833537,-10.661,0.0445,-3.737394,-11.141225,-10.589,52.73375,-0.026,0,0,210.8775,263.86225,-76.3397225,-2.1975,-0.8623,-0.23,0.22,1.63,3.416,0.0236345985,0.16,0.156007,0.03,0.31,-26.067779,-3.00388,0.166125
1,20.75,-0.8371,-13.0659658225,-101.216275,-10.467465,-11.884325,-3.69,380.203125,2.9974375,86.79919065,-10.75525,0.03325,-4.066726,-11.274,-10.6075,56.607,-0.02535,0,0,204.99000075,263.25675,-78.5475,-2.43915,-1.08415,-0.22225,0.198,1.63,3.4027,0.0285,0.1465,0.16,0.0315275,0.33,-24.7063675,-3.003874,0.029425
1,21.25,0,-10.1785,-106.71,-10.2583465,-11.221175,-4,380.9173,2.91782,86.78317972725,-10.63975,0.043645,-4.330649,-11.59325,-10.7125,58.317575,0,0,0,208.65525,263.95250225,-77.70325,-2.7918,-1.03175,-0.226,0.20475,1.6,3.33475,0.02982,0.139912,0.14225,0.04,0.24575,-27.207002,-3.0041405,0.11005
1,21.75,0.000870000000000012,-17.10675,-102.0485,-10.698292,-11.2862,-4,381.6926,2.926775,86.8967926915,-10.87875,0.04125,-4.8001035,-11.78725,-11.162125,56.5381,0,0,0,207.455,260.3201685,-76.652,-2.968,-1.124,-0.23,0.193,1.6125,3.3785,0.02,0.15046923975,0.155275,0.04,0.337425,-32.70072125,-3.0041535,0.07825
1,22.25,0.00977,-13.67575,-96.98,-13.5515555,-11.01465,-4,381.298675,2.94585,87.04662862625,-11.07925,0.03557,-5.278905,-12.292575,-11.86035,55.6515,0,0,0,209.00675,259.86408175,-73.3725,-3.1325,-1.1405,-0.22525,0.192,1.63,3.367,0.020375,0.1601,0.166115,0.035879,0.269375,-33.89576125,-3.004078,0.077425
1,22.75,0.000999999999999997,-5.798825,-95.664575,-17.90655725,-10.35,-4,381.4194,2.96768,87.026452895,-11.29,0.05,-5.5910675,-12.50625,-12.09975,55.688725,-0.0110666,0,0,208.7895,258.0665,-71.9850015,-3.301025,-1.363225,-0.3056,0.184175,1.63,3.37675,0.0258,0.16880727375,0.1671,0.03565,0.2798547931,-34.24613,-3.004,0.06265
1,23.25,-0.0779999999999999,-14.1014842675,-96.71,-21.0139975,-10.3,-4,380.94885,3.034665,87.00896928875,-11.39,0.0544,-5.7803975,-12.915,-12.2355,55.1337,0,0,0,207.88475,256.813,-73.28165,-3.467,-1.26575,-0.28125,0.165,1.6225,3.367,0.027459,0.14944377065,0.14,0.03251,0.186,-34.0431675,-3.004,0.063275
1,23.75,-0.0125,-12.765,-89.957,-22.310854,-10.3,-4,381.161875,2.8969025,86.98003373625,-11.871982,0.05975,-6.158105,-13.066,-12.755625,57.57315,-0.00346659999999999,0,0,207.2925,254.8885,-73.31685,-3.52,-1.2064,-0.270925,0.179,1.6145,3.399,0.02,0.15982,0.15,0.039395,0.263375,-33.611784,-3.004102,0.12305
2,0.25,0.0593688225,-9.94508075,-92.68422425,-34.522876,-16.205,-5,361.0265025,2.2026355177,86.8629428,-12.998642278,0.05003925,-11.37099,-12.540175,-12.355025,48.55566525,-0.00524999999999999,0,0,202.51000075,262.286664,-86.250666,-3.3529,-1.0348,0.34,0.751,1.591,2.609,0.02775,0.14025,0.133856254925,0.03577,0.2918,-42.9807525,-4.00778375,0.20585
2,0.75,0.0427,-19.169,-92.650638,-35.377052,-17.4,-5,360.74788,2.295533088225,86.87218107,-13.124865861,0.03025,-11.51153,-13.05195,-12.61325,49.23291525,-0.0265999,0,0,202.7166425,261.632664,-85.530666,-3.4587,-1.1023,0.316,0.716,1.567,2.593,0.021663961425,0.13259,0.13025,0.03,0.2894776078,-42.55345,-4.00822875,0.2659
2,1.25,0.0173,-13.917907598,-80.9131,-35.161928,-16.7,-5,360.3768025,2.2397663885,86.87069096,-13.253053271,0.03188150435,-11.55244,-13.175675,-13.02375,49.58366525,0,0,0,201.4166775,261.336,-86.466664,-3.5686,-1.1905,0.31,0.713,1.564,2.59,0.02,0.1319075,0.161,0.03,0.3518,-41.2113825,-4.00896375,0.295875
2,1.75,0.04324,-10.6884,-88.896,-33.82736,-15.17,-5,360.34723,2.208516023075,86.93666564,-13.098566,0.03384525,-11.59661,-13.181275,-12.973325,50.04175,-0.008875125,0,0,200.558325,261.16,-83.14,-3.7145,-1.2797,0.3,0.696,1.574,2.617,0.026,0.13549375,0.14996475,0.03,0.315,-40.87774,-4.0096425,0.317075
2,2.25,0.03,-24.05125,-94.816,-31.746048,-15.34185,-5.00203,360.13931,2.173433406,86.91606905625,-13.07286975,0.028306,-11.6242,-12.954,-12.7884,51.5195015,-0.0046333,0,0,199.83832175,261.04325,-81.24425,-3.83625,-1.273325,0.298625,0.6805,1.581,2.6105,0.025441,0.1544625,0.13957,0.03,0.2752497315,-40.694115,-4.00964625,0.2484
2,2.75,0.0275,-13.4199,-95.541475,-32.28119675,-16.1277,-5.002655,361.4673275,2.20044375,86.88063779425,-13.147832,0.03,-11.61579,-12.97465,-12.75675,49.52706425,0,0,0,200.02081875,260.924,-81.522,-3.92375,-1.39405,0.27475,0.64725,1.549,2.593,0.02,0.12726,0.117,0.03,0.23,-40.406338,-4.4429465,0.123875
2,3.25,0.0301,-19.2095,-84.4228,-32.626625,-16.65,-5.0029,361.61491,2.237963029,86.931489425,-13.2462925,0.04348375,-12.00095375,-13.2528,-13.0066,49.132678,0,0,0,200.2092675,260.205,-81.129375,-4.1025,-1.470625,0.27595,0.64525,1.522,2.57775,0.02,0.12593375,0.15,0.03,0.301425,-39.984437,-4.638395,0.08495
2,3.75,0.08,-17.8225,-91.5465,-35.540922,-16.1687,-5.0029925,361.573445,2.2189676145,86.9016701885,-13.26517125,0.03744,-11.96172125,-13.216,-12.9589,46.25068,0,0,0,198.79835,260.25598,-79.48068,-4.0665,-1.5544,0.27,0.6355,1.5295,2.574,0.02,0.128,0.13891,0.03,0.1383,-38.960318,-4.67081,0.199525
2,4.25,-0.726925,-15.9921048625,-104.06403925,-35.593768,-17.305,-5.0030975,361.13039,2.204090742675,86.86315847875,-13.335965,0.0326775,-11.9136055,-13.295175,-13.116075,45.970625,0,0,0,197.585,259.1016525,-81.10775,-4.314,-1.5851,0.2634,0.63,1.545,2.56,0.019064,0.13,0.12427,0.03,0.1362,-38.40506,-4.659364,0.01615
2,4.75,-0.6876,-21.44375,-87.484035,-35.551152,-17.1725,-5.00294,361.3501275,2.21551775,86.98391891625,-13.34011275,0.024262,-11.749405,-13.292575,-13.10855,47.36375,0,0,0,199.55825,258.90966525,-82.080005,-4.5555,-1.617,0.26,0.63,1.545,2.555,0.02,0.147672,0.129242,0.027788,0.1940437818,-37.991866,-4.6590065,0.157325
2,5.25,-0.60125,-12.37105,-92.5525,-35.181875,-17.75,-5.00275,361.455675,2.291303,86.975670502,-13.282855,0.02213125,-11.664422,-13.243825,-13.0431,50.34375,0,0,0,203.0257675,258.82916525,-82.5115,-4.66325,-1.6175,0.25425,0.63,1.553,2.5525,0.019636,0.1065,0.10789525,0.03,0.1316773326,-37.992516,-4.659,0.192225
2,5.75,-1.49,-14.9925,-97.762432,-35.855,-16.16,-5.003135,362.2324525,2.3123976642,86.96679561,-13.224879,0.02152425,-11.55976,-13.2294,-13.187,51.3485,0,0,0,203.38335,258.33833,-84.85667,-4.55875,-1.694125,0.25125,0.63475,1.5275,2.53175,0.02,0.11219175,0.1155,0.02205225,0.247558444375,-38.000553,-4.6588765,0.07015
2,6.25,-2.345,-8.514092,-88.26156975,-36.213636,-15.639525,-5.003045,362.8736,2.30958549365,86.96754366,-13.3067925,0.02555,-11.53951475,-13.2466,-13.212,53.07705,0,0,0,203.83335,258.964,-81.0845,-4.644,-1.7034,0.2522,0.635,1.54,2.54,0.02,0.11375,0.12548375,0.02625,0.186163206,-37.596247,-4.6585615,0.12915
2,6.75,-1.74225,-15.006,-93.6245,-36.11763125,-14.9704,-5.006375,364.42359,2.234281,86.971497437,-12.9141085425,0.01654625,-11.74948775,-13.22826,-12.936,53.90095,0,0,0,203.935,258.5735,-82.29815,-4.6369,-1.8115,0.263125,0.63,1.5375,2.54225,0.020248,0.11815,0.09625,0.00875,0.2396,-35.894777,-4.6587035,0.06625
2,7.25,-2.059,-7.428,-109.918464,-35.2277715,-16.22335,-5.0066,364.30123,2.2281165,87.02427792225,-12.648955,0.029069,-11.71449975,-12.9864,-12.927,52.96585,0,0,0,203.05,259.3465,-79.4955015,-4.6294,-1.8011,0.251125,0.62475,1.51175,2.54275,0.0212375,0.139123346,0.1555,0.03690941785,0.2455,-31.724736,-4.6591185,-0.508
2,7.75,-1.699275,-8.3257172943,-88.7408,-29.61001725,-16.20805,-5.00363,363.6626,2.27923,87.050003455,-12.19545337575,0.04,-11.5136645,-13.12376,-12.40975,52.778,4.361464,0,0,199.18335,260.5535015,-65.003278333,-4.7578,-2.2262,0.0799,0.55425,1.31475,2.319,0.02,0.11742,0.11324,0.04184,0.19489376805,-27.738849,-4.821645,-1.038275
2,8.25,-2.5148,-8.0841,-76.973125,-26.4975,-15.44495,-5.00363,362.67342,2.4086875,87.06218682175,-11.590661,0.03,-11.3551585,-12.4984,-11.4096425,51.075145,16.948,6.47214,0.50725,201.26583175,265.55,-38.615806477,-4.781,-2.6003,-0.1921,0.44425,1.17,1.937775,0.028025,0.141662,0.11825,0.05759,0.15575,-23.322268,-5.0084345,-2.14085
2,8.75,-3.43957775,-7.2125,-47.53001,-23.22568,-15.522575,-5.003465,361.7483125,2.43239325,86.9226918455,-10.51336820775,0.05,-9.50829375,-11.81316375,-9.761645,50.004025,35.5599550975,20.745,2.270775,203.7916875,270.3333125,-17.44358489375,-4.204625,-2.587625,-0.73295,0.2245,1.0435,1.7905,0.02928075,0.159,0.159,0.059785,0.074,-17.27674,-5.006891,-1.326775
2,9.25,-3.96674475,-10.190525,-49.136,-17.22198,-11.45,-5.0018375,359.702835,2.59212875,86.732080336,-9.65728,0.06822887215,-8.02911225,-10.292865,-8.4467,42.3162,53.00193325,31.363775,3.8810805,206.80925,274.27919325,2.26400306565,-3.567375,-2.3104,-0.9797,0.1988,0.9261,1.9024,0.04055,0.1811625,0.1505,0.08727,0.17725,-14.333065,-4.909874,-1.046225
2,9.75,-4.1407135,-6.119164,-37.75842720775,-12.7326,-10.082,-5,359.641875,2.5712964525,86.670612374,-8.6458,0.0906,-6.647555,-9.62475025,-8.1326075,39.355625,73.1565025,38.43987475,6.776145,208.39725,280.5200275,14.614475,-2.37875,-1.483125,-0.18775,0.35,1.3225,2.28,0.0530935,0.226977,0.20585875,0.1125,0.14,-12.083295,-4.224084,-1.242725
2,10.25,-4.58135175,-1.462788,-26.2846995,-10.6,-11.395,-4.9,359.1845975,2.3381375,86.6837829545,-7.95990014195,0.01742,-5.8428115,-9.0005,-7.12672,33.701375,97.744745,55.837,7.4868,214.07525,285.86975,26.6899475,-1.78965,-1.2596,-0.0791,0.36475,1.372,2.30825,0.057336869525,0.03154,0.0436,0.0249,0.146775,-9.70827,-4.00464,-1.50545
2,10.75,-4.87,-3.18296,-22.597,-9.40449,-10.9545,-4.026875,358.9700925,2.3474875,86.705130991,-7.3106234002,0.081692,-4.9933015,-8.4375,-6.27668,30.847325,107.016,63.087,8.59925,213.8145,289.01916725,30.81875,-1.673175,-1.04435,-0.12475,0.3922,1.2755,2.3325,0.07856,0.30648,0.2713225,0.1871325,0.2666,-6.5408275,-4.0046535,-1.951725
