DOY2,HR2,CO2,H2O,G_1_2_1,G_2_2_1,G_3_2_1,G_1_1_1,G_4_2_1,SG,USTAR,LE,H,FC,SLE,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_1_1,TS_1_3_1,TS_2_4_1,TS_2_2_1,TS_3_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_2_1,TS_4_4_1,TS_3_5_1,TS_4_2_1,TS_5_4_1,TS_4_5_1,TS_2_1_1,TS_2_3_1,TS_6_4_1
1,5.25,398.18,4.428525,-1.6787,-0.8082975,-1.13410750000001,-0.769927750000007,-1.0325275,-0.836257499999997,0.3885975,1.551725,10.202,0.1511275,0.618987499999998,1.72392499999999,14.0705,1.867931,1.48810125,293.858275,293.813675,0.4824172,0.0753164525,-3.0632675,-3.40923,-3.43399,96.10866,96.760015,6.6207625,97.049975,-2.160485,-2.0405875,-2.00608,-1.7840275,-0.466406,0.77368925,-1.9871325,-1.7400775,-1.114485,-1.488215,-1.346355,-1.6860325,-0.842956,0.0468835000000001,0.946331,-1.6331925,-1.555885,-1.352375,-6.262875,-5.70468,-5.462865,-1.8291175,-1.753075,-5.70468
1,5.75,394.9525,3.1942,-1.60295,-0.907632500000001,-1.17831750000001,-0.654638250000007,-0.8561,-0.824667499999996,0.3695025,0.893705000000001,9.188875,0.100437,0.585254999999999,1.677575,13.77475,2.14773725,1.6575525,293.49735,292.733475,0.46546535,0.0923570275,-2.949825,-3.2871325,-3.418055,96.04712,97.2866775,6.59865,97.057775,-2.16926,-2.045395,-2.0013725,-1.7828375,-0.461373,0.778841,-1.9097275,-1.924045,-1.0865675,-1.5064225,-1.3257225,-1.6761525,-0.846391500000001,0.05081,0.94123675,-1.65157,-1.536075,-1.3032725,-6.27677,-5.7153375,-5.4628975,-1.8669675,-1.79997,-5.7153375
1,6.25,398.08,4.257,-1.63515,-0.90253,-1.23148250000001,-0.725352500000008,-0.8554025,-0.821132499999995,0.346875,3.575,19.1375,0.1446,0.7038925,2.04562499999999,14.9035,2.2218455,1.88098025,292.991925,291.9697,0.554414925,0.1131892,-2.4910975,-2.775615,-3.098785,95.983065,97.364055,6.0694225,97.053925,-2.2270125,-2.040845,-2.00395,-1.7938825,-0.473079,0.78344725,-2.0728175,-1.943975,-1.093515,-1.5574025,-1.38858,-1.7183025,-0.854045,0.05579675,0.948572,-1.649975,-1.5475875,-1.2772225,-6.3015225,-5.707185,-5.4606475,-1.8660175,-1.84626,-5.707185
1,6.75,398.1775,4.28705,-1.6171,-0.923922500000001,-1.28848250000001,-0.711527500000007,-0.8135175,-0.838132499999995,0.3614,2.2788,12.56475,0.11406,0.703042499999999,2.06552499999999,13.32425,1.8017905,1.71792725,293.2136,292.508825,0.661153600000001,0.113103775,-2.125285,-2.2583925,-2.72972,96.0279225,97.1850175,6.315565,97.043075,-2.177145,-2.2031925,-2.0037625,-1.7883275,-0.45729,0.80542,-2.0844,-2.0675925,-1.10549,-1.61088,-1.3998325,-1.73408,-0.8439075,0.0628910000000001,0.9384885,-1.63433,-1.5559425,-1.3352425,-6.304985,-5.7144125,-5.46882,-1.87681,-1.83139,-5.7144125
1,7.25,398.2,4.233725,-1.621625,-0.933102500000001,-1.35330500000001,-0.701182500000007,-0.7756775,-0.859404999999994,0.3974425,2.47125,13.6045,0.1230375,0.605077499999998,2.056525,13.4425,1.603033,1.546701,292.91155,293.4117,0.9767586,0.0963658025,-1.7607575,-2.112475,-2.4688,95.907985,97.097175,7.131775,97.0539,-2.1595075,-2.217395,-2.00004,-1.8035125,-0.45147975,0.808455,-2.19429,-2.01561,-1.0912425,-1.6002225,-1.3748,-1.69594,-0.835434,0.0611255,0.9481085,-1.637565,-1.5447175,-1.3315425,-6.306075,-5.7046825,-5.4638625,-1.84295,-1.839065,-5.7046825
1,7.75,398.4,4.21015,-1.7058,-0.939042500000001,-1.33937250000001,-0.696862500000007,-0.7474925,-0.846822499999994,0.3582925,1.882475,10.82975,0.152815,0.576974999999999,2.27469999999999,15.57275,1.5160535,1.65317525,292.571225,293.34425,0.453515625000001,0.12551365,-1.89647,-2.1058,-2.4253,95.49441,96.9365125,6.997555,97.037775,-2.1628875,-2.053075,-2.05194,-1.7960325,-0.44930275,0.78704775,-2.16734,-1.85067,-1.0597,-1.5674625,-1.37538,-1.677555,-0.835488,0.0752782500000002,0.94535025,-1.6469425,-1.5147025,-1.43531,-6.3331175,-5.71697,-5.4593675,-1.8536725,-1.82957,-5.71697
1,8.25,398.86,4.122175,-1.7578,-0.943122500000002,-1.31195250000001,-0.693645750000007,-0.818432500000001,-0.831002499999995,0.381625,1.3094,9.66725,0.13394,0.6224375,2.70384999999999,14.907,1.825663,1.7973795,292.509825,292.213975,0.526018125,0.244801025,-1.92649,-1.917995,-2.34688,95.9772225,97.0422675,6.9226575,97.0413375,-2.155085,-2.09906,-1.9997375,-1.8131075,-0.4475885,0.7803085,-2.27357,-1.97256,-1.059065,-1.5377325,-1.3697,-1.7163425,-0.8313295,0.0685672500000001,0.9462705,-1.6439725,-1.5476675,-1.3511725,-6.3522875,-5.7172775,-5.467215,-1.8632825,-1.835595,-5.7172775
1,8.75,400.16,4.1786,-1.809775,-0.943867500000002,-1.28840500000001,-0.697233750000007,-0.900420000000002,-0.816504999999995,0.395025,2.2332,13.585,0.12534,0.566442499999999,2.333925,14.703,4.442069,3.645716,292.914625,291.067075,7.4842785,7.4226625,-1.9332725,-1.927875,-2.42894,95.7438575,97.0431775,6.51242,97.0471625,-2.145175,-2.219045,-2.0637075,-1.750775,-0.471954249999999,0.7856555,-2.25543,-1.90048,-1.0573775,-1.58497,-1.3676275,-1.6926625,-0.8435625,0.0725672500000001,0.9458115,-1.6521325,-1.467705,-1.4573,-6.3753675,-5.72082,-5.4634375,-1.84339,-1.84353,-5.72082
1,9.25,399.2,4.27645,-1.846825,-0.957550000000002,-1.27478500000001,-0.704939500000006,-0.873495000000002,-0.810484999999995,0.37095,1.4874,12.84245,0.13712,0.701664999999999,3.09237499999999,17.1135,34.55976,33.0270225,292.79355,291.967525,46.5602575,46.5106575,-2.17071749999999,-2.34996,-3.01414000000001,96.14185,97.305075,6.6849625,97.0586875,-2.261525,-2.2158875,-2.0093425,-1.79136,-0.479701499999999,0.79803075,-2.29104,-1.870585,-1.0637425,-1.5656875,-1.3640125,-1.67781,-0.839434750000001,0.0728680000000001,0.96530375,-1.5801475,-1.582105,-1.4028025,-6.4179475,-5.74188,-5.4640825,-1.86928,-1.8567175,-5.74188
1,9.75,398.9,4.354,-1.820725,-0.940692500000002,-1.25247750000001,-0.716167750000006,-0.6580025,-0.802027499999995,0.384475,2.0544,7.53525,0.15544,0.60921,3.987475,25.16975,97.278,81.30533,293.7103,291.339825,119.628,121.069025,-1.996885,-2.0223375,-2.64143,95.9821675,97.238205,6.8906075,97.068875,-2.263835,-2.219555,-2.1051625,-1.77998,-0.44349725,0.82598375,-2.2129475,-1.8912225,-1.0565175,-1.61081,-1.34759,-1.727865,-0.854753500000001,0.061834,0.9325325,-1.663845,-1.490735,-1.4587025,-6.42753,-5.795495,-5.4869,-1.8526875,-1.8666825,-5.795495
1,10.25,398.68,4.4011,-1.7836,-0.935615000000003,-1.23198750000001,-0.712081750000006,-0.881752500000002,-0.791737499999995,0.434095,2.3522,10.129625,0.2394,1.0458,5.64,32.3765,155.722,129.35835,294.513525,291.483325,219.43995,218.080025,-1.3033975,-1.06768275,-1.81871,95.87445,97.1169075,6.7400625,97.0888,-2.26407,-2.1019875,-2.156195,-1.8196325,-0.493652749999999,0.8029805,-2.24299,-1.81334,-1.044845,-1.638305,-1.3871175,-1.6947275,-0.856503,0.0749592500000001,0.911354,-1.62118,-1.5196825,-1.3489925,-6.4383375,-5.7898425,-5.503955,-1.95926,-1.87946,-5.7898425
1,10.75,398.72,4.447925,-1.732,-0.926807500000003,-1.20863250000001,-0.707005000000005,-0.867335000000002,-0.781282499999995,0.3895825,3.6822,15.78375,0.25044,1.245175,6.13307499999999,56.8405,211.484925,169.780425,295.1542,293.367225,327.1595,316.03265,-0.5204245,-0.162222,-0.500026000000001,95.958825,96.93621,6.7723875,97.1105,-2.2579775,-2.1933125,-2.15429,-1.8230275,-0.428445,0.767781,-2.2111425,-1.87334,-1.07471,-1.7111975,-1.4082175,-1.76924,-0.88011275,0.0454940000000001,0.8645885,-1.6701625,-1.6219425,-1.4839675,-6.432755,-5.79213,-5.4952825,-1.923775,-1.9146075,-5.79213
1,11.25,399.025,4.54525,-1.712725,-0.917825000000003,-1.17765750000001,-0.688327500000005,-0.846177500000002,-0.770807499999995,0.42378,3.41874999999999,12.296,0.2061125,1.2138,4.7424,72.926,260.13425,206.7206,294.55595,295.418225,395.8123,404.157325,0.10528225,0.385396749999997,0.0123422500000017,96.1181,96.622,7.3857775,97.125825,-2.255005,-2.136935,-2.097665,-1.8128275,-0.489046,0.77486725,-1.9897775,-1.845855,-1.0424325,-1.6248825,-1.4820175,-1.7283525,-0.91054925,0.0136657500000002,0.86176075,-1.6829825,-1.551,-1.4780525,-6.432515,-5.75819,-5.476055,-1.890745,-1.9328375,-5.75819
1,11.75,398.0775,4.6649,-1.689375,-0.762107500000001,-1.05030000000001,-0.657105000000004,-0.760575000000001,-0.716299999999996,0.42998,3.71469999999999,12.662,0.15325,1.2362,3.865975,81.98425,298.5943,236.231575,295.994525,299.809225,456.9348,467.3751,1.2145545,1.0677925,0.573597750000003,96.27329,96.60571,7.6962575,97.110825,-2.24235,-2.1448,-2.098205,-1.8248775,-0.5082005,0.7732315,-1.97744,-1.88302,-1.0564475,-1.611525,-1.4796775,-1.7343175,-0.8680745,0.0274715000000001,0.864959,-1.7104975,-1.49115,-1.5368275,-6.4167325,-5.7637225,-5.478805,-1.90521,-1.9224325,-5.7637225
1,12.25,397.1,4.72855,-1.61218750000001,-0.565515,-0.717770000000003,-0.466092500000002,-0.6076075,-0.563169999999998,0.4242,4.98379999999999,12.638,0.172065,1.036335,4.00009999999999,85.29575,328.868525,253.06525,298.2272,303.913775,518.4432,518.93105,1.3704825,1.37802749999999,1.0112925,96.167775,96.48138,7.4433775,97.0810875,-2.2268075,-2.0594325,-2.1206825,-1.8248825,-0.499274,0.75835275,-1.9957875,-1.9246425,-0.99951625,-1.64284,-1.4361125,-1.7481025,-0.87978875,0.0352677500000001,0.88588275,-1.74304,-1.4757925,-1.3402175,-6.4011425,-5.77568,-5.47077,-1.8607225,-1.88681,-5.77568
1,12.75,397,4.8134,-1.266565,-0.546732500000002,-0.426622500000001,-0.560957500000002,-0.4483225,-0.379072499999999,0.4362075,4.58995,13.33525,0.1149425,0.9603425,3.1915,78.67175,339.575625,268.99525,298.80295,306.3157,544.1193,548.4792,1.450905,1.60740499999999,1.46996,96.161525,96.7619875,7.75117,97.10705,-2.2064,-2.08158,-2.1005875,-1.8450775,-0.488565,0.7429225,-2.0652125,-2.03542,-0.9964245,-1.657275,-1.4291075,-1.73547,-0.8800255,0.0380052500000001,0.89905575,-1.614115,-1.4934475,-1.3725025,-6.396055,-5.762475,-5.4624675,-1.9099175,-1.928875,-5.762475
1,13.25,396.8,4.8611,-1.2098925,-0.373925000000001,-0.432937500000001,-0.498922500000001,-0.365202500000001,-0.345687499999999,0.434665,4.56125,15.92925,0.154425,0.689864999999999,2.75225,80.7812500000001,343.846025,266.656875,302.2743,308.7553,543.36535,549.9153,1.931225,2.10257749999999,1.7685175,96.3425025,96.509845,7.6814275,97.110425,-2.162005,-2.0821225,-2.10228,-1.83315,-0.51068375,0.74600675,-2.0371125,-2.054705,-0.99868225,-1.684655,-1.454495,-1.7303,-0.89122175,0.0558980000000002,0.9235775,-1.61445,-1.5126,-1.4480075,-6.38422,-5.719455,-5.46624,-1.8190025,-1.8727975,-5.719455
1,13.75,396.35,4.903,-1.0046425,-0.323785,-0.454817500000001,-0.4300175,-0.276717500000001,-0.371167499999999,0.3998325,5.2905,11.696,0.16755,0.81399,2.447425,64.3672500000001,333.03145,257.672,304.417675,310.248,515.61425,531.00215,2.6821975,2.83027999999999,2.2282625,96.20221,96.594465,7.2941375,97.104,-2.111735,-2.1014425,-1.9882925,-1.817425,-0.4960405,0.7459035,-2.2266475,-1.99606,-1.00418525,-1.6054325,-1.421355,-1.7170975,-0.86902175,0.0778967500000002,0.9517095,-1.622775,-1.5282325,-1.4848575,-6.3633725,-5.6829675,-5.44182,-1.7935825,-1.8785375,-5.6829675
1,14.25,395.98,5.036375,-0.768045,-0.28943,-0.3147225,-0.344792500000002,-0.2811775,-0.3011725,0.43168,5.9048,13.129,0.18772,0.5921975,1.809675,65.2545,310.101975,240.036625,304.495625,310.581075,494.54335,492.84075,3.5074875,3.3301675,3.227895,96.2813,96.7909375,7.1336575,97.10195,-2.082845,-2.051305,-1.9855675,-1.79035,-0.4904615,0.73760025,-2.229145,-1.7443875,-1.0262355,-1.529145,-1.3692075,-1.67732,-0.83339425,0.105181,0.95633725,-1.644415,-1.57911,-1.5201,-6.3733675,-5.723155,-5.4613275,-1.7990775,-1.8738025,-5.723155
1,14.75,395.9,5.035,-0.709750000000001,-0.284340000000002,-0.350012500000002,-0.476667500000002,-0.0991900000000023,-0.258262499999999,0.424225,4.63244999999999,12.97,0.181525,0.634332499999999,1.352325,58.2097500000001,279.519375,218.334525,305.78685,309.93215,452.68575,442.7004,3.4249475,3.45750249999999,3.0141925,96.35075,97.1593575,7.33281,97.0821625,-2.0810525,-2.0553975,-1.97575,-1.7768325,-0.4196495,0.7671665,-2.0423325,-1.6905625,-0.9796085,-1.4356075,-1.343015,-1.66856,-0.85065025,0.0889365,0.946401,-1.5748975,-1.45322,-1.47533,-6.3337275,-5.77252,-5.4807225,-1.7961375,-1.872625,-5.77252
1,15.25,395.7725,5.07915,-0.701975000000001,-0.287516250000003,-0.233189500000002,-0.181755750000002,-0.0867772500000018,-0.142979499999999,0.44386,3.0648,10.1077,0.1612725,0.49914,0.958425000000001,50.8802500000001,232.558125,181.12005,300.13465,307.480525,371.7949,359.456575,3.4785325,3.75348499999999,3.346205,96.40423,96.7512525,7.4484675,97.0820875,-2.0707425,-2.05811,-1.9957725,-1.796905,-0.4430745,0.80275225,-2.0126,-1.7681375,-0.98774425,-1.4037925,-1.358115,-1.65615,-0.850257,0.0893347500000002,0.94372475,-1.5882275,-1.4916075,-1.4608875,-6.3354775,-5.7846025,-5.45217,-1.7955475,-1.8919875,-5.7846025
1,15.75,395.75,5.0696,-0.690915,-0.289337500000004,-0.114552750000001,-0.114657500000002,-0.315980000000004,-0.0696077499999995,0.42475,3.14875,9.30382499999999,0.12105,0.393895,0.674000000000001,53.38225,185.791375,143.46755,300.6857,304.847925,284.561575,266.44345,3.621375,3.75828749999999,3.362645,96.42387,96.8462575,6.960305,97.111,-2.070165,-2.0443825,-1.972625,-1.7663775,-0.40472275,0.80633,-2.06995,-1.75972,-0.9754105,-1.4377875,-1.44158,-1.7080875,-0.834831,0.0921110000000001,0.96999875,-1.49376,-1.41951,-1.3538275,-6.3069825,-5.77338,-5.4296025,-1.83951,-1.8864525,-5.77338
1,16.25,395.6,4.99085,-0.684070000000001,-0.297490000000004,-0.0834587500000004,-0.370241250000003,-0.346522500000004,-0.0598337499999997,0.43922,2.752,6.71259999999999,0.18705,0.26083,0.31524,45.26825,127.634125,98.8369125,301.008125,303.016075,183.854925,182.917225,3.57154,3.65628249999999,3.329685,96.4329125,96.8934875,6.8597775,97.096975,-2.089285,-2.0558,-1.956765,-1.7772,-0.4202895,0.80034975,-2.164425,-1.83644,-0.987051,-1.473495,-1.3968825,-1.6270975,-0.825905,0.1067335,0.98673375,-1.5112125,-1.4235975,-1.3468575,-6.27184,-5.7306575,-5.4002,-1.7991925,-1.90229,-5.7306575
1,16.75,395.8825,4.76305,-0.672917500000002,-0.306215000000004,-0.0832785000000003,-0.0415657500000006,-0.371614500000004,-0.0682484999999998,0.41985,3.22915,6.234,0.1350875,0.169285,0.158987499999999,33.06475,68.61411,48.9552275,299.9428,301.03425,90.64701,85.0249125,3.0825925,2.8722,2.4871675,96.230815,96.85012,6.568285,97.089375,-2.076575,-2.03668,-1.9726225,-1.778185,-0.3779755,0.82606125,-2.06444,-2.03344,-1.01037425,-1.4081225,-1.34404,-1.6518425,-0.79461075,0.13197075,0.9944615,-1.4749475,-1.4030125,-1.2819275,-6.2464875,-5.7331975,-5.4063525,-1.83306,-1.8850625,-5.7331975
1,17.25,395.955,4.93575,-0.672000000000001,-0.317895000000004,-0.12687,-0.0497830000000001,-0.379604000000003,-0.11027,0.42342,2.3746,6.791675,0.17333,0.200809999999999,0.121055,25.9545,18.26121,14.321815,301.777375,300.4222,31.54999,28.4448775,1.7106625,1.76139249999999,1.081255,96.28362,96.854205,6.640565,97.0629,-2.09193,-2.0293475,-1.9678875,-1.7198825,-0.38921225,0.89164625,-1.84345,-2.0017125,-1.02465825,-1.3844775,-1.3035325,-1.73651,-0.80092275,0.14420725,1.00183025,-1.495995,-1.43676,-1.268705,-6.2471275,-5.75469,-5.4483375,-1.8332,-1.872555,-5.75469
1,17.75,396.325,4.84125,-0.673232500000001,-0.330992000000003,-0.21007,-0.0990947500000005,-0.383392500000002,-0.18947,0.426025,2.1356,7.58914999999998,0.13742,0.1798025,0.148582499999999,24.1865,2.266561,2.4493375,302.55895,300.03955,4.510621,4.082678,0.514125000000001,0.253650999999999,-0.305790249999994,96.535035,96.927535,6.51078,97.05925,-2.1028075,-2.0316025,-1.961145,-1.6829625,-0.383306,0.83497925,-1.9171,-1.89505,-1.0346465,-1.390755,-1.34508,-1.7070725,-0.82098175,0.12130025,0.9747935,-1.53476,-1.4386075,-1.326505,-6.2653925,-5.775375,-5.4755825,-1.842065,-1.8846075,-5.775375
1,18.25,396.255,4.8704,-0.673185000000001,-0.340733750000002,-0.3118925,-0.159727000000001,-0.383302500000001,-0.2877425,0.4017125,1.3948,7.551,0.1196425,0.176195,0.450859999999996,26.152,1.5482045,1.70255,302.2813,299.577475,0.36524875,0.0677850725,0.390333500000004,0.0555754999999923,-0.963206500000023,96.5924425,97.1443825,6.93411,97.03905,-2.109805,-2.04116,-1.9592025,-1.6854025,-0.37087975,0.8234425,-1.89707,-1.90492,-1.04846125,-1.4116875,-1.3654975,-1.7807975,-0.8420965,0.128172,0.96084325,-1.5436125,-1.4612175,-1.293845,-6.3222975,-5.803355,-5.495885,-1.8527125,-1.90114,-5.803355
1,18.75,396.345,4.768375,-0.674035,-0.347932500000002,-0.417425,-0.208836750000001,-0.407045,-0.389925,0.44274,1.896125,8.2037,0.2301125,0.28077,1.00373249999999,21.81775,1.7990165,1.944878,301.455675,299.24575,0.495542525000001,0.0625300925,0.258671000000005,-0.124259500000012,-1.05853950000002,96.54007,97.3807725,6.8928625,97.027625,-2.149585,-2.057425,-1.9676525,-1.6905125,-0.364627,0.83179275,-1.9598,-1.8844,-1.07216,-1.4227675,-1.3678175,-1.71902,-0.8228625,0.1268265,0.9733355,-1.55406,-1.43182,-1.3093675,-6.36805,-5.82517,-5.497655,-1.8464275,-1.9133175,-5.82517
1,19.25,396.7725,4.726125,-0.786840000000001,-0.352747500000001,-0.526587500000001,-0.264307500000001,-0.4817425,-0.4963375,0.431097499999999,2.10445,13.0895999999999,0.198001499999999,0.322542499999999,0.9777975,19.26925,1.98092425,1.60627775,301.747525,298.6729,0.426301550000001,0.0827778775,-0.203307999999997,-0.434591500000004,-1.09961225000001,96.580195,97.284515,6.71922,97.00835,-2.2039025,-2.0556275,-1.92223,-1.718105,-0.38665425,0.81638475,-2.077855,-1.83304,-1.08386,-1.4319025,-1.3946175,-1.7482375,-0.840137,0.11044325,0.94470525,-1.5502075,-1.4205075,-1.30862,-6.341095,-5.823005,-5.5247925,-1.8971,-1.90387,-5.823005
