DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY,TS
1,5.75,0.1473295,0.0742805,0.0442433025,0.007862,-5.027945,-0.0921085,0.633567,-0.024153,382.3581289,2.99624,-10.239,-5.6566663335,-2.485025,-2.233433333,-1.814484,-0.4910756,-17.54354,85.455,0.297190835,2.414584,-0.141295,-0.0703328625,245.035,267.21,0,98.347,-11.02513719,-2.816466667
1,6.25,0.140014,0.056529,0.045273269,0.011768312,-4.737578,-0.071375,0.9024035,-0.017784,382.477762,2.806245,-10.214,-5.5259895335,-2.363403,-2.275033333,-1.846559,-0.50765025,-15.61480071,85.322,0.2912583745,2.3915,-0.10611,-0.085777784,245.58665,266.76,0,98.316,-11.097,-2.876877778
1,6.75,0.134156,0.0899765,0.071303,0.014507483,-4.423335,-0.109985,0.623609,-0.020008,382.01432365,2.76507,-10.262,-5.331011894,-2.429854,-2.3169,-1.875988,-0.48940075,-16.101,85.1775,0.28842358,2.3795,-0.1507,-0.05327,244.89535,267.045,0,98.435895,-11.12311682,-2.894666667
1,7.25,0.139628,0.034689,0.0152585,0.013349,-5.047551,-0.107906,1.029704,-0.033787,383.1662632,2.774919,-10.31791,-6.0950338335,-2.426186,-2.318064,-1.897924,-0.4945924,-15.22032,85.74,0.2716331225,2.452125,0,0.0747490985,245.5,265.705,0.2195,98.4309,-11.324,-2.847322222
1,7.75,0.137644,0.071812,0.073118,0.007719,-4.654064,-0.0211525,1.030559,-0.000242,383.5308536,2.8245965,-10.35576,-5.9100627,-2.373865,-2.276024,-1.927431,-0.50752125,-16.154,85.726,0.278621925,2.445455986,4.238721671,3.3725863,243.06,266.4073,10.05426049,98.4045,-11.265,-2.853466667
1,8.25,0.146894,0.082738,0.067596946,0.012616262,-3.884976,0.120568,1.4842,0.037313,383.6450633,2.9547735,-10.171015,-5.6470675705,-2.328984,-2.23922,-1.878785,-0.51732885,-7.101,85.1555,0.297,2.500277,29.923,20.964,244.625,268.76,59.87016095,98.407,-10.978,-2.857693333
1,8.75,0.1581265,0.07032,0.042814,0.006403472,-2.6116215,0.2965645,2.3622005,0.065353,384.370515,2.943497,-9.84515,-5.504782426,-2.312828,-2.222946,-1.644892,-0.53334425,0.889,83.479,0.3236747,2.674821795,71.10600736,47.549,245.695,271.1386,147.01229075,98.394,-10.59045468,-2.925966667
1,9.25,0.176863019,0.0334725,0.0385975,0.0012385,-0.9425475,0.3738675,3.5171585,0.0568305,384.9451603,2.902933,-9.429207404,-3.3894204195,-2.241948,-2.0892,-1.652979,-0.52698575,10.60571506,81.937,0.373474971,2.828956,122.008,81.23117891,247.68,274.8,253.69513105,98.412,-9.8056,-2.904766667
1,9.75,0.188839,0.043364,0.053977326,-0.004063412,0.315636,0.434238,4.6974995,0.053972,385.0002426,2.9876585,-9.1295,-2.7944273135,-2.193064,-2.0694,-1.642543,-0.51758325,24.1,81.12,0.415073115,3.009125,171.18,115.76,248.145,276.785,366.76582995,98.4355,-9.392,-2.892966667
1,10.25,0.1871418645,0.018197,0.03424566,-0.0042347625,2.285329,0.483147,6.546386,0.057405,385.1043813,3.0218115,-8.6639,-1.6996989305,-2.186085,-2.054966667,-1.641507,-0.54317725,35.13081781,79.998,0.477119259,3.118625,223.3462257,149.409355,251.25,280.235,488.7896145,98.463145,-8.789395244,-2.8835
1,10.75,0.193349,-0.0201785,-0.008235676,-0.003462438,4.24896,0.535667,7.90684,0.0752125,384.493326,3.027411,-8.534,-1.737292177,-2.162954,-2.036533333,-1.645512,-0.5241832,45.341,79.147,0.52573797,3.2051875,275.2331381,177.94095,249.145,282.96,571.8478955,98.4625,-8.360863112,-2.812793333
1,11.25,0.2015233235,-0.02941,-0.014476181,-0.004943,6.623365,0.471369,9.641477,0.0723965,384.4692206,3.06409,-8.1996,-1.56081385,-2.132537,-2.015852,-1.716466,-0.50985055,49.98,78.008,0.57720611,3.2772575,310.52,197.61128,251.01,285.315,663.945,98.418,-7.426,-2.777066667
1,11.75,0.197899,-0.0507345,-0.040092,-0.006498,5.839232,0.5088805,10.8598045,0.0769805,384.3846935,2.990959,-7.78935,-1.000696,-2.005954,-2.010197,-1.7123275,-0.5104999,51.5035,77,0.656144404,3.3654675,328.69,204.464085,251.45,287.46,668.9843128,98.448,-6.9541,-2.763466667
1,12.25,0.1991175,-0.03311,0.000112,-0.003363018,6.599952,0.4362505,10.325482,0.071903,384.2003685,3.0436655,-7.422452925,-0.677164428,-1.8891835,-2.015787,-1.698242,-0.50014615,50.173,75.182,0.6957872,3.3550625,332.3,208.03,248.75825,288.41235,659.8504521,98.423,-6.61185,-2.7242477235
1,12.75,0.194411,-0.0202315,-0.005460348,-0.005513,6.3729725,0.3745605,11.2049705,0.066858,383.6309835,3.205461,-7.1354,-0.4640935655,-1.919511,-2.030719,-1.7248105,-0.4874113,49.885,73.89,0.734432614,3.410011953,328.69,209.665,251.46,289.59,673.13,98.372065,-6.35035,-2.692088889
1,13.25,0.198883,-0.018791,-0.028088,-0.006819,5.410814,0.2781245,11.154851,0.05219,383.02992865,3.226593,-6.9074,-0.378426323,-1.952906,-2.133085,-1.792771,-0.5074506,43.1,74,0.7632247155,3.503203,299.78,194.61,253.31,290.82,639.99,98.3776,-6.308,-2.5802166665
1,13.75,0.1998805,-0.0349055,-0.016634631,-0.0095460975,3.424977,0.158322,10.774806,0.0302205,383.0808678,3.182589,-6.7572,-0.588963,-2.264844,-2.1462,-1.767312,-0.4655005,34.088,73.42068,0.7545347065,3.4474465,267.34,172.93,251.95,289.08,558.4,98.36699,-6.1972,-2.4747
1,14.25,0.203923,-0.0115845,0.0075505,-0.008798869,2.588512,0.1601755,10.764579,0.039472,382.8004702,3.260716,-6.5304,-0.981325889,-2.3352,-2.082533333,-1.853273,-0.48786475,25.92,72.592,0.80006467,3.375166027,242.61,158.58,248.041,288.592,503.12,98.323,-6.4538,-2.4227333335
1,14.75,0.203625,0.00485,-0.001313,-0.006804,0.213812,0.096785,9.375813,0.009112,382.0446569,3.445737,-6.4012,-1.280582,-2.3664,-1.9704,-1.925845,-0.59636645,12.11014478,72.517,0.8219237415,3.352349151,192.61,131.35,243.66,287.37,410.85,98.329,-6.576387982,-2.3899333335
1,15.25,0.192335,0.028687,0.0411618985,-0.0004580345,-3.12957,-0.040372,6.970515,0.005779,381.80966875,3.2597115,-6.267635,-1.141139549,-2.424258,-1.8374,-1.973393,-0.5908682,2.537643531,72.511,0.833486813,3.2477719375,143.39,95.35739,243.73,285.45,297.3824675,98.344,-6.734804895,-2.3489833335
1,15.75,0.187817,0.049202,0.049728,-0.001613758,-6.107408,-0.122067,6.191207,-0.004726,381.53810325,3.217871,-6.4674,-2.009846426,-2.3434,-1.816096667,-2.001807,-0.5727845,-12.989,73.277,0.818274283,3.241325852,88.94826915,63.34785,242.23,281.65,185.7870434,98.36718,-7.1939697,-2.3093033335
1,16.25,0.175826,0.061066,0.051646739,0.0015485,-7.6921235,-0.259064,4.199247,-0.046705,381.7411283,3.22426,-6.683,-2.956932,-2.4803,-1.855576667,-2.010711,-0.46689885,-26.8578898,74.08,0.767466613,3.2175085,41.868,32.657,238.86,279.05,90.8485838,98.359235,-7.863,-2.283488889
1,16.75,0.1536165,0.038055,0.016593,0.00467002,-7.961709,-0.324572,2.856242,-0.0237155,382.0794857,3.209601,-6.9674,-3.802061233,-2.444285,-1.851233333,-1.951263,-0.45253975,-35.672,75.039,0.680609848,2.941514,10.503,7.841512,238.38,275.84,24.45523992,98.37166,-8.5433,-2.2594777775
1,17.25,0.147013,0.064405,0.047253586,0.0053165,-8.635073,-0.374106,1.6169,-0.0403985,382.234499,3.160618,-7.1373,-4.12666,-2.351727,-1.842733333,-1.809746,-0.43753805,-36.055,76.273,0.619483375,2.726625,0.37843,0.36218,238.27,272.78,1.5046,98.328,-8.989,-2.2641055555
1,17.75,0.1405938875,0.089479,0.0678735,0.0084895,-7.026228,-0.227812,1.276537,-0.016355,382.274194,3.145081,-7.5432,-3.9385,-2.447651,-1.855166667,-1.851805,-0.4347577,-34.0946,78,0.584290724,2.707718388,-0.17669,-0.13243,237.79,272.89,0,98.303,-9.552,-2.277718889
1,18.25,0.1356415115,0.0637775,0.046981,0.0057235,-7.927941,-0.180832,1.2806925,-0.007627,382.6756529,3.1336045,-7.744,-3.535568258,-2.4937,-1.8882,-1.897526,-0.45851435,-33.56448841,79.77,0.531744597,2.6710245,-0.17383,-0.123,236.2061412,271.39,0,98.341,-9.6566,-2.2928722225
1,18.75,0.140766,0.0620605,0.044755531,-0.002382428,-7.971518,-0.189577,0.843855,-0.010265,382.3600616,3.0997885,-7.8952,-3.693,-2.4793,-1.943233333,-1.931366,-0.46395285,-32.27384,79.88,0.516039863,2.736956443,-0.1767,-0.12437,236.35,270.96,0,98.325,-10.19186272,-2.3231833335
1,19.25,0.14147,0.054418,0.051406,0.00283,-7.8869575,-0.192793,0.693099,-0.012554,382.66736375,3.0895045,-8.10575,-4.316,-2.4511,-2.010633333,-1.958527,-0.45950175,-31.53416,79.92,0.495978647,2.731097,-0.17674,-0.09503,235.35,269.31,0,98.287155,-10.118,-2.3392666665
1,19.75,0.138851142,0.091419,0.08722,0.0005945,-8.1541555,-0.19018,0.6005565,-0.029508,381.92633495,3.0312835,-8.28,-4.543952,-2.4383,-2.088533333,-1.987624,-0.45418385,-30.13215099,81.126,0.47963396,2.61325,-0.17945,-0.10526,235.94,270.55,0,98.338,-10.074,-2.376888889
1,20.25,0.142986567,0.0805995,0.0903,-0.0020067,-7.49027,-0.1610655,0.813279,-0.011648,382.7971561,3.026301,-8.4674,-4.398,-2.4817,-2.330386667,-2.001439,-0.45539815,-27.9289,81.135,0.466575919,2.6107453355,-0.1765,-0.0916,236.97,270.63,0,98.2945,-9.876,-2.4003722225
1,20.75,0.145697,0.0783955,0.076415,-0.000127652,-7.101755,-0.130088,0.5503635,-0.006431,382.9296301,2.952515,-8.56925,-4.585630556,-2.4802,-2.415566667,-2.043435,-0.4552169,-29.644,82.52409,0.452206945,2.593909,-0.17651,-0.10525,239.07,269.64,0,98.29006,-10.193,-2.42091
1,21.25,0.1461866435,0.07354,0.083971516,0.0042069125,-7.658899,-0.1768685,0.5924605,-0.008525,382.4213572,2.9733905,-8.64525,-4.69,-2.4641,-2.411133333,-2.065615,-0.4476642,-28.67825221,82.757,0.4343218325,2.569673445,-0.17661,-0.11303,240.88,270.03,0,98.2685,-10.337,-2.4443933335
1,21.75,0.146849891,0.065521,0.0602021045,-0.0016264485,-7.362422,-0.1652575,0.540489,-0.016441,382.1461942,2.971956,-8.8336,-4.54,-2.4647,-2.4469,-2.097331,-0.43612345,-27.38898,83.442,0.418,2.658875,-0.17671,-0.08001,242.21,269.51,0,98.295,-10.179,-2.445693333
1,22.25,0.145637,0.092979,0.095862921,-0.004317,-7.7036025,-0.103835,0.893588,-0.020885,382.033693,2.981473,-8.9636,-4.700563918,-2.4675,-2.4495,-2.107829,-0.45233865,-27.5042,83.242,0.416192145,2.673489337,-0.17677,-0.08375,244.71,270.35,0,98.275,-10.05859356,-2.48007
1,22.75,0.1447815,0.072194,0.069057,-0.001794,-7.328598,-0.0949765,0.7830375,-0.0052305,381.9080786,3.001466,-9.026737,-4.792395333,-2.4867,-2.4635,-2.159639,-0.45725695,-26.60207,83.921,0.392511068,2.691161,-0.17658,-0.07987,244.34,269.4,0,98.3175,-10.389,-2.5073166665
1,23.25,0.147497,0.0905525,0.086423,-0.0004175,-6.574994,-0.054907,0.647235,0.005795,381.9277911,2.948592,-9.1191,-4.586025,-2.4705,-2.4625,-2.176629,-0.45496955,-23.0715,84.618,0.3835273065,2.652461334,-0.1766,-0.08057,245.73,269.61,0,98.3327,-10.449,-2.4913
1,23.75,0.140659,0.069803,0.0685735,-0.000686093,-6.906587,-0.090028,0.5244475,-0.007471,380.99751075,3.055662,-9.2984,-4.874348097,-2.3584,-2.4674,-2.193178,-0.4526215,-24.536,84.968,0.370964827,2.6515,-0.17354,-0.07667,243.44,269.82,0,98.34116,-10.445,-2.52385
2,0.25,0.128454213,0.0548465,0.0482415365,-0.003169552,-7.2781,-0.109698,0.8850755,-0.017649,380.5487938,2.736627,-8.21455,-2.160440221,-4.59,-4.0761,-4.3753,-0.08284811,-32.37798,84.8595,0.4482847025,2.2469045,-0.2062087395,-0.14589,239.35,269.7,0,98.4659,-10.062,-2.3263357825
2,0.75,0.128525,0.019724,0.022579569,-0.000413,-7.024893,-0.208037,0.810927,-0.020367,381.362375,2.729316,-8.08955,-2.6640751765,-4.5614,-4.097066667,-4.3637,-0.058332275,-27.33335,85.0155,0.433473523,2.295068,-0.22152,-0.13055,240.81,269.6,0,98.5135,-9.988405833,-2.3565055555
2,1.25,0.121207,0.045243,0.0509944485,-0.0023709485,-7.167135,-0.187981,0.702888,-0.03725,381.45278245,2.797435,-8.501,-3.171177,-4.57155,-4.12635,-4.45075,-0.072460075,-26.061988945,85.084,0.415213318,2.266875,-0.260535,-0.136788715,244.02,270.025,0,98.4818,-9.93053094,-2.3973666665
2,1.75,0.124894,0.018519,0.0047310925,0.001087,-6.481471,-0.201146,0.64438,-0.025652,381.4038146,2.831681,-8.689,-3.4378798195,-4.57855,-4.1256666665,-4.44985,-0.128630135,-25.4754657,84.9675,0.390869863,2.303845162,-0.251965,-0.115494775,244.405,270.205,0,98.488,-10.1195,-2.432066667
2,2.25,0.119481,-0.003635,0.013863356,0.000535,-5.151538,-0.1853275,0.562991,-0.023264,380.76327855,2.7752245,-8.7487,-3.4115170115,-4.5395,-4.12005,-4.4757,-0.13097881,-23.80218,85.735,0.37657871,2.3233125,-0.247795,-0.10821,244.87,269.87,0,98.5055,-10.0046222815,-2.4713863335
2,2.75,0.127263,0.016582,0.022459,1.3e-05,-5.7656505,-0.158972,0.589315,-0.033875,380.4929478,2.911491,-8.976172,-3.3150305,-4.4989,-4.1113666665,-4.42115,-0.127386245,-23.819055385,85.726,0.376602949,2.285666118,-0.21427,-0.11534,243.39785,269.495,0,98.53831,-10.2125,-2.4974343335
2,3.25,0.128215,0.045468,0.040038919,0.0019807675,-6.206195,-0.194753,0.665649,-0.024722,381.405328,2.853712,-9.061018998,-3.3514726505,-4.4255,-4.0169,-4.2578,-0.113627645,-25.777005,85.284,0.361067109,2.3773964585,-0.226114075,-0.130475,240.746,268.285,0,98.511045,-10.3445,-2.550274
2,3.75,0.1320665,0.024917,0.024230008,2.2576e-05,-5.841293,-0.179133,0.476404,-0.042315,381.371934,3.004335,-9.2826175,-3.1744482535,-4.4415,-4.0203166665,-4.2638,-0.1230905,-25.489775,85.492,0.342157974,2.3778315,-0.222105,-0.1149,239.79,269.625,0,98.483,-10.1175,-2.6308963335
2,4.25,0.129611,0.054819,0.052185277,0.00279,-5.96576,-0.202807,0.425109,-0.032893,381.0725677,2.996888,-9.22835,-3.700027,-4.431,-4.03125,-4.2658,-0.12992488,-23.426165,85.649,0.3550984145,2.311125,-0.217147275,-0.116770575,241.24,269.27,0,98.4485,-10.124,-2.6672353335
2,4.75,0.127049,0.044932,0.049840373,0.002067433,-5.917154,-0.150187,0.780911,-0.038306,381.138917,2.937052,-9.4345,-4.148649,-4.4391,-4.0662,-4.27225,-0.119624485,-23.069795,85.7975,0.353169042,2.292446066,-0.229235,-0.119943345,243.095,267.73,0,98.458,-10.416671005,-2.7457436665
2,5.25,0.133996,0.020345,0.005235,0.003523,-6.40365,-0.1251025,0.313378,-0.0183775,381.5158767,2.912396,-9.580103,-3.714705533,-4.51055,-4.1482166665,-4.4191,-0.114009675,-22.70397,86.031,0.3427486,2.389163,-0.22679,-0.08876,243.005,267.395,0,98.48,-10.6905,-2.7672866665
2,5.75,0.124196,0.033552,0.0260765655,0.006684282,-5.902344,-0.131013,0.378296,-0.0115625,381.2036306,2.899667,-9.70815,-4.169717996,-4.67095,-4.1346333335,-4.55055,-0.137797455,-20.20031,86.3755,0.313226425,2.29175,-0.22307,-0.098445,244.19,267.12,0,98.457,-10.8075,-2.8258866665
2,6.25,0.1260535,0.0289735,0.0253406665,0.009214117,-5.984445,-0.049821,0.4619645,-0.033117,381.8519775,2.822217,-9.9316,-3.6004833,-4.7132,-4.13615,-4.5631,-0.13656397,-20.5704845,86.367,0.303404468,2.224557028,-0.176855,-0.080875,243.21792645,267.68,0,98.476,-10.9255785,-2.8317766665
2,6.75,0.132386,0.047056,0.0467613985,0.012924,-4.688977,-0.109051,0.564466,-0.044268,382.4629856,2.7618,-10.0131,-3.6123066335,-4.6951,-4.1355,-4.56125,-0.134615915,-21.560515,86.4115,0.319,2.2822761435,0,0.128645,240.945,267.275,0.27629,98.51941,-10.905704,-2.959697333
2,7.25,0.128114,0.0573225,0.026093025,0.018207288,-4.8325195,-0.0585355,0.861383,-0.009635,383.043635,2.820234,-10.0316,-4.8870180665,-4.6944,-4.1829166665,-4.56155,-0.130111785,-18.270935,86.6365,0.327510273,2.2804395,5.71845,3.707405,243.275,267.915,11.33572505,98.525,-10.74077382,-3.0670646665
2,7.75,0.1342861505,0.0543005,0.0422959845,0.022893434,-5.258002,0.142427,1.116235,0.034102,383.43297165,2.8114885,-9.8084,-5.3557973335,-4.77475,-4.20385,-4.57235,-0.13920685,-6.913532615,85.798805,0.3435657245,2.366466,35.634,21.2285,245.23,270.12,66.58711195,98.565,-10.3195,-3.113023333
2,8.25,0.150917,0.0404065,0.005527,0.013192403,-3.2779375,0.28608,1.742334,0.055277,384.3121676,2.8970585,-9.57945,-4.6703283165,-4.81385,-4.2308666665,-4.5766,-0.15581705,4.0974,84.46,0.370090673,2.501484,91.556,56.7165,249.145,274.805,181.84413,98.58115,-9.6721,-3.119886667
2,8.75,0.173072,-0.0694595,-0.0685577015,0.004655,-1.016578,0.386152,3.108583,0.074832,384.4161483,2.9448645,-8.87975,-2.43362475,-4.8188,-4.2559833335,-4.5762,-0.120497325,19.7210799,82.6325,0.4346951515,2.674946,151.78,98.17871,250.55,277.025,307.8,98.544,-8.825260111,-3.133016667
2,9.25,0.178194,-0.034034,-0.0328344605,-0.001905,0.805401,0.4615475,4.6950865,0.081373,384.611008,2.992946,-8.3777,-0.7105368,-4.69905,-4.21055,-4.39955,-0.111771905,37.58507139,81.1675,0.502078561,2.7583125,220.2437647,138.125,250.49,280.895,452.44017745,98.5287,-7.99914725,-3.010916667
2,9.75,0.184,-0.056275,-0.059209,-0.0024886935,3.06992,0.495335,6.749854,0.085322,384.06636805,2.962829,-7.9387,-0.170406698,-4.5355,-4.21565,-4.38005,-0.079375245,52.4587467,79.5595,0.577915689,2.94425,290.02,178.815,252.63,286.435,592.74,98.5505,-7.36365,-2.81551
2,10.25,0.197652,-0.104348,-0.0867075745,-0.008261435,6.0271605,0.575028,8.870218,0.0879545,384.0462744,2.970408,-7.10065,0.6174712865,-4.24705,-4.15695,-4.1659,-0.12931785,63.151,77.66733,0.669496743,3.129155129,355.085,218.91895,250.785,290.39,715.57945,98.503,-6.35444485,-2.750776667
2,10.75,0.200951985,-0.095701,-0.0888935,-0.009560918,6.229878,0.573945,10.623053,0.087293,383.2533885,3.0850195,-6.4736,1.188549528,-4.2166,-4.1488166665,-4.0855,-0.1207167,71.9835,76.216,0.7290424085,3.2835,411.883,252.9884,250.69075,294.81,841.43101105,98.4942,-5.622524656,-2.6000666665
2,11.25,0.2029945,-0.155506,-0.15823,-0.0030529625,7.435007,0.569727,12.14657,0.092134,384.385326,3.0981955,-6.163435,1.4709502335,-4.09535,-4.04895,-3.9139,-0.121012875,83.521,74.3395,0.8149197045,3.292875,463.3395,280.21,251.605,297.9448,935.34485,98.4857,-4.93095,-2.4744833335
2,11.75,0.204,-0.1628895,-0.1641545635,-0.006588,9.3748965,0.4977025,13.5355,0.0839615,383.706954,3.123696,-5.8981,1.87491605,-4.05945,-4.0110166665,-3.8923,-0.11678957,86.93,73.558,0.850646944,3.285875,472.2415,293.285,255.33,300.73,971.27,98.4865,-4.405490894,-2.3934266665
2,12.25,0.2061795,-0.1496515,-0.136312558,-0.004206622,10.06454,0.468852,14.866598,0.0796685,384.1176393,3.14116,-5.565171779,2.5427048,-3.8823,-3.8839,-3.8218,-0.13183945,82.19,72.097,0.93701502,3.23934,489.275,306.68,255.74,302.45,968.52,98.463,-4.089869768,-2.29035
2,12.75,0.2112495,-0.138804,-0.1225408115,-0.0069115,10.053706,0.359784,16.1810575,0.065131,383.6558921,3.1917645,-5.13325,2.3488762275,-3.842,-3.7812,-3.6545,-0.1437476,75.97,70.821,1.012688979,3.311,481.855,298.98,257.53,304.29,968.36,98.4505,-3.3821,-2.2475833335
2,13.25,0.2117175,-0.139124,-0.109759,-0.004264194,9.048106,0.315876,16.386771,0.040735,383.9727654,3.247429,-4.78525,1.8989135,-3.9281,-3.9291,-3.7938,-0.18366805,70.02,69.544,1.078203685,3.434597,456.96,281.39,256.99,305.12,911.22,98.436,-3.3946,-2.1564833335
2,13.75,0.2079295,-0.14307,-0.131941428,-0.006055,6.1887545,0.2926655,15.917258,0.067228,383.93674135,3.260458,-4.4813405,2.352038227,-3.9918,-3.9264,-3.7881,-0.1916888,62.32,69.324,1.1091233145,3.440625,427.595,268.29092,256.31,304.43,845.6608,98.4225,-3.3186,-2.0291
2,14.25,0.213819,-0.090635,-0.081821675,-0.0063390155,3.638997,0.213462,15.709323,0.038959,383.46811775,3.211466,-4.29965,2.47921244,-3.7373,-3.7286,-3.7286,-0.18004725,50.12,69.19,1.179102053,3.420454,379.67,239.25,252.83,304.88,753.9015262,98.3805,-3.3181,-1.9409466665
2,14.75,0.209581,-0.0730375,-0.076078707,-0.006608,0.843476,0.1237315,14.1461095,0.0251095,382.88826145,3.224687,-4.1502945,2.5499398805,-3.7588,-3.7134,-3.6089,-0.19215325,34.9298,68.37,1.160124864,3.47211,332.177,203.64,251.74,301.9,667.2436605,98.402,-3.4264,-1.8641
2,15.25,0.205794,-0.061575,-0.060996069,-0.006899306,-1.508504,0.069379,13.14521,0.006299,383.4103258,3.301672,-4.0656,2.1041787325,-3.7519,-3.7134,-3.6002,-0.2164674,20.93155737,68.61,1.178308094,3.463625,260.6881247,167.68,248.82,300.09,520.43022015,98.366,-3.830053201,-1.806044
2,15.75,0.203397,-0.0027085,-0.0102615165,-0.001041,-3.0709225,-0.013059,10.50452,0.024344,382.89554085,3.157452,-4.123448,1.134890983,-3.7413,-3.7171,-3.6127,-0.2192729,9.465,69.392,1.146004526,3.3551875,193.95,128.72391,250.22,297.24,380.295,98.3405,-4.0547,-1.791334667
2,16.25,0.198692,0.0083156,0.019249,-0.0035055,-4.793636,-0.1498,8.635604,-0.0186855,382.708094,3.299231,-4.18815,0.6978368335,-3.7463,-3.7187,-3.6116,-0.2575999,-2.9445,70.823,1.0854599275,3.2579375,126.95,80.028,247.4473,295.19,254.805,98.3715,-4.4272,-1.718836667
2,16.75,0.17437,0.049447,0.068225,-0.001657,-7.250338,-0.186853,5.947479,-0.021859,382.7831831,3.1758185,-4.512044,0.2068376715,-3.7262,-3.7066,-3.707,-0.22954825,-18.438,72.395,1.018311816,3.1207015,66.3745,45.339,246.23,292.6457,129.75,98.384,-4.8644,-1.7222
2,17.25,0.16334,0.072135,0.070431932,0.0025862605,-10.545,-0.37124,3.8528815,-0.059235,382.5785287,3.229982,-4.7371655,-0.614065917,-3.9075,-3.8138,-3.9096,-0.199397,-33.454,73.32,0.943541105,2.854971446,21.8305,15.234,242.36,287.64,44.39704836,98.35,-5.5249,-1.7392444445
