DOY2,HR2,CO2,FC,H2O,SC,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,H,LE,PA,T_SONIC_1_1_1,T_SONIC_1_2_1,T_SONIC_1_3_1,T_SONIC_1_4_1,T_SONIC_1_5_1,T_SONIC_1_6_1,T_SONIC_SIGMA_1_1_1,APAR,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU_1_1_1,USTAR_1_1_1,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1
1,14.5,680.21675,0.815486539772727,6.08408365705992,0.0749252720205929,0.5928628875,-1.735412125,0.4676471875,12.05384375,128.0603675,53.5924848354646,93.6039065,10.5144055,10.392782,10.1841225,10.515334,10.2272935,10.602119,0.36672965,1041.837475,320.6048625,368.8931375,384.3945625,539.9575625,66.4135125,-0.173733125,0.6375056,1.45372469459835,1.06106871960431,0.844566428516772,0.652563052848558,0.502088987753008
1,15.5,678.834455,0.733676022727273,7.01080714062569,0.268808658228537,1.0087839,-1.3293185,1.438668,9.961028,99.266265,38.3078058580351,93.618633,11.149098,10.548826,10.3087695,10.54276225,10.358246,10.465793,0.311597075,758.44011,320.9842,367.9028,252.8944,400.26205,55.55271,-0.135526225,0.60725915,1.37729718581203,0.94544374866902,0.705969444489093,0.588630658848206,0.470181248807225
1,16.5,681.7288775,1.40011050568182,7.10656423473421,0.431681952136519,0.9018451,-1.20798,1.681628,8.1924745,43.66194,32.6443501079421,93.6318035,10.358089,10.266999,9.9415079,9.9630381,9.8263963,9.89906025,0.3304182625,379.52038,320.4976,361.42465,83.96602,209.1044,38.733345,-0.09337272,0.5928683375,1.24905644140802,0.899192930954116,0.651796374582052,0.54035691564451,0.464448459092014
1,17.5,686.58225,1.0840851875,6.87699229514048,0.779955808719172,0.8143548,-1.1163445,1.179223,5.005877,-3.1772054,12.1446959600628,93.690704,8.745254,8.63566715,8.33438945,8.546441,8.27092375,8.07616965,0.5427536625,45.163379,320.89635,351.1997,-11.630387,15.906397,3.282715,-0.051891155,0.431110925,1.12742570880965,0.835835988814187,0.640927014396254,0.540367416128218,0.455459580520789
1,18.5,696.4105625,1.67622065909091,7.085496677387,0.483812827910797,0.47276335,-1.093023,0.31777584,1.6598609,-7.959918625,11.238935754053,93.711985,7.7364562,7.0232408,6.9648678,6.867794075,6.5796764,6.784222575,0.549415,0,318.56475,341.6944,-20.72302,0,1.9474365,-0.03450908,0.40302355,0.997835789037505,0.699254877874194,0.58938533818501,0.547099085514927,0.456676168929024
1,19.5,702.6004275,1.54166192045454,7.18235760904363,0.450663843916554,0.037365185,-1.136411,-0.7021352,-1.4300835,-5.759315875,5.8007376734611,93.738237,6.6377588,6.4979467,6.2724759,6.209851925,5.6853875,5.4784285,0.5175598,0,317.94215,338.54875,-14.772315,0,2.101252,-0.02560680875,0.4151116,0.962359444237708,0.659274481584789,0.56866195797174,0.542181217466779,0.456526450253708
1,20.5,704.997605,1.59858909659091,7.25433370572661,0.29977900381405,-0.48464175,-1.21047,-1.177632,-1.937603,-3.6113591,9.86817502612062,93.760615,6.3632137,6.151205825,5.7119844,5.65886355,5.372911125,5.4827826,0.5005363,0,313.56755,337.09895,-20.280815,0,2.1482305,-0.02110576625,0.42145,0.971657627688146,0.66928327129595,0.557094310080831,0.501741882843268,0.417735762092642
1,21.5,707.4527825,1.5089129375,7.61475201638638,0.311167517492758,-0.81121445,-1.385778,-1.4564335,-2.9105545,-0.3985215125,5.34359598098951,93.73304,6.2414264,5.51512665,4.9913405,5.36208,4.810234,5.229651525,0.47079355,0,314.937,336.1955,-17.314289,0,2.2285645,-0.01753730875,0.36304265,0.94240853617954,0.637293418709804,0.560383640820162,0.515600133060569,0.431123978273179
1,22.5,708.012925,2.00960718181818,7.36290734808697,0.256113565844969,-1.1270543,-1.2838493,-2.0069197,-4.8505947,-0.817995935,4.39149153041844,93.768742,5.7919495,5.480622875,5.1392554,5.319440975,5.1481769,5.6314208,0.50633397,0,320.10813,332.67107,-16.440577,0,2.2315563,-0.0179445025,0.3905808,0.860847004798623,0.570221080157384,0.49201453704037,0.435485614381267,0.388451305413054
1,23.5,709.256185,1.83100070454545,7.12300364728601,0.352841612991097,-1.329748,-1.333757,-2.175064,-5.082572,-2.318385,5.54180909191034,93.784209,5.3798249,5.18048615,4.95926765,5.15001245,5.25028725,5.47549375,0.4573058,0,312.3734,333.5007,-17.77576,0,2.224168,-0.011715015,0.4234447,0.862779156183538,0.601501688427288,0.494041338081534,0.436242218322814,0.37533558713483
2,0.5,708.13419,1.21235425,6.49020806632629,0.22699674996223,-1.33108525,-0.5298224,-2.3620225,-5.66478775,0.352355875,2.84723238459829,93.666556,5.1983798,4.2241969,4.0508937,4.1337558,4.2100183,3.9802944,0.4573738,0,317.781375,336.76075,-14.89932,0,2.25793675,-0.01629099275,0.36368335,0.821817594534285,0.559622813665824,0.459717555070376,0.438107485267173,0.360623936384785
2,1.5,710.022065,1.71902163636364,6.5426465555081,0.242640562681501,-1.52254125,-0.535582125,-3.09176275,-6.341652,-1.58699295,3.77450260313388,93.6816025,5.15484855,4.13651265,3.642509125,3.789670625,3.5377628,3.66759955,0.4243813875,0,316.646225,334.0337,-10.831407,0,2.3171855,-0.015349727,0.4328731375,0.809292690931288,0.573440091824209,0.472534830173288,0.465078208105953,0.377760120517864
2,2.5,711.615855,1.59876611363636,6.65553512012418,0.274403340303759,-1.57983325,-0.765187875,-3.163553,-6.66838875,-0.2945356125,6.58489656704264,93.656194,5.1784969,3.78995565,3.554432425,3.69583075,3.9840442,3.76377225,0.4549916625,0,315.0024,334.2411,-11.2809075,0,2.2741575,-0.0157242105,0.4523879875,0.854824844636928,0.61218013667033,0.500708459225368,0.432134648044404,0.361162762656058
2,3.5,712.49737,1.89010817613636,6.73545047002955,0.244378132563913,-1.67766,-0.994554825,-3.31680325,-6.829493,-1.1198555875,5.70179831995495,93.656099,4.5942808,3.46229755,3.2598058,3.488395,3.7117812,3.5694332,0.404182375,0,315.610875,333.66585,-10.8428645,0,2.25804175,-0.01173517725,0.3963861625,0.812283898790411,0.540643905762643,0.414575800404844,0.382701261122371,0.32786832171788
2,4.5,713.943185,1.19455548295455,6.75398144179978,0.28192912673223,-1.91495425,-1.12788425,-3.47842675,-6.3978825,0.21538548,3.64437843191291,93.6562405,4.655543225,3.451894475,2.7926691,3.0153291,2.968723925,3.143327,0.4242573625,0,315.962925,332.4882,-9.47583075,0,2.304158,-0.010999258,0.3322467125,0.803183320616725,0.529975985141171,0.427920216469742,0.432695313277745,0.345006028013116
2,5.5,717.96354,1.59461095454545,6.40559716902438,0.25345590475898,-1.922591,-1.1830135,-3.652369,-6.68292775,-0.283244755,6.4394484425839,93.707783,4.2327289,3.017728875,2.8358515,2.8496834,2.729283425,3.0508366,0.431268125,0,315.67015,330.737725,-6.798783,0,2.3392165,-0.013418836,0.34633845,0.885603049552081,0.572317756678359,0.475905755910442,0.427837884922044,0.336284186831714
2,6.5,719.96997,1.82608898295455,6.55746038957054,0.199494839615096,-1.811444,-1.30510375,-3.60762,-6.633351,-0.690292825,4.20626830768814,93.716495,3.933641,3.00493175,2.70790775,2.85154615,2.5617028,2.7551982,0.40651415,0,317.434925,330.659025,-8.86999275,0,2.31662675,-0.0137791825,0.2999028,0.68924503664699,0.47381582236923,0.394953540504939,0.377292919508796,0.306609437612086
2,7.5,721.02473,1.74986501704545,6.50222711425133,0.0342367462847028,-1.937824,-1.4346865,-3.63204925,-6.5565505,1.1127345,6.27241399634153,93.770637,4.0102216,3.097538425,2.55426175,2.8347122,2.4586822,2.7669225,0.47338665,34.32364425,315.643925,330.459375,-3.169036,12.309568,3.86541275,-0.012061465,0.376947725,0.679695453773124,0.484296648872667,0.407525249850751,0.423814504830816,0.362059018565704
2,8.5,718.172355,1.82729476136363,6.68013129669153,-0.100046108713863,-2.05971675,-1.47106225,-3.74928925,-6.02992625,8.65083675,25.398658786309,93.820125,4.386374775,3.434361925,2.887435825,3.123295125,2.93725305,3.2785146,0.47944015,196.79364,316.85825,333.070875,55.106565,115.46664,15.377364,-0.01584100575,0.4052283,0.812655629259542,0.561009615612565,0.440028908240174,0.384378379529184,0.322024549356475
2,9.5,710.1472,0.823233340909091,7.36189238019147,-0.0308806253195596,-1.9100755,-1.589541375,-3.313355625,-3.17785725,39.330835,48.805544866347,93.834971,5.7014444,5.22513585,4.5477776,4.74044445,4.7383241,4.612860325,0.48269885,773.842605,315.62285,345.7348125,267.1832875,383.266775,42.67240375,-0.027682845,0.4577236,1.02658867960832,0.695820972327678,0.475508527054133,0.502607627981826,0.471676852245117
2,10.5,699.8371225,0.770216272727273,7.63920346469888,-0.0206802287693773,-1.143618975,-1.52118275,-1.993714,2.04848315,89.47161875,77.5558686993412,93.81527325,7.7541244,6.89145065,6.6477332,6.74457975,6.6184837,6.69434045,0.48968265,1107.06325,318.655325,354.978225,422.370875,563.36265,61.119575,-0.07462537,0.5938145125,1.28703515376656,0.830831572369277,0.673044579523934,0.615850269043709,0.521878724575302
2,11.5,691.39906,0.102650934090909,7.11896827007494,0.0432898805588231,-0.5174333625,-1.4482225,-1.172331175,6.4477245,163.4496375,84.6193216558804,93.778023,9.254514975,8.86333725,8.6292074,8.9647674,8.7758384,8.6655997,0.5034159,1377.82255,321.8593625,369.428525,535.6159125,700.1813125,75.6162425,-0.09009004375,0.589416,1.50471180439163,1.00259344219786,0.824798801488012,0.654747337855444,0.505605268428566
2,12.5,684.33652,0.468022107954545,6.99811634747601,-0.0247485697055269,1.75019,-1.005985475,1.37322025,10.4613595,194.6398125,85.108252193413,93.71335375,10.9726955,9.992697125,9.84621665,10.0910495,10.3965795,10.93046175,0.5209624,1499.1382,323.8724,378.585625,577.241,746.0801375,82.34089875,-0.10882556,0.6959835,1.58057411512383,1.08939577548007,0.844146058910761,0.666601302327259,0.530283879699096
2,13.5,678.27636,0.442775517045454,6.95341833811825,0.0692027223821422,3.03834275,-0.4271776625,3.0232045,16.554085,199.9625625,70.3693837987248,93.63437,12.35488,11.025101,10.888876,11.340046,11.405799,12.4096005,0.490576575,1487.9186,325.164775,386.33185,569.0368,748.0721,81.8614375,-0.1416388,0.7205805375,1.60866174152295,1.11209614080423,0.867976713130972,0.679362553888306,0.513862054016127
2,14.5,673.69362,0.604746704545455,6.17495518564067,0.134912008943149,3.305677,-0.03915927,5.3816715,20.8359275,200.96185,83.262842488898,93.572314,12.99509125,11.4782555,11.280876,11.848191,12.109995,12.627458,0.461027825,1321.38475,326.995975,387.86415,495.91485,664.7394,74.1443125,-0.1760362,0.67451725,1.50854468349225,1.04457790068068,0.795553969937699,0.647533654442028,0.519387633064817
2,15.5,672.5471125,0.425369676136364,6.14940213009532,0.163462255847692,4.6387725,0.4353916625,6.49816075,19.80378375,160.62905,44.3053656548048,93.536268,13.132049,12.10014,11.95541875,12.406634,12.4403445,12.8651795,0.39034195,1019.447,328.490775,387.98035,355.62425,514.680725,66.992395,-0.1930365,0.7453787,1.52696511108867,1.04475601894804,0.812322304900622,0.662250569078399,0.510741693135981
2,16.5,675.94735,0.862876863636364,6.1639735908315,0.275053461319486,5.382960875,0.7889864625,6.5302605,17.78591,84.767735,44.4357277733009,93.539421,12.936262,11.906835,11.7080475,12.03386,12.250829,12.31127225,0.3168270125,611.6041025,326.753425,382.11885,174.46825,323.4295,53.591145,-0.119812435,0.6900150875,1.53060279837704,1.04949813258331,0.802235196520141,0.654665149316224,0.525855851225857
2,17.5,679.6564425,1.54920194318182,6.26370402769825,0.68731187226773,4.793162375,1.0133266,5.618036625,12.7065875,8.68802275,24.9116706879833,93.55708,11.55809475,11.03130425,10.959177,11.187275,10.7652035,10.16423925,0.3595954625,143.64183,327.204975,369.787725,6.117635,67.70466,12.560811,-0.0746565025,0.5703483875,1.33050720884345,0.902071919726906,0.678840193234854,0.550092886695477,0.461257876724938
2,18.5,687.24241,1.77956753977273,6.31759074486779,0.776506985031134,3.437020875,0.834863375,4.416231,5.95272225,-2.741452375,21.3559502215399,93.6185545,9.34024945,8.452285,8.223599,8.1240475,8.04429725,7.8001256,0.5377631625,7.409167275,327.376325,357.40195,-19.33264,0,2.0941915,-0.044934795,0.499084175,1.13056712877123,0.756712076734191,0.612757655704559,0.588710504002715,0.487701852760661
2,19.5,695.37091,1.44408647727273,6.2912442478293,0.54845375895813,1.9903435,0.5897924625,2.124131625,2.362029,-0.7067227875,13.7609763129401,93.6609065,7.9469746,7.293154375,6.99364295,7.025110275,6.971043875,6.93300175,0.509648,0,324.779725,349.850375,-22.250085,0,2.04171325,-0.0244635125,0.45188555,0.955766471747866,0.673679302051791,0.540074436978968,0.516792728705971,0.428416963127623
2,20.5,700.21273,1.45339825568182,6.49118420212747,0.28341417527895,1.065722425,0.403047875,1.096334125,-0.3996285475,-1.94364985,12.9606464098406,93.6775055,7.08606865,6.533454775,5.91035725,6.04496415,5.7434684,5.7324525,0.47488285,0,325.28305,346.2698,-17.666905,0,2.23586125,-0.0194917775,0.46772855,1.04758379957727,0.681164305183698,0.582107437255438,0.540498433699414,0.437029974278241
2,21.5,703.1592725,1.25298745454545,6.75324434750981,0.228380650546908,0.335762025,0.09452297875,0.16027824,-1.857548625,-1.533133075,8.6113099392946,93.7084265,6.6624712,5.5994991,5.322429075,5.517776675,5.340317525,5.3876502,0.4664611,0,322.139075,343.773575,-16.071445,0,2.220295,-0.01782786775,0.399614475,1.00187986094098,0.686041582440168,0.544551608035567,0.505704645800195,0.419243785238639
2,22.5,705.3042025,1.98275963068182,6.84344334165499,0.183158376621138,-0.343538885,-0.1629231825,-0.96452099,-3.6544291,-1.599781775,7.05546150213785,93.6705235,6.3630783,5.41230365,5.4683041,5.449992275,5.381872975,5.1998829,0.483859835,0,317.99,340.780015,-15.404207,0,2.2712485,-0.019203638,0.3528441,0.987886008710563,0.679715680569618,0.548161159056744,0.526295898767988,0.4236799135656
2,23.5,706.972945,1.45595171022727,6.78322471701669,0.298128094309568,-0.57072035,-0.397183275,-1.2703115,-4.14953125,-0.267270425,4.65245899231713,93.6721045,6.07583115,5.1163498,5.0383536,5.1108049,4.96951295,4.7885428,0.4538575,0,320.09575,340.42475,-14.296375,0,2.366991,-0.014479395,0.39718405,0.851555915755741,0.567698310907568,0.509299180660816,0.482351855186774,0.387758348483223
3,0.5,710.32368,2.6055153409091,10.950314394655,0.291088218653052,1.346896875,1.340394,1.7372855,-1.329758,-0.7631782375,10.2771322767559,93.9097805,12.188005,12.2203125,11.701077,12.12498725,11.493919,11.5893045,0.582107775,0,346.4294,370.29745,-15.24031,0,2.3601715,-0.02051626,0.40693375,0.896336592444596,0.569287789378083,0.49506777440018,0.48227460600632,0.400002679743369
3,1.5,710.516605,3.72254818181818,10.6306625609178,0.236227914253873,1.1282295,1.31197,1.2694975,-1.469053,-1.333386,8.86306050909963,93.8700625,11.56914725,11.723448,11.3396105,11.621097,11.139247,11.20439375,0.527650375,0,346.04995,368.61415,-10.843337,0,2.368834,-0.0184885275,0.45107335,0.872095752874279,0.602254940777746,0.507122711028934,0.452695184321203,0.370191069324193
3,2.5,713.1798475,3.09528477272727,10.4995078194919,0.271209625042441,0.9476866,1.106825,1.371031,-1.835858,-1.599987125,5.30715895774063,93.841634,11.1855895,11.604684,10.8834585,11.333697,10.93247425,10.801568,0.44128975,0,346.3925,366.8701,-10.501356,0,2.2777285,-0.01879777875,0.4259500375,0.870837161697405,0.616928653993616,0.489560265652237,0.424268262963286,0.340408217868849
3,3.5,714.18152,3.23847045454546,10.1354098883249,0.271895848398906,0.7773870375,1.0923475,1.187850625,-2.297096125,-2.04069145,4.28839432804044,93.81791,10.83162,10.886189,10.50836275,10.8501225,10.49551825,10.336745,0.449986275,0,345.810425,364.52935,-8.865564125,0,2.115304,-0.0128414255,0.38624325,0.812806661083099,0.539425778456486,0.476384318661998,0.431019043969829,0.336117289767149
3,4.5,717.148835,2.81005261363637,9.86813460797324,0.277076236555996,0.71440825,0.929268275,1.187121375,-2.328980125,-0.90750675,4.66041116105103,93.814864,10.7699945,10.923931,10.458011,10.75737375,10.40302475,10.402043,0.3913291,0,345.6414625,362.9993875,-7.901010875,0,2.22248875,-0.0131792195,0.359492875,0.844323031963601,0.559254728664623,0.44617582652227,0.396325158500522,0.333386474826597
3,5.5,718.111145,2.68605170454545,10.169302668452,0.30377207733116,0.33897615,0.8587567625,0.6156795125,-2.27081175,-0.301108775,4.31248568732149,93.858611,10.385576,10.474902,10.04574085,10.3681585,10.047184,9.99835325,0.406141925,0,345.5368375,362.2597,-6.666982125,0,2.1984165,-0.01381555475,0.337670925,0.747741588194518,0.487973569310691,0.399624726197914,0.367196068637437,0.308696271103655
3,6.5,720.906385,2.67197875,10.2026387875395,0.11260798002706,0.181466,0.8412847875,0.096882075,-2.943464125,-1.4762557,4.89108493691602,93.897661,10.2213835,10.506983,10.1320465,10.21990125,9.771592625,9.90965015,0.3886937,14.1990545,345.8187625,360.3810875,-5.7673265,3.507929675,2.614738125,-0.01214957625,0.360317275,0.727014722825342,0.454012040302582,0.380436391015308,0.369910517637738,0.316368600762685
3,7.5,716.80337,2.33486609090909,10.1556831152824,-0.0255670379603906,0.2667989375,0.656999625,-0.05972263375,-3.076656875,2.11809,14.9237349373799,93.946062,10.1206455,10.730745,10.1938065,10.314622,10.072465,10.24008075,0.397682975,189.5391025,343.6629125,360.5494625,34.383805,84.5868575,12.742524,-0.010857374,0.344888175,0.680471057761202,0.460046922400831,0.378959444457861,0.35516554612314,0.294311007375915
3,8.5,715.2696575,1.36858358522727,10.8342799911426,-0.0912233135703748,0.4972369,0.4300648125,0.11658996,0.241606735,34.88039,41.5441833577944,93.9831,10.86366475,11.697077,11.242493,11.324485,11.482282,11.6156805,0.4568698375,646.7781125,342.9564,367.0701,205.1094125,300.500925,38.43860375,-0.03021829,0.3846601125,0.857608016324908,0.597733772264104,0.423661321064877,0.414460700483985,0.384917368352847
3,9.5,708.06565,1.29497326136363,10.9783270019358,-0.0514870041640728,0.955647825,0.39582205,0.6011056,5.839829,90.08496,61.1289548596171,93.98245575,13.148903,13.3406595,13.13881325,13.4541295,13.465223,13.315846,0.5331127875,1086.137675,347.242275,380.53335,378.883925,512.704025,54.9848425,-0.0612791425,0.470791725,1.16657730000066,0.758518912728808,0.564262258665024,0.466505905503709,0.39941914659641
3,10.5,700.09441,0.570487340909091,11.5474179176868,0.0329206676672463,2.189116375,0.5684098375,2.194725,14.6700325,155.3426875,75.5875139298533,93.9772025,13.921884,15.085809,15.053312,15.58478575,15.035338,15.37951625,0.56545835,1439.8137,350.136375,389.674725,525.086675,687.35735,69.767555,-0.11763271,0.57925695,1.26809275955449,0.870083750763454,0.677264776489234,0.558714054265827,0.449537269762505
3,11.5,691.036495,-0.358478563068182,11.2446549710071,0.0379989752614774,3.7670925,0.7715442,4.1280445,20.82864875,202.0330125,78.2435597840089,93.93428375,15.95939475,16.86157,16.67030525,17.209653,16.915154,17.56551675,0.537811075,1690.5733,353.3608,402.03225,633.38545,814.58645,84.25544,-0.2024972,0.63214845,1.55593960077074,1.03878132109067,0.850024794763794,0.698041800202502,0.539930929085893
3,12.5,687.5085875,0.00991238272727273,11.2207321959173,0.00327257186862457,5.32786825,1.330327375,6.229795625,28.9069425,258.1348,100.730476664228,93.8825965,17.433962,18.392519,17.971478,18.504471,18.153389,18.64124275,0.5851961,1800.9823,356.40715,408.90425,678.16995,872.92355,90.04043,-0.2242171625,0.71913725,1.52880843209514,1.04251740876284,0.77918389772762,0.640979057313318,0.496657303142712
3,13.5,683.9233,-0.0635251681818182,11.3888463162786,0.0811143965004111,7.54633525,1.8857285,8.5856665,37.49855,244.8813625,92.6792597719765,93.819575,17.289613,18.36584325,17.732026,18.159464,18.031968,18.69228025,0.58630135,1791.934775,355.849275,413.7601625,667.6596125,857.7130375,89.64400625,-0.2312257,0.6966658,1.56343127062247,1.06635765045888,0.872858137388421,0.693845782656759,0.545158620318407
3,14.5,679.88654,-0.0837478681818182,11.5989511378374,0.0719696588828987,10.597922,2.5417885,10.88869,35.93792,222.4320875,77.3355795161033,93.729355,17.6883055,19.20691625,18.651977,19.106867,19.10611,19.37742825,0.555656325,1597.3074,360.1305,416.61125,587.55695,770.3928,81.73621,-0.2779778,0.72212345,1.66051375369705,1.05773055749871,0.852969618538208,0.707615966935387,0.543147088058794
3,15.5,678.63772,-0.00862103807954546,11.5203751065353,0.141414934535405,11.3196325,2.7610535,11.573965,35.499035,191.0781,71.9042225965104,93.707047,17.93716275,19.187936,18.814711,19.3487595,19.14683375,19.57361175,0.4667953125,1258.59165,359.33165,416.55395,438.9830125,618.2205375,78.162595,-0.2403051125,0.7062734875,1.50349640810202,1.01486226534396,0.820590061180486,0.643802759367285,0.506370424688595
3,16.5,679.70497,0.453795363636364,10.5983757086899,0.241009387444567,11.170625,3.0625095,11.548115,31.9241,124.8006,48.9074171183256,93.67921,18.1950675,19.016649,18.7422955,19.203476,18.9364685,19.3903115,0.35654855,854.107465,358.4667,411.1036,258.25095,424.7857,62.32988,-0.2147084375,0.7037793875,1.50892922352823,0.978505306230212,0.718611190819253,0.604237529665444,0.459906174590517
