DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,5.25,435.73458377577,0.74891375,-7.32240555557783,6.6224575,5.902648304239,18.6456,305.25,314.15,-5.3085,99.832375,-0.01725,-0.002,94.3095240848317,0,2.01925,0.05197737,1.8,2.925,5.433,5.5955,1.45,3.2625,4.92075,5.3,0.2015,1.163,2.45075,3.276,4.004,4.578,5.031,5.618,6.60025,0.33075,1.48275,2.72475,3.681,4.03375,4.62875,5.026,5.536,6.395,0.316551,0.770701348310844,4.85501
1,5.75,435.9035,0.682279,-5.90605083334314,7.640725,5.92931456160944,24.3397,305.1,314.15,-5.82225,99.845275,-0.016,-0.00125,94.7016389109007,0,2.07675,0.07876898,1.8,2.925,5.43725,5.6,1.43325,3.25,4.92075,5.3,0.17725,1.12975,2.465,3.291,4.024,4.598,5.046,5.618,6.60025,0.4125,1.667,2.8425,3.681,4.18825,4.63825,5.036,5.552,6.4405,0.328232043546036,0.76139498726319,4.8820875
1,6.25,434.9105,0.8588445,-6.74963062507562,7.362385,5.90630247116773,18.6138,304.725,314.15,-6.28225,99.8561994975585,-0.01525,-0.002,94.5070411063667,0,2.065,0.04327075,1.78725,2.90425,5.41675,5.58725,1.45,3.22525,4.9295,5.3,0.1345,1.12975,2.45575,3.271,3.98425,4.598,5.026,5.598,6.62125,0.398,1.44425,2.6615,3.65175,4.1035,4.619,5.0355,5.542,6.4205,0.32259725,0.783290840982926,4.93191098590051
1,6.75,434.734684347778,0.6565235,-7.166375,7.271655,5.87461134076337,19.0516,304.925,314.15,-6.10375,99.8659337416992,0.402,0.057,94.2018729592616,0.00075,2.03675,0.07295121,1.74975,2.9,5.42075,5.6,1.43775,3.22075,4.921,5.3,0.12025,1.09075,2.45075,3.256,3.994,4.623,5.01525,5.592,6.58525,0.31175,1.449,2.593,3.647,4.02375,4.59875,5.03025,5.557,6.3895,0.319037882682998,0.800688036778041,4.81947
1,7.25,435.963,0.6281145,-6.60696513902758,5.40891836321232,5.88721844488678,15.875525,304.95,313.45,-3.317,99.89065,16.485,3.06525,94.6871927856733,8.21,3.126,0.06759538,1.72075,2.8625,5.44975,5.6,1.425,3.171,4.95425,5.3,0.18675,1.07175,2.446,3.22175,3.989,4.628,5.01025,5.633,6.58,0.336,1.4825,2.6715,3.617,4.0735,4.633,5.046,5.542,6.4205,0.341366,0.808508547672993,4.996935
1,7.75,434.667,0.706122,-6.25052520826458,13.6822,5.78759542709662,16.3019,305.1,313.6,11.9975,99.8998,94.2,17.32,94.4093598066672,52.695,15.03,0.1278105,1.725,2.825,5.47525,5.62075,1.375,3.14975,4.94975,5.3,0.16775,1.05275,2.43575,3.22175,3.979,4.598,4.99525,5.618,6.60025,0.398,1.4825,2.632,3.617,4.0635,4.6035,5.046,5.5615,6.4305,0.321845885465816,0.837590689351072,4.87152
1,8.25,436.371007748621,0.78737125,-5.17426185162248,16.1523025045802,5.93303628691577,18.09195,305,313.75,37.71,99.9028,221.6,35.92,94.3180717921462,112.7,31.61,0.07532388,1.7085,2.85,5.4915,5.625,1.3585,3.13725,4.9835,5.3,0.206,1.0575,2.426,3.202,4.004,4.593,5.0255,5.633,6.606,0.355,1.4535,2.53425,3.587,4.0635,4.623,5.0555,5.532,6.4,0.347088533005215,0.847081058420983,5.33229
1,8.75,434.869,0.759468,-3.48496611414439,18.56925,5.94062853931026,23.3828,304.65,314.75,69.99,99.92565,368.6,53.62,94.2927635803723,188.5,41.465,0.338000000000022,1.7085,2.85,5.5,5.62925,1.3665,3.09975,4.975,5.3,0.393,1.048,2.397,3.192,3.964,4.613,4.9955,5.6535,6.6055,0.47,1.4245,2.632,3.5575,4.084,4.613,5.036,5.53625,6.38925,0.354859,0.940501732002085,5.16412484435519
1,9.25,434.6265,0.595308,1.69486500059168,28.3039,6.00778564165003,26.588675,304.5,315.25,105.7,99.9602,503.2,69.4525,93.4197077533931,247.1,55.28,0.60690335,1.7,2.85025,5.5,5.567,1.2,3.05,4.94575,5.3,0.63325,1.04775,2.37725,3.113,3.934,4.573,5.026,5.633,6.62575,0.441,1.2405,2.485,3.429,4.004,4.593,5.066,5.5415,6.41,0.37231475,1.05677351209175,5.455835
1,9.75,433.99075,0.553874,5.70633037130636,31.1257588852484,5.97544436827222,35.370725,306.3,316.275,158.9,99.957,639.075,82.725,92.5366796012135,315.5,63.73,0.918538850000005,1.683,2.875,5.467,5.61225,1.21275,3.008,4.91275,5.3,0.97,1.05725,2.348,3.128,3.93925,4.538,4.985,5.63375,6.57575,0.604,1.241,2.622,3.488,4.059,4.62825,5.061,5.52675,6.41,0.408405399110273,1.13382535890364,5.78721
1,10.25,434.989,0.482651,6.59317833153911,46.96795,5.95131390436503,42.3853,307,320.025,206.55,99.9949755219181,752.425,94.95,91.6524092822108,373.675,71.9875,1.634419,1.7,2.82475,5.41275,5.625,1.21275,2.9915,4.92475,5.3,1.58425,1.0715,2.329,3.148,3.929,4.538,5,5.643,6.59,0.79725,1.40025,2.66625,3.4095,4.039,4.63375,5.05575,5.546,6.40475,0.41030422417162,1.32110251912756,5.69581477853993
1,10.75,434.273976946055,0.711119,11.5060258347524,54.8132,5.85486852057533,47.402,307.2,322.05,243.875,100.011557542968,845,116.975,91.1027017260225,420.375,82.3,1.9272845,1.71275,2.8,5.4,5.625,1.3415,3,4.9375,5.3,1.87525,1.06225,2.34325,3.069,3.939,4.523,4.985,5.633,6.60575,0.8835,1.3805,2.6365,3.3795,4.054,4.62875,5.041,5.53175,6.41,0.414108401300875,1.40205914219808,5.90248
1,11.25,432.9285,0.366513,12.3068876399456,59.7467,5.9619526726046,56.3333289788814,308.825,326.55,277.1,100.021599163628,900,119,89.3744127916135,443.8,83.6,2.206342,1.775,2.8,5.45,5.625,1.375,3.05425,4.9585,5.3,2.8085,1.144,2.3385,3.1425,3.964,4.573,4.985,5.623,6.595,1.531,1.638,2.7005,3.4485,4.0835,4.7035,5.076,5.5315,6.3795,0.40929425,1.56230518655395,5.73134
1,11.75,432.472276704055,0.4519945,16.2638494426283,70.7157,6.01874152748325,61.0614,308.075,330,290.9,99.995367855577,921,115.9,88.9799835863126,458.1,83.65,2.266711,1.90025,2.8665,5.45,5.625,1.4085,3.07525,4.9835,5.3,3.32,1.241,2.3675,3.123,3.9745,4.543,4.995,5.6435,6.585,2.319,1.7735,2.7005,3.419,4.0735,4.694,5.066,5.5315,6.3995,0.41780925,1.6481001584389,6.12667
1,12.25,433.628509228193,0.569005,17.0830808341164,67.4886621812168,6.00521248813842,68.637575,308.925,333.8,294.8,99.9559216473524,908,106.2,88.8254450369939,461.7,86.4,2.715439,2.0125,2.9,5.45,5.625,1.45,3.0625,4.975,5.3,3.7455,1.57,2.397,3.143,3.9645,4.543,5.0255,5.633,6.585,2.9165,2.2505,2.759,3.3995,4.074,4.684,5.096,5.5215,6.379,0.39726,1.80997800515612,6.06624455104135
1,12.75,431.539518494183,0.43754775,25.1621475016749,72.352825,6.18991636856701,75.095275,309.475,335.4,269.9,99.9628318741862,846,103.3,88.8201064689168,423,84.525,2.92180375,2.025,2.9,5.45,5.6625,1.558,3.05825,4.9415,5.3,3.865,1.9095,2.4165,3.143,3.9445,4.5335,5.0155,5.643,6.585,3.143,2.73,2.838,3.3695,4.064,4.674,5.0655,5.511,6.3895,0.405916,1.86443097591402,6.02518
1,13.25,431.234103923774,0.533805,19.3293766636541,69.6893142057043,6.25527132513546,80.33455,308.375,334.95,253.6,99.9053,786.8,91.7,87.6731491084302,375.3,77.855,2.915999,2.1335,2.9665,5.45,5.625,1.6335,3.05825,4.925,5.3,4.563,2.1725,2.4755,3.133,3.944,4.523,5.0255,5.653,6.595,3.7355,2.877,2.9265,3.3595,4.024,4.6835,5.066,5.5115,6.3895,0.414879934646206,1.90292070161392,6.12782
1,13.75,430.881,0.5449865,17.7044744449664,61.18885,6.16394302909379,77.24535,308.6,334.5,233.1,99.8753,719.4,81.7,86.8738235053624,338.2,69.38,3.119629,2.21675,3,5.4415,5.625,1.875,3.1455,4.9335,5.3,4.694,2.329,2.524,3.153,3.9345,4.543,5.0255,5.643,6.565,3.766,2.9455,3.034,3.3305,4.044,4.654,5.0955,5.5015,6.4095,0.413022,1.96756076574043,6.11779495359802
1,14.25,431.096815227752,0.5456815,20.4458572241097,65.61475,6.36067638194116,67.8278,308.5,332.7,195,99.848325,589.4,73.02,86.8893493409875,276.7,58.785,3.145795,2.567,3,5.4415,5.625,1.9,3.2875,4.9165,5.3,4.824,2.544,2.583,3.1625,3.9045,4.543,5.0355,5.643,6.585,3.8155,3.0045,3.1625,3.3105,4.044,4.6535,5.096,5.511,6.39,0.42447975,2.05608519344718,6.3522325
1,14.75,430.631,0.9038995,13.1066149985452,59.15275,6.27131425623577,67.103425,307.95,332.75,136.2,99.8813,458.3,60.53,87.6403479064432,222,50.415,3.221703,2.867,3,5.4665,5.625,2.042,3.29575,4.9,5.3,4.633,2.4555,2.6025,3.148,3.914,4.5135,5.0555,5.653,6.565,3.7855,3.0345,3.2115,3.2905,4.034,4.6635,5.076,5.5315,6.3995,0.42704775,2.05327643114386,6.202345
1,15.25,430.299112392948,0.83504775,8.8028222227465,49.83985,6.29975185215013,55.9434,307.325,328.8,89.3,99.875863375,335.9,46.06,87.9827610636069,151.6,36.98,3.224534,2.90425,3.0585,5.4335,5.625,2.15,3.32475,4.9,5.3,4.1335,2.622,2.6415,3.202,3.9145,4.503,5.0155,5.643,6.5945,3.637,3.0445,3.281,3.271,4.054,4.624,5.056,5.5215,6.3995,0.42608375,2.01097111755239,6.14592
1,15.75,429.42325,0.691078,6.66553703734887,37.6619162236774,6.30505863459728,48.914125,306.75,325.8,32.52,99.87625,192.1,30.27,88.4649617266477,91,26.7675,2.893565,2.925,3.175,5.458,5.625,2.15,3.329,4.9,5.3,3.805,2.612,2.7495,3.212,3.875,4.513,5.0255,5.633,6.585,3.409,3.133,3.261,3.281,4.084,4.633,5.086,5.5215,6.41,0.41852925,1.97143805532408,5.99694
1,16.25,429.370665297222,1.15194,1.36828666648794,26.2137,6.33005035974069,42.2996,304.9,322.3,3.602,99.8808733683811,80.3,14.12,89.5057175727463,42.9,13.075,2.698698,2.94575,3.2415,5.4585,5.625,2.2,3.4455,4.9,5.3,3.172,2.593,2.8085,3.241,3.875,4.5035,5.036,5.633,6.575,2.77925,3.1425,3.261,3.2905,4.0735,4.6235,5.086,5.5315,6.3895,0.399205666102377,1.74286202252621,5.6927525
1,16.75,428.84025,1.03889,-2.91081111069876,11.13775,6.31795836547455,34.32505,304.775,320.6,-5.853,99.9100388414171,18.27,3.48,89.5766835380935,8.7,3.249,2.319405,2.90025,3.275,5.4585,5.625,2.2,3.49975,4.9,5.3,2.485,2.5735,2.8475,3.271,3.8945,4.493,5.026,5.623,6.585,2.5245,3.0735,3.2615,3.32,4.0935,4.6135,5.066,5.5115,6.41,0.379319012985735,1.58750961488283,5.67291
1,17.25,428.885823548051,0.865913,-4.31094666659,13.1614,6.25470204233203,29.8826,304.1,318.925,-8.9675,99.92605,1.042,0.217,91.5381649250923,0.124,1.51,2.004631,2.9,3.2835,5.4335,5.63775,2.2,3.467,4.9,5.3,1.80725,2.4755,2.8375,3.3105,3.9145,4.473,5.0155,5.653,6.585,1.9385,2.9265,3.261,3.3795,4.0935,4.5835,5.056,5.511,6.39,0.371059,1.45421981878313,5.6121
1,17.75,428.966,1.009995,-5.1680999989955,8.11997,6.18061055816199,27.352875,304.55,316.725,-8.71,99.9321805321723,-0.012,0.003,91.5084803871466,0,1.36925,1.957093,2.83775,3.3,5.458,5.6625,2.1665,3.48775,4.9,5.3,1.386,2.28,2.818,3.3795,3.865,4.463,5.036,5.623,6.595,1.657,2.7395,3.2415,3.478,4.0935,4.583,5.046,5.501,6.3995,0.363989341074857,1.40638667596314,5.3825125
1,18.25,429.951,0.907922,-3.44523796277733,5.78858,6.10392216200476,25.7444,304.1,316.15,-8.225,99.9408,-0.016,-0.001,92.0094160250499,0,1.5205,1.468619,2.883,3.2625,5.45425,5.68725,2.0835,3.471,4.9,5.28325,1.24575,2.02175,2.80375,3.389,3.885,4.478,5.026,5.618,6.58,1.473,2.534,3.2415,3.5475,4.17825,4.573,5.046,5.521,6.3795,0.37136,1.37383165452701,5.31333074831771
1,18.75,429.077770350524,1.068225,-5.36870555553783,6.3208725,6.0205472613507,23.2804,303.95,315.975,-8.92,99.96235,-0.017,0.001,92.003177698308,0,1.57225,1.370637,2.8,3.3,5.44975,5.65825,2.00425,3.55425,4.9,5.2875,1.086,1.8905,2.784,3.3945,3.905,4.473,5.036,5.633,6.60025,1.12025,2.329,3.2215,3.642,4.14325,4.573,5.061,5.501,6.3895,0.3551555,1.30715793653899,5.255875
1,19.25,429.165,0.93521,-5.31555956036311,4.56929631093047,6.02325588158978,23.604175,304.45,315.725,-8.97,99.9336,-0.01525,0,92.8783729514455,0,1.673,1.171461,2.65,3.246,5.4455,5.67525,1.9,3.51225,4.9,5.26275,0.97,1.8415,2.769,3.43875,3.885,4.488,5.051,5.618,6.56425,0.99475,2.202,3.222,3.6565,4.0835,4.543,5.046,5.501,6.3895,0.358686832458721,1.26536191577004,5.192625
1,19.75,430.35725,0.64816,-6.17769583336753,4.7353425,5.96922002242228,21.1434,304.5,315.625,-8.675,99.927575,-0.015,-0.001,92.7914212738224,0,1.381,1.080706,2.55,3.225,5.471,5.68725,1.78725,3.533,4.9,5.27475,0.787,1.79275,2.759,3.473,3.885,4.493,5.026,5.618,6.559,0.8645,1.85575,3.202,3.741,4.0635,4.543,5.026,5.531,6.4095,0.346572,1.23919401225357,5.20142
1,20.25,430.96,0.959682,-6.43925574072944,3.8832,5.95200972938664,23.5834,303.925,315.55,-8.53,99.9176,-0.01425,-0.001,92.8784704253009,0,1.41175,1.018859,2.5,3.20425,5.48725,5.683,1.7,3.5455,4.9,5.29575,0.7005,1.696,2.74475,3.45875,3.90975,4.458,5.036,5.638,6.58525,0.874,1.9195,3.1825,3.785,4.0535,4.553,5.0455,5.5215,6.3895,0.34885,1.21216821717831,5.245465
1,20.75,432.85175,1.2327375,-5.9064456013338,5.12725610068942,5.97756480021128,21.10745,304.35,315.55,-9.105,99.9053,-0.01625,-0.001,91.7812622209823,0,1.573,1.001752,2.417,3.13775,5.467,5.683,1.667,3.554,4.9,5.26275,0.643,1.57475,2.725,3.43875,3.924,4.478,5.01025,5.618,6.58,0.913,1.822,3.1625,3.815,4.034,4.543,5.026,5.511,6.39,0.364734,1.1024466490903,5.63931467548325
1,21.25,431.282,0.853058,-5.358702314732,4.96495023728187,5.90932533782444,21.2157,303.9,315.675,-9.13,99.91665,-0.01525,-0.001,92.3884618565143,0,1.5325,1.014007,2.4,3.1,5.48725,5.68725,1.621,3.5045,4.9,5.27475,0.432,1.47775,2.7,3.45375,3.934,4.473,5.051,5.603,6.56425,0.903,1.725,3.1135,3.825,4.014,4.543,5.016,5.521,6.3895,0.350839,1.03757686214452,5.33361
1,21.75,432.34,0.87519175,-5.44097499988335,3.4264075524677,5.9480843889992,16.935625,305.1,314.975,-8.5225,99.9203,-0.016,-0.002,92.2781564428834,0,1.55375,1.106431,2.3,3.0625,5.4415,5.68725,1.60825,3.53775,4.9,5.2585,0.4025,1.3905,2.69075,3.42375,3.949,4.478,5.026,5.60225,6.595,0.69625,1.628,3.0645,3.8255,4.0145,4.553,5.0155,5.491,6.4095,0.363425512438449,0.990032992422107,5.421
1,22.25,430.643123582545,0.95143875,-5.14929819460141,3.17041,5.78907047980959,25.0476,303.85,314.625,-9.08,99.90595,-0.015,-0.002,92.9269549206792,0,1.736,1.052712,2.217,3.025,5.43725,5.7,1.60825,3.5045,4.9,5.24575,0.432,1.40025,2.666,3.429,3.929,4.488,5.026,5.58725,6.58,0.82575,1.6185,3.025,3.815,3.9945,4.5635,5.0355,5.501,6.3995,0.35438325,0.972304628190742,5.38090705923215
1,22.75,431.3015,0.7167965,-7.51265034736177,3.2809975,5.89847442352765,19.9428,303.925,314.825,-9.51,99.9102475125868,-0.013,-0.002,93.5968602371507,0,1.636,0.9134571,2.2,3.008,5.40825,5.683,1.58725,3.5165,4.9,5.217,0.374,1.328,2.666,3.409,3.949,4.468,5.01025,5.577,6.55925,0.643,1.5985,2.9755,3.8255,3.9945,4.5725,5.026,5.501,6.41,0.35765525,1.00867466974657,5.2448825
1,23.25,431.228,0.868912,-6.76722652769666,4.8228,5.86991243737313,21.16345,303.65,314.625,-8.5,99.914214485677,-0.01425,-0.003,93.3959016387233,0,2.12675,0.5200667,2.2,2.94975,5.4,5.67525,1.6,3.508,4.9,5.22475,0.38825,1.34675,2.622,3.414,3.929,4.493,5.031,5.572,6.58,0.6045,1.56,2.9165,3.825,4.024,4.5935,5.026,5.491,6.3695,0.351931,1.00179176784912,5.22801
1,23.75,432.22175,1.15242,-6.94666284725545,6.4854825,5.8405238817914,24.5104592653362,302.85,314.5,-8.11,99.9286,-0.01525,-0.00325,93.494672646139,0,1.8485,0.3672944,2.2,3.0125,5.40425,5.68725,1.583,3.48725,4.9,5.217,0.48425,1.376,2.60775,3.409,3.92975,4.508,5.026,5.58225,6.595,0.5755,1.4825,2.887,3.825,4.044,4.613,4.9955,5.491,6.379,0.344784304325078,0.973985947557375,5.1704
2,0.25,434.331427327554,0.786118,-0.15825,8.001245,5.96881538052072,17.744725,296.3,316.1,-5.3345,100.104,-0.0135,-0.001,91.2835857089089,0,1.899,1.8343875,1.6,2.1,3.6,3.9085,0.7,2.717,3.1,3.8,0.201,1.144,2.134,2.348,2.818,3.212,3.587,4.103,5.166,0.24,1.57,3.0055,3.7555,4.203,4.363,4.644,4.8145,5.3895,0.306993,1.07903413445033,4.779995
2,0.75,434.212955688984,0.608118,0.00125,10.91075,5.96070789782173,16.64385,296.6,315.3,-4.657,100.09775,-0.0135,-0.002,91.4925396628039,0,2.038,1.901454,1.6,2.1,3.6,3.925,0.683,2.717,3.117,3.8,0.201,1.125,2.134,2.348,2.798,3.231,3.587,4.084,5.166,0.2205,1.415,2.946,3.726,4.203,4.363,4.6335,4.8145,5.3895,0.3160535,1.04720768173329,4.77965354514162
2,1.25,433.516330867404,0.663211,-0.04675,4.1810075,6.00411410031804,18.894,299.1,315.3,-4.7055,100.128,-0.015,-0.002,91.3078691955369,0,2.0685,1.796775,1.533,2.1,3.6,3.9165,0.683,2.633,3.1,3.8,0.163,1.125,2.114,2.348,2.779,3.231,3.567,4.084,5.147,0.1155,1.347,2.907,3.6965,4.193,4.363,4.6335,4.834,5.3895,0.326226773436771,0.99137313415093,5.02125
2,1.75,435.4775,0.746066,-0.0914422222271405,7.19248,6.11753059588705,18.62005,298.925,315.7,-4.398,100.171,-0.015,-0.002,91.0839092665787,0,2.032,1.78900000000004,1.5,2.1,3.6,3.9,0.617,2.583,3.1,3.8,0.24,1.067,2.114,2.348,2.798,3.232,3.567,4.103,5.167,0.077,1.289,2.848,3.6665,4.173,4.373,4.6435,4.8345,5.3995,0.3337485,0.996697153795901,5.590325
2,2.25,434.249,0.9537975,-0.475604722277309,2.84025670550044,5.96437893462221,19.02305,301.2,315,-4.718,100.1625,-0.014,-0.003,91.2596221364729,0,1.944,2.014642,1.483,2.067,3.6,3.92475,0.6,2.55,3.117,3.8,0.144,1.067,2.056,2.407,2.779,3.212,3.587,4.104,5.147,0.096,1.26,2.8085,3.6465,4.173,4.363,4.6335,4.8445,5.41,0.32750675,0.996232259488214,5.009135
2,2.75,432.809,0.876172,-0.31125,6.0003475,5.8583871773018,18.3909,300.425,314.7,-4.61,100.152,-0.014,-0.004,91.4864213038841,0,1.97,1.67682425,1.4,2.033,3.617,3.925,0.6,2.5,3.1,3.8,0.201,1.048,2.017,2.387,2.779,3.192,3.567,4.103,5.167,0.096,1.2115,2.7595,3.617,4.153,4.363,4.6335,4.8445,5.41,0.3236155,1.00378855427507,5.1737264461927
2,3.25,432.667,0.761473,0.661739722259778,3.26915293418064,5.83603459037603,19.9114,303.775,315.3,-3.816,100.13343775,-0.014,-0.003,91.4748843983391,0,2.0215,1.631385,1.4,2,3.6,3.92075,0.633,2.4,3.1,3.8,0.221,1.028,1.958,2.407,2.779,3.231,3.548,4.104,5.167,0.125,1.212,2.72,3.587,4.1435,4.373,4.6335,4.8545,5.41,0.320973735427541,1.02444757591348,5.0481748454979
2,3.75,432.718138932156,0.700424,-0.0968483331557577,8.579135,5.91150805475423,21.337475,307.55,316,-3.358,100.12,-0.014,-0.002,91.9945250191493,0,1.9495,1.82216475,1.583,2.05,3.683,3.9455,0.65,2.383,3.1,3.8,0.144,0.99,1.939,2.407,2.779,3.231,3.548,4.084,5.147,0.144,1.183,2.681,3.5475,4.1235,4.383,4.6235,4.8645,5.41,0.32817125,0.972123458047002,5.11159
2,4.25,433.544525026602,0.788835,-0.292,8.60452,5.89485745412344,18.839,299.675,315.5,-4.123,100.096921125,-0.0135,-0.002,91.6160865247834,0,1.856,1.69005225000003,1.5335,2,3.65,3.9295,0.633,2.3,3.1,3.8,0.201,0.951,2.017,2.407,2.779,3.212,3.548,4.103,5.126,0.1535,1.1535,2.6515,3.518,4.114,4.403,4.6335,4.875,5.42,0.319011202988758,0.974464927531468,5.05758
2,4.75,433.57821995463,0.7282825,-0.084,4.818835,5.92031544970267,20.5756,295.2,314.1,-4.574,100.1025,-0.015,-0.0025,91.8401064376526,0,1.776,1.5403405,1.483,2,3.617,3.925,0.6,2.25,3.1,3.8,0.259,0.913,2.017,2.387,2.798,3.231,3.548,4.104,5.167,0.096,1.115,2.6125,3.498,4.104,4.413,4.6235,4.875,5.42,0.311501,0.920637698414301,4.96918
