DOY2,HR2,WS,T_SONIC,H2O_1_1_1,LE_1_1_1,FC_1_1_1,CO2_1_1_1,TAU,USTAR,SC,H,NETRAD,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_DIF,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,RH_1_5_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TS_1_1_A,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_1_2,TS_6_2_1,TS_6_3_1,PA,FC_1_1_2,CO2_1_1_2,H2O_1_1_2,LE_1_1_2
3,3.5,4.8,10.5,11.338,32.4969455520814,5.1,429.8725,-0.0039605,1.2555,1.3,17.34,36,36.94,57.4000000000001,11,99.6,100,99.6,100,100,11.0566666666667,9.5425,9.60083333333333,9.4,8.60625,4.814375,5.1,5.67083333333333,6.065,4.3,5.3325,4.53,5.7,5.465,4.9975,5.49499999999999,5.6575,3.6,4.105,100.3691,2.9763,435.3375,10.73175,32.75241500508
3,4.5,4.8,10.3625,11.8475,29.0312243532,5.1,429.865,-0.00423485000000012,1.21285,1.1,18.625,39,35.61,50.8399999999997,11,99.6,100,99.6,100,100,10.9461538461538,9.39423076923077,9.44384615384615,9.08749999999999,7.47499999999999,4.72,5.1,5.66711538461538,6.0325,4.3,5.3325,4.5975,5.565,5.4325,4.9975,5.39499999999999,5.61,3.6525,4.105,100.421425,2.70375,433.32,11.482,18.4515814798977
3,5.5,4.6,10.175,11.3375,27.33705561711,4.98499999999999,430.4675,-0.00278715,1.16655,1.2,18.6875,38,37.55,54.7,18,99.6,100,99.6,100,100,10.7472727272727,9.46363636363636,9.34,8.4,7.24499999999999,4.68409090909089,5.0225,5.74090909090909,5.9,4.2025,5.3325,4.5975,5.365,5.4325,5.03,5.36249999999999,5.51,3.6525,4.0975,100.434525,2.669125,433.58,11.839,17.872145789121
3,6.5,4.7,10.19,12.256,24.6663289389495,5.2,430.6225,-0.006338875,1.191125,1.125,33.0124999999996,59,252.01,157,119.625,99.6,100,99.6,100,100,10.65,9.28833333333332,9.3,8.73791666666666,8.2,4.621875,5.1,5.63708333333334,5.7325,4.2025,5.3325,4.5975,5.3325,5.4325,5.03,5.2975,5.31,3.6525,4.0975,100.508,2.08955,432.775,11.929,19.8279098117835
3,7.5,4.99649999999999,11.0075,11.567,41.27345261437,4.69499999999999,429.9,-0.0217712500000001,1.272575,0.7,168.375,203.325,705.049999999999,432.36,280,99.6,100,99.6,100,100,10.5307692307692,10.0925,10.1,9.7,8.84769230769231,4.60923076923077,5.1,5.67,5.7,4.105,5.3325,4.63,5.365,5.4325,5.0975,5.265,5.255,3.705,4.0975,100.510775,2.06305,432.4375,12.09825,46.342583819545
3,8.5,5.2,12,12.38125,75.41700764745,5.2,428.62325,-0.0600555000000001,1.382075,1,279.1825,366.9,1109.025,811.475,466.7,99.6,100,99.6,100,100,11.0218181818181,11.3875,11.63,10.7779545454545,10.9125,4.79045454545454,5.0325,5.95454545454545,5.7325,4.105,5.3325,4.63,5.5325,5.4,5.0975,5.365,5.265,3.6575,4.13,100.61595,1.6445,431.61,10.992,65.5751302668
3,9.5,5.1165,13.1725,12.2,114.863640599005,5.3,428.775,-0.0795095,1.34485,0.8,416.225,494,1470.775,1004.15,624.55,99.6,100,99.6,100,100,13.2466666666667,13.05,13.0975,12.9625,12.4375,5.1525,5,6.15833333333333,5.8325,4.105,5.3,4.6975,5.665,5.4,5.0975,5.5325,5.37499999999999,3.6575,4.13,100.65785,1.597975,431.1,10.94,101.2169197698
3,10.5,5.3,14.2,12.065,131.1376699448,5.75749999999999,427.0325,-0.10454,1.427125,0.869999999999993,545.525,580.775,1712.4,1074.75,717,99.6,100,99.6,100,100,14.4076923076923,14.4661538461538,14.48,14.8446153846154,13.9932692307692,6.23,5,7.21038461538461,6.1,4.105,5.3,4.6975,6.1,5.3325,5.0975,5.73,5.71,3.71,4.13,100.574,2.55329999999999,431.3,11.46,132.26720992674
3,11.5,5.45,16.04,12.505,130.53565896529,5.8925,426.4675,-0.0963835000000002,1.41065,0.8,576.32,629.975,1820.35,1307.725,797.6,99.6,100,99.6,100,100,15.3072727272727,15.4797727272727,15.5777272727273,15.8525,15.1897727272727,7.15727272727273,5,6.90909090909091,6.2,4.105,5.3,4.6975,6.0975,5.3325,5.0975,5.81,5.8,3.71,4.15,100.5215,2.48,429.775,12.43875,134.990748451492
3,12.5,5.33249999999999,16.8,13.202,133.192195374013,5.45,426.3,-0.106595,1.51315,0.9,557.89,616.625,1810.675,1419,754.7,99.6,100,99.6,100,100,15.84,16.44,16.575,16.47,16.2,7.6,4.81,7.2375,6.335,4.105,5.3,4.6975,6.16249999999999,5.3325,5.0975,6.13,5.96499999999999,3.71,4.1975,100.478,2.531,430.615,13.655,147.058030907528
3,13.5,5.388,17.745,12.99125,135.401920767156,5.31999999999998,426.205,-0.0885970000000001,1.5201,1.2,558.3,554.125,1666.7,1237,714.55,99.6,100,99.6,100,100,16.4384615384615,17.44,17.5925,17.6703846153846,17.3869230769231,7.6725,4.95019230769231,7.42307692307692,6.5,4.1075,5.2325,4.6975,6.43,5.265,5.165,6.6,6.07499999999999,3.6575,4.1975,100.3826,2.2852,430.755,13.0495,143.456252765822
3,14.5,5.4,18.7525,13.31,127.523972021595,5.6,426.45,-0.113325,1.48825,1,409.314999999999,459.05,1373.35,1108.7,562.95,99.6,100,99.6,100,100,17.6509090909091,18.6631818181818,18.8,18.9204545454545,18.215,7.88136363636364,4.9,8.11090909090907,6.535,4.2075,5.2325,4.765,6.7325,5.265,5.165,6.765,6.17499999999999,3.6575,4.1975,100.35695,1.9004,431.325,13.267,129.649713992045
3,15.5,5.264,19.2225,12.8975,94.6608522334445,5.9225,426.115,-0.09546,1.46825,1,289.2,313,1002,625,416.6,99.6,100,99.6,100,100,18.27625,18.655,18.6525,18.4,17.9,7.5058333333333,4.9325,7.98249999999997,6.565,4.3,5.23,4.76,6.96,5.36,5.19,6.8,6.2675,3.61,4.19,100.375,1.4515,431.38,12.874,91.61872995324
3,16.5,5.1,19.1,12.7625,70.2804133585223,4.70749999999999,426.32,-0.06885325,1.419,1.3,153.3,161,558.77,324.65,247.1,99.6,100,99.6,100,100,18.1242307692308,17.755,17.6,17.2475,16.4125,7.35884615384614,4.99826923076923,7.68269230769231,6.63,4.4,5.26,4.76,7.13,5.36,5.19,6.76,6.38499999999999,3.61,4.21999999999999,100.36895,2.0555,431.69,13.086,59.17225024728
3,17.5,4.9,17.7225,12.5,55.991677644,4.4,426.835,-0.028725,1.3532,1.3,45.1149999999999,40.9499999999999,148.465,154.9,86.6,99.6,100,99.6,100,100,17.2722727272727,16.4,16.1304545454546,15.5834090909091,14.6227272727273,7.10909090909091,5,7.4684090909091,6.57999999999999,4.5,5.26,4.76,7.03,5.36,5.19,6.71999999999999,6.48499999999999,3.61,4.29,100.37365,2.324425,433.675,11.8295,40.1396472150102
3,18.5,4.7475,16.2,12.615,38.0775811421247,4.6,427.825,-0.00532909999999999,1.2881,1.5,17.0325,32.95,33.8,108.15,12,99.6,100,99.6,100,100,15.4152083333333,14.7520833333333,14.6775,14.02,13.2014583333333,6.46187499999999,5,7.11875,6.64999999999999,4.5025,5.26,4.79,6.89,5.43,5.19,6.57999999999999,6.48499999999999,3.61,4.29,100.375,2.627475,433.84,11.749,28.7983454787075
3,19.5,4.85749999999999,15.245,12.41,37.9342775502874,4.8,428.5,-0.0041358,1.25475,1.2,16.9925,30,34.62,106.65,11,99.6,100,99.6,100,100,14.6492307692308,13.8528846153846,13.7903846153846,13.215,12.4301923076923,6.32365384615385,5,6.73865384615385,6.67999999999999,4.5,5.26,4.79,6.70999999999999,5.43,5.19,6.36999999999998,6.53999999999999,3.5575,4.29,100.4654,2.45125,433.355,12.56225,23.2120350156725
3,20.5,4.7,14.535,12.0225,37.4791707905737,5,428.73,-0.007784,1.2605,1.43,15.6175,34,35.9,105.1,11,99.6,100,99.6,100,100,14.1202272727273,13,12.9981818181818,12.4202272727273,12,6.11727272727272,5,6.54568181818182,6.67999999999999,4.5,5.26,4.79,6.56999999999998,5.5,5.19,6.19999999999998,6.53999999999999,3.5575,4.29,100.4845,2.396375,435.52,11.71575,17.7625528549315
3,21.5,4.86,14.1525,11.804,33.0005821780015,4.47000000000001,429.045,-0.0058293,1.2974,1.3275,13.365,34,35.32,97.5,11,99.6,100,99.6,100,100,13.295,12.345,12.2,11.9,10.9175,5.840625,5.005,6.373125,6.67999999999999,4.5,5.26,4.79,6.49999999999998,5.53,5.26,6.13999999999999,6.49499999999999,3.5575,4.29,100.49945,2.07575,435.5,11.71325,21.28596666581
3,22.5,4.9,13.5,11.437,24.290390432349,4.9,429.3,-0.00780550000000015,1.239225,1.4625,17.4,36,39.64,103.75,11,99.6,100,99.6,100,100,12.1078846153846,11.7076923076923,11.555,10.8025,9.96999999999998,5.62288461538462,5.0025,6.26153846153846,6.70999999999999,4.4,5.33,4.79,6.39999999999998,5.53,5.26,6.00999999999999,6.38499999999999,3.5575,4.29,100.5045,2.305325,435.4,11.02175,15.297315247242
3,23.5,4.865,12.795,11.2775,30.2623595025699,4.8425,430.65,-0.0041,1.29,1.1,17.3,37,35.91,54.4000000000001,11,99.6,100,99.6,100,100,11.9597727272728,11.5425,11.7636363636364,10.17,9.80954545454545,5.48772727272727,5.09181818181818,6.14727272727273,6.63999999999999,4.4,5.36,4.79,6.36999999999998,5.6,5.26,5.97999999999999,6.32999999999999,3.5575,4.29,100.4748,2.1508,435.4025,10.723,24.8635091953647
4,0.5,4.37,16.3,14.5,46.447192900307,5.3,428.23,-0.00396349999999999,1.1656,1.6,23.8499999999999,25.625,1.28775,45.3999999999999,11,100,100,99.6,100,100,15.9666666666667,14.4075,14.6416666666667,14.10125,14,10.6,8.18,10.7966666666667,11.65,12.545,8.84,7.7475,10.7475,8.795,7.7475,10.9375,11.795,8.1675,7.1,100.23135,2.77925,433.5625,14.261,24.7505408035064
4,1.5,4.3,16.1575,14.215,39.9488164666546,5.25249999999999,428.6,-0.0042235,1.130625,1.8,16.05,24.8499999999998,0.962525,44.8775,11,100,100,99.6,100,100,15.4465384615385,14.1,14.1,13.7,13.7,10.4125,8.11826923076923,10.9836538461538,11.595,12.5225,8.84,7.8,10.8425,8.8475,7.7475,10.695,11.6475,8.1675,7.1,100.1812,3.52,435.88,14.5345,23.5594167707969
4,2.5,4.3,15.8,14.303,36.955617870915,5.88,428.51,-0.002643,1.1275,1.5,10.51,27,1.1665,40.6749999999997,11,99.9475,100,99.6,100,100,16.1234090909091,14.1029545454545,13.9775,13.5075,13.4,10.1,8,10.7995454545455,11.595,12.4225,8.84,7.8,10.8375,8.8475,7.7475,10.5,11.595,8.1675,7.1,100.223125,3.1906,435.775,15.8005,29.69876677522
4,3.5,4.28249999999999,15.8,14.32,38.0352962386529,5.49,428.925,-0.00261225,1.1083,1.5,17.985,27,1.1665,43.8,11,100,100,99.6,100,100,16.2014583333333,13.6258333333334,13.6572916666667,13.2258333333334,12.7,9.78499999999999,8,10.748125,11.5425,12.3225,8.84,7.8,10.6425,8.795,7.8475,10.3425,11.6475,8.22,7.1,100.2132,3.9556,435.44,15.89225,36.7642134966899
4,4.5,4.3,15,14.11,31.29465542539,6.48750000000001,429.0525,-0.0028713,1.07095,1.4,12.275,23.2999999999997,6.2,42.75,14,99.7,100,99.6,100,100,14.4051923076923,13.3109615384615,13.3894230769231,13.1342307692307,12.5975,9.6475,7.9,10.6153846153846,11.395,12.2225,8.84,7.8,10.4475,8.7475,7.8475,10.1375,11.595,8.2675,7.1,100.264325,3.5243,436.675,15.723,23.091204379568
4,5.5,4.30749999999999,15.41,14.1125,41.340176444711,5.97000000000001,429.375,-0.002319625,1.023825,1.3,27.5224999999995,39.125,165.4,81.2424999999999,86.725,100,100,99.6,100,100,14.2595454545455,13.215,13.0461363636364,12.9481818181818,12.6,9.5,7.9,10.5020454545455,11.2,12.2,8.8,7.8,10.295,8.7475,7.8,10.09,11.5475,8.2675,7.1,100.32685,3.6166,436.8875,15.16475,24.3134108994879
4,6.5,4.3,15.7675,14.16,67.2794329794,4.63249999999999,429.49875,-0.00552805,1.089725,0.7,103.825,154.25075,552.58,317.25,233.4,99.7525,100,99.6,100,100,14.744375,14,13.8433333333333,13.2,13.2975,9.55,7.9,10.510625,11.1,12.145,8.8,7.8,10.2425,8.7475,7.8,9.99,11.4475,8.32,7.1,100.3878,2.9803,436.3425,15.136,53.9940781588
4,7.5,4.8,16.19,14.484,119.864301290438,4.525,428.6,-0.0240750000000003,1.18045,0.6,254.86,326.05,1037.45,570.65,394.725,99.75,100,99.6,100,100,15.9946153846153,14.62,15.3284615384615,14.7134615384615,14.6963461538462,9.74499999999999,7.88519230769231,10.6767307692308,11.0475,12.045,8.8,7.8,10.29,8.7475,7.8475,9.995,11.4,8.32,7.1,100.438775,2.50825,433.6325,15.45925,95.9060666106
4,8.5,5,17.54,14.82875,158.39389141712,3.03,426.39725,-0.0615,1.2965,0.7,433.6275,486.5,1433.9,1094.3,568.7,99.6,100,99.6,100,100,17.7288636363636,16.348409090909,16.8877272727273,16.6077272727273,16.5,10.8325,7.87,10.7120454545454,11.0475,12.045,8.8,7.8475,10.29,8.7475,7.8475,10.09,11.5475,8.3675,7.15,100.4331,2.15442499999999,431.34,15.839,153.45854546082
4,9.5,5.01875,19.575,15,190.320489296892,3.6,425.13,-0.0884445000000001,1.3876,0.8,553.7225,605.45,1746,1268.575,767.4,99.6,100,99.6,100,100,19.6333333333333,17.985,18.3,18.395,18.6975,12.6,7.9,10.8183333333334,11.2,12.0225,8.8,7.85,10.4,8.7,7.85,10.35,11.75,8.3675,7.2,100.396375,1.58375,430.36,16.29125,208.66170625341
4,10.5,5.2,20.7,14.5,215.45637230975,3.4,424.995,-0.0845712500000002,1.399875,0.8,646.265,687.4745,1978.5,1309,863.6,99.6,100,99.6,100,100,20.625,19.8,20.515,20.4925,21,14.7,7.9,10.8938461538461,11.5,12.045,8.8,7.85,10.7,8.7,7.9,10.9,12.15,8.3675,7.2,100.35,1.65365,430.0475,16.647,239.120105458
4,11.5,5.2,22.17,14.651,213.97002048851,4.51,424.4,-0.0991720000000001,1.4544,1.01999999999999,678.41,712.399,2066.1,1635.775,866.4,99.6,100,99.6,100,100,21.8045454545455,21.2061363636364,21.8045454545455,21.9495454545454,22.8888636363636,15.8,7.87,12.2147727272727,11.9,12.2225,8.7725,7.85,11.25,8.7,7.9,11.6525,12.6,8.3675,7.2,100.243375,2.3137,427.44,16.7,245.69224533756
4,12.5,5.198,23,14.469,207.25514583452,4.04250000000001,423.6,-0.107905,1.447,0.9,668.0625,700.3,2054,1598.975,837.45,99.6,100,99.6,100,100,22.928125,21.91125,22.26375,22.64,23.4,16.9175,7.82,12.9225,12.2525,12.245,8.7725,7.8525,11.6,8.6525,7.9,12.16,13.005,8.3675,7.2,100.186,2.118975,427.185,15.89,196.942279898
4,13.5,5.3875,23.765,15.13,188.012486701582,4.7125,423.37,-0.11047,1.44845,0.9,598.62,629.875,1866.425,1490.825,735.475,99.6,100,99.6,100,100,22.9096153846154,22.6675,23.1325,23.445,23.9,16.98,7.98,12.8961538461538,12.45,12.4225,8.745,7.9,11.95,8.65,7.9,12.4,13.25,8.3675,7.2,100.114425,1.503,427,14.6985,193.80254193375
4,14.5,5.4,23.9375,14.7,184.769204059197,4.9,423.3,-0.0852065000000002,1.47585,0.925,492.1,541.25,1590.9,1100.2,570.2,99.6,100,99.6,100,100,23.0209090909091,23.1270454545454,23.3681818181819,23.8625,23.6963636363636,16.52,7.9,13.2436363636364,12.545,12.52,8.80249999999999,7.9,12.1,8.635,7.9,12.695,13.6,8.4675,7.2,100.061526315789,2.20735,427.37,14.72,164.136948096633
4,15.5,5.4,24.2125,14.5125,147.70861703882,5.5,423.4,-0.0677180000000002,1.4508,1.1,364.7,401.15,1224.725,600.075,477.6,99.6,100,99.6,100,100,22.7195833333333,23.1875,23.6075,23.6,23.685,15.795,8,13.5333333333333,12.7,12.6225,8.81,7.8475,12.3425,8.6425,7.9,12.8425,13.795,8.4675,7.2,99.9931,2.0014,428.645,15.008,137.468436206777
4,16.5,5.3,23.6,14.37,117.183337705125,5.9,423.48,-0.07725,1.441,1.2,193.05,244.725,770.115,250.395,305.6,99.6,100,99.6,100,100,22.4498076923077,22.3475,23.305,22.555,22.695,14.975,8.1,13.1,12.7475,12.8,8.81,7.8475,12.3425,8.6425,7.9,12.8425,13.8425,8.4675,7.2,99.9931,3.2502,428.7,14.875,99.78718347508
4,17.5,5.0825,22.5,14.444,84.9272932754999,6.1,423.8,-0.0322735000000003,1.3764,1.6,83.35,86,319.8925,128.03,157.875,99.6,100,99.6,100,100,21.61,21.955,22.0975,21.44,21.4,13.8625,8.2,12.7177272727273,12.7475,12.7225,8.81,7.8475,12.195,8.6475,7.9,12.55,13.695,8.4675,7.1475,100.004625,4.319475,428.54,15.92125,68.10356678748
4,18.5,4.9,21.46,13.765,60.6427823062307,6.6,424.537,-0.0077031,1.2832,2.6,21.515,20,42.1745,55.55,38.575,99.6,100,99.6,100,100,19.4172916666667,20.4825,20.4075,19.0354166666667,18.7833333333333,12.81,8.3625,12.38875,12.6475,12.7225,8.81,7.8475,11.9475,8.6475,7.9,12.2,13.4475,8.515,7.1475,100.069675,4.4975,429.0675,16.273,49.22228450739
4,19.5,4.6,20.345,14.54,52.3030610130174,6.3875,425.592,-0.004345375,1.22025,2.10749999999999,14.5975,14.725,2.078,37.925,11,99.6,100,99.6,100,100,17.7932692307692,18.5,18.6498076923077,17.3584615384615,17,11.7675,8.465,12.1144230769231,12.4475,12.645,8.81,7.8,11.7,8.7,7.8475,11.75,13.095,8.5675,7.1,100.1071,3.944375,429.6675,15.963,36.60389606149
4,20.5,4.70175,19.2825,14.4405,57.1487744768,7.2625,426.30225,-0.003147375,1.172875,1.9,16.275,18.8,2.457325,46,11,99.6,100,99.6,100,100,16.7484090909091,17.2,17.2275,16.5972727272727,16.0606818181819,11.52,8.435,12,12.2475,12.645,8.84,7.7475,11.4475,8.7475,7.8,11.395,12.795,8.615,7.1,100.126125,4.2783,431.08,15.6705,39.526184010771
4,21.5,4.5015,18.59,14.4675,50.0432276449266,6.105,426.9,-0.00368657500000001,1.21945,1.7275,13.9725,23.725,2.583,43.8749999999998,11,99.6,100,99.6,100,100,16.2814583333333,16.1675,16.00875,15.7,15.09875,11.2175,8.47,11.8208333333333,12.1475,12.5675,8.8725,7.7475,11.195,8.8475,7.8,11.095,12.5375,8.6675,7.1,100.134351100708,4.159,433.6825,15.8415,44.3371254762075
4,22.5,4.7,17.9,14.255,38.5404954076401,6.47,427.235,-0.003976775,1.22025,1.9525,12.0199999999999,26,1.89,42,11,99.6,100,99.6,100,100,16.3811538461539,15.1875,15.2,14.8,14.6,10.7175,8.3,11.8334615384615,11.995,12.5675,8.8725,7.8,10.9425,8.8475,7.9,10.9475,12.2375,8.715,7.1,100.20775,3.58435,434.1,14.7415,32.703977520696
4,23.5,4.513,16.8925,14.6,37.9505706811733,5.9,427.6,-0.00308910000000001,1.184,1.8,12.05,20.6499999999999,1.8164,41.7075,11,99.74,100,99.6,100,100,16.2268181818182,14.7,14.8136363636364,14.2986363636364,14.1329545454545,10.6325,8.2,11.6468181818182,11.7425,12.5675,8.8725,7.8,10.795,8.8475,7.8,10.8475,11.9375,8.715,7.1,100.2234,3.472,435.55,14.918,28.86961822506
5,0.5,4.1,20.825,19.693,35.9147548359439,9,431.74,-0.003046275,0.965549999999999,2.71999999999999,6.5125,17.5999999999999,0.771645,123.1,678.725000000001,100,100,99.6,100,100,20.4458333333333,18.7920833333333,18.0810416666667,17.7166666666667,17.78375,14.5,11.82,21.4229166666667,15,14.65,11.3,10.2375,14.6375,11.9,10.7,14.2375,14.6,11.405,10.1,100.056375,5.29325,441.67,20.0555,10.8328254941925
5,1.5,4,20.1075,19.371,28.12769957355,9.3,433.5075,-0.00234757500000001,0.9728775,3,8.49749999999998,18.8,0.711654999999999,124.5,622.9,100,100,99.6,100,100,20.2509615384615,18.2673076923077,17.8725,17.45,17.4,14.4492307692307,11.925,20.5646153846154,15,14.55,11.3,10.2375,14.6375,11.9375,10.7,14.14,14.5,11.4525,10.1375,100.01675,7.039,440.975,19.73,40.30449338617
5,2.5,4.1,20.045,18.99125,34.3856246384952,9.3675,433.61,-0.0039705,0.9915,2.893,7.6,21.95,0.783749999999999,123.425,539.075,100,100,99.6,100,100,19.9363636363636,17.6397727272727,17.635,17.105,17.0022727272727,14.02,11.7,20.2722727272727,14.8375,14.5375,11.3,10.2375,14.5375,11.9375,10.7375,14.04,14.3375,11.4525,10.1,100.02,6.9044,442.47,19.5215,37.842671039933
5,3.5,4.01,19.7,18.6235,30.4306103560825,10.3825,434.715,-0.00172059999999999,0.926425,2.83,6.45249999999999,24.9499999999999,0.9112725,123,416.9,100,100,99.6,100,100,19.5333333333333,17.535,17.31,16.7114583333333,16.575625,13.9275,11.735,19.6866666666667,14.8375,14.4375,11.2125,10.3,14.4375,11.9375,10.8,13.94,14.3375,11.4,10.1,100.02375,8.56194999999999,442.84,19.36625,37.3361373119209
5,4.5,3.8,19.4,18.66075,28.4372627964075,9.125,434.95,-0.0019038,0.94236,2.7,15.7799999999999,29,48.309,121,303.4,100,100,99.6,100,100,19.05,17.4175,17.0480769230769,16.5576923076923,16.1875,13.83,11.8,19.155,14.7375,14.425,11.2125,10.3,14.3,12,10.8,13.8375,14.2375,11.4,10.1375,100.047375,4.48425,443.835,18.7855,23.0575534972325
5,5.5,4,19.9,18.93,42.0755917654875,7.25999999999999,434.0825,-0.00393087500000001,0.948229999999999,1.4,53.095,74.0749999999999,365.615,154.5,192.525,100,100,99.6,100,100,19.3831818181818,18.0181818181818,17.88,16.9702272727273,16.5,13.835,11.7,19.0186363636363,14.6,14.125,11.3125,10.3,14.1,12,10.8,13.7,14.2,11.4,10.1375,100.1129,4.60875,440.615,18.80925,41.2057945827385
5,6.5,4.2,20.7,18.978,100.8319938297,6.36999999999998,431.34,-0.0151027500000001,1.069525,0.5,136.8725,214.10875,777.5325,386.845,324.7,100,100,99.6,100,100,20.47625,19.2225,19.0675,18.0270833333333,17.5,14.1,11.8,20.1783333333334,14.4375,14.1125,11.3125,10.3,14,12,10.8,13.6,14.1,11.4,10.1375,100.14875,3.87439999999999,438.58,19.517,83.7342687482398
5,7.5,4.4,21.3,19.172,165.627748417891,5.03249999999999,429.54,-0.044065,1.1369,0.654999999999995,279.01,392.2095,1265.725,712.005,501.2,100,100,99.6,100,100,21.75,20.655,20.66,19.8663461538461,19.205,14.4,11.7,21.29,14.375,14.1,11.3125,10.3,14.1375,11.9375,10.8,13.7375,14.1375,11.405,10.1375,100.17585,2.281525,435.57,19.46,162.009498047775
5,8.5,4.5,22.555,19.7,247.124061967798,2.8,427.46,-0.056994,1.182275,0.6095,407.842499999999,537.6365,1663,920.59,698.725,100,100,99.6,100,100,23.03,22.1,22.0625,21.8425,21.6,16.2225,11.7,22.3977272727273,14.48,14.1,11.315,10.3,14.24,11.94,10.8,13.845,14.24,11.41,10.14,100.201,1.75837499999999,432.87,20.022,223.497976801075
5,9.5,4.8,24.2,19.9675,279.386675592225,3.1,424.65525,-0.06936825,1.245625,0.652499999999998,558,659.75,1954.6,1427.55,807.525,100,100,99.6,100,100,24.3325,23.735,23.8,23.78625,23.7002083333333,18.245,11.7,23.4354166666667,14.54,14.115,11.315,10.3,14.4,11.94,10.8,14.045,14.4,11.41,10.2,100.19635,1.0599375,432.5775,20.56875,260.064599172657
5,10.5,4.7375,25.7,20.3105,334.732241095194,3.5,423.5,-0.0663935000000001,1.3183,0.894999999999993,611.52,730.975,2147.375,1547.175,916.4,99.6,100,99.6,100,100,26.2596153846154,25.0963461538462,25.375,25.5,25.2971153846154,19.68,11.65,24.3459615384616,14.7,14.1125,11.3125,10.3375,14.675,11.9375,10.8375,14.435,14.6375,11.405,10.2,100.24867972488,0.828317500000004,432.565,19.845,302.9561680896
5,11.5,4.855,26.78,20.688,305.933405854465,3.205,422.96,-0.0999515,1.28605,1.1425,634.135,757.70375,2228,1868.65,889,99.6,100,99.6,100,100,27.45,26.2184090909091,26.4963636363636,26.68,26.8,19.63,11.7,25.2590909090909,14.9,14.125,11.3125,10.3375,15.0375,11.9375,10.8375,14.795,14.8,11.405,10.2,100.18240131579,2.4792,432.155,20.0655,297.094436655095
5,12.5,4.9,27.575,20.4,305.052418702942,3.50749999999999,422.71,-0.10291925,1.317275,1.3775,651.0375,732.35,2178.425,1819.6,897.5,99.6,100,99.6,100,100,28.4733333333333,27.03,27.275,27.3725,27.5504166666667,21.24,11.7,25.0047916666667,15.1425,14.225,11.3,10.3425,15.2425,11.9425,10.8425,15.055,15.0425,11.405,10.2,100.24375,6.10314999999999,429.77,19.98125,307.24662109071
5,13.5,4.9,28.4975,20.14,290.40044002905,3.755,422.465,-0.1007275,1.35275,1.3,595.225,681.2,2000.9,1577,863.4,99.6,100,99.535,100,100,29.2803846153846,27.755,27.8084615384615,27.8942307692308,27.8684615384616,20.8325,11.8,25.2815384615384,15.42,14.25,11.3,10.34,15.6,11.94,10.84,15.355,15.3,11.405,10.2,100.1893,2.88,429.14,19.672,304.942887610675
5,14.5,5,28.7725,20.05025,282.007068080803,4.59,421.9,-0.1033525,1.295575,1.3975,475.75,584,1745.7,1052.975,731,99.6,100,99.6,100,100,29.4772727272727,27.9877272727273,28.0625,28.0204545454545,27.9043181818182,20.72,11.7802272727273,25.4113636363636,15.65,14.2125,11.3,10.3375,15.8,11.9375,10.9,15.5525,15.5,11.4525,10.2,100.0766,3.8388,427.13,19.6565,267.35075443484
5,15.5,4.8425,28.9,20.42625,234.222907299819,5.265,421.6,-0.08251125,1.343175,1.4625,347.2,453.775,1404.8,418.235,562.625,99.6,100,99.6,100,100,29.4958333333333,27.7,27.7664583333334,27.7375,27.8,20.2,11.8125,25.0829166666667,15.8125,14.4125,11.3,10.4,15.8,11.9375,10.8375,15.8,15.7,11.4525,10.2,99.97205,3.8435,426.9775,19.9525,196.99072304925
5,16.5,4.6375,28.705,20.8,189.770438819769,5.9,421.6,-0.07602475,1.2619,1.7725,197.155,301.4,899.92,316.575,390.6,99.6,100,99.5875,100,100,29.2688461538462,27.6111538461538,27.4690384615384,27.07,26.83,19.1025,11.9,24.7767307692308,15.88,14.425,11.3,10.3,15.8,11.9,10.84,15.8,15.74,11.4525,10.2,99.9082638157895,4.0834,427.3825,19.705,151.44226554378
5,17.5,4.5,27.6625,20.045,118.097770664336,6.95749999999999,421.8,-0.04701,1.1632,3.14749999999998,95.15,130.725,510.1575,228,238,99.6,100,99.6,100,100,28.4295454545455,26.5,26.5,25.8,24.8663636363637,17.7,11.915,24.3638636363636,15.9,14.8375,11.3,10.3,15.6375,11.9375,10.8375,15.8,15.775,11.4525,10.2,99.8755621710526,5.27375,427.22,20.4045,94.7639383465875
5,18.5,4.36999999999999,26.6,20.22,80.280530437739,8.80999999999999,422.5,-0.0096385,1.099,3.6375,26.44,27,156.1425,156.375,198.5,99.6,100,99.6,100,100,27.1677083333333,24.7166666666667,24.5129166666667,23.665,22.97,16.8,11.9041666666667,24.1416666666666,15.8375,14.925,11.3,10.3,15.5375,11.9375,10.8375,15.7,15.675,11.4525,10.2,99.9054253289474,5.8938,428.225,20.718,50.365364924175
