DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
1,0.25,13.3722507791156,2.75737752885384,0.677823884529948,0.701594803995363,0.182809561638906,0.573432145927174,3.44600146574201,1.74986247362822,0.567414500272955,7.85924339259089,6.2533011821951,1.37853271749753,12.485,11.26375,6.08375,1.712145,2.048325,2.557275,2.48443,1.80359,96.40046275,93.595,1.978725,1.04375,1.0865,1.6,3.1825,0.343000000000001,5.355,-0.16725,0.37375,313.0375,318.4475,317.4,318.2,0.61,0.103,0.25,0.259,0.35275,0.14,0.24,0.21275,-0.295299999999999,-0.452875,-0.117575,0.01565,0.673225,1.4593,4.51085,5.5015,-0.5811,-0.513075,-0.153675,-0.185425,0.473475,1.47365,2.74675,4.34945,5.0577,-0.428,-0.063,-0.00792500000000003,0.309025,0.75,1.926,3.044,4.758375,5.376,-0.31265,-0.24475,0.00169999999999985,0.2761,0.765375,1.7194,2.93385,4.6533,5.4754,-0.620174999999999,-0.46885,-0.19845,0.204825,0.8157,2.198925,3.385475,4.7347,5.7072,0.21175,-0.51975,0.231249999999999,5.55400000000001,5.96920268223456,5.5725784357397,5.69899044270445,5.6187334063565,5.76685414070164,5.70477317730435,5.76472874475609,5.74264352000005,5.71305825959206,425.058878618488,432.221421411196,428.702832611402,432.313876503726,429.332951214798,434.932876177125,430.121282530123,438.200430091837,428.528060281182,2100.48502149409,2083.90720752534,2101.44787039057,2098.60722748471
1,0.75,12.931479137282,2.75073530329729,0.640886809618339,0.491923389399145,0.141817581776637,0.434063717706154,1.87092011643389,1.33769249770045,0.589900421265381,9.30939612038519,8.09015731837244,1.3973436440643,12.64375,10.96,6.17525,2.06572999999999,1.754525,2.22087,2.0027325,1.1680575,96.388869,93.56125,2.05382,0.885750000000001,1.0865,1.1,3.3,0.3555,5.4275,-0.21075,0.417500000000001,312.1,318.3325,318.3,318.3,0.603,0.11,0.25,0.268999999999999,0.34275,0.14,0.24,0.22,-0.311374999999999,-0.447275,-0.115675,0.01565,0.6725,1.4583,4.5093,5.4995,-0.592399999999999,-0.5208,-0.15385,-0.186875,0.473475,1.474375,2.745475,4.347725,5.05815,-0.429,-0.065,-0.00792500000000003,0.309025,0.75,1.925,3.043,4.756,5.374,-0.320149999999999,-0.248025,0.00239999999999986,0.2761,0.7661,1.7194,2.932125,4.65175,5.4741,-0.6214,-0.47015,-0.199175,0.202825,0.813975,2.198975,3.3852,4.732425,5.70565,0.238549999999998,-0.5269,0.102399999999999,9.1,6.04216605533092,5.66886573195668,5.76944622206445,5.72178832412174,5.78007569603964,5.74950740419288,5.70304134373062,5.78855717093162,5.67713541479258,426.452750510798,431.254600218611,430.972204465083,432.499334211279,430.939428416115,435.229650632682,430.258726435738,438.22195217876,430.409872069787,2102.93479065141,2083.95475714793,2101.00484460666,2099.48023680554
1,1.25,12.7253835367085,2.86706460203474,0.624955733539317,0.636309636636169,0.165826723191967,0.56450848034825,3.97392937223743,1.50545733845413,0.619845630066574,9.11406874688002,6.13970072411838,1.52217099826045,11.77625,10.39,5.587,0.906329999999987,1.786975,2.36176,1.91932,1.219015,96.363963,93.9165,1.710575,1.00825,1.27275,1.45,3.3275,0.48275,5.4275,-0.20625,0.42925,312.9375,318.6425,318.6,318.3,0.6,0.103,0.253,0.259,0.34275,0.14,0.24,0.21,-0.335875,-0.4588,-0.113775,0.016375,0.6725,1.45635,4.507475,5.4975,-0.596999999999999,-0.525725,-0.155025,-0.186875,0.473925,1.474375,2.74275,4.34645,5.058325,-0.432,-0.079,-0.008,0.310025,0.748,1.925,3.043,4.756,5.373,-0.329374999999999,-0.25185,0.00339999999999986,0.276375,0.767375,1.7194,2.9314,4.65075,5.471175,-0.62,-0.469725,-0.1999,0.20255,0.812525,2.19895,3.384475,4.730425,5.70365,0.322824999999999,-0.518525,0.635125,9.09025,6.36883067020916,5.69703887403986,5.76665548009249,5.7219258904299,5.65290074702738,5.73977765841387,5.68013804881703,5.78589291369495,5.75937002721249,428.327074788389,431.754870960327,429.97903620669,431.542399935447,429.65937236479,435.906963943249,429.417901558227,439.16651556809,430.418696996196,2100.78038116898,2088.53889293325,2103.52355999274,2101.89336641117
1,1.75,12.3265027999322,2.04613445216559,0.495956179181952,0.605523776860402,0.188663811086631,0.54373373862473,4.68830094651654,1.95764439341097,0.630410861737887,10.8896417650138,4.53248194687679,1.25528626694606,11.89125,10.118,5.618,1.2539,1.051625,1.2259925,1.26283,0.634687499999998,96.344122,95.161,1.86579,1.02825,1.0175,1.24,3.7275,0.41825,5.9,-0.17175,0.45,313.455,318.75,317.8,318.2,0.603,0.113,0.25,0.256,0.34,0.14,0.24,0.21,-0.3428,-0.461625,-0.112325,0.01665,0.6715,1.454175,4.5062,5.495225,-0.601599999999999,-0.528425,-0.1573,-0.1876,0.473925,1.4741,2.741475,4.34545,5.059225,-0.434,-0.093,-0.008,0.30415,0.748,1.924,3.043,4.755,5.371,-0.327274999999999,-0.254475,0.00409999999999988,0.2771,0.766925,1.7184,2.930125,4.65075,5.470175,-0.615975,-0.468125,-0.20035,0.201825,0.81035,2.197,3.3832,4.72815,5.70165,-0.1619,-0.532225,0.089,8.43950000000001,6.53324336895351,6.07559749474747,5.62281489499017,6.10043056175896,5.65816515356553,6.11401780612769,5.77828595900196,6.09152614199153,5.75627686730518,428.394956043641,431.716042608794,429.972295176795,431.910421667136,429.496683237186,436.174800020799,430.09959369767,440.933431568221,430.46492438478,2105.28462881791,2088.56496181524,2104.0487301995,2102.87448025637
1,2.25,13.0936600290796,1.75911253920524,0.523133618139462,0.949381521125344,0.108035483944369,0.735269167226685,4.93457360621491,3.03641297811533,0.664511955696157,12.3401388619708,5.591387629759,1.47737555525528,11.846,10.42875,5.908,0.654975,0.661274999999998,1.241985,1.0976875,0.41898,96.34267,94.591,1.53635,1.09025,1.08475,1.33,3.1275,0.303250000000001,5.3275,-0.17725,0.551,314.985,318.9575,317.7,318.2,0.6,0.11,0.25,0.276,0.34,0.14,0.24,0.21,-0.33835,-0.432525,-0.11115,0.01665,0.6715,1.453175,4.50365,5.4935,-0.605749999999999,-0.5301,-0.161775,-0.187325,0.47465,1.4741,2.739475,4.34345,5.055325,-0.436,-0.094,-0.008,0.304125,0.75,1.922,3.04,4.752,5.369,-0.336774999999999,-0.2582,0.00392500000000004,0.2769,0.765925,1.717675,2.928125,4.64875,5.468175,-0.620775,-0.466075,-0.2008,0.2011,0.80835,2.197025,3.3822,4.72615,5.699925,-0.1069,-0.5375,0.411874999999996,9.17650000000001,6.6081723831871,6.14432580009693,5.60467138956134,6.14272506371114,5.79760971480284,6.12611401099555,5.78853660464621,6.14006124689634,5.62445299553332,427.860985256009,431.497805311084,429.717546434558,432.956237215002,430.130969675517,437.900472689532,429.63513648953,437.712216356756,430.001827447294,2110.11346531579,2110.31372692658,2108.00740887063,2108.59030070351
1,2.75,13.3957561556342,1.59694217112377,0.589978231805038,1.00214771869423,0.191989780584472,0.71198695542266,4.25154241942305,3.43533075482422,0.668363910426148,11.2891392955341,6.04631364900946,1.35134225921146,12.58625,11.25375,5.65025,0.463725,0.623949999999999,1.146575,1.22653,0.579259999999993,96.34969975,96.265,1.51345,1.25125,1.12925,1.33,3.4825,0.24275,5.5825,-0.209,0.46375,316.2475,319.5925,319,318.1,0.61,0.1,0.25,0.24,0.35275,0.14275,0.25,0.21,-0.3349,-0.42615,-0.1097,0.016925,0.671225,1.452175,4.502375,5.490775,-0.606274999999999,-0.5344,-0.166525,-0.187775,0.47465,1.4741,2.737475,4.342175,5.053325,-0.439,-0.095,-0.008,0.303175,0.75,1.92,3.038,4.75,5.367,-0.352349999999999,-0.264675,0.00492500000000004,0.2769,0.765925,1.717125,2.92685,4.647025,5.4669,-0.629075,-0.467975,-0.200975,0.200375,0.8069,2.19505,3.3802,4.7246,5.69865,0.312300000000002,-0.5532,0.219599999999998,7.77650000000001,6.84233564272094,6.10370382926053,5.83048629055674,6.11045481803507,5.84861961240158,6.11432914150411,5.68732260214435,6.10103858625649,5.74452572000587,427.848938970927,431.591262375263,429.584013689883,432.205575282783,429.969016976037,432.345535081939,429.716641464566,432.116713180135,430.529007253776,2110.12809074318,2091.097274184,2108.38627372363,2109.67781428946
1,3.25,14.804200622542,1.46132972202877,0.578526798141148,1.38569615855603,0.193960047545652,0.709213529341989,6.99548120502844,2.0227873959615,0.617311850076093,11.259006004987,6.4046392180048,1.55268294433506,13.7975,11.95875,5.94625,0.363202499999997,0.689199999999991,1.35587,1.0484375,0.36315,96.354927,96.22875,1.5243425,1.29275,1.05425,1.24,3.7275,0.2455,5.9,-0.1845,0.4955,315.3375,319.7125,319.1,318.1,0.61,0.1,0.25,0.253,0.34,0.14,0.25,0.21,-0.328725,-0.428575,-0.1088,0.01765,0.671225,1.452175,4.500825,5.4885,-0.545275,-0.5538,-0.1738,-0.1885,0.4751,1.4741,2.7362,4.341175,5.052325,-0.442,-0.0953000000000002,-0.008,0.309,0.75,1.92,3.037,4.749,5.366,-0.359949999999999,-0.271325,0.00565000000000003,0.2769,0.764475,1.71785,2.92685,4.645575,5.465625,-0.638825,-0.473025,-0.20115,0.199825,0.806175,2.197,3.37965,4.7226,5.69665,0.362125,-0.524125,0.157925000000002,7.10925000000001,6.77432972396151,6.13662123007107,5.83946431059659,6.15733420499167,5.79202977295773,6.03763653282533,5.85117992504183,6.03785894184046,5.89765898155108,428.154165151851,432.597692434026,430.432371855614,432.718215093158,430.144309433567,433.087878436941,429.905613979128,432.963133591152,431.396678793481,2111.66697773703,2091.66909565849,2107.81906055979,2110.43610298876
1,3.75,14.042197137116,1.07201203664621,0.682300562271247,0.745551898788727,0.316408143850254,0.664655924826201,6.42302095185191,1.42536457290037,0.604511447018566,13.0528881713544,6.94939834884484,1.52597644739728,13.141,12.00425,6.63675,0.669299999999999,0.378499999999998,0.7680875,0.7289375,-0.00591750000000104,96.349733,95.7605,1.493885,1.0555,1.0985,1.3,3.2275,0.281,5.3825,-0.19,0.37925,313.8825,318.175,319.1,318,0.61,0.11,0.25,0.246,0.34,0.14,0.24,0.21,-0.325075,-0.43265,-0.108075,0.02155,0.670225,1.4521,4.499275,5.486775,-0.489075,-0.572375,-0.187,-0.18795,0.4751,1.474825,2.73465,4.339175,5.05105,-0.445,-0.0973000000000002,-0.006,0.311,0.750675,1.917,3.035,4.745,5.365,-0.358124999999999,-0.27615,0.00692500000000004,0.278825,0.76665,1.717675,2.926025,4.6453,5.463625,-0.648474999999999,-0.47925,-0.201325,0.198825,0.8049,2.199,3.37665,4.721325,5.695375,0.294,-0.551600000000001,-0.43115,9.5885,6.62099092001575,6.06661302754649,5.71554717364388,6.10765686715802,5.74562536915692,6.10546392500662,5.76285704767134,6.08991325404062,5.83007931154887,428.537645687396,432.562382672524,429.866540084357,432.502712808897,429.663006018336,432.976411343999,429.696544935659,432.896692478405,430.089844381064,2104.87026101844,2082.93484474412,2109.27826729864,2108.65251828472
1,4.25,14.7721412404138,1.15750677667918,0.642028678946334,0.585582592892853,0.161047831736452,0.68461105837871,5.75645272371403,2.15260858781777,0.643912476003452,12.9190516637129,7.41779022695827,1.40399542023195,13.1575,11.408,5.985,0.453760000000003,0.367949999999996,1.0719875,0.725575,-0.0246975000000061,96.322177,94.5905,1.5931275,0.86925,0.955750000000001,1.03,3.355,0.331,5.4825,-0.17,0.471250000000001,312.9675,318.2375,319.1,317.5,0.6,0.12,0.253,0.278999999999999,0.35,0.14,0.24,0.22,-0.323525,-0.442025,-0.10835,0.022275,0.670225,1.4511,4.498,5.4845,-0.486075,-0.566225,-0.1939,-0.1884,0.47555,1.474825,2.732475,4.338175,5.04905,-0.448,-0.0983500000000002,-0.007,0.311,0.75065,1.92,3.038,4.75,5.363,-0.350049999999999,-0.276625,0.00720000000000004,0.278825,0.7681,1.71695,2.9254,4.644025,5.462625,-0.655024999999999,-0.483475,-0.202225,0.1971,0.803725,2.201025,3.377,4.719325,5.693375,0.255999999999998,-0.565675000000001,-0.00995000000000174,8.74,6.67210547357994,6.01867839512293,5.72578975131426,6.0802743105981,5.79223230539259,6.02703217279656,5.7422022893495,6.03811729786727,5.56200000194421,428.814463014438,431.940311976122,430.444823892205,431.981049979996,430.882791423967,430.865362179948,430.805526348862,432.122328119539,430.355384643225,2119.91808721286,2086.17939992893,2113.95251978008,2112.0940273361
1,4.75,14.9555608531686,0.888560539635577,0.616370509736271,1.37573338724416,0.16219693141201,1.20645406988024,8.92194808947494,1.3631214536881,0.672520748950281,12.6939982645158,9.17958621122847,1.54414216467795,13.3355,11.518,5.63999999999999,0.388240000000002,0.138649999999999,0.599762499999999,0.2938875,-0.313942500000005,96.3103485,94.335,1.58,0.89375,0.835750000000001,1.04,3.4275,0.2755,5.555,-0.13075,0.3965,312.7025,316.7225,319.2,317.2,0.6,0.113,0.25,0.276,0.35,0.14,0.25,0.21,-0.3298,-0.455,-0.108625,0.021825,0.6704,1.4508,4.495275,5.4825,-0.491325,-0.560075,-0.1927,-0.18885,0.47555,1.4741,2.730925,4.336175,5.04805,-0.447,-0.101,-0.006,0.30415,0.75035,1.918,3.034,4.747,5.361,-0.342249999999999,-0.278075,0.00792500000000004,0.278825,0.766375,1.7174,2.924575,4.6433,5.461075,-0.658599999999999,-0.489699999999999,-0.204225,0.1951,0.802,2.202025,3.374725,4.71705,5.6921,-0.143,-0.5656,-0.331,7.98950000000001,6.6148086073473,6.08493043925314,5.82160625448407,6.06847723464435,5.79630998757209,6.106872736704,5.8408215879215,6.07976468237061,5.78614238621063,428.571640515303,431.988438236232,430.357870038339,431.897407586308,431.06462189521,432.007274498184,430.348858625338,432.273175824531,431.30400267375,2124.81477113223,2084.57665645043,2113.75397590779,2113.14984331199
