DOY2,HR2,CO2,H2O,T_SONIC,TA,PA,RH,VPD,WS,USTAR,TAU,H,LE,FC,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,SW_IN
1,9.25,438.611014625,7.27351305,2.8500305,1.89553309999999,99.4045393,100,1.373976375,6.2833415,0.4246174,-0.0016891,25.1491522,42.371831775,2.548528625,1.3043978,1.0527264,0.4826088,0.55321325,0.20416325,2.3078075,235.776442
1,9.75,431.213551325,7.28372425,3.71045895,1.99046375,99.4403603,100,1.28080804999999,6.95723065,0.43983035,-0.001697,35.0057496,42.01138425,1.4349568,1.37930805,1.1221587,0.5006509,0.43696655,0.152696875,2.656078425,314.50496475
1,10.25,433.40666,7.3579449,3.91100635,2.197903,99.476008,100,1.4211799,6.862012975,0.4131891,-0.0038365,48.0066608,47.5352091,1.031395,1.3978036,1.144111675,0.48098355,0.449265825,0.139025,0.95593445,390.670098125
1,10.75,431.5327571,7.4158832,3.9514795,2.36717289999999,99.4377481,100,1.3187281,6.692144,0.436126,-0.00211,59.5510565,43.246633,0.929110899999999,1.3801415,1.1689875,0.4750995,0.437084,0.2285624,4.8799034,452.573406
1,11.25,429.270774575,8.248799375,4.172441825,3.56886205,99.28277885,100,1.3470512,7.381115475,0.453320525,-0.0037414,66.362355,53.2675454,1.1629379,1.388826,1.236903775,0.494313375,0.4719251,0.08759025,2.1960765,518.6554972
1,11.75,430.471496325,8.41729,4.43561815,3.84087434999999,99.2760133,100,1.91521435,7.3972215,0.45098635,-0.00319580000000001,77.40312475,60.85245925,0.970553024999998,1.408390275,1.303174275,0.4841947,0.489236325,0.1683545,1.5315567,529.888402625
1,12.25,428.1930935,8.50545525,4.731206,4.01830175,99.26395825,100,1.52273675,7.5810988,0.4402218,-0.00412160000000002,71.2493202,47.20577125,0.7681965,1.436923,1.2997208,0.4914492,0.446283,0.06774975,2.371177725,542.505491125
1,12.75,428.1623034,8.4850538,4.984286825,4.3075248,99.2680014,100,1.4760502,7.13910115,0.43215675,-0.004565,75.4538593,62.8263766,0.852819999999999,1.303347825,1.270085875,0.459367575,0.468622875,0.0557482,1.35771925,568.618969375
1,13.25,433.4868979,8.0737974,5.02987885,4.62262684999999,99.16656945,100,1.757771825,7.46732405,0.4492912,-0.00377625000000001,85.933269,57.2415071,0.851330699999999,1.3891647,1.28353485,0.50179245,0.46333765,0.1489197,2.14797759999997,553.12863625
1,13.75,427.695215375,7.38621345,4.7079436,4.4194855,99.132937625,100,1.611779,7.0496545,0.4403992,-0.006176825,61.79147895,59.8000007,0.636796375,1.2896012,1.1972635,0.4852264,0.3727434,0.306535,1.37948855,504.55005
1,14.25,429.4553218,7.401881875,5.2361779,3.5317364,99.1269306,100,1.8565442,7.1421821,0.4170227,-0.004653925,61.3613952999998,53.464649625,0.7023706,1.277006,1.2226583,0.4524424,0.3988555,0.1497452,6.69626447499999,437.561083625
1,14.75,425.145385,8.12346695,5.1121822,4.7342905,99.028997,100,1.6130134,7.1100192,0.4157954,-0.0021724,52.35212305,52.34520825,0.941429,1.3481762,1.2274172,0.465507,0.428384,0.1617665,1.42892005,400.659345125
1,15.25,427.2364675,8.11387214999999,4.918589275,4.480762,99.006271,100,1.8878992,6.50977455,0.400366225,-0.00272245,42.7791315,48.4429634,1.176507,1.24755925,1.15808955,0.458750625,0.33651075,0.1783675,1.31727625,320.29289525
1,15.75,422.22209695,8.3457288,4.88617335,4.2411054,98.99648295,100,1.6460567,6.973812625,0.368134925,-0.0030553,27.0781108,40.6550351,0.8439362,1.19054075,1.085093575,0.43632715,0.3822741,0.09929185,2.7947011,241.510581875
1,16.25,426.1304695,7.7337602,5.01707375,4.365429875,98.99680675,100,2.329451,6.4098225,0.3700046,-0.002377875,17.588760175,33.3265194,1.869817,1.2518818,1.03569755,0.4196941,0.36505345,0.198052125,3.701479625,170.99062825
1,16.75,426.460451975,7.5972556,4.72995575,4.11773625,99.036911975,100,1.74292875,6.105419625,0.350462875,-0.00107675,10.9680199,31.8814089,0.806355749999999,1.297404375,1.03179825,0.404929875,0.41016325,0.12941965,2.3750268,80.896704125
1,17.25,425.8357398,7.36757735,4.4907459,3.91268705,99.0949891,100,1.694045175,6.0736481,0.3719111,-0.0015513,5.153291625,27.939182275,1.2640585,1.18766435,1.011108625,0.43888,0.5479845,0.18043255,2.635310875,17.256193375
1,17.75,428.1371614,7.4378512,4.08174485,3.485869,99.1434692,100,1.5212288,5.896553,0.36218285,-0.00139725,4.44571367499999,26.6011552,0.8666998,1.2420299,1.0824874,0.4119569,0.48848665,0.167926,2.1105485,0.384801375
1,18.25,424.8681875,7.29473815,3.6051165,3.162847,99.1723135,100,1.3360038,5.848388225,0.3330338,-0.0010821,5.79501879999999,22.05802995,1.061333,1.103204875,0.950365275,0.370844875,0.574002775,0.150414,1.17328607499999,0.263309625
1,18.75,431.10334,7.200601275,3.6985866,2.8623077,99.20691775,100,1.15391395,6.09854695,0.34362785,-0.0010211,4.95133134999999,20.310885375,0.76638485,1.124815,0.90893685,0.39998305,0.4932164,0.1466828,3.34927365,0.357967375
1,19.25,437.262074825,7.39818825,3.973934375,2.6509634,99.22325145,100,1.056325,5.680441875,0.3509177,-0.000913800000000001,3.686055275,20.7195292,0.858751324999999,1.0643777,0.913602525,0.390512925,0.536660775,0.158877225,1.1415663,0.44625625
1,19.75,437.03266695,7.35853925,4.72787215,2.9047716,99.22123505,100,1.3351817,6.217780425,0.36212585,-0.001384675,6.99712959999999,24.58347135,0.907622699999999,1.122412425,1.058595325,0.412408,0.5077473,0.213751475,1.5009265,0.479949625
1,20.25,436.09851005,7.41392905,4.2234384,3.20943095,99.211219175,100,1.6095368,6.068754275,0.373941875,-0.00088185,5.79489799999999,23.6188222,0.9836383,1.2032817,1.022793025,0.416412825,0.52131935,0.185083725,2.39619,0.40604725
1,20.75,431.05409265,6.9784482,3.919761125,2.49660595,99.218253275,100,2.45074327499999,5.39947275,0.353619875,-0.001332375,8.37673037499997,18.8402555,2.116531825,1.19622075,0.930957375,0.383726375,0.72968825,0.1829968,6.13048119999999,0.37785875
1,21.25,430.52973765,6.8394941,4.340004,1.825204725,99.2157991,100,0.985644299999998,6.225487,0.3874938,-0.001213875,7.652519175,19.9607537,1.072362675,1.2071696,1.0376635,0.4485384,0.6546841,0.183195,2.30435405,0.470799875
1,21.75,428.300613825,6.8017418,3.7477565,1.617025775,99.1935339,100,3.23155290000001,6.005202675,0.385595225,-0.001078925,12.441821675,18.9825772,1.434221,1.170921875,1.007406925,0.412642875,0.8193365,0.471446900000001,5.4488711,0.434911625
1,22.25,428.8112481,6.933419925,3.4533909,1.63509295,99.1729904,100,2.043940725,6.06220745,0.3681154,-0.0021372,7.72627382499999,19.840692075,1.06558635,1.34069535,1.0722894,0.42263905,0.71743785,0.1946369,2.577269075,0.475732375
1,22.75,443.346408025,7.2995443,4.457935125,1.94928434999999,99.22618175,100,2.58011475,6.632487725,0.38251405,-0.000721675000000003,6.159474,29.17299045,2.38559462499999,1.443754625,1.08438405,0.448534,0.722372274999999,0.358709875,3.9753029,0.52348125
1,23.25,442.0459364,7.264782575,4.6345511,2.0562251,99.2616924,100,2.005346,6.42099695,0.42352845,-0.0008355,6.210964025,19.407442875,2.9585465,1.22331475,1.07321845,0.47791815,0.6299452,0.3424344,3.28634447499999,0.37450325
1,23.75,490.453914725,7.181426525,4.984774125,3.1275195,99.247034425,100,2.44469295,6.731742525,0.438758025,-0.001193875,5.577946825,27.5799144,1.073704875,1.2608202,1.219568575,0.4663051,0.597796825,0.431564699999999,3.23665062499999,0.291455
2,0.25,430.826063775,7.82001,7.55574689999996,3.7073768,99.182960875,100,1.65241425,6.5312086,0.416064175,-0.00058605,15.68334185,41.302623875,1.528259725,1.292886275,1.097150925,0.447258325,0.842464099999998,0.24185885,2.96916879999999,0.6874424
2,0.75,436.3399735,7.280857825,7.74626559999998,3.36155249999999,99.1580552,100,1.55200125,6.4285534,0.4134036,-0.000669400000000001,8.98366317499999,29.30959475,1.63494219999999,1.2771342,1.0422002,0.4529228,0.7136076,0.2343333,2.6668156,0.466970599999999
2,1.25,431.4420255,7.708682,7.52419599999998,3.94071875,99.1765985,100,1.850628525,6.5883146,0.4166986,-0.001217,9.132171275,32.0363756,1.555345875,1.3052534,1.061628,0.4681192,0.871055,0.2941875,2.7874441,0.628575999999999
2,1.75,428.81384325,9.07850639999999,7.83332639999994,3.5171035,99.23322,100,1.5100668,6.51268105,0.38907725,-0.000604500000000001,13.904925875,32.1109,1.248535,1.329277125,1.05678645,0.444033975,0.858649199999999,0.27245125,1.40504815,0.575817799999999
2,2.25,431.9648938,7.480362425,5.97349655,3.06720839999999,99.22431195,100,1.832962,6.2452621,0.42651815,-0.000478799999999999,12.6718074,33.2714894,1.5815786,1.48646585,1.03424375,0.4775164,1.1200948,0.2162864,3.38945419999999,0.806389299999999
2,2.75,431.4012985,7.393579825,2.9001255,2.4174195,99.258336,100,1.401973,6.1053057,0.38041735,-0.00084485,9.604506,30.781379675,2.2405215,1.19262095,0.987250974999999,0.4274299,0.978827624999999,0.353895,2.7266803,1.0378234
2,3.25,434.178961875,7.119592975,2.946167625,2.51989975,99.2908125,100,1.455614,6.76270537499999,0.386615925,-0.000729375000000002,10.2692409,33.77492435,3.237156375,1.3624765,1.09419905,0.44092185,1.110650525,0.324565375,1.7068927,0.885616699999999
2,3.75,436.25167975,7.1282601,4.6926788,4.065798875,99.235512325,100,1.4467372,7.33559519999999,0.3963904,-0.0015406,11.939717575,33.335474225,1.48218175,1.6754054,1.2151432,0.5004196,0.934392399999999,0.196919,2.21738659999999,0.6258764
2,4.25,445.6547743,7.1004498,4.47471625,3.58024965,99.259731875,100,1.6657408,7.20278775,0.49321425,-0.00110825,14.289716175,43.5132475,1.93982065,1.66594475,1.23855075,0.51835075,0.899325,0.19994005,1.676459675,0.6813358
2,4.75,442.180417875,6.933623775,4.17984792499998,3.14712187499999,99.272896775,100,1.32981425,8.012514975,0.495887025,-0.001002675,10.5446478,52.72411195,1.74665562499999,1.66438875,1.3980478,0.583601999999998,0.88663065,0.257638525,1.0066288,0.3777537
2,5.25,438.513927975,6.91281115,4.02880652499999,2.70895175,99.29328525,100,1.3152955,7.7859028,0.4755051,-0.0006626,12.4010574,51.2133598,1.748539275,1.609932925,1.293228725,0.55901465,1.0333061,0.199351125,1.9826065,0.770020299999998
2,5.75,433.6363913,6.98579985,2.97934625,2.2800745,99.2880529,100,1.3850378,7.107722,0.47341325,-0.001259625,10.8874623,46.5279286249999,1.3396873,1.432976625,1.2059285,0.516925875,0.950343375,0.2899729,3.2260228,0.4080019
2,6.25,447.09520345,6.754488,3.7922457,1.53987835,99.299874375,100,1.164356675,6.30367635,0.4160565,-0.000906200000000001,11.55613265,38.3499017999999,1.99473249999999,1.2838721,1.10089515,0.4927211,0.7283109,0.345361949999999,1.503270175,0.323460499999999
2,6.75,437.76360215,6.7738885,2.827384,1.43140985,99.30791105,100,1.881407775,6.255452375,0.4246309,-0.0009311,12.124841,43.7440475,1.48454195,1.329260325,1.0571041,0.4771284,0.774212024999999,0.19237745,1.8374169,0.6188267
2,7.25,435.482804,6.69098405,2.89746575,1.72523975,99.302096625,100,1.2257056,6.9252835,0.5024195,-0.000833,18.7782868,47.71948255,2.23514575,1.31999625,1.211519,0.482202,1.02722575,0.2639975,3.03205425,24.5764646999999
2,7.75,430.5063705,6.7394072,3.84481662499999,2.723764375,99.298617875,100,1.188390175,6.306197675,0.421836825,-0.000693150000000001,15.959783775,47.8527182500001,1.075485,1.28669365,1.0372502,0.460244625,1.0097353,0.2289005,1.9677596,116.1185887
2,8.25,431.571663925,7.69308539999998,4.23226507499999,4.01870945,99.279151975,100,1.4223683,5.904472625,0.39691055,-0.001157725,17.33737595,37.2056853999999,1.427747225,1.206985375,0.99119855,0.4527504,0.864114849999999,0.270850275000001,2.04437425,207.6292274
2,8.75,432.0462965,7.49830639999999,4.75727279999999,4.29590195,99.25437,100,1.25887175,6.061353,0.4504775,-0.0011768,24.8586967,46.1422496,1.255007825,1.3028729,1.0901525,0.4904132,0.8283072,0.176609,1.761911525,297.3250656
2,9.25,430.562457275,7.4239227,5.347246,4.94319054999999,99.26564145,100,1.63197935,6.235030875,0.455895125,-0.0009735,36.6585635,52.317483775,0.899029149999999,1.382233,1.12150125,0.529951,0.66689475,0.13165,2.674308475,386.0591851
2,9.75,433.844513375,9.04298429999998,9.17574319999999,7.673208375,99.21488525,100,1.563499,6.7796584,0.4712604,-0.0020566,46.53402395,67.7011775,0.940482125,1.345343,1.1966754,0.5308926,0.6223448,0.532281875,1.8706595,479.5697548
2,10.25,436.909916175,8.56048659999998,9.1978043,8.290116175,99.281954125,100,3.05929619999999,6.5523641,0.4490291,-0.00354415,54.5338074,97.6911353999998,1.320337875,1.37073485,1.25606275,0.5253653,0.53325515,0.282180974999999,2.3901543,552.7323371
2,10.75,426.9268777,8.22471589999999,7.836143625,7.16497564999999,99.2461233,100,2.9475242,6.87341375,0.476116125,-0.00124225,63.640688,96.78249435,1.4678826,1.413083375,1.352931375,0.56813425,0.491297,0.4496934,2.158387675,613.7306066
2,11.25,421.397928,8.566363,10.4500142,7.548248,99.258793,100,2.640491,7.472922,0.5276058,-0.0024008,72.71581185,121.238721,1.162772,1.5134888,1.4595248,0.6046192,0.5211452,0.090432,3.145811375,680.485687
2,11.75,420.49034925,9.17327075,10.6453525,8.3953641,99.2483667,100,2.893999,7.05955125,0.49562775,-0.00334575,76.7663572,142.104040875,1.4525903,1.51557325,1.4371875,0.56316425,0.54313475,0.10219005,2.93777285,724.385286
2,12.25,420.4091793,9.22718545,11.266214325,9.146659,99.229477675,100,3.274515,7.5136005,0.53372375,-0.00241700000000001,85.3925713,157.23202125,1.331419675,1.6569427,1.45952445,0.585171824999999,0.589488924999999,0.063292525,2.8407855,746.3601808
2,12.75,419.27471,9.358896625,11.0092349,9.44425505,99.20553595,100,3.487396475,8.36962352499998,0.5457422,-0.003637775,90.453411,192.297650125,1.2580412,1.600469975,1.5913956,0.605027125,0.517288299999999,0.06124615,2.7111969,748.367051
2,13.25,418.961585375,9.42770287499999,10.91710635,9.87807769999998,99.177240175,100,3.8106948,8.28207444999999,0.56200315,-0.00354020000000001,84.689549025,212.72631005,1.323146075,1.6035107,1.56466125,0.60055465,0.5549755,0.0633111249999999,2.67501625,708.1493481
2,13.75,420.8529623,10.23735665,11.234047,10.2730649,99.1824245,100,3.9298497,8.130289,0.564858,-0.006531,78.1615004,191.0525205,1.1448152,1.575449,1.466446,0.614239,0.50050975,0.0868241999999999,2.704911,699.1705453
2,14.25,422.606063,9.82325515,11.284102575,10.498839,99.102534,100,4.03173424999999,7.55896205,0.566188175,-0.00525385,70.3714466,194.99167585,1.101782,1.654582475,1.494577175,0.630727675,0.427739825,0.044095,2.71416305,659.2502857
2,14.75,427.336709,9.8329872,11.45725905,10.5951258,99.1168544,100,4.067331925,8.08885395,0.58003615,-0.003715,71.4235443,196.2163853,1.6313507,1.70055215,1.42801215,0.6332801,0.48326885,0.0552808,2.622891925,595.5635223
2,15.25,425.7687947,9.8345728,11.609070425,10.4659229,99.0761921,100,3.9842985,7.776946625,0.551307825,-0.00467275000000001,64.3974436,167.5557348,1.4408443,1.603495575,1.44191935,0.6117679,0.404977325,0.0952504999999996,2.3797504,493.68901
2,15.75,425.048819525,9.55468885,11.136593575,10.357442175,99.065916,100,4.0054925,7.66842,0.578794525,-0.00548,44.3110236,154.0813146,1.27810355,1.650011425,1.51921785,0.64177765,0.512048375,0.0854516249999999,3.421497875,418.4302818
2,16.25,421.1325005,9.3886476,11.1174082,9.9213635,99.07718325,100,3.2290225,7.70398474999999,0.557987925,-0.00295912500000001,39.5113399,116.0516126,1.199041,1.584579825,1.4720471,0.645932599999999,0.49281485,0.0817825,2.139888575,327.6701826
2,16.75,421.085003175,9.269358,10.708419875,9.59042329999999,99.057920075,100,3.074954875,7.306767,0.485247125,-0.001360375,18.9386871,101.3316704,1.365213775,1.520922375,1.29021075,0.546256,0.45564925,0.0754035,1.8531684,206.495496
2,17.25,420.0870329,8.9248855,9.9563356,8.74007204999999,99.070649775,100,2.843667075,7.089238,0.5088166,-0.0015232,20.3083152,79.2929865,1.510404575,1.4715704,1.2152968,0.5551876,0.4861754,0.0886164749999999,1.652391575,111.1108926
2,17.75,420.180040675,8.72922475,9.31188417499999,8.01469265,99.0918818,100,2.7609453,7.210288,0.451356624999999,-0.00141320000000001,14.1375375,45.5489914,1.176811775,1.464864525,1.285231675,0.528033249999999,0.536697275,0.1371912,3.3836174,32.6952364
2,18.25,422.4686287,8.662159925,7.98387007499999,6.5746411,99.1444553,100,2.7397263,7.13692209999999,0.487982575,-0.000875075000000001,15.9179274,44.970028075,2.0595618,1.3835589,1.16709035,0.542866425,0.54544545,0.1840665,3.0702515,1.5506818
2,18.75,420.832740875,8.4394926,7.6989509,5.438940475,99.189522875,100,2.5586257,6.8886331,0.4723882,-0.000728300000000001,10.0832642,36.6609827,1.244286875,1.2839947,1.0406361,0.5054681,0.594642199999999,0.154716025,2.41621794999999,0.4898442
2,19.25,420.6395005,8.27611325,7.18297159999999,5.45043175,99.2103885,100,2.20769085,7.63832754999999,0.468395,-0.000704400000000002,10.575363125,42.89259925,1.7105765,1.61325525,1.35896925,0.539672849999999,0.772964199999999,0.1460385,2.192988,0.4364695
2,19.75,421.3134864,8.006929225,7.0811104,5.958716125,99.24272615,100,1.966729325,7.3025254,0.4796116,-0.000876,10.404522,58.143556875,1.724211725,1.5456816,1.2056666,0.524397,0.6759612,0.1673146,1.725177,0.606098699999999
2,20.25,423.61594725,7.812675,6.608038,5.2068375,99.267333,100,3.3085536,7.3610965,0.490849,-0.001239,9.39413274999997,51.48871925,1.2545665,1.4088585,1.156227,0.550861,0.586252,0.15232025,2.146941925,0.693162199999998
2,20.75,426.324305175,7.639801125,7.22601529999998,3.666141,99.320104,100,1.617305225,7.2095044,0.476582399999999,-0.0011934,12.99326075,35.1822204,1.93467332499999,1.4022342,1.1156768,0.4943182,0.688496,0.19267265,1.61323555,0.403081599999998
2,21.25,424.318425975,6.9742683,7.780410125,2.835347675,99.32670295,100,1.7402446,6.845166125,0.47524075,-0.001142875,7.730299,38.844036975,1.23702735,1.37057175,1.113158375,0.50086525,0.569943625,0.162381274999999,1.636616075,0.501490599999999
2,21.75,424.307645,7.13649475,7.7330944,2.956977,99.306456,100,1.58340245,7.1282858,0.5116732,-0.000955000000000001,11.368602725,55.7024744999999,1.24156,1.5579316,1.2536962,0.5498,0.6060252,0.137142,1.409551975,0.5663631
2,22.25,422.809682125,6.880475275,6.94493139999999,2.804944475,99.26124125,100,1.592724,7.379781,0.4633418,-0.0008624,9.82314170000001,37.4353251,1.066772425,1.5265732,1.2296924,0.5043886,0.6741356,0.170435775,1.680400125,0.5198292
2,22.75,422.6775105,6.963369125,7.28035082499996,3.22521825,99.24385375,100,1.538363,7.13047422499999,0.426609275,-0.000790975000000002,9.032753,33.50697575,1.198636375,1.393819925,1.0700234,0.490334975,0.569727424999998,0.185012125,2.2735376,0.749247699999998
2,23.25,423.0029267,7.079614375,7.42391899999998,3.16617819999999,99.2314012,100,1.51943775,6.8034844,0.4519368,-0.000726800000000001,6.74459505,43.264039,1.3684898,1.3531728,1.1489584,0.47794,0.629350599999999,0.2165047,1.7144006,0.660380899999998
2,23.75,424.67991945,7.0424092,5.15952832499999,3.72827194999999,99.257009725,100,1.544326225,6.735765925,0.39685095,-0.000845400000000003,8.44360170000001,30.8227027,1.4109,1.322033475,1.069504275,0.448644525,0.698899425,0.182390175,1.5632875,0.646148299999999
3,0.25,435.879449375,10.0098539,11.3421004,10.8592745,99.025666875,100,4.31241464999999,6.1051131,0.4272566,-0.00115380000000001,7.632370875,36.8169189,2.0703635,1.4562103,1.0603458,0.486973599999999,0.743920199999997,0.128356625,1.25481585,0.5762035
3,0.75,436.876532,10.102877125,11.43812445,10.916072125,99.03130225,100,4.18435795,6.5057803,0.4549028,-0.00087105,9.93774479999998,38.1139825,2.087344625,1.42460905,1.23781,0.52160615,0.73075165,0.205846625,2.542463425,0.7234075
3,1.25,434.302787775,10.042792375,11.472214975,10.42419835,99.03970335,100,3.440136,6.688206675,0.44507115,-0.0012823,9.32323479999999,41.38807085,2.051405625,1.504445575,1.220287075,0.5067451,0.91999105,0.207084275,1.4854304,0.617226375
3,1.75,441.208443,10.034126425,11.433368125,10.4033833,99.0481191,100,2.79045379999999,6.417687375,0.413117175,-0.000986250000000001,5.5447216,38.823439675,1.6008531,1.421466925,1.090494625,0.47801335,0.671494875,0.374064699999999,1.20530255,0.616286125
3,2.25,438.8757498,10.02806125,11.020930025,9.6063362,99.046585,100,3.106179225,6.63048855,0.465557475,-0.0008788,6.82649757500001,38.591068275,2.4049896,1.450069725,1.22770465,0.526148875,0.769470399999999,0.2372722,1.55495875,0.67283725
3,2.75,436.35634825,10.03023025,10.213377,8.860483125,99.0645755,100,2.6547924,6.33108625,0.43244525,-0.0010025,10.4675674,41.272048125,1.683199,1.388765,1.08471625,0.50077225,0.7219295,0.264274,3.005362025,0.60254525
3,3.25,440.793689875,9.986539375,10.2161393,8.271436625,99.06706875,100,2.8693893,6.24581159999999,0.4324296,-0.000809800000000005,11.872356875,42.03419675,1.379277125,1.4661288,1.1444652,0.506456499999999,0.665206399999996,0.216541375,3.1780837,0.8550955
3,3.75,436.4655816,10.0125781,10.114764625,8.0247747,99.075477,100,2.5992889,6.404590375,0.472606875,-0.00095575,8.23057325,43.6180688,3.12344599999999,1.44622525,1.138764625,0.51983125,0.669998375,0.2242306,2.96975175,0.3617365
3,4.25,436.104053125,10.152032625,9.92974769999999,7.793283375,99.093920875,100,2.666956975,6.36633825,0.4733531,-0.000838000000000001,12.1181544,38.9673875,1.4721165,1.41010875,1.16247675,0.53030405,0.77372165,0.237677625,1.668190625,0.49010775
3,4.75,435.08691545,10.3693367,9.90169679999999,7.97127675,99.12075265,100,2.50381275,6.3298454,0.44685485,-0.00104605,9.80548779999999,38.695533,2.1058058,1.48269935,1.0762109,0.5053489,0.8065503,0.2807127,2.9627802,0.5400235
3,5.25,436.96463575,10.0329689,9.94212675,6.950469225,99.14287535,100,2.533030775,6.146351875,0.4387705,-0.00076775,10.89365815,41.58526045,1.8275746,1.374214875,1.093522375,0.502654375,0.690004375,0.191866325,1.679876775,0.74019775
3,5.75,436.298396525,10.8016765,10.4299165,9.09314684999999,99.164387625,100,2.059836325,6.8251865,0.49327375,-0.0006895,11.15731645,39.6260305,2.1942598,1.5772925,1.210151875,0.527672625,0.731996125,0.209981325,2.249176975,0.839932125
3,6.25,436.439579875,11.011250375,10.3900085,9.043663,99.197810125,100,1.937925525,6.77825359999999,0.5088189,-0.0011192,12.7745155749999,40.534095875,1.1088345,1.465947,1.2428169,0.5660995,0.7148572,0.205904375,1.384906925,5.895227625
