DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,T_CANOPY,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,FC,NEE,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF,PPFD_IN,PPFD_OUT,NETRAD,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_A,TS_1_2_1,TS_1_2_2,TS_1_2_A
1,6.75,2.041325,0.398425,0.361375,0.113175,-2.143,-1.419,80.9,96.8322,-0.4364,0.2231,404.93595,4.983925,0.327225,0.327225,-26.2987,-0.7004,0.1037,1.4935,0.5445,242.6,295.8,1.237,0,0,-64.7185,-18.62,-28.7,-19.9,-25.42,-22.68,2.006,1.707,1.849,4.062,3.7955,3.922
1,7.25,2.100675,0.465325,0.3809,0.139575,-1.833,-1.729,82.2,96.8239,-0.84765,0.1964,404.637025,5.0046,-0.3848,-0.3848,-23.31665,-0.2603,0.180625,1.4935,0.684,243.3,294.5,1.324,0,0,-62.6935,-18.31,-28.11,-19.42,-24.7,-22.2,1.9635,1.7085,1.84575,4.0475,3.799,3.92325
1,7.75,1.8255,0.40635,0.3297,0.1152,-1.658,-1.492,83.2,96.7966,-0.6296,0.1291,404.4544,4.725975,-1.1608,-1.1608,-26.159025,1.77695,0.14165,2.188,1.1825,246.8,296.2,3.081,7.046,0,-49.932,-17.98,-26.64,-19.67,-24.14,-21.755,1.9305,1.6845,1.827,4.044,3.8,3.922
1,8.25,2.037525,0.49935,0.4035,0.1684,-1.55,-0.945,81.4,96.7727,-1.1392,0.22175,404.5039,5.1023,-0.5318,-0.5318,-19.1449,3.7842,0.1691,18.84,2.165,244.7,301.1,17.27,39.69,4.936,-14.94,-17.49,-25.55,-18.2,-23.46,-20.7525,1.922,1.6595,1.7955,4.044,3.8015,3.92275
1,8.75,2.1547,0.473275,0.3978,0.1659,0.036,0.864,75.99,96.7714,-0.7621,0.138975,404.1454,5.0235,-0.557525,-0.557525,1.8313,17.209525,0.15765,41.59,5.484,246,306.9,27.6,85.8,8.08,12.642,-16.38,-22.67,-17.21,-22.64,-19.8925,1.9155,1.6405,1.769,4.042,3.8005,3.92125
1,9.25,2.05165,0.526625,0.4495,0.22685,0.175,0.948,69.86,96.7561,0.58675,0.0968,403.9477,4.7734,-0.0627,-0.0627,9.8406,16.459725,0.194775,55.29,7.409,248.8,310.6,38.55,127.2,10.76,39.119,-13.41,-16.92,-12.78,-18.91,-14.6425,1.9105,1.6185,1.74425,4.0415,3.7965,3.919
1,9.75,2.32965,0.6227,0.5538,0.276,0.281,1.818,64.25,96.7674,0.6547,0.05605,403.7033,5.2384,-0.214925,-0.214925,13.271225,40.0196,0.2224,75.61,9.13,249.9,315.5,44.58,160.7,15.43,51.735,-8.38,-9.08,-10.63,-14.14,-10.5175,1.891,1.601,1.72225,4.039,3.783,3.916
1,10.25,2.721175,0.6758,0.61705,0.31075,0.989,3.209,59.36,96.7936,1.261925,0.104225,403.5669,4.9725,-0.2618,-0.2618,7.55835,42.2984,0.259875,93.7,15.48,250.9,321.7,48.32,208.2,23.33,62.665,-4.692,0.118,-6.582,-10.01,-6.512,1.88,1.5915,1.70775,4.037,3.757,3.91325
1,10.75,3.072125,0.726175,0.6864,0.334925,2.33,4.301,56.15,96.7632,1.759375,0.1034,403.217975,5.1866,0.031725,0.031725,19.413375,50.721475,0.300725,132.4,19.17,256,329.4,52.54,290.6,26.06,86.06,-1.397,13.71,-1.825,-5.79,4.846,1.878,1.62,1.7075,4.0335,3.739,3.90975
1,11.25,2.9902,0.7922,0.72045,0.34505,3.36,5.472,50.85,96.8036,2.843475,0.0874,401.7987,5.27965,0.140525,0.140525,29.250075,46.75945,0.2969,164.1,23.95,262,337.2,59.5,360.4,32.57,99.295,7.907,31.36,3.17,3.293,8.2843,1.889,1.751,1.75625,4.032,3.717,3.90675
1,11.75,3.3511,0.7787,0.7511,0.3519,3.594,6.307,48.32,96.7426,4.22405,0.185725,402.176075,5.322125,0.3501,0.3501,26.9649,56.5304,0.326,164.8,25.63,265.2,342.3,55.29,362.9,35.96,116.55,15.46,35.45,10.19,4.184,21.0175,1.924,1.8295,1.924,4.03,3.7025,3.9065
1,12.25,3.5437,0.83,0.7534,0.3586,4.092,6.978,47.17,96.6814,5.73145,0.17175,401.5904,5.33685,-0.21775,-0.21775,35.8309,69.2725,0.3309,189.4,28.34,268.7,346.7,53.56,420.5,38.26,115.73,20.09,37.78,13.72,18.84,27.41,2.1305,2.073,2.158,4.0285,3.684,3.906
1,12.75,3.802,0.8475,0.8613,0.3923,4.36,7.4,43.34,96.6079,6.631725,0.1641,401.044225,5.249925,0.37305,0.37305,35.0196,58.593825,0.3595,219.3,33.52,270.2,349.2,52.37,467.4,45.16,123.095,22.05,42.68,18.28,32.44,29.5675,2.3155,2.2575,2.28975,4.0255,3.6765,3.89875
1,13.25,3.6704,0.9251,0.8322,0.3565,4.536,7.835,40.35,96.5297,7.104825,0.111725,400.6463,5.0648,-0.1112,-0.1112,29.2432,58.983225,0.3244,165.1,24.61,270,351.3,56.11,354,35.25,103.36,22.55,39.46,17.47,32.66,27.685,2.395,2.5025,2.44875,4.03,3.672,3.8905
1,13.75,3.7507,0.8421,0.8912,0.3565,5.05125,8.14,38.1925,96.549575,5.5325,0.1222,400.2912,5.009975,0.3968,0.3968,33.3538,59.48985,0.309,172.675,26.51,271.225,350.825,48.2075,387.8,37.5925,86.23,19.48,38.5275,17.3825,33.1075,27.956875,2.58,3.0535,2.807,4.08275,3.73975,3.96075
1,14.25,3.8189,1.0542,0.9288,0.3759,5.55175,8.2125,35.5575,96.506225,7.760575,0.123375,399.864,5.556,0.6731,0.6731,15.28805,77.821575,0.3414,220.7,34.29,271.525,349.925,46.16,482.125,43.4325,98.125,15.1825,47.7675,14.5575,37.39,32.886875,2.7735,3.535,3.15425,4.09125,3.75625,3.966125
1,14.75,3.7567,0.871,0.7001,0.393,5.73925,8.04725,33.7725,96.475675,9.0621,0.10235,399.189675,6.282025,0.2334,0.2334,7.60295,66.1561,0.3296,171.975,22.88,270.775,349.325,48.85,372.35,33.385,54.18,18.4925,38.3,12.9475,36.0175,27.919375,2.8,3.913,3.3565,3.915,3.563,3.739
1,15.25,3.751,0.8106,0.735,0.3361,6.07225,8.07075,31.66,96.48045,8.189475,0.153,399.27905,6.36325,0.1006,0.1006,10.8974,57.341,0.3171,111.05,16.4025,270.9,348.3,43.025,244.275,24.245,33.26,11.935,18.13,9.4275,18.165,15.266875,3.057,4.247,3.652,3.83,3.571,3.741
1,15.75,3.1595,0.7689,0.6057,0.3186,6.1845,7.681,30.665,96.48685,8.197625,0.14385,399.3952,6.369625,0.762975,0.762975,-6.417725,47.15685,0.283125,118.825,17.9875,268.95,344.8,39.425,252.575,24.9175,57.5505,5.576,9.34,5.8255,9.08,7.448325,3.40525,4.43425,3.91975,3.875,3.86425,3.879
1,16.25,2.7256,0.722,0.5879,0.2817,6.0605,6.85725,31.5525,96.4965,10.09235,0.1734,399.12025,5.6915,0.1321,0.1321,-9.6805,38.76505,0.2623,99.15,15.44,267.85,339.5,35.165,207.25,19.9075,45.73825,1.7755,3.854,0.4265,3.3245,2.527975,3.5895,4.472,4.03075,3.86925,3.891,3.83575
1,16.75,2.4767,0.6525,0.5434,0.243,5.76325,6.10875,32.8375,96.5025,7.552825,0.3054,398.98065,6.546975,-0.074675,-0.074675,-22.4545,23.431725,0.1936,80.85,13.7375,266.975,333.25,28.435,156.45,16.4775,5.2,-1.10325,-2.5755,-2.09425,1.8555,-0.591,3.73125,4.45525,4.09325,3.879,3.87425,3.817875
1,17.25,2.08225,0.413875,0.3284,0.142775,5.21725,4.9115,38.27,96.500225,7.1736,0.19,400.4709,6.84965,0.17155,0.17155,-32.594175,10.24955,0.1368,22.575,4.559,265.65,328.425,21.1375,52.7375,5.71725,-35.6625,-4.519,-9.485,-5.269,-1.273,-5.14225,3.82325,4.37775,4.1005,3.8875,3.8785,3.814375
1,17.75,2.133575,0.292725,0.2935,0.074225,3.94275,3.0175,44.3,96.62715,5.593,0.1675,401.142175,5.96565,0.6061,0.6061,-43.386,9.5864,0.0624,1.66975,1.03975,260,319.275,6.124,5.3135,0,-70.11725,-8.8125,-16.525,-9.1325,-8.3735,-9.5896,3.76975,4.17775,3.97375,3.86675,3.85025,3.833625
1,18.25,2.0152,0.2761,0.2148,0.03455,2.371,2.255,48.875,96.58965,5.6972,0.08035,403.49725,6.223175,0.0433,0.0433,-29.9594,4.5982,0.112575,1.66975,0.324,259.4,313.4,1.74,0,0,-68.741,-13.105,-22.35,-13.29,-14.79,-15.87625,3.704,3.944,3.824,3.919,3.93,3.8985
1,18.75,1.8055,0.28875,0.2701,0.04425,2.1265,1.475,52.065,96.59485,4.891025,0.143075,405.265575,6.2031,0.03625,0.03625,-32.4776,5.10555,0.0987,1.66975,0.46,256.75,310.3,1.37,0,0,-69.178,-15.845,-25.25,-16.665,-18.58,-18.395,3.634,3.697,3.6655,3.945,3.985,3.965
1,19.25,1.7039,0.38955,0.31875,0.0873,1.794,1.183,56.58,96.5968,4.85545,0.1201,405.4705,6.1342,-0.11865,-0.11865,-32.268975,3.249425,0.0865,1.66975,0.292,252.6,307.05,1.431,0,0,-69.123,-16.975,-27.99,-17.41,-21.095,-20.29125,3.53,3.452,3.491,3.999,4.064,4.0315
1,19.75,1.7086,0.3563,0.3432,0.07545,1.6515,1.0195,58.195,96.60065,4.749175,0.159775,406.0854,5.3949,0.2767,0.2767,-34.0889,8.816875,0.0722,1.66975,0.309,250.85,306.2,1.297,0,0,-69.541,-17.67,-29.895,-19.69,-23.105,-22.57875,3.418,3.231,3.3245,4.056,4.138,4.097
1,20.25,2.25065,0.4312,0.31825,0.08265,1.6195,0.8805,58.985,96.59475,4.4354,0.1623,407.35065,6.011175,0.3837,0.3837,-34.79255,8.705575,0.092325,1.66975,0.584,251.3,305.7,1.1825,0,0,-67.284,-18.6,-30.5,-21.55,-24.97,-23.75625,3.3,3.03,3.165,4.111,4.21,4.1605
1,20.75,1.79825,0.4053,0.34765,0.07735,0.9395,0.3565,58.145,96.59505,2.19165,0.11845,406.2097,5.2118,0.2066,0.2066,-34.4705,5.7415,0.08565,1.66975,0.561,245,304.05,1.1625,0,0,-66.119,-19.385,-30.73,-22.055,-26.535,-24.8775,3.187,2.865,3.021,4.165,4.275,4.22
1,21.25,1.7906,0.38725,0.3461,0.07025,0.4095,0.122,62.775,96.5867,1.63935,0.1104,407.9038,5.2352,-0.46405,-0.46405,-34.821375,6.493325,0.098,1.66975,0.27025,244.05,301.85,1.2685,0,0,-67.02,-19.915,-30.095,-22.26,-28.26,-25.7125,3.084,2.714,2.8935,4.215,4.331,4.273
1,21.75,1.9395,0.32345,0.31355,0.0717,0.219,-0.002,65.57,96.59675,1.37965,0.21645,407.9021,5.1696,0.157925,0.157925,-38.74895,6.8257,0.0779,1.66975,0.3305,248.35,302.45,1.249,0,0,-66.411,-21.77,-29.295,-23.815,-29.71,-26.3025,2.983,2.584,2.818,4.261,4.332,4.3195
1,22.25,2.07495,0.4074,0.33925,0.11475,1.122,0.5635,66.625,96.64695,2.19325,0.16235,407.9878,5.056775,-0.3562,-0.3562,-35.376675,0.245775,0.09495,1.66975,0.6845,250.95,304.35,1.1255,0,0,-66.411,-22.34,-29.74,-24.085,-31.025,-27.60125,2.884,2.467,2.709,4.304,4.313,4.3615
1,22.75,1.91025,0.3469,0.4028,0.0815,0.7285,0.7675,68.135,96.6979,2.00755,0.1666,408.185,5.1556,0.1526,0.1526,-38.43935,3.67375,0.0951,1.66975,0.4865,248.45,302.85,1.2575,0,0,-73.385,-21.215,-29.99,-23.36,-29.49,-26.64,2.854,2.37,2.6145,4.345,4.288,4.398
1,23.25,2.06435,0.37275,0.3645,0.10985,0.929,0.9195,66.4,96.69945,2.2084,0.2118,408.2137,5.2923,0.249825,0.249825,-46.674625,3.34095,0.09235,1.66975,0.3855,251.8,304.5,1.186,0,0,-67.632,-20.44,-28.865,-23.01,-28.5,-25.56875,2.78,2.291,2.5355,4.377,4.264,4.401
1,23.75,2.0986,0.40435,0.309,0.14875,0.7685,1.044,67.385,96.7312,1.96575,0.15745,407.9287,4.6122,0.09245,0.09245,-43.2414,-0.5189,0.130175,1.66975,0.43075,248,305.35,1.316,0,0,-67.711,-19.895,-28.455,-22.615,-28.095,-24.89625,2.711,2.223,2.467,4.41,4.235,4.3795
2,0.25,1.87315,0.356225,0.306875,0.0656,1.70275,0.80125,59.96,97.135125,2.471975,0.30485,405.805575,6.971425,0.29145,0.29145,-53.384,1.3984,0.106,1.4935,0.734,242.6,305.5,0.935,0,0,-71.942,-22.5975,-36.205,-25.32,-34.425,-30.37125,5.03175,4.3835,4.747,5.7485,5.80875,5.769375
2,0.75,1.865375,0.361025,0.30355,0.04505,1.174,0.278,62.9025,97.162525,2.15185,0.286525,405.92975,6.93745,0.079275,0.079275,-53.57355,1.2792,0.1352,1.4935,0.50025,246.7,304.8,1.061,0,0,-71.21,-23.31,-36.735,-25.7,-34.5875,-29.840625,4.91425,4.27425,4.607375,5.7595,5.80125,5.762125
2,1.25,1.84295,0.337825,0.333925,0.0851,0.9165,0.04625,64.0625,97.164875,1.8751,0.25975,405.7917,6.91255,0.2054,0.2054,-44.167525,0.9867,0.10905,1.4935,0.4685,242.3,303.6,1.123,0,0,-71.209,-23.15,-36.625,-25.9775,-34.3925,-29.93125,4.80275,4.1765,4.4235,5.7685,5.7835,5.764875
2,1.75,1.853,0.2902,0.2872,0.08265,0.5075,-0.68425,67.4,97.215325,1.0647,0.2661,406.473,6.904,0.1105,0.1105,-45.5022,0.5934,0.091,1.4935,0.5175,241.5,300.1,1.207,0,0,-71.021,-23.7175,-36.8225,-25.88,-35.355,-30.83,4.681,4.08125,4.28925,5.78725,5.75175,5.76025
2,2.25,1.75675,0.2969,0.267575,0.059925,0.21725,-0.81225,67.3625,97.190725,0.86135,0.276875,406.662125,7.052375,-0.1043,-0.1043,-45.484825,0.9234,0.0798,1.4935,0.52825,241.8,299.2,1.099,0,0,-72.127,-23.61,-36.705,-26.0225,-34.8025,-30.749375,4.553,3.98375,4.191125,5.802,5.715,5.756875
2,2.75,1.77,0.3159,0.30275,0.0643,0.15875,-0.7645,68.7675,97.1458,0.837875,0.2713,406.8227,6.90975,0.1634,0.1634,-43.34215,0.8033,0.0805,1.4935,0.493,241.1,298.3,1.095,0,0,-71.116,-23.405,-36.4275,-26.3775,-34.4625,-30.88875,4.41725,3.865,4.106875,5.813,5.6785,5.741125
2,3.25,2.05665,0.29985,0.280425,0.0821,-0.33175,-1.1665,68.605,97.140775,0.684,0.2967,406.9419,6.810925,0.3314,0.3314,-39.7007,0.727775,0.0885,1.4935,0.514,237.6,298.2,1.126,0,0,-71.185,-24.21,-36.435,-26.1575,-35.0275,-30.355,4.27125,3.7635,4.007875,5.8095,5.63975,5.71975
2,3.75,1.939625,0.3406,0.32815,0.11995,-0.44275,-1.489,69.1775,97.1082,0.210825,0.28365,407.63545,6.8249,0.1081,0.1081,-40.79445,-0.6439,0.1235,1.4935,0.49375,245,297,1.042,0,0,-71.025,-24.38,-36.135,-27.1975,-34.9475,-30.444375,4.18575,3.71675,3.9805,5.79625,5.596,5.698
2,4.25,1.874875,0.40845,0.336,0.086175,-0.68325,-1.32575,68.8325,97.091425,0.157675,0.3171,406.9669,6.7362,0.22865,0.22865,-41.334025,-1.0046,0.1482,1.4935,0.4435,240.7,296.5,1.074,0,0,-71.625,-24.4625,-36.495,-27.3075,-36.53,-29.533125,4.11175,3.663,3.926125,5.802,5.5525,5.67075
2,4.75,1.9562,0.364375,0.343,0.08145,-1.2245,-1.661,68.6325,97.112525,-0.4046,0.3115,406.7737,6.6808,-0.03305,-0.03305,-39.55405,-0.4064,0.1461,1.4935,0.41875,241.5,296,1.025,0,0,-71.464,-23.04,-36.2575,-27.035,-36.4375,-29.319375,4.04175,3.606,3.883125,5.78475,5.51025,5.642375
2,5.25,1.96895,0.36805,0.34605,0.090875,-1.569,-1.8115,69.03,97.122725,-0.5925,0.3112,406.060625,6.53685,0.17545,0.17545,-41.799775,-1.167225,0.12475,1.4935,0.404,240.2,294.9,1.152,0,0,-71.686,-22.56,-36.83,-26.88,-35.925,-29.304375,3.952,3.5265,3.77525,5.75625,5.474,5.60575
2,5.75,1.98715,0.329775,0.326775,0.09795,-1.647,-2.016,70.9275,97.12275,-0.8345,0.3261,405.61645,6.16335,-0.002125,-0.002125,-40.713925,0.24505,0.114925,1.4935,0.484,239.8,294.4,1.089,0,0,-71.015,-22.955,-36.6075,-27.3825,-35.665,-30.118125,3.85975,3.4265,3.672,5.72275,5.43775,5.566
2,6.25,1.73795,0.354275,0.316875,0.0811,-1.66375,-2.0105,70.7825,97.164625,-0.572,0.3019,405.41595,6.1262,0.1238,0.1238,-44.748,-1.184,0.1078,1.4935,0.516,229.6,294.7,1.038,0,0,-73.773,-22.875,-36.6225,-28.0925,-35.6275,-30.240625,3.765,3.29925,3.573375,5.6895,5.40025,5.528375
2,6.75,1.982875,0.325025,0.3222,0.110225,-1.5465,-2.2275,69.5625,97.23635,-0.8935,0.2958,405.234075,6.0495,0.1314,0.1314,-37.198,-1.2266,0.1156,1.4935,0.453,227.5,294.4,1.213,0,0,-73.826,-22.98,-36.555,-28.4475,-35.395,-30.51125,3.6725,3.1675,3.460625,5.6585,5.366,5.49125
2,7.25,1.94605,0.3502,0.312225,0.101375,-1.97225,-2.30225,69.705,97.260725,-1.31425,0.26705,406.416275,6.24985,-0.2329,-0.2329,-36.4913,-0.583325,0.1114,1.4935,0.81875,226.5,293.9,2.261,1.391,0,-68.115,-23.065,-37.185,-28.785,-35.0525,-29.89625,3.5735,3.03225,3.3375,5.62775,5.33,5.455625
2,7.75,1.9758,0.392425,0.329175,0.1365,-1.6275,-1.6905,70.055,97.27065,-2.126325,0.286275,406.6663,6.11525,-0.8744,-0.8744,-25.316,5.9226,0.1323,17.16,4.763,226.8,298.2,14.44,42.18,4.218,-44.679,-21.825,-34.8325,-25.45,-34.8275,-27.876875,3.472,2.90975,3.22025,5.59575,5.2935,5.4195
2,8.25,2.2113,0.51915,0.417275,0.2018,-0.63275,0.18725,64.96,97.3052,-1.268225,0.17385,405.971,6.24915,-0.517425,-0.517425,-9.1687,16.1176,0.1886,67.4,20.4,229.3,307.4,31.22,164.2,21.5,-2.82,-16.5675,-29.1525,-22.3025,-29.26,-24.651875,3.39575,2.83725,3.123,5.564,5.258,5.3855
2,8.75,2.827875,0.672125,0.4932,0.276475,0.8615,1.8675,58.8425,97.316525,-0.0612,0.1624,401.8196,6.7809,-1.0221,-1.0221,6.428825,30.5312,0.25285,145,38.67,240.5,319.2,42.04,386.5,44.84,42.302,-12.7925,-20.9525,-17.2175,-23.2,-18.3625,3.34725,2.79925,3.071375,5.53825,5.218,5.3575
2,9.25,3.487075,0.72155,0.61175,0.3143,2.5995,3.8335,54.62,97.29595,1.38085,0.1563,402.343075,6.654525,-1.148675,-1.148675,34.161525,42.3145,0.267475,234.7,54.95,243,328.3,58.87,589,57.13,84.86,-9.6875,-14.3525,-13.01,-16.335,-13.341225,3.331,2.81625,3.07475,5.51525,5.17575,5.329875
2,9.75,3.5059,0.781625,0.75875,0.3387,3.80225,5.3455,50.0425,97.270975,2.756825,0.133,401.253725,6.46175,-1.527425,-1.527425,63.62285,50.143625,0.302125,295.6,68.28,243.2,336.2,66.05,706.6,74.31,132.53,-5.81525,-1.08325,-7.32375,-10.59,-6.006775,3.348,2.9095,3.128875,5.4935,5.13375,5.30175
2,10.25,3.863425,0.871375,0.80625,0.36,4.6435,6.982,47.0525,97.269275,3.96795,0.11175,398.9573,6.2059,-1.56935,-1.56935,85.899,51.65945,0.3349,375.4,79.33,246.7,344.4,69.51,880,90.2,174.9,2.84025,16.275,-3.44425,-4.58675,3.2405,3.403,3.0265,3.24775,5.46875,5.0915,5.26825
2,10.75,3.6655,0.865875,0.777425,0.3619,5.343,8.06,43.6375,97.27515,4.5216,0.097,398.238025,6.35745,-1.3486,-1.3486,106.51245,53.12625,0.29835,432.875,89.3,249.2,351.925,69.7375,1004.25,102.95,220.1,15.1275,28.9575,5.6775,5.194,16.664375,3.5195,3.251,3.44225,5.44275,5.0585,5.236
2,11.25,3.754475,0.89335,0.956525,0.367575,5.847,9.415,41.785,97.256675,5.41845,0.074,397.9405,6.484575,-1.10895,-1.10895,129.648625,53.4256,0.311025,481.625,95.425,252.525,358.85,79.5725,1066,110.325,256.125,23.505,36.4825,16.2725,16.3475,24.1775,3.7775,3.6585,3.72,5.41425,5.02775,5.2045
2,11.75,3.667,0.933225,0.90665,0.3793,6.31675,10.04,37.14,97.2655,6.1343,0.07765,397.5133,6.4936,-1.6422,-1.6422,139.8505,54.42315,0.305525,508.875,104.45,260.6,365.525,81.775,1173.5,120.1,287.150075,32.03,42.095,21.13,32.5925,30.931875,4.02925,4.17375,4.063875,5.38675,4.9995,5.176375
2,12.25,3.544075,1.004,1.02125,0.3777,6.722,11.36,35.225,97.272275,6.24395,0.09395,396.9215,6.5241,-1.241325,-1.241325,161.764,57.540425,0.325975,541.775,109.85,258.275,373.25,79.33,1280,120.75,296.1,38.255,48.3825,28.005,46.1775,41.05375,4.3205,4.62525,4.421,5.364,4.97625,5.15225
2,12.75,3.70075,0.981025,1.0783,0.395125,7.1915,11.785,34.4575,97.1984,6.57875,0.112675,396.1395,6.62115,-1.0061,-1.0061,165.386,56.2544,0.33285,554.95,112.2,263.95,377.95,83.15,1289.75,122.95,300.15,42.19,52.615,31.9575,54.7325,44.496875,4.63125,5.01275,4.82,5.3355,4.9585,5.130875
2,13.25,3.72555,0.996,1.0392,0.3891,7.5525,11.6175,33.2225,97.140925,6.8218,0.129175,395.422725,6.557475,-1.2094,-1.2094,155.956225,57.3426,0.34445,556.6,107,265.2,380.8,82,1258,118,335.3,43.195,55.01,34.155,61.1,50.16625,4.89925,5.43975,5.193,5.3035,4.95225,5.118125
2,13.75,3.852,1.02255,1.037925,0.386075,7.8595,11.72,30.705,97.10285,7.08815,0.13025,394.81645,6.648875,-0.8859,-0.8859,153.2835,52.1892,0.340025,523.8,109,266.5,380.3,73.37,1258,121,306.8,33.485,52.41,32.965,58.5325,45.4975,5.138,5.85225,5.59875,5.28,4.955,5.111875
2,14.25,3.838825,1.025225,1.008875,0.3815,8.3025,12.31,29.2025,97.098725,7.556725,0.102475,394.87315,6.814375,-0.98355,-0.98355,133.53175,50.981,0.3369,485.4,87.4,265.1,382.4,68.89,1039,97.7,251.3,33.3975,52.825,31.03,52.205,41.8,5.5095,6.1115,5.970125,5.2605,4.966,5.11325
