DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,CH4,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
1,8.75,7.26481424999997,174.33605,93.29635,66.559125,573.64986976,26.53875,20.599,96.96612,13.931981,0.4407625,5.17713882775,1.270840049375,-0.017442935,25.749715,617.79545,29.6580625,3027.1095,1.3913815,0.538541575,102.1811,377.174167459562,304.291381766382,290.197707226703,370.027055052791,79.8293478260869
1,9.25,3.68035765,75.1315,187.323775,106.7984,740.23165832,27.05,20.5175,96.6366,14.263128,0.5118875,6.27244671475,1.701011650125,-0.01188633725,26.15869,457.75465,29.03803,3447.296,1.38315625,0.54150045,102.2088,378.394243577545,307.663319088319,372.895760971324,467.646266968326,94.7505059970015
1,9.75,2.53040525,63.63465,139.466525,112.510625,913.8430345,27.80125,20.483,90.98169,14.821869,0.5710125,6.1068048745,1.558732980375,-0.01173337325,26.7599575,482.182725,28.9669375,3402.659,1.59467925,0.657464525,102.2312,377.12433396765,314.683297720798,451.606713159258,558.706919306184,107.100206146926
1,10.25,4.04666580000001,88.5768,170.857,161.6575,1050.494104,28.63125,20.60875,89.5702,15.883894,0.53375,6.610697574,1.51515451975,-0.026333045,27.1297075,519.304875,28.451165,2950.6555,1.802128,0.746553125,102.25165,380.30475737393,321.00016025641,522.001274334552,634.165742835596,115.916547976012
1,10.75,14.1384425,125.118875,163.87495,173.48095,1125.4616714,28.7715,20.72975,89.274,16.772798,0.5812875,6.477002988125,1.823085249625,-0.032688785,27.091075,499.839575,27.81968,3264.79575,1.73301225,0.678221125,102.233325,389.279257849667,321.788817663818,574.612150938106,691.611236802413,122.350824587706
1,11.25,4.012499,68.8649875,261.142225,198.9205,1200.568952,29.3205,20.89825,86.239725,18.374314,0.58748,7.1212005247,2.5124712535,-0.04411342,27.53578,496.713,26.92744,2413.9255,2.074248,0.726256,102.152,386.298763082778,326.323717948718,612.09982678344,739.271116138763,127.171289355323
1,11.75,3.0564561,93.5124999999999,191.3657,183.0476,1280.409328,29.71,21.0615,80.458385,19.57106375,0.62365,6.6176251642,2.6573360136,-0.05189123,26.809205,499.3891625,23.3541,2432.32025,1.77569375,0.66010435,102.100475,381.437202664129,326.631054131054,644.362166201966,764.545248868778,129.978635682159
1,12.25,4.56439464999998,125.168725,177.977975,190.28275,1298.634194,29.6615,21.225,84.2241625,19.65019,0.56435215,6.33431142025,2.09743104275,-0.039527465,27.88166,502.065325,32.35908,2499.60575,1.463704,0.6367972,101.4664,386.53311132255,329.094337606838,651.143771157407,778.630090497738,131.017728635682
1,12.75,8.9761495,138.409175,304.7659,195.220875,1288.178078,29.6395,21.38375,93.52435,19.879259,0.5709975,6.600784703375,1.8136772412,-0.0441047725,27.936265,436.3134,31.62875,2326.826,1.565533,0.709184075,101.429825,387.923739295908,333.138283475784,644.168461301024,773.464177978884,129.271776611694
1,13.25,2.332298325,64.766125,228.1714,171.2671,1240.844638,29.6195,21.612,89.133195,20.152021,0.589073475,6.421504610825,2.16499511845,-0.0191198485,27.9813075,448.504675,30.218865,2449.14725,1.644046,0.634337375,101.398825,381.997335870599,331.244551282051,625.593644976155,751.684049773756,126.090404797601
1,13.75,2.22019265,71.6724624999999,172.878975,153.3245,1155.680493,29.4905,21.84975,75.2917125,19.511538,0.5820196,6.49764549875,2.3216705133,-0.05521646,28.00462,436.07,29.58676,2284.401,1.61237,0.6169802,101.392,379.200856327307,328.030092592593,590.65641246119,710.913027903469,120.190910794602
1,14.25,2.5571551,69.372575,173.611,124.3271,1070.9051584,29.36725,22.14475,88.33922,19.428509,0.58571,6.60669161165,2.165814994175,-0.05830186,27.762675,454.022875,29.044365,2259.14625,1.596742,0.6371868,101.37015,373.069743101808,324.571047008547,541.065738736966,652.39943438914,111.122188905547
1,14.75,2.5261578,89.4506074999999,168.1412,93.17985,940.53936812,29.00875,22.42975,87.89418,19.017969,0.5465775,6.030567309625,1.576367260875,-0.0388816,27.7102325,433.662625,28.8886525,2187.2685,1.61738125,0.62295035,101.3717,369.010656517602,322.374715099715,479.26111983601,580.4354826546,101.03035982009
1,15.25,2.630466625,53.7502,155.23705,79.078125,788.0915834,28.52225,22.5715,87.29929,18.871122,0.5192225,6.279811124175,1.7373020747,-0.0233224875,27.5972425,429.7811,29.598945,2189.0715,1.40555025,0.61252555,101.37635,386.950142721218,318.855733618233,409.026570594793,497.244984917044,90.2393553223388
1,15.75,2.803695,110.523,129.6675,38.226625,612.7410762,28.6715,22.7085,88.007265,19.4224,0.5338162,6.235309848725,1.6945516818,-0.024392455,27.481775,429.303275,29.6877925,2192.086,1.51820775,0.557911575,101.3903,372.560513796384,313.318091168091,325.512157145409,399.023453996983,74.3752023988006
1,16.25,3.0146775,117.94944,108.80975,23.636275,436.03858276,28.38275,22.78175,88.73084,19.18335,0.465460325,5.870399572625,2.041081602125,-0.020608165,27.054345,430.882975,30.3736225,2197.1925,1.2604605,0.5406063,101.39805,367.594291151284,307.978383190883,236.88441571635,292.771945701358,55.9286056971514
1,16.75,5.33177174999999,68.80461,78.9040999999998,3.41984999999999,253.3567124,27.636,22.79725,90.8113,18.208564,0.447459225,5.64590799725,1.17980475,-0.020102015,26.7804825,434.48985,30.3949125,2213.13,1.335181,0.5055746,101.411225,355.404424357755,303.980235042735,142.479960421373,178.435275263952,35.8968590704648
1,17.25,6.55121667499994,37.378765,56.811125,-3.43165,85.10366746,27.516,22.81925,91.98148,16.834595,0.419407325,4.881514545,0.840064731725,-0.00538030275,26.304865,439.1628,29.662875,2258.48625,1.09699885,0.437521425,101.43335,357.719362511894,299.862678062678,51.6069162477585,65.8282843137255,14.221368065967
1,17.75,8.267109,107.0125,61.65581,2.193125,21.135,27.10375,22.83125,94.74627,14.602714,0.3995125,4.9971061987,0.953967521025,0.000360980750000003,25.8936375,441.669125,29.271505,2219.402,0.950275325,0.420916375,101.447375,346.402378686965,297.557621082621,0.445813663417178,0.575440874811459,3.05378298350825
1,18.25,9.82238374999999,65.315255,92.226415,1.977675,0.011510707032,26.93675,22.78575,94.3996,14.93238375,0.403265,4.812912769375,0.861375838675,-0.00484283199999999,25.4268425,443.1502,29.1305675,2324.63625,0.9542255,0.3998423,101.450225,342.611798287345,295.852279202279,-0.222626408232529,0.183390912518854,5.80239130434783
1,18.75,3.32686295,54.97814,100.0807375,-0.170959275,0.000598774231000001,26.7865,22.7445,94.930875,14.918039,0.4701935,5.05266710675,0.806153,0.006100055,25.145185,445.97715,29.35076,2373.6865,1.155524475,0.44748905,101.469975,346.224167459562,295.449715099715,-0.467555588043075,0.294944890648567,4.78725824587706
1,19.25,3.1668384,523.785799999999,147.580275,0.5635,0.00092590756764,26.712,22.585,99.54251,14.22483,0.436645,4.85934669945,1.07606548155,0.0271243105,25.1597825,455.80295,29.20774,2842.7505,1.008349425,0.4352089,101.52675,356.47297811608,295.376994301994,-0.0376032226533858,1.85037971342383,5.08546176911544
1,19.75,3.97784875,128.4744175,60.635975,-1.34231625,0.000856205696280001,26.622,22.363,98.24963,13.661342,0.459655,5.5570602921,1.0438833648,0.0052825395,25.1263175,455.5664,29.2522325,2699.16625,1.176665775,0.476416225,101.566775,365.502188392008,295.55146011396,-0.170915220952879,0.826104713423829,4.58772451274363
1,20.25,2.974103,36.080475,65.9864199999999,1.200625,0.00149895602428,26.6775,22.1325,98.09064,14.096577,0.437075,5.1484543823,0.9222683139,0.002846318,25.0510675,457.60125,28.92711,2532.747,1.4057507,0.441929775,101.5933,369.737297811608,295.369622507123,-0.169483784182598,0.417931900452488,4.98629460269865
1,20.75,6.64274494999999,77.4462,71.011875,-0.8261,0.0017736570852,26.6845,21.89725,99.0106,13.942784,0.46741845,5.55389209545,1.23947386945,0.003918161,24.77339,458.6805,29.0097625,2799.78975,1.3692289,0.55556375,101.615625,381.838106565176,295.006837606838,-0.396833019350061,0.222676696832579,4.37967428785607
1,21.25,3.6992064,76.765375,67.7797999999999,-1.04712475000001,0.001963910168,26.7215,21.693,99.70165,13.922267,0.42343,5.4743450058,1.0124978999,0.008784031,24.812575,457.497475,29.001615,4056.3345,1.274077825,0.531332225,101.67225,374.705851569933,295.091346153846,-0.607027747268899,0.436444611613876,5.01091716641679
1,21.75,5.22421999999999,56.27604,72.2163949999999,1.80094999999999,0.0019047157734,26.85125,21.48875,97.02069,13.779767,0.464335,5.4155067065,0.91422079835,0.01361051375,24.770515,455.4952,28.6527925,4035.284,1.5633955,0.59675735,101.727425,371.268339676499,295.532923789174,-0.627228813647452,0.643774434389138,4.93081615442278
1,22.25,5.6747675,246.127625,55.2644749999999,-0.523200000000001,0.00246823753,26.90875,21.32125,99.74369,13.759174,0.44918465,5.4441917358,1.15159346295,0.000408059500000002,24.4760875,491.24205,27.7028675,4407.52,1.316869075,0.574402775,101.76575,372.175261655566,294.538817663818,-0.368261277370351,0.00173699849170425,3.90580022488756
1,22.75,4.95514025,194.0206,137.118675,-1.1744725,0.002423362744,26.882,21.158,99.934635,13.796372,0.521125,5.41252880555,1.5287670329,-0.00387369599999998,24.2468925,484.34655,27.2420325,4866.0125,1.365279625,0.5779683,101.772275,369.710323501427,293.55551994302,-0.110355018424067,0.181521617647059,4.19540554722638
1,23.25,7.04758400000003,52.8718825,46.0433849999999,0.364,0.0026819957428,26.798,21.10275,100.1177,13.737983,0.4279016,5.21122684485,0.9164115007,-0.00699249925,24.1985275,490.977375,27.6436525,4529.93025,1.3370375,0.56877695,101.773325,363.009514747859,290.224821937322,-0.803196020202566,-3.68749886877828,-1.92142316341829
1,23.75,4.04218975,68.16875,45.334275,1.183962,0.0030686383508,26.66,21.0475,99.70155,13.843552,0.457555,5.74190037635,1.1944546103,0.006969676,24.3593925,469.31465,27.92134,3278.8575,1.58114425,0.55459775,101.768875,364.943625118935,290.963710826211,-1.62836155282091,-5.09010143288084,-2.50878860569716
2,0.25,3.45432775,670.164199999999,100.24482,23.6238849999999,0.0020203913422,24.48675,20.47525,88.998175,13.240704,0.444244725,5.9821515,0.977723284475,0.00378324650000001,26.0033775,435.418175,9.8483075,3340.015,1.23605075,0.483061225,103.042825,383.704590865842,282.927350427351,0.693960706015762,-1.41879053544495,0.752688437031484
2,0.75,3.35883775,396.15745,103.997475,21.12011,0.0016133737268,24.47125,20.40825,87.4529,12.682217,0.3958475,6.22137675,1.06114629165,0.0171968535,25.8649825,437.004925,8.80602575,3299.93,1.1689145,0.473498,103.02675,383.226474785918,283.44025997151,-0.180826602846749,-0.348198491704374,5.09723931784108
2,1.25,5.3738453,182.39815,115.1891,30.4735649999999,0.0013293136714,24.26425,20.3355,87.55665,13.1961575,0.4030325,6.38450625,0.993159888125,0.00457897795000001,25.761995,453.987325,9.091745,4131.66725,1.25161675,0.504677975,103.004,384.159395813511,283.587321937322,-0.146566562872405,-0.297111858974359,6.06645558470765
2,1.75,6.47193182499996,147.20265,107.49015,33.237295,0.00103852018556,24.72225,20.258,86.6332,13.533693,0.3965608,6.150134,1.0089218,-0.0021772855,25.874725,525.73265,9.4073655,3608.045,1.3567295,0.53582945,102.9743,380.912345385347,283.734989316239,-0.279555573321931,0.723057181372547,6.01442053973013
2,2.25,11.609279,217.762179999999,104.6994,40.91706,0.0015959836596,24.74175,19.99575,88.8845,13.542061,0.4124476,6.9019225,1.17536475,0.010470179,25.77784,543.6675,9.09416375,11787.718,1.2800595,0.535335025,102.9479,380.239248334919,283.911128917379,0.0337327940130506,0.157894526772247,6.58366960269865
2,2.75,6.35052324999997,1358.35545,103.589,37.811235,0.0015804963768,24.6605,19.9015,88.8354,14.158286,0.4394189,6.57938675,1.13670885,0.00257353450000001,25.6980375,541.08355,8.7016605,2652.857,1.353445,0.5313306,102.93785,365.214747859182,283.321438746438,-0.750355210629993,-0.516595475113123,6.50975487256372
2,3.25,3.602508375,467.62925,138.505375,60.7227349999999,0.0011857392162,24.778,19.82775,86.0073,12.769405,0.4652573,7.0365495,1.062476062825,0.00539010924999998,25.68234,545.42575,8.048094,3103.879,1.5619055,0.557269925,102.944025,372.644481446241,283.689280626781,-0.435657406619096,-0.192200678733032,6.26729385307346
2,3.75,5.6379122,2492.06565,145.36435,46.0614275,0.000958441128700002,25.8835,19.74925,86.8529,13.774852,0.400650075,6.6617835,0.94993325,0.0410590977499999,25.5499225,570.5057,7.91695,2615.3765,1.2847205,0.5291263,102.945825,380.055613701237,283.759330484331,0.199942921045117,-0.0840835407239822,5.53476461769115
2,4.25,5.885157,3258.091,274.863499999999,87.0159200000005,0.00064425873336,24.60325,19.68025,88.1496,12.736265,0.3990258,5.9950162442,1.353144,0.0125266375,23.69669,597.04905,5.777979,2798.8825,2.680249,0.4523886,102.96755,378.398858230257,283.593732193732,0.190501218564888,1.21150395927602,5.20303185907047
2,4.75,5.30617299999997,121.6075,96.3839674999999,49.839725,0.00059344255652,24.535,19.6065,95.6322,12.544542,0.4502886,7.06562425,1.172465983475,0.01922994,23.41331,588.45845,7.2046905,4100.801,1.21753425,0.4884113,102.988,378.03037583254,284.022471509971,-0.152627595902279,1.01944762443439,5.64088643178411
2,5.25,11.845042,1334.097475,106.448875,48.0707625,5.06695028400019e-05,24.56,19.53175,95.4191,12.880601,0.429469175,6.52559075,1.31598375,0.0577971124999998,23.39613,623.789575,6.039656,10208.5205,1.266553,0.4980471,103.0247,380.046883920076,284.518482905983,-0.0265020769535953,0.0356191628959276,5.96653841829086
2,5.75,9.1673515,719.245,118.6105,77.60668,0.000361205905720001,24.08125,19.476,95.1093,13.042297,0.45931605,6.6451215,1.4026909902,0.00151956400000001,24.02129,677.927875,7.5104135,7685.208,1.2177805,0.5354594,103.0559,381.129115128449,284.942307692308,-0.00505257141226473,0.204883220211161,5.4417734257871
2,6.25,4.776034375,264.6775,132.3887,54.22045,0.19882587978,24.2585,19.44025,94.9648,13.4970035,0.449703575,6.73573675,1.00626465,-0.000293855550000002,23.77245,704.951225,7.361377,6021.0605,1.39455725,0.523652125,103.073225,379.415746907707,285.518287037037,0.00851465187652528,0.13181100490196,4.18146214392803
2,6.75,3.10478375,691.106399999999,133.394125,68.9127,38.118809527,23.949,19.3945,94.71335,13.4123785,0.460172125,6.6071975,1.10343925,-0.002532314,23.89896,715.68365,7.25360024999999,4391.0725,1.2205175,0.53657755,103.1037,384.646241674596,286.701371082621,5.09913364302013,8.75641968325792,8.18859820089955
2,7.25,3.47549284999997,420.934,143.3991,68.0746475,164.725,23.95475,19.403,93.8542,13.27901525,0.4916496,6.60785040575,1.100964,0.0361713832499999,23.8657525,695.227525,7.54128299999999,4088.61075,1.3314855,0.549675475,103.119525,388.602354900095,288.271741452991,44.8398313597726,75.2294683257919,40.6828485757121
2,7.75,3.309528625,157.477,131.684,59.12062,348.195,23.9395,19.40675,94.659225,12.23995,0.505247675,6.92676430795,1.128366,0.0504518199999999,23.8785875,630.020875,7.56797874999999,10042.696,1.25446125,0.550935925,103.1402,389.58106565176,288.891328347578,127.190746965319,179.7979826546,58.8622188905547
2,8.25,2.1614987,157.223,121.722675,67.7914549999999,543.275,24.26125,19.50525,94.5693,11.50110625,0.48674205,6.83238044755,1.085264448375,0.0304680004999999,24.243885,544.0628,9.32818525,3789.702,1.2558045,0.5358017,103.1654,390.242174119886,289.453205128205,262.025404859787,316.751885369532,64.8210607196401
2,8.75,5.58286640000005,686.405600000001,163.4302,74.16883,727.7675,24.36125,19.601,94.59655,11.35137925,0.526234075,6.669489491,1.452931493525,-0.0159577225,25.05544,471.08445,10.43383775,3027.1095,1.31920875,0.574049675,103.19135,393.25404376784,291.426549145299,356.433263764046,416.8479826546,62.6812612443778
2,9.25,3.0005555,72.28655,171.74875,83.82446,971.995,25.24275,19.86925,93.676875,11.99678925,0.518359925,7.107441049475,1.35968863425,0.0400828049999999,25.7344875,456.233075,10.42538,3447.296,1.3495515,0.57985905,103.211275,398.280827783064,293.893091168091,464.464250567024,523.201282051282,78.2950037481259
2,9.75,2.1677392,101.8766,140.1754,103.8375,1119.125,26.01675,20.145,91.2361,13.178123,0.5419,6.9700865,1.7533575697,-0.00525252899999999,26.2268025,442.7326,10.93668125,3402.659,1.3520325,0.5344496,103.21645,399.254852521408,297.706623931624,561.910879314302,620.39443815988,85.4189992503747
2,10.25,4.72756800000002,271.729775,165.29065,125.270125,1337.15,26.3225,20.48775,89.4013,14.41753875,0.5009975,7.147676863925,1.78561887665,-0.010148468,26.6449325,443.559725,10.387019,2950.6555,1.248284,0.50398025,103.2244,400.104614652711,302.311075498576,643.809928963685,700.22471719457,90.2516829085456
2,10.75,3.30638074999999,84.9587,149.967125,146.36655,1452.075,26.8925,20.576,89.2466,14.785679,0.5807625,7.4455981776,1.9934777806,0.0371401675,27.0446475,440.74625,9.85742674999999,3264.79575,1.2958485,0.49147475,103.20645,400.9851094196,302.612090455841,711.760607049416,766.426225490196,90.4600093703147
2,11.25,2.587986,83.219,208.5034,177.39335,1532.3,27.5735,20.50525,86.2865,17.724485,0.55896,6.826458162425,1.896481149625,-0.013525405,27.17838,433.9419,9.21544399999999,2413.9255,1.20805825,0.53313775,103.174675,397.49326831589,308.944515669516,759.300156714629,813.373680241327,100.156293103448
2,11.75,0.71843795,96.4591749999999,209.5214,154.355025,1568.45,27.579,20.864,83.971,16.397326,0.5656475,7.069176,1.91924650955,-0.033964895,27.5593125,434.698975,9.2650655,2432.32025,1.452155,0.55542505,103.137575,402.518815413892,403.132532051282,790.479499780652,841.988687782806,154.967280734633
2,12.25,1.205863,75.182015,178.05435,176.44485,1592.55,27.765,21.30625,79.3091,16.119092,0.54834,7.4286570384,1.6431681074,-0.024404145,27.78377,429.686975,7.34791625,2499.60575,1.459608,0.579224525,103.1087,404.84795432921,317.368999287749,800.514026759245,852.390837104072,67.7912631184408
2,12.75,1.60016295,74.6865499999999,208.858125,165.33235,1568.625,28.496,21.7465,80.19965,17.290072,0.52644,7.044498,2.5863307864,-0.00349203475000003,27.9766775,427.8941,10.08564275,2326.826,1.370694,0.559721375,103.057375,405.651450999049,314.079024216524,792.256229193096,846.365384615385,71.5379572713643
2,13.25,1.75109905,114.6361,214.459825,164.356625,1542.475,28.1055,22.1015,78.873,17.0471,0.530275,7.1148175,2.5245226505,0.13116715,27.8536,426.806,10.35662,2449.14725,1.79098,0.6406965,103.012,400.892459562322,310.792254273504,762.927901171021,823.865573152338,66.1897844827586
2,13.75,3.923957875,69.6167,204.71245,150.144,1493.75,28.4885,22.45125,75.1454,17.738054,0.5505775,7.356304863,2.097980998125,-0.01791639075,28.11625,426.28,10.303725,2284.401,1.562775,0.6673125,102.9615,405.64595623216,309.373415242165,740.422313325803,801.408559577677,64.2371064467766
2,14.25,1.40595765,83.02985,209.8794,133.3101,1361.075,28.81,22.63475,83.976725,18.081029,0.539430275,7.169172122925,2.40420833565,0.0039975,28.04945,424.177,10.203515,2259.14625,1.52918,0.649067,102.9405,403.71957659372,306.651103988604,672.996398726541,729.72730015083,66.775534107946
2,14.75,1.0637942,71.3731000000001,206.793225,132.8407,1199.325,28.475,22.81825,77.896525,17.70873175,0.60578,7.0477710384,2.4554760904,-0.035338705,28.056375,422.079925,8.0173855,2187.2685,1.47915975,0.610827725,102.8841,401.217221693626,304.984241452991,596.780058714986,657.783540723982,66.2614186656672
2,15.25,2.003049125,99.2179,197.613775,111.761,1050.95,28.1385,22.91425,71.2271,17.360441,0.534025,6.77119855,1.78469033925,0.0385754,28.1883,421.704,7.679905,2189.0715,1.43227,0.601998,102.866,400.838629876308,304.676353276353,522.559627963168,575.67733785822,61.6621926536732
2,15.75,0.899130675,248.769,174.1674,79.86996,869.64,27.705,23.176,72.6032,16.659928,0.49000375,6.26928406075,1.76913066475,0.08891735,28.0628,421.5775,7.923575,2192.086,1.501435,0.556073,102.856,388.228663177926,304.848842592592,423.30591141929,475.766666666666,54.0505584707646
2,16.25,2.3316147,64.89675,175.8518,53.2366,656.285,26.96075,23.18775,93.479825,16.0045095,0.477675,6.02702429875,1.4925062295,-0.02378495,27.9229,420.7715,8.103315,2197.1925,1.228045,0.516123,102.851,385.615413891532,304.577403846154,313.203373463155,358.459087481147,45.2599531484258
2,16.75,2.92917445,65.260675,150.2172,36.8909625,452.3625,26.1325,23.2015,77.310875,14.1109105,0.456075,5.94272565275,1.56257318225,-0.000466880000000062,27.8414,419.97,8.29914,2213.13,1.12442,0.497996,102.854,396.220837297812,303.373931623931,207.212087089939,246.764272247361,39.5521851574213
2,17.25,2.8177316,72.6874000000001,110.4698,29.119215,241.77,25.6715,23.05175,80.6459,13.84593,0.48485,5.57571296275,1.3846740495,-0.00160231,27.6266,421.0315,9.164935,2258.48625,1.018166,0.465035,102.8645,389.764985727878,301.827243589744,102.252244437736,121.858634992458,19.6063905547226
2,17.75,2.7365933,69.70745,95.357575,25.8135,73.2285,25.37175,22.661,83.9253,13.616912,0.461875,5.4120225,1.279797744,0.000617293999999993,27.13305,420.9525,10.08872,2219.402,1.026028,0.4477435,102.8815,389.407540437678,300.429825498576,12.1859002209868,16.4660180995475,4.73303279610195
2,18.25,3.18842375,238.41275,89.052,21.17866,0.50433889704,25.15175,22.441,86.6517,13.315488,0.436,5.618992269,1.143778566,-0.0033247014,26.7735,421.6135,10.00693,2324.63625,0.947538,0.4165445,102.883,380.59524262607,298.978062678062,-0.621931281644231,-0.18865580693816,4.52780059970015
2,18.75,3.664020075,132.9144925,86.7186025,17.883025,0.0022010290742,24.92925,22.21575,87.2632,13.054642,0.4132,5.5845576865,1.180096692,0.002350308,26.55,423.186,10.27679,2373.6865,0.958147,0.4199245,102.9055,389.740080875357,297.179077635328,-0.679221378027042,-0.25603778280543,5.36782346326836
2,19.25,5.036011225,143.03475,89.90625,16.2372125,0.0016166216858,24.7665,22.10875,88.50295,12.85285425,0.411225,5.675425,0.98043023,0.00637453,26.45375,423.306,10.587195,2842.7505,0.9874675,0.419843,102.944,388.471146527117,295.887571225071,-0.719326999611045,-0.148716082202112,5.91200843328336
