DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,PA_1_1_2,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_IN,LW_OUT,PPFD_IN,RH,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TA
1,11.75,-0.05935,-7.48508,0.00886,0.006,2.953425,0.2134715,-3.41115,98.57495,0.0411052895,426.0975,4.31216,0.8820645,0.8312825,0.310402,0.15343,286.9935,297.4565,77.6712,76.3828,-0.1475665,-1.23358,-4.7841,43.06985,38.615,-6.2955
1,12.25,-0.0449,-7.618345,0.154904,0.06115,2.984545,0.1876435,-3.194485,98.58505,0.045737506,425.6485,4.265,0.7767985,0.709942,0.3087155,0.1352215,291.568,299.007,95.9683,75.11385,-0.1476665,-1.236215,-4.8098,51.81,44.55435,-5.7495
1,12.75,-0.0472,-7.449235,0.301293,0.07775,2.639095,0.192474,-3.178355,98.5608,0.0562100425,425.686,4.262095,0.880533,0.8278815,0.3060555,0.1455635,287.7435,298.895,100.17665,75.5675,-0.1483,-1.2358,-4.8335,57.779,44.48485,-5.3915
1,13.25,-0.043,-6.673305,0.4185265,0.0633,2.772705,0.1836085,-3.3228,98.5386,0.0626850755,425.8125,4.29378,0.8053525,0.7201545,0.2791245,0.1240315,288.602,297.4785,105.35915,74.67365,-0.1502335,-1.23678,-4.85117,65.55,49.36635,-4.9355
1,13.75,-0.049,-6.535755,0.822207,0.143037,2.959505,0.197353,-3.254205,98.51405,0.063514185,426.4255,4.31928,0.771225,0.796728,0.3071555,0.1323745,291.4065,297.718,118.1985,72.8165,-0.14845,-1.234765,-4.8437,61.52485,53.5915,-4.6309
1,14.25,-0.0309,-5.86044,0.767725,0.0968,2.65209,0.157073,-2.94168,98.7756,0.064305856,426.802,4.15026,0.760333,0.658578,0.260578,0.0871,291.667,301.92,121.84,72.4307,-0.135667,-1.2464,-3.8719,65.53,58.493,-4.666
1,14.75,-0.0385,-12.0691,0.205605,0.0888,2.27111,0.175329,-4.53909,98.432,0.062482458,427.235,4.03751,0.723161,0.680994,0.258898,0.137798,285.147,291.403,103.377,73.329,-0.0965,-1.24493,-4.73127,50.7905,38.5267,-4.684035
1,15.25,-0.0206,-8.11646,1.53844,0.132433,2.20628,0.129241,-4.37013,98.4372,0.06161734,426.976,4.02561,0.667376,0.689985,0.233959,0.145991,284.163,290.243,92.0917,73.2447,-0.0978,-1.24553,-4.67523,36.835,39.1677,-4.873
1,15.75,-0.046,-6.97386,0.073777,0.0343,2.507775,0.190733,-4.93761,98.515,0.060908366,427.07,3.816275,0.7433705,0.594797,0.258657,0.175543,279.66,287.5715,58.76265,75.79685,-0.08345,-1.28203,-4.6254,25.011683335,21.8595,-5.359185
1,16.25,-0.0055604025,-5.59548,-0.0033,0.0814,1.467825,0.0922,-5.44733,98.4872,0.058783911,427.6115,3.609265,0.6385995,0.527234,0.1794535,0.253103,266.73,287.672,25.075,78.35715,-0.08385,-1.283085,-4.57643,12.33,8.123135,-5.696
1,16.75,-0.0178,-5.830445,1.1221725,0.06495,1.42071,0.1316575,-5.607015,98.4627,0.052784917,428.882,3.503275,0.568487,0.484087,0.189383,0.3696715,264.0035,284.1115,7.22317,82.22785,-0.08405,-1.28263,-4.5308,2.966,2.267485,-5.5845
1,17.25,0.00202,-4.67698,0.298301,0.0922,0.993156,0.120658,-4.47009,98.6825,0.050668153,427.081,3.81538,0.449885,0.446134,0.177113,0.460775,266.82,283.343,0.706933,83.78,-0.0989,-1.24153,-3.62507,0,0.368033,-6.03
1,17.75,0.001314476,-3.826595,0.488211,0.0836295,0.710913,0.06305,-4.683175,98.77745,0.0449249065,429.131,3.712535,0.3927515,0.4610285,0.10804,0.40527,254.83,283.5135,0.1036,84.5133,-0.07095,-1.257565,-3.58883,0,-0.0158,-6.201
1,18.25,-0.00074,-3.90084,0.4474155,-0.021115,1.0022115,0.07395,-5.225235,98.77815,0.044559683,429.351,3.664375,0.3794925,0.3772625,0.1033635,0.4134965,256.6235,281.372,0.07255,87.3,-0.071,-1.25762,-3.553035,0,0.1604335,-6.4055
1,18.75,0.001865,-0.064875,0.483807,-0.03605,0.539051,0.1001774,-5.65028,98.7645,0.046272475,429.85,3.69211,0.437506,0.380273,0.062,0.387482,261.1765,277.155,0.0896665,88.24665,-0.0731835,-1.25837,-3.520215,0,0.07521665,-6.6885
1,19.25,-0.004185765,-6.207225,0.380835,0.0762165,0.593727,0.08455,-5.160965,98.75755,0.0429774295,430.429,3.731615,0.376704,0.3954415,0.0706,0.3490145,276.06,277.2165,0.09495,89.435,-0.0727,-1.26015,-3.485665,0,0.13995,-6.55975
1,19.75,0.003065,-1.332187,-0.018882,-0.151151,0.561212,0.1054655,-4.995785,98.7395,0.040353543,430.6905,3.713465,0.390939,0.338262,0.0898675,0.3096535,267.29,278.9835,0.101,89.94165,-0.07255,-1.26115,-3.580415,0,0.261817,-6.8213833335
1,20.25,-0.006925,-1.41168,0.5084895,-0.0612265,0.990483,0.0907,-5.238635,98.7368,0.041150855,431.1945,3.89006,0.348129,0.343121,0.102739,0.4317745,269.193,277.325,0.0996335,89.56165,-0.0733335,-1.26255,-3.728565,0,0.2316835,-6.8151
1,20.75,-0.001155,-1.63722,0.4030485,0.01895,0.5891055,0.0786,-5.28168,98.72595,0.0396308835,432.275,3.827115,0.364769,0.382894,0.0930955,0.353327,276.0365,281.137,0.117367,90.71,-0.0733665,-1.26843,-3.91483,0,0.1773,-6.571335
1,21.25,-0.00913,-7.535185,0.433135,0.00535,1.212315,0.09755545,-4.790985,99.7444,0.0383748055,429.592,3.01218,0.5153785,0.5355055,0.154626,0.252899,265.332,293.865,0.07398335,81.117,-0.4298665,-1.02842,-3.493585,0,0.4099,-6.154
1,21.75,-0.0153,-8.84034,0.260016,0.00386,1.4677,0.122475,-5.33382,99.663,0.040130578,430.024,2.91726,0.517712,0.554765,0.186207,0.287789,261.23,293.543,0.0919333,80.198,-0.600133,-1.03427,-3.82183,0,0.1618,-6.104015
1,22.25,-0.0158,-2.97717,0.256714,-0.0249,1.26986,0.118728,-5.32327,99.6547,0.038966456,430.056,2.93901,0.586126,0.608438,0.167604,0.264089,258.22,293.243,0.0849,76.856,-0.599867,-1.03367,-3.8843,0,0.1929,-6.1545
1,22.75,-0.0147,-6.10473,0.91236,0.0211999,1.3081,0.120101,-4.00483,99.749,0.03567641,429.323,2.96594,0.496498,0.70986,0.143655,0.272933,258.29,293.257,0.0621,74.184,-0.600067,-1.0236,-3.8843,0,0.198167,-6.700985
1,23.25,-0.025,-10.9951,0.706652,0.0284,1.43686,0.139714,-3.10758,99.7437,0.0379745205,429.111,3.00388,0.558535,0.704383,0.215222,0.368867,261.68,293.957,0.0882,72.8887,-0.5987,-1.02523,-3.8843,0,0.619833,-6.7425
1,23.75,-0.0328,-28.8361,0.460004,0.111783,2.34053,0.160454,-1.57864,99.9235,0.035562991,429.253,3.40926,0.767608,0.549367,0.245629,0.289243,277.533,296.007,0.1021,73.0403,-0.257667,-0.848233,-3.8843,0,0.149533,-6.79195
2,0.25,-0.0252,-17.8434,0.456665,0.130139,1.69945,0.140586,-1.35496,99.9432,0.036258798,429.474,3.54863,0.553378,0.463663,0.198937,0.295836,267.967,296.873,0.0658,74.815,-0.256567,-0.852067,-0.532433,0,0.0895,-5.0165
2,0.75,-0.0204,-8.22481,0.379586,0.0701659,1.3197,0.126687,-2.31348,99.9635,0.0344563415,429.647,3.66877,0.609226,0.501444,0.19167,0.270752,271.89,296.623,0.0798,82.0933,-0.256733,-0.858133,-0.5333,0,0.133833,-5.0364
2,1.25,-0.0215,-7.11139,0.136115,0.0477,1.49938,0.128108,-3.32855,99.9844,0.035523245,430.372,3.69668,0.444326,0.655676,0.172675,0.293586,279.533,297.683,0.0705,84.2933,-0.2572,-0.8636,-0.532067,0,-0.011,-4.9833
2,1.75,-0.018,-21.9375,0.851107,0.206174,1.54523,0.120036,-2.24936,99.9917,0.0363431795,429.977,3.72959,0.508354,0.528995,0.201492,0.286901,269.147,297.983,0.0868,84.17,-0.2564,-0.867667,-0.5319,0,0.229433,-5.039485
2,2.25,-0.0206,-16.8039,0.91348,0.234258,1.7034,0.128246,-1.21707,99.9918,0.0343894835,430.017,3.63566,0.618437,0.566351,0.205927,0.294229,269.963,299.507,0.106767,75.047,-0.2552,-0.875667,-0.530833,0,0.106867,-5.208
2,2.75,-0.0195,-16.4165,1.14908,0.196531,1.40544,0.123729,-1.54568,99.9428,0.0332938565,430.469,3.80238,0.734415,0.765614,0.211736,0.339896,269.077,298.847,0.0732667,74.9843,-0.256267,-0.8792,-0.531167,0,0.1134,-5.478
2,3.25,-0.0232,-16.4757,1.29851,0.314109,1.6628,0.13453,-2.66367,99.9545,0.033794587,433.023,3.83964,0.772902,0.559721,0.207014,0.261975,267.667,297.673,0.081,86.6733,-0.256467,-0.886,-0.530167,0,0.0574,-5.6195
2,3.75,-0.033,-1.02603,0.123414,0.109078,2.08349,0.160831,-3.79022,99.9297,0.0329693815,433.174,3.87355,0.750231,0.875488,0.240752,0.25744,267.43,298.06,0.0826,86.7533,-0.255933,-0.891733,-0.5289,0,0.0740667,-5.599
2,4.25,-0.03115,-1.282821,0.1760259,0.10340935,2.031144,0.1571047,-4.054596,99.88507,0.032260599,432.7942,3.803004,0.7584448,0.8637025,0.2330132,0.2457624,267.4667,297.0793,1.25019,86.4733,-0.2930364,-0.8963864,-0.779653,0,0.46859303,-5.719735
2,4.75,-0.0293,-1.539612,0.2286378,0.0977407,1.978798,0.1533784,-4.318972,99.84044,0.0323575,432.4144,3.732458,0.7666586,0.851917,0.2252744,0.2340848,267.5034,296.0986,2.41778,86.1933,-0.3301398,-0.9010398,-1.030406,0,0.86311936,-5.879
2,5.25,-0.02745,-1.796403,0.2812497,0.09207205,1.926452,0.1496521,-4.583348,99.79581,0.0314471355,432.0346,3.661912,0.7748724,0.8401315,0.2175356,0.2224072,267.5401,295.1179,3.58537,85.9133,-0.3672432,-0.9056932,-1.281159,0,1.25764569,-6.2
2,5.75,-0.0256,-2.053194,0.3338616,0.0864034,1.874106,0.1459258,-4.847724,99.75118,0.032282526,431.6548,3.591366,0.7830862,0.828346,0.2097968,0.2107296,267.5768,294.1372,4.75296,85.6333,-0.4043466,-0.9103466,-1.531912,0,1.65217202,-6.106
2,6.25,-0.02375,-2.309985,0.3864735,0.08073475,1.82176,0.1421995,-5.1121,99.70655,0.03181478,431.275,3.52082,0.7913,0.8165605,0.202058,0.199052,267.6135,293.1565,5.92055,85.3533,-0.44145,-0.915,-1.782665,0,2.04669835,-6.221
2,6.75,-0.0219,-2.566776,0.4390854,0.0750661,1.769414,0.1384732,-5.376476,99.66192,0.032007641,430.8952,3.450274,0.7995138,0.804775,0.1943192,0.1873744,267.6502,292.1758,7.08814,85.0733,-0.4785534,-0.9196534,-2.033418,0,2.44122468,-6.576
2,7.25,-0.02005,-2.823567,0.4916973,0.06939745,1.717068,0.1347469,-5.640852,99.61729,0.03292099,430.5154,3.379728,0.8077276,0.7929895,0.1865804,0.1756968,267.6869,291.1951,8.25573,84.7933,-0.5156568,-0.9243068,-2.284171,0,2.83575101,-6.4416
2,7.75,-0.0182,-3.080358,0.5443092,0.0637288,1.664722,0.1310206,-5.905228,99.57266,0.0318634205,430.1356,3.309182,0.8159414,0.781204,0.1788416,0.1640192,267.7236,290.2144,9.42332,84.5133,-0.5527602,-0.9289602,-2.534924,0,3.23027734,-6.339935
2,8.25,-0.01635,-3.337149,0.5969211,0.05806015,1.612376,0.1272943,-6.169604,99.52803,0.0321523095,429.7558,3.238636,0.8241552,0.7694185,0.1711028,0.1523416,267.7603,289.2337,10.59091,84.2333,-0.5898636,-0.9336136,-2.785677,0,3.62480367,-6.654735
2,8.75,-0.0145,-3.59394,0.649533,0.0523915,1.56003,0.123568,-6.43398,99.4834,0.0321240015,429.376,3.16809,0.832369,0.757633,0.163364,0.140664,267.797,288.253,11.7585,83.9533,-0.626967,-0.938267,-3.03643,0.344,4.01933,-6.586285
2,9.25,-0.0307,-0.683823,0.835582,0.0893,2.59034,0.152362,-5.64327,99.4209,0.033561633,429.375,3.16155,0.598517,0.587161,0.247073,0.0838,268.053,288.463,34.2087,83.3467,-0.623667,-0.939067,-3.03437,4.596,14.6859,-6.15585
2,9.75,-0.0328,-1.22619,0.815252,0.0731,2.01234,0.162625,-4.09435,99.5125,0.035442379,429.692,2.97904,0.713254,0.66609,0.230525,0.104819,268.15,288.883,89.257,71.0677,-0.263067,-0.9273,-0.790267,15.91,33.5867,-6.089965
2,10.25,-0.04995,-7.746435,1.92186,0.06315,2.77815,0.1982975,-3.173155,99.42625,0.039833204,430.3495,2.963335,0.80821,0.788561,0.321529,0.2408365,262.51,293.6765,198.2235,68.343,-0.25715,-0.943583,-0.70065,34.965,57.26535,-5.733315
2,10.75,-0.04005,-2.64804,2.65826,0.1640425,2.42909,0.177068,-2.69799,99.38225,0.0466147635,429.8485,2.990785,0.75656,0.7349645,0.286337,0.196821,263.5565,295.9635,203.235,66.282,-0.2578,-0.948517,-0.742267,54.82035,66.1285,-4.981
2,11.25,-0.03395,-6.003345,4.03219,0.01737815,2.382285,0.1620305,-2.3016,99.34905,0.053212963,429.7045,3.04299,0.75856,0.7230555,0.257693,0.218169,266.258,297.72,280.745,64.777,-0.25735,-0.9509,-0.7894315,66.225,84.2208,-4.5825
2,11.75,-0.0555,-11.3204,3.29447,0.0292618,2.776935,0.207705,-1.2491305,99.3283,0.0690837815,429.644,3.081895,0.894046,0.744222,0.311095,0.1913215,266.7485,300.8715,281.8935,64.166,-0.256867,-0.9501835,-0.8491315,90.25,98.575,-3.8795
2,12.25,-0.04765,-4.97538,3.234465,-0.02385,2.831875,0.1928025,-1.0060515,99.29945,0.085079386,430.0185,3.13608,0.8501935,0.956253,0.303219,0.176732,267.055,303.18,265.2635,64.1563,-0.25765,-0.9480335,-0.9158515,105.2,104.9515,-3.1265
2,12.75,-0.0612,-8.481195,2.86206,0.0938385,2.537125,0.2155865,-0.8268005,99.3021,0.1035889275,429.9885,3.131465,1.0157035,0.969319,0.306579,0.1997875,273.3015,305.955,305.8085,64.58815,-0.25645,-0.9446,-0.9927185,115.05,105.296,-2.688
2,13.25,-0.05445,-4.45003,1.707985,0.140992,3.276435,0.20271,-0.36024165,99.29235,0.12321395,429.918,3.08227,0.848849,1.04361,0.3067645,0.194524,275.278,308.257,311.155,64.06735,-0.25555,-0.9418165,-1.079715,121.05,101.17085,-2.331
2,13.75,-0.0629,-10.568,4.107255,0.0463581,3.480315,0.221936,-0.4575185,99.2806,0.1347687565,429.87,3.129845,0.948669,0.9323105,0.3205995,0.1867565,268.282,308.5735,274.315,64.0508,-0.2559,-0.9382665,-1.1773835,132.75,102.15515,-2.181
2,14.25,-0.05755,-8.98563,4.12695,0.111708,2.61141,0.2135205,0.6703465,99.27875,0.149692074,428.932,3.21725,0.800315,0.9249135,0.3118915,0.1979275,267.2835,309.355,349.4135,66.934,-0.2573,-0.933033,-1.284335,133.15,115.697,-1.816
2,14.75,-0.0402,-12.7563,2.889835,0.1180455,2.979105,0.177725,0.8406415,99.25715,0.1452261835,429.052,3.268145,0.8710635,0.852301,0.2953535,0.2037175,272.44,307.81,268.8985,67.9783,-0.25675,-0.92925,-1.3974335,113.9945,87.53585,-1.982
2,15.25,-0.0594,-13.5075,2.81644,0.159467,2.79535,0.216542,-0.22813,98.9803,0.153575207,429.222,3.29726,0.852723,0.823849,0.301693,0.234949,273.377,303.523,275.647,67.7573,-0.251867,-0.917733,-0.541433,99.35,86.9497,-2.013
2,15.75,-0.04245,-11.853495,2.924265,0.0886205,2.72257,0.1833215,0.4710315,99.28195,0.16882934,429.4205,3.288865,0.806626,0.7645805,0.278841,0.1765795,278.395,307.368,214.0265,67.57165,-0.2551335,-0.9243,-1.6366835,95.29335,59.2297,-2.1955
2,16.25,-0.03065,-14.19245,2.7147,0.0956205,2.27847,0.155717,0.635455,99.27325,0.166019042,429.2345,3.328845,0.8120915,0.8096705,0.237001,0.1709315,276.0015,307.735,159.94,65.1265,-0.256233,-0.9196335,-1.7654835,73.69735,55.1275,-2.1455
2,16.75,-0.02505,-13.2267,1.563585,0.09746885,2.16298,0.1407175,0.686819,99.28625,0.156756683,429.24,3.349955,0.782545,0.7982525,0.2338555,0.1848225,276.823,306.535,106.723,67.80715,-0.2545,-0.915433,-1.8941985,44.61265,36.741,-2.34
2,17.25,-0.05565,-12.74645,1.64783,0.06714675,2.579905,0.208444,0.195422,99.29705,0.1367477625,429.085,3.39217,0.856594,0.7715415,0.2876695,0.2039945,275.74,304.485,51.29515,67.98715,-0.255133,-0.910483,-1.9521665,23.47,19.66735,-2.489
2,17.75,-0.0339,-12.4616,1.8222,0.288277,2.22448,0.163299,-0.854455,99.5151,0.1178093715,429.347,3.39405,0.915395,0.606265,0.26247,0.271536,277.153,303.437,24.6617,69.0093,-0.259,-0.935367,-3.34823,11.205,10.4989,-2.988
2,18.25,-0.0273,-10.6614,1.06826,-0.0034,1.88046,0.146939,-1.15157,99.6768,0.0970879945,429.219,3.19265,0.667736,0.582055,0.2396,0.244246,266.887,299.9,5.11123,68.2157,-0.258467,-1.0231,-3.32603,1.0765,2.17773,-3.178
2,18.75,-0.0225,-8.48558,0.013863,0.137267,1.87341,0.13339,-1.58319,99.6859,0.08728577,429.583,3.12596,0.682549,0.558518,0.204175,0.284313,263.407,297.007,0.349967,72.1393,-0.2584,-1.02383,-3.30817,0,0.460133,-3.508
2,19.25,-0.0154,-9.82022,0.934212,0.0418393,1.52803,0.137765,-2.5591,99.6865,0.079760022,429.729,3.16285,0.638603,0.624007,0.218913,0.299669,252.117,293.903,0.0658,73.682,-0.258333,-1.02357,-3.29277,0,0.142733,-3.6335
2,19.75,-0.0169,-9.35129,-0.0872,-0.0131,1.49018,0.112992,-4.49836,99.6905,0.070864295,430.051,3.08019,0.582958,0.65511,0.176086,0.340969,251.453,293.48,0.0672,75.335,-0.258133,-1.02397,-3.27703,0,0.117767,-3.9685
2,20.25,-0.01525,-10.81445,0.828979,0.1308195,1.32826,0.131234,-5.346105,99.7379,0.068511077,429.542,2.99397,0.652881,0.6392525,0.2006755,0.324056,251.095,291.438,0.06043335,77.86215,-0.43035,-1.028585,-3.4471,0,0.202233,-4.276215
2,20.75,-0.0129,-3.88484,0.951477,0.0011265,1.296785,0.106365,-4.94545,99.75975,0.057306188,429.6865,3.035755,0.474252,0.5987145,0.1611415,0.236159,263.725,293.3885,0.0804,80.29915,-0.4303,-1.029,-3.47055,0,0.1299835,-4.334
2,21.25,-0.00913,-7.535185,0.433135,0.00535,1.212315,0.09755545,-4.790985,99.7444,0.0498877635,429.592,3.01218,0.5153785,0.5355055,0.154626,0.252899,265.332,293.865,0.07398335,81.117,-0.4298665,-1.02842,-3.493585,0,0.4099,-4.476
2,21.75,-0.0153,-8.84034,0.260016,0.00386,1.4677,0.122475,-5.33382,99.663,0.0502072965,430.024,2.91726,0.517712,0.554765,0.186207,0.287789,261.23,293.543,0.0919333,80.198,-0.600133,-1.03427,-3.82183,0,0.1618,-4.6815
2,22.25,-0.0158,-2.97717,0.256714,-0.0249,1.26986,0.118728,-5.32327,99.6547,0.0482429455,430.056,2.93901,0.586126,0.608438,0.167604,0.264089,258.22,293.243,0.0849,76.856,-0.599867,-1.03367,-3.8843,0,0.1929,-4.5785
2,22.75,-0.0147,-6.10473,0.91236,0.0211999,1.3081,0.120101,-4.00483,99.749,0.04379795,429.323,2.96594,0.496498,0.70986,0.143655,0.272933,258.29,293.257,0.0621,74.184,-0.600067,-1.0236,-3.1795,0,0.198167,-4.9034
2,23.25,-0.025,-10.9951,0.706652,0.0284,1.43686,0.139714,-3.10758,99.7437,0.04284658,429.111,3.00388,0.558535,0.704383,0.215222,0.368867,261.68,293.957,0.0882,72.8887,-0.5987,-1.02523,-3.1635,0,0.619833,-5.072635
2,23.75,-0.0328,-28.8361,0.460004,0.111783,2.34053,0.160454,-1.57864,99.9235,0.0397162085,429.253,3.40926,0.767608,0.549367,0.245629,0.289243,277.533,296.007,0.1021,73.0403,-0.257667,-0.848233,-0.533367,0,0.149533,-5.0735
3,0.25,-0.00748,-5.90979,0.270083,0.116698,0.697016,0.0807,-3.19449,99.3517,0.2908205155,429.298,3.70573,0.400889,0.393657,0.0937,0.257726,249.203,296.28,0.2998,77.5877,-0.934133,-0.978133,-2.167815,0,0.360367,-3.76805
3,0.75,-0.00213,-2.38361,0.27384,0.084,0.67509,0.076,-3.69366,99.2981,0.2880495,429.439,3.75788,0.457167,0.385421,0.0756,0.275476,243.863,294.923,0.3078,78.7243,-0.932467,-0.977667,-2.166115,0,0.285833,-4.2537
3,1.25,-0.00247,-2.10018,0.322367,0.0198,0.731564,0.0947,-3.34937,99.3374,0.272473,428.79,3.85139,0.474264,0.405263,0.095,0.272464,249.57,292.67,0.331433,77.1473,-0.943633,-0.978433,-2.16272,0,0.275,-4.299215
