DOY2,HR2,SLE,USTAR,H,SH,V_SIGMA,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.502185960055534,0.476624113227356,-81.0701923522844,-1.17291688051189,1.52733301771775,2.06810488764071,416.349109480517,2.20553299857424,1.59991514011425,413.882191633758,1.88126597615831,2.05390251547924,416.642561760239,2.21298290102529,2.06852186457948,416.637976968853,2.22485140935791,6.79070472774932,-13.2963643915227,0.178389263511448,6.255,5.42,2.71,-12.1919,-13.92225,-13.23825,-12.5485,-13.7907,65.66392,56.195,0.5592,-12.855,-12.47,-5.8575,0.475,-2.76,1.875,-1.3675,-0.175,182.15,250.975,271.225,281.475,0.09,-0.03,-0.3,-0.49,-0.21,-0.24,0.0275,-0.15,-9.55275,-8.0345,-6.42225,-5.3555,-4.554,-2.7245,-1.50175,0.58675,0.29725,-4.546,-3.57525,-2.7895,-1.98175,-1.25075,-0.431,-0.28625,0.72475,1.2095,-3.4665,-3.237,-2.5635,-1.8885,-1.4005,-0.076,0.211,0.948,1.17725,-8.8555,-7.4765,-5.919,-4.814,-3.5305,-0.3955,0.4755,0.7205,-7.31525,-6.4395,-4.869,-3.76575,-3.337,-1.6205,-0.7355,0.616,1.22825,-3.492,-3.85625,-3.52625,-81.4675
1,0.75,-0.333506874939396,0.436273582680363,-78.8768371155737,-1.23952769942445,1.54503426175351,2.08039886377378,416.392740907407,2.32123976978189,1.61785851037038,414.116392061433,1.79697538785241,2.06436224526978,416.457617365142,2.2699380798731,2.09265429723077,416.4498673002,2.26223672843035,7.04256433690282,-13.4617898109033,0.168541283063547,6.685,5.6425,3.14,-12.51365,-14.1925,-13.2871,-12.4448,-13.807275,65.66559,56.245,0.5287,-12.275,-12.2875,-5.8775,0.5,-2.9325,2.075,-1.36,-0.17,183.225,252.2,270.8,281,0.09,-0.03,-0.2975,-0.49,-0.21,-0.24,0.0275,-0.17,-9.6055,-8.0605,-6.46425,-5.37425,-4.5525,-2.724,-1.50275,0.58675,0.29875,-4.57025,-3.56925,-2.79275,-1.988,-1.2555,-0.4315,-0.28775,0.7245,1.20925,-3.466,-3.232,-2.5645,-1.8875,-1.40225,-0.07875,0.20925,0.935,1.17725,-8.8685,-7.481,-5.90725,-4.81675,-3.528,-0.396,0.4755,0.72,-7.3515,-6.50275,-4.87275,-3.77275,-3.334,-1.61975,-0.73575,0.6155,1.2275,-3.5885,-3.8905,-3.645,-80.8975
1,1.25,-0.244651455975445,0.454464256799718,-77.2860760406677,-1.0933166648056,1.5262396483251,2.06962840345501,416.326575014575,2.20967604988118,1.59208225092948,414.921363720848,1.88183794924649,2.08344921919638,416.466210235487,2.20114393272662,2.09917366112697,416.426022006988,2.33472171706091,7.51454709267811,-13.7234572567839,0.174599155315992,6.93,6.25,2.775,-11.8346,-14.2325,-13.5457,-12.415675,-13.9114,65.651555,56.725,0.5814,-11.84,-11.7825,-5.9275,0.4,-2.835,1.7,-1.31,-0.1625,183.725,252.4,270.575,281.125,0.09,-0.03,-0.3,-0.5,-0.21,-0.2425,0.02,-0.1525,-9.5355,-8.05225,-6.477,-5.385,-4.5485,-2.72075,-1.5025,0.586,0.29,-4.6165,-3.56925,-2.7965,-1.98075,-1.261,-0.4305,-0.29025,0.7245,1.2085,-3.44775,-3.22925,-2.5655,-1.887,-1.4015,-0.0775,0.213,0.93825,1.186,-8.9895,-7.551,-5.8825,-4.8185,-3.5225,-0.397,0.4755,0.7195,-7.56075,-6.54175,-4.874,-3.7735,-3.332,-1.618,-0.73575,0.6155,1.2275,-3.66625,-3.8995,-3.60525,-84.28
1,1.75,-0.675377547956096,0.459854563708316,-82.0176389440947,-0.584495365759326,1.54343953270631,2.07018369740496,416.349312881188,2.46164228730003,1.53245747822244,414.018747978155,1.83807877043506,2.01954782443813,416.271565141363,2.1798064517692,2.11473144614718,416.472590612844,2.30841207287768,7.49290377920558,-13.8370572885592,0.19391956265401,7.2425,6.4,3.05,-12.1188,-14.3755,-13.676325,-12.3477,-13.9874,65.6820575,54.4275,0.51825,-11.9475,-11.8875,-6.01,0.4,-2.89,1.85,-1.3925,-0.1775,182.7,251.85,270.65,281,0.09,-0.03,-0.2975,-0.49,-0.21,-0.2425,0.02,-0.175,-9.53325,-8.03375,-6.48125,-5.385,-4.545,-2.71875,-1.502,0.58575,0.298,-4.66425,-3.59575,-2.798,-1.98325,-1.26675,-0.43125,-0.2905,0.7245,1.20825,-3.4445,-3.22975,-2.5585,-1.887,-1.40075,-0.0695,0.202,0.934,1.1855,-9.102,-7.627,-5.862,-4.8265,-3.51925,-0.3975,0.4755,0.7195,-7.6005,-6.68025,-4.8845,-3.7725,-3.33,-1.6155,-0.73675,0.615,1.22725,-3.73375,-3.832,-3.7345,-86.31
1,2.25,-0.179815200533779,0.494713806200414,-80.765173161076,-0.770664524373707,1.58542182904159,2.06884039116464,415.91371966828,2.33507884011437,1.58308134846675,413.829808421582,1.79579437856521,1.99724816739,416.299359627283,2.19674811426465,2.02962956202047,416.31914022425,2.31595611850589,7.01446604869058,-13.7786786148846,0.185368419857632,7.2,6.21,3.2125,-11.194075,-14.4575,-13.443025,-12.8364,-14.338775,65.687915,56.9025,0.546,-12.24,-12.085,-6.2225,0.4,-2.885,1.2,-1.355,-0.15,182.475,251.2,270.425,280.35,0.09,-0.03,-0.3,-0.4975,-0.21,-0.2425,0.0275,-0.1825,-9.47775,-8.05025,-6.496,-5.383,-4.54225,-2.717,-1.5025,0.5855,0.2925,-4.711,-3.682,-2.81225,-1.99575,-1.2655,-0.431,-0.2965,0.728,1.212,-3.4475,-3.23,-2.557,-1.886,-1.4005,-0.07,0.2015,0.934,1.18,-9.066,-7.6555,-5.85125,-4.842,-3.516,-0.3975,0.475,0.7185,-7.57425,-6.7555,-4.896,-3.7735,-3.3285,-1.6145,-0.738,0.61275,1.2225,-3.613,-3.784,-3.93,-87.2325
1,2.75,-0.174562059263214,0.431819357137427,-83.7477961143052,-0.949170803752926,1.55558250179589,2.17275650981651,416.136349724261,2.23300710704945,1.45183421944065,413.868427679184,1.80133442941017,2.03650323833227,416.357718580797,2.23533007283226,2.06199423811268,416.278697876333,2.24226398094745,6.80656973368464,-13.8883060516698,0.199412541723931,6.88,6.1175,3.335,-12.1337,-14.47975,-13.8463,-13.03965,-14.175025,65.6763425,58.655,0.53765,-12.385,-12.09,-6.2225,0.4,-2.7575,1.6,-1.365,-0.18,182.775,250.425,270.775,280.425,0.09,-0.03,-0.3,-0.4975,-0.21,-0.2425,0.0275,-0.1075,-9.527,-8.1125,-6.51125,-5.39925,-4.539,-2.7155,-1.5015,0.5845,0.29075,-4.727,-3.6855,-2.821,-1.99175,-1.26425,-0.4295,-0.2965,0.7275,1.212,-3.44975,-3.231,-2.558,-1.8855,-1.4,-0.0705,0.2015,0.933,1.17625,-9.129,-7.6845,-5.8695,-4.88525,-3.5135,-0.3985,0.4745,0.7185,-7.54075,-6.75,-4.9115,-3.7775,-3.3265,-1.612,-0.73825,0.61275,1.2265,-3.69875,-3.89075,-3.90925,-82.465
1,3.25,-0.107494388521472,0.474643096663196,-82.126528964442,-1.24789994094576,1.59149098258674,1.95370758667505,416.216558989334,2.09141778164684,1.42321840866532,413.589958208333,1.84516755071022,1.82753896114545,416.347634345882,2.21137247839555,1.89050715731129,416.346837414975,2.17145637770319,7.74353810867999,-14.0870519545891,0.195178396889193,7.41,6.1675,3.08,-12.21025,-14.553,-14.06875,-12.9221,-14.2694,65.6789,59.515,0.5484,-12.48,-12.1975,-6.28,0.4,-2.98,1.625,-1.3825,-0.16,177.25,250.675,271.225,280.075,0.09,-0.03,-0.3,-0.5,-0.21,-0.24,0.02,-0.155,-9.73175,-8.166,-6.5335,-5.41175,-4.545,-2.71325,-1.501,0.58375,0.28725,-4.74,-3.6875,-2.8295,-1.99875,-1.26275,-0.4285,-0.297,0.7275,1.212,-3.45675,-3.2325,-2.5575,-1.886,-1.4005,-0.0785,0.201,0.933,1.181,-9.099,-7.7665,-5.9295,-4.90975,-3.516,-0.399,0.474,0.718,-7.602,-6.7775,-4.937,-3.78175,-3.326,-1.61025,-0.738,0.6145,1.22625,-3.788,-3.897,-3.906,-87.475
1,3.75,-0.175418492974656,0.533734503277347,-80.9584789463152,-1.79092276541969,1.54733821894747,2.03148331897929,416.115532225029,2.02062241322359,1.44062121053393,413.570075603116,1.68147271931059,1.73809233360644,416.283460009868,1.96252212784923,1.96518544930502,416.289623281046,2.02493664111268,8.05637115325459,-14.1691447507122,0.186815766260201,7.15,6.33,3.7375,-12.775675,-14.52375,-13.9456,-12.7693,-14.34615,65.68671,60.775,0.477475,-12.3925,-12.1975,-6.37,0.5,-2.95,1.65,-1.335,-0.15,180.275,249.25,271.675,279.5,0.09,-0.03,-0.3,-0.49,-0.21,-0.24,0.03,-0.155,-9.8105,-8.208,-6.5865,-5.4165,-4.55425,-2.719,-1.50125,0.5815,0.296,-4.827,-3.6975,-2.8365,-2.0005,-1.2665,-0.431,-0.2975,0.7265,1.211,-3.4645,-3.2325,-2.5585,-1.8855,-1.4,-0.079,0.197,0.933,1.1845,-9.163,-7.83,-6.02175,-4.914,-3.509,-0.4,0.474,0.717,-7.65425,-6.7745,-4.95525,-3.78475,-3.326,-1.6085,-0.73825,0.6145,1.2255,-3.612,-3.87625,-3.81475,-87.23
1,4.25,-0.188206635114573,0.551928488185594,-93.0426159481251,-0.654142647689493,1.5662670609664,2.04676405102625,416.006523502072,1.83152721217363,1.42281706739484,413.0341242573,1.65726507124329,2.00277523895504,416.109984458735,1.8793888943132,1.93680881970349,416.268183398361,2.00123864913008,8.86840169999633,-13.9971487636003,0.195568915216933,8.15,6.63,4.075,-12.916425,-14.496,-14.0527,-12.7833,-14.440525,65.6808475,60.175,0.5371,-12.5175,-12.28,-6.3375,0.5,-2.835,1.75,-1.365,-0.16,179,249.275,270.775,280.1,0.09,-0.03,-0.3,-0.4975,-0.21,-0.1975,0.0275,-0.1675,-9.86775,-8.25725,-6.62125,-5.4365,-4.56075,-2.718,-1.502,0.581,0.29575,-4.8545,-3.7265,-2.838,-1.99975,-1.2675,-0.4335,-0.299,0.7265,1.211,-3.47425,-3.2315,-2.558,-1.8855,-1.4005,-0.0745,0.199,0.933,1.1845,-9.26,-7.8315,-6.08925,-4.9195,-3.5065,-0.401,0.474,0.717,-7.6845,-6.799,-4.94475,-3.787,-3.3315,-1.6065,-0.73825,0.611,1.22525,-3.8755,-3.90825,-3.808,-83.26
1,4.75,0.0051107059301917,0.45708691357688,-86.6595648688867,-0.739554976678644,1.5205994294406,1.94470973731968,416.22155224183,2.03471996361441,1.38706728567576,412.848294644675,1.66244190532657,2.16337187699062,416.150757222862,1.9901959995561,2.06299799765911,416.174598551319,2.04889058568131,8.03985978471981,-14.0141438159297,0.202063076000225,7.55,6.54,3.71,-12.5529,-14.587,-14.141025,-13.4471,-14.633925,65.6723175,58.785,0.500825,-12.765,-12.49,-6.43,0.4,-2.955,1.7,-1.365,-0.18,176.15,249.375,270.6,279.75,0.09,-0.03,-0.3,-0.5,-0.21,-0.24,0.02,-0.18,-9.8405,-8.299,-6.67225,-5.45825,-4.56575,-2.711,-1.502,0.58,0.29275,-4.857,-3.7325,-2.84325,-2.0015,-1.26525,-0.435,-0.299,0.7265,1.211,-3.4785,-3.22875,-2.5565,-1.8855,-1.4005,-0.065,0.2,0.932,1.184,-9.241,-7.7895,-6.1035,-4.9375,-3.51925,-0.401,0.4725,0.7165,-7.688,-6.838,-4.95175,-3.78925,-3.3405,-1.60475,-0.7385,0.61025,1.22525,-3.912,-3.925,-3.856,-83.495
1,5.25,-0.204664660720449,0.558787964894631,-89.4409374373062,-0.302294977125614,1.49312911917958,1.83446447605923,416.072277321419,1.88045688831057,1.44471447876361,412.662465032051,1.58333014467583,1.87804590218051,416.152540324759,2.11518149883541,1.83291560844305,416.1067322,2.00719418026499,8.35279811826642,-13.7828213793717,0.191145877445288,8.495,6.86,3.83,-11.674125,-14.316,-14.08705,-12.9906,-14.5735,65.652745,58.9975,0.6133,-13.1525,-12.55,-6.5,0.475,-2.9925,1.8,-1.35,-0.2,176.675,249.2,269.9,279,0.0875,-0.03,-0.3,-0.5,-0.21,-0.225,0.0275,-0.1725,-9.718,-8.357,-6.72475,-5.4745,-4.57025,-2.7125,-1.50225,0.5795,0.29575,-4.8345,-3.737,-2.848,-2.004,-1.265,-0.436,-0.3,0.726,1.21,-3.477,-3.23025,-2.5535,-1.886,-1.4005,-0.07475,0.196,0.932,1.1775,-9.2025,-7.8505,-6.12525,-4.95375,-3.519,-0.4015,0.472,0.7165,-7.6735,-6.86975,-4.9465,-3.78675,-3.35,-1.60325,-0.73775,0.611,1.2245,-3.93,-3.799,-4.145,-85.325
