DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,5.25,-0.50371,88.325,-0.941,-2.039,0.8799425,1.072525,1.60325,1.1273,-3.13,-5.331,-7.3,-5.2705,-5.286175,-6.20985,-0.921625,-0.273325,-0.215775,385.5,5.53945,392.325,0.0543514,-0.61506825,-18.1775,0.142395,-0.15027975,-6.44025,-0.8113,-4.3743825,1.1355,-1.01245,-0.7224,1.2578,-0.93615,1.2155,0.8555,-35.735,-38.505,0,2.252,0,0,0.17525,0,0.402975,14.9025,0,2.1729,2.4721,3.03775,4.225275,5.257825,99.17,3.026815,0.8838,284.465,312.5665,90.75325,403.4795,-5.77961,0.782369,0.2532165,0.32428,0.112942,0,0.1617685,-23.1231,0,0,0.259395,-5.5606125,-2.85225,-1.7093675
1,5.75,-0.3953675,88.015,-0.90595,-2.3555,0.874155,1.0665,1.5855,1.115,-3.079,-5.35535,-7.302,-5.212225,-5.2876,-6.21075,-0.87845,-0.287125,-0.22555,385.75,5.597,393.175,0.056042275,-0.562229,-18.2372,0.1249705,-0.114178,-6.5185,-0.92495,-4.523275,1.067,-1.0335,-0.840475,1.498,-1.04795,1.49175,0.858,-37.23,-47.725,0,2.2695,0,0,0.1677,0,0.406625,14.9025,0,2.174025,2.4727,3.041,4.22795,5.2598,99.1675,3.022155,0.9286,282.0255,312.8395,91.3546,403.282,-5.718885,0.7675345,0.243648,0.299082,0.111682,0,0.154982,-26.974475,0,0,0.2544065,-5.515945,-2.9227125,-1.6055575
1,6.25,-0.3158075,87.735,-1.145,-2.4255,0.85672,1.0503,1.59375,1.11715,-2.9775,-5.3615,-7.431,-5.378975,-5.2894,-6.2665,-0.90875,-0.2858,-0.22105,385.6,5.509405,394.075,0.0549446,-0.64991375,-19.200925,0.177325,-0.12390925,-6.43775,-0.978014,-5.04484,1.22,-1.036,-0.81605,1.599,-1.2188,1.5035,0.8629,-39.985,-47.535,0,2.2685,0,0,0.1378,0,0.40545,14.9025,0,2.168625,2.466375,3.039375,4.227,5.25785,99.156,3.0149625,0.874025,283.38425,312.947,91.250500365,403.267,-5.70767,0.758516,0.263869,0.2990695,0.114527,0,0.157983,-26.58035,0,0,0.253363,-5.58503,-2.9474075,-1.5097325
1,6.75,-0.4692725,87.82,-1.1845,-2.492,0.854275,1.038825,1.6,1.11275,-3.1235,-5.383925,-7.411775,-5.44185,-5.26545,-6.321175,-0.93085,-0.2827,-0.23355,385.525,5.57285,394.675,0.05383645,-0.5087,-18.8696,0.13317075,-0.130333,-6.303,-0.7977,-4.41772,1.1685,-0.96065,-1.0715,1.346,-1.0145,1.4325,0.8456,-39.7725,-48.8075,0,2.2745,0,0,0.1487,0,0.402775,14.9025,0,2.172425,2.467775,3.0381,4.224325,5.259225,99.145675,2.995985,0.90835,284.362,312.871,91.45200348,403.256,-5.68181,0.694804,0.2602485,0.2854325,0.1092845,0,0.1551395,-24.711,0,0,0.25369575,-5.538905,-2.9223575,-1.6112075
1,7.25,-0.4385275,87.46,-1.2695,-2.427,0.83815,1.039925,1.595,1.1072,-2.964,-5.42245,-7.436325,-5.4765,-5.26985,-6.361225,-0.90855,-0.30645,-0.233175,385.45,5.5155,397.25,0.05623315,-0.660511,-16.6248,0.16555,-0.1732365,-6.26,-0.63635,-4.162255,1.1245,-0.88315,-1.183,1.3955,-1.0246,1.5295,0.8729,-39.405,-49.775,0,2.26925,0,0,0.2207,0,0.41475,14.9025,0,2.16555,2.4572,3.03425,4.228025,5.2574,99.1405,2.92547,0.949075,284.595,312.822,91.705600335,403.24475,-5.72212,0.77964375,0.2523385,0.296767,0.1113345,0,0.15503675,-27.5445,0,0,0.24460225,-5.6775075,-2.94767,-1.7066625
1,7.75,-0.5062825,86.6225,-1.0745,-2.536,0.8299675,1.021725,1.58475,1.098275,-2.9531,-5.475,-7.47135,-5.520275,-5.2885,-6.3568,-0.93905,-0.3136,-0.245425,385.525,5.449,395.125,0.05634,-0.829325,-17.71,0.1529895,-0.190514,-6.023,-0.66613,-3.79695,1.2585,-1.018,-1.0445,1.638,-1.4315,1.622,0.857475,-44.2675,-53.0425,0,2.34,0,0,0.2603,0,0.77225,20.415,0,2.164575,2.46375,3.03405,4.2244,5.252925,99.11875,2.9369,0.92055,285.1,313.143,92.48125,403.50175,-5.6945725,0.748166,0.254808,0.293608,0.1145985,0,0.159995,-26.74895,0,0,0.31779,-5.6344225,-2.9239175,-1.8205625
1,8.25,-0.446905,87.0125,-0.9767,-2.546,0.83016,1.022175,1.5795,1.092475,-3.0755,-5.442,-7.4177,-5.5328,-5.287025,-6.379,-0.901575,-0.3153,-0.25785,385.65,5.445835,395.65,0.0546334,-0.899175,-16.42965,0.177373,-0.36319875,-6.18725,-0.482974,-3.0346,0.177425,-1.1605,-1.0215,1.505,-1.2275,1.564,0.8137,-40.845,-47.33,0.95545,3.4015,0.1684,1.419,0.478225,2.8575,3.3345,16.9375,0.07392,2.1691,2.475975,3.0413,4.225975,5.248725,99.14925,2.871815,0.909625,286.766,313.142,91.745399955,403.39825,-5.6166675,0.793055,0.255963,0.302995,0.11717875,0,0.15426,-24.5175,1.4393275,0.634105,0.533012,-5.7267225,-3.04335,-2.0093725
1,8.75,-0.2562,86.81,-0.74925,-2.1925,0.8231675,1.041,1.57475,1.092725,-3.07795,-5.43515,-7.502825,-5.5064,-5.2709,-6.220275,-0.851125,-0.29615,-0.234275,384.75,5.5669325,392.25,0.0527688,-0.63285,-16.964825,0.0287923,-0.5942255,-5.81575,-0.243375,-1.17349,-0.01753,-0.9147,-0.66895,1.3615,-1.3195,1.585,0.8099,-17.965,-15.55,5.163,7.5,0.826475,6.38975,1.23925,12.3275,11.88,24.0725,0.66498,2.161525,2.470375,3.03355,4.229525,5.25875,99.17925,2.855765,0.789675,284.924,313.665,91.901175,402.759,-5.601905,0.715962,0.266622,0.286044,0.106261,0,0.15347875,-8.27049,15.54045,8.0488,1.255005,-5.6091775,-3.0190275,-1.9366675
1,9.25,0.2542175,85.6825,-0.34695,-1.7915,0.8424325,1.054325,1.57275,1.104,-2.882275,-5.408375,-7.519975,-5.3656,-5.265,-6.067575,-0.5886,-0.26935,-0.207975,384.05,5.6877225,388.95,0.0640175,-0.534219,-17.6713,-0.180954,-0.6997535,-5.18125,0.1201,0.279168,-0.2534,-0.3171,-0.138825,2.222,-0.47465,1.67,0.6914,0.95605,2.60675,12.79,14.36,2.2595,12.9225,2.42125,28.04,25.1175,32.8275,1.456155,2.1564,2.4656,3.0347,4.23775,5.26675,99.1997,2.8554125,0.686025,282.584,315,91.75382839,402.1,-5.319805,0.644068,0.264992,0.3083225,0.11297375,0,0.14659275,5.235545,35.7834,18.3605,2.440995,-5.6093925,-3.0882625,-1.6197725
1,9.75,0.70636,83.455,-0.1261,-0.61705,0.872245,1.083,1.569,1.1197,-2.70905,-5.428,-7.46375,-5.23,-5.2056,-5.882225,-0.352675,-0.212675,-0.1599,381.65,5.71069,386.7,0.07154645,0.00238812,-12.53055,-1.072445,-0.65214875,-4.3975,0.269015,0.5968,-0.976775,0.1364,0.32565,2.675,-0.2357,2.02025,0.5597,11.1725,11.7375,22.7275,24.82,3.78575,23.675,3.6835,53.095,47.7875,48.915,2.349,2.162275,2.466,3.0512,4.248725,5.276875,99.20395,2.97146,0.549625,282.214,316.43525,91.9989,400.7175,-5.094325,0.5481005,0.297295,0.325599,0.1298185,0,0.135236,14.83705,55.7195,28.4258,3.57387,-5.53915,-3.042425,-1.41446
1,10.25,1.17375,81.3225,0.028535,-0.049105,0.926995,1.09195,1.56775,1.13805,-2.401,-5.389,-7.371,-5.0004,-5.09595,-5.5385,-0.17445,-0.1767,-0.123375,381.8,5.792,385.6,0.0920639,1.21258,-10.59285,-2.089765,-0.53178,-4.1075,0.2163915,0.64025,-1.669,0.50175,0.9913,3.021,0.013285,2.32525,0.5264,17.0025,20.3275,28.085,31.6,4.74475,31.645,4.556,69.265,62.4925,60.495,3.108485,2.17275,2.475075,3.055075,4.264275,5.28685,99.215,3.092535,0.4912,280.54875,318.1805,90.30200195,400.48875,-4.567095,0.5173265,0.326852,0.331881,0.1727165,0,0.129174,26.707475,73.31925,38.3865,4.52685,-5.58589,-3.04216,-1.232245
1,10.75,1.53125,81.2575,0.30325,0.2587,0.9566875,1.102225,1.55,1.159225,-2.18345,-5.2953,-7.22025,-4.720575,-4.9835,-5.2913,0.0519,-0.109075,-0.097895,381.05,5.906245,382.975,0.102557,1.5149875,-7.144,-3.09992,-0.410629,-3.77175,0.1858,0.657775,-2.457,0.76305,1.287,3.1595,0.102525,2.626,0.603375,29.75,31,35.6425,40.43,6.10875,38.8375,5.74825,86.1175,80.2225,77.11,3.79625,2.1618,2.4823,3.0642,4.27475,5.30905,99.24125,3.3092175,0.6191,278.1155,319.7405,89.468175,400.192,-4.425625,0.5659985,0.349197,0.335939,0.192338,0,0.1387485,35.9825,90.764925,46.740925,5.55501,-5.4268175,-3.1136875,-0.82192125
1,11.25,1.6426,79,0.6828,0.80265,0.9695325,1.113025,1.557,1.181475,-1.921825,-5.226,-7.1815,-4.600325,-4.9015,-4.888,0.3397,-0.082685,-0.03091,380.5,5.982,377.8,0.126838,2.7622075,-4.2118875,-4.01871,-0.40236775,-3.66225,0.120675,0.31999875,-2.9265,0.8927,1.7675,3.352,0.088055,2.455,0.660775,31.6525,32.8475,40.775,46.0075,6.8905,44.9725,6.2035,98.945,90.1175,86.895,4.43595,2.15775,2.48095,3.06475,4.2812,5.3162,99.2425,3.2834025,0.6927,276.21375,320.9665,88.6588,399.752,-4.435825,0.54968225,0.3920945,0.38891725,0.216492,0,0.1381355,44.198,102.3435,54.24735,6.229295,-5.39901,-3.04175,-0.962995
1,11.75,1.700925,78.4975,1.2685,1.1755,0.9968425,1.136075,1.53025,1.1852,-1.5936,-5.08245,-7.0669,-4.4694,-4.7905,-4.728625,0.705225,-0.01161,0.032605,380.7,6.01368,375.775,0.134085,3.84259,-2.362,-4.32871,-0.315617,-3.6655,-0.22844925,0.35595,-3.124,1.167,1.79875,3.252,0.61505,2.531,0.659025,35.065,38.13,44.5775,47.7675,7.47625,45.33,6.97,107.7,96.3375,94.6425,4.9023125,2.15125,2.481875,3.059,4.28445,5.321875,99.22,3.26965,0.653375,277.03,321.84325,87.81200409,399.6525,-4.2197,0.601327,0.392941,0.400921,0.229535,3.06e-05,0.144865,44.9221,113.103,56.639,6.286125,-5.1446225,-2.9475075,-0.65703075
1,12.25,1.9427,77.5425,1.5315,1.2655,1.0241,1.153825,1.5095,1.20355,-1.4975,-5.0204,-6.94395,-4.3363,-4.738,-4.6425,0.91695,-0.0078575,0.0435775,380.8,5.999,377.075,0.134875,3.213505,-2.255865,-4.66545,-0.234746,-3.75775,-0.5072,-0.08613225,-3.6095,1.3205,2.096,3.1955,0.5416,2.50225,0.68415,32.545,38.0225,45.1775,53.11,7.22925,52.525,6.76875,114.125,107.825,102.75,4.97942,2.147975,2.463575,3.057275,4.2856,5.31175,99.192725,3.38407,0.717725,277.528,323.0365,86.646898855,399.52825,-4.40301,0.655184,0.41547575,0.39182325,0.2402875,0.00296204,0.142352,47.843975,114.937,62.475,6.92799,-5.2358825,-2.9223125,-0.3757005
1,12.75,1.942575,77.055,1.8695,1.4505,1.040675,1.17125,1.52875,1.19455,-1.463775,-4.969,-6.804,-4.2456,-4.664,-4.56025,0.95995,-0.0008925,0.04503,380.525,6.01125,373.675,0.1401,3.391,-2.0107,-4.866,-0.2161,-3.894,-0.5446,-0.316025,-3.6795,1.2905,1.98375,3.198,0.8035,2.55075,0.684375,39.2475,38.9725,52.14,54.1825,7.5655,51.9575,7.2725,118.85,106.65,101.9,4.978,2.14515,2.446,3.053175,4.269,5.29955,99.1842,3.41642,0.7298,280.57925,323.698,85.236175,399.28275,-4.272765,0.653842,0.42129,0.403567,0.2540525,5.5375e-05,0.149379,47.0326,113.9395,57.343375,6.442,-5.1919875,-2.99332,-0.18748875
1,13.25,2.078425,77.4275,1.8155,1.751,1.0446,1.167725,1.54925,1.2011,-1.4196,-4.944,-6.712,-4.214,-4.6011,-4.481275,0.932675,0.0136575,0.05054,379.9,6.0296225,373.8,0.14614725,3.68326,-2.107645,-5.12182,-0.18366975,-3.79575,-0.542282,-1.04238,-3.7365,1.2995,2.079,3.389,0.8967,2.6445,0.711525,37.0725,38.235,47.65,53.0475,7.5345,52.9725,7.01375,110.3,106,100.6,4.580865,2.1536,2.4395,3.04765,4.25525,5.2964,99.155,3.56971,0.8162,275.914,324.2,84.0122,398.853,-4.18039,0.63506275,0.4042625,0.4157735,0.250401,0.0055368175,0.141576,41.1917,106.775,53.9314,5.7392,-5.054485,-3.0409825,-0.142071
1,13.75,2.1037,77.425,1.887,1.5125,1.048175,1.180375,1.54025,1.1962,-1.38075,-4.94125,-6.64275,-4.046375,-4.545725,-4.46295,0.956125,-0.00371,0.05455,380.3,6.03817,372.375,0.145789,3.340345,-5.426,-4.26199,-0.2432065,-3.881,-0.51446475,-1.4328225,-3.0785,1.46,2.16675,3.3045,0.82925,2.67925,0.7532,31.3625,32.4175,39.9125,47.315,6.643,49.185,6.595,98.97,93.0025,88.7125,4.00948,2.1532,2.42305,3.033275,4.242025,5.288075,99.13225,3.710195,0.831,276.228,324.0955,83.34600067,398.85575,-4.24781,0.65031,0.398672,0.398752,0.24479075,0.0049216625,0.14368,36.1405,87.099875,45.8012,4.8949625,-4.9621425,-3.1373875,-0.0728445
1,14.25,2.232,77.48,1.7125,1.5455,1.044875,1.1814,1.56775,1.208,-1.361475,-4.833075,-6.5693,-3.98175,-4.4885,-4.45425,0.874525,-0.011205,0.0496875,380.375,6.078,371.425,0.13445,2.55332,-5.24729,-3.74425,-0.1774665,-3.99175,-0.505608,-2.37875,-2.906,1.56,2.28375,3.522,0.89435,2.771,0.6924,28.61,26.025,34.9075,39.5475,5.688,39.9275,5.264,86.295,79.12,75.385,3.5068,2.171,2.4176,3.024475,4.23205,5.268,99.1285,3.780905,0.7715,276.64525,323.702,83.282001495,398.94225,-4.2565075,0.59487,0.3949855,0.382512,0.22560525,0.005047155,0.1239025,28.50975,72.115875,36.6517,4.03394,-5.0544,-2.945565,-0.0610275
1,14.75,2.12825,77.6525,1.4095,1.268,1.047275,1.179,1.591,1.2102,-1.317725,-4.77905,-6.4642,-3.922,-4.46095,-4.425,0.8194,-0.010855,0.0536775,380.05,6.059905,369.575,0.127254,1.638505,-6.05409,-2.8386725,-0.168047,-4.0005,-0.58135,-3.206845,-2.0175,1.4735,2.017,3.5175,0.7254,2.5605,0.609575,14.7775,15.235,26.475,31.37,4.797,31.5675,4.30475,66.655,62.0625,62.39,2.803355,2.17275,2.413675,3.01785,4.227125,5.25935,99.1415,3.973,0.685725,279.205,323.15,83.364253995,398.838,-4.378825,0.580676,0.349158,0.356729,0.2049945,0.0018848025,0.1165115,19.68285,57.582625,28.9918,3.160725,-4.98556,-2.7793125,-0.12654375
1,15.25,1.9985,79.0675,0.99565,1.1295,1.04985,1.1705,1.607,1.202,-1.32495,-4.71005,-6.415675,-4.0049,-4.4397,-4.39575,0.8987,-0.0078375,0.0548925,379.75,6.0912875,374.45,0.10787425,0.62925075,-9.02782,-2.0535475,-0.175173,-3.9815,-0.7394685,-4.528,-1.645,1.284,1.81175,3.4305,0.37955,2.634,0.54445,8.181,6.35175,19.875,23.95,3.9065,22.8925,3.43275,49.575,46.0125,45.47,2.0225,2.181475,2.41725,3.01765,4.2165,5.25965,99.16,3.96514,0.616325,277.893,322.5795,84.8403,398.94075,-4.3236425,0.523867,0.320472,0.31732425,0.17138125,0.0028430725,0.097318925,8.9386,43.056,22.57905,2.55255,-5.0544375,-2.6842875,-0.2296565
1,15.75,1.766,82.4325,0.7635,0.5539,1.0492,1.16625,1.63775,1.2035,-1.3555,-4.679,-6.374,-3.9565,-4.478875,-4.371,0.707775,-0.0146875,0.05783,380.825,6.0813925,376.9,0.074865,-0.02761825,-12.12,-0.944617,-0.130905,-4.1515,-1.00778,-6.5927475,-0.4107,1.1115,1.4945,3.336,0.02508,2.53225,0.504125,-0.3823,-9.34375,12.9525,15.405,2.26925,14.2275,2.03775,29.6775,28.3,28.0275,1.41651,2.1779,2.42125,3.014,4.212,5.25005,99.1845,3.933325,0.62115,277.719,321.061,86.7743256875,398.784,-4.40545,0.5293095,0.285485,0.305937,0.128936,0.0010810875,0.0878914,-2.38589,29.632725,14.621625,1.6221,-4.98525,-2.7318625,-0.32995675
1,16.25,1.242225,85.0625,0.36445,0.05111,1.05185,1.1703,1.65075,1.197525,-1.38705,-4.7235,-6.404,-4.02845,-4.4511,-4.385,0.404975,-0.024805,0.0459725,381.075,6.065,381.875,0.069332825,-0.207,-14.946225,-0.24121,-0.021798,-4.89275,-1.48496,-7.8333575,0.16845,0.417575,0.734125,2.8805,-0.29945,2.21275,0.6029,-23.36,-39.37,6.1625,7.519,1.002125,6.16525,1.10625,12.4575,12.14,22.405,0.57516475,2.1969,2.42635,3.00325,4.20915,5.240425,99.184275,3.8498725,0.66615,271.66625,318.7035,89.25155,399.2155,-4.569785,0.519631,0.25338025,0.294682,0.1170795,0,0.098004225,-32.728375,12.741875,6.58026,0.8571335,-5.10105,-2.7319575,-0.47634
1,16.75,0.89995,87.3625,-0.01226,-0.4583,1.04545,1.16245,1.64475,1.190625,-1.46125,-4.6958,-6.401,-4.06,-4.42995,-4.42755,0.105675,-0.0241625,0.043315,380.9,6.02126,385.15,0.06329215,-0.3978865,-17.045,-0.006931195,0.01434,-5.559,-1.76525,-7.476,0.754425,-0.0505,0.06654,2.8655,-0.33815,2.157,0.6641,-41.2175,-45.5975,0.866125,3.0615,0.1644,0.985525,0.351,1.9965,2.651,17.7,0.0300375,2.18525,2.4356,2.997075,4.196225,5.230225,99.19345,3.58911,0.7908,272.5315,316.834,90.33300018,400.039,-4.923155,0.52766775,0.2409055,0.28454925,0.10576,0,0.1138765,-48.97875,0,0,0.324305,-5.124285,-3.04072,-0.74823
