DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.452067,-1.338,5.747115,1.7877872225,1.80328,0.02371527775,-9.51851,12.33055,0.246878836,0.881600339,0.679,0.338,0.703,96.9261135,79.1168,409.4744393,-4.728,1.926,0,1.118,285.7,299.2,5.017222896,-0.003073004,1.29467542475,1.21158558075,0.500985064,-1.27950625,0.57144864125,0.7,0.5,1.3,2.1,3.4
1,0.75,0.414394,-1.354,5.627655,1.4196219445,1.41445,0.028055556,-5.43682,11.3111,0.191216248,-0.3893536065,0.664,0.326,0.672,97.01445697,79.0961,409.141546525,-4.088,1.928,0,1.128,286.1,298.6,5.0831096575,-0.003400519,1.254882465,1.155261875,0.481382384,-1.112708,0.5157400565,0.7,0.5,1.3,2.1,3.4
1,1.25,0.419522,-1.392,5.45904,1.609902222,1.55235,0.0170833335,-5.702795,11.5453,0.2654046925,-0.528118191,0.638,0.334,0.643,97.01472528,79.08945,408.91888515,-4.556,1.9335,0,1.189,289,297.2,5.199355604,-0.00181987625,1.215447242,1.101493949,0.4869053355,-1.002,0.538267594,0.7,0.5,1.3,2.1,3.4
1,1.75,0.43255681125,-1.206,5.2965925,1.658037222,1.64478,0.03181799725,-5.3872655865,8.90844,0.2096839035,-0.470357645,0.632,0.335,0.626,97.09348789,79.07887,409.201822,-4.239,1.9315,0,1.057,287.4,297.7,5.18939796975,-0.00687872525,1.165860198,1.181329759,0.474109692,-1.0775,0.55153651975,0.7,0.5,1.3,2.1,3.4
1,2.25,0.439117,-1.38,5.3795525,1.485255556,1.5089,0.021175017,-7.91034,8.62579,0.2084982505,0.767872602,0.6555,0.336,0.599,96.98755424,79.08082,408.591561675,-4.478,1.915,0,1.137,288.4,297.6,5.138207819,-0.0095027325,1.178528744,1.105830005,0.473822752,-1.252,0.54906546575,0.7,0.5,1.3,2.1,3.4
1,2.75,0.4151085,-1.316,5.24668,1.59036388875,1.58831671225,0.0291229585,-5.325675967,11.0918,0.1791785645,-0.22716949,0.6745,0.332,0.63,96.98519234,79.0769,408.72890325,-4.396,1.9195,0,1.116,288,297.8,5.27817867,-0.0069235735,1.19413776375,1.1793303775,0.47461574875,-1.353834,0.531434699,0.7,0.5,1.3,2.1,3.4
1,3.25,0.415277402,-1.277,5.34474,1.5480422225,1.56271,0.027083491,-7.64033,10.5342775,0.20150588975,-0.214633688,0.651,0.336,0.596,96.84175613,79.07989,408.98509185,-4.863,1.9035,0,1.141,289.3,299.4,5.175215168,-0.005526038,1.23010751225,1.1251977435,0.4988700185,-1.221,0.54678372,0.7,0.5,1.3,2.1,3.4
1,3.75,0.431862,-1.254,5.43233,1.696153333,1.64853758925,0.032430556,-8.158235,9.276525,0.219993086,-0.20201190125,0.632,0.33025,0.62475,97.291745895,79.070675,409.7862848,-4.62575,1.915,0,1.1015,288.075,298.8,5.10553532075,-0.00298326,1.1526562425,1.03542860725,0.46665716825,-1.127602,0.55140818725,0.7,0.5,1.3,2.1,3.4
1,4.25,0.435756,-1.32375,5.41516,1.5801944445,1.56833,0.029027778,-8.50497,9.277265,0.21814083,0.16444331225,0.63125,0.329,0.632,97.138827725,79.0573,408.6940449,-5.244,1.94825,0,1.03825,288.825,299.475,5.143948054,-0.0043276575,1.2810405685,1.20420071525,0.5014786465,-1.32,0.50945686675,0.698875,0.5,1.3,2.1,3.4
1,4.75,0.46546175,-1.24775,5.448481797,1.769482222,1.849355,0.026944444,-7.4645025,10.85995,0.219738312,0.130033685,0.648,0.33075,0.626,96.9372522425,79.047455,409.8501669,-6.15425,1.90125,0,1.077,287.65,299.9,5.0028673965,-0.003943195,1.3362529355,1.23792637925,0.47903063825,-1.122,0.5652283325,0.7,0.5,1.3,2.1,3.4
