DOY2,HR2,FC,LE,H,FCH4,CO2,H2O,CH4,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,FCH4_1_1_1,FCH4_1_1_2,CH4_1_1_1,CH4_1_1_2,SW_IN
1,19.75,0.08767125,1.71589625,-2.59018775,16.464,415.74422575,4.36971375,2002.747,0.211044,2.035292,-5.8126545,-5.9365,90.175,96.8372795,1.05875,0.004,17.341,15.776,2142.7815,2063.5325,-0.223
1,20.25,0.1342335,1.719256,-3.94463425,16.397,415.783737,4.226333,2018.988,0.2131385,2.0319825,-6.184004,-6.09025,90.5,96.8766905,1.05725,0.004,16.7865,14.373,2161.9955,2063.7435,-0.02775
1,20.75,0.08500575,1.0467965,-3.893989,14.8535,416.4959805,4.3078695,2011.4685,0.2092075,1.9526815,-5.8685485,-6.26775,91.1,96.89623,1.05675,0.006142275,16.34,14.901,2136.953,2060.957,-0.13275
1,21.25,0.045886,1.0520315,-2.947197,19.045,417.040969,4.302673,2017.2385,0.201925,1.9539265,-6.00880125,-6.33475,91.075,96.875812,1.0525,0.006,14.47425,14.9805,2138.62075,2058.9165,-0.23575
1,21.75,0.081236,0.77308725,-2.87091225,19.3255,416.850686,4.263192,2035.37125,0.198841,1.948913,-6.04849275,-6.44525,91.175,96.860777,1.05225,0.004,20.062,12.031,2157.49425,2057.792,-0.4455
1,22.25,0.072891,1.22937,-3.1111245,19.125,416.132595,4.333956,2035.597,0.21247975,1.961872,-6.346203,-6.469,91.275,96.812348,1.052,0.0085,17.6395,14.6835,2158.35375,2055.5305,-0.33
1,22.75,0.1012165,0.894773,-2.7689315,15.905,415.948791,4.376005,2018.632,0.18902175,1.941845,-6.323661,-6.4575,91.275,96.8195415,1.053,0.004,15.54275,15.358,2136.83175,2049.9915,-0.107
1,23.25,0.0792595,1.044417,-1.611195,16.4035,416.805972,4.449269,2010.9835,0.1888105,1.886746,-5.791239,-6.34475,91.575,96.84769625,1.053,0.00725,16.17825,14.17725,2162.19475,2044.2165,-0.094
1,23.75,0.0590955,0.9894635,-1.75785975,17.51725,417.1039545,4.428604,2019.175,0.1889725,1.852104,-5.675316,-6.332,92,96.8145055,1.055,0.0075,15.7,14.36775,2182.2195,2047.47175,-0.24425
2,0.25,0.040142,1.639891,-2.968345,15.155,414.83917175,4.272388,1997.851,0.18734525,1.90332975,-5.62767,-6.462,88.8,96.8078165,0.768,0.002,17.58725,11.7345,2060.2465,2024.113,-0.077
2,0.75,0.093343,1.182799,-4.428782,12.231,414.83122675,4.2223285,2004.024,0.176348,1.85771175,-5.53263375,-6.386,89.2,96.8007515,0.768,0.004,16.637,10.2515,2064.44975,2029.626,-0.27625
2,1.25,0.0815,1.4739655,-4.3017525,14.6075,414.768413,4.287856,2024.50475,0.179243,1.77384525,-5.580633,-6.562,89.5,96.80115575,0.765,0.00325,16.563,11.249,2071.64075,2033.55525,-0.223
2,1.75,0.1077975,1.59625125,-4.231852,11.533,414.257715,4.342567,2011.562,0.184274,1.799773,-5.809127,-6.855,89.8,96.788234,0.766,0.00325,16.1585,11.5295,2072.263,2037.0385,-0.178
2,2.25,0.03376725,1.0326295,-3.881802,14.4605,414.515504,4.236605,2020.2175,0.17332325,1.791832,-5.920984,-6.969,89.6,96.7889545,0.769,0.004,14.805,10.7925,2068.145,2034.167,-0.218
2,2.75,0.05998,1.60955825,-3.60575625,13.902,414.362918,4.084911,2005.653,0.173589,1.78377,-6.3265965,-7.043,89.7,96.796977,0.772,0.002047425,17.466,11.7675,2072.142,2046.2265,-0.1965
2,3.25,0.056586,1.119214,-3.33988,14.767,414.338748,4.1431925,2001.5175,0.172362,1.681795,-6.3455485,-7.303,90,96.7698525,0.774,0.00111495,15.64675,11.59925,2074.55025,2043.9785,-0.18775
2,3.75,0.096975,1.228318,-3.548144,17.9225,414.4506935,4.1090035,2002.51675,0.175833,1.7602645,-6.44853975,-7.3,90.4,96.78704575,0.775,0.003737125,16.846,11.8795,2085.9355,2032.714,0.012
2,4.25,0.119789,1.19376,-3.07053875,16.277,413.930356,4.20098775,2015.38075,0.173085,1.6940345,-6.62885675,-7.532,90.4,96.77419,0.771,0.00325,15.2395,10.737,2088.97375,2038.425,0.227
2,4.75,0.039377,1.17008,-2.48880975,16.1185,414.5630755,4.1610485,2007.6365,0.170794,1.818454,-6.600049,-7.772,90.3,96.77173375,0.771,0.003,14.53875,10.9905,2086.51625,2041.7485,-0.04
2,5.25,0.091558,1.336195,-3.161631,14.023,414.818348,4.1861015,2015.73575,0.17581075,1.7333265,-6.76107275,-8.02,90.4,96.781369,0.766,0.006142275,15.52,10.497,2094.50825,2044.0725,-0.039
2,5.75,0.060064,1.4995725,-2.406929,14.8475,415.13079,4.05802475,2004.22775,0.1843685,1.695301,-6.85903,-8.17,90.1,96.79138825,0.767,0.005,17.2205,12.3495,2080.37675,2039.8055,0.072
2,6.25,0.01300325,1.033643,-2.174315,15.20875,415.47026825,3.9809985,1998.957,0.17849625,1.6698985,-7.01770775,-8.21,90.8,96.82599475,0.769,0.01225,16.28425,9.657,2089.92675,2040.55425,0.05375
2,6.75,0.08608875,0.8073495,-1.812859,14.154,415.7194865,3.94123,2014.351,0.173964,1.6988625,-6.931492,-8.19,91.1,96.81714625,0.769,0.5065,15.298,11.107,2074.1685,2047.1995,0.6675
2,7.25,0.08322325,0.7984845,-2.45525,13.993,415.468521,3.96279,2014.57,0.173796,1.825156,-7.123136,-8.19,90.6,96.822267,0.769,9.6075,17.236,10.9455,2082.3515,2035.97225,3.613
2,7.75,0.052008,0.750702,-2.505631,12.508,415.393272,3.929209,2014.033,0.174507,1.8165625,-7.17352125,-8.31,90.7,96.79484725,0.766,44.1125,17.137,13.069,2080.6125,2035.951,19.1
2,8.25,0.1061395,1.332528,-2.09504,15.2655,415.185776,3.9878915,1996.68975,0.186779,1.977301,-6.95786175,-8.12,90.5,96.793725,0.77,93.25,17.548,11.64825,2078.2765,2029.843,45.295
2,8.75,0.082633,1.9088705,-2.6101005,12.339,415.06651,3.912726,1987.5535,0.201745,2.165576,-6.582016,-7.037,89.7,96.781265,0.773,142.25,15.3125,10.9015,2069.64375,2023.13975,79.7975
2,9.25,0.078201,2.722298,-3.24840275,14.57875,414.12983475,3.88130475,1968.9905,0.21651575,2.37283,-5.97977175,-6.474,87.6,96.7796205,0.773,218.125,14.76825,11.19075,2066.261,2024.756,121.525
2,9.75,0.0360865,4.268583,-1.6811365,12.4955,413.55042475,3.89805575,1954.3555,0.228557,2.4786035,-5.615494,-5.867,85.5,96.78090775,0.771,420.1,14.69325,11.00575,2057.3385,2020.93,187.175
2,10.25,0.046524,5.5375615,1.074834,13.1865,412.9157195,3.8994325,1953.029,0.238794,2.58401,-5.28003525,-5.256,83.3,96.787507,0.779,582.95,15.385,11.2095,2059.777,2022.39025,293.475
2,10.75,-0.00152,7.684842,3.54225175,14.476,412.72053425,3.95344975,1946.5865,0.261588,2.656888,-4.80565175,-4.509,80.7,96.779626,0.773,746.0975,14.196,12.56975,2054.53,2022.25675,369.15
2,11.25,0.042819,11.218915,7.06162,15.633,412.5040815,4.0075225,1941.86275,0.26004525,2.748367,-4.1197655,-4.0725,78.815,96.7791785,0.768,824.25,16.1415,14.14025,2051.8485,2018.576,435.275
2,11.75,-0.0712925,13.125053,9.34413825,14.766,412.478058,4.0034205,1941.727,0.282713,2.859188,-3.828845,-3.673,76.86,96.775768,0.773,929.25,13.749,12.75,2052.176,2020.76675,444.9
2,12.25,-0.109913,13.13724925,9.05974175,12.9285,412.296508,3.976539,1938.987,0.2819535,2.82347675,-3.434203,-3.147,75.02,96.716067,0.773,962.25,17.689,14.14875,2047.0665,2019.152,527.825
2,12.75,-0.08116825,13.9921515,8.93558075,12.9015,412.303958,4.060455,1929.658,0.29438425,2.73071775,-2.916864,-2.646,73.13,96.699946,0.775,969.6475,15.52775,13.01925,2043.913,2014.16125,525.1
2,13.25,-0.00280925,14.007678,7.0792365,13.6735,412.2638445,4.1192105,1943.482,0.293418,2.78922,-2.53241025,-2.356,72.02,96.662896,0.773,956.5,14.26325,13.45575,2040.5695,2014.8035,527.05
2,13.75,-0.0835965,16.288588,5.5456495,13.496,412.111559,4.070036,1931.90275,0.2994815,2.833672,-2.24081825,-2.175,72.02,96.6225535,0.773,911.75,17.846,12.043,2036.642,2013.769,487.35
2,14.25,0.01190125,14.59062825,3.69232575,12.874,411.9871165,4.10874125,1937.3005,0.2906985,2.8499045,-1.9403865,-2.08,70.67,96.661875,0.773,843.25,14.50775,11.7325,2034.355,2012.942,424.45
2,14.75,0.01986225,13.2840675,-0.096632,13.1295,411.8955845,4.1526535,1931.332,0.289635,2.719372,-1.9836675,-1.881,70.8,96.661533,0.775,718.675,16.895,12.16375,2037.056,2008.45675,384
2,15.25,0.022962,11.9672495,-4.00499125,12.664,411.89368525,4.1724905,1937.5545,0.279095,2.768452,-1.867734,-1.764,70.95,96.665607,0.776,582.975,16.275,11.34525,2033.238,2009.193,297.175
2,15.75,0.0726945,11.5409035,-6.840473,12.81225,411.8108425,4.24323825,1930.40175,0.2692065,2.712385,-1.8880215,-1.646,72.17,96.66911975,0.776,406.325,18.0075,11.34075,2035.16525,2009.398,224.325
2,16.25,0.07400075,9.421173,-7.852473,12.181,411.8839745,4.200841,1934.48925,0.25932775,2.66330075,-1.957561,-1.948,73.09,96.66423175,0.775,277.175,15.7945,11.684,2035.537,2013.001,153.15
2,16.75,0.07700425,7.56199475,-10.01112075,12.36225,411.922966,4.252702,1934.72,0.23347225,2.575667,-2.07098625,-2.327,74.76,96.686264,0.775,147.35,14.48025,10.51,2034.969,2013.71925,54.7475
2,17.25,0.1181565,5.85402575,-8.70163375,11.383,412.122242,4.224508,1938.65975,0.21514,2.23333,-2.498065,-2.676,77.4,96.693446,0.768,60.1575,16.4795,10.42725,2034.513,2013.709,24.09
2,17.75,0.0972365,4.1535035,-7.49037025,12.7045,412.2285365,4.29773025,1941.96,0.1948515,2.19395775,-3.11867,-3.435,79.05,96.693344,0.774,14.8175,14.07075,10.31825,2035.159,2017.26,2.484
2,18.25,0.0929255,2.92275025,-8.367426,12.75925,412.7406415,4.2580895,1949.074,0.1920805,2.1085395,-3.54138225,-3.898,81.2,96.716973,0.77,0.6845,14.209,10.9575,2043.332,2020.453,-0.15875
2,18.75,0.10742025,2.928577,-7.369859,13.54325,413.133192,4.25215775,1952.4055,0.2020925,2.0787595,-3.9366345,-4.236,83.1,96.71854825,0.769,0.01925,13.80925,10.85475,2049.756,2025.5645,-0.5245
2,19.25,0.0922845,2.890014,-6.5607665,14.6325,413.3908135,4.196078,1968.529,0.203259,2.029953,-4.37107125,-4.634,84.1,96.7503275,0.767,0.01925,16.15725,11.22925,2047.7385,2023.319,-0.35975
2,19.75,0.091417,2.97404525,-6.5912175,15.414,413.66168,4.180701,1972.528,0.193172,2.02667125,-4.5076865,-4.841,84.8,96.76044225,0.766,0.01,14.436,12.1055,2051.3025,2026.20625,-0.2905
2,20.25,0.0733715,2.002245,-7.4414105,15.43175,413.85783725,4.19626825,1988.7185,0.195484,2.017567,-4.636155,-4.995,86,96.752251,0.767,0.008,17.13,11.331,2051.50175,2022.01575,-0.33625
2,20.75,0.095411,2.075364,-7.204055,13.927,413.8287965,4.14688,1985.665,0.201863,2.00156575,-4.92319025,-5.265,85.8,96.77615575,0.764,0.004,17.202,11.953,2059.019,2021.1705,-0.4125
2,21.25,0.059002,2.06142875,-6.39036225,13.3375,414.223379,4.204988,1994.042,0.199535,2.0018575,-5.103502,-5.406,86.8,96.80751025,0.765,0.0058794,18.59575,11.138,2056.98075,2019.704,-0.3405
2,21.75,0.11579,1.727338,-6.41038,14.5545,414.62036,4.140808,1995.268,0.19374725,1.95658525,-5.3618315,-5.698,87.3,96.81468475,0.763,0.01125,15.97775,11.3135,2053.34025,2019.486,-0.26
2,22.25,0.08361075,1.301176,-7.711389,14.868,414.3257905,4.116624,1998.731,0.191563,1.934997,-5.5942105,-5.905,87.6,96.8073315,0.759,0.0090691,16.50825,10.713,2054.04225,2014.80525,-0.33975
2,22.75,0.08292925,1.5663725,-5.4731135,12.038,414.30630475,4.17653375,1999.971,0.182821,2.00341725,-5.58466525,-6.187,88.2,96.8039995,0.758,0.01005475,16.816,10.123,2063.59675,2020.901,-0.17375
2,23.25,0.07756175,1.040275,-3.9202065,13.11475,414.620471,4.229241,1998.143,0.17724675,1.9246165,-5.80499375,-6.435,88.6,96.8213705,0.76,0.0058794,15.8225,10.617,2068.98875,2022.3095,-0.22275
2,23.75,0.075252,1.184249,-5.288712,12.63,414.8834155,4.2518975,2007.1565,0.175243,1.8792,-5.895668,-6.565,89.1,96.836889,0.761,0.004,18.4235,10.90425,2070.479,2025.663,-0.20925
3,0.25,0.1382545,6.28379375,-3.7191145,14.9965,417.806052,5.563156,2006.41,0.1810345,1.7504235,0.70966125,0.1735,90.95,96.76319025,0.5415,0.008,17.237,12.06,2082.09075,2022.0305,-0.193
3,0.75,0.060706,7.237526,-2.04127925,12.2125,418.085698,5.7135575,2015.2125,0.184949,1.70647975,0.673878,0.0965,91.8,96.77561825,0.542,0.00325,15.94475,12.5435,2079.3525,2025.70175,-0.21475
3,1.25,0.06936475,6.5177495,-2.22026125,12.506,418.014534,5.696292,2016.7535,0.18992125,1.62892975,0.5054025,-0.085,92.35,96.772367,0.5425,0.005,18.4105,12.546,2088.9555,2039.53,-0.6225
3,1.75,0.031082,5.93998325,-0.63397625,13.99975,418.57051875,5.61254025,2019.59525,0.185684,1.59676,0.432727,-0.15,92.7,96.76842,0.5435,0.00453455,20.258,14.138,2077.059,2032.6705,-0.6205
3,2.25,0.055615,6.935117,-0.1705855,13.0375,418.008221,5.77262,2019.6455,0.19068,1.620467,0.201206,-0.2905,93.05,96.752644,0.5445,0.00409485,19.11725,12.015,2069.2565,2037.638,-0.91875
3,2.75,0.0767635,5.724862,-1.591151,11.877,417.750205,5.797521,2015.832,0.1699265,1.56676575,0.2627325,-0.2905,93.1,96.742439,0.5455,0.0035,16.488,12.979,2085.983,2025.738,-0.657
3,3.25,0.0632515,5.05662125,-1.29955025,11.0045,418.4860225,5.761515,2027.345,0.191369,1.477266,0.14132125,-0.392,93.7,96.729815,0.545,0.006,18.4135,13.8705,2089.533,2027.33825,-0.53975
3,3.75,0.100667,5.8957845,-1.1686925,11.597,418.448686,5.709608,2022.03875,0.17356275,1.41965825,0.181219,-0.472,93.9,96.726472,0.5475,0.003,15.997,11.50825,2082.923,2028.57325,-0.62625
3,4.25,0.0198675,4.274462,-1.186058,13.075,418.3950915,5.745994,2016.494,0.19091,1.492989,0.2733915,-0.486,93.55,96.737526,0.551,0.006751575,17.22175,12.9805,2082.7465,2019.8015,-0.392
3,4.75,-0.0095255,5.101715,-0.64569725,12.01875,418.3927435,5.734928,2002.38325,0.183185,1.467637,0.07505175,-0.552,94.2,96.742977,0.5505,0.00425,18.12075,11.967,2093.711,2037.67675,-0.23025
3,5.25,-0.000711,4.57427175,0.2207975,13.3615,419.027382,5.6740645,1994.988,0.18697175,1.44958,-0.06086675,-0.71,94.95,96.767305,0.55,0.006,18.787,11.92325,2100.1355,2062.283,-0.41825
3,5.75,0.06214,4.9939905,-0.861935,13.0625,419.157062,5.697695,1996.22725,0.1896455,1.4654025,-0.172049,-0.8605,94.75,96.78077,0.5455,0.402,15.639,11.4295,2106.198,2045.864,-0.23675
3,6.25,0.043803,5.81237925,1.4588465,14.004,419.2876575,5.5883145,2013.0655,0.19082975,1.42818575,-0.1667445,-0.9655,95.1,96.788864,0.5465,8.1925,15.5815,12.17475,2111.602,2040.93425,5.65175
3,6.75,0.01657775,5.690815,1.692696,13.829,418.621467,5.640271,2010.8475,0.1893755,1.49744075,-0.080061,-0.8685,94.7,96.806957,0.5475,45.1425,16.5955,9.93825,2101.396,2043.0505,20.2875
3,7.25,-0.07025625,7.606292,1.759877,11.757,418.845725,5.651299,1985.7435,0.207873,1.581626,-0.0280785,-0.5005,93.3,96.82825,0.549,104.185,16.27975,12.9145,2091.2835,2034.441,37.98
3,7.75,-0.010939,8.943349,2.399104,15.54825,417.6357975,5.644091,1972.769,0.232776,1.879706,0.46016,-0.1435,91.85,96.824483,0.551,166.8325,16.39675,11.55075,2071.48,2017.471,67.32
3,8.25,-0.05890125,13.529197,5.7907415,12.29575,416.754668,5.706069,1960.88975,0.234104,1.96676925,1.167523,0.4915,89.95,96.8287595,0.557,261.8925,15.471,11.297,2062.7255,2005.98775,113.3
3,8.75,-0.16499925,17.707303,14.28554925,13.608,416.003372,5.867948,1958.854,0.25359425,2.165536,1.9910365,1.082,87.3,96.814077,0.554,389.7,14.643,12.598,2055.90425,2003.185,146.6
3,9.25,-0.072022,24.599093,19.9795895,17.599,414.9767175,5.857664,1959.16075,0.256462,2.274706,2.69583525,1.8985,82.8,96.800746,0.5485,659.25,16.62425,15.229,2038.2815,1995.787,339.675
3,9.75,-0.146229,23.3824115,32.63807475,17.38175,414.4733755,5.9353825,1959.586,0.27660875,2.398557,3.2368835,2.5965,79.9725,96.814661,0.54775,830,17.246,16.01325,2037.902,1995.33,566.125
3,10.25,-0.180161,24.53461025,37.932527,14.646,414.19446475,5.9891685,1960.0035,0.296364,2.54970525,4.003799,3.14375,77.18,96.8362125,0.55175,982.75,17.3055,13.751,2030.979,1996.26,639.3
3,10.75,-0.415819,26.443975,43.0306745,15.412,414.260921,6.00060625,1959.608,0.3049675,2.5701655,4.5481655,3.976,75.89,96.78128975,0.555,1138.5,19.609,12.82725,2040.823,1992.0665,672.475
3,11.25,-0.371934,33.22477925,58.4261555,15.067,414.23205525,6.069314,1957.183,0.3172595,2.660314,5.030874,4.461,74.105,96.7437335,0.5555,1239.5,20.86625,17.447,2040.98625,1989.568,722.125
3,11.75,-0.294619,34.51613475,51.487855,16.5785,413.9766315,6.07295,1956.505,0.325645,2.603827,5.5180855,4.937,71.475,96.718729,0.556,1298,20.949,15.314,2037.16725,1988.483,738.675
3,12.25,-0.297629,40.188518,37.3056075,16.07325,413.78875275,6.04983025,1950.481,0.334527,2.638827,6.232683,5.4865,69.675,96.714963,0.557,1328,20.966,14.8335,2049.18925,1986.19325,746.9
3,12.75,-0.250704,42.272267,42.124985,18.686,413.552693,6.048331,1954.7855,0.33083475,2.70617425,6.57209575,5.979,68.38,96.67973475,0.557,1332.025,17.7065,14.393,2033.917,1983.49025,739.35
3,13.25,-0.2610205,41.208516,37.630649,14.373,413.599619,6.049241,1948.0745,0.337738,2.8076415,6.808678,6.536,66.775,96.6515875,0.552,1293.5,26.551,19.851,2032.294,1983.474,712.825
3,13.75,-0.21220975,43.08176275,38.00068425,14.61925,413.19517425,5.97201875,1947.92,0.34663325,2.89646175,7.5154195,6.935,66.28,96.63318925,0.5505,1224,21.67125,19.352,2016.68,1986.288,653.2
