DOY2,HR2,WS_1_1_1,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,PA,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,USTAR,H,LE,WS_2_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,FC,SCH4,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_1_2
1,11.75,0,0,0,-40.126371056,-40.184609065,-41.93328914,-41.5203470015,56.6996012,59.510348,56.1705988,57.24244985,96.49874232,-12.62304975,-8.07645928755,-12.374529,-18.85374605625,0,0,150.233642025,160.8484964625,0.02115409925,-55.56965836,-8.6589244484,0.043084125,0.138295375,0.148718625,0.04853625,0.033214125,-1.4976477078,-3.4243994666,380.544,402.99,380.664,402.98,1203.34073755,1734.3213321,1261.7122275,1737.308201,2015.25
1,12.25,0,0,0,-39.857,-39.9162749735,-41.3264993,-41.14023959025,56.52537625,59.50865115,56.43662575,57.85590055,96.49941024,-12.61621875,-8.0586428268,-12.437526,-19.391608832,0,0,151.080275775,163.6328182375,0.014486896,-59.6851606105,-9.014347288525,0.1111538,0.1331276,0.1452932,0.0400292,0.0376486,-1.28442324465,-3.83153443835,380.424,403.08,380.584,403.08,1260.5800351,1722.89287585,1277.9948898,1723.02641125,2013.9
1,12.75,0,0,0,-39.85215,-39.8473515,-40.56071777125,-41.317852121,56.48588057375,60.1146021,56.68024875,58.12334915,96.513645987,-12.6159255,-8.03900709095,-12.529365,-18.1838958965,0,0,148.1660273,165.2128062875,0.01481720265,-80.4093121125,-4.8630840414,0.11470115,0.138108,0.12605535,0.043278725,0.0352365,-1.58535567725,-2.53920892855,380.116,403.31,380.088,403.37,1348.9327978,1714.330874325,1330.8916642,1717.621423125,2012.8
1,13.25,0,0,0,-39.83725,-39.8469315,-40.209875,-40.929796489,57.676626875,59.9575994945,56.821500375,58.3862986,96.4954064,-12.3040455,-8.02061244555,-12.4450125,-17.717239748,0,0,147.76029955,165.73535255,0.021881203225,-60.841648055,-6.59454045115,0.11111515,0.1296578,0.13031045,0.040490775,0.050210575,-2.16471097795,-1.9370807168,379.364,403.6,379.036,403.66,1386.2676686,1698.50577875,1380.6553978,1700.200500625,2013.6
1,13.75,0,0,0,-39.45994375,-39.846906,-39.85762187,-40.7764784045,56.315125125,60.3745039135,57.032497375,58.94645045,96.51848,-12.13715175,-7.88395745495,-12.2700961685,-17.709361199,0,0,147.1511328625,165.985607525,0.01754536975,-67.830036409,-9.8171582754,0.157655775,0.11936895,0.1485423,0.036934425,0.03362745,-2.010156195,-1.9654310852,378.28,404.02,378.232,404.21,1368.1717866,1683.5203315,1418.8301948,1680.6897315,2014.25
1,14.25,0,0,0,-39.169939751,-39.8467375,-39.834,-40.114681261,55.49079805,59.3910702515,57.34645,58.7437517,96.531544,-12.06791025,-7.8796799779,-12.29880079525,-17.5057176665,0,0,147.2511375625,166.4399043,0.01497778425,-49.802644356,-8.02276796875,0.132468125,0.13153295,0.1283152,0.040006675,0.0417671,-2.248616732925,-2.2494288166,379.292,405.13,379.692,405.38,1525.985564,1662.3950405,1465.43757,1657.84517425,2014.35
1,14.75,0,0,0,-39.240919673,-39.846801,-39.834,-40.2882670685,56.234601,59.408011669,57.3603513,58.77459915,96.551784,-12.0080355,-7.8607813575,-12.29895675,-17.069968454,-0.114723064,0,150.201504575,166.1133408875,0.0184203126,-60.856638413,-7.0453533318,0.1236163,0.130098,0.135011,0.0386349,0.0315877,-1.453541439075,-1.62246772385,380.24,406.13,381.98,406.1,1516.7709492,1648.179028,1548.6271381,1648.5827645,2013.9
1,15.25,0,0,0,-39.4022437865,-39.846903,-40.069303667,-40.4533389545,55.7065575445,59.334473576,57.261801,58.398502,96.562455963,-12.266863125,-7.8484232255,-12.36840525,-17.02543375125,-2.4169023155,-0.678894821225,147.8723943875,165.9355679,0.016848438875,-69.2352935545,-6.4984696834,0.10018305,0.144794825,0.135813375,0.03864355,0.030203425,-1.7997365926,-1.30130091584167,381.052,405.83,381.632,405.72,1554.6094088,1648.6391905,1586.1193487,1653.1175909,2012.6875
1,15.75,0,0,0,-39.72258290625,-39.8483275,-40.3791862175,-40.714357684,53.22675,59.843246091,57.251000375,58.17970015,96.590608092,-12.2934195,-7.725503613,-12.51852478,-17.350220819,-4.5046247124,-2.089737368725,146.6445854375,165.0415906875,0.015948583275,-73.60721898275,-8.5395541818,0.1343463,0.1453158,0.1343786,0.03096295,0.037130375,-2.1588685081,-0.980134107833333,379.82,405.43,381.64,405.36,1614.859304175,1646.5639154,1578.454090475,1648.60681655,2011.475
1,16.25,0,0,0,-39.785625,-39.850339,-40.79902488125,-41.0185033375,53.726124,59.67320285,56.835375,57.49359985,96.605696,-12.595216875,-7.80195655,-12.63081225,-17.7038328065,-5.1090079956,-2.7454979042,146.3596849125,163.521300525,0.01133733845,-72.52188603,-7.047198856325,0.109724725,0.123664225,0.137100875,0.038616625,0.0284057,-1.897399547825,-0.658967299825,380.04,405.22,382.076,405.2,1577.483604875,1644.6086899,1536.708053125,1647.0183374,2012.85
1,16.75,0,0,0,-39.85379,-39.8505895,-41.242944785,-41.26434070625,55.1324995,59.4926473,56.4088745,56.87125285,96.644887963,-12.24741375,-7.7874438925,-12.93819,-17.381072555,-5.4614798224,-3.11580392945,147.431684875,162.1072659,0.014502476375,-60.10436078125,-8.941545401075,0.100093825,0.133408425,0.116869225,0.032543,0.031545725,-1.266032177125,-2.5179072776,379.62,405.14,381.94,405.22,1613.48105905,1645.96092705,1498.9291218,1653.5232204,2010.275
1,17.25,0,0,0,-39.854,-39.89567316625,-41.399,-41.600918944,55.446224648,59.3865,56.4826004,56.81862325,96.67925004625,-12.386664375,-7.75998989585,-12.97959,-17.7671766565,-5.436654178975,-3.0016030689,147.38599435,161.235714475,0.0247644251,-74.9533202285,-8.79445953065,0.0908158,0.1204772,0.12247025,0.03804845,0.0262433,-1.61526214625,-1.004694941425,380.124,405.29,382.5,405.39,1492.5477777,1649.2536907,1434.361652175,1651.14897415,2009.325
1,17.75,0,0,0,-39.854,-39.95497360625,-41.45806383,-41.823376494,55.96986,59.25287375,56.6112,57.263001875,96.66498963,-12.565728,-7.7541333331,-12.751897934,-17.611861196,-5.4485111752,-2.9712315865,146.49693815,160.77213795,0.016986812,-65.09782107425,-9.5269080894,0.120127,0.118546,0.13326,0.037045,0.024281,-1.4783767087,-3.0517375975,380.692,405.54,382.964,405.56,1401.372856475,1641.262856925,1465.0367163,1640.709331775,2010.95
1,18.25,0,0,0,-39.855578,-40.202534495,-41.342310668,-41.8781046045,55.9808,59.093499125,56.786,57.134374625,96.642680805,-12.16651125,-7.6805076414,-12.86229,-17.57665615,-5.67325922145,-3.0415000002,147.3089151125,160.285676125,0.019797245875,-62.491466666,-8.365702402,0.1089215,0.140165625,0.126405125,0.04539925,0.032737375,-1.5845462873,-1.039349858275,380.196,405.54,380.556,405.56,1520.9502321,1648.359610875,1501.1004347,1649.218622475,2008.9
1,18.75,0,0,0,-39.943766768,-40.423051341,-41.55800303,-41.7239573665,55.8128004,58.726125,56.2938008,57.199749,96.631180805,-12.560458125,-7.69254588685,-12.82150095625,-17.48828075825,-5.64867375825,-3.0323578595,147.7080906125,159.725662225,0.0207860745,-65.56698710775,-6.4717186263,0.1299336,0.1138303,0.14494,0.0369781,0.0336763,-1.2468206066,-1.160372279475,379.176,405.64,381.608,405.69,1478.9625791,1662.9120255,1507.6959241,1656.1649082,2010.425
1,19.25,0,0,0,-39.927428124,-40.681106732,-41.88783952,-41.940018498,55.7111998,58.499752875,56.1203988,56.884250125,96.64406075875,-12.618651,-7.6956322118,-12.86975797,-17.682192425,-5.764119245625,-3.1859033307,147.4186275125,158.8294031125,0.0124197534,-56.122320883,-7.774252763,0.127407,0.139264,0.1276297,0.0427175,0.02816455,-1.769866944925,-1.83479178375,379.216,405.8,381.464,405.81,1457.71102375,1667.3603079,1420.784497725,1669.93507745,2014.225
1,19.75,0,0,0,-40.11812494,-40.960743713,-41.93838843,-42.1095371905,55.7760004,58.41637575,56.2021998,56.7576235,96.63187092,-12.504654375,-7.70776763015,-12.8798940605,-17.8729968455,-5.630889703,-3.088490606425,147.30749955,158.7320729875,0.017512844,-60.5939900775,-7.92622548,0.122742,0.114862,0.127507,0.038994,0.040416,-2.249728958625,-2.719602404275,379.252,406.01,379.988,406.03,1364.4424852,1678.1233163,1359.417330525,1677.99097565,2011.75
1,20.25,0,0,0,-40.286397402,-41.18664501,-42.00999815,-42.247666206,56.0634,58.44837675,56.5191992,56.927501875,96.620008095,-12.436008,-7.6905268627,-12.90927160625,-17.7544952675,-5.373523697525,-3.19557129475,147.182593725,159.0927570875,0.019665126775,-51.36141321,-7.246815583125,0.1495413,0.1409038,0.135038875,0.034795475,0.034604125,-1.835076029375,-1.165567427925,378.3936,405.712,378.2486,405.65,1306.600766,1685.61677775,1349.88755425,1677.9912616,2010.8
1,20.75,0,0,0,-40.383662328,-40.531800371,-42.21342983,-42.224059133,56.173,57.884875125,56.4123994,56.7328725,96.621980805,-12.395505,-7.797914374675,-12.9767989845,-17.83569400225,-5.53438915775,-3.06945479025,147.4773615375,158.7970205125,0.015056694,-63.917339529,-7.156620249,0.134001,0.118465,0.123131,0.034088,0.03214,-1.5760050815,-2.5981532198,378.1332,405.758,378.1066,405.727,1326.2355606,1675.7719026,1318.4666101,1672.51038895,2010.85
1,21.25,0,0,0,-40.386094932,-40.5148918555,-41.98068548375,-42.103693541,56.517484136,58.136623875,56.3064012,56.72462575,96.642908505,-12.321459375,-7.966140928975,-13.0382211765,-17.88930599725,-5.356513249725,-3.088490737125,146.4958892875,158.4000058875,0.0184930501,-67.356680812,-5.64791682635,0.0909942,0.1097418,0.12163455,0.0366679,0.0319656,-1.830128472,-4.299644516075,378.0715,405.853,378.1336,405.845,1271.22031925,1675.76304725,1298.963475,1677.8841391,2010.95
1,21.75,0,0,0,-40.4688839525,-40.6947276,-41.82878997,-41.941787644,57.1174008,58.004249,56.0734004,56.452749875,96.6528,-12.388648125,-7.98397355745,-12.776614938,-18.106940065,-5.3950599027,-3.084357691125,146.51094335,158.8073963625,0.020435019325,-54.3246510275,-9.0210648427,0.0911468,0.1074077,0.1358872,0.0409831,0.03751935,-1.51051102925,-6.7540707306,377.5724,406.007,377.9608,406.012,1232.4994265,1679.88425875,1279.785754,1680.68089445,2009.475
1,22.25,0,0,0,-40.3887789295,-41.061464961,-41.7762909875,-42.0413703995,57.17248878,58.418997625,55.9592004,56.447501625,96.6642839,-12.540620625,-7.997570583575,-12.429246,-18.01867508,-5.29933528165,-3.07330097295,148.398628025,158.972842925,0.018513340275,-53.794384354,-6.05387536075,0.12013,0.122389075,0.134149775,0.037918575,0.033425175,-1.6708717024,-2.898699029325,375.8998,406.058,375.8662,406.094,1195.54165075,1685.03670865,1220.05382225,1688.05116475,2008.475
1,22.75,0,0,0,-40.563857828,-40.80666221875,-41.77620941,-42.041435055,56.13255,58.5349994,55.9781,56.3267974,96.67258,-12.575595,-8.0098819856,-12.14331,-18.3119321775,-5.472392913375,-3.0897517966,148.871772825,159.0668169375,0.0238673155,-57.5007967205,-8.9455040238,0.104013625,0.155252375,0.133071625,0.03967625,0.04303325,-1.983031350775,-1.87898407665,377.7668,406.091,378.0604,406.1,1194.151558,1659.530115325,1173.6862855,1650.058824975,2005.9
1,23.25,0,0,0,-40.524606026,-40.69279454375,-41.905104376,-42.32782179625,56.181201,58.4830991,56.129999425,56.3498982,96.64733704,-12.427659,-8.0244257115,-12.06321825,-18.57665615325,-5.60145805525,-3.2087991017,149.30612792,159.200167185,0.0182416994,-60.76508228375,-8.425265303625,0.111198,0.1482968,0.1291748,0.0461428,0.0427422,-1.6682438277,-1.58969480615,378.593,406.133,378.5868,406.222,1123.039689,1684.37477225,1120.14143775,1674.1629838,2003.375
1,23.75,0,0,0,-40.733666528,-40.88039535,-41.853803486,-42.26629000875,56.378673575,58.4244002,55.996350725,56.2417981,96.6355079945,-12.413307,-7.8710091927,-12.264405,-18.47641956,-5.601907632,-3.14267376525,149.513730515,158.512890605,0.0230077638,-60.765232855,-6.801813262725,0.074702775,0.139400325,0.1294447,0.039251675,0.03535845,-1.5480472742,-2.65492263295,378.24,406.326,378.646,406.366,1118.45182625,1705.400938575,1074.109626,1683.958327,2003.375
2,0.25,0,0,0,-37.95685,-38.961963,-39.7493505,-39.873066,60.19755,62.081949425,58.9375,59.0179624375,96.73705176,-9.14237925,-8.5337443164,-5.92145925,-5.80783123025,-6.5913556935,-3.74325538885,154.4408949875,171.55268855,0.017116777975,-53.113475725,-8.45228812375,0.1462075,0.1699788,0.162839875,0.046882775,0.039089875,-1.214504335,-4.298341399575,354.355051875,371.48534925,374.4515328,354.77289555,1610.0389498,1708.09312125,1622.689977275,1690.228427,2004.425
2,0.75,0,0,0,-38.10345,-38.580078682,-39.63154203125,-39.875559,60.5178,62.278926575,58.5685,58.16785,96.71146564,-9.1781385,-8.2229086538,-6.07523971125,-6.244597791575,-6.5701692911,-3.66252252955,154.6071214825,171.4533357425,0.0246376115,-52.8318133535,-9.7161265816,0.1389615,0.1791915,0.147794125,0.0505785,0.053953625,-1.243086091,-0.3699587067,354.276376125,371.9671035,374.2877148,354.90481215,1602.50055705,1681.29319825,1611.326609175,1675.31212975,2003.375
2,1.25,0,0,0,-38.3128268225,-39.02922,-39.8472,-39.876608,60.264,61.63465,58.4887,57.475592875,96.724928,-9.1847625,-8.911466346425,-6.444748586475,-6.751553627775,-6.537665354225,-3.5911951348,153.9726744575,169.663456005,0.014895335225,-55.61051721075,-9.7299698477,0.16116885,0.165094325,0.160574175,0.03916675,0.042364025,-1.028823509275,-0.881913218875,355.5594375,371.8114764,373.8350598,354.8782995,1585.8911024,1643.4166745,1594.57559015,1636.95947175,2004.425
2,1.75,0,0,0,-38.189214938,-38.998941689,-39.856075,-39.8769,59.8167,61.40995105,58.16495,58.08994016375,96.763936598,-9.251589,-9.1734615388,-6.192888,-6.00379337575,-6.5818494855,-3.6489487277,154.4044148275,168.3382459425,0.0152357494,-54.5946748225,-8.8292910378,0.1225059,0.1620646,0.1748945,0.0445593,0.0463646,-1.2029961855,-3.643751546925,355.255512,370.9428099,373.1004654,355.402086,1606.7000637,1634.424924525,1619.678518225,1622.266070575,2005.95
2,2.25,0,0,0,-38.58995089,-39.596179592,-39.87,-39.9925764,60.03020005,60.90662405,58.09445,57.2752,96.767432,-9.607844625,-9.5573076924,-6.360135375,-5.677917981,-6.383744246225,-3.565296613375,153.772467755,167.217782245,0.01304839625,-51.844283865,-8.6235481722,0.091711725,0.134310025,0.14452015,0.0358825,0.0405354,-1.6815652809,-1.798132129925,355.59500325,370.7005317,372.0977268,355.5758193,1586.45168465,1609.379655475,1592.118791475,1595.135381375,2006.375
2,2.75,0,0,0,-38.55924,-39.5931658,-39.87,-40.464497357,60.168,61.00090105,57.91995,56.7797608405,96.7918118705,-9.86398125,-9.585745192325,-6.0914925,-6.02192429,-6.2721420356,-3.535989783,153.4063317975,168.37668574,0.01263920265,-52.802839364,-8.6089529704,0.1169994,0.14078,0.1280049,0.0383463,0.04215545,-1.208646108175,-3.093627944075,355.1973135,370.8643497,371.4420237,354.77203335,1584.60710425,1603.943036875,1584.378616,1587.5423659,2004.8
