DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,PPFD_IN,SW_IN
1,15.25,-26.9120796577704,-55.692785405173,-2.31885240504397,-35.47131,-30.9680995,-19.9674945,-20.3611415,12.050415399204,0.0909467937880615,64.45986725,0.17401222,1.259722175,362.996115450172,1.12368207425564,-9.218229375,88.3583135,43.0028925
1,15.75,-13.8374826456609,-66.0597098806465,-1.52896173703327,-44.0105,-48.0929875,-20.10373925,-20.608434,11.1937187414047,0.0546507847204146,64.4547165,0.136925,1.427673175,363.042662174565,1.10344731196333,-9.2895346,58.17915325,21.8231533333333
1,16.25,-39.8801764353997,-77.4330421953975,-1.2182536725411,-51.802858,-87.696216,-20.482175,-20.810448,12.23870928086,0.0415404944062363,64.49704,0.1367024,1.53429625,363.058489821852,1.06691284854015,-9.40355795,31.404877,8.46342875
1,16.75,-17.542915100255,-87.4950414329393,-2.0081113598831,-58.69031125,-125.153755,-20.573906,-21.23876025,11.6131603986282,0.0413797402338912,64.52751,0.13484912,1.0598788025,362.653238737422,1.08834566354164,-9.4507923,7.457497525,1.60759005833333
1,17.25,-39.1603179118889,-92.8525869405192,-1.5873852902763,-62.597172,-135.1236,-20.7392375,-21.440875,12.3420224467056,0,64.540627,0.1483668,1.12657875,362.272289693188,1.06531903607584,-9.597361025,0.2384715275,0.0198197583333333
1,17.75,-28.0722278841705,-98.5799657102476,-1.97582498494961,-61.7741785,-137.5106825,-21.0673235,-21.49656,11.651310281059,0.00207639815819186,64.610844,0.1248654725,0.7321845325,362.23780758934,1.10583341704437,-9.82706375,0.0109409172,0
1,18.25,-30.5031287383832,-98.2487502421618,-1.84488284232016,-60.13301975,-136.3236675,-21.2209685,-21.498617,12.6192727635682,0.00374494854773419,64.64401825,0.13350819,0.8842501475,362.080928133742,1.10890107056586,-9.9737389,0.0010431721125,0
1,18.75,-49.3191068287489,-115.42729018096,-3.0910067594741,-60.0458955,-139.1627,-21.1803825,-21.188604,13.2268026247408,0,64.67343775,0.13534937,0.9778246025,361.980217324043,1.08130831378646,-10.070849,0.00111549802,0
1,19.25,-41.3741682862647,-118.105066730497,-1.62536810625689,-60.5942855,-137.72697,-21.378306,-21.52450975,11.7234925259272,0,64.673196,0.1480947,1.0789508,362.10127044448,1.13169389867144,-10.1411335,0.0005974293475,0
1,19.75,-32.7858302064658,-106.813686206383,-1.87622308546983,-59.46989825,-138.050975,-20.978561,-21.57279575,12.5865593919479,0,64.6682205,0.1373747075,1.047074125,362.164039767352,1.09895599429705,-10.2087225,0.00010869949,0
1,20.25,-29.3527284789911,-109.132617260608,-1.28949013573871,-62.62172325,-136.57031,-21.464335,-21.664382,12.3914729805007,0,64.633785,0.13270545,0.8835649,362.098298004419,1.08959903278538,-10.321963,-0.002066192575,0
1,20.75,-40.7421589257263,-111.435564379983,-4.05592264033243,-63.48685075,-134.764825,-21.29821,-21.7247985,10.8421305759282,0.00367503734932532,64.6408815,0.13966205,1.08022775,362.155069861207,1.06159073773486,-10.3962375,-0.0002231243825,0
1,21.25,-31.2017176413299,-120.112517297724,-2.49257127834574,-60.80055425,-137.0522775,-20.44689775,-21.52467125,9.93188275969621,0,64.6094795,0.1185967525,1.30461805,362.204531614856,1.02589715152347,-10.517958,0.00017893742,0
1,21.75,-37.5827378381903,-110.788172696661,-1.95021412418861,-61.0842025,-133.6905475,-20.665274,-21.53461025,9.58777088884312,0,64.6332965,0.14194435,1.112941975,362.098264185238,0.972690854205307,-10.658852,-0.002415084355,0
1,22.25,-32.206962135314,-111.245165087958,-2.09186485488763,-62.48446,-134.4405775,-20.7164265,-21.6729215,8.74055735159209,0,64.6416045,0.123021795,1.23544965,362.026153975498,0.886720101993631,-10.646992,-0.0035376241,0
1,22.75,-36.2595575006137,-117.714134788287,-2.28278211678327,-61.9990135,-134.453565,-21.51187,-21.925204,8.70351421105089,0.00599839738634299,64.64068,0.13064329,1.2603681,361.831989360937,0.881074240599829,-10.802601,-0.00058569015,0
1,23.25,-33.6103385295675,-111.317915551499,-3.85231056210248,-61.4859505,-134.5589325,-21.66338175,-21.9480195,8.77684773196475,0.0186356174843861,64.6335965,0.1301804475,1.333844525,361.756262163782,0.811828495504955,-10.941581,-0.00047154694,0
1,23.75,-41.9384674265932,-111.607761474135,-1.98600903351472,-61.3285445,-134.4148575,-21.91170625,-21.88407375,8.52788244570902,0.00435610308955342,64.6222605,0.133012235,1.0733531,361.748725621356,0.800199508878189,-11.058976,-0.0014223727875,0
2,0.25,-31.7036364372121,-110.431534231586,-3.17069305819428,-61.31825,-135.178555,-21.1848525,-21.7264855,16.9750788043721,0.0053779080539522,64.492791,0.10105226,0.913651865,363.484060668028,1.03691336310482,-11.855833,-0.00023410108125,0
2,0.75,-42.5235646600053,-111.277078108511,-2.8093217282429,-64.14219,-138.9886475,-21.444812,-21.8718095,18.4050050384164,0.0249914826492167,64.46436475,0.11295376,0.97762751,363.463024492139,1.08908202975719,-11.91450625,3.4783075e-06,0
2,1.25,-47.5925635960675,-117.639903573328,-1.59447312310159,-62.1133315,-139.103875,-21.66083875,-22.08915525,19.1893387291914,0.0100351069502146,64.446024,0.09428460975,0.85963598,363.231530195661,1.04707397598767,-11.9720265,-0.000162163825,0
2,1.75,-40.2985088948226,-117.762119959848,-1.71038768084469,-63.1074875,-137.542195,-22.25382125,-22.42657075,18.0028435953423,0.0104463561437953,64.435059,0.1106225625,0.988710335,363.333418742193,1.09693755279202,-11.97341375,-0.0002092143125,0
2,2.25,-27.8349100631269,-114.307677912315,-3.51409935420484,-61.4933225,-135.16958,-21.933408,-22.5248435,17.3637870143456,0.00563844116382687,64.471769,0.11684285,0.98416346,363.098335500763,1.00081942722098,-11.97338,4.5275279625e-05,0
2,2.75,-37.122996227042,-125.827710537554,-1.8366317815158,-60.810525,-135.527255,-21.5151275,-22.2450175,17.7523791432743,0.0467927207581079,64.460975,0.123573835,1.16293425,362.801181826103,0.836705926198855,-11.999069,7.482164e-05,0
2,3.25,-21.9484725326946,-110.247463573196,-2.2468604983889,-60.83359,-134.849505,-21.45921,-22.1940735,17.1952382569346,0.0485645267150928,64.387066,0.13928832,0.874012355,362.63357421533,0.867760110342143,-12.0348195,-6.27478375e-05,0
2,3.75,-44.1707164483711,-111.947315086582,-3.66362992587062,-58.8533425,-132.219695,-21.705179,-22.25988775,16.5178984699659,0.0409930446663337,64.438559,0.169231175,0.985503005,363.140926157995,0.742685293504185,-12.07394125,-0.0001907766125,0
2,4.25,-29.9500080073797,-103.117287819729,-2.23633145814279,-56.6672,-130.567895,-21.7670125,-22.0125325,14.8881257358261,0.0412189278886751,64.416244,0.15439734,0.64711641,363.393873508757,0.802611803282351,-12.11948375,2.7861618625e-05,0
2,4.75,-38.5575063190056,-99.5395729109848,-1.8794794360917,-57.58983975,-129.730285,-21.94287275,-22.08444975,15.5178555015578,0.0432847298343429,64.451133,0.11460138,0.9088057625,363.514105694888,0.889618854223531,-12.18083625,-3.39521225e-05,0
2,5.25,-44.8285536859373,-102.09675734467,-2.51533232009668,-57.803956,-132.53588,-22.23613725,-22.36199,14.4674236705823,0.0386685977304684,64.469861,0.11569047,0.97307436,363.672614025238,0.796508464506266,-12.3515285,-9.573854375e-05,0
2,5.75,-43.2667016093246,-99.6772215166545,-1.89794764323148,-59.99923,-133.280425,-22.358522,-22.3124285,15.777619361152,0.0431906121398687,64.42928825,0.1203718775,1.01295493,363.795707052535,0.796451654840454,-12.387096,2.088873125e-05,0
2,6.25,-35.9249360674419,-113.202367275276,-2.96066316254231,-59.5913865,-135.73637,-22.458085,-22.52263,13.622103616993,0.054096611680034,64.437668,0.1055802,1.00556875,363.754660436853,0.764328176023368,-12.422457,0.001036167,0
2,6.75,-65.042208531535,-113.587194002914,-3.32641654121168,-56.67161375,-134.12088,-22.65266775,-22.4932385,13.0969115953978,0.0521774814983173,64.4588625,0.1018978575,0.9485883125,364.012347326805,0.721742656924178,-12.488884,0.3572622625,0.447537008333334
2,7.25,-34.2682565368364,-104.6666201301,-2.20716870755996,-52.50126325,-136.16749,-22.64970825,-22.5338675,12.4561137475477,0.06222666956216,64.4579025,0.1127136,0.68667092,364.138444171646,0.762337516604922,-12.613619,15.5893725,8.199834375
2,7.75,-59.3955310891315,-95.3387340725438,-1.40429750041973,-46.8922655,-126.16735,-22.831948,-22.0974355,13.8136654940512,0.0586963623820047,64.454775,0.10687686,1.04369466,364.33389430567,0.868451622909418,-12.666308,48.70428375,22.471682
2,8.25,-39.0462833949043,-87.5376785209023,-2.79417869293111,-38.598206,-134.58155,-22.45069,-21.4316895,12.8318149234859,0.0636643218619914,64.4858875,0.1216294,0.90753436,364.511482645605,0.909994132535611,-12.7236185,94.75948375,43.2934694166666
2,8.75,-12.7533504703347,-76.7227681518672,-1.80272511182911,-32.593248,-119.4092075,-22.115695,-21.0322375,15.4951064735635,0.0878987414563658,64.44670525,0.135149725,1.066325,364.740736114859,0.909650660507609,-12.7043665,272.6028875,64.280716
2,9.25,-15.7384454590164,-61.9607415912977,-2.53378942386041,-26.374424,-114.59004,-21.00097375,-20.32956,15.7918024272091,0.0746475660640249,64.484848,0.1831690925,1.16137785,364.939417770345,0.981079376396226,-12.53619525,378.49557,84.8648532500001
2,9.75,-10.9387611768727,-50.2480020967902,-1.6391901563602,-20.00196875,-90.156558,-20.648709,-20.394155,14.1788704647214,0.106770803518459,64.485212,0.168478575,1.05380025,365.101154071717,0.977175157510513,-12.284203,494.314525,67.3501615
2,10.25,-9.10902047740022,-33.1025103561861,-1.40473759166803,-19.8580975,-79.815208,-20.23749,-20.150515,10.8042537516528,0.109137632971226,64.486787,0.17430094,0.98161672,365.132122740513,1.02125208412733,-11.96113625,665.675775,108.199575416667
2,10.75,-7.64077145788387,-30.6803543923182,-1.44151502338833,-15.180563,-72.917041,-20.7332755,-19.78363925,13.4594611910875,0.114245962732642,64.48190525,0.1860207275,1.0432547,365.124750256631,1.0582930123351,-11.601636,612.521675,142.22790075
2,11.25,-0.674330092244681,-18.8951347581813,-2.00401467985532,-13.50545,-72.78226,-21.345102,-19.469977,15.12764739734,0.113785623276718,64.4799925,0.2259845475,1.17105415,365.343032452738,1.04164037320705,-11.289884,559.7958,149.820163333334
2,11.75,-9.85582255090871,-18.9518533674015,-0.938271442379504,-13.051886,-58.42554275,-19.85337,-18.943352,13.9491226627657,0.115829787334039,64.454925,0.22749194,1.128279,364.926971646192,1.06931349308636,-11.104034,657.063105,120.142477583333
2,12.25,0.751787455011125,-23.6382067636963,-2.09987000443478,-13.086594,-74.3014435,-19.5638035,-18.61665525,15.4956443000211,0.123061096896304,64.43533525,0.20160659,0.9971392025,365.178845286681,1.17370182039262,-10.803462,601.1535,101.772949083333
2,12.75,1.35609659999386,-20.1383956526431,-1.29415576427223,-13.56079775,-51.572814,-19.4162295,-18.46837025,15.0996189959664,0.124684075610257,64.4248605,0.194525365,1.16462005,365.173204171833,1.19782742698494,-10.44652,598.379365,150.317885916667
2,13.25,-7.71343322070078,-24.9659666900216,-1.85671375909457,-13.63801475,-35.15697275,-19.2438455,-18.804323,15.7535984050477,0.15979114952653,64.419928,0.22191414,1.12762855,365.252179977362,1.26458432549383,-10.115698,553.803395,144.668915
2,13.75,-11.171846209161,-26.2187699839877,-2.3253253855867,-15.364792,-36.65692625,-19.2382765,-18.8031535,16.0816718417412,0.139078893099161,64.4496405,0.23631549,1.12731,365.418682970174,1.34894925011183,-9.89479845,461.09266,121.3877755
2,14.25,-4.35277843571958,-30.1228371963867,-3.02717365732305,-18.083308,-45.5212575,-19.15203,-18.50795275,13.3845580810503,0.10177795635066,64.477966,0.2312293,1.287305,365.612476736017,1.27476658780444,-9.7935076,390.95381,81.9515753333333
2,14.75,-9.90644322808954,-32.3696165020028,-3.58247356096634,-20.516736,-33.90975825,-19.0556,-18.2726575,14.0000306946626,0.0973223402872451,64.516702,0.2072666,1.468634,364.902835125672,1.29035065432055,-9.7148564,366.78381,58.336692
2,15.25,-21.2381907907305,-39.2487335577829,-1.42265505245617,-26.560815,-42.227484,-19.47412,-18.985047,15.128897077498,0.0954581550318702,64.539598,0.1847946325,1.3640412,364.989196091893,1.30327139886096,-9.6980974,195.394045,39.6937994166667
2,15.75,-6.63647166465674,-47.9817689890179,-1.81824594655509,-32.00359275,-35.56247,-19.65385,-19.1204705,14.999088917304,0.0594976495172504,64.571395,0.1642482,1.072046,365.052362138995,1.28377595726905,-9.7065706,141.24872,28.2472384166667
2,16.25,-9.22302744546735,-53.0973088550337,-1.77534996385691,-39.6623025,-45.8068645,-19.8234845,-19.246895,16.3206288311082,0.0803386084674214,64.56813625,0.146759145,0.945575125,365.293592194573,1.25591133880666,-9.82658465,78.823397,18.4871295833333
2,16.75,-31.3696367875031,-64.0186298995274,-4.58019111710788,-50.882106,-76.49564,-19.99443,-19.633636,18.2152293625276,0.0704249112829416,64.5772975,0.1412853,0.8321764,364.766196458942,1.1546354826561,-10.0271779,45.1302265,10.1391590333333
2,17.25,-25.0985452325132,-91.9655751118378,-3.66040093131784,-55.225878,-112.7811475,-20.36096,-20.335992,18.8118170586059,0.0361356559482615,64.564154,0.1427954,0.8327009,364.031859786422,1.28059436926102,-10.195148,12.645526,1.90423890833334
2,17.75,-43.8584444344277,-105.210611314406,-4.33681897842766,-63.53912375,-130.9162375,-19.75267,-20.181964,18.3136797693697,0.03771335110882,64.560446,0.1344923,0.9452095,364.07415253583,1.33537327403325,-10.437338,0.60664549,0.0283810083333333
2,18.25,-58.2044388061215,-104.850967289528,-2.64640940618869,-66.1749855,-137.1803725,-20.46937,-20.562892,17.5643861633528,0.0262083262963162,64.563,0.1199803,0.9265693,364.239959860717,1.24897571548948,-10.645098,0.0025210875,0
