DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
1,9.25,132.0865,1.66332,8.2915875,32.9289,-1.858255,0.115287,380.94725,5.7161425,2.688975,88.0389,2.3205075,48.381375,0.398593,279.177,346.8895,-0.041994025,0.82,4.234125,6.37425,8.315,9.48
1,9.75,198.788,20.028,10.64245,67.9806,-1.6616925,0.141134,380.7875,5.46759,5.451425,88.05135,5.58761,36.9754,0.487207,368.039,557.673,0.30542775,0.97975,4.20975,6.37125,8.43,9.6775
1,10.25,297.79475,25.868075,17.064775,98.59555,-1.65406,0.1546315,378.74975,4.9166225,7.954075,88.084675,8.2366725,29.353875,0.5883335,457.442,579.31575,0.69759825,1.28125,4.25325,6.37325,8.5225,9.795
1,10.75,304.39725,31.734225,16.4361,116.9635,-1.3370975,0.14983025,378.091,4.73538,9.390975,88.092025,9.9860375,26.06195,0.560348,508.241,802.7145,1.2508425,1.640625,4.22775,6.36675,8.5375,9.7775
1,11.25,325.486,43.475925,20.48375,144.962,-1.1981325,0.187388,377.637,4.47055,10.227775,88.0666,11.420025,22.258125,0.623129,505.924,924.547,2.6361125,2.167125,4.173375,6.289,8.5925,9.8325
1,11.75,371.26725,48.79555,20.049125,160.64575,-1.00697,0.2022275,377.589,4.416225,11.02,88.0258,12.114775,19.809025,0.75009575,518.389,975.08475,4.06475,3.250625,4.243,6.285,8.5625,9.8475
1,12.25,371.3005,67.748875,16.7882,167.252,-1.09799,0.223387,377.44525,4.138835,11.6531,87.98885,13.53845,18.312375,0.770366,497.27,1053.6725,5.2590975,4.058375,4.0675,6.0535,8.38,9.685
1,12.75,391.451,76.28945,15.26555,199.329,-1.11586,0.23284275,376.6825,4.020645,12.562,87.958525,13.950025,17.060675,0.874879,548.352,1098.53,6.3488425,5.24375,4.0105,5.8225,8.2475,9.5775
1,13.25,341.62925,78.5701,16.029675,157.7075,-1.0081045,0.24765775,376.465,3.96879,13.3252,87.907875,14.748375,15.98055,1.01691,456.209,997.8535,7.39291,6.50125,4.15475,5.7655,8.255,9.5675
1,13.75,308.2965,77.00795,12.1663,163.68125,-0.657901,0.257678,376.71775,3.8692475,13.48005,87.866375,14.697425,15.304525,0.96176175,412.819,874.01375,8.376525,7.82125,4.406375,5.65375,8.1875,9.5425
1,14.25,246.32325,60.657875,13.070825,133.89375,-0.52350025,0.25640225,376.187,3.85044,13.7312,87.843825,15.062275,15.1628,1.036955,340.036,620.054,9.1437025,8.56,4.651,5.63,8.125,9.4975
1,14.75,215.24275,44.5098,10.4572,113.895,-0.406616,0.2501655,376.23725,3.827095,13.703175,87.834625,14.625875,14.959325,1.0732425,326.392,647.35475,9.5949,9.1525,4.945,5.6335,8.08,9.495
1,15.25,163.091,11.869325,9.6655825,77.6976,-0.2747525,0.256077,376.036,3.8258775,13.809825,87.8362,14.135325,14.52115,0.93514775,267.329,548.82625,9.782545,9.379,5.18325,5.6555,8.0075,9.4125
1,15.75,114.4185,-12.911825,6.236455,61.4302,-0.234903,0.2374945,375.492,3.60973,13.536525,87.846975,14.046725,14.03805,1.0055125,211.353,407.82725,9.93297,9.50875,5.49125,5.753,7.9925,9.3825
1,16.25,68.013475,-28.55355,4.5911625,35.8159,-0.049434075,0.227792,375.605,3.53661,13.201325,87.84885,14.1778,14.380475,1.086055,153.139,318.8555,9.712385,9.49625,5.778125,5.85425,7.865,9.39
1,16.75,10.540125,-31.58755,2.3787625,-0.23011675,0.10748275,0.23706775,375.35375,3.5713675,12.769075,87.85035,13.503,15.547575,1.2830925,83.5213,162.04575,9.326525,9.20825,6.019125,5.92725,7.815,9.3475
1,17.25,-43.7507,-36.8691,0.238022,-18.14565,0.0657163,0.193519,374.8205,3.67679,12.1992,87.8476,12.3469,17.9442,1.38179,32.6436,58.8032,8.960275,8.7875,6.1065,5.986,7.6575,9.17
1,17.75,-69.8448,-44.7472,-1.424525,-28.413625,0.0353759,0.103199,374.206,3.92808,11.6129,87.8444,10.4578,21.2164,1.12628,2.7927,0,8.2847875,8.356125,6.177375,5.99925,7.5225,9.0175
1,18.25,-69.6336,-49.2449,-1.770965,-32.6584,0.04091405,0.101591,373.15175,4.10736,10.068,87.8587,8.32383,24.6621,0.901669,0,0,7.5322475,7.750375,6.36175,6.15325,7.5175,9.02
1,18.75,-66.3698,-50.6956,-1.3927825,-31.045,0.01204327,0.0968303,374.168,4.526,9.15752,87.8488,6.18875,28.5826,0.766352,0,0,6.988805,7.279375,6.505125,6.36925,7.5525,9.04
1,19.25,-62.86165,-50.06245,-1.859685,-33.720625,-0.045735325,0.09045625,374.21475,4.7121,7.4915975,87.8567,4.8728475,32.41515,0.6025425,0,0,6.2634575,6.78375,6.49125,6.571,7.59,9.08
1,19.75,-60.60825,-51.007475,-1.67037,-22.193,-0.0752441,0.087383325,374.296,4.78768,6.6408625,87.87055,3.6652375,35.89285,0.50596825,0,0,5.75209,6.36575,6.58425,6.73925,7.595,9.1125
1,20.25,-58.781325,-50.519625,-1.24957,-21.43845,-0.121354,0.089232325,374.2945,4.933695,5.5926175,87.887225,1.9973975,38.855625,0.58866375,0,0,5.132905,5.903375,6.68825,6.88425,7.5725,9.1175
1,20.75,-57.81325,-50.24755,-1.3676275,-20.071575,-0.122682,0.08345325,374.359,5.1026,4.27961,87.89635,0.95597075,42.00295,0.5962335,0,0,4.5896725,5.415,6.609375,7.0075,7.595,9.1275
1,21.25,-55.907475,-49.0034,-1.803825,-16.628325,-0.105123,0.075032575,374.8025,5.216445,3.62359,87.91035,-0.310377,45.30355,0.47052825,0,0,4.12542,4.941625,6.6005,7.0725,7.65,9.09
1,21.75,-55.3612,-47.92005,-1.82027,-18.341525,-0.174805,0.07777475,374.4675,5.3214475,2.69427,87.927225,-1.30856,48.7472,0.5094985,0,0,3.729665,4.537125,6.595625,7.13,7.685,9.11
1,22.25,-53.181,-47.58595,-1.79818,-18.3058,-0.160925,0.0756657,375.617,5.3640825,1.972885,87.92445,-1.9712725,51.4515,0.4828365,0,0,3.3736325,4.194125,6.501,7.18,7.6725,9.0975
1,22.75,-52.07915,-47.078875,-1.475245,-16.99795,-0.0966447,0.0733043,375.421,5.3868075,1.36485,87.933,-2.239065,54.283775,0.4914715,0,0,3.0147875,3.866875,6.343,7.2075,7.7375,9.1
1,23.25,-49.652275,-46.5087,-2.69628,-16.1037,-0.203779,0.0749241,375.754,5.45929,0.56619425,87.94225,-2.832575,55.08015,0.47048525,0,0,2.7383175,3.562125,6.24125,7.1975,7.78,9.0975
1,23.75,-49.83375,-46.22185,-1.37474,-11.3383,-0.212156,0.076905575,375.95,5.43626,-0.0449089,87.9403,-3.298045,58.86945,0.381378,0,0,2.4174525,3.253125,6.16925,7.17,7.8175,9.105
2,0.25,-58.09665,-49.0715,-1.6520525,-13.9721,-0.203716,0.071242475,376.108,4.50978,1.4748675,87.841925,-2.083465,50.722225,0.475611,0,0,4.2342925,4.908625,7.41425,8.25,8.3,9.2925
2,0.75,-56.08515,-49.074675,-1.6827225,-16.26675,-0.2694375,0.0806166,376.35225,4.582995,1.15279,87.853425,-2.7679175,53.0901,0.39811125,0,0,3.8817125,4.741,7.253,8.2,8.2775,9.2775
2,1.25,-55.297425,-49.0604,-1.63592,-16.71155,-0.18999,0.07958265,376.164,4.61502,0.4532715,87.84675,-3.2567425,53.746275,0.47490825,0,0,3.54132,4.481,7.132625,8.18,8.2925,9.3025
2,1.75,-54.995225,-48.955625,-2.18621,-16.200075,-0.2472145,0.070701575,376.583,4.616765,0.04216998,87.845275,-3.80864,55.459275,0.42261,0,0,3.22295,4.1115,6.988875,8.1625,8.33,9.315
2,2.25,-53.487875,-48.247875,-1.46423,-20.0424,-0.148984,0.073456725,376.3155,4.6506925,-0.563318,87.8048,-4.4880975,54.134775,0.42402975,0,0,3.0126975,3.79725,6.845875,8.0925,8.3025,9.275
2,2.75,-54.610325,-47.123425,-1.7759475,-14.37095,-0.214698,0.070293875,376.13325,4.5526325,-1.1296025,87.788225,-4.5786425,57.00065,0.4697375,0,0,2.7034675,3.57975,6.744,8.0075,8.3425,9.3225
2,3.25,-53.432875,-48.153725,-1.652085,-14.221,-0.2328185,0.068456125,376.351,4.5263775,-1.264345,87.779725,-5.39491,57.803075,0.43689575,0,0,2.421595,3.318625,6.630625,7.9375,8.34,9.345
2,3.75,-51.70695,-47.2623,-1.684115,-14.1693,-0.1636375,0.0663288,375.985,4.40702,-1.6053275,87.77505,-5.26225,58.13105,0.36600925,0,0,2.16534,3.085375,6.496875,7.8775,8.41,9.35
2,4.25,-50.4564,-46.421,-1.43766,-12.03095,-0.1590855,0.076270175,376.103,4.30241,-1.7352425,87.777875,-5.66249,59.036675,0.410976,0,0,1.97472,2.880375,6.347125,7.78,8.4175,9.325
2,4.75,-50.57615,-45.441,-1.1886375,-18.277,-0.099620375,0.07209765,376.409,4.38929,-2.4594575,87.7749,-5.9956,60.304625,0.4143715,0,0,1.72707,2.7225,6.181375,7.72,8.4125,9.3375
2,5.25,-50.12835,-45.24235,-1.2129525,-13.5663,-0.258973,0.071359975,376.741,4.40972,-2.89273,87.788475,-6.2475325,61.253775,0.464786,0,0,1.4924575,2.561,6.006625,7.6025,8.415,9.3475
2,5.75,-51.000025,-45.17995,-1.2153325,-11.880275,-0.137303,0.0652078,376.51,4.38526,-2.87732,87.8024,-6.6455075,62.224475,0.42096225,0,0,1.2501075,2.37175,5.8495,7.5125,8.38,9.35
2,6.25,-50.353175,-44.522725,-1.64299,-15.9235,-0.24330125,0.07677815,377.367,4.4455675,-3.06523,87.8188,-6.89873,63.60555,0.43168925,0,0,1.0769325,2.108875,5.707,7.4175,8.3475,9.345
2,6.75,-48.109275,-43.6825,-1.58206,-17.24125,-0.1782575,0.0669573,376.2245,4.4651,-3.51683,87.82415,-7.13575,64.25975,0.48302475,0,0,0.91046225,1.921875,5.532125,7.315,8.37,9.32
2,7.25,-34.902925,-42.288175,-1.36973,-13.2001,-0.2382925,0.0627046,377.18175,4.420775,-3.6089925,87.839875,-7.3423325,66.534075,0.39347625,3.2221225,19.0994,0.71834625,1.760625,5.40125,7.2325,8.3675,9.3375
2,7.75,2.786385,-36.19595,-0.6747245,-6.132195,-0.469455,0.0739851,378.995,4.535,-2.4841625,87.867325,-5.1594225,60.903425,0.38449275,41.716775,111.7765,0.613335,1.67775,5.310625,7.155,8.4225,9.3475
2,8.25,67.619725,-23.29905,1.7495625,-1.1127705,-1.0592025,0.09706405,380.63825,4.692255,0.0055308,87.891375,-0.9584765,51.357525,0.387941,131.70625,256.9015,0.8291975,1.731125,5.35725,7.2675,8.5925,9.485
2,8.75,135.502,-9.54559,6.4315725,27.145,-1.5687,0.116425,381.525,4.76649,3.03951,87.9121,2.48717,42.7416,0.462028,203.43975,339.536,1.12082,1.90825,5.4605,7.24,8.7425,9.6475
2,9.25,209.20825,16.9162,11.32665,54.098025,-1.56133,0.13937825,380.82825,4.55544,5.29654,87.9261,5.685895,33.57865,0.5193835,264.458,439.85,1.37004,2.14075,5.519125,7.3175,8.87,9.7425
2,9.75,249.303,45.769,13.7738,84.4333,-1.5051,0.152615,380.2465,4.340545,7.24821,87.9395,8.25511,28.9692,0.625693,349.1765,642.775,1.78286,2.407125,5.482625,7.195,8.915,9.8125
2,10.25,324.367,67.9562,16.779,126.87875,-1.35934,0.185618,379.407,4.34524,8.84152,87.9436,10.1073,23.6631,0.617131,454.57,891.962,2.8062475,2.938625,5.438625,7.0925,8.9425,9.825
2,10.75,363.577,69.59635,16.1745,167.539,-1.46269,0.1999825,378.533,4.0240075,10.027625,87.930475,11.366225,20.901025,0.7813785,481.30975,950.52275,4.2543975,3.68475,5.443625,7.0475,9,9.88
2,11.25,389.53625,75.568,19.9307,186.448,-1.30425,0.22312525,377.94375,3.79959,11.104825,87.915575,12.317525,18.71015,0.80542325,530.14275,1009.755,5.678,4.5115,5.383875,7.0155,8.8925,9.8875
2,11.75,405.16675,80.0916,20.22495,201.32,-1.12408,0.2555795,377.869,3.50033,11.877675,87.871925,13.43605,16.7932,0.929623,541.84775,1020.315,7.1603625,5.593125,5.403,6.94675,8.8475,9.9325
2,12.25,398.7545,77.9233,21.6437,210.05275,-1.2363475,0.273852,377.7915,3.435825,12.70455,87.8359,14.1115,14.9779,1.015945,561.994,1041.445,8.2279,6.674875,5.385625,6.8815,8.765,9.8475
2,12.75,395.765,85.77215,21.4997,226.9165,-1.203405,0.291858,377.404,3.32415,12.9892,87.7895,14.53135,13.8422,1.09698,543.48225,1178.655,9.4970825,7.629875,5.42025,6.6225,8.66,9.755
2,13.25,376.5075,84.5745,18.9038,215.016,-0.835494,0.3038125,377.431,3.0682675,13.43715,87.746,15.34165,13.3205,1.351065,505.291,997.4455,10.3816,9.20125,5.709875,6.6135,8.595,9.7425
2,13.75,309.1715,73.67245,18.1071,187.919,-0.636332,0.305121,377.14425,3.0398,13.8328,87.7023,14.98775,13.0542,1.27595,394.29825,893.9775,11.169,10.245,5.87675,6.563,8.5,9.6575
2,14.25,248.1685,61.6882,15.5202,165.357,-0.691628,0.3186955,377.012,2.90517,14.1896,87.659275,15.030375,12.489525,1.32628,341.055,742.2865,11.8201,10.9025,6.174875,6.57975,8.53,9.6825
2,14.75,203.79725,35.9006,13.674575,132.706,-0.5946005,0.32945125,376.8335,2.93946,14.237625,87.646975,15.22645,11.466225,1.55135,343.41975,648.2175,12.207175,11.16875,6.497875,6.6165,8.4725,9.62
2,15.25,177.42175,19.1114,10.89835,119.143,-0.423593,0.30943775,376.669,2.805305,14.11365,87.650725,15.247725,11.052025,1.67283,272.2905,616.93325,12.57875,11.55125,6.84125,6.68275,8.4875,9.6275
2,15.75,138.4055,-11.424825,9.853905,102.281,-0.2864,0.32136725,376.521,2.78559,13.8581,87.650425,15.28215,11.18825,1.679115,226.53425,502.29275,12.72495,11.83,7.165,6.7765,8.4125,9.5925
2,16.25,97.821225,-25.2357,7.90432,60.4469,-0.182477,0.3419545,376.3,2.83266,13.898625,87.657225,14.66005,11.307525,1.73411,183.75025,373.318,12.714575,11.90625,7.4875,6.81375,8.4175,9.5825
2,16.75,46.10355,-29.3436,4.6397,24.7884,-0.02041965,0.29385625,376.6045,2.755675,13.650425,87.667675,14.038075,11.63525,1.77862,120.714,234.955,12.274975,11.80125,7.7525,6.99125,8.3675,9.54
2,17.25,3.4884225,-32.253425,2.58862,-0.9423935,0.1347115,0.2606005,376.02625,2.940085,12.87485,87.672375,13.1642,12.327275,1.72661,76.5937,139.7945,11.735,11.3125,7.93875,7.0175,8.2175,9.37
2,17.75,-52.5777,-38.3459,-0.2654715,-21.1661,0.126808,0.20754,375.913,2.884165,11.95845,87.69225,11.7027,13.76125,1.61423,23.0156,35.8079,10.7596,10.6275,7.9975,7.1,8.09,9.2975
2,18.25,-76.08735,-45.9447,-1.453215,-37.50485,0.04759205,0.1633095,375.353,3.177,11.15715,87.705,10.11765,16.73825,1.312165,1.5172975,0,9.9258275,9.9875,8.2425,7.3575,8.07,9.32
2,18.75,-75.55075,-51.22385,-0.973235,-36.01125,0.05020635,0.121778,375.031,3.39885,10.30285,87.738,8.76154,20.0368,0.9828285,0,0,9.2573175,9.385,8.43,7.5125,8.125,9.295
2,19.25,-71.2557,-53.6971,-1.6402625,-32.433025,-0.036806675,0.098244,375.187,3.656325,9.16104,87.765,7.27302,23.0068,0.721156,0,0,8.64981,8.88375,8.50875,7.7475,8.1675,9.3275
2,19.75,-69.3504,-53.152575,-1.58467,-30.737425,-0.0494093,0.094121725,375.005,3.83255,8.4120525,87.7744,6.0067625,26.5852,0.6988745,0,0,7.9289975,8.37875,8.53375,7.97,8.1875,9.3275
2,20.25,-66.8828,-52.7526,-2.1102475,-27.83275,-0.08748725,0.09025935,374.69325,3.9638075,7.4521825,87.792925,4.84464,29.698925,0.6267435,0,0,7.333395,7.895375,8.48375,8.16,8.2175,9.3575
2,20.75,-66.351875,-51.712725,-1.91169,-27.7675,-0.094023725,0.095474675,375.433,4.12352,6.6550675,87.808325,3.70457,31.579675,0.6187305,0,0,7.0140375,7.454875,8.4275,8.295,8.255,9.36
2,21.25,-65.215775,-51.275625,-1.26091,-27.89685,-0.10782425,0.088299825,375.21325,4.2700175,6.02607,87.8142,2.73912,35.058175,0.55549525,0,0,6.508875,7.13525,8.3525,8.3725,8.285,9.39
2,21.75,-63.2824,-51.3353,-1.6701,-22.7229,-0.11765925,0.0917713,375.32675,4.1822475,5.22483,87.8329,1.62513,37.163,0.561524,0,0,5.974125,6.76725,8.275,8.4175,8.2875,9.3825
2,22.25,-61.029925,-50.044225,-2.07733,-21.4534,-0.09465415,0.08924665,375.975,4.43122,4.27427,87.84195,0.44272625,40.1876,0.5268195,0,0,5.5020475,6.339375,8.19875,8.4675,8.28,9.36
2,22.75,-58.81345,-50.074425,-1.859215,-22.0389,-0.1234895,0.080498175,376.3285,4.4146325,3.7198025,87.8538,-0.364409,43.17745,0.50482425,0,0,5.19548,5.8875,8.051125,8.435,8.25,9.3575
2,23.25,-59.82245,-49.796275,-1.730955,-22.32945,-0.1196165,0.07459545,376.452,4.381675,2.829135,87.8549,-1.2278275,45.8151,0.500832,0,0,5.033515,5.610875,7.95,8.415,8.31,9.3675
2,23.75,-58.127075,-49.8389,-1.2626725,-14.8497,-0.129376,0.073489775,376.422,4.47128,1.936645,87.842275,-1.60651,47.614975,0.4563815,0,0,4.727975,5.409375,7.79525,8.3825,8.3375,9.36
3,0.25,-58.566225,-48.453625,-2.7241375,-23.2113,-0.2147065,0.0814087,371.635,4.03384,5.2054875,87.7441,1.5131725,36.4834,0.42933,0,0,9.91558,10.72125,13.26,13.035,12.355,12.4
3,0.75,-57.6299,-48.854325,-2.366095,-20.79715,-0.165888,0.0733823,372.233,4.07844,4.51375,87.7621,0.78148675,38.7179,0.428657,0,0,9.6057975,10.38375,13.0275,12.9875,12.31,12.3775
3,1.25,-56.3798,-49.320125,-2.1828,-23.54765,-0.088382175,0.075879675,370.68425,4.059865,4.17219,87.744175,0.20451375,40.856775,0.462286,0,0,9.29038,10.055,12.86125,12.925,12.3375,12.39
3,1.75,-56.448475,-48.89385,-2.3434,-23.3789,-0.17257625,0.0754352,371.66,4.230605,3.39294,87.7528,-0.26752875,42.355375,0.422302,0,0,8.9050825,9.73,12.6975,12.955,12.445,12.4775
3,2.25,-55.468475,-48.762825,-1.88916,-14.4706,-0.17317025,0.0699455,371.65,4.28112,2.8291,87.7428,-0.44038625,42.58055,0.433037,0,0,8.524785,9.3725,12.61625,12.94,12.4575,12.485
3,2.75,-54.5755,-48.37885,-1.76506,-15.342475,-0.188091,0.07429325,371.465,4.2269,2.66059,87.72775,-1.0455175,45.2372,0.429759,0,0,8.23346,9.07625,12.585,12.8875,12.5275,12.51
3,3.25,-54.50475,-48.3187,-1.83987,-20.2861,-0.242966,0.0753616,372.03875,4.223755,2.0049,87.7209,-1.62548,46.669775,0.437802,0,0,7.9480425,8.815,12.425,12.7775,12.505,12.4675
3,3.75,-53.9611,-48.196625,-1.78005,-17.3961,-0.2234235,0.0662148,372.382,4.245305,1.3229,87.6981,-1.96552,48.34325,0.455613,0,0,7.70382,8.55625,12.25375,12.7175,12.4675,12.4675
3,4.25,-53.529725,-48.0897,-2.10098,-16.671325,-0.174255,0.0707382,372.39325,4.30636,1.106,87.695,-2.5676225,49.2376,0.47162,0,0,7.408095,8.35,12.0575,12.5775,12.47,12.4675
3,4.75,-52.739575,-47.7383,-1.027545,-12.456225,-0.1565945,0.0701721,371.98825,4.30749,0.700704,87.7074,-2.8284925,49.289275,0.421245,0,0,7.1119225,8.13,11.84,12.4775,12.495,12.4775
3,5.25,-52.414125,-47.174475,-1.76565,-12.3384,-0.2540655,0.069444,371.026,4.2057375,0.468898,87.725475,-3.1027725,50.998175,0.419611,0,0,6.8424775,7.88,11.68375,12.4175,12.4925,12.52
3,5.75,-52.55245,-47.2969,-2.06169,-16.9948,-0.165284,0.0633233,371.3945,4.214645,0.16529,87.7447,-3.2253925,53.116925,0.454591,0,0,6.56531,7.557,11.4875,12.3275,12.49,12.4825
3,6.25,-50.45495,-46.198925,-1.6016475,-12.737125,-0.289035,0.060994,370.6525,4.2217825,0.0187572,87.7627,-3.383525,54.221925,0.573783,0.125601,0,6.335615,7.28275,11.29375,12.25,12.4975,12.4875
3,6.75,-35.13135,-43.0698,-2.24302,-14.8335,-0.23683075,0.0601446,372.549,4.22522,0.39833,87.7814,-3.04571,54.79815,0.479713,10.0233825,20.013425,6.0856225,7.04175,11.13375,12.1375,12.4175,12.47
3,7.25,13.11545,-35.5223,-1.4650075,-7.099245,-0.3467205,0.066391475,373.372,4.269845,1.4452,87.80485,-1.00317675,48.23015,0.359751,68.96855,141.40375,5.956065,6.892375,10.97625,12.0775,12.4375,12.4825
3,7.75,85.3812,-17.0165,1.6054275,6.69033,-0.94151,0.11013,374.57225,4.65025,4.31607,87.8213,3.52616,40.363,0.495496,151.261,317.408,5.97738,6.88225,10.9925,12.1375,12.5575,12.665
3,8.25,161.42,-3.18019,6.5004525,36.98605,-1.06155,0.146681,375.3455,4.71105,7.02565,87.8455,7.196,33.6456,0.767857,225.003,533.33,6.26791,7.125625,11.1175,12.2925,12.785,12.8075
3,8.75,237.312,21.3886,10.5496,76.885575,-1.07884,0.178732,374.76375,4.4675875,9.14037,87.8552,9.59991,27.4769,0.695826,314.839,709.224,6.7561975,7.403375,11.0975,12.2725,12.93,12.9525
3,9.25,339.7205,40.9535,14.3057,129.94075,-1.02663675,0.182663,374.77375,4.2531925,11.0521,87.8612,12.102375,22.3695,0.728434,447.8805,805.094,7.30396,7.725,10.995,12.295,13.015,13.045
3,9.75,408.31475,56.374775,17.6102,164.731,-1.108925,0.19880075,373.66425,3.988995,11.858475,87.868225,13.38015,19.85455,0.6971165,534.6725,993.748,8.41635,8.3025,11.10375,12.3275,13.04,13.055
3,10.25,453.9315,64.61595,19.7785,213.60475,-0.95296525,0.238506,372.453,3.8116,12.827325,87.87495,13.924625,16.585075,0.775461,599.37325,1224.1875,9.7416625,9.08875,10.92,12.2275,13.0475,13.1175
3,10.75,498.45625,84.807875,18.219825,235.915,-0.96396075,0.275605,372.06725,3.4672725,13.3992,87.8618,14.8814,14.86335,0.9740565,652.50525,1416.74,11.193725,9.81625,10.79375,12.01,12.99,13.03
3,11.25,527.728,99.800225,20.01555,272.684,-1.18067,0.305269,369.192,3.191805,14.101425,87.849,15.378875,13.82495,1.134105,715.5035,1534.34,12.5714,10.82375,10.6825,11.8825,12.8875,13
3,11.75,566.53375,102.357,21.2984,284.55,-1.1190725,0.317428,370.74425,2.82883,14.5119,87.8268,16.7506,12.6127,1.37896,761.493,1587.05,13.80275,11.84375,10.56625,11.6375,12.7575,12.9275
3,12.25,542.74975,97.938,20.0043,294.19,-1.05606,0.33463725,370.633,2.770265,15.099925,87.794775,16.524525,12.190975,1.4866475,765.2395,1559.3,14.95545,12.9875,10.75625,11.5275,12.71,12.8575
3,12.75,521.7575,96.83255,21.490325,286.1855,-1.0784875,0.335757,370.271,2.58784,15.515,87.768975,17.458275,11.51685,1.36004,726.3305,1546.065,15.986225,13.9375,10.87875,11.37,12.635,12.7875
