DOY2,HR2,G_2_1_1,G_3_1_1,G_4_1_1,USTAR,FC,LE,H,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN_1_2_1,PPFD_OUT,TA_1_2_1,TA_1_2_2,TA_1_3_1,TA_1_3_2,RH_1_2_1,RH_1_3_1,WS_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,PPFD_IN_1_1_1,TA_1_1_1,TA_1_1_2,RH_1_1_1,WS_1_1_1
1,5.25,-4.61925,-2.7411,-4.3176,0.027766887,0.0144954545,0.001125,-0.06072,-12.5764,0.0128973,0.0486428,217.124,234.322,-0.00133925,0.001378965,-17.7585,-17.934,-17.6545,-17.8105,84.18935,83.4988,1.7935,-5.0161,-4.87075,-4.73155,-4.2601,-2.7214,-0.266295,-6.26675,-5.86135,-5.516,-4.9348,-3.216,-0.57664,-5.18435,-4.8561,-4.682,-5.24175,-4.74635,-4.4698,-5.56385,-5.19605,-5.11395,-5.9915,-5.83035,-5.2067,-0.2259085,-15.6645,-17.7925,83.25635,2.05175
1,5.75,-4.716,-2.78865,-4.32535,0.05175511,0.0303977275,-0.01542,-0.9293,-12.171,0.0252437,0.0293576,217.255,234.325,-0.004626895,0.00268275,-17.7465,-18.4235,-17.932,-17.983,84.40775,83.01475,1.77675,-5.02405,-4.8677,-4.7413,-4.25355,-2.72095,-0.26413,-6.2751,-5.8577,-5.53735,-4.93175,-3.22165,-0.59482,-5.1891,-4.852,-4.6864,-5.24635,-4.74765,-4.474,-5.58475,-5.21415,-5.10885,-6.007,-5.83835,-5.20645,0.03581955,-15.7915,-17.7815,82.7667,2.0105
1,6.25,-4.6589,-2.81075,-4.4101,0.028703658,0.0526136365,-0.01681,-5.682,-11.6998,0.121061,0.06015635,217.9555,235.192,-0.004032585,0,-17.942,-18.4665,-17.838,-17.889,84.3838,83.1541,1.81105,-5.0301,-4.87955,-4.7546,-4.2514,-2.72035,-0.267965,-6.2393,-5.8576,-5.55145,-4.92785,-3.23115,-0.59263,-5.2011,-4.85,-4.68575,-5.2405,-4.7573,-4.482,-5.6091,-5.23475,-5.1035,-6.02585,-5.84585,-5.2098,0.5138825,-15.9125,-17.812,82.9065,2.08125
1,6.75,-4.48455,-2.86905,-4.2715,0.0427411345,0.0324659095,-0.05837,-1.212,-12.2291,0.186443,0.07361125,217.6905,234.6165,0.00348839,9.526285e-05,-17.731,-18.2265,-17.8135,-18.0075,84.18355,83.3,1.97755,-5.0397,-4.88955,-4.7511,-4.25025,-2.7253,-0.2723,-6.2425,-5.9089,-5.5555,-4.922,-3.22295,-0.589525,-5.19775,-4.8472,-4.69465,-5.2428,-4.76495,-4.48335,-5.6413,-5.2526,-5.0984,-6.0405,-5.89135,-5.22055,-0.4519235,-16.1265,-18.017,82.8237,1.9588
1,7.25,-4.57475,-2.7282,-4.3843,0.059135438,0.036,0.0413585,-4.792,-9.75918,0.268333,0.07600215,218.168,234.953,-0.001139495,0.00363903,-17.9155,-18.039,-17.915,-18.136,84.03075,83.15315,1.8606,-5.05535,-4.90905,-4.74815,-4.24775,-2.72735,-0.275555,-6.2339,-5.9322,-5.54305,-4.9175,-3.2106,-0.579585,-5.20105,-4.84615,-4.71215,-5.2445,-4.7768,-4.48665,-5.63835,-5.2568,-5.09265,-6.07795,-5.90245,-5.23475,-0.3371304,-16.011,-17.979,82.60515,1.9275
1,7.75,-4.61735,-2.85875,-4.30775,0.0310426395,0.021995455,0.07402,-0.08019,-10.4349,0.272392,0.1140775,218.9615,235.0085,0.00736722,0.001037692,-17.959,-17.615,-17.736,-17.904,84.06165,83.04665,1.8823,-5.046,-4.9153,-4.7481,-4.2362,-2.7229,-0.27173,-6.2135,-5.9081,-5.5078,-4.9139,-3.2004,-0.57848,-5.2068,-4.8283,-4.72,-5.2472,-4.7778,-4.4805,-5.6116,-5.1929,-5.0807,-6.0727,-5.8798,-5.233,-0.4814145,-16.032,-17.873,82.45055,2.03345
1,8.25,-4.6785,-2.79365,-4.4581,0.026927681,0.0398636365,-0.09986,-1.0817,-10.9167,0.253942,0.0558252,219.2755,233.19,0.053727,0.01216595,-18.205,-17.8105,-17.426,-17.715,83.7269,83.0045,1.90065,-5.0356,-4.8937,-4.7239,-4.23605,-2.7133,-0.270875,-6.1833,-5.8554,-5.5143,-4.90435,-3.2055,-0.593195,-5.18745,-4.8281,-4.69955,-5.2269,-4.78385,-4.47495,-5.547,-5.17665,-5.06125,-6.0854,-5.8866,-5.24125,0.187988,-16.1735,-17.839,82.653,1.9687
1,8.75,-4.60485,-2.90975,-4.352,0.034581247,0.0358181815,0.001457,1.870645,-9.77703,1.14952,0.4833455,219.0465,233.15,1.32719,0.565769,-18.113,-17.725,-17.6635,-17.7865,83.99555,83.37205,1.88085,-5.0321,-4.9066,-4.72245,-4.23825,-2.71385,-0.26736,-6.22905,-5.8664,-5.5166,-4.90395,-3.2062,-0.607525,-5.1938,-4.82885,-4.70065,-5.2331,-4.78305,-4.4784,-5.55705,-5.2023,-5.0626,-6.08925,-5.895,-5.23565,2.2891,-16.178,-18.1485,82.41085,1.9061
1,9.25,-4.6866,-2.7729,-4.40535,0.031049091,0.045340909,-0.00039,-1.339,-7.57505,7.54989,4.150995,216.813,233.7195,14.77965,6.74388,-17.903,-17.972,-17.9445,-17.901,83.5777,83.4506,1.8344,-5.0184,-4.9302,-4.722,-4.24715,-2.7064,-0.260935,-6.25445,-5.87535,-5.53695,-4.9008,-3.20455,-0.61553,-5.181,-4.8341,-4.70495,-5.22995,-4.77645,-4.47515,-5.56425,-5.234,-5.06435,-6.09805,-5.9327,-5.2227,19.3179,-16.0865,-18.3185,82.73095,1.9258
1,9.75,-4.586,-2.79265,-4.375,0.03138477,0.0453295455,-0.0088075,-5.761,0.247776,26.086,13.36265,217.054,235.2915,55.6776,24.682,-17.551,-18.363,-17.993,-17.593,83.60805,83.5558,1.89055,-5.01005,-4.93265,-4.7242,-4.2513,-2.70425,-0.267865,-6.24915,-5.8858,-5.5452,-4.9017,-3.2147,-0.62736,-5.19,-4.84525,-4.7052,-5.2343,-4.7803,-4.4792,-5.5734,-5.25535,-5.0691,-6.11645,-5.94165,-5.2243,61.3302,-15.7415,-18.3405,83.2414,1.86535
1,10.25,-4.48615,-2.803,-4.44195,0.031207371,0.045306818,0.2826,0.0947,8.72392,52.9579,26.26845,217.2215,237.976,109.855,45.1739,-17.081,-18.023,-17.232,-17.341,83.26215,83.53215,2.0552,-5.06555,-4.9652,-4.7318,-4.2652,-2.7311,-0.283605,-6.28985,-5.9426,-5.5763,-4.9414,-3.2543,-0.65509,-5.24815,-4.8645,-4.7239,-5.2446,-4.79215,-4.4959,-5.58495,-5.31475,-5.08825,-6.10955,-5.9616,-5.242,119.596,-14.8685,-18.0905,82.70955,1.96995
1,10.75,-4.508,-2.7649,-4.29745,0.0484378295,0.0245306815,0.1921,5.207,18.59335,76.05945,37.6025,221.4725,241.2335,158.6805,67.54475,-16.7205,-17.056,-16.5745,-16.7095,83.3726,83.41085,2.1234,-5.06925,-4.95985,-4.7374,-4.2732,-2.73545,-0.28823,-6.289,-5.94255,-5.6021,-4.9734,-3.2586,-0.638505,-5.2465,-4.86685,-4.723,-5.23215,-4.7868,-4.4962,-5.58375,-5.29735,-5.08755,-6.10365,-5.951,-5.2797,200.551,-13.6805,-17.1935,82.1664,2.18795
1,11.25,-4.47695,-2.78725,-4.455,0.054286278,0.06075,0.4422,1.16935,28.7797,106.215,51.41815,221.0425,243.625,224.0845,89.38875,-16.425,-16.7735,-15.9805,-16.042,83.16075,82.71265,2.19695,-5.0537,-4.93785,-4.73945,-4.2737,-2.735,-0.28651,-6.29925,-5.9619,-5.6305,-5.0059,-3.33285,-0.649105,-5.24645,-4.8665,-4.7186,-5.2255,-4.77865,-4.50125,-5.5444,-5.28235,-5.0713,-6.10355,-5.9321,-5.33075,258.905,-12.3175,-16.592,81.8326,2.1249
1,11.75,-4.5165,-2.71585,-4.45905,0.0879857105714286,0.0356477275,0.7559,6.7795,41.34735,128.805,63.24535,221.871,245.5445,288.4425,107.3355,-15.7145,-16.195,-15.408,-15.4175,82.51505,81.72855,2.31785,-5.02805,-4.9237,-4.73465,-4.28375,-2.73445,-0.283995,-6.29515,-5.9598,-5.6356,-5.00405,-3.3238,-0.635985,-5.2146,-4.8524,-4.70645,-5.20895,-4.77825,-4.49655,-5.522,-5.26205,-5.07575,-6.0862,-5.9169,-5.3424,294.102,-10.92075,-16.064,81.2584,2.0936
1,12.25,-4.42985,-2.77995,-4.46905,0.085812481,0.035363636,1.448,16.79,48.6131,152.819,69.75875,221.56,247.554,327.061,119.05,-15.068,-15.54,-14.634,-14.595,81.2207,80.89585,2.332,-4.9523,-4.9027,-4.7292,-4.2733,-2.7154,-0.2751,-6.2475,-5.9265,-5.6159,-4.9916,-3.3396,-0.60434,-5.1772,-4.8176,-4.6711,-5.1897,-4.7369,-4.4912,-5.4822,-5.2024,-5.0749,-6.0517,-5.8821,-5.3262,358.497,-9.5948,-15.4295,80.18525,2.10755
1,12.75,-4.27275,-2.7262,-4.36775,0.120498963,0.064727273,2.303,22.9,55.6881,166.773,72.2721,221.763,249.626,363.1455,125.921,-14.5045,-15.293,-14.0915,-14.1065,80.0331,79.3391,2.41625,-4.9461,-4.8943,-4.724,-4.2305,-2.7412,-0.27034,-6.2092,-5.9801,-5.589,-4.9816,-3.3447,-0.54018,-5.126,-4.7991,-4.6529,-5.1622,-4.7178,-4.485,-5.4676,-5.1855,-5.0688,-6.0274,-5.8476,-5.2918,382.456,-9.5351,-14.7815,79.8678,2.2387
1,13.25,-4.3259,-2.716,-4.5093,0.102010016928571,0.0980113635,2.822,27.78,55.7586,179.598,72.9518,223.7795,250.988,388.2805,121.792,-14.0315,-14.365,-13.939,-13.7215,77.95795,77.24835,2.35405,-4.9297,-4.8799,-4.7109,-4.2201,-2.7011,-0.24654,-6.1881,-5.9338,-5.5863,-4.9808,-3.3251,-0.52365,-5.0889,-4.7627,-4.6445,-5.1319,-4.6945,-4.4752,-5.4451,-5.181,-5.0613,-6.0102,-5.7965,-5.2561,390.101,-8.79235,-14.6015,79.6381,2.239
1,13.75,-4.3006,-2.60335,-4.3092,0.172891063,0.080965909,2.368,20.92,52.3341,160.986,70.9349,222.905,251.594,338.8505,114.4275,-13.949,-14.2285,-13.8615,-13.3525,76.76025,77.02295,2.34735,-4.906,-4.8566,-4.6577,-4.1937,-2.6364,-0.21456,-6.1385,-5.8928,-5.4626,-4.9757,-3.2911,-0.47467,-5.0603,-4.7511,-4.6264,-5.1059,-4.6741,-4.4662,-5.4231,-5.1429,-5.0387,-5.9703,-5.7694,-5.2378,389.327,-8.2509,-14.203,79.2238,2.16545
1,14.25,-4.2173,-2.7387,-4.393,0.1113595545,0.053193182,2.1775,12.85,44.8099,159.5835,67.18035,225.7525,252.796,336.325,109.775,-13.812,-14.11,-13.6015,-13.056,75.516,76.47605,2.34485,-4.897,-4.7981,-4.5992,-4.1744,-2.5946,-0.18428,-6.0471,-5.8723,-5.4702,-4.8506,-3.2212,-0.44324,-5.0676,-4.7394,-4.6332,-5.0966,-4.6597,-4.4548,-5.4038,-5.1276,-5.0257,-5.9311,-5.7577,-5.2345,343.775,-7.8576,-13.8415,79.0722,2.3119
1,14.75,-4.173,-2.6571,-4.24855,0.108212753,0.0697613635,1.694,8.612,34.2077,136.602,59.81605,219.772,253.273,270.622,97.1897,-13.7055,-13.9765,-13.439,-12.8915,75.60635,76.8036,2.3191,-4.8908,-4.8237,-4.6009,-4.1654,-2.5915,-0.16228,-6.0237,-5.8532,-5.4153,-4.8077,-3.2001,-0.44716,-5.0747,-4.7409,-4.6477,-5.1015,-4.6383,-4.4493,-5.3974,-5.1177,-5.0285,-5.87,-5.7158,-5.2332,256.237,-7.8864,-13.618,78.9372,2.2498
1,15.25,-3.9613,-2.61505,-4.35775,0.1244344195,0.098136364,1.848,2.772,22.37305,103.8615,45.98675,217.8495,251.71,205.5625,74.846,-13.582,-13.73,-13.2315,-13.0445,76.27575,77.6061,2.28215,-4.847,-4.7648,-4.584,-4.1521,-2.5857,-0.14968,-5.9646,-5.8133,-5.3666,-4.7953,-3.1899,-0.4315,-5.0765,-4.7653,-4.621,-5.1163,-4.6436,-4.4367,-5.4033,-5.125,-5.0163,-5.8148,-5.6545,-5.2118,219.931,-8.50545,-13.5445,78.8966,2.1038
1,15.75,-3.9131,-2.6168,-4.3468,0.11564940975,0.079159091,1.248,-0.5919,10.2341,72.2376,31.6679,218.0975,249.949,141.1495,52.4296,-13.76,-13.817,-13.6085,-13.2225,76.38105,77.3444,2.27875,-4.8429,-4.7447,-4.5858,-4.158,-2.6093,-0.14018,-5.9219,-5.7676,-5.3599,-4.7846,-3.1794,-0.42581,-5.0927,-4.7994,-4.6203,-5.1244,-4.6429,-4.4267,-5.389,-5.1358,-5.0052,-5.8205,-5.651,-5.2076,144.904,-8.96155,-13.6775,79.3445,2.01
1,16.25,-3.9238,-2.62665,-4.2386,0.1068644,0.035397727,0.1882,-7.355,-4.53299,40.0664,19.0761,217.2225,248.4065,82.0789,32.33755,-14.085,-14.271,-13.9335,-13.9265,77.438,78.69935,2.17035,-4.8388,-4.7356,-4.5728,-4.1701,-2.6006,-0.13709,-5.9074,-5.7346,-5.3473,-4.7934,-3.1578,-0.4059,-5.0599,-4.8127,-4.6231,-5.1337,-4.6557,-4.4163,-5.3861,-5.1384,-5.0042,-5.8297,-5.654,-5.1707,68.5472,-9.07755,-13.9445,80.6324,2.05995
1,16.75,-3.86195,-2.652,-4.29465,0.090834525,0.027875,-0.184,-9.667,-24.0207,16.4244,7.284785,218.051,246.4345,32.41335,13.1057,-14.5995,-14.896,-14.4795,-14.45,78.96905,80.4894,1.9624,-4.8336,-4.7371,-4.5732,-4.1732,-2.5949,-0.13146,-5.9162,-5.7067,-5.3649,-4.7957,-3.1593,-0.38641,-5.0595,-4.8099,-4.6183,-5.1189,-4.6641,-4.4193,-5.3836,-5.1254,-5.0044,-5.8034,-5.6579,-5.1416,30.8621,-9.26135,-14.5565,82.08995,1.99275
1,17.25,-3.86155,-2.71635,-4.2449,0.1023685035,0.0316363635,-0.20165,-6.6955,-33.8176,2.58707,1.38662,216.897,242.358,5.654335,2.39186,-15.12,-15.448,-14.977,-15.153,80.6448,82.1687,1.8125,-4.8403,-4.7557,-4.567,-4.1729,-2.6031,-0.13514,-5.9287,-5.7023,-5.3902,-4.8046,-3.1677,-0.38466,-5.052,-4.8024,-4.6234,-5.1279,-4.6739,-4.4097,-5.3839,-5.1379,-5.0063,-5.7762,-5.6608,-5.1541,5.14651,-10.0023,-14.855,82.54855,1.8632
1,17.75,-3.74725,-2.5898,-4.3076,0.055578773,0.0219522725,-0.021655,-3.147,-35.99615,-0.1009135,0.223267,213.5825,241.951,0.292644,0.1347005,-15.3785,-15.694,-15.533,-15.5905,81.6773,82.36495,1.8574,-4.8454,-4.7574,-4.567,-4.1845,-2.6088,-0.14417,-5.9471,-5.6954,-5.3698,-4.8222,-3.1844,-0.3945,-5.0482,-4.7947,-4.6287,-5.1451,-4.6877,-4.4014,-5.3873,-5.128,-5.0173,-5.7944,-5.6673,-5.1679,-0.200907,-10.8135,-15.0995,83.56765,2.00235
1,18.25,-3.7692,-2.69945,-4.39185,0.094260278,0.052295455,-0.0936,-3.7135,-30.8988,-0.395871,0.122508,213.357,238.866,0.00742103,0.00826381,-15.8875,-16.1205,-15.7745,-16.0665,82.3186,82.77505,1.83025,-4.8726,-4.7765,-4.5954,-4.2124,-2.6379,-0.17201,-6.0151,-5.7056,-5.3819,-4.8397,-3.2007,-0.42772,-5.0718,-4.804,-4.6352,-5.1485,-4.7082,-4.3915,-5.3874,-5.1382,-5.0531,-5.826,-5.6794,-5.17,0.416412,-11.4155,-15.6215,83.184,2.0826
1,18.75,-3.79795,-2.7086,-4.3585,0.0424325445,0.014152273,0.02524,-1.935,-30.4461,-0.2617535,0.188495,213.0035,237.1605,-0.00947016,0.003328735,-16.2445,-16.471,-16.002,-16.5005,83.3904,83.2952,1.86405,-4.9047,-4.8058,-4.6265,-4.2146,-2.6753,-0.19409,-6.0408,-5.7571,-5.3821,-4.8553,-3.2124,-0.47037,-5.0658,-4.8246,-4.6416,-5.1531,-4.7321,-4.4062,-5.3883,-5.1391,-5.0547,-5.8661,-5.6805,-5.1626,-0.528813,-12.1225,-16.078,84.1623,2.07765
1,19.25,-3.82585,-2.64335,-4.25305,0.059945354,0.0229079545,-0.1405,-4.2565,-24.0334,-0.160482,0.152949,213.6485,236.5395,-0.00526817,0.001458645,-16.599,-16.803,-16.361,-16.76,83.08285,83.5986,1.7729,-4.9276,-4.8258,-4.6454,-4.2209,-2.7043,-0.20974,-6.0494,-5.7574,-5.3807,-4.8697,-3.2176,-0.49736,-5.0825,-4.802,-4.6403,-5.1681,-4.7477,-4.4233,-5.3856,-5.1384,-5.0577,-5.8718,-5.6788,-5.1547,-0.163948,-12.8435,-16.471,83.7751,2.12205
1,19.75,-3.8512,-2.6352,-4.2237,0.0589193165,0.016939773,-0.01187,-2.796,-22.91285,-0.0230858,0.0862727,215.207,236.402,0.001734485,0.000316449,-16.9355,-17.2835,-16.712,-16.908,83.3691,83.57135,1.87315,-4.945,-4.8292,-4.6647,-4.2316,-2.7148,-0.21643,-6.0539,-5.8014,-5.3956,-4.8862,-3.2209,-0.51912,-5.0607,-4.8146,-4.6649,-5.1934,-4.7555,-4.4261,-5.3823,-5.143,-5.0566,-5.8564,-5.6883,-5.1607,-0.432738,-13.2375,-16.7215,83.87335,2.0879
1,20.25,-3.9529,-2.64435,-4.28905,0.0487997525,0.0494318185,0.01546,-4.425,-22.02785,0.04520845,0.0825824,215.5145,235.478,-0.0026337,3.27031e-05,-17.495,-17.2285,-17.0095,-17.317,83.56435,83.66445,1.8549,-4.97445,-4.85055,-4.71415,-4.23805,-2.7202,-0.22185,-6.0562,-5.83595,-5.42045,-4.91535,-3.2364,-0.540375,-5.1106,-4.8449,-4.67755,-5.1985,-4.7708,-4.44035,-5.4003,-5.1526,-5.08535,-5.85765,-5.70965,-5.17005,0.740341,-13.489,-16.9355,84.04355,1.98345
1,20.75,-3.78845,-2.6111,-4.25735,0.0536431773333333,0.034375,0.008732,-1.8435,-20.9383,0.0359559,0.08200895,213.3505,235.88,-0.01071615,0.000384146,-17.51,-17.507,-17.1795,-17.451,83.57645,83.39135,1.83485,-4.9836,-4.8527,-4.6932,-4.2248,-2.7195,-0.2239,-6.0752,-5.8236,-5.4112,-4.9177,-3.2231,-0.55331,-5.1144,-4.8472,-4.6725,-5.2045,-4.7615,-4.4348,-5.3745,-5.1209,-5.0566,-5.8494,-5.6795,-5.1565,0.242715,-13.6505,-17.4715,84.03595,2.01415
1,21.25,-3.933,-2.49905,-4.2658,0.044943846,0.0372954545,0.1554,-4.3975,-19.1359,0.1158215,0.05966945,216.246,235.9015,-0.01129655,0.0003972475,-17.4695,-17.6855,-17.201,-17.484,83.52255,83.2715,1.8333,-4.9797,-4.8741,-4.7126,-4.2355,-2.7271,-0.22989,-6.0883,-5.8137,-5.4321,-4.9548,-3.2291,-0.55743,-5.0889,-4.8373,-4.6644,-5.1785,-4.7699,-4.4458,-5.3954,-5.114,-5.0695,-5.8366,-5.6803,-5.1407,-0.25714,-13.635,-17.672,84.25245,1.9383
1,21.75,-3.92635,-2.6903,-4.1715,0.073769913,0.036125,0.06216,-2.953,-19.40705,0.124207,0.0725381,215.8605,235.8915,-0.0076587,0.000880542,-17.326,-17.7835,-17.2785,-17.537,83.1537,82.9446,1.7571,-4.9964,-4.872,-4.7105,-4.2421,-2.7322,-0.24246,-6.104,-5.8059,-5.4762,-4.9461,-3.2451,-0.55722,-5.0824,-4.8407,-4.6658,-5.1813,-4.7757,-4.4554,-5.4,-5.1293,-5.066,-5.8144,-5.6809,-5.1251,-0.326662,-13.5715,-17.9275,84.202,1.9982
1,22.25,-3.90905,-2.60785,-4.28535,0.080787816,0.039715909,0.06598,-1.4315,-16.0244,0.1820795,0.03171585,216.49,236.412,-0.01565915,0.0001809465,-17.5755,-17.793,-17.449,-17.855,83.2754,82.8424,1.83315,-5.0114,-4.8898,-4.6911,-4.258,-2.7326,-0.25449,-6.1408,-5.7948,-5.4776,-4.9242,-3.2658,-0.57812,-5.083,-4.8446,-4.6552,-5.1729,-4.7771,-4.4578,-5.4289,-5.1563,-5.0577,-5.8196,-5.7172,-5.1189,0.299868,-13.802,-18.318,83.925,2.09785
