DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,3.2713375,14.670538225,434.79360325,13.8179887,2.4557,15.7450358,410.2731275,6.31972092,28.7215748,1.21055047,2.98722,98.76640875,73.52898825,5.89107841,6.1392188,-0.474331305250007,2.2993731275,2.5123575,307.365287,4.384854925,323.67286025
1,0.75,1.7329025,17.105505075,428.8337655,12.92641715,2.17009,9.26321478,410.85666625,6.3107313525,30.3190692500001,1.16838015,3.000123,98.93033,73.5153895,5.895557935,5.67884522,-0.303624080500003,1.9943328,2.85743275,308.21957525,4.0174916,322.04586275
1,1.25,1.24457,15.0513016,433.81062475,12.68601955,2.339415,11.1636973,410.65905,6.37582575,35.0618075,1.09827385,3.19351,98.8596275,73.51290825,5.63592535,5.70544975,-0.463789926000002,1.9098134,2.406583,307.259551,4.21807725,322.9084525
1,1.75,0.9373925,15.73945935,431.160836,13.70993835,1.93807,13.215293,410.28112,6.5125242,18.308943075,1.000498175,3.05795625,98.822755,73.52220325,5.531994625,5.851730085,-0.66008289,2.1860120175,2.28171695,307.30380125,4.0318786,322.577021
1,2.25,2.1346525,16.8287732,440.3024505,12.8360954,1.7920025,13.175663325,410.20002275,6.5964112525,27.8170009249999,0.998559751749999,3.43964025,98.70929,73.52997275,5.7816241,5.3708390125,-0.27990569,2.62677789,3.44379925,307.52987675,4.4663044,323.237061
1,2.75,1.8242,14.8019122,436.858965,12.91988255,1.85762,12.3252185,410.3016825,6.5630976975,19.4599307249999,0.991461047999999,3.273186,98.78092875,73.51958225,5.7134867775,5.56888554,-1.3058216925,2.6650386075,3.0321155,307.62840725,4.24067195,323.153059
1,3.25,2.369065,16.982128875,432.0598925,12.868419,2.50812,16.171367625,410.411287,6.56632328,17.8810381,1.058562794,3.31416399999999,98.745915,73.50924275,6.06546327,5.18795905,-0.93645115,2.3154307175,2.56556122499999,308.744128,4.1525352,322.97016675
1,3.75,2.09198,16.3882275,465.58472,12.606334775,2.3689975,15.4114643,410.696343,6.60477585999999,19.9341178499999,0.992169348,3.383475,98.549355,73.49604925,6.0674516375,5.47486675,-0.744965055,1.68951155,1.7589042,307.76553025,3.8855366,322.443803
1,4.25,2.59166,15.2293862,478.272942,12.06125495,2.3771625,13.951389225,410.4725805,6.56197039499999,16.350661,1.00736110375,3.0769575,98.49710125,73.49142825,5.9964797825,5.476302975,-0.58892876,1.8880719325,2.29920565,309.79228425,4.289963,321.8246705
1,4.75,1.50035,12.8315552,426.266342,11.980053475,1.987395,13.5082802,410.403866,6.50956319999999,11.459205,1.157421875,3.069366,98.39600875,73.4808535,5.93593834,5.7252219,-0.751331589499997,1.88931901,2.03307035,310.1445245,4.354063,321.91750825
1,5.25,1.91277,18.08629545,447.3876725,12.237710875,2.401275,15.5726025749999,410.02767475,6.51159417,11.102832475,1.0648336,3.27134375,98.0765125,73.47799,5.9896977625,5.206390425,-0.622012582250006,1.9533467175,2.9376288,306.6847335,4.10736705,323.21741775
1,5.75,1.9927575,13.59788815,464.104486,12.175152675,2.1987875,11.149507,410.248529,6.4667542,12.90402745,1.1172090875,3.287018,98.10221375,73.48553225,6.13293509,5.173344075,-0.662952512749999,1.9237538425,2.18492199999999,306.86073675,4.289646,325.55729125
