DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,RH,PA,T_SONIC,T_SONIC_SIGMA,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
1,11.25,5.6247,0.7268,0,0,38.0107,102.2829,-17.20825,0.0467,457.3677,0.0153,1882.47545,-0.065,-0.065,0,-0.0366,0.1745,200.163,219.226,0.955,1.17235,-6.5284,-4.455,-7.2733,-6.1988,-15.7638,-15.7462,-16.4679,-16.0167,-12.64,-16.076,-14.7916,-13.6305,-13.2917,-14.2553,-14.0702,-11.8908,-14.5446,-13.7774,-12.783,-12.5931,-12.83,-12.9757
1,11.75,5.4163,0.5327,0,0,38.95515,102.2855,-16.6653,0.0469,460.3437,0.01515,1885.64335,0.1423,0.1423,0,-0.004,0.21165,199.143,218.996,2.3722,2.3316,-6.5645,-4.5974,-7.2097,-6.1839,-15.7499,-15.7469,-16.4568,-16.0097,-12.6276,-16.0542,-14.7847,-13.6402,-13.315,-14.2487,-14.067,-11.8913,-14.5411,-13.7779,-12.7795,-12.5923,-12.8336,-12.9828
1,12.25,5.2641,0.5858,0,0,37.909,102.3082,-17.9814,0.03705,461.0054,0.0151,1889.3672,-0.0509,-0.0509,0,-0.0146,0.1698,200.186,218.416,4.1292,4.3807,-6.6867,-4.6378,-7.236,-6.2607,-15.7458,-15.7583,-16.4611,-15.9944,-12.618,-16.0363,-14.7815,-13.6542,-13.3319,-14.2367,-14.0622,-11.8741,-14.5367,-13.7738,-12.7868,-12.581,-12.8292,-12.9861
1,12.75,5.5619,0.4787,0,0,36.514,102.308,-17.8779,0.05285,460.50605,0.0167,1884.556,-0.148,-0.148,0,5e-04,0.1863,200.233,218.543,5.5035,6.1821,-6.5991,-4.6967,-7.2396,-6.1786,-15.7443,-15.7745,-16.4663,-15.9873,-12.6421,-16.0513,-14.8147,-13.6579,-13.3555,-14.2342,-14.0508,-11.8963,-14.502,-13.8058,-12.765,-12.6202,-12.8245,-13.0054
1,13.25,5.5232,0.6172,0,0,37.3489,102.3009,-17.866,0.0548,464.71625,0.01615,1888.5548,-0.0459,-0.0459,0,-0.0146,0.2059,200.933,217.183,5.8838,6.7369,-6.4894,-4.7099,-7.1913,-6.2313,-15.755,-15.7914,-16.4663,-15.9841,-12.637,-16.0191,-14.8263,-13.6648,-13.3602,-14.2402,-14.0519,-11.9085,-14.4918,-13.8089,-12.7571,-12.6108,-12.8474,-13.0026
1,13.75,5.9881,0.533,0,0,38.84025,102.3291,-17.0787,0.0524,464.9799,0.0161,1906.2976,0.004,0.004,0,-0.00375,0.1063,199.414,217.693,5.0396,5.6942,-6.6421,-4.8253,-7.2774,-6.3804,-15.7627,-15.7869,-16.4463,-16.0155,-12.636,-16.0306,-14.8118,-13.6675,-13.3704,-14.2475,-14.0487,-11.9069,-14.5077,-13.8142,-12.7667,-12.5998,-12.847,-13.002
1,14.25,5.7533,0.5456,0,0,36.3985,102.3332,-16.93385,0.0473,463.92985,0.0137,1906.2283,-0.1659,-0.1659,0,0.01635,0.184,196.002,216.963,3.4378,3.6782,-6.7165,-4.5301,-7.4531,-6.5185,-15.7916,-15.7546,-16.4401,-15.9798,-12.6418,-16.0322,-14.8047,-13.686,-13.3918,-14.244,-14.0437,-11.915,-14.4983,-13.8096,-12.7713,-12.6028,-12.8435,-12.9999
1,14.75,5.5887,0.7025,0,0,37.1464,102.3158,-16.28425,0.0757,462.4211,0.0153,1885.3244,0.0976,0.0976,0,0.0165,0.18355,195.777,217.294,1.6777,2.0944,-6.5171,-4.6627,-7.37,-6.367,-15.7854,-15.7401,-16.4455,-15.9841,-12.6337,-16.007,-14.7906,-13.6982,-13.4041,-14.2545,-14.0274,-11.9192,-14.5028,-13.8284,-12.7631,-12.5901,-12.8474,-12.9982
1,15.25,5.6896,0.7417,0,0,35.1775,102.2977,-17.3341,0.0577,463.91895,0.013,1890.8273,-0.0865,-0.0865,0,0.0037,0.25895,196.3825,217.0005,0.5363,0.89605,-6.972,-4.6483,-7.4579,-6.6241,-15.7835,-15.7996,-16.4993,-15.9918,-12.6569,-16.0128,-14.7557,-13.6936,-13.4018,-14.2555,-14.0115,-11.9124,-14.4881,-13.8227,-12.7718,-12.589,-12.8436,-12.9952
1,15.75,5.9249,0.5754,0,0,36.491,102.3515,-16.58255,0.0506,466.568,0.0145,1883.0615,0.3967,0.3967,0,-0.0168,0.1918,195.7445,217.606,0.1726,0.54875,-6.97075,-4.5845,-7.392,-6.6588,-15.77795,-15.80635,-16.49655,-15.9875,-12.6666,-15.9836,-14.7443,-13.6868,-13.4107,-14.2643,-13.9945,-11.9219,-14.5185,-13.8156,-12.7683,-12.5688,-12.8363,-12.9998
1,16.25,5.7676,0.88165,0,0,37.8204,102.3109,-17.6961,0.0355,467.422,0.016,1853.66575,0.0924,0.0924,0,0.0157,0.1701,195.8205,218.102,0.06145,0.1248,-7.0439,-4.6042,-7.3628,-6.7811,-15.76085,-15.8035,-16.4829,-15.9963,-12.6638,-15.9666,-14.7392,-13.6905,-13.3967,-14.2354,-13.9788,-11.9125,-14.512,-13.823,-12.7718,-12.5504,-12.8377,-12.9959
1,16.75,6.1905,0.6454,0,0,37.3774,102.3071,-17.802,0.0431,466.7386,0.0164,1827.5632,-0.2199,-0.2199,0,0.0431,0.2259,195.938,218.098,0.0206,0,-7.0158,-4.613,-7.2811,-6.6303,-15.7594,-15.8282,-16.5039,-16.0471,-12.6553,-15.9698,-14.7307,-13.6946,-13.3844,-14.1975,-13.9575,-11.9229,-14.5237,-13.8469,-12.7759,-12.5563,-12.8511,-13.0005
1,17.25,6.5508,0.8289,0,0,34.01145,102.3075,-17.3651,0.0461,465.5689,0.0172,1859.1517,0.064,0.064,0,0.0238,0.23425,199.664,217.998,0.013,0,-6.9516,-4.4396,-7.3914,-6.4961,-15.7516,-15.8328,-16.5291,-16.0253,-12.6748,-15.952,-14.7527,-13.6879,-13.3859,-14.1823,-13.949,-11.914,-14.5052,-13.8747,-12.7861,-12.5443,-12.8602,-12.9969
1,17.75,6.1547,0.6906,0,0,29.0684,102.3113,-17.7591,0.03605,464.9948,0.01695,1862.1428,-0.1103,-0.1103,0,-0.0178,0.19725,196.389,218.351,0.0149,0,-6.7536,-4.5155,-7.4353,-6.4913,-15.7505,-15.8198,-16.521,-16.0133,-12.6902,-15.9536,-14.7556,-13.6892,-13.3809,-14.1935,-13.9485,-11.9224,-14.5141,-13.8976,-12.7895,-12.5456,-12.8596,-12.998
1,18.25,5.81555,0.9689,0,0,31.36715,102.3106,-17.8459,0.0569,467.7493,0.017,1843.0068,-0.1629,-0.1629,0,0.02575,0.1951,195.999,217.942,0.0123,0,-6.6645,-4.5902,-7.1965,-6.4747,-15.7534,-15.8074,-16.4978,-15.9927,-12.6976,-15.9615,-14.7568,-13.705,-13.363,-14.2012,-13.9509,-11.9214,-14.5542,-13.8963,-12.7926,-12.5349,-12.8718,-12.9932
1,18.75,5.7356,0.5304,0,0,31.2594,102.3288,-18.13835,0.0382,464.3614,0.01985,1840.996,-0.0027,-0.0027,0,-0.0037,0.129,193.897,216.712,0.0129,0,-6.8719,-4.7018,-7.6464,-6.3662,-15.758,-15.8069,-16.4676,-15.9757,-12.6998,-15.959,-14.7739,-13.7006,-13.3709,-14.2133,-13.9547,-11.9232,-14.5667,-13.9014,-12.7945,-12.5376,-12.8646,-12.9945
1,19.25,6.0011,0.4993,0,0,26.377,102.3006,-17.98345,0.0486,467.7497,0.01725,1874.8619,0.29035,0.29035,0,0.00305,0.1572,192.94,217.685,0.01415,0,-6.661,-4.5354,-7.6133,-6.351,-15.747,-15.7995,-16.4737,-15.955,-12.6948,-15.9737,-14.7678,-13.7029,-13.365,-14.2279,-13.9572,-11.9281,-14.5482,-13.8852,-12.8012,-12.548,-12.868,-12.9884
1,19.75,6.3637,0.87085,0,0,29.6538,102.2863,-17.9542,0.0318,465.21715,0.0172,1854.3701,-0.1901,-0.1901,0,-0.02135,0.1942,195.837,217.166,0.01255,0,-6.6415,-4.5832,-7.56455,-6.3512,-15.74275,-15.7772,-16.434,-15.9287,-12.6986,-15.9813,-14.7546,-13.7037,-13.3639,-14.2417,-13.9618,-11.9229,-14.528,-13.8712,-12.8007,-12.5686,-12.8773,-12.9894
1,20.25,5.99435,0.6795,0,0,30.8743,102.2896,-18.0175,0.0274,463.70375,0.0171,1855.5762,-0.1073,-0.1073,0,-0.0525,0.1368,192.9235,217.069,0.0123,0,-6.6597,-4.6043,-7.28775,-6.4249,-15.75185,-15.75865,-16.42565,-15.92545,-12.7304,-15.9836,-14.7623,-13.6946,-13.3647,-14.2608,-13.9647,-11.927,-14.5389,-13.8681,-12.8046,-12.5725,-12.8801,-12.9862
1,20.75,5.9461,0.8008,0,0,32.3653,102.2477,-17.76475,0.0513,465.569,0.01715,1846.45555,0.51715,0.51715,0,-0.0084,0.10555,193.7035,216.125,0.0077,0,-6.6495,-4.9153,-7.34615,-6.60025,-15.75915,-15.7472,-16.41835,-15.9138,-12.7449,-15.9831,-14.7669,-13.698,-13.341,-14.251,-13.95,-11.927,-14.5255,-13.8653,-12.8031,-12.5719,-12.8801,-12.9839
1,21.25,5.8094,0.6004,0,0,34.40875,102.2788,-16.3475,0.034,463.96105,0.0162,1851.9019,0.1542,0.1542,0,-0.0328,0.16615,194.134,216.3375,0.0113,0,-6.8096,-4.8211,-7.3321,-6.6287,-15.7529,-15.736,-16.4194,-15.9034,-12.7519,-16.0088,-14.7778,-13.685,-13.3552,-14.2279,-13.9276,-11.9266,-14.5159,-13.8373,-12.8132,-12.5939,-12.8803,-12.9724
1,21.75,5.8578,0.5617,0,0,38.5081,102.2697,-16.8166,0.0418,468.9601,0.0164,1856.5969,0.05105,0.05105,0,-0.0161,0.1658,197.4225,216.4845,0.0123,0,-6.8389,-4.79985,-7.53555,-6.53985,-15.7644,-15.72315,-16.4099,-15.8924,-12.7713,-16.0348,-14.802,-13.6877,-13.3438,-14.1942,-13.9459,-11.9309,-14.5312,-13.8338,-12.804,-12.6026,-12.8746,-12.9592
1,22.25,5.98145,0.58375,0,0,33.3858,102.2346,-16.62295,0.03495,470.1176,0.0161,1858.6958,0.3049,0.3049,0,0.0297,0.17285,196.959,214.946,0.0123,0,-6.8693,-4.86645,-7.48535,-6.4858,-15.7827,-15.7292,-16.40185,-15.92075,-12.7923,-16.0568,-14.8201,-13.6758,-13.3493,-14.166,-13.9608,-11.92,-14.5099,-13.8243,-12.8135,-12.6157,-12.8759,-12.9685
1,22.75,5.8538,0.7139,0,0,36.3271,102.2215,-16.369,0.0325,467.807,0.0158,1873.09465,0.50585,0.50585,0,0.03645,0.1891,195.0395,214.8285,0.0144,0,-7.2833,-4.9647,-7.59435,-6.81295,-15.8104,-15.7654,-16.4035,-15.93935,-12.7789,-16.0701,-14.8325,-13.6698,-13.3443,-14.1405,-13.9679,-11.9206,-14.4935,-13.8335,-12.8198,-12.6228,-12.8691,-12.9765
1,23.25,5.6222,0.6753,0,0,36.4613,102.2382,-16.7433,0.04415,469.19125,0.0172,1873.7791,0.6168,0.6168,0,-0.03115,0.1829,196.172,216.2525,0.0103,0,-7.3978,-4.95505,-7.57885,-6.83465,-15.82315,-15.755,-16.40715,-15.95595,-12.7708,-16.0961,-14.8346,-13.6597,-13.3401,-14.1259,-13.9867,-11.9181,-14.4914,-13.8273,-12.8165,-12.6331,-12.8575,-12.9709
1,23.75,5.4132,0.7978,0,0,36.0516,102.2694,-16.59405,0.0428,467.3331,0.017,1875.8297,0.0478,0.0478,0,-0.0434,0.16335,198.087,215.948,0.0123,0,-7.38195,-5.0546,-7.67295,-6.89965,-15.8254,-15.75165,-16.4093,-15.9873,-12.7577,-16.1199,-14.8497,-13.6636,-13.3394,-14.1289,-13.9977,-11.9198,-14.4883,-13.8273,-12.8152,-12.6367,-12.8488,-12.9678
2,0.25,5.2603,0.6696,0.1776,0.03395,33.8535,102.2904,-17.782,0.044,460.9362,0.0563,1887.1141,0.1171,0.1171,-7.6316,0,0.3163,200.241,219.474,0.0105,0,-4.019,-2.4181,-4.4447,-3.6502,-16.2164,-16.4486,-17.2505,-16.6403,-13.5032,-15.7136,-15.3991,-14.5799,-14.1213,-14.7028,-14.6538,-12.9061,-14.6744,-14.5201,-13.9937,-13.8571,-13.8238,-14.0199
2,0.75,5.6362,0.7148,0.1603,0.0444,32.7831,102.2842,-18.12865,0.0372,462.725,0.1525,1881.0653,0.04085,0.04085,-5.1792,0.0013,0.2953,200.841,218.415,0.0078,0,-4.2025,-2.4702,-4.4302,-3.6475,-16.2202,-16.4513,-17.2351,-16.6603,-13.491,-15.7424,-15.4298,-14.5719,-14.1331,-14.7084,-14.6527,-12.9128,-14.6608,-14.5312,-13.9978,-13.8566,-13.8289,-14.0266
2,1.25,5.7737,0.62355,0.1719,0.04005,33.3646,102.281,-18.5941,0.04425,461.7418,0.2516,1896.8386,-0.1397,-0.1397,-6.4015,0.0142,0.3027,200.17,219.56,0.0079,0,-4.2247,-2.6235,-4.656,-3.88,-16.2469,-16.4624,-17.2119,-16.6288,-13.4928,-15.7775,-15.4617,-14.6011,-14.1727,-14.7011,-14.6435,-12.9111,-14.6787,-14.5732,-13.9963,-13.8684,-13.8324,-14.0195
2,1.75,5.2346,0.6452,0.1327,0.0289,34.67995,102.2964,-18.0448,0.0421,463.3982,0.4765,1900.2777,-0.0661,-0.0661,-4.9725,-0.0059,0.3115,201.185,219.515,0.0065,0,-4.2935,-2.7242,-4.8837,-3.9884,-16.2416,-16.4721,-17.1773,-16.6029,-13.5105,-15.8285,-15.5081,-14.5983,-14.2003,-14.7043,-14.6387,-12.9049,-14.6809,-14.6079,-13.991,-13.862,-13.8307,-14.021
2,2.25,5.2293,0.6358,0.1278,0.0258,33.0353,102.3191,-17.6235,0.0459,463.8347,0.63915,1899.1387,-0.2121,-0.2121,-5.56455,0.02725,0.3116,199.184,219.932,0.0077,0,-4.3947,-2.7405,-5.1432,-4.1204,-16.2102,-16.5072,-17.1365,-16.5873,-13.492,-15.8783,-15.5295,-14.6146,-14.1965,-14.706,-14.633,-12.8998,-14.7079,-14.5816,-13.9902,-13.85,-13.835,-14.0196
2,2.75,5.03565,0.72725,0.14915,0.0272,33.268,102.2846,-17.8731,0.0426,464.83505,0.6442,1893.31915,0.0816,0.0816,-4.603,0.06435,0.287,200.889,219.205,0.0077,0,-4.489,-2.8721,-5.1359,-4.3059,-16.2249,-16.5133,-17.1126,-16.6137,-13.5054,-15.8882,-15.5224,-14.6048,-14.2035,-14.6901,-14.6229,-12.9128,-14.7136,-14.5767,-13.994,-13.8576,-13.8453,-14.0168
2,3.25,5.36065,0.7299,0.14695,0.02375,34.09075,102.2847,-18.2411,0.0514,464.5007,0.6683,1885.07775,-0.1225,-0.1225,-2.3178,-0.0244,0.2867,198.616,219.116,0.0077,0,-4.4692,-3.0132,-5.2046,-4.2417,-16.275,-16.5372,-17.0564,-16.6175,-13.4972,-15.8435,-15.4845,-14.6004,-14.2049,-14.6766,-14.6262,-12.9044,-14.694,-14.5791,-13.9833,-13.8556,-13.8494,-14.0157
2,3.75,4.9885,0.777,0.1383,0.0259,32.3417,102.2852,-18.5933,0.0368,464.67615,0.6541,1881.64225,-0.0083,-0.0083,-2.71685,-0.0357,0.2578,198.663,218.746,0.0103,0,-4.4041,-3.0111,-5.3447,-4.2108,-16.3064,-16.5529,-17.035,-16.6301,-13.4944,-15.7922,-15.4494,-14.5937,-14.2025,-14.6792,-14.6214,-12.905,-14.6684,-14.591,-13.9914,-13.8732,-13.8543,-14.0168
2,4.25,4.8008,0.6585,0.1493,0.02975,35.0368,102.2834,-18.54205,0.0468,464.6958,0.3138,1884.14615,0.05415,0.05415,-5.5132,0.0136,0.266,203.009,218.87,0.0103,0,-4.4165,-2.9873,-5.3501,-4.2216,-16.3315,-16.5566,-17.0795,-16.6732,-13.4825,-15.8009,-15.4607,-14.6173,-14.2042,-14.6763,-14.6163,-12.9063,-14.6347,-14.606,-13.997,-13.8853,-13.8491,-14.0194
