DOY2,HR2,CO2,H2O,FC,NEE,CH4,FCH4,H,LE,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA_1_1_1,TA_1_2_1,TS_1,TS_2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,7.75,388.49743803961,1.50200286007323,-0.480784074756486,-0.480784074756486,2078.9929,-3.006862422525,-36.1273675,-10.2197364391639,0.5976785,0.07481075,0.10779475,0.23532625,0.27314425,-16.608655,0.0498495,97.86091,62.9245298175,-15.65848925,-13.12408925,2.60809425,4.0853966,-53.2354425,0,0,0,215.852185,244.5719975
1,8.25,388.525812452964,1.48110207888768,-0.878795351079574,-0.878795351079574,2097.5323,-2.38791565111,-41.54557,-1.8216767515568,0.708255,0.0675,0.09579,0.218885,0.25592,-14.082475,0.0433475,97.988675,63.27621882,-15.74613975,-12.67674825,2.627278225,3.930007725,-44.9357914375,5.5967947987744,1.96069561625,0,215.8979925,248.12737
1,8.75,390.592602815932,1.54300746761255,-0.34181223706,-0.34181223706,2082.716525,-3.60852574938,-33.56615,-3.70238258848382,0.5702155,0.0696245,0.0664175,0.216551,0.2479405,-16.16982,0.0446855,98.013035,62.95241479,-15.01201625,-11.94262725,2.7913567,3.823819275,-20.011745175,14.4961821371952,7.0474567175,0,218.2696475,255.7639275
1,9.25,387.464852354432,1.65016108636168,-0.551274285918229,-0.551274285918229,2079.849,-3.2303952087,-45.875425,-9.33369537707177,0.742695,0.070715,0.0993725,0.2816625,0.311355,-15.181475,0.0699275,97.92495,61.2837825,-13.32303125,-10.95512975,2.74060695,3.79707095,-6.45101918750003,39.4825288055328,18.9125833,1.381894125,221.754775,260.0305125
1,9.75,386.287093019327,1.67834208269592,-0.730158294668382,-0.730158294668382,2054.783,-3.286178715875,-31.08419,-7.6503993484046,0.75469,0.0893625,0.1206035,0.3448235,0.3362065,-12.11798,0.068875,97.95103,60.42378875,-11.8321035,-10.333063625,2.7145338,3.774485275,-1.94975295000001,60.2196521886648,25.760117425,2.162382975,227.3869,262.886855
1,10.25,387.194909495358,1.45151787873577,-0.4591427908425,-0.4591427908425,2054.353,-4.82641166149,-38.01266,-11.7828133038494,0.8251515,0.0861385,0.1130285,0.289629,0.2930235,-11.884405,0.0699795,97.944745,58.291738775,-11.03706425,-9.698561175,2.731544325,3.684653475,-1.04434337499996,61.299633553938,24.2239783,2.3364769,232.1139475,269.21883
1,10.75,387.387704608253,1.61289530103691,-0.87172361944,-0.87172361944,2062.785125,-9.94109967512,-40.713475,-15.5703888196069,0.77875125,0.09660125,0.14893375,0.37183125,0.4242075,-11.629125,0.08159,97.6255125,57.7938249075,-10.94692825,-9.14025285,2.675941825,3.5337022,2.23842463749996,72.301536581716,32.03189555,2.373482525,234.30051,271.0663375
1,11.25,386.877868554392,1.3905857417264,-1.27672924044931,-1.27672924044931,2052.410025,-5.73842684164,-38.42947,-2.14499808632704,0.995738,0.112886,0.153237,0.312773,0.336494,-11.03752,0.087775,97.88426,55.4680364425,-10.4947709,-8.637781375,2.49270075,3.474730625,2.30892105,88.908086241,41.723253425,2.7441184,236.6810375,273.67613
1,11.75,388.047419535366,1.33695484567175,-1.0299484897875,-1.0299484897875,2062.14145,-0.1815964839875,-40.1924275,-3.78625375920276,0.95458375,0.0899695,0.160511,0.36644175,0.40492425,-10.7209775,0.06764425,97.74043,54.62788782,-10.0872102,-8.308023475,2.45865465,3.143175775,5.94110099999999,139.4874833976,62.6738728,4.9091838,243.66256,276.63182
1,12.25,387.491541508885,1.79124687980596,-0.932127698286646,-0.932127698286646,2056.033025,-3.06845767014,-42.76965,-15.658998367933,1.037551,0.103477,0.172689,0.433385,0.457721,-10.8078,0.103177,97.52354,54.0446230975,-9.655293125,-8.01532375,2.42546,3.13280415,17.424030875,145.585434723768,68.12026735,4.330547775,244.69599,279.2584075
1,12.75,386.651414481005,1.62560694149876,-1.29524722033554,-1.29524722033554,2059.36255,-2.347261641865,-40.0077975,-14.3520607096951,1.0254465,0.07724675,0.14395275,0.40667725,0.39676275,-10.47567,0.095844,97.625925,53.1230708275,-9.69067825,-8.13023725,2.48950045,3.19428145,15.7259531249999,122.09249646353,51.160992975,3.476554075,245.5524375,279.7666575
1,13.25,387.43461024671,1.62996285819432,-1.49611199363242,-1.49611199363242,2057.0931,-3.72157245852,-44.4598775,-20.0879064150671,1.01997575,0.09655025,0.162473,0.38572875,0.44910325,-10.3423125,0.087289,97.454535,51.8231028025,-9.169053,-8.2343449,2.5261301,2.963530475,9.0356063,136.262118237336,52.2699006375,3.7892995,244.8088375,281.29106
1,13.75,387.005711614221,1.3827527671675,-0.392445490821503,-0.392445490821503,2060.4616,0.5197166808,-47.6948925,-20.948260523038,1.088307,0.096367,0.1561035,0.4168875,0.4075495,-10.194878,0.087935,97.44464,50.6582293325,-9.0932632,-7.844201325,2.426728725,3.0199766,10.4231925,94.97418929856,40.7138695,2.5084513,247.681185,280.8486425
1,14.25,388.111996247697,1.98441817442597,-1.09778976694879,-1.09778976694879,2051.8368,0.24945945165,-46.857795,-21.0748603521548,1.1742595,0.1035935,0.152051,0.3961075,0.4071735,-10.06275,0.081722,97.422105,50.456061695,-9.367462875,-7.4059702,2.527953525,3.137960525,9.45410599999995,78.2463096089896,35.1400795,1.955728125,244.0559675,280.59687
1,14.75,388.367975269167,1.72854080300684,-0.780463332379568,-0.780463332379568,2053.7157,-6.22598387646,-36.067285,-19.2810366799011,0.9030005,0.0843955,0.1345385,0.461238,0.4061735,-10.0104625,0.0789565,97.44836,49.40791685,-9.219103475,-7.671200025,2.410327175,3.467914925,9.09842007500002,78.6605501449872,32.9742750375,1.74512835,239.7595925,279.9873525
1,15.25,387.974796304242,1.68865089359665,-0.61633872987201,-0.61633872987201,2051.7989,-0.1413578883475,-46.866125,-17.7857707109284,0.9284245,0.10166525,0.13586625,0.342791,0.380917,-9.86312325,0.07225375,97.433135,49.29344429,-9.045680275,-7.434625275,2.46382225,3.5543626,3.691201125,53.304232310784,24.1331925625,1.17708455,238.9351625,278.1267475
1,15.75,388.356561502878,1.85928796715008,-0.876151733167075,-0.876151733167075,2056.26225,0.62786860998,-44.5664975,-12.8908339914829,0.8933165,0.086785,0.13262325,0.3530365,0.34181875,-9.862493,0.06388825,97.7562725,49.83773725,-9.036631375,-7.499673275,2.456012825,3.783722425,-5.41854037499999,38.2527240707768,16.3069790625,0,236.249015,275.971205
1,16.25,389.577104264836,1.95994811766074,-0.362302197765761,-0.362302197765761,2055.4517,-2.182130080275,-45.822435,-18.2692361775063,0.8043485,0.1013005,0.1169505,0.3154695,0.283741,-8.8191865,0.07002825,97.469145,50.9576682525,-8.94238225,-8.066511425,2.456882825,3.85019815,-18.8872629875,33.6943728970576,14.8479054,0,233.2546725,272.2725775
1,16.75,389.286513217181,1.82791305822234,-0.457988804292219,-0.457988804292219,2060.876825,-9.6459865115625,-44.7797675,-13.1488993627572,0.87267875,0.077359,0.115531,0.2599255,0.27118675,-10.32839,0.0454725,98.18724,52.98231812,-9.17400125,-8.397369025,2.525664875,4.067937825,-42.15230655,12.092062578336,4.28081787625,0,228.4276175,267.4668225
1,17.25,388.292146167271,1.89198865011421,-0.09396310455,-0.09396310455,2057.32055,-6.097901725575,-36.8662825,-3.6306117050273,0.5708045,0.064855,0.075586,0.2745505,0.2453955,-9.8296805,0.0580115,97.443065,54.4050208,-9.809952725,-9.58944165,2.624907,4.10114,-51.9281428325,0,0,0,229.1884925,264.496945
1,17.75,387.677302577375,1.85653725572823,-0.1998938623625,-0.1998938623625,2059.523625,-4.077679551855,-45.6452,-6.02787275102594,0.568696,0.059219,0.054238,0.228164,0.212001,-11.35945,0.045045,97.48714,56.10152425,-10.93698995,-10.8893601,2.632655425,4.131515125,-56.284205205,0,0,0,226.92173,262.9443775
1,18.25,386.273330832138,1.82799644031402,-0.187524083851214,-0.187524083851214,2059.5512,-10.3332521519275,-36.1654,-8.02374227482226,0.877345,0.08559375,0.0975,0.20401375,0.26136375,-10.339375,0.05229375,97.5067,59.12397725,-10.9152985,-12.3129235,2.632272025,4.130410625,-57.4953775,0,0,0,227.21885,264.44709
1,18.75,388.991486112109,1.80475017403749,-0.370436437041746,-0.370436437041746,2057.2028,-12.73678922055,-34.21304,-5.90023039269368,0.573155,0.050236,0.074801,0.16803,0.231207,-10.52775,0.055633,97.53157,60.39286025,-11.2193655,-11.61127275,2.64477045,4.1275352,-57.65453,0,0,0,225.82892,259.5560925
1,19.25,389.030240749483,1.98710104715359,-1.07647997802917,-1.07647997802917,2064.715825,-3.80669065905,-36.4211875,-3.28810117264379,0.49937375,0.0574425,0.0775925,0.17829125,0.23404375,-9.2764875,0.04598125,97.7762625,60.27831925,-11.64613225,-10.81853025,2.648955425,4.1449776,-59.50821,0,0,0,220.0144875,261.3849775
1,19.75,390.244190710325,1.68895781652305,-0.640300462323602,-0.640300462323602,2059.28325,-4.5576557214275,-35.81504,-16.1244365378907,0.2887575,0.0505885,0.0599105,0.14287125,0.1655625,-11.1840075,0.0461425,97.5397575,60.1416509175,-12.05084175,-10.79615125,2.669144025,4.12575585,-56.862235,0,0,0,222.7591125,262.3189975
1,20.25,388.050203562729,2.03047550718484,-0.351573618821672,-0.351573618821672,2054.9675,-3.008823589875,-31.641705,-3.54106890468786,0.33292875,0.05488625,0.0540225,0.20574,0.19072875,-11.205025,0.04373625,97.822125,60.2622629,-12.24878325,-10.8771365,2.68225885,4.13452355,-61.1045525,0,0,0,216.587415,262.50475
1,20.75,387.657288436236,1.66202693257735,-1.16414218573299,-1.16414218573299,2053.83205,-7.26423667614,-35.0050275,-17.3047703173,0.39922175,0.0667005,0.043066,0.206543,0.29595925,-11.5481525,0.04626275,97.5492125,60.00908355,-12.38896575,-11.33308075,2.684399,4.1385678,-61.5171725,0,0,0,214.98631,262.3103325
1,21.25,388.133666610887,1.65762871285625,-1.49197141348495,-1.49197141348495,2051.410975,-4.8231951133,-51.604605,-8.81943114118891,0.733767,0.065342,0.108573,0.217119,0.284672,-11.91481,0.043776,97.60141,60.56658175,-12.83138,-11.91725475,2.65064465,4.112763275,-60.6998925,0,0,0,215.8258175,260.23474
1,21.75,389.30312001941,1.77031805789995,-0.707747967852438,-0.707747967852438,2057.6625,-7.3136119687,-46.69218,-13.9210052180659,0.77573,0.08438,0.11832375,0.21105625,0.2582125,-12.2387625,0.04198125,97.64315,60.69428825,-13.09183725,-12.2270565,2.689353075,4.1460637,-60.191865,0,0,0,215.937265,261.4267975
1,22.25,388.303236433338,1.56618844633417,-0.670491456802917,-0.670491456802917,2058.8712,-2.72680506056,-45.51954,-7.45205502219563,0.570405,0.0585575,0.06172375,0.16067,0.1771275,-12.4086875,0.05031625,97.6374125,60.58622607,-13.36276925,-11.4496885,2.694465275,4.1366705,-57.6575125,0,0,0,218.68603,261.06768
1,22.75,386.756374117916,1.52451569308737,-0.5056427136975,-0.5056427136975,2053.950425,-4.27084707356,-41.218365,-9.46232769057803,0.71301425,0.05871425,0.10297125,0.19114825,0.26778175,-12.39348,0.05275725,97.63402,60.1494442275,-13.5045245,-11.17157525,2.710548025,4.131889375,-57.128525,0,0,0,216.4001875,255.8607325
1,23.25,388.687626840006,1.49021020727124,-0.3097259406075,-0.3097259406075,2054.8321,-8.02704898851,-42.84775,-23.2254512533675,0.72729125,0.07473375,0.06737375,0.23752875,0.29761875,-13.96055,0.05609125,97.6065375,60.3546095,-13.41706675,-11.414539,2.6361421,4.1533817,-56.86978,0,0,0,214.6398525,254.84055
1,23.75,387.691928597421,1.53702809255515,-0.343317904120462,-0.343317904120462,2058.33805,-7.58465274834,-52.2664,-10.2584290267783,0.61979225,0.07114275,0.056208,0.2200295,0.261466,-13.80069,0.04778325,97.5934375,58.4673824575,-13.40383725,-11.834798,2.624926625,4.115557575,-56.67278,0,0,0,213.8851775,255.7000625
2,0.25,385.677798358706,1.05490489275884,-0.400645360897363,-0.400645360897363,2049.8486,-3.5142514179,-53.82285,-14.3823584006831,0.690456,0.072054,0.090364,0.186746,0.217128,-12.3799,0.05324,97.88094,56.613795525,-11.873173,-7.919792025,2.87355705,3.8870459,-54.3546875,0,0,0,217.11758,250.418815
2,0.75,385.651321093477,1.28167710659447,-0.203418434630641,-0.203418434630641,2051.766625,-3.3770678423325,-51.52485,-17.514418530562,0.5793685,0.0685135,0.08594175,0.2312,0.2268555,-12.3760625,0.047753,97.819065,57.39856254,-11.89874075,-8.2215106,2.916334275,3.939886125,-54.7699225,0,0,0,217.5179325,250.0736975
2,1.25,385.854201787482,1.06442901660751,-1.14971971481648,-1.14971971481648,2056.493275,-5.175848576285,-62.647875,-8.11417026896105,0.53985975,0.0609775,0.070423,0.172028,0.216702,-12.4172925,0.04871875,97.82193,56.3990037675,-11.7620985,-8.46146055,3.0094987,3.96564755,-55.11678,0,0,0,219.1029425,251.5540625
2,1.75,386.773093462907,1.58032857893135,-2.03773252627664,-2.03773252627664,2053.832975,-3.956721137635,-52.031245,-15.9295601846335,0.637205,0.060847,0.077905,0.162922,0.165157,-11.78806,0.066695,97.96833,55.7342452325,-12.13370775,-8.637811825,2.8719119,3.9837588,-55.11639,0,0,0,221.75201,256.7649125
2,2.25,386.922124440148,1.01572459154344,-0.0472744083009284,-0.0472744083009284,2054.856,-5.192324353805,-65.5912375,-16.0839720739605,0.522039,0.06675125,0.07038925,0.2013665,0.23073575,-12.800595,0.069951,97.8636675,55.9636061125,-11.98988425,-8.793896225,2.894196725,4.0188589,-54.9344075,0,0,0,223.0934225,257.7560575
2,2.75,386.883907489407,1.14311846016846,-0.484049948916144,-0.484049948916144,2061.0676,-4.90357098266,-58.7244825,-14.4993676975996,0.469501,0.0467015,0.049675,0.1719595,0.1537475,-11.488055,0.059278,97.868265,57.89220241,-12.27744725,-8.8297383,2.880772975,4.005191275,-53.94267,0,0,0,222.0022925,255.629765
2,3.25,387.145929901977,1.08941462421601,-0.354893479308689,-0.354893479308689,2056.958675,-2.8043542715125,-58.96976,-12.7893462373307,0.572382,0.069772,0.072356,0.212696,0.21342,-12.4502,0.055952,97.87592,60.85664033,-13.02988775,-8.74638765,2.9100191,4.0167332,-54.01235,0,0,0,220.0200175,250.0027275
2,3.75,385.599745147393,1.13041835600905,-0.708090315831324,-0.708090315831324,2056.806,-3.87311021,-52.05536,-10.4737364440911,0.267424,0.050177,0.0682525,0.1731255,0.169128,-12.726945,0.0678985,97.7858,62.7194481625,-13.22429975,-8.90019295,2.8992645,4.047753625,-54.658445,0,0,0,220.8163075,248.27753
2,4.25,386.785330517747,1.1311274384945,-1.23719795355404,-1.23719795355404,2054.90295,-3.21820251027,-53.0310775,-13.2842681323019,0.39925475,0.07069125,0.08777375,0.18435975,0.179412,-13.9268775,0.058968,97.8224,64.5391550875,-13.21901975,-9.015809925,2.89457805,4.031049225,-54.4442025,0,0,0,223.5328875,248.97401
2,4.75,386.044848387807,1.80205023730624,-0.810055035553438,-0.810055035553438,2057.4828,-7.596134673075,-47.525565,-7.68139926767978,0.7367015,0.079878,0.10797775,0.24364525,0.25064575,-10.17863,0.05393825,97.8620475,65.0902922775,-13.43767325,-9.0371176,2.839506775,4.0261922,-54.09811,0,0,0,223.556835,248.8621275
2,5.25,384.997648716844,1.91959757745597,-0.656454778522714,-0.656454778522714,2057.042,-16.433508647475,-44.72525,-14.1744819886652,0.73581375,0.083935,0.09224,0.20350625,0.26932875,-10.4539875,0.06423375,97.9172375,61.97455928,-13.50186075,-9.1209658,2.8426998,3.9982302,-54.41717,0,0,0,224.70541,250.2171125
2,5.75,386.373680695913,2.0645928660605,-1.27037398386291,-1.27037398386291,2057.22275,-5.23906591037,-52.091825,-17.640634650338,0.418525,0.05341125,0.0729025,0.203545,0.21090875,-11.3756625,0.0614825,97.9512875,60.1045857875,-13.3828435,-9.190486375,2.84576745,4.008562275,-53.9877725,0,0,0,224.3207275,250.57191
2,6.25,385.798189908429,1.68776776888687,-0.4336053025748,-0.4336053025748,2057.35955,-5.27080464295,-45.4465425,-15.5433432796189,0.48827575,0.05785475,0.06849175,0.218323,0.23036575,-10.51928,0.0571055,98.00548,61.4948271975,-14.03184125,-9.45550845,2.8724678,4.042493225,-54.1318975,0,0,0,225.2248825,250.50645
2,6.75,385.232530193915,1.87337661486314,-0.95189352438674,-0.95189352438674,2059.3848,-0.86014415895,-44.724,-18.4442939660654,0.72142,0.060595,0.086055,0.177675,0.228205,-10.68825,0.044285,98.02485,61.3155122725,-14.04940625,-9.608607325,2.813664775,4.022170925,-55.36899,0,0,0,224.5702325,252.8884325
2,7.25,384.926821724468,1.2981438587836,-1.10020615939857,-1.10020615939857,2057.9412,-1.1025789295625,-49.7442325,-16.1821935576139,0.69170675,0.06001525,0.0945935,0.19321425,0.26026425,-10.7663225,0.04502625,98.15344,59.83421332,-13.7367705,-9.770051675,2.81822135,4.0239347,-54.29596034125,0,0,0,224.308045,250.9136125
2,7.75,385.070441328794,1.23886157504248,-0.53565686413,-0.53565686413,2054.76185,-1.63149695457,-48.801295,-15.2186234305659,0.594994,0.05922775,0.08024275,0.19740125,0.22714225,-10.972355,0.0535905,98.20949,59.7192037925,-13.39577,-9.989813125,2.852697275,3.99008595,-46.55263352875,0,0,0,227.2605775,253.328605
2,8.25,385.275193367874,1.97168142262595,-0.3938901789375,-0.3938901789375,2056.9346,0.171205916275,-50.3227925,-8.85682670584241,0.73585775,0.08951225,0.11212425,0.26183075,0.2806985,-10.8016925,0.056075,98.3192425,59.80111592,-12.96311525,-10.02930725,2.844745575,3.855565575,-20.857960075,21.0686137287184,7.8346753775,1.06810915,227.73145,257.20472
2,8.75,384.813889789106,1.7015017417129,-2.39309869567817,-2.39309869567817,2053.59525,-8.48657886072,-31.375195,-6.77472757777114,0.704367,0.058949,0.095311,0.250687,0.271717,-10.58947,0.047423,98.17987,56.436772955,-12.39606525,-9.730752375,2.942494525,3.5826886,-3.51329762499998,37.1072169567216,13.4780094875,1.7383561,230.4654575,263.379635
2,9.25,386.722581683816,1.17838560922166,-0.808888400527771,-0.808888400527771,2053.037,-8.03874600108,-29.39132,0.344625039515113,0.68953,0.072004,0.100786,0.229798,0.29433,-11.2753,0.066758,98.18614,56.0079674975,-11.42996325,-9.28033405,2.94873855,3.38418495,-1.57490107499998,71.2312542109428,27.5363086625,2.9347204,233.2151125,270.4959775
2,9.75,387.812894670219,1.15153767947928,-1.29676840819076,-1.29676840819076,2053.58865,-2.22348917496,-32.1179625,-0.163941483153101,0.8235525,0.09843375,0.12439625,0.27569625,0.3390525,-11.9823875,0.07150875,98.207675,54.0473052975,-10.3914515,-9.013562575,2.8882321,3.342027575,4.67576212500002,81.888613509196,34.5341916375,3.499849975,236.77366,272.083535
2,10.25,384.856299840286,1.56854757962689,-2.0470162787375,-2.0470162787375,2049.448325,-0.1811615004575,-17.5874,0.272941466222798,0.886502,0.08468,0.148356,0.384372,0.425728,-10.61956,0.083892,98.18462,52.374318585,-9.885513725,-8.30126535,2.808281,2.894110275,8.32353464999997,114.485290247016,44.7774770375,3.7254219,238.41942,275.8404225
2,10.75,385.44013127224,1.67967785274023,-1.08141694036402,-1.08141694036402,2053.7303,0.0606321318599997,-26.83171,1.41780854216517,0.660084,0.084677,0.138186,0.339399,0.350019,-10.36364,0.078041,98.17493,47.780323115,-9.6020848,-8.185047575,2.58206815,2.493072925,12.2757655,168.159039905688,71.3099187,5.996453525,238.9594975,277.8341125
2,11.25,387.575014005727,1.77385291590229,-0.201283621547678,-0.201283621547678,2050.3223,-1.73368252824,-28.660725,3.01556493231304,1.297189,0.0981635,0.158788,0.369196,0.4275565,-10.25366,0.0996735,98.307495,47.581853585,-9.3788996,-8.1635074,2.6119408,2.26754725,14.216744125,173.23047132612,72.2415952,6.384329425,244.1341075,279.3050475
2,11.75,388.164905872228,0.883874601178416,-0.0948021406912146,-0.0948021406912146,2039.18105,0.9622872086175,-20.333725,0.00691959690387256,1.373712,0.11343275,0.17840675,0.399558,0.42986875,-10.1256875,0.084979,98.1944525,47.722534625,-8.983247475,-7.9928055,2.59776765,2.033439675,13.947262875,198.501354236952,73.97524755,7.73917815,244.0914425,280.83064
2,12.25,388.566225240341,0.916319647475716,-0.588811497344893,-0.588811497344893,2048.52495,0.946635618419999,-20.37926,-3.98964136129801,1.49072375,0.10481625,0.17384375,0.3905505,0.4444745,-9.9921315,0.10018725,98.224925,47.07324539,-9.067712825,-7.475441925,2.6685856,1.864658075,17.035798875,239.009131845952,100.30374425,8.676921775,246.72702,280.4122675
2,12.75,388.247748908465,0.958002422546496,-0.712147378192562,-0.712147378192562,2039.0698,-6.665058981945,-20.643155,4.46145792464536,1.47931625,0.10819625,0.19366125,0.39812125,0.409845,-9.45689375,0.1146525,98.2333625,46.4535982725,-8.556474425,-7.18689025,2.831461375,2.261050975,14.762811,183.556857875274,75.478852075,7.478548325,244.5560125,284.3173925
2,13.25,388.324672044547,1.00647645234474,-0.5476920198,-0.5476920198,2044.2768,0.509919754385,-22.747725,-2.9942347492767,1.46842525,0.133295,0.179641,0.40759175,0.40785925,-9.11965375,0.10681125,98.0232025,46.7004956125,-8.542765025,-6.917278525,2.7518648,2.3357579,9.63781875,170.911658150844,62.5639335875,6.57874435,243.86716,286.2053675
2,13.75,387.923052163513,1.64505984957216,-0.66017442244,-0.66017442244,2044.1591,-3.14778314181,-27.173915,-2.93493489759021,1.27991925,0.1207455,0.155135,0.35534275,0.38371875,-8.37011875,0.0886,98.0638125,44.40819575,-8.443695225,-6.80781575,2.817151925,2.73954255,7.20920412499999,172.535408200116,60.6855542875,5.917442825,246.9166775,285.46057
2,14.25,388.647552696261,0.956992184761117,-1.325162911725,-1.325162911725,2042.2683,-0.519030543675,-15.28752,-3.59036697039606,1.1526825,0.11631,0.15865,0.386979,0.3789875,-8.981315,0.0949685,98.141295,41.3543536425,-8.3563077,-6.849505925,2.875248275,2.547283125,9.27514487499997,163.909650642192,66.816427275,4.831195225,238.16342,285.1036275
2,14.75,387.855818870134,1.45020686046066,-0.664959027095,-0.664959027095,2037.689725,0.300753671785,-30.8939375,-0.0721384314214547,1.1314315,0.127828,0.1790125,0.3520115,0.432629,-8.9246995,0.0869465,98.08883,43.0148171975,-8.343367075,-7.115337875,2.89380035,2.84250505,6.13822112499995,164.517942131478,61.8743549375,4.702156925,241.9655775,283.4305575
