DOY2,HR2,LE,H,FC,G,NETRAD,T_SONIC,TA,RH,VPD,PA,USTAR,WS,CO2,H2O,TS_1_1_1,SW_IN
1,0.25,57.5671771970076,17.4484679862113,6.75033306518145,1.03603062874998,-1.8272772,-1.2891862,-2.0537175,94.8236769867045,4.34228459120695,66.97007775,1.2675364,26.337188,413.086927707659,5.74281098216707,-3.36997525,0.0906757916666666
1,0.75,60.4009358901625,23.0765755848477,6.86038132549305,0.5730989375,-1.82808320000001,-1.10086905,-1.83010924999999,94.8734369571242,4.2624300029737,66.9780475,1.241463875,25.598173,413.396544608009,5.68797596672351,-3.402894275,0.0897384833333334
1,1.25,53.2638242955871,29.5440503919254,9.15796371564097,0.624486132499999,-2.362686,-1.150660225,-2.062100625,95.2268987856788,4.33570482581745,66.9471565,1.306960275,26.513219,412.43453729155,5.65430999894096,-3.38683795,0.0838306000000001
1,1.75,60.6262791454408,24.6414527325169,9.09387974390257,0.54625383499999,-2.4989116,-1.240154,-1.911913125,94.5840198320903,4.35860659214321,66.88921925,1.2703404,26.144618,412.452664723367,5.50277541173929,-3.4031108,0.0898281916666668
1,2.25,58.8029789538913,25.1843681556341,7.64013665752573,1.473714425,-2.3017235,-1.17401675,-1.915118125,94.308103838947,4.27468785397844,66.872175,1.24374375,25.90063125,411.973723900975,5.42958854793525,-3.42509765,0.0944247916666668
1,2.75,56.7387556819769,39.3777172224073,8.97289792709618,1.92190604999997,-2.4438218,-1.140008325,-2.013873875,94.2178013571885,4.20192286913621,66.899604,1.2568829,25.9086475,411.995737572531,5.49015445742463,-3.4573954,0.088474325
1,3.25,59.0907163603598,26.8188342071415,8.3886975740405,1.01012896499999,-2.5001406,-0.9224679,-1.8869769,94.6764636051694,4.39617271379367,66.89878275,1.25958925,26.3780675,412.542544283359,5.41924527751663,-3.46082685,0.0776421916666667
1,3.75,52.7265157098006,33.5660250917573,6.55084547275882,2.57249675,-2.36776545,-1.1951666,-1.93626385,95.0967594372386,4.36768747155169,66.8862925,1.31107115,26.6877815,413.01598050346,5.46236938072058,-3.44494995,0.08377125
1,4.25,58.4470041295459,32.7317801367015,8.06373613095446,3.66635821249995,-1.8791492,-1.31516510000001,-2.20537425000001,94.2293242294306,4.26253159899772,66.8821315,1.2760398,26.10811,412.474149456218,5.31978499129822,-3.44420765,0.0871779500000001
1,4.75,48.1435478607234,39.1863608832917,8.05553181689718,2.241170525,-2.3346988,-1.43500432499999,-2.697007125,93.9611603315725,4.17601114270939,66.89531575,1.302108975,25.71226225,413.367548471088,5.22476934181486,-3.4328638,0.10188095
1,5.25,43.2531395660282,29.2855750123203,7.32452067170949,2.2559133125,-2.267379725,-1.593828875,-2.7555202,93.9396597583866,4.14095422323203,66.91961,1.297974125,26.18855375,413.281412510044,5.20865261703163,-3.434554675,0.102203758333334
1,5.75,57.9200472605998,48.9990106634675,6.1172525563235,1.548823025,-2.3660543,-1.461973375,-2.6130575,93.7544035687935,4.23713509035576,66.906925,1.2938995,26.5832025,413.760716998662,5.23157876605815,-3.43815685,0.111508558333333
1,6.25,55.8648000891154,49.0654134907215,6.98957871412726,1.6401079875,-2.336527175,-1.54891205,-2.75705495,94.9718010807019,4.30026993259593,66.9357875,1.267611,26.15862275,414.165518159623,5.31272131697046,-3.4334058,0.105586366666667
1,6.75,61.5766886225264,29.1009034498675,8.17793323321712,1.8577201375,-2.1776638,-1.696829,-2.65204040000001,94.8273393248271,4.32442637084853,66.9753715,1.235005125,27.035347,412.317321747804,5.34685447985165,-3.4454875,1.12507740833333
1,7.25,67.0516780387262,28.0587124301195,7.54431846212533,1.59376620499999,-1.6865648,-1.5134668,-2.47124085000001,94.572508913294,4.30866350102729,67.0154615,1.2796148,25.9434055,412.920233697821,5.4488474714935,-3.4351286,24.459644025
1,7.75,55.121052550796,29.0749439780289,7.22821443711351,2.666480475,9.08078319999998,-1.4521948,-2.33215580000001,93.8558462718885,4.53163254008332,67.039337,1.252631525,26.159742,413.760185980794,5.49339157923036,-3.51516305,126.837656566666
1,8.25,57.8839341089151,37.5815761279451,6.70058253267946,8.835017925,33.981965,-1.318972,-1.8359701,92.9329036912844,4.5236758654426,67.06572775,1.282458,26.20247,413.106793371894,5.45183993538187,-3.628623,222.155719166667
1,8.75,55.2759707587403,74.6015837625734,8.26383804288425,20.930531625,62.88782,-1.02170915,-1.099873,92.9024670642399,4.56665728910836,67.088957,1.2537879,25.883152,412.781848224261,5.46396087272672,-3.71078355,322.463070833333
1,9.25,60.1474766864493,97.1578392654791,7.24697111150859,40.34599,110.257065,-0.71001183,-0.313506089999995,93.003748024176,4.9749433395757,67.088416,1.260287,25.5030985,413.19528046916,5.48375025112219,-3.7783773,416.114313333333
1,9.75,67.8355233663736,110.847770175877,7.74867935791543,57.658919,156.85046,-0.400271379999998,-0.28334630625,92.629075121762,4.91701749458517,67.103539,1.259158875,25.4614,413.712146169894,5.50006214602477,-3.8163758,480.506345833333
1,10.25,70.9009276745383,127.84221264859,8.43478225465881,73.5456525,212.871415,0.143743782000002,0.166968669999984,91.858101966702,4.90071728050721,67.12539425,1.30190735,25.241542,412.93943789249,5.64494666339683,-3.8133696,550.088866666666
1,10.75,77.021641614184,154.589326447605,7.33328807268944,80.21393,251.9234125,0.331586925,0.0471342082499987,91.490544621583,4.98324413624022,67.121706,1.26193075,25.2698825,413.096614796325,5.60328491675898,-3.82116435,599.526416666666
1,11.25,78.0335766178278,182.296947429822,6.43429683327598,92.4246735,289.4558525,0.428029094999996,0.4582542625,91.2155859723514,5.11699884372421,67.07978725,1.22886675,25.93851125,413.184309122118,5.50018762782568,-3.665467025,629.299
1,11.75,76.8155238118346,203.854335093857,8.17230335814769,95.5464,308.80535,0.795043060000008,0.5068031875,91.7012182710977,5.12804213716426,67.0521325,1.287333675,25.362774,413.551409274734,5.53602326960697,-3.558837,657.417351666667
1,12.25,74.9655101563004,214.639538222753,7.31017842802143,93.94452875,318.073455,0.876343264999989,0.8473576625,91.5334334356948,5.22971206048908,66.9865555,1.28434305,25.12846975,413.571334778523,5.53023914979489,-3.499159325,664.153785158334
1,12.75,78.4141231597245,213.046092846087,8.2734267053867,95.43732075,310.00963,0.912852459999998,0.7422373,90.8503799249375,5.24127824793705,66.949341,1.261409225,25.45073725,413.460999997874,5.6887227815837,-3.49562235,661.041388333333
1,13.25,75.2253258829251,220.05324869985,8.90932843639483,88.51318575,296.344645,0.886029977499992,0.4155625,91.9227010433804,5.27728044566789,66.9152625,1.2901598,25.0566605,413.383421836445,5.65588778052468,-3.16725555,633.875666825
1,13.75,73.6405615208342,198.249130846529,8.94976901953805,78.80437425,244.37118,0.785650225,0.523852264999996,91.8886652658584,5.24574607745552,66.90845125,1.2602295,24.649455,413.335923888714,5.5825552498581,-2.801604875,583.510073333334
1,14.25,71.9640614784699,198.466847967321,7.86171170400274,67.07863,206.25782,0.646653437499997,0.333387789999995,91.9844150555346,5.16451398782971,66.8915875,1.242050375,24.550419,413.775907862254,5.67595831606784,-2.552237275,529.594142625
1,14.75,72.1149868317382,158.633669533451,7.44711594853476,57.520059375,150.6063,0.328118129999999,0.309051425,92.3210627781085,5.04004165272334,66.8738385,1.2660147,24.323879,414.332872674736,5.57445999801296,-2.2278916,457.997583333333
1,15.25,66.3978670929426,121.319456312076,7.72500429645706,44.35691475,95.4404319999999,0.105961090000004,0.2452366925,92.9801821874884,4.90116171720539,66.8919245,1.2500126,23.724678,415.205058366415,5.52109139989327,-1.855327,369.371886666666
1,15.75,61.085863891562,85.9159754954578,7.26910986552718,28.0873149999999,42.939302,-0.1511068125,0.0498407,93.7805253068415,4.71582686609638,66.896714,1.290560975,23.7371425,414.677588829356,5.55978492862041,-1.5727512,266.849758333333
1,16.25,47.1977645154247,49.6863990718306,6.61998363550281,11.59306445,9.969426375,-0.500767792500002,-0.631800975,94.2411474325353,4.45051795819287,66.89699075,1.262704625,23.875661,414.310481920554,5.64264551887218,-1.52694672500001,155.9309575
1,16.75,55.3146598165078,21.9159353721954,6.24526986504418,1.67803799999999,-0.4285500425,-0.880687472500006,-1.38355185000001,94.0626320229136,4.28923009649831,66.890067,1.238574,23.9991305,415.909771394029,5.58451696062357,-1.506449475,41.3559325833333
1,17.25,52.9770502499568,19.8637320689007,7.42542524413039,0.34399747345701,-2.40438595,-0.809354775,-1.30809000000001,94.5957023405862,4.13454126047785,66.868194,1.220331,24.13912,415.22400947548,5.70851724769719,-1.5670051,5.37422862500001
1,17.75,52.3063417299079,17.996918594115,7.1433826508022,-0.328990055,-2.8299828,-0.919874920000001,-1.349845375,94.5813956380412,4.12276882044736,66.8776575,1.209769025,24.610473,413.98890290679,5.85084001209523,-1.6992248,0.106516383333333
1,18.25,52.7850925632733,15.7238607443812,7.40338725603163,-0.138856713018335,-2.75561825,-1.33845825,-1.68188960000002,94.3289130803547,4.08451471542428,66.881898,1.1685801,24.379005,412.820604331968,5.76971964042155,-1.8706279,0.0948031083333333
1,18.75,46.9746026594654,26.471003251191,6.56270895932453,-0.198387310847166,-2.5360397,-1.5849997,-1.93082425,94.6166526309374,4.01128176755581,66.89393,1.21346675,24.482921,414.449580837546,5.73119487221981,-2.1816997,0.0839826500000001
1,19.25,53.1887661128114,30.0957891291144,6.90731886298273,-0.235435296194101,-2.324853875,-1.5277122,-1.94144075,94.5576157113473,3.92494532081404,66.91059775,1.2372485,24.592173,415.474053453646,5.87326489566097,-2.34618237500001,0.0905719333333334
1,19.75,49.8350397046511,26.6591163427363,8.33854963346349,-0.130372835317515,-2.530187125,-1.06372739750002,-1.78084925,94.677849461414,3.99087604833243,66.9207625,1.2602735,24.8590105,415.091626420785,5.8294633757266,-2.47965532500001,0.103396525
1,20.25,50.1736102523082,21.8779276776364,7.05032656954901,0.0647367862499979,-2.3309433,-0.614838597500004,-1.799475125,94.8481160793001,3.9732274118704,66.94461,1.2556297,24.48602225,414.941023771607,5.79131804940561,-2.557705325,0.0840667416666668
1,20.75,51.9578498589914,19.5337939157314,7.42359189969258,0.0248591292303974,-2.38834485,-0.767350475000003,-1.84755375,95.0088782006273,4.13166760421954,66.972379,1.203639025,24.533932,414.542640104144,5.72448132568512,-2.69578215,0.0903972583333334
1,21.25,49.6360804011975,23.1873783853357,8.43254348259075,0.212355508750002,-2.556834375,-0.7772882,-2.1826195,94.7019062931887,4.19058600652875,66.98074975,1.21069525,25.1777175,413.870422072407,5.81388621390415,-2.814442375,0.0870753750000001
1,21.75,51.7636392707597,18.6052399009552,7.68999983181883,1.41610422,-2.1506671,-1.04576655,-2.456129825,94.3248654376884,4.27730692554204,66.984375,1.224522075,24.75371275,413.771903505126,5.68098551506738,-2.8965792,0.0893317083333334
1,22.25,52.0996688550102,24.2565243295896,8.01171175060267,1.35043599499999,-2.66636865,-1.1520116,-2.3645242,94.6389274203528,4.3944446897196,66.992945,1.2351332,24.568464,413.522547482675,5.67224164600328,-2.96958425,0.087249175
1,22.75,55.4537420787825,16.8021958971415,7.92868328756424,2.36888687749998,-2.0368838,-0.997535275,-1.872649,94.7833661079778,4.18331248986768,66.986221,1.225829,24.6500625,414.130872020183,5.67492455621746,-3.0876852,0.0903110166666668
1,23.25,47.4606926529922,25.268789573387,7.49111955787903,1.71424899999999,-2.4979865,-1.2089155,-2.05688975,94.6919843835955,4.25584909229462,66.9808865,1.2740625,25.1126,414.086006277724,5.72727863098565,-3.1467519,0.101565825
