DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.731,2.94,4.98664,1.1839,-1.18057,1.252,-4.555215,3.85304,89.8,99.065675,418.3595,1.75,-6.8575,0.5514575,0,1.277075,311.2045,327.16175,5.9605,0.67554525,4.0769825,2.92508,3.32835,94.3702,87.843575,431.9385,6.39162,-0.17636675,1.4120975,310.39325,321.165,1.317455,1.29155,0.7959795,0.138195,3.724825,0.143545,0.0390291,1.5740275,86.551675,5.18887,1.38684,1.39192,0.884889,3.317765,435.1905,6.6813975,313.5825,319.8735,0.0648253,2.321755,-6.77159,0.4289765,0.48726825,0.1870625,0.26646525,3.5835725,0.82606
1,1.5,0.717,2.57,5.001,1.312,-1.7100075,0.900309,-4.62438,3.7252,90.35,99.0463,418.526,1.5475,-6.75,0.555113,0,1.248515,310.325,325.691,5.89168,0.68200275,3.555415,2.417395,2.8105175,93.3036,88.7946,432.4425,6.45816,-0.2118855,1.5260375,309.34675,320.2345,1.3044325,1.3274175,0.79027475,0.1410465,3.4642,0.1603535,0.039511375,2.10454,86.8488,4.9371075,1.331725,1.41339,0.9101365,2.7780025,435.742,6.5302,313.035,318.455,0.095117375,2.00065,-6.8163225,0.415779,0.466257,0.18605525,0.26822725,3.5540925,0.81998575
1,2.5,0.710356,2.1375,5.0175,1.259,-1.6763275,1.105,-4.794,3.70159,91.297,99.0581,418.66275,1.48,-5.657,0.5574955,0,1.287575,309.4995,324.599,5.876695,0.667965,3.4237,2.2627375,2.6021375,93.826575,90.347825,432.204,6.37142,-0.16827875,1.5724025,309.138,317.9835,1.3392,1.289205,0.791546,0.134008,3.3183625,0.143712,0.035489925,2.00164,87.6637,5.0387325,1.3389525,1.3375825,0.8851465,2.3940425,435.2975,6.478665,312.41,318.85,0.063499875,1.35573,-7.1046825,0.42205675,0.47457675,0.18389875,0.24987,3.3872025,0.79867875
1,3.5,0.67660025,1.9441675,4.96658,1.161,-1.44563,0.8295,-4.953,3.69502,91.606225,99.07655,419.3455,1.4175,-5.739,0.5616695,0,1.2685,308.8995,323.1465,5.82896,0.665075,3.2031625,1.9146125,2.251145,94.2715,90.5106,431.431,6.16197,-0.16427975,1.5702675,307.83875,316.61125,1.26583,1.261995,0.7901865,0.137122,3.41911,0.1543225,0.0358088,1.68711,87.3176,4.92195,1.3454,1.397,0.8620855,1.9050075,435.88625,6.45731,311.384,318.69225,0.0695201,1.2612125,-7.1361225,0.40512325,0.4553405,0.177726,0.25900675,3.4151,0.74129875
1,4.5,0.6871305,1.817665,4.9955,1.0475,-1.114,0.842,-5.05921,3.64767,92.085,99.057625,419.818,1.2925,-4.756,0.56087925,0,1.257,306.961,322.451,5.784,0.65919975,2.40159,1.79665,1.96487,94.3713,89.7435,432.07,6.07237,-0.173804,1.5929075,306.8415,315.822,1.28489,1.25793,0.780168,0.139282,3.119955,0.161205,0.0380002,1.76188,87.0565,5.051485,1.32701,1.37988,0.8672245,1.690145,435.68875,6.2752175,310.862,316.931,0.0773798,0.84153775,-7.30594,0.38273375,0.43421875,0.18197375,0.26567775,3.4439,0.74623475
1,5.5,0.693,1.5075,4.99,1.138,-0.73866,0.823723,-5.23785,3.6,93.08875,99.054125,419.9535,1.24,-4.77,0.565073,0,1.21,307.12025,321.4955,5.7560975,0.65869,2.331235,1.330715,1.5703775,94.0639,89.1449,432.69,6.0850975,-0.1745215,1.5576675,303.903,315.1225,1.28595,1.28732,0.794465,0.140589,3.08945,0.1668295,0.035054475,1.7719,89.000975,4.8914075,1.35603,1.37319,0.861513,1.4530925,436.06975,6.291175,310.166,316.26525,0.060852175,0.6318845,-7.298475,0.40778475,0.44202075,0.182443,0.24616825,3.4272275,0.75975175
1,6.5,0.7,1.446665,4.99,1.165705,-0.18494275,0.782,-5.2955,3.56,93.17875,99.06,419.67275,1.19,-4.613,0.570699,0,1.2315,308.1505,321.155,5.767525,0.65608425,2.3505675,0.99811275,1.2781275,94.3892,90.16475,432.944,6.0770775,-0.1484855,1.4965725,306.2165,314.9575,1.25191,1.2646975,0.793159,0.13922275,2.6549,0.15621775,0.03704985,1.65944,88.41475,4.867385,1.32139,1.35024,0.852516,1.60848,436.8525,6.287655,311.44725,315.94125,0.072683325,0.7996205,-7.24531,0.38769175,0.441125,0.1812465,0.2566535,3.3609925,0.76909875
1,7.5,0.669331,1.264165,4.867375,1.099,-1.202225,0.621483,-5.289,3.47361,93.3345,99.1,419.75775,1.1,-3.98,0.5748555,0.04025,1.348075,308.4145,320.0625,5.7890725,0.719538,2.142295,1.07265,1.211085,95.232125,90.7316,433.09325,6.1152225,-0.139292,1.4580525,305.831,314.765,1.1880225,1.2097675,0.7186235,0.1408365,2.076235,0.153325,0.0741973,1.46767,87.8048,4.69193,1.184835,1.28849,0.799968,1.55668,437.0215,6.2934275,311.851,315.553,0.02470525,0.6460385,-7.2241775,0.3623275,0.422703,0.166058,0.2310515,3.2777,0.7531975
1,8.5,0.674387,1.3075,4.884305,1.218245,2.55,1.15775,-5.254,3.466,93.7095,99.1427,420.08275,1.09,4.32,57.2,34.0089,9.4435,308.57,320.0855,5.772595,44.939275,2.157575,1.27929,1.534625,95.745075,91.620375,433.733,6.10546,24.4945,6.82001,305.757,314.366,1.152465,1.121955,0.7238075,0.13249825,1.96395,0.14631,37.68695,1.41644,87.79775,4.727565,1.192595,1.243535,0.7835525,1.4607825,438.20375,6.32906,311.3905,316.9105,7.121205,0.618695,-7.253645,0.37429425,0.42829475,0.172156,0.2486105,3.34742,0.809846
1,9.5,0.73325,1.6575025,4.84,1.79,34.4478,6.132475,-5.27975,3.3980525,92.67725,99.19,420.1525,1.18,94.8065,311.536,176.206,28.75275,307.627,322.742,5.83725,161.95,2.853705,1.858605,2.03512,94.3873,92.369425,433.58425,6.1919775,163.7765,26.573375,306.8415,316.7495,1.259035,1.2689725,0.809432,0.1547065,1.98058,0.14386425,262.789,1.19825625,86.25975,4.8528875,1.23813,1.30772,0.8404235,2.0948,437.19,6.435985,311.578,319.5925,35.5943,1.05357,-7.11274,0.416078,0.449396,0.189879,0.25279375,3.363545,0.839698
