DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_5_2,H2O_1_5_3,H2O_1_6_2,H2O_1_6_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_5_3,CO2_1_6_2,CO2_1_6_3,CH4_1_1_1,CH4_1_6_1
1,0.25,5.20040133144845,23.5128679156213,0.358355888491334,4.20666790982212,2.81744796749445,4.02083440090057,46.4049020096474,16.9520263361657,0.787247350662687,8.07136172542845,7.91780115194816,1.37035112312703,4.126,2.413,1.72275,1.572,0.8865,21.40757,21.6009,21.13695,21.2401625,21.045195,19.94322,20.36856,102.4746075,99.28,6.4978,19.959,19.69825,19.6765,19.67925,19.84475,2.3,-0.27,3.915,-0.463750000000001,1.4755,406.735,427.8125,405.425,420.775,-0.11,0.24,0.23,0.21,0.1,0.12,4.308,0.253,0.403000000000001,0.25,19.34195,19.4568,20.040025,19.863125,19.816975,19.596975,19.984225,20.974075,21.099075,19.56735,19.943225,20.43065,20.327025,20.08075,19.991525,19.98655,20.521575,21.113625,20.61325,20.64825,20.941075,21.4002,20.8179,20.449525,20.6443,21.2024,21.52815,20.285725,20.7644,20.8627,21.07905,20.558475,20.289075,20.3213,20.73325,21.267925,19.40815,19.85235,19.925175,20.10005,19.490875,19.481825,19.555,20.3257,20.77015,4.940325,4.2815,7.07855,-6.1175,25.0232949482584,24.8318537442262,22.7932148672665,24.9062551475644,23.0795658711472,24.7916673317511,21.5887736595601,24.8090138359836,24.5066579362037,21.1022607701569,24.1489837733921,22.9080421955616,431.951994288627,438.182698710769,431.556114454968,441.414501362706,433.497939866067,442.406602644577,434.729092501156,446.396339178983,485.557095598346,453.036561609121,533.550104943558,520.212209334554,2073.17356626709,2072.36787279136
1,0.75,5.5168493998118,23.4347401948233,0.366456608885792,5.05294420125474,3.01338671666214,3.87888134105466,20.9782799052013,22.2227424094676,0.771301426273048,8.44429157132937,8.91864745329261,1.45705020042672,4.13775,2.17799999999999,1.7365,1.57,0.86,20.8148,21.4293,20.75645,21.2754125,21.189165,20.04068,20.2395,102.4756525,98.825,6.24388,20.024,19.74075,19.714,19.71975,20.055,2.3275,-0.27,3.915,-0.47725,1.431,405.215,427.5725,405.51,421.2275,-0.125,0.25,0.233,0.21,0.10275,0.12,4.25,0.25275,0.46275,0.24,19.333575,19.45125,19.97555,19.79725,19.81825,19.601775,19.978075,20.973975,21.09825,19.558375,19.91545,20.3564,20.2498,20.0871,19.99145,19.982475,20.522475,21.1148,20.6259,20.60685,20.837825,21.33825,20.822975,20.449175,20.641375,21.204025,21.5286,20.255075,20.729325,20.739575,20.987425,20.55965,20.295075,20.3181,20.734875,21.2691,19.36275,19.796675,19.837375,20.01265,19.4917,19.485675,19.548125,20.327775,20.771325,4.78785,3.9248,7.77547499999998,-4.48075,25.3241693365,24.7600950160231,22.2506890920823,24.7561663028093,22.1048449111812,24.711219319743,21.8952101984707,24.7456106722173,24.5531755092758,21.5604254615912,24.5312884784141,21.5111117220864,432.060263973963,439.445753847769,431.322198765767,440.417193591914,431.896632525062,441.932578296453,431.080371697793,448.145896699638,480.891887236791,466.230290326829,523.418191288084,532.110141388439,2085.74718350871,2092.29573649446
1,1.25,5.78721062815839,23.4134524971511,0.389254307815594,5.27151179660571,2.26234804769266,4.39535432514212,20.7736184481336,15.7829305102959,0.882599301035154,8.45518131012751,12.0238574389555,1.56386878724778,4.38775,2.358,1.70575,1.564,0.93,20.67411,21.418975,20.6304175,21.2218675,21.208825,20.14704,20.60174,102.480852,98.8805,6.70662,20.227,20.07475,19.92925,20.01025,20.08525,2.4,-0.29725,3.915,-0.477,1.42025,406.335,428.09,408.5375,421.5575,-0.25,0.24275,0.233,0.21,0.11,0.12,4.326,0.27,0.35275,0.23275,19.3807,19.42055,19.8993,19.729925,19.81925,19.605575,19.972925,20.973875,21.098425,19.5177,19.87555,20.262875,20.172125,20.0939,19.9921,19.978125,20.5241,21.11525,20.563225,20.56805,20.7372,21.291575,20.827225,20.44855,20.639175,21.204925,21.529775,20.175625,20.650325,20.629975,20.892475,20.5591,20.3008,20.3149,20.7365,21.26955,19.254675,19.682525,19.768925,19.926525,19.4917,19.49315,19.5384,20.328675,20.7725,1.90429999999998,2.33725,3.35060000000001,-4.8015,25.4383847562116,24.7203595270909,22.961902174575,24.7166395948865,23.5146384477983,24.6419497871211,21.4926140740632,24.6524246638229,24.6138352755888,22.8164132965884,24.535396719048,23.096394948605,432.443558155728,438.150757920853,431.342890350398,440.535341179414,432.260180096883,442.041236961159,434.284067166674,448.202471605092,477.955404948349,466.188413514167,512.328847291044,491.536142952024,2068.85662941086,2066.58562374744
1,1.75,6.10107530261362,23.4817663976145,0.507862201429453,5.32835841835003,2.34037024042932,5.22741736295897,42.6264737384364,10.8659951261712,0.807444671303507,0.993637202699518,8.28464389870836,1.4554460757287,4.3485,2.216,1.841,1.606,0.89,20.8076625,21.28655,20.720965,21.115115,21.09059,20.6779,20.85196,102.46256075,99.139,6.65711,20.105,19.88325,19.75775,19.82425,19.90275,2.4,-0.31,3.915,-0.47,1.28,412.1475,428.4775,414.165,420.74,-0.24725,0.24,0.24,0.21,0.1,0.12,4.434,0.26275,0.3755,0.23,19.3772,19.371575,19.8855,19.666575,19.818975,19.61035,19.96705,20.9735,21.0976,19.42225,19.80505,20.16225,20.09435,20.098975,19.991025,19.973775,20.525725,21.116425,20.46005,20.4853,20.634075,21.2207,20.830475,20.4472,20.6377,21.2076,21.5307,20.06325,20.54195,20.52955,20.797875,20.556825,20.306525,20.3117,20.7374,21.270725,19.2295,19.595025,19.713675,19.8548,19.48925,19.50135,19.52895,20.3303,20.7734,3.441025,2.04159999999999,3.966625,-5.21399999999999,25.4053990501555,24.7460269576705,23.3948571029666,24.7930031980312,23.3839676396277,24.7001344873177,22.3151852016815,24.6897001308302,24.589340825865,20.3926165268127,24.4062483492772,21.1759075338243,432.57073302579,438.783573690917,433.197395968911,441.077325183742,434.499142333453,446.619647830388,431.047011542984,451.526810170961,486.899581409218,459.964825144294,518.24616456118,498.75504826725,2085.77714537932,2094.08467458072
1,2.25,5.54989632761087,23.1040803398749,0.547836216818759,4.87565368884957,3.42498355016138,4.81084697664632,59.395877877102,16.0203664407472,0.805589189211423,-0.57034497023937,10.7202049811792,1.42653204731687,4.294,2.303,1.744,1.456,0.838,20.5066375,20.918875,20.4859,20.63537,20.61715,20.07116,20.6285,102.466233,99.256,6.82658,20.308,19.95475,19.871,19.809,19.977,2.4,-0.207749999999999,3.915,-0.48025,1.302,416.7675,425.885,414.3225,421.9025,-0.13,0.25,0.24,0.21,0.11,0.13,4.347,0.2855,0.432250000000001,0.24,19.34385,19.3435,19.83385,19.6023,19.8177,19.61415,19.961625,20.9734,21.0976,19.359,19.694325,20.055325,20.022,20.103775,19.990675,19.9687,20.52735,21.116875,20.308125,20.36775,20.541025,21.141675,20.832725,20.4473,20.634775,21.208175,21.530675,19.93655,20.419,20.424825,20.705075,20.553275,20.31125,20.308775,20.739025,21.2721,19.1855,19.4676,19.668725,19.782425,19.4858,19.50855,19.5195,20.331925,20.77385,3.9779,2.9262,7.80777499999999,-4.8715,25.3770553462716,24.6621276269528,23.3232781043891,24.7909682326829,23.6987574948162,24.718028843228,20.1673526526322,24.6807759138669,24.3409469859372,22.9126367785312,23.8696945588727,23.4494664179306,434.043677831546,441.179574619221,431.592824254894,445.541451321342,433.593140770838,448.04618035547,440.833917834659,455.248069056784,491.338863391736,457.891096784128,518.645391908432,476.88520379711,2068.55985836766,2067.47630444634
1,2.75,5.39767672325465,23.0124533522692,0.44074213420648,5.72541208126057,6.15311687065054,5.6126661934215,22.594414474751,23.5488514053246,0.711760761758113,3.73671748639165,9.59922747826449,1.39892371745083,4.06725,2.354,1.6915,1.462,0.86975,20.13075,20.6599,20.1174975,20.5882325,20.65479,20.16224,20.33378,102.45953625,99.16425,6.5658975,19.96,19.70975,19.70675,19.682,19.93275,2.4,-0.205249999999999,3.915,-0.45,1.41375,415.7225,426.0925,413.8525,422.755,-0.1125,0.24,0.233,0.21,0.12,0.12,4.1325,0.2955,0.55275,0.24275,19.362225,19.34915,19.777175,19.579475,19.8157,19.618925,19.956475,20.9733,21.09695,19.372675,19.606725,19.9882,19.952725,20.10585,19.9896,19.96435,20.52825,21.117775,20.233525,20.26425,20.474,21.062475,20.83325,20.452475,20.632575,21.2088,21.531575,19.839575,20.317125,20.3587,20.6139,20.547275,20.31525,20.30585,20.7411,21.2729,19.213875,19.400425,19.6205,19.715575,19.48135,19.515475,19.512675,20.334,20.775025,2.9581,1.25765,4.419,-4.08575,25.0095304457231,24.576375553201,23.3320154478534,24.7725807009485,23.3183630888751,24.5775627538235,21.7940473864876,24.566426705605,24.4886469923204,20.2786143838307,24.2919953201738,23.3989311252177,435.553151547754,441.788511307781,434.075295184985,445.8604314988,435.293523131439,452.248672397513,432.098814337262,456.632874473481,482.349730231995,458.885337083635,520.630543779579,482.770269584383,2123.51651727923,2138.49655358286
1,3.25,5.18373296344975,22.7604244846005,0.533391616244524,4.94277877173395,4.55344464452698,4.04453792928968,24.9798081200771,29.0578055546321,0.71834042413619,6.63326378845129,6.63262696448756,1.34547137261083,3.87525,2.279,1.7255,1.418,0.849,20.03595,20.43635,20.0524775,20.04146,20.092025,20.17666,19.95118,102.4506235,99.45125,5.464545,19.68,19.53,19.47375,19.42825,19.80475,2.4,-0.22725,3.915,-0.42725,1.50275,411.795,423.3,409.56,421.5575,-0.24725,0.25,0.24,0.21275,0.12,0.12,4.09925,0.29,0.404000000000001,0.24275,19.3128,19.366675,19.731225,19.534825,19.8127,19.622725,19.951325,20.973925,21.097125,19.38715,19.526175,19.932425,19.883275,20.107925,19.98825,19.959275,20.529875,21.118225,20.24955,20.165325,20.4125,20.984375,20.831775,20.45665,20.629925,21.210425,21.532025,19.8313,20.226275,20.291375,20.52445,20.53955,20.3197,20.302925,20.742,21.27325,19.25315,19.42275,19.569525,19.666675,19.4749,19.5224,19.50975,20.3331,20.7762,2.93909999999999,3.71884999999999,8.54639999999999,-3.20025,24.962814340535,24.4501284512645,22.3124088954029,24.6544394083378,22.6763623463161,24.4867128794055,21.2681060383512,24.4382942118827,24.2067917381833,22.6462509827584,23.8888344159244,22.7689522587194,434.931894768628,444.372487374663,434.408627804779,450.685476275756,440.248466133,452.202715632372,446.860563370792,457.977412963069,487.089928582791,456.385772084376,514.912539161565,480.213907982267,2071.78558359168,2069.03823784357
1,3.75,5.10114198276369,22.35189288078,0.476391953547735,5.29230695548259,3.2205661893589,4.3970123074766,29.3829735099875,16.5203292443043,0.706076315595302,-0.379196124175968,11.3487483729391,1.30562934730154,3.9655,2.274,1.55925,1.442,0.88875,19.9722775,20.28105,19.995665,19.96003,19.92481,20.13392,19.98194,102.4246725,99.65,5.1116575,19.772,19.6065,19.56475,19.555,19.86425,2.3,-0.229,3.915,-0.428000000000001,1.54575,412.9275,423.445,409.935,422.265,-0.12,0.25,0.24,0.21,0.11,0.12,4.0415,0.28,0.4255,0.23275,19.28075,19.37355,19.64975,19.500925,19.808875,19.62555,19.946625,20.973825,21.096575,19.395675,19.495875,19.87795,19.81935,20.108,19.987175,19.9542,20.5315,21.1194,20.252625,20.047675,20.352425,20.90755,20.830025,20.46055,20.628,21.21205,21.5332,19.83695,20.10475,20.228575,20.439175,20.53055,20.3227,20.3,20.743625,21.2737,19.257575,19.4354,19.51935,19.6127,19.467175,19.528325,19.5116,20.332475,20.776375,3.38509999999999,3.80880000000001,8.35522499999998,-3.9545,24.8786091054227,25.4601579913912,22.6641513814233,24.5600597535041,22.7782737682544,24.1251887615893,20.8659732711929,24.1052768853299,24.0545468138845,21.0702450454236,23.8727210760001,22.9214084626367,435.823736395985,444.137707328436,433.650549090811,452.927880393861,432.651190314925,456.032481448596,432.535348960173,459.848659741498,500.248799708688,453.311700973416,533.237520351613,471.422450091482,2128.49653576805,2124.91462368542
1,4.25,5.69414949913317,22.3119926179425,0.434452449301791,5.54400483339218,3.5275591521506,5.99933703254527,33.4091663479419,27.6048450561234,0.731970512935351,3.17638012556442,9.57237644353439,1.237430720009,3.97475,2.293,1.57275,1.36,0.84825,19.923475,20.105075,19.893715,19.90896,19.954515,20.13006,20.1545,102.43356825,99.41,5.484395,19.946,19.8465,19.8365,19.723,19.919,2.3,-0.18725,3.915,-0.441000000000001,1.45375,413.0925,423.4525,414.7975,421.865,-0.1275,0.24,0.24,0.21,0.12,0.12,4.07075,0.27,0.5255,0.24,19.153525,19.363675,19.59795,19.48925,19.8036,19.629325,19.94655,20.973275,21.09675,19.38215,19.4882,19.84095,19.757425,20.1078,19.984825,19.949125,20.532125,21.11985,20.232,19.994275,20.30825,20.832275,20.826275,20.464,20.62265,21.21295,21.53365,19.815875,20.03935,20.186075,20.358075,20.519825,20.3316,20.297075,20.744525,21.27415,19.245775,19.43275,19.480775,19.561475,19.45845,19.53325,19.50335,20.33185,20.77755,4.3859,4.516525,8.60024999999999,-4.10774999999999,24.8927660195138,25.0963949584884,20.9013348347275,24.5744758561835,21.3511454118643,24.1072871323374,21.3511220160281,24.1272906113525,23.9779117621185,18.6272407330787,23.8151539291987,21.6162336753194,436.717277943501,445.772279703967,436.946023916541,450.250086394905,437.675927285093,455.107163342519,447.389079129327,461.035395880024,489.749670874235,450.650352825262,536.686897296877,481.699701576994,2066.38498734388,2063.55712127835
1,4.75,5.4203430913799,22.3095549049458,0.647565718197123,5.41186354529553,3.36507628300807,6.54883523883573,49.8596637681217,20.6406977427798,0.714664150264824,5.32981105395768,11.1702828867767,1.14302582640898,3.87575,2.274,1.561,1.446,0.85,19.98465,20.21245,19.99215,19.9299,19.9620775,20.15,20.04202,102.437964,99.655,5.5644625,19.967,19.8825,19.8615,19.769,19.839,2.4,-0.136999999999999,3.915,-0.446,1.7255,414.3675,423.2325,414.355,421.075,0.24,0.24275,0.24,0.21,0.12,0.12,4.137,0.28,0.54825,0.24275,19.104575,19.2546,19.611775,19.489425,19.79805,19.632125,19.946475,20.971375,21.0962,19.3202,19.465575,19.82785,19.7139,20.10615,19.98175,19.952025,20.53375,21.121025,20.124675,20.017325,20.29135,20.7571,20.8218,20.4669,20.6183,21.2143,21.5341,19.657775,20.0601,20.16755,20.316675,20.507825,20.3382,20.294425,20.745875,21.275325,19.0604,19.428025,19.468575,19.504875,19.44945,19.5379,19.500875,20.3305,20.778,4.1935,3.963125,7.2088,-4.80525,24.7952444163726,24.4771194943717,22.5435896963713,24.7137691520314,22.7991486733818,24.4136364226259,20.7239214264296,24.3787862914029,24.1703060474879,21.392731272348,24.0079410075444,22.4158998875779,437.179864717414,450.183580386578,438.543393932163,455.412093136392,434.768980251313,460.636644103578,443.498964146433,463.994486482501,496.750571288702,463.479898050428,516.905487448083,484.850791643414,2151.49026566453,2165.67551503896
