DOY2,HR2,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
4,22.75,1.5315,1.21,1.51,2.1465,102.42645,89.85,-9.0325,-6.2425,13.575,11.99,1.69125,2.382,249.3,258.4
4,23.25,1.54325,1.20175,1.5295,2.0405,102.428775,90.025,-9.325,-5.681,6.909,6.7415,-1.8115,-0.161,250.5,258.4
4,23.75,1.59875,1.27275,1.55,2.0125,102.44245,89.8,-9.6325,-7.14925,6.89975,6.734,-3.1905,-2.32025,246.5,256.95
5,0.25,5.798,7.04475,9.005,7.942,102.04335,95.8,-1.6315,-2.316,40.495,36.42,16.32,12.5,286.95,298.15
5,0.75,5.7,6.7925,8.945,7.88075,102.03885,95.9,-1.7585,-2.559,34.67,31.795,12.798,9.88,286.25,297.5
5,1.25,5.59875,6.29225,8.905,7.8315,102.0356,95.95,-1.883,-2.6995,34.02,29.265,11.1655,8.78,286.05,297.45
5,1.75,5.6725,6.16975,8.85,7.73725,102.04285,95.75,-1.95,-2.2785,34.015,29.27,11.36,9.68,287.95,297.05
5,2.25,5.43,6.0545,8.815,7.5575,102.0365,95.9,-2.032,-1.9825,37.32,33.92,13.442,11.685,286.9,295.9
5,2.75,5.237,5.8815,8.835,7.5025,102.0364,95.85,-2.018,-1.634,46.815,42.52,19.4,15.58,286.35,294.65
5,3.25,5.21675,5.772,8.795,7.406,102.05015,95.8,-2.1435,-0.6735,59.405,56.45,25.135,20.01,285.85,294.8
5,3.75,5.232,5.2205,8.795,7.40625,102.05515,95.85,-2.0945,1.135,77.51,73.84,38.281,28.825,286.75,294.9
5,4.25,5.16475,5.0565,8.775,7.40775,102.0528,95.65,-2.053,3.1325,97.85,95.05,48.16,38.11,286.35,295.4
5,4.75,5.23075,4.90025,8.705,7.378,102.0391,95.6,-2.0055,5.61,131.7,124.5,66.495,52.135,286.4,296.1
5,5.25,5.1535,5.0475,8.685,7.41625,102.0335,95.2,-1.8735,10.02,178.3,165.1,86.95,69.63,286.15,297.05
5,5.75,5.136,5.3645,8.785,7.5,102.0274,94.925,-1.90175,13.5025,225.075,212.975,110.575,89.95,287.225,297.6
5,6.25,5.255,5.7665,8.9525,7.5,102.027325,94.8,-1.828,19.1,294.075,273.175,144.92875,114.925,288.475,297.325
5,6.75,5.471,7.348,9.0975,7.607,102.03025,94.025,-1.67075,26.06,371.65,340.825,177.675,143.425,287.925,298.575
5,7.25,5.46,8.135,9.4075,7.894,102.013825,93.825,-1.6035,32.475,454.625,426.4,213.725,173.875,288.45,298.8
5,7.75,5.502,8.225,9.4025,7.982,102.010175,93.225,-1.29,39.025,538.925,499.925,252.4,207.925,288.175,300.125
5,8.25,5.634,8.9,9.455,8.95,102.0068,92.525,-1.01825,46.175,623.375,582.85,290.225,238.2,286.5,301.15
5,8.75,5.673,9.395,9.525,9.11,102.01045,92.3,-0.9195,53.875,717.625,666.4,332.395,276.5,287.75,301.8
5,9.25,5.865,10.785,9.5375,9.3,102.013875,91.55,-0.692,63.25,796.2,755.75,378.875,308.025,288.025,303.1
5,9.75,6.0525,11.225,9.58,9.7375,102.03295,90.975,-0.5355,68,898,862,421.25,345.8,287.65,303.7
5,10.25,6.111,11.425,9.655,9.765,102.03275,90.15,-0.3045,78.45,987.75,931,475.55,384.85,287.85,304.45
5,10.75,6.33675,12.4575,9.86,10.6875,102.0374,89.65,-0.13425,82.2,1041.25,989,489,404.9,287.8,305.2
5,11.25,7.076,13.62,9.9025,11.06,102.042825,89.725,0.00775,91.3,1110.25,1044.5,533.975,430.075,288.575,305.725
5,11.75,6.812,14.63,10.035,11.145,102.06205,89.075,0.20275,93.55,1135.5,1086.75,556.925,447.525,287.575,306.15
5,12.25,7.074,15.335,10.625,11.95,102.038075,88.65,0.22025,103.95,1195,1155.5,596.7,475.2,288.2,306.6
5,12.75,7.40375,16.05,11.055,11.8975,102.05205,88.825,0.44125,108.075,1229.75,1159.25,593.35,476.925,288.65,306.925
5,13.25,6.87425,16.2725,11.0625,11.8925,102.0581,88.5,0.51625,106.25,1237.75,1173.25,607.6,486.825,288.1,307.075
5,13.75,7.17675,17.295,10.9725,12.56,102.071075,87.85,0.43325,111.825,1271,1176.75,626.05,490.875,289.8,307.15
5,14.25,7.465,18.31,11.04,13.22,102.0771,87.65,0.438,115.15,1241,1157,603.45,473.55,290.75,307.15
5,14.75,7.5915,17.35,10.84,13.975,102.06525,87.7,0.31,112.5,1208.25,1125.75,598.925,459.8,291.525,307.525
5,15.25,8.04,18.965,11.07,14.3,102.062175,88.4,0.39775,110.15,1159.25,1095,570.175,440.125,290.325,307.65
5,15.75,8.355,18.7775,11.25,14.1525,102.0402,88.525,0.313,106.9,1117,1018,563,417.2,289.7,307.3
5,16.25,8.665,18.33,11.25,14.275,102.03375,89,0.33575,96.525,1037.5,944.25,513.625,387.45,289.65,306.8
5,16.75,8.325,18.135,11.25,14.11,102.0292,89.4,0.228,89.2,958,869,464.1,354,288.6,306.6
5,17.25,9.335,17.93,11.15,14.185,102.02505,89.75,0.206,79.855,885.75,803,442.775,336.35,289.65,306.075
5,17.75,9.175,17.79,11.0575,13.905,102.011,89.875,0.1225,72.775,787.35,723.275,399.375,293.725,288.65,305.5
5,18.25,9.0975,16.195,10.68,13.8725,102.0097,90.6,-0.016,57.4,686.1,627.5,349,264.6,288.6,304.8
5,18.75,8.8575,15.015,10.6,12.7075,101.9992,91,-0.076,47.8,581.7,543.6,303.9,222.6,287.9,304
5,19.25,8.21,14.2925,10.46,12.3525,101.9923,91.5,-0.13,38.5,504.2,463.4,255.9,191.8,288.7,303.8
5,19.75,8.0775,13.9275,10.28,11.8625,102.0027,92.3,-0.267,32,428.5,393.5,219.635,162,289.5,303.2
5,20.25,8.0125,12.955,10.06,11.39,102.0067,93.2,-0.453,24.6,347.7,307.5,179.2,128.2,289.9,302.9
5,20.75,7.9945,12.0025,9.98,10.7625,101.998,93.9,-0.618,18.1,274,243,139.8,99.6,287.8,302.2
5,21.25,7.5175,11.845,9.95,10.73,101.997,94.2,-0.711,11,201.8,178.4,102.5,74.19,287.4,301.3
5,21.75,6.892,10.285,9.6,10.3225,102.007,94.6,-0.903,6.6,155.6,136.9,78.47,59.02,287.3,300.6
5,22.25,6.6355,9.185,9.51,9.37,102.0105,95,-1.062,2.53,110.6,101.4,56.87,41.18,289.5,300.5
5,22.75,6.60175,8.4175,9.51,8.605,102.0056,95.1,-1.183,1.24,84,80.1,42.1,31.05,289.4,300
5,23.25,6.53975,7.8805,9.51,8.285,102.0236,95.4,-1.319,-1.05,66.87,60.9,28.24,22.03,289.1,299.5
5,23.75,6.17775,7.2075,9.51,8.19,102.0383,95.4,-1.492,-1.81,54.12,47.84,21.26,17.14,288.4,299.3
6,0.25,9.77,6.9365,10.77,8.04,101.9291,97,2.383,8.662,82.7,60.47,45.18,22.3,300.7,317.7
6,0.75,8.79,6.5925,9.93,7.716,101.9281,97.3,2.136,6.198125,74.47,52.23,38.6,19.88,300.5,316.2
6,1.25,8.26,6.57,9.03,7.428,101.9283,97.4,2.057,4.7425,68.9,50.28,35.39,18.7,299,313.6
6,1.75,8.05,6.464,8.67,7.265,101.9352,97.6,1.92,4.56725,70.58,48.4,36.68,16.62,298.5,313
6,2.25,7.836,6.599,8.41,7.282,101.9248,97.5,1.775,7.43925,75.04,55.03,41.68,19.26,298.7,313
6,2.75,7.782,6.553,8.2,7.282,101.9111,97.5,1.802,9.9635,82.5,63.76,46.176,24.08,298.1,313.6
6,3.25,7.784,6.539,8.0725,7.221,101.89285,97.625,1.957,16.38325,104.95,76.5575,59.81,28.8625,298.275,313.8
6,3.75,7.805,6.6935,8.2,7.456,101.9023,97.4,2.061,24.82875,129.8,86.5,71.56,34.66,299.9,314.2
6,4.25,7.7,6.747,7.877,7.606,101.9089,97.1,2.174,32.32025,169.9,111,93.535,43.96,300.9,315.5
6,4.75,8.41,7.2205,8.27,7.647,101.9131,96.9,2.386,44.5225,215.8,148.8,122.9,58.46,300.1,316.9
6,5.25,8.87,7.5455,8.59,8.11,101.9073,96.8,2.65,62.9175,272.1,184.5,157.3,74.41,298.3,318.5
6,5.75,9.2,7.698,9.07,8.69,101.9053,96.6,2.869,87.445,322.9,226.7,173.2,93.1,298.8,319.2
6,6.25,10.29,9.24,10.76,10.32,101.9072,96.5,3.017,101.065,374.7,271.6,210.7,107.6,301.1,321.1
6,6.75,12.06,11.605,12.85,11.53,101.9124,96,3.143,118.27,442.9,323.8,244.7,129.2,299.9,323.1
6,7.25,13.21,13.165,15.29,14.45,101.9056,95.6,3.582,161.0075,549.8,379.4,305.8,149.5,299.6,324.8
6,7.75,15.19,15.16,18.71,17.95,101.9083,95.6,4.001,177.5725,641.6,443,347,175.7,300.2,326.9
6,8.25,16.39,18.585,21.16,21.33,101.9233,94.9,4.238,209.4125,733.3,543.6,389.9,209.2,300.2,330.2
6,8.75,18.36,21.71,24.05,25.96,101.9328,94.3,4.186,237.16,819,615.8,425,248.8,301.2,332.2
6,9.25,22.36,26.57,29.81,29.05,101.9464,93.5,4.089,275.92,932,670.5,489.1,265.4,301,334.7
6,9.75,24.525,30.0375,37.0125,33.6775,101.935975,92.9,4.31575,305.205,1017.75,763.8,530.2375,290.65,302.1,337.95
6,10.25,27.98,30.5525,41.2625,39.045,101.927525,91.975,4.552,355.17,1098,798.125,565.175,307.65,302.2,340.3
6,10.75,31.6425,32.23,46.2,44.1675,101.928025,91.575,4.68775,395.79,1173,869.75,612.9,336.9,302.625,342.15
6,11.25,32.7225,42.5375,50.545,47.84,101.941375,91.275,4.644,354.69,1247,887.75,633.8,354.675,302.275,346.15
6,11.75,38.5375,51.4,53.7675,51.0725,101.936625,90.65,5.0285,378.015,1291.25,906.75,664.65,356.275,303.675,347.7
6,12.25,40.0875,56.1225,55.1175,54.3325,101.942275,90.6,4.9725,457.15,1338,976.5,685.7625,375.125,304.575,351.875
6,12.75,43.8875,59.7725,55.6075,57.5375,101.938875,90.175,5.43825,467.5,1350.75,994.75,698.925,382.4,305.675,353.125
6,13.25,51.28,57.385,58.085,58.3225,101.93505,90.375,5.39025,456.05,1358,959.75,705.0125,372.725,304.375,354.65
6,13.75,50.71,54.825,62.71,61.5,101.9292,89.7,5.653,454.7,1369,972,711.5,386.5,304.7,356.1
6,14.25,55.38,60.425,61.16,61.35,101.9317,89.9,5.632,459.4675,1355,979,698.1,366.4,304.9,355.3
6,14.75,57.665,59.65,62.21,59.64,101.92155,89.5,5.8975,442.215,1330,910.5,688.05,339.8,304.95,356.85
6,15.25,58.23,50.7,61.53,56.53,101.904,90.1,5.703,432.2,1306,903,676,335.3,304.7,355.9
6,15.75,54.4975,52.4425,59.1525,56.1,101.911925,89.6,5.49275,418.7,1239.25,867.5,648.9875,323.675,304.375,355.8
6,16.25,54.6575,54.42,56.18,55.915,101.912025,90.475,5.32025,396.15,1189.5,817.25,629.3,303.9,304.525,353.075
6,16.75,61.65,58.045,53.8325,52.3825,101.9147,90.625,5.26825,372.305,1107.5,749.275,592.85,286.3,303.975,352.075
6,17.25,54.0875,54.5575,48.32,50.4525,101.905575,90.675,5.324,328.52,1048.75,671.275,561.075,263.75,304.55,349.9
6,17.75,50.7875,48.8825,43.725,46.4475,101.90135,91.275,5.154,289.375,962.25,610.325,518.35,235.025,304.275,348.775
6,18.25,43.4925,44.205,40.6725,43.09,101.910475,92.3,5.01625,268.735,869.75,534.65,470.64125,206.1,303.125,345.6
6,18.75,38.0775,37.94,38.005,38.0875,101.8945,92.55,4.85625,224.1075,765.075,455.575,421.375,172.5,302.65,342.325
6,19.25,35.7425,31.64,34.1275,32.0825,101.8847,93.4,4.60925,182.92,664.625,410.2,369.25,158.225,303.375,338.675
6,19.75,34.955,27.99,32.04,27.0425,101.892775,93.8,4.44875,152.365,586.675,353.65,323.425,134.175,302.9,337.5
6,20.25,30.4475,23.49,29.2,24.8225,101.884875,94.575,4.448,115.235,500.275,284.65,270.775,109.1,302.1,334.975
6,20.75,27.33,19.3275,26.365,22.755,101.882975,94.325,4.30525,92.685,414.425,252.65,229.65,99.625,302.2,332.3
6,21.25,23.285,15.4675,22.63,19.5575,101.88875,95.2,4.22875,67.375,332.95,196.025,176.5,77.12,301.675,329.15
6,21.75,20.165,11.9675,19.3475,16.815,101.893525,95.75,4.09025,46.94,252.1,158.575,131.525,63.795,302.1,327.875
6,22.25,17.005,10.35,16.915,14.4,101.8854,96.075,3.829,35.489,181.375,125.9,114.425,49.595,302.325,324.375
6,22.75,14.46,9.225,15.135,12.0525,101.902475,96.575,3.355,26.25775,157.175,98.9,87.98,38.85,301.7,324.075
6,23.25,12.6375,8.01375,13.545,10.1725,101.9093,97.075,2.835,17.248,126.225,80.2,62.46375,32.46,301.925,322.4
6,23.75,11.2975,7.23575,12.2975,8.9975,101.89875,97.175,2.77975,11.437,96.075,70.01,54.4825,26.77,302.625,320.35
7,0.25,11,2.127,4.087,2.948,101.7,97.9,6.628,6.40875,55.745,6.903,25.38,3.623,327.2,338.4
7,0.75,9.67,1.154,2.817,2.51,101.7,97.8,6.6225,4.984,51.2625,6.89725,21.56,2.814,325.6,338
7,1.25,8.7,0.8245,2.154,2.261,101.7,98,6.53,4.334,47.9025,6.8975,21.92,2.671,326.2,336.4
7,1.75,8.01,0.7175,1.653,1.614,101.697,98.3,6.574,4.644,48.1425,6.8985,22.29,2.662,325.7,336.8
7,2.25,7.621,0.652,1.6,1.51,101.6818,98.4,6.478,5.462,47.205,6.903,26.34,2.5,324.3,335.7
7,2.75,7.334,0.644,1.375,1.902,101.6887,98.2,6.461,7.22575,56.2425,6.906,27.22,3.179,322.8,335.9
7,3.25,7.77775,1.07125,1.64725,2.362,101.6871,98.2,6.5865,12.078,68.005,7.3085,35.84,4.5965,326.225,337.075
7,3.75,7.1215,1.5365,1.69725,2.776,101.682375,98.2,6.6165,17.466,82.65,8.92,49.198375,5.999,323.225,336.95
7,4.25,7.276,1.663,1.974,2.911,101.6868,98.2,6.383,25.126,111,12.2675,59.54,8.69,326.2,337.7
7,4.75,7.862,3.248,2.7,4.149,101.6986,98.1,6.69,35.905,136.3,13.8275,74.1,11.21,325.7,338.2
7,5.25,9.2,4.092,3.767,4.8,101.7,97.9,6.723,50.84475,162.725,18.1375,85.735,12.9,326.6,339
7,5.75,9.915,5.5255,4.56475,6.87675,101.7034,97.9,7.07975,69.505,211.35,21.165,117.975,19.8675,325.575,340.55
7,6.25,10.5975,7.7305,6.1885,8.9925,101.703225,97.625,7.31725,90.9775,277.4,26.865,149.6625,24.525,324.025,343.575
7,6.75,11.865,9.65,8.505,12.11,101.69575,97.55,7.465,113.06,335.425,29.52,180.4,27.555,326.1,344.95
7,7.25,13.89,12.365,11.55,15.225,101.698425,97.125,7.5835,132.685,368.85,34.765,207.3,34.0825,327.9,347.525
7,7.75,16.125,14.815,14.485,18.8875,101.694225,96.6,7.72525,158.88,421.15,37.36,226.55,37.2375,328.975,349.35
7,8.25,18.265,17.695,17.0825,22.16,101.7003,96.125,7.99725,187.0475,520.3,42.365,269.2,42.87,328.425,351.65
7,8.75,19.51,20.65,21.93,26.185,101.69715,95.8,8.08,222.905,583.5,47.3975,311.22,47.245,327.95,354.35
7,9.25,21.905,24.68,26.79,29.835,101.6932,95.35,8.31,257.98,668.475,53.4425,359.25,54.68,328,358
7,9.75,23.77,28.5175,30.62,33.3825,101.70765,95.025,8.4925,290.375,775.55,58.765,416.975,66.5425,329,360.85
7,10.25,26.12,30.42,36.77,37.54,101.7,93.9,8.53,305.5325,804.5,61.6275,435.2,66.37,329.8,362.6
7,10.75,29.91,33.4,42.32,41.16,101.6917,93.2,8.85,328.8125,846.5,62.02,453.6,69.51,330.1,364.9
7,11.25,32.18,39.77,45.72,43.12,101.7,92.7,9.36,334.815,923.75,69.2025,452,78.28,331,367.1
7,11.75,36.55,47.1225,49.1525,46.695,101.70735,91.825,9.4175,366.0275,909,74.855,499.75,88.75,330.825,371.825
7,12.25,38.81,53.05,50.3,49.99,101.7198,91.7,9.79,399.4,928.25,77.9575,574,88.5,332.6,372.2
7,12.75,41.52,57.645,55.02,51.45,101.7161,90.8,9.83,418.2,1144.75,80.75,613.1,94.7,332.1,373.9
7,13.25,45.2175,61.0525,56.5825,54.065,101.727875,90.95,10.0025,428.725,1169.5,80.55,628.1,95.2,331.5,376.025
7,13.75,47.1,64.7125,55.3825,54.1775,101.736875,90.55,10.0175,430.5175,1178,80.8,633.3,97.275,332.525,375.85
7,14.25,50.5025,67.4975,55.625,53.77,101.742675,90.1,9.755,427.75,1161,80.4,629.025,98.875,330.3,376.575
7,14.75,53.9875,65.55,55.5,53.71,101.718725,90.35,9.88,418.055,1141.5,79.205,616.075,100.875,330.925,376.625
7,15.25,55.7,52.02,53.895,51.47,101.7394,90.1,9.93,403.5,1114.25,74.105,602.3,92.85,331.9,376.2
7,15.75,54.395,58.0525,51.235,51.305,101.72295,90.225,9.9275,398.725,1074.5,73.72,585.325,90.2,330.25,376.25
7,16.25,54.18,55.365,48.29,50.51,101.7031,91.1,9.67,369.505,1009.75,68.745,551.9,83,332,373.6
7,16.75,52.95,54.56,43.76,47.35,101.6966,90.8,9.7,345.9225,942,65.0625,520.7,82.3,329.9,371.6
7,17.25,51.25,51.1225,40.1125,45.9225,101.6884,91.1,9.435,319.1825,883.5,60.325,489.95,79.6625,327.975,370.85
7,17.75,50.29,46.0875,36.915,41.2425,101.6932,92.025,9.295,277.105,794.6,58.385,438.65,75.2775,327.725,368.65
7,18.25,44.7725,41.04,33.41,36.995,101.698325,92.7,9.04,241.0775,703.2,53.69,385.325,65.9075,328.45,363.8
7,18.75,39.9425,34.4375,29.19,32.91,101.688375,92.8,8.9425,209.92,615.25,47.35,339.8,56.5675,327.65,361.475
7,19.25,36.73,28.68,25.46,26.71,101.6931,93.1,8.85,176.5325,529.95,44.5275,298.74,52.5,326.3,358.6
7,19.75,33.22,23.675,21.92,20.91,101.6981,94.3,8.44,147.7225,440.375,40.0325,249.1,44.48,325.2,355.8
7,20.25,29.79,18.435,18.93,19.98,101.7,95.2,8.27,113.98875,350.6,30.3825,195.1,33.96,324.9,354.2
7,20.75,24.93,14.51,16.5,16.8,101.7053,95.4,8.13,89.26,274.2,25.555,150.3,24.47,325.6,353.2
7,21.25,21.08,10.42,13.32,14.16,101.7,96,8.06,62.4925,222.575,21.585,122.3,19.86,325.1,350.6
7,21.75,17.96,8.48,11.33,11.69,101.7,96.4,7.903,47.055,183.425,17.58,95.8,15.48,325.4,349.4
7,22.25,15.77,6.737,9.04,9.46,101.7,96.8,7.622,33.191,134.6,13.4325,74.01,10.91,326.4,346
7,22.75,14.28,4.991,7.81,7.925,101.7212,97,7.415,21.097,103.6,8.655,55.055,7.779,325.8,343.9
7,23.25,12.5,3.2495,6.441,5.757,101.7,97.3,7.235,14.286,80.55,7.306,40.84,5.338,326,341.6
7,23.75,11.43,1.998,4.002,3.945,101.7,97.7,7.094,9.69625,68.8,6.905,31.06,3.909,327.6,340
8,0.25,2.33525,-2.652,-0.21025,-2.5245,101.807075,96.95,4.716,-5.0075,6.8785,5.86075,0.0695,0.494,318.125,327.3
8,0.75,1.916,-2.81375,-0.72575,-2.8885,101.8014,96.925,4.489,-5.134,6.728,6.311,-0.29275,0.4705,317.9,327.175
8,1.25,1.50775,-2.803,-1.1095,-2.9245,101.80295,97,4.51575,-4.9805,6.6775,6.2125,-0.4265,0.52675,317.8,327.35
8,1.75,1.5345,-2.76025,-1.28075,-2.87225,101.795225,97,4.6935,-4.6735,6.7125,5.70575,-0.373,0.46425,318.675,326.2
8,2.25,1.324,-2.582,-1.302,-2.769,101.7916,97.1,4.717,-4.38475,6.726,6.649,-0.24,0.489,318.7,326.6
8,2.75,1.1975,-2.592,-1.31675,-2.5545,101.7708,97.075,4.39675,-3.7945,6.76725,6.71475,0.1,0.5215,319.85,326.3
8,3.25,1.2125,-2.3125,-1.108,-2.4235,101.782875,97.225,4.3715,-3.20675,7.084,6.715,0.96325,0.68225,318.175,325.9
8,3.75,1.216,-2.2595,-0.9615,-2.1585,101.7697,97.4,4.3555,-2.277,13.57,6.7145,2.45945,0.8705,319.2,325.5
8,4.25,1.222,-2.1155,-0.88475,-2.0815,101.78065,97.5,4.2455,0.414,19.36,6.7165,6.0085,1.239,317.7,325.6
8,4.75,1.5525,-1.626,-0.611,-1.89875,101.778025,97.5,4.31975,3.988,28.205,6.736,12.305,1.6605,319.175,325.675
8,5.25,1.7335,-1.016,-0.1,-1.43725,101.773775,97.725,4.39775,8.9775,41.685,6.907,20.2025,2.82775,320.425,326.35
8,5.75,2.15375,-0.229,0.0095,-1.0505,101.769375,97.775,4.6145,17.719,56.1,8.13,30.525,3.9445,320.825,326.25
8,6.25,3.0145,0.47675,0.807,0.32,101.78295,97.7,4.672,27.755,74.415,11.755,43.945,6.1345,321,327.15
8,6.75,3.6395,1.779,1.777,1.27425,101.7725,97.6,4.71575,39.09075,101.45,13.69,60.1075,8.24,320.975,328.25
8,7.25,4.512,3.31975,3.0515,2.736,101.77695,97.3,4.913,54.56,135.75,14.84,78.585,11.555,321.45,330.35
8,7.75,5.6815,5.2585,4.473,4.60775,101.7793,97.025,5.234,73.065,177.05,18.6675,105.775,15.2,321.45,331.675
8,8.25,7.3165,7.69575,6.5365,6.7785,101.78235,97,5.3555,94.15,218.55,20.715,128.85,18.905,322.55,333.55
8,8.75,8.6,9.6475,9.075,9.24,101.7516,96.7,5.31,112.245,259.225,23.68,152.8,23.09,322.5,334.8
8,9.25,10.21,12.65,12.28,11.76,101.77885,96.425,5.426,132.5825,312.2,24.285,178.375,26.8425,323.7,337.275
8,9.75,12.2575,15.33,15.06,15.8175,101.77955,96.025,5.52775,153.705,361.55,26.9075,205.825,30.3675,324.925,338.925
8,10.25,13.8325,17.785,18.11,18.1325,101.78615,95.7,5.68475,166.585,390.05,29.2725,225.25,34.5725,324.825,340.625
8,10.75,16.1,20.7825,21.39,20.83,101.7981,95,5.893,188.3275,450.625,33.65,255.2,37.82,323.3,342.8
8,11.25,18.75,23.4425,24.97,23.59,101.8093,94.2,5.933,201.8375,520.2,36.44,275.8,42.64,323.5,344.6
8,11.75,21.91,27.0125,28.6325,26.84,101.7979,93.7,6.165,223.18,534.55,38.14,304.3,46.65,324.2,346.5
8,12.25,23.565,29.71,29.3975,28.79,101.78735,93.25,6.064,230.6875,573.125,40.635,314.25,47.375,324.75,347.55
8,12.75,25.64,33.71,32.695,30.31,101.7866,92.6,6.266,241.505,601,44.63,335.1,50.31,324.3,349.9
8,13.25,27.44,35.455,35.69,31.91,101.7855,92.3,6.343,246.18,631.3,45.14,332.1,48.75,324.3,350.5
8,13.75,28.235,36.73,37.225,31.99,101.7813,92.2,6.3895,262.57,660.325,44.405,352.2,51.39,325.65,350.85
8,14.25,30.705,36.4275,39.0825,33.305,101.78535,92.05,6.508,260.36,632.675,43.575,341.8,52.595,325.2,351.75
8,14.75,32.3425,36.63,38.135,33.5375,101.801925,92.275,6.652,253.22,625.8,44.29,342.8,51.9575,325,352.3
8,15.25,34.19,33.765,37.365,33.36,101.802,92.6,6.437,242.64,590.025,41.57,334.1,50.08,323.7,351.6
8,15.75,33.6175,34.15,35.82,31.19,101.8056,93.025,6.48725,211.46,539.4,39.0675,301.575,44.2325,322.8,351.4
8,16.25,31.8775,31.725,33.06,30.38,101.793775,92.725,6.55625,207.77,524.2,37.75,283.9,45.0075,321.425,350.825
8,16.75,30.29,29.525,30.82,28.03,101.77995,92.95,6.537,180,488.85,34.3075,258.7,39.865,321.15,348.475
8,17.25,28.87,27.16,27.9025,27.5,101.7941,92.9,6.48,159.5525,424.525,30.24,227.7,36.03,321.9,347.4
8,17.75,26.285,25.085,25.175,24.2,101.7526,93,6.429,141.2125,368.5,28.14,198.4,30.245,322.55,345.8
8,18.25,24.2675,21.97,23.175,20.465,101.7559,93.4,6.1205,120.32,336.7,26.21,178.85,28.265,322.175,345.1
8,18.75,23.77,19.285,20.53,18.5125,101.782075,93.375,6.4055,104.94,291.6,22.5825,158.325,24.105,322.275,343.525
8,19.25,20.635,15.1875,17.01,15.4,101.77165,94.1,6.161,76.14,241.575,20.385,134.2,17.865,321.3,341.6
8,19.75,18.3,11.2625,14.38,11.69,101.7925,94.025,6.068,57.73,189.475,15.67,102.3,15.39,321.6,340.8
8,20.25,15.21,8.55,12.425,8.4425,101.7806,94.5,5.822,42.418,144.1,14.335,77.1025,11.1575,321.2,337.875
8,20.75,12.5,5.72125,10.29,6.1255,101.7785,95.1,5.7055,28.3135,103.05,12.43,58.47,7.9745,320.45,335
8,21.25,10.015,3.3285,7.843,4.317,101.78825,95.725,5.5085,15.552,74.835,7.8815,39.725,5.989,320.4,333.775
8,21.75,7.811,1.5985,6.007,1.9525,101.802325,96.325,5.351,7.202,54.455,6.905,26.29,3.6975,319.8,331.825
8,22.25,6.082,-0.05025,4.26875,0.685,101.8125,96.4,5.13,1.01225,34.03,6.755,14.98,1.893,318.8,329.9
8,22.75,4.806,-1.2095,2.95375,-0.348,101.7958,96.6,4.913,-2.40675,21.5925,6.71,8.51,1.174,319.7,329.3
8,23.25,3.883,-1.6735,1.66075,-1.486,101.7975,96.9,4.757,-4.12625,13.9375,6.653,3.672,0.903,318.7,328.7
8,23.75,3.1125,-2.48375,0.58975,-2.033,101.7734,97,4.6685,-4.69025,7.39475,6.439,0.868,0.5985,318.45,327.4
9,0.25,-0.106,-1.015,-0.332,-1.205,101.7824,96.3,1.764,-6.891,0.004,6.719,-0.947,0.65,306.2,313.4
9,0.75,-0.214,-1.011,-0.442,-1.145,101.76885,96.6,1.7215,-6.2705,0.004,6.718,-0.8795,0.51,307.25,313
9,1.25,-0.214,-0.771,-0.4765,-1.05875,101.75365,96.9,1.787,-5.4765,0.004,6.718,-0.7805,0.46,307.1,313.25
9,1.75,-0.21475,-0.80725,-0.463,-1.087,101.74195,96.85,1.791,-5.91,0.005,6.721,-0.84575,0.47925,306.825,312.6
9,2.25,-0.107,-0.89425,-0.445,-1.042,101.7352,97.1,1.7695,-5.2235,0.004,6.71975,-0.8455,0.48925,306.775,312.65
9,2.75,-0.106,-1.18475,-0.443,-1.074,101.740775,97.15,1.698,-5.5405,0.004,6.71875,-0.82725,0.42175,306.025,311.9
9,3.25,-0.098,-1.08975,-0.522,-0.9225,101.760525,97.2,1.683,-4.9385,0.007,6.71875,-0.74,0.422,306.3,312.05
9,3.75,-0.107,-0.9305,-0.44675,-0.86925,101.72845,97.2,1.6945,-5.185,0.004,6.718,-0.7145,0.491,305.15,312.05
9,4.25,-0.107,-0.96975,-0.4325,-1.06,101.751325,97.2,1.7105,-4.548,0.005,6.723,-0.80975,0.50025,306.325,312.05
9,4.75,-0.116,-1.10775,-0.656,-1.1675,101.788875,97.4,1.6825,-4.53975,0.0855,6.7985,-0.66975,0.51325,307.1,311.675
9,5.25,-0.12275,-0.996,-0.442,-0.97675,101.771,97.4,1.77025,-4.249,2.915,6.901,-0.457,0.448,307.7,312
9,5.75,-0.107,-0.9905,-0.3715,-0.9655,101.7607,97.3,1.687,-3.8455,6.733,6.908,-0.189,0.6195,307.1,312.15
9,6.25,-0.108,-0.795,-0.359,-0.813,101.800075,97.4,1.7335,-2.6605,12.755,6.908,2.94875,0.93575,306.2,312.425
9,6.75,-0.107,-0.65425,-0.379,-0.7895,101.8081,97.45,1.8035,0.46425,25.5275,7.3295,9.575,1.55975,306.825,312.875
9,7.25,-0.107,-0.3835,-0.243,-0.585,101.8045,97.25,1.8905,8.608,43.8,12.3975,21.8675,2.918,308.175,313.575
