DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,NETRAD,PPFD_DIF,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,372.38064265,4.73709715,-1.9425665,-35.9104921,-29.8979823,-10.6614585,0.3001014,0.0262996,-0.3970405,0.1534603,0.0205445,100.51375,72.77125,0.615825,-0.008647475,8.4865227,0.067173075,2.710767,3.13296665,4.054567,5.97961635,7.67486665,-72.5484423,-0.704225,-0.222222,-0.209644,-3.225806,-0.394999975,243.13277415,294.982139575
1,5.75,373.89163265,4.42821065,-1.7261657,-36.15195435,-30.915691975,-8.751949825,0.127015,0.0259403,-0.329717,0.161375975,0.0184481,100.5325,68.2855,0.15575,-0.00823715,7.58409065,0.073413,2.57663335,3.01325,3.98615,5.94495,7.67881635,-69.1923324,-0.704225,-0.222222,-0.209644,-3.237058825,-0.73666635,242.160055,292.23633545
1,6.25,371.8631461,4.4959745,-1.806483775,-35.74531935,-32.3758648,-17.7991524,0.388193,0.022607,-0.394041775,0.165037,0.015041,100.511,70.96175,0.523475,-0.0085005,7.356369,0.065678875,2.517000325,2.951691675,3.949358325,5.891033325,7.68851635,-71.20012095,-0.528169,-0.222222,-0.209644,-3.383345875,-0.403333325,242.25805345,295.095691225
1,6.75,371.4152426,4.2448817,-2.82866845,-34.98958775,-32.60404835,-11.9247216,0.172699,0.024389,-0.488345,0.151033,0.024157,100.497,69.212,0.401125,-0.008354075,8.293189,0.06779485,2.47701635,2.90056665,3.9038997,5.84021635,7.6753997,-67.4551219,-0.713028325,-0.222222,-0.209644,-3.227681475,-0.26833365,241.29093405,297.166935175
1,7.25,371.126834775,5.117632325,-0.44645825,-34.75875675,-35.861174925,-10.89278615,0.197820375,0.019219225,-0.442124075,0.15710855,0.0214449,100.50425,67.67025,-0.242,-0.008318175,7.44330585,0.066357375,2.442933025,2.856124975,3.869466975,5.785517,7.668933025,-61.63318735,-0.4489438,0.6222224,-0.0104822,-0.67891995,0.1299997,241.0258469,291.78171235
1,7.75,370.7367491,4.02296125,-2.6339398,-31.82778955,-32.40056575,-3.3845157,0.263162,0.020280325,-0.48655795,0.1794753,0.021814525,100.52275,63.62575,-0.24245,-0.008558825,7.017506075,0.0771536,2.40130805,2.819787525,3.814158025,5.73685805,7.651542,-36.518623675,0,6.1444443,0.419287,2.52813235,0.923333,240.634175675,299.13559135
1,8.25,379.717043,5.54901945,-5.10383575,-27.069194,-31.4987757,-4.11497865,0.27481925,0.02469415,-0.60861055,0.17322375,0.045201,100.5455,57.641,1.316525,-0.0084571,6.4145011,0.1025366,2.5055336,2.8870167,3.7328003,5.6749,7.6033664,-0.9077082,0,19.8666664,0.822850775,8.471493325,1.503333,240.6906544,307.689225475
1,8.75,370.31714685,5.77994995,-5.83236795,-23.865919,-22.48613625,-7.2871207,0.36509615,0.0492721,-0.45799605,0.1993399,0.0977883,100.594,54.59375,2.969875,-0.008698175,7.76779985,0.0903335,2.64518365,3.025192,3.69146635,5.6235,7.58908365,12.2806905,0,54.511111,2.096436,24.208552125,3.07333365,242.1825307,318.928390225
1,9.25,376.0859238,5.72787975,-6.10545975,-15.8272799,-22.39384485,4.329071875,0.4709257,0.0660027,-0.407160775,0.2600292,0.1241004,100.66375,52.402,3.481425,-0.0093802,8.6339696,0.1268587,2.7604669,3.10441695,3.7433169,5.606917,7.6073669,31.832128125,0,96.111111,3.197065,42.83570875,4.54999975,243.7764805,326.8390335
1,9.75,389.145075425,5.682686425,-7.164481775,-4.5837229,-18.65033225,-3.980511875,0.59060195,0.0588131,-0.3536814,0.309601425,0.14257065,100.679,45.968,4.7032,-0.000924899999999997,9.99135735,0.13121625,3.1374,3.3976831,3.898833,5.599,7.6289,35.2155539,0,107.238888925,4.612159,54.26106555,6.18333355,246.0209584,336.27619855
1,10.25,389.376962475,5.8635747,-7.2344768,2.789449825,-21.868287375,7.9164572,0.507107875,0.061648625,-0.259811875,0.340256375,0.16167775,100.69725,41.524,5.3744,0.2433446,10.402367375,0.157701875,3.542650225,3.723317,4.055200225,5.585966775,7.646799775,51.72230365,0,143.111111025,4.47589105,63.765941,5.7799999,244.931010075,344.10622825
1,10.75,389.2027868,5.71950945,-6.7133845,7.2207894,-2.165269875,16.80652135,0.470047625,0.060857,-0.310789,0.406386125,0.172479875,100.7055,37.73125,5.899325,0.28024175,10.9154765,0.1438145,3.890017,3.992633,4.2088501,5.59461645,7.6512501,55.197833325,0,195.0666664,6.074423575,89.947486825,7.910000225,246.587400375,350.02416095
1,11.25,387.677629,5.66315265,-9.068631325,7.7513884,7.0186723,15.7222742,0.55969825,0.072958125,-0.244413375,0.3527555,0.166617625,100.6927,36.57425,6.3435,0.29289735,11.36337225,0.1537057,4.5604002,4.3723998,4.4076668,5.6084002,7.6533332,75.1728584,0,199.47222215,6.865828,99.915604,9.125000125,250.398223725,355.12623375
1,11.75,382.8485193,5.5306507,-8.889125875,10.4192798,8.4535829,14.9572944,0.376579225,0.068559,-0.25712405,0.369650325,0.164079,100.66745,33.7075,6.8008,0.3128598,11.48761965,0.170358575,5.2523,4.9426667,4.7424667,5.6311167,7.651967,84.9982053,0,237.5277781,8.9727462,109.1222806,10.76,252.4836994,360.0697076
1,12.25,383.587018075,5.496476475,-8.4341312,15.21597985,5.60389305,17.500993875,0.52044305,0.09337845,-0.2790793,0.36716965,0.1632534,100.64045,30.889,7.41525,0.33900995,11.8701297,0.1550423,6.11909985,5.4933833,5.10075,5.67216685,7.655017,73.1623919,0,214.222222475,7.7148848,93.188297,11.266667,254.0190302,362.0294982
1,12.75,381.284540925,5.714467575,-8.8106486,14.2408195,8.4878029,16.6156134,0.31417305,0.0683298,-0.30386465,0.43211945,0.16768495,100.6328,29.774,7.7866,0.40608115,12.09189195,0.12802355,6.8953667,6.175383,5.46424985,5.7290667,7.662367,75.5824116,0,227.677777575,8.0503146,106.6766692,9,256.0846729,365.2562594
1,13.25,381.756511425,5.48386885,-7.891604725,12.777171225,3.9342885,14.634533,0.45766765,0.07414395,-0.266696,0.4111362,0.1509201,100.6271,25.8555,8.384,0.48749415,11.6118304,0.110498575,7.459916525,6.77300005,5.940425,5.817283,7.652808,61.2562732,0,180.155555525,7.085954,81.3803452,8.3066666,256.4607587,366.3696232
1,13.75,380.93742975,5.9821221,-9.0765197,12.792016575,-7.29729485,16.5457333,0.58657835,0.07070885,-0.243543,0.39093365,0.15249985,100.64425,24.14875,8.631,0.5905673,12.2134899,0.1485898,7.86586665,7.177042,6.393467,5.94223335,7.65453335,56.35756455,0,169.5111108,6.7976937,76.4909975,8.026666525,257.076439175,365.9237486
1,14.25,379.348489125,5.805727375,-6.481051,11.4153735,-4.851732125,11.871993875,0.473156975,0.071158075,-0.234541875,0.361878275,0.130333975,100.597125,23.85,8.8075,0.801614,12.330874275,0.109660425,8.1371665,7.5121665,6.7363335,6.0728335,7.6495,32.67674945,0,122.516667075,5.5031451,52.8544634,6.713333,256.31753615,363.02063785
1,14.75,377.815828025,5.8367337,-6.4532024,8.6127595,-8.699181,6.054248325,0.327994,0.0630745,-0.1911725,0.319701,0.114315,100.621975,22.92375,8.83575,1.204183925,12.399189,0.0924375,8.4906665,7.8000835,6.9728335,6.211333,7.644667,22.187194125,0,89.4888889,3.7631028,36.54163535,5.59666665,253.334384125,360.419856025
1,15.25,378.308245525,5.99918165,-5.605759275,5.0338315,-9.3903305,6.235140075,0.39707,0.0498175,-0.2119205,0.323798,0.101208,100.600925,23.509,9.0545,1.17936035,12.7991215,0.079533,8.4833335,7.90075,7.186,6.3635,7.648667,11.67883875,0,56.9222224,1.9863729,22.019880225,3.330000175,252.609606875,354.1163622
1,15.75,378.3889663,6.22489785,-4.30791,-0.3152885,-21.388789,3.7180815,0.548788,0.0523,-0.2229125,0.2119305,0.0808425,100.59185,26.82975,9.0625,0.805619975,13.0941465,0.0835715,8.2991665,7.9151665,7.3676665,6.5215,7.6528335,-7.581660875,0,33.8666668,1.1477989,13.156414175,2.463333175,255.37558225,352.5070946
1,16.25,379.14922695,6.4774665,-2.6106829,-4.6868065,-29.6808545,-1.71483635,0.3618675,0.029552,-0.167842,0.1808115,0.0325985,100.602775,27.944,8.739,0.586867925,13.168166,0.074312,8.0946665,7.8445,7.4666665,6.675,7.6558335,-37.16896575,0,28.3333337,1.048218,11.82108065,1.631666825,252.9591345,346.451516075
1,16.75,377.766691725,6.5066339,-1.160972,-12.253414,-26.4890455,-8.257218625,0.23815,0.0203115,-0.151427,0.113783,0.018686,100.636275,31.122,7.925325,0.6469075,13.450611,0.0820475,7.7853335,7.651833,7.487,6.814,7.6648335,-69.745863375,0,10.45555545,0.419287,3.411478025,0,254.807793625,332.3890535
1,17.25,378.23866975,6.7579814,-0.6602498,-21.96359,-42.498367,-3.6512171,0.233672,0.0189785,-0.151343,0.100814,0.0193185,100.641675,37.33125,6.7523,0.500331525,13.0296375,0.0879225,7.479,7.4413335,7.4023335,6.8975,7.677,-85.640848375,-0.176056,0.69444475,0,-3.94786235,-3.136666825,253.668784875,320.051016875
1,17.75,381.568381,6.864629,-0.9923802,-30.1343535,-38.3021025,-6.543924,0.2521685,0.0143585,-0.145342,0.1066675,0.013308,100.62105,43.34525,5.9384,0.396592,12.678459,0.091048,6.9846665,7.1763335,7.2135,6.9425,7.6701665,-89.6542185,-0.713027825,-0.222222,-0.209644,-4.840584975,-2.866667,250.066531625,312.89945745
1,18.25,381.60934,6.717805,-1.440174875,-34.339652,-38.1101815,-6.708634,0.2982435,0.0172675,-0.1581585,0.129657,0.0145725,100.6466,47.6155,5.656575,0.3515702,12.254241,0.0867225,6.6155,6.8120835,7.0363335,6.9716665,7.646167,-86.4372885,-0.713027825,-0.222222,-0.209644,-4.276069,-2.133333,251.603233375,309.055436325
1,18.75,388.041019,6.749361,-2.334854325,-35.77733745,-38.99470815,-8.495988,0.2277289,0.0148317,-0.16395475,0.115409,0.01548605,100.6514,48.2025,5.1952,0.31701855,12.13197645,0.09055005,6.2623333,6.51251685,6.861233,7.00043315,7.62289985,-84.9633481,-0.73063345,-0.222222,-0.209644,-4.44111025,-1.533333,252.4254646,307.6794753
1,19.25,390.417683,6.402173,-2.694362125,-36.364047525,-47.0711935,-9.09062615,0.222208325,0.021479575,-0.203063925,0.131135,0.0145578,100.643625,53.08975,4.85635,0.3056712,11.97653885,0.0870974,6.090524825,6.238262675,6.70311665,7.021408,7.619749825,-82.9212371,-0.72183065,-0.222222,-0.209644,-3.9834959,-1.2,252.1618036,304.6533159
1,19.75,373.67418135,6.844194525,-2.998267725,-37.221027425,-41.186789125,-7.14355875,0.270314525,0.0176393,-0.15780715,0.120236,0.0151591,100.662475,57.43225,4.44215,0.256039925,11.86919985,0.104666575,5.867783,6.12776665,6.501966825,7.027274825,7.624316825,-80.43674165,-0.71302785,-0.222222,-0.209644,-3.900975,-1.0066667,251.3177249,305.0565807
1,20.25,384.781250025,6.807145525,-2.0122,-37.570779425,-35.91133975,-8.589420875,0.211286,0.015720425,-0.144782325,0.131631025,0.016959,100.677325,60.455,4.4444,0.1477783,11.4245647,0.081237475,5.583808175,5.96066665,6.295249825,7.01770835,7.631600175,-81.60508985,-0.704225,-0.222222,-0.209644,-3.900975,-1.753333,252.631214,303.3082646
1,20.75,384.568330375,6.91400025,-1.349119,-38.6833606,-40.4665534,-8.119921875,0.2318314,0.0189508,-0.141814,0.0920436,0.0154648,100.683825,58.16675,4.228875,0.13676725,11.300331,0.0924188,5.3247332,5.7839332,6.1152668,6.9803334,7.6325998,-80.201130425,-0.704225,-0.222222,-0.209644,-3.79782425,-0.991667,251.996052025,301.518298
1,21.25,374.67011825,6.5624621,-2.217397,-37.856151875,-38.8636372,-6.6826535,0.2811042,0.0185578,-0.148617,0.1238722,0.0148004,100.67885,63.18925,4.002125,0.124457075,11.3275322,0.0858766,5.17041675,5.6265,6.027458,6.943249875,7.640875,-78.85354905,-0.704225,-0.222222,-0.209644,-3.947861875,-0.899999875,250.18182485,302.1156895
1,21.75,389.687159425,6.140535725,-0.61459855,-37.076468875,-47.2460692,-15.53143235,0.300043,0.0189372,-0.1164912,0.1272438,0.018394,100.715475,56.4165,3.33425,0.019518525,11.6879628,0.0883634,4.91918345,5.43898345,5.93295,6.89451645,7.65136645,-79.474327925,-0.704225,-0.222222,-0.209644,-3.947861875,-0.925,251.52364365,303.17764825
1,22.25,371.6677634,6.2691246,-1.6192037,-37.161438025,-38.0680682,-18.17600625,0.19034,0.017259625,-0.14405785,0.124119375,0.01324525,100.740875,63.97175,3.0309,0.089093575,11.01428725,0.0841365,4.673767,5.204374775,5.801550225,6.84565845,7.658300225,-78.071248625,-0.528169,-0.222222,-0.209644,-3.675919,-0.445000225,251.340548975,302.34771685
1,22.75,357.8634868,4.8905228,-1.8599518,-36.9459674,-36.89620655,-26.0754666,0.2790119,0.0232219,-0.13625095,0.1306204,0.01969485,100.7607,65.38175,3.361525,0.072123375,11.37053265,0.08075595,4.4687999,5.002333,5.6655668,6.8107331,7.668033,-78.15859475,-0.528169,-0.222222,-0.209644,-3.92723165,-0.778333225,250.954730125,299.928968475
1,23.25,383.41926325,5.31610575,-1.3825997,-36.509039325,-36.66940055,-14.608289,0.3488689,0.0284133,-0.1124917,0.17327375,0.01943565,100.75625,64.41325,2.716825,0.090228725,10.7836645,0.09143515,4.305791775,4.852458225,5.552924775,6.786658,7.687408,-77.351034275,-0.528169,-0.222222,-0.209644,-3.876593825,-1.15833345,248.949183025,298.485969275
1,23.75,376.8655269,5.9816013,-1.63693615,-35.63546105,-39.268149025,-10.724201325,0.1935772,0.0217632,-0.128677175,0.1572172,0.0188901,100.7127,63.725,2.527475,0.0347049,10.3251973,0.1085821,4.140366575,4.673275,5.431067,6.735133425,7.696966575,-77.950552225,-0.528169,-0.222222,-0.209644,-4.002250925,-0.71499985,248.7033269,297.99370515
2,0.25,377.516078825,5.02071655,-1.9619448,-35.47555425,-87.5270245,-10.49804585,0.2486764,0.01746,-0.3530792,0.1456164,0.0165258,100.412,49.8325,2.73785,0.199063125,9.7244662,0.1279359,5.43680015,6.232575,7.3440333,8.90149985,9.6411667,-97.29443815,-0.528169,-0.222222,-0.209644,-3.977869475,-0.66833365,231.901712,297.514182125
2,0.75,381.7362603,5.2233133,-1.362935375,-35.752277625,-99.1466116,-23.7952561,0.2880888,0.0206266,-0.3464828,0.126152,0.016408,100.399,50.28,2.5256,0.170725125,8.9629902,0.136978225,5.254233,6.067325,7.239333,8.84266685,9.65416685,-96.163853325,-0.6998236,-0.222222,-0.00524109999999998,-4.42798245,-0.671667,232.1163631,298.08212545
2,1.25,387.73768745,5.1333879,-1.20440275,-35.86319275,-97.287840825,-11.03328005,0.2496118,0.0228716,-0.3177042,0.165211,0.01771,100.407,49.821,2.42435,0.154958125,8.739434,0.13026155,5.040067,5.887975,7.113667,8.76858315,9.6608333,-97.19727935,-0.6998236,-0.222222,-0.209644,-4.126032,-0.66833365,231.501891025,297.862811075
2,1.75,376.7369586,4.692594225,-0.889414375,-35.717972375,-96.6621051,-13.7803993,0.3310236,0.0248162,-0.30957825,0.1552208,0.0221698,100.405,48.967,2.3738,0.13596275,8.7653662,0.127060025,4.850283,5.717775,6.97445,8.68675,9.6708333,-96.796779625,-0.6998236,-0.222222,-0.209644,-4.054763925,-0.338333,230.660383225,298.04246465
2,2.25,383.9929425,4.9742511,-1.126166325,-35.4592526,-88.8565065,-16.632431075,0.301703925,0.024029225,-0.30145665,0.139723125,0.017504175,100.42,48.145,2.4412,0.0255806999999999,9.006770025,0.1239446,4.698516525,5.561225,6.830891475,8.606916475,9.675916475,-96.38601425,-0.528169,-0.222222,-0.209644,-4.054763925,-0.201666675,230.20717875,300.6215495
2,2.75,382.1296854,4.9910514,-1.3243644,-34.92032635,-100.612699575,-19.959554,0.2533101,0.01848415,-0.358731675,0.15244615,0.0181353,100.423,52.015,2.07145,0.0149156999999999,8.416518175,0.1406847,4.590333475,5.438345975,6.70404995,8.530958525,9.683083,-94.444661575,-0.6998236,-0.222222,-0.209644,-4.373593625,-0.466667,229.288977475,300.3001709
2,3.25,383.953203375,4.67700875,-2.183900525,-35.10497495,-82.397477725,-11.8528112,0.14530235,0.02721355,-0.40744965,0.154162125,0.018818775,100.416,50.975,1.275375,0.000479599999999964,7.3582353,0.11505175,4.464817,5.3105875,6.595908,8.470333525,9.6855,-92.263870375,-0.704225,-0.222222,-0.209644,-4.20105,-0.338333,228.930002625,300.157678
2,3.75,383.6431381,4.45935055,-1.185491,-34.8576565,-82.354944025,-33.4166855,0.342882225,0.0272215,-0.41935235,0.17153755,0.01896085,100.3263,50.39375,1.745,-0.008487,8.07040045,0.117871525,4.327158475,5.177591525,6.491158475,8.421625,9.689833475,-91.879260175,-0.6998236,-0.222222,-0.209644,-4.202925475,-0.533333,228.08289785,301.43973355
2,4.25,381.17990515,4.79288955,-0.716267825,-35.08201135,-83.332390975,-15.076846,0.342393975,0.02854085,-0.397528825,0.187006075,0.0202321,100.2839,50.08625,1.5061,-0.00426960000000002,7.630265975,0.11776745,4.271633525,5.092829025,6.37334995,8.368875,9.684166525,-93.137513275,-0.704225,-0.23888865,-0.209644,-4.28544635,-0.2,229.826241775,301.842627825
2,4.75,379.12787845,4.696351125,-0.1144468,-35.62274745,-79.367836075,-9.2524935,0.294438625,0.02502735,-0.403829675,0.142872725,0.021585275,100.242,50.295,1.375025,-0.0091276,7.3768623,0.13420335,4.26970005,5.025058475,6.25092495,8.320166475,9.689417,-93.85840495,-0.528169,-0.23888865,-0.209644,-4.12790745,-0.138333,228.96390515,301.34780795
2,5.25,375.6999823,4.5587499,-0.3047415,-35.7554489,-78.94787115,-19.625764875,0.297186575,0.0260946,-0.381319125,0.170531325,0.025023075,100.217,47.90875,1.1799,-0.0092762,7.0873547,0.1224829,4.269108525,4.978179025,6.17669995,8.270833525,9.690833525,-93.44581435,-0.875880575,-0.2333331,-0.209644,-4.051013,-0.41,228.6865482,300.6022358
2,5.75,380.264580475,4.2089384,-1.7089895,-36.5998416,-79.340832475,-14.0272993,0.266236325,0.0265959,-0.368282625,0.15846155,0.02506295,100.228,46.1475,1.3957,-0.007788375,7.02891095,0.136665375,4.232633475,4.895104025,6.137583,8.227658525,9.700833525,-92.278045,-0.528169,-0.22777755,0,-4.126032,-0.333333,228.33,298.179202
2,6.25,378.718922,4.298091,-0.5976999,-37.5723007,-70.178616,-8.653995,0.4074344,0.0192702,-0.35560515,0.175022,0.0190922,100.242,46.63,1.1997,-0.00601150000000001,6.9248567,0.1257825,4.174,4.8335668,6.0986668,8.1720668,9.698667,-90.727345,-0.6998236,-0.2777775,-0.209644,-3.900975,-0.133333,227.140728,296.87382
2,6.75,376.8541304,4.4268393,-1.410754275,-37.309772625,-99.570327,-14.7706083,0.31271715,0.02124135,-0.38114445,0.1554783,0.0183254,100.248,46.65375,1.0922,-0.0089623,6.70825715,0.1251905,4.0451998,4.7464332,6.0356,8.1064668,9.705333,-88.56368,-0.5237676,-0.0888888,-0.209644,-3.075769,-0.133333,225.954744,293.588103
2,7.25,378.1056961,4.3521145,-1.667222375,-36.816239125,-68.56229065,-8.0742625,0.270216,0.02628355,-0.40357815,0.16067645,0.02320185,100.247,50.12625,1.548325,-0.00756,6.0240428,0.1096352,3.9416002,4.6483668,5.9258002,8.0199,9.7066666,-67.901723,1.4128524,4.83333345,0,1.125281,0.6,225.555959,296.490579
2,7.75,381.1211706,4.7886626,-3.78256115,-31.5282014,-57.0075094,-8.4903502,0.28556405,0.02540825,-0.37074905,0.16091595,0.02809335,100.29975,46.76,2.013675,-0.0092571,6.10741665,0.09837115,3.9509,4.571070975,5.819941475,7.9421625,9.693333,-20.238853,12.16549265,20.32777735,0.628931,7.051763,1.866667,226.230399,306.747926
2,8.25,378.7463724,4.9141454,-8.165959175,-23.512042625,-39.552772775,2.2162786,0.3342236,0.0491944,-0.3641412,0.1810136,0.067209,100.33875,44.9415,3.327025,0.00748250000000004,7.305327,0.1034807,4.0740667,4.659075,5.81315,7.858125,9.65450015,0.818601725,19.634683575,34.75555565,1.257862,14.266691525,3.31166635,227.95920945,325.754213475
2,8.75,382.6766116,4.8192128,-10.645896125,-15.858415875,-26.28119225,0.8950644,0.3400764,0.0511004,-0.4228146,0.2498958,0.107887,100.3995,42.14375,4.253575,0.1863802,9.1513162,0.0880145,4.7070167,5.0911,5.9244167,7.8499,9.64233315,12.877125525,36.073944,52.4333329,2.085953825,23.0063769,4.191666675,230.201227525,336.938719875
2,9.25,383.6568269,4.85639435,-13.337477225,-7.091308625,-18.54242005,10.828103575,0.5930144,0.0758934,-0.5065782,0.2914316,0.1274786,100.423,38.9425,4.9835,0.24671225,10.4675416,0.1113961,5.3277,5.5478,6.078083,7.89605,9.63966685,18.017101,1.320422525,85.04444435,2.924527825,35.24756145,6.524999675,232.398093125,340.843770375
2,9.75,387.333130225,4.893845425,-15.177374,-4.289657125,-7.68207885,12.35260315,0.5885954,0.0706814,-0.5420786,0.3402086,0.1311126,100.452075,37.09575,5.95,0.3759046,11.207557,0.1522899,5.81705,5.943325,6.25238315,7.87765,9.6325,44.568959,105.1144362,142.105555125,5.660377,59.564891,10.066667,234.985263,348.43943
2,10.25,386.50136035,4.93546795,-18.729414,1.902133,-11.04088275,24.34283215,0.65232975,0.08416475,-0.57487475,0.37781025,0.164534125,100.497225,35.26675,7.169,0.3832673,11.654170875,0.115000725,6.446717,6.371275,6.467783,7.873025,9.635833175,45.9382581,94.4102111,163.061111225,6.2159333,70.96023965,10.00333335,236.3641079,353.52099995
2,10.75,386.993799625,4.96489225,-18.0264078,2.7534062,-7.8194238,30.23308075,0.627820375,0.096114375,-0.5869355,0.3902445,0.165410375,100.523375,33.73175,7.5335,0.4146986,12.062700875,0.1748012,7.0376,6.9282375,6.724733,7.8956875,9.63425,38.4584708,93.5563376,128.111111225,6.50943415,52.7194294,8.92333365,239.54742455,358.96436555
2,11.25,385.4008888,5.0357454,-18.221044025,5.822618,-19.85779695,35.55947985,0.74256825,0.088606375,-0.5558862,0.4496015,0.18600975,100.5519,32.0375,8.0995,0.51952375,12.659196875,0.175036975,7.751066825,7.460000175,7.10191665,7.952325,9.637250175,43.521023925,0,158.888889,6.325995625,64.032257825,10.033333325,240.610411325,363.4687843
2,11.75,382.7435904,5.1647908,-18.1433551,6.3986902,-25.1430824,45.944817775,0.891862875,0.10276975,-0.5504385,0.472633375,0.18986075,100.56475,29.2995,8.85,0.61755065,13.149058125,0.1850928,8.42585015,8.12395,7.53566685,8.026,9.6276667,47.77387435,4.95598590000003,166.477777675,7.99790355,66.94673685,11.5100003,241.29915525,363.0031837
2,12.25,380.37845075,5.1411565,-19.256702725,8.1883582,-6.11014135,46.55462775,0.752715125,0.093140625,-0.50547675,0.512587375,0.19233675,100.5525,27.36525,9.365,0.8373832,13.347672,0.17536835,9.07766685,8.67146685,7.84124985,8.117,9.6231667,58.13224435,8.60915490000002,227.905555775,8.3962262,97.45311295,12.5799997,242.7881202,365.10279945
2,12.75,381.1307855,4.82205725,-20.979468,8.3577272,2.38862565,59.166462725,0.459238375,0.105669875,-0.445306,0.510283125,0.182776375,100.54135,25.84825,9.7375,0.878220875,13.646489375,0.188385875,9.4816833,9.06816685,8.21033315,8.219675,9.611333,68.21689945,6.24559860000001,203.366666775,8.385744,92.78319575,12.62,245.31278575,366.35732735
