DOY2,HR2,LE,USTAR,TA_1_1_1,WS,FC,H,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
1,16.25,-3.21325,0.0985,-31.8214,0.28675,-0.0759,-37.270575,44.587,372.070875,0.16,-45.484325,-12.124575,1.291675,4.414525,1.39,0.265775
1,16.75,-1.88405,0.047,-32.5549,0.16075,-0.03015,-59.15465,47.77025,372.13125,0.15,-48.696625,-17.2694,-2.557375,0.40035,-0.128,0.25395
1,17.25,-1.49965,0.0455,-32.96235,0.10375,-0.0103,-48.9003,49.3275,372.15085,0.1475,-50.86295,-18.859775,-3.2973,-0.1424,-0.136,0.25565
1,17.75,-0.71515,0.02825,-33.138875,0.102,-0.22285,-46.17725,50.27675,372.14235,0.14,-50.835125,-19.6194,-4.01665,-0.278025,-0.775825,0.25575
1,18.25,-1.2139,0.03275,-33.30485,0.104,-0.15005,-47.14015,51.4055,372.16635,0.1375,-50.287,-19.6074,-3.212225,-0.3298,-0.63335,0.255425
1,18.75,-0.91225,0.0305,-33.32585,0.1365,-0.02765,-38.6129,52.0545,372.17625,0.13,-49.349375,-19.6002,-3.42555,-0.285925,-0.42735,0.22715
1,19.25,-1.3895,0.03875,-33.577325,0.1095,-0.076125,-56.896625,53.26625,372.275375,0.1275,-48.319175,-19.2922,-3.4773,-0.32965,-0.379,0.2105
1,19.75,-5.136875,0.033,-34.07845,0.049,-0.14175,-52.089625,54.246,372.43,0.12,-48.6341,-19.3626,-3.3413,-0.3371,-0.352,0.190875
1,20.25,-1.227125,0.03975,-34.4499,0.12625,-0.048875,-62.416125,55.267,372.566625,0.11,-50.550725,-19.446275,-3.41045,-0.36755,-0.31535,0.175625
1,20.75,-1.013375,0.024,-34.962525,0.13075,-0.137375,-53.43575,56.30525,372.66775,0.1075,-50.5418,-19.5872,-3.080425,-0.301875,-0.402,0.17395
1,21.25,-1.17,0.03475,-35.164,0.1385,-0.074375,-60.703,56.95875,372.6865,0.1075,-48.75005,-19.5436,-2.922775,-0.233525,-0.3685,0.17225
1,21.75,-2.4416,0.0405,-35.506925,0.06325,-0.1949,-57.1329,58.09225,372.6261,0.1075,-49.220825,-19.443225,-3.260325,-0.335275,-0.433,0.173
1,22.25,-1.2031,0.02275,-35.594875,0.13,-0.1897,-58.9727,59.0125,372.6203,0.11,-47.569875,-8.9741,-3.023425,-0.242625,-0.343,0.16825
1,22.75,-0.8518,0.04275,-36.03145,0.08525,-0.098,-44.8162,59.71525,372.6045,0.1075,-46.6189,-8.93875,-2.81745,-0.28725,-0.43,0.165
1,23.25,-0.6656,0.02875,-36.2462,0.1135,-0.0178,-46.07525,60.783,372.6025,0.1,-48.4499,-8.83945,-3.148675,-0.37195,-0.4826,0.15965
1,23.75,-1.364175,0.03175,-36.4492,0.135,-0.348425,-43.35805,61.00425,371.887825,0.1,-47.37285,-9.6264,-3.3435,-0.31215,-0.34925,0.155125
2,0.25,-0.697925,0.026925,-34.911025,0.0765,-0.095625,-51.378425,55.79655,373.558425,0.10925,-48.612975,-9.163625,-3.2485,-0.303525,-0.41755,0.31915
2,0.75,-0.92535,0.02885,-35.04415,0.09605,-0.20185,-43.933275,56.021325,373.5578,0.10925,-45.160775,-9.02325,-3.516725,-0.24675,-0.63375,0.30445
2,1.25,-1.2288,0.03355,-35.190275,0.07775,-0.17215,-55.44965,56.753675,373.46425,0.10925,-48.0786,-8.9673,-3.615425,-0.2632,-0.846875,0.27825
2,1.75,-1.314475,0.019925,-35.319225,0.056575,-0.086425,-56.0991,57.699725,373.40595,0.10925,-47.451375,-9.1086,-3.3558,-0.3129,-0.843625,0.2743
2,2.25,-2.67355,0.026775,-35.918975,0.06885,-0.149025,-40.12855,58.3464,373.4585,0.1,-45.9521,-9.04215,-3.330025,-0.372275,-1.162975,0.2689
2,2.75,-0.996625,0.029175,-35.972925,0.10725,-0.140775,-49.8764,58.258275,373.470425,0.1,-47.506575,-9.11215,-3.053925,-0.292775,-0.786,0.2666
2,3.25,-3.85395,0.02685,-36.184175,0.0804,-0.226525,-60.552175,58.79195,373.518375,0.1,-48.318275,-19.6296,-3.05095,-0.35775,-0.581075,0.26165
2,3.75,-0.754775,0.024925,-36.337625,0.082575,-0.2318,-49.05675,60.39985,373.501525,0.1,-46.567075,-19.749,-3.44055,-0.345075,-0.8936,0.2565
2,4.25,-0.7732,0.0368,-36.7705,0.04275,-0.3694,-43.3552,60.0664,374.2676,0.0995,-46.288925,-19.8848,-3.287475,-0.3576,-0.62805,0.24495
2,4.75,-0.99575,0.02695,-37.321025,0.05725,-0.15875,-46.7209,59.50955,374.3765,0.0895,-44.4056,-19.647975,-3.2193,-0.2342,-0.77115,0.248025
2,5.25,-1.407525,0.02485,-37.7684,0.071,-0.297275,-46.4661,59.49905,374.4116,0.0895,-44.48685,-19.3809,-3.306225,-0.271875,-0.8845,0.2534
2,5.75,-2.87095,0.03,-37.791425,0.08255,-0.0824,-47.1031,59.0189,374.44155,0.08,-43.5386,-19.7288,-3.32065,-0.27515,-0.6952,0.277225
2,6.25,-0.80865,0.02895,-38.19405,0.08095,-0.1579,-34.78525,59.05825,374.36005,0.0895,-41.433975,-19.7466,-3.292425,-0.331775,-0.4002,0.283
2,6.75,-0.9569,0.020925,-38.6245,0.0581,-0.137175,-50.834025,58.1117,374.35575,0.08,-36.813425,-19.795475,-3.2606,-0.238575,-0.36575,0.2923
2,7.25,-0.615,0.0378,-38.046625,0.0722,-0.3872,-40.2318,58.7654,374.283,0.0895,-38.4463,-19.761,-3.19845,-0.219025,-0.582575,0.297
2,7.75,-1.154,0.02655,-38.737875,0.0609,-0.108025,-37.99205,58.93825,374.3094,0.0895,-38.61015,-19.5435,-2.56205,-0.113975,-0.157925,0.3065
2,8.25,-1.18735,0.02795,-38.998375,0.0863,-0.2453,-34.2562,59.215,374.3353,0.08,-36.88865,-18.2121,-2.1729,0.434425,0.419125,0.3221
2,8.75,-0.9054,0.0307,-37.75875,0.0679,-0.2668,-33.86275,59.8753,374.32785,0.09,-33.828125,-11.2504,2.482775,6.512775,3.1009,0.29425
2,9.25,-1.0783,0.0499,-36.310225,0.0759,-0.33195,-16.1388,58.511,374.2665,0.1095,-10.132975,2.2854,15.137,22.47915,11.219175,0.3191
2,9.75,-4.8583,0.05785,-34.6408,0.07505,-0.0624,-26.89805,57.0522,374.21445,0.1295,3.707,15.227825,30.0682,54.5824,25.385125,0.36675
2,10.25,-6.13875,0.0907,-33.177575,0.18845,-0.23,-17.6293,55.54615,374.16835,0.14,8.5,24.481125,49.398175,84.720725,31.6302,0.38335
2,10.75,-4.27195,0.0624,-31.78765,0.173175,-0.0851,-15.7697,52.3277,374.13305,0.1785,11.602275,32.3083,55.112225,102.4698,38.479875,0.39035
2,11.25,-4.3065,0.09525,-30.415025,0.346275,-0.17075,-4.98475,50.8668,374.0854,0.2075,13.619375,41.623825,72.51115,131.351075,50.20675,0.37955
2,11.75,-8.01135,0.114575,-29.325975,0.4194,-0.10445,13.336,46.3184,374.04855,0.2465,14.214325,54.090375,81.273325,145.026125,64.59,0.386
2,12.25,-1.65275,0.093925,-28.371975,0.4453,-0.11425,22.7925,44.1368,374.061125,0.2565,17.782475,57.575425,94.75005,151.760975,58.84725,0.392625
2,12.75,-2.636875,0.109675,-27.569125,0.573275,-0.156375,15.4535,42.47825,374.032625,0.248,17.4266,59.86355,98.171225,159.44075,55.9924,0.395
2,13.25,-0.886,0.130925,-26.92195,0.504625,-0.031375,26.346,40.7928,374.011875,0.2495,18.2818,62.652825,91.35975,154.370375,54.3548,0.398125
2,13.75,-0.573375,0.131125,-26.27765,0.44605,-0.044375,23.370375,39.73425,373.94425,0.269,21.566525,59.99185,85.624775,151.274875,56.986175,0.406375
2,14.25,-1.0805,0.1496,-25.72875,0.3761,-0.133875,8.66175,38.2661,373.904875,0.2795,17.087625,55.195525,79.333525,142.711225,50.465275,0.4145
2,14.75,-0.243875,0.12105,-25.759025,0.4311,-0.173875,14.399375,38.84175,373.87,0.289,15.46825,46.59795,65.910525,118.422925,43.6213,0.422
2,15.25,-0.799475,0.133,-25.771875,0.58165,-0.06565,0.763449999999998,38.3277,373.835475,0.298,11.29715,33.947425,53.833175,95.569575,29.6395,0.423825
2,15.75,-0.42435,0.1339,-25.9179,0.53645,-0.128475,5.36745,37.76225,373.686875,0.3075,5.055475,25.880275,43.609825,61.14225,23.814875,0.421975
2,16.25,-0.5266,0.1556,-26.054725,0.4928,-0.0979,-5.57675,38.13305,373.48125,0.308,-11.860775,16.819325,27.56435,42.568075,14.74395,0.4202
2,16.75,-2.03125,0.1474,-26.284525,0.49615,-0.0391,-16.13695,38.37725,373.4188,0.308,-32.33485,4.654625,10.25775,21.2718,6.53335,0.414
2,17.25,-2.01795,0.0752,-26.887175,0.35265,-0.0361,-32.6068,39.50125,373.4959,0.2695,-41.5426,-8.378475,-0.534525,4.152275,1.254525,0.407
2,17.75,-2.9954,0.049,-27.47745,0.2698,-0.06665,-35.5518,41.73385,373.4081,0.2495,-46.519125,-14.7974,-4.6359,0.1713,-0.987725,0.4003
2,18.25,-1.586,0.0347,-28.12845,0.14115,-0.043,-32.25835,45.5499,373.32345,0.2375,-44.935425,-18.669125,-4.729775,-0.164475,-0.9492,0.391975
2,18.75,-3.00605,0.0303,-28.869925,0.1629,-0.05675,-36.13215,48.51915,373.18545,0.1885,-47.171825,-19.8012,-4.268675,-0.276475,-1.0384,0.3802
2,19.25,-0.9582,0.0507,-29.89185,0.1006,-0.03065,-47.6681,50.0152,373.21,0.1595,-45.341775,-19.6835,-3.820775,-0.321825,-1.33675,0.37825
2,19.75,-1.9737,0.03485,-30.525825,0.1295,-0.0739,-50.6271,51.66635,373.34455,0.1495,-43.0115,-19.922375,-3.858825,-0.3038,-0.82345,0.3651
2,20.25,-1.161675,0.03125,-31.346775,0.0723,-0.0534,-47.4621,51.11275,373.3362,0.1395,-42.4984,-19.8027,-3.6393,-0.3307,-0.60775,0.3637
2,20.75,-3.50965,0.02965,-31.74835,0.0807,-0.068725,-50.952775,52.0005,373.479625,0.1295,-44.97675,-19.853,-3.377875,-0.294425,-0.5703,0.371
2,21.25,-4.0725,0.02685,-32.01195,0.117,-0.0313,-49.507975,52.4985,373.5185,0.1295,-47.865425,-19.862275,-3.7484,-0.330675,-0.4414,0.368425
2,21.75,-3.3384,0.027,-33.053575,0.1033,-0.06125,-47.346225,53.83685,373.4906,0.12,-47.150275,-19.7734,-3.341525,-0.36085,-0.8012,0.343675
2,22.25,-0.891775,0.027,-33.689925,0.09685,-0.126,-54.119625,55.2611,373.505575,0.1195,-47.3138,-9.512,-3.465075,-0.3285,-0.62855,0.3546
2,22.75,-1.7984,0.02895,-34.4679,0.0665,-0.078,-54.591325,55.42395,373.50075,0.1195,-46.51395,-9.418,-3.2919,-0.316875,-0.875,0.3482
2,23.25,-0.874225,0.0218,-35.03225,0.1163,-0.11375,-56.983525,56.35165,373.428475,0.11,-45.869475,-9.2208,-3.5896,-0.3227,-0.9927,0.3431
2,23.75,-0.8576,0.0179,-35.14205,0.0812,-0.0979,-57.9298,55.689,373.44745,0.11,-45.9893,-9.37645,-3.30815,-0.282075,-0.7345,0.328225
3,0.25,-1.742125,0.0213,-33.966225,0.0928,-0.185375,-33.355875,47.31695,372.817375,0.12,-37.46935,-9.287775,-3.540525,-0.299325,-1.1439,0.2996
3,0.75,-1.92275,0.0272,-35.030375,0.064,-0.101125,-31.9595,47.5792,372.934375,0.11,-36.544575,-9.33105,-3.013525,-0.26195,-0.4047,0.3175
3,1.25,-1.869125,0.029,-35.9287,0.1026,-0.15825,-33.96925,48.0824,373.030375,0.1,-36.34775,-9.2522,-3.3167,-0.315775,-0.3766,0.31245
3,1.75,-2.493125,0.0333,-36.032025,0.0426,-0.16625,-43.2335,50.1269,373.14975,0.1,-43.649875,-9.3698,-2.9472,-0.297975,-0.45375,0.2818
3,2.25,-2.536125,0.0189,-36.018625,0.04915,-0.23475,-44.6165,51.30135,373.19775,0.1015,-43.995925,-9.554475,-3.3152,-0.29965,-0.5568,0.28755
3,2.75,-1.1,0.0216,-36.08625,0.0576,-0.155125,-34.070375,51.8478,373.132,0.1015,-38.978,-9.688575,-3.249925,-0.2935,-1.237,0.28525
3,3.25,-1.285875,0.0233,-36.5284,0.0828,-0.13425,-37.488,50.9689,373.1325,0.1,-39.499625,-18.307,-3.0115,-0.2932,-0.8101,0.2805
3,3.75,-3.20325,0.0251,-36.736775,0.056,-0.08005,-41.786175,51.78745,373.258375,0.1015,-41.294675,-18.791,-2.8393,-0.33495,-0.462225,0.28325
3,4.25,-2.791,0.028375,-36.985225,0.071125,-0.2075,-52.033,53.17415,373.390225,0.1015,-38.50965,-18.8462,-2.89465,-0.41615,-0.7661,0.2827
3,4.75,-4.12475,0.027075,-37.1207,0.0573,-0.119,-40.751,54.454,373.3943,0.093,-37.68045,-19.3756,-3.4819,-0.246875,-0.3974,0.2935
3,5.25,-2.3428,0.0293,-37.321425,0.06975,-0.248,-34.2872,53.43065,373.51195,0.093,-37.09515,-19.109325,-3.4713,-0.3461,-0.51075,0.28975
3,5.75,-2.565825,0.03015,-37.632425,0.04135,-0.2071,-37.860025,54.1755,373.4149,0.0915,-37.68855,-19.3405,-3.368975,-0.297775,-0.47075,0.282
3,6.25,-2.8626,0.0271,-37.50925,0.0823,-0.685,-44.7812,55.63825,373.4845,0.0915,-34.656625,-18.4198,-3.134675,-0.199275,-0.398025,0.26605
3,6.75,-2.9094,0.0293,-37.924425,0.06515,-0.149,-39.742025,55.4403,373.5181,0.0915,-33.48375,-18.968175,-2.730375,-0.106075,0.05405,0.26405
3,7.25,-1.464675,0.03215,-37.80905,0.081375,-0.390625,-29.0672,55.1222,373.4742,0.0915,-31.630975,-15.010075,-0.631525,1.608925,0.31335,0.26125
3,7.75,-2.452,0.035,-37.43585,0.0667,-0.2821,-21.3626,55.0248,373.373125,0.0915,-27.200975,4.796375,12.92115,14.273525,6.849475,0.2794
3,8.25,-3.615475,0.0426,-35.325875,0.0756,-0.81585,-36.745675,52.70355,373.41025,0.11,-8.952425,29.41175,26.852875,42.713,16.344675,0.3478
3,8.75,-7.054,0.0524,-33.72945,0.2403,-0.111375,-58.491,50.45935,373.501125,0.1215,9.954775,67.249425,43.702675,82.875,33.1985,0.342625
3,9.25,-11.881,0.10415,-31.0531,0.3112,-0.18275,-28.779625,47.76085,373.616875,0.1515,18.158725,100.807775,71.4774,124.9569,45.44005,0.4385
3,9.75,-9.506875,0.0719,-28.113575,0.3823,-0.144875,-11.934,46.3844,373.645125,0.1745,23.77955,143.95075,89.688025,157.87255,68.2136,0.509
3,10.25,-2.778,0.12245,-26.33815,0.41145,-0.219625,8.023625,43.9369,373.444625,0.226,27.428275,222.1488,107.5292,191.34545,47.5243,0.535875
3,10.75,-3.444625,0.15545,-25.70065,0.53865,-0.2925,14.464125,39.69415,373.35025,0.34,29.113025,223.090925,106.547775,184.27655,52.68555,0.55725
3,11.25,-1.8035,0.2114,-25.2907,0.4303,-0.1505,20.367375,38.00765,373.27475,0.37,30.027275,241.876025,112.7915,213.4644,103.65765,0.56
3,11.75,-6.36775,0.2246,-24.51945,0.6168,-0.048875,27.407875,33.61935,373.19,0.39,32.12465,251.9309,124.861125,221.612175,104.20565,0.5055
3,12.25,0.723875,0.20525,-23.821575,0.8326,-0.14725,20.773875,32.2605,373.087,0.4,37.097425,290.999125,146.20495,228.133525,99.0798,0.506
3,12.75,1.7645,0.27895,-23.106275,0.96365,-0.152625,26.016625,30.60865,373.053875,0.41,31.780475,227.39275,128.232275,202.983825,110.2614,0.524875
3,13.25,-1.123375,0.25745,-22.7276,0.8087,-0.198375,25.6256,29.651,372.949,0.42,27.660175,222.39995,122.218575,174.730125,95.8142,0.534375
3,13.75,1.9268,0.1782,-22.453175,0.66195,-0.1918,24.1516,29.26365,372.8806,0.403,28.724425,223.9805,116.316325,198.1915,91.352875,0.4898
3,14.25,1.2145,0.2325,-22.325875,0.7419,-0.2014,20.196,29.3872,372.8362,0.4115,25.820675,189.827775,90.112625,180.4677,88.8624,0.5365
3,14.75,1.6303,0.27105,-22.33985,0.71405,-0.1984,16.1378,29.47145,372.7704,0.4215,19.792375,161.790375,80.677225,136.2508,59.84035,0.5542
3,15.25,0.8162,0.21655,-22.351225,0.7328,-0.1442,15.4392,28.87135,372.712,0.413,25.301775,163.252625,86.22905,177.440175,80.3972,0.4989
3,15.75,-0.894599999999999,0.2102,-22.35575,0.6612,-0.0413,14.7991,29.2191,372.6956,0.406,21.8721,159.380025,81.498525,154.0064,68.581,0.4875
3,16.25,-0.263,0.18215,-22.4452,0.6293,-0.1419,7.0185,28.5438,372.6374,0.4045,13.1452,112.39025,64.707825,139.480125,49.027,0.5007
3,16.75,-0.2631,0.1153,-22.564725,0.51525,-0.1315,3.6001,27.90375,372.4956,0.406,8.28665,84.9199,40.99805,86.287075,34.56815,0.4915
3,17.25,-0.584699999999999,0.12255,-22.882875,0.47025,-0.185,-10.3423,27.5231,372.4826,0.372,4.33915,63.83015,36.292225,61.15335,35.2084,0.4975
3,17.75,-1.8555,0.1052,-23.181375,0.41765,-0.1057,-25.145,26.76605,372.3174,0.3505,-34.9486,27.2983,19.036325,29.148125,10.7156,0.4648
3,18.25,-2.6001,0.05475,-23.7834,0.37325,-0.0444,-39.6269,27.72515,372.2607,0.3475,-45.75565,-1.5411,3.874525,6.80815,0,0.4525
3,18.75,-3.5971,0.04575,-24.827625,0.31245,-0.0623,-48.6461,28.22625,372.1534,0.333,-49.4439,-14.03345,-2.828325,0.205275,-0.265,0.4472
3,19.25,-1.8878,0.02475,-25.620275,0.1177,-0.1458,-55.0044,30.42345,372.1744,0.3215,-53.672725,-16.967975,-5.218475,-0.192925,-1.016,0.4432
3,19.75,-4.5289,0.029,-25.804975,0.1438,-0.0658,-58.5133,32.1555,372.1975,0.3015,-51.716175,-16.0996,-4.920175,-0.273175,-0.632075,0.441
3,20.25,-1.7273,0.01635,-26.405025,0.1743,-0.0692,-51.8276,36.15885,372.0606,0.29,-50.6174,-17.727,-4.50395,-0.259175,-1.2557,0.4311
3,20.75,-1.2059,0.0236,-27.544375,0.0933,-0.1089,-45.7694,41.6579,372.2524,0.2515,-54.721825,-19.44545,-4.135475,-0.34865,-1.1862,0.4193
3,21.25,-2.3104,0.02915,-29.1292,0.0537,-0.2002,-64.5476,40.6533,372.3815,0.2115,-53.368075,-19.7582,-3.7732,-0.295875,-0.8892,0.424
3,21.75,-3.2466,0.0266,-30.48695,0.132,-0.2736,-53.1428,41.3063,372.6564,0.1915,-48.20095,-19.5418,-3.839325,-0.414525,-0.955,0.37815
3,22.25,-2.1719,0.0193,-30.9124,0.1219,-0.1225,-44.6334,42.9939,372.5783,0.19,-48.0956,-9.3818,-3.47435,-0.377475,-1.2989,0.3706
3,22.75,-2.8619,0.02375,-30.731175,0.19705,-0.1275,-58.3167,44.63005,372.6608,0.1715,-46.925925,-9.401,-3.668975,-0.2846,-0.5482,0.3548
3,23.25,-1.7018,0.0246,-31.32745,0.08745,-0.0992999999999999,-37.1942,45.40845,372.711,0.1615,-44.534525,-9.3274,-3.33335,-0.370825,-1.09035,0.35095
3,23.75,-2.2084,0.0243,-32.35865,0.0447,-0.1305,-59.3256,46.98565,372.6932,0.1515,-44.551275,-9.573675,-3.411375,-0.3748,-0.53735,0.3468
4,0.25,-2.901,0.0239,-20.25265,0.180575,-0.535,-58.574,40.70775,368.509,0.28225,-60.545225,-9.316625,-4.05,-0.418475,-0.63605,0.701
4,0.75,-2.64,0.02625,-20.885825,0.052175,-0.396,-51.759,43.472825,368.784,0.23225,-60.33915,-8.631375,-3.8875,-0.35095,-0.713175,0.662
4,1.25,-2.128,0.02545,-21.691775,0.08715,-0.441,-47.137,43.505175,369.036,0.23225,-60.572725,-9.22715,-3.642775,-0.31885,-0.415425,0.627
4,1.75,-2.947,0.03,-22.506775,0.191825,-0.301,-51.493,45.061425,369.152,0.21225,-59.915,-9.616875,-3.59275,-0.327825,-0.22535,0.615
4,2.25,-1.656,0.022,-23.42565,0.0841,-0.048,-38.479,47.088175,369.286,0.1945,-58.520475,-9.616275,-3.608,-0.348425,-0.4861,0.561
4,2.75,-2.601,0.019225,-24.340825,0.07125,-0.47,-34.606,48.371625,369.48,0.17225,-60.353575,-9.6169,-3.335475,-0.316325,-0.42765,0.56415
4,3.25,-2.351,0.019225,-24.308825,0.110675,-0.303,-36.713,49.30795,369.632,0.16225,-61.670325,-13.2512,-3.593,-0.3398,-0.33415,0.531
4,3.75,-2.383,0.029,-25.187275,0.1255,-0.196,-34.896,49.7602,369.685,0.16,-60.39515,-15.2002,-3.45095,-0.30825,-0.55225,0.516
4,4.25,-3.158,0.020225,-26.06325,0.073575,-0.217,-50.156,49.935475,370.629,0.15,-61.59055,-13.955675,-3.750825,-0.4964,-0.3935,0.492
4,4.75,-3.716,0.0289,-26.6236,0.1607,-0.345,-47.828,51.323275,370.682,0.15225,-62.571075,-18.31845,-3.197875,-0.30405,-0.387,0.498
4,5.25,-2.824,0.022675,-26.8485,0.101375,-0.305,-42.001,53.41935,370.74,0.15,-58.223025,-18.4064,-2.6806,-0.149775,-0.09925,0.491
4,5.75,-3.657,0.033,-27.278075,0.092125,-0.138,-37.604,54.9738,370.779,0.15,-51.935725,-15.75405,-1.5579,0.439725,0.3513,0.452
4,6.25,-2.87805,0.028525,-27.837725,0.11615,-0.3969,-34.84765,55.786875,370.802,0.14225,-38.859125,4.01045,4.409125,3.8449,2.417125,0.4525
4,6.75,-6.82595,0.031,-27.059775,0.106425,-0.6324,-29.9137,51.671725,370.384,0.15225,-23.114525,36.388825,16.3135,6.1134,3.755775,0.50805
4,7.25,-2.203375,0.0626,-25.30705,0.1746,-0.332625,-21.727875,48.63235,369.663,0.2035,1.79625,53.68795,22.442625,8.828775,5.5792,0.6601
4,7.75,-3.424475,0.0594,-22.70235,0.189,-0.215375,-24.3022,47.155725,369.611,0.279,10.568925,87.2732,39.199375,12.35905,8.66185,0.756925
