DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_2_1_1,WS,USTAR,PA_1_1_1,RH_1_1_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,6.75,0.10427,414.385,-0.0135815,-0.4523,0.523815,1.33785,0.044525,0.031415,-4.89795,-5.784966,0.733911,0.104615,98.06,69.00599,0.42134,-18.76,-7.27445,-19.853,-2.5791755,-2.19505,-1.631435,-1.478235,-0.562655,0.219,1.136396,3.094804,-0.13942615,0.35003605,228.68305,231.604,0.215861666666667
1,7.25,0.24773,414.36,0.01907,-0.88485,0.90875,1.31175,0.222425,0.023045,-4.8648,-5.7529325,0.57518,0.0762,98.053,69.26155,0.43222,-19.08,-6.382795,-19.9415,-2.51,-2.13077,-1.6231,-1.470692,-0.54282,0.22184,1.1508,3.109232,-0.1150508,0.4331738,229.1177,232.1458,0.151823333333333
1,7.75,0.24775,414.615,0.02,-3.42045,0.071965,1.27575,-0.264735,-0.02756,-4.8717,-5.7291,0.488911,0.08206,98.022,68.34459,0.41856,-18.96,-6.5864385,-19.9435,-2.5218,-2.142253,-1.5957,-1.457213,-0.54404,0.22362,1.1441,3.089153,-0.06768734,0.255275,231.3434,232.1277,0.087785
1,8.25,0.087115,416.375,0.009275,-1.98895,0.17544,1.2598,-0.08982,-0.035897,-4.838995,-5.7115,0.5483575,0.07306,97.821915,68.25166,0.4156,-18.63,-6.233174,-20.061,-2.53789,-2.1571,-1.5757,-1.482068,-0.53582,0.2331,1.130907,3.107846,-0.2236185,0.1689901,229.0759,231.5579,0.123341
1,8.75,0.14705,417.87,0.0329,0.0809,-0.0484,0.81669,-0.0847,-0.00786,-4.8178,-5.6963,0.581467,0.0569,97.985,68.30119,0.35031,-18.91,-6.816088,-20.093,-2.5331,-2.1883,-1.6204,-1.493273,-0.5415,0.22738,1.1291,3.070099,-0.2318596,0.31091275,228.779,230.5578,0.158897
1,9.25,0.03135,420.95,0.0124,0.3129,0.118055,0.84819,0.037,0.00537,-4.85635,-5.654608,0.84783,0.0717,97.63979,68.63224,0.35432,-16.70764,-6.65353,-19.995,-2.503,-2.152917,-1.5298,-1.566,-0.52432,0.22771,1.121017,3.1065,-0.07962654,0.7060014,229.1559,231.2329,0.194453
1,9.75,0.0687,421.32,0.003304,0.1409,0.0422,0.82705,0.247065,0.0275,-4.8724,-5.657734,0.36669,0.06735,97.66457,68.00645,0.36518,-17.539,-6.0422685,-19.436,-2.5164,-2.1688,-1.574546,-1.639333,-0.519775,0.22591,1.138809,3.120251,0.8807332,1.630401,229.5646,231.1627,0.230009
1,10.25,0.131685,415.31,-0.0125,0.7472,1.13825,0.82119,0.30768,0.02565,-4.88375,-5.6205,0.547515,0.0877,97.7525,68.35074,0.38488,-17.465,-4.222344,-19.9055,-2.47243,-2.1358,-1.5506,-1.6551965,-0.52503,0.23382,1.1245,3.079696,4.283523,6.274757,229.0906,230.8772,0.265565
1,10.75,0.042235,415.02,-0.0176,2.7146,1.0292,0.859315,0.62915,0.0612,-4.2959,-5.321496,0.58437,0.097805,98.72045,66.587575,0.40428,-22.87221,-3.260757,-19.9595,-2.56965,-2.2069,-1.6765105,-1.663002,-0.585665,0.18831,1.1019045,3.0249285,15.02308,18.533335,228.7365,227.6332,0.142335
1,11.25,-0.021,414.96,-0.04365,0.8793,0.613835,0.94381,0.63415,0.0648,-4.447553,-5.617,0.73184,0.10314,98.73502,65.926675,0.43789,-22.67904,-4.936823,-20.19363,-2.859392,-2.5322995,-1.9937575,7.569259,-0.7895889,0.0269265515,0.92656255,2.8992125,45.193495,47.111105,228.2871,225.6711,0.01085
1,11.75,0.15365,414.53,-0.0147,1.09225,0.23971,1.13,0.94301,0.0574,-4.2499,-5.400811,0.735233,0.099685,98.72934,65.731815,0.48337,-22.24621,-6.593632,-19.01519,-2.947792,-2.5753005,-2.063924,-1.707346,-0.90235475,0.0330545,0.914731,2.8505225,54.20145,55.48178,227.0757,223.6886,0.247535
1,12.25,0.0342,413.5,-0.0294,0.5622,-0.23293,1.1572,0.69883,0.06805,-4.295906,-5.5197,0.926644,0.10862,98.75497,65.44447,0.4937,-22.55024,-11.7568675,-18.161005,-2.9363875,-2.6113845,-2.0731415,2.8562335,-0.9278995,0.0586655,0.9266771,2.8649015,55.49302,67.71427,229.38055,226.87845,-0.0351
1,12.75,0.0492,413.14,-0.0116,-0.3385,0.55181,1.1973,0.71685,0.11412,-4.4608215,-5.5647,1.091066,0.12125,98.88475,65.25115,0.52346,-21.87908,-15.15882,-17.80439,-2.9008,-2.591129,-2.054744,2.9139055,-0.851128,0.089204,0.9765933,2.924891,62.47305,69.25201,232.1322,230.3244,0.046
1,13.25,0.208055,412.635,0.0121,-3.96475,1.225805,1.71145,0.77413,0.0936,-4.470429,-5.599532,1.2531,0.07375,98.88529,65.64486,1.169415,-21.42301,-14.37775,-17.743,-2.898915,-2.558469,-2.005485,-1.613448,-0.798974,0.101817,1.0153,2.935,62.1258,70.48524,234.9843,231.5187,0.048525
1,13.75,0.139305,414.345,0.001735,-2.91005,0.524065,1.9404,0.50091,0.154455,-4.6343545,-5.7615,1.364378,0.06925,98.69914,66.11803,1.29039,-21.45257,-13.969645,-17.25557,-2.918018,-2.551537,-2.00748,-1.6088065,-0.80172,0.139176,1.0505,2.981879,62.42178,64.49438,234.1966,231.2036,0.102545
1,14.25,0.11789,414.12,-0.02135,-1.57945,0.677375,2.1989,0.330845,0.17801,-4.565456,-5.583725,1.138978,0.0757,98.61533,66.18368,1.414105,-21.17424,-14.10882,-17.02331,-2.832353,-2.495519,-1.9384,7.064053,-0.7500273,0.121621,1.081279,2.987509,55.09801,61.80934,233.9624,233.1189,0.12381
1,14.75,0.327995,414.475,-0.01736,-5.42915,-0.502425,2.24305,-0.277105,-0.06805,-4.5643,-5.6032935,1.218467,0.095125,98.69005,66.696445,1.23785,-21.14955,-14.0193,-17.02489,-2.793626,-2.4699575,-1.8921,8.4977875,-0.67102,0.147371,1.10735,3.0546245,48.683025,54.10493,234.8007,232.59715,0.043185
1,15.25,0.160985,414.125,-0.0028,-4.3897,0.04202,2.2028,-0.24388,0.01109,-4.3412,-5.5779335,0.9408,0.07785,98.69317,66.9366,0.9552,-21.08385,-13.94862,-17.44594,-2.770463,-2.3875,-1.8042,3.6480295,-0.659639,0.19389,1.1536,3.0927,33.6533,37.20465,233.1485,231.0695,0.12543
1,15.75,0.13517,413.12,-0.0015535,-2.577,0.5992,1.9203,-0.85431,-0.30731,-4.3195,-5.5539585,0.821022,0.0635,98.6683,67.01507,0.63189,-20.38911,-11.64143,-17.814,-2.6902,-2.3287,-1.729342,13.1359535,-0.64496915,0.228432,1.199003,3.11572,20.37337,20.62088,231.5168,229.8905,0.13074
1,16.25,0.28993,412.32,-0.00324,-6.899,-0.3999,1.8732,-0.67608,-0.04936,-4.2499,-5.3891,0.6979775,0.0803,98.645345,67.18768,0.55354,-21.060445,-10.2893255,-18.589,-2.6354625,-2.260718,-1.668517,12.0828975,-0.5618894,0.286775,1.2069,3.15745,7.684178,9.2876245,228.85765,229.96865,0.175572
1,16.75,0.269435,412.47,-0.0104,-12.234,-0.21889,1.5118,-1.3269,-0.264435,-4.281,-5.3405,0.297267,0.11799,98.66258,67.08558,0.4885,-21.9329,-11.7273875,-18.891,-2.5712,-2.1779,-1.6183,9.864321,-0.531385,0.319796,1.2698,3.224,1.793289,2.120434,225.5774,228.0351,0.16715
1,17.25,0.24923,412.53,0.00665,-1.2917,0.16491,1.4364,-1.025,-0.22644,-4.2592,-5.332105,0.11023,0.0842,98.63857,66.72402,0.46639,-21.64235,-14.01694,-19.072,-2.468232,-2.167461,-1.6029,15.1396,-0.50705,0.3373,1.287376,3.2639,0.103341085,0.631149,226.991,225.1588,0.17328
1,17.75,0.16063,412.42,0.0169,-1.5703,0.076115,1.4251,-0.78787,-0.134635,-4.3173,-5.3311455,0.449711,0.0629,98.6446,66.14244,0.47882,-21.71875,-17.42755,-19.21131,-2.559744,-2.2097,-1.630684,15.34707,-0.54645475,0.300094,1.255145,3.2185,-0.3389478,0.3759637,225.1287,223.1092,0.152075
1,18.25,0.20257,412.36,0.0242,-0.9946,0.119965,1.4357,-0.74014,-0.116815,-4.3344,-5.329799,0.4872775,0.0854,98.635415,66.4881,0.46924,-22.141015,-17.5892,-19.416,-2.635062,-2.269568,-1.6816,13.38017,-0.577795,0.289915,1.232626,3.1771,-0.54573055,0.254775,221.9167,221.2061,0.206095
1,18.75,0.35079,412.39,0.00291,-2.5023,0.04434,1.4282,-0.2405,-0.08365,-4.337066,-5.3522,0.447533,0.0677,98.67165,66.514775,0.45831,-22.17445,-17.47703,-19.868,-2.6355235,-2.284642,-1.7246,14.23976,-0.5593315,0.251625,1.1918,3.1446,-0.45415545,0.5300831,221.92645,221.2062,0.23173
1,19.25,0.249075,412.6,0.0116,-1.4545,-0.01135,1.4879,-0.4968,-0.05815,-4.3569,-5.3263405,0.2118165,0.074,98.648285,66.95757,0.46446,-22.615035,-17.55182,-20.149,-2.634532,-2.2779,-1.7122,13.6475,-0.57331,0.2395895,1.162143,3.156581,-0.3787206,0.372492,222.7865,220.0412,0.25202
1,19.75,0.14368,412.64,0.00285,-0.4953,0.0535,1.5584,-0.045,-0.0337,-4.348,-5.302511,0.376211,0.11487,98.632135,67.09929,0.46802,-22.288165,-17.31009,-20.039,-2.6238505,-2.29064,-1.6889235,11.97791,-0.57589505,0.21847725,1.13835,3.1359085,-0.104482825,0.412356,223.70725,223.97225,0.26725
1,20.25,0.22843,412.71,0.00303,-0.4175,0.0316,1.6223,-0.22553,-0.017345,-4.3571,-5.330116,0.389822,0.095,98.56168,67.73382,0.46277,-22.71798,-16.65895,-19.903,-2.611857,-2.2748,-1.7113995,8.3734145,-0.56903645,0.226314,1.131396,3.108885,-0.3080908,0.6397174,222.92295,222.06045,0.16647
1,20.75,0.27428,412.81,0.0112,-0.1381,-0.108765,1.6763,-0.0222,-0.0312,-4.3943,-5.479716,0.655511,0.0705,98.544,67.222715,0.45404,-22.18,-16.499135,-19.238,-2.6393405,-2.32694,-1.79555,5.647195,-0.62796,0.21599,1.12675,3.115615,-0.4734143,0.4701254,218.9874,223.5284,0.18293
1,21.25,0.15035,413.46,-0.000475,-2.78675,0.28539,1.69895,0.04121,0.022515,-4.3893,-5.578532,0.530289,0.102775,98.52655,66.64811,0.457545,-22.08,-16.309685,-19.1245,-2.640984,-2.305768,-1.7666,1.561533,-0.62369,0.22124,1.123,3.1064,-0.4099272,0.6489141,222.705,223.9613,0.15658
1,21.75,0.28645,413.125,0.0055,-2.35435,-0.063435,1.6987,-0.13533,-0.0280785,-4.4702265,-5.6596,0.444811,0.10529,98.49354,65.529065,0.464675,-22.0802,-16.25499,-18.977275,-2.6574215,-2.3235075,-1.7802905,-1.590278,-0.63157,0.21479,1.129696,3.1207,-0.2978531,0.50822905,223.18005,225.1178,0.12109
1,22.25,0.0885,413.705,0.01467,-2.70405,0.092845,1.6307,-0.309975,-0.03995,-4.532501,-5.67725,0.41397,0.09197,98.43365,66.46751,0.452765,-21.72,-15.965405,-18.914835,-2.651777,-2.314486,-1.759646,-1.73337,-0.6307995,0.21235,1.1229,3.1071,-0.35874045,0.6374863,223.684,227.0576,0.16056
1,22.75,0.11168,413.285,0.032,-0.23435,0.322,1.70185,-0.287915,-0.03615,-4.571482,-5.6814,0.368044,0.094595,98.42674,67.126535,0.452335,-22.10929,-15.21742,-18.969,-2.6466395,-2.3160105,-1.7785945,-1.725187,-0.67895,0.208905,1.1202665,3.070642,-0.2700279,0.440348,222.41775,227.67885,0.22107
1,23.25,0.12122,412.995,0.07865,0.29205,0.484855,1.6086,-0.170755,-0.06355,-4.570476,-5.6516,0.343,0.08123,98.3876,66.889575,0.45524,-20.98802,-14.675415,-19.017,-2.656862,-2.3058095,-1.71946,-1.7092205,-0.57717,0.2125185,1.126004,3.079798,-0.4552086,0.52782145,222.8708,225.99485,0.116805
1,23.75,0.088575,412.88,0.02425,-2.819,0.00701500000000001,1.6836,-0.355055,-0.0507,-4.6479,-5.649,0.3141445,0.078765,98.30717,67.18995,0.455365,-20.347895,-17.54329,-19.143,-2.698157,-2.299,-1.7171,-1.545569,-0.58798,0.211034,1.118,3.0943,-0.35450785,0.47425,224.1611,226.8664,0.18158
2,0.25,0.11094,421.41,0.01065,-0.10425,0.0255,1.03145,-0.14653,-0.0188,-3.388099,-4.3691405,0.66612,0.06365,98.84446,67.994075,0.37552,-19.62988,-16.69336,-18.058,-2.5741835,-2.313655,-1.8583925,-1.528309,-0.55259015,0.1152255,0.8061592,2.5620355,-0.13831185,0.51086155,229.1645,230.41595,0.22625
2,0.75,0.0902,421.85,0.0061377,0.31055,0.00776,1.0513,-0.05545,-0.00624,-3.392948,-4.384225,0.623933,0.07115,98.857,68.53557,0.368905,-19.84,-16.74409,-18.168,-2.585019,-2.3222,-1.8575665,-1.532423,-0.536335,0.115437,0.79413965,2.5434025,-0.1518751,0.446519,228.0306,229.12865,0.16061
2,1.25,0.0142,422.23,0.0076,0.28935,-0.0897,1.0381,-0.0891,-0.02135,-3.3972965,-4.3912,0.544444,0.05595,98.835,68.865005,0.36934,-19.79679,-16.94756,-17.80184,-2.5675645,-2.303808,-1.8539175,-1.546106,-0.563135,0.1218455,0.81752045,2.545977,-0.1210185,0.548858,227.1842,229.0429,0.11836
2,1.75,0.123625,422.215,0.01805,-0.2053,0.01855,1.0322,-0.0712,-0.0179,-3.40903,-4.3758,0.665311,0.0542,98.773925,68.584955,0.361285,-19.669515,-16.9994,-18.120145,-2.583229,-2.3236115,-1.876761,-1.5101005,-0.54622,0.1294415,0.8194575,2.5498145,-0.1923937,0.50531635,228.63825,230.3781,0.133435
2,2.25,0.0476,418.65,0.0158,-0.0695,-0.0657,1.0447,-0.0496,-0.0218,-3.442489,-4.3707,0.718667,0.0607,98.76479,68.8498,0.35519,-18.96,-16.98247,-18.3475,-2.580585,-2.331513,-1.9096615,-1.5343495,-0.52323,0.127093,0.81062,2.551574,-0.09465916,0.55297845,227.1221,229.2521,0.15815
2,2.75,0.169425,417.305,-0.01019,0.54205,0.0782,0.994705,-0.09812,-0.010065,-3.42818,-4.37305,0.7273775,0.0698,98.77657,68.66286,0.35156,-19.853445,-17.031895,-18.455,-2.562456,-2.313778,-1.85097,-1.5296975,-0.5103451,0.128798,0.8223,2.5133,-0.05709659,0.5528029,228.8633,230.1795,0.173615
2,3.25,0.12394,418.285,0.005625,0.75805,0.105415,0.93111,-0.00555,0.011264,-3.454636,-4.3852,0.6820955,0.0505,98.812265,68.25314,0.35881,-20.34018,-17.25979,-18.706575,-2.5419485,-2.298214,-1.8831395,-1.5081355,-0.57028,0.1158755,0.81153115,2.534977,-0.050713065,0.4255105,227.3695,232.4323,0.130645
2,3.75,0.12962,416.235,0.01415,-0.07915,0.00627,0.89212,-0.120965,-0.01795,-3.4613625,-4.374,0.757867,0.06035,98.822955,68.88283,0.359915,-20.243055,-17.04726,-19.141,-2.528257,-2.274222,-1.872524,-1.467847,-0.58401,0.1264965,0.82764955,2.548,-0.1435537,0.4531751,226.6384,229.9377,0.238615
2,4.25,0.098145,419.88,0.0581,0.2309,-0.0164,0.83407,-0.11857,-0.0214,-3.46141,-4.3544,0.73602,0.0596,98.822,68.98474,0.33756,-20.10179,-18.220355,-19.19163,-2.529503,-2.262654,-1.873512,-1.5074255,-0.58519,0.111038,0.833923,2.544813,-0.060856725,0.55035145,227.1254,229.6197,0.16574
2,4.75,0.14419,420,0.0266,-0.01395,-0.05964,0.85797,-0.0649,-0.024,-3.453477,-4.339926,0.7426225,0.0651,98.763765,68.51688,0.348845,-20.51029,-18.5386,-18.885,-2.523728,-2.249124,-1.86287,-1.50545,-0.53807,0.120998,0.81817,2.5329,-0.052957795,0.4638573,225.9909,229.3907,0.291375
2,5.25,0.204025,417.465,-0.003135,-0.33735,-0.0357,0.870885,-0.1211,-0.0149,-3.450657,-4.3606,0.735,0.06955,98.78291,68.660665,0.34679,-20.48,-18.792545,-19.123,-2.5200395,-2.2403105,-1.803311,-1.474409,-0.52722,0.1495765,0.83131035,2.554126,-0.1175911,0.509867,222.84505,228.45535,0.190815
2,5.75,0.21609,418.95,0.00114,-0.57975,-0.01965,0.901815,-0.11856,-0.01515,-3.458383,-4.3632,0.772136,0.0771,98.768445,68.07387,0.35369,-20.38,-20.17881,-19.735,-2.555759,-2.275067,-1.800365,-1.4276495,-0.5739845,0.130562,0.82419,2.561219,-0.08377948,0.52957765,220.1617,225.3192,0.090255
2,6.25,0.11654,421.59,0.03455,-0.6288,0.14752,0.8662,-0.091,-0.01795,-3.4658,-4.3274005,0.7938,0.0599,98.76722,67.26854,0.35982,-20.82,-20.42898,-19.698,-2.510587,-2.221004,-1.804933,-1.467837,-0.565725,0.121943,0.8130131,2.551,-0.02704006,0.55218055,224.0791,226.3434,0.2799
2,6.75,0.10427,416.955,0.02614,-0.20435,-0.145365,0.832875,-0.17123,-0.03265,-3.463792,-4.318277,0.768211,0.0745,98.81919,67.56709,0.354155,-20.925,-20.4802,-19.83976,-2.544049,-2.250977,-1.814492,-1.478235,-0.52771205,0.12944,0.8274966,2.546876,-0.04131396,0.64091985,221.3384,227.0273,0.215861666666667
2,7.25,0.0374,416.795,0.0276,0.4086,0.10876,0.84121,-0.086995,-0.00886,-3.4687,-4.328178,0.832451,0.0839,98.8374,67.96889,0.354885,-20.625,-20.729225,-19.882,-2.577524,-2.281757,-1.816593,-1.470692,-0.49299,0.1337,0.81653,2.528371,-0.04093898,0.59430405,222.5827,225.6996,0.151823333333333
2,7.75,0.114255,418.38,0.010195,0.0874,-0.0411,0.83539,-0.12987,-0.0168,-3.479752,-4.3378,0.787267,0.0746,98.82592,67.90571,0.34922,-20.64,-20.558705,-20.027,-2.60714,-2.314605,-1.851436,-1.457213,-0.48511,0.126948,0.8060099,2.517479,-0.01202582,0.55042,223.6841,224.537,0.087785
2,8.25,0.087115,418.01,0.0205,-0.0127,0.000755,0.82431,-0.14601,-0.021,-3.4698305,-4.3374,0.56133,0.0598,98.85733,68.25346,0.35179,-20.99,-20.08417,-19.7345,-2.6132935,-2.3126545,-1.837994,-1.482068,-0.483325,0.1182015,0.78994,2.5054275,0.424456,0.88471775,224.42725,225.18765,0.123341
2,8.75,0.14705,417.87,0.0329,0.0809,-0.0484,0.81669,-0.0847,-0.00786,-3.5347955,-4.3374,0.697978,0.0569,98.8493,67.615485,0.35031,-20.80572,-19.80187,-19.836265,-2.6432605,-2.3436885,-1.843462,-1.493273,-0.487595,0.105366,0.7969815,2.533682,2.255637,2.2314405,225.8557,227.14005,0.158897
2,9.25,0.03135,420.95,0.0124,0.3129,0.118055,0.84819,0.037,0.00537,-3.513302,-4.3151755,0.72302,0.0717,98.89685,67.72557,0.35432,-20.257635,-19.56821,-19.14177,-2.660866,-2.367026,-1.86984,-1.566,-0.50899,0.073879,0.772805,2.485775,6.9609385,9.397716,227.2798,228.8562,0.194453
2,9.75,0.0687,421.32,0.003304,0.1409,0.0422,0.82705,0.247065,0.0275,-3.508485,-4.281491,0.9114,0.06735,98.958145,67.976765,0.36518,-19.22574,-18.92038,-18.72212,-2.698294,-2.4128855,-1.974573,-1.639333,-0.58053,0.033821,0.742646,2.404756,23.894395,26.131345,228.1783,232.6157,0.230009
2,10.25,0.131685,415.31,-0.0125,0.7472,1.13825,0.82119,0.30768,0.02565,-3.568444,-4.2800035,1.013756,0.0877,99.00355,66.95827,0.38488,-18.84949,-17.99267,-18.31878,-2.77373,-2.468622,-2.015721,-1.6551965,-0.717081,-0.026087,0.668991,2.358446,67.81081,55.96218,229.651,235.862,0.265565
2,10.75,0.042235,415.02,-0.0176,2.7146,1.0292,0.859315,0.62915,0.0612,-3.5678255,-4.3065,1.1319,0.097805,98.98466,66.450075,0.40428,-18.61345,-17.441565,-17.259,-2.8152275,-2.5192665,-2.044752,-1.663002,-0.911496,-0.0520825,0.63011785,2.28525,95.18292,89.78709,232.56015,238.2089,0.142335
2,11.25,-0.021,414.96,-0.04365,0.8793,0.613835,0.94381,0.63415,0.0648,-3.582904,-4.318989,1.2001,0.10314,98.964,64.75853,0.43789,-18.2262,-16.18701,-16.741,-2.795051,-2.505035,-2.036099,-1.7003095,-0.88375,-0.053857,0.607322,2.234,134.0418,117.1943,237.4389,240.4258,0.01085
2,11.75,0.15365,414.53,-0.0147,1.09225,0.23971,1.13,0.94301,0.0574,-3.48705,-4.35915,1.441144,0.099685,98.936,63.36359,0.48337,-16.86,-12.50603,-15.9,-2.805151,-2.49715,-2.022955,-1.6579815,-0.987589,-0.057802,0.613635,2.252302,143.4273,133.6256,239.427,243.7229,0.247535
2,12.25,0.0342,413.5,-0.0294,0.5622,-0.23293,1.1572,0.69883,0.06805,-3.544319,-4.3907815,1.4351555,0.10862,98.94744,61.73083,0.4937,-15.860175,-12.04281,-15.111,-2.804849,-2.508259,-2.029802,-1.644468,-1.007419,-0.035065,0.65596,2.267047,158.0493,142.4695,243.9136,245.6881,-0.0351
2,12.75,0.0492,413.14,-0.0116,-0.3385,0.55181,1.1973,0.71685,0.11412,-3.3940985,-4.368574,1.3675945,0.12125,98.960625,61.311625,0.52346,-15.01824,-11.65555,-14.607,-2.7422145,-2.4739065,-2.0276185,-1.703361,-0.912022,-0.0334655,0.6838704,2.2862065,180.59985,158.38595,245.5076,249.4804,0.046
2,13.25,0.03895,413.38,0.0121,1.6719,0.93252,1.3004,0.77413,0.0936,-3.368484,-4.394614,1.4308,0.10207,98.961,58.85979,0.54761,-14.8998,-11.35683,-13.90488,-2.755986,-2.520384,-2.025132,-1.6714835,-0.8706504,-0.030788,0.712466,2.3118,180.335,162.4799,246.7851,250.1109,0.048525
2,13.75,0.0804,413.65,-0.00532,0.6553,1.0721,1.3046,0.43609,0.0411,-3.354945,-4.397622,1.454756,0.12345,98.93477,59.00187,0.53841,-14.31597,-11.24557,-13.75566,-2.738629,-2.465498,-1.985989,-1.6106825,-0.8527475,-0.018949,0.7374665,2.34969,180.0903,154.5102,248.2086,250.7718,0.102545
2,14.25,0.12003,413.08,-0.0107,2.3836,1.2188,1.3412,0.39479,0.0742,-3.3248005,-4.428,1.533155,0.13295,98.95223,58.376545,0.55795,-13.82991,-11.1666,-13.369465,-2.7375815,-2.441614,-2.0014495,-1.5919765,-0.899084,-0.0024835,0.7676972,2.3826,172.6506,155.5045,249.6191,251.06325,0.12381
