DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,5.25,-70.54,-38.7577,0.07756648075,-7.388575275,-0.05175,0.1191811,398.8308,6.02325,3.86204,86.4893,2.226,56.1247,2.069,4.0655,51.66694195,2.2579003335,0,0,248.65,315.2,0.205,0.0107,0,2.66,6.99,9.9,3.7975666665,6.0625,10.60791667,11.843,13.340833335,14.6495,4.256125,6.0737,10.676666665,11.9855,13.1855,14.6205
1,5.75,-70.59,-38.3333,0.06889706955,-7.274434174,-0.0484,0.1265996,398.7948,5.9872,3.644865,86.4907,2.098,55.7848,2.063,3.904,52.046592835,2.298180983,0,0,246.9,314.6,-0.0355,0.010201,0,2.41,6.8,9.8,3.5864,5.930625,10.561,11.843,13.339583335,14.6475,4.045825,5.9336416665,10.627083335,11.988,13.18625,14.6215
1,6.25,-70.1728,-38.3956,-0.004986886584,-7.212063285,-0.0501,0.1199,398.5425434,5.96185798,3.3562,86.5039,1.862,57.0726447,2.062,3.5125,52.93745438,2.3209,0,0,247.95,313.6,-0.09950000005,0.0107,0,2.3,6.6,9.71,3.470525,5.7507666665,10.505333335,11.841,13.338333335,14.651,3.866291667,5.759075,10.5675,11.9945,13.189416665,14.6195
1,6.75,-69.76,-36.9918,0.06211609237,-7.473300719,-0.050652064275,0.1182954,398.6949891,5.9841867805,3.21534,86.52525,1.774,58.2095,2.119,3.427,53.43700697,2.3866699975,0,0,246.95,312.7,-0.27350000035,0.015204,0,2.1,6.47,9.65,3.2974416665,5.5787416665,10.441,11.849583335,13.33916667,14.655,3.7505166665,5.60615,10.512,12.0065,13.189166665,14.6205
1,7.25,-65.46,-35.9672,0.04738577905,-7.9627057155,-0.05842941147,0.1209432,398.47754925,5.904547761,3.155728,86.542155,1.834,58.6763,2.164,3.278,54.418829405,2.47985,0,0,247.15,312.25,-0.352,1.1392,7.6092,1.93,6.3,9.6,3.1710833335,5.3818,10.3695,11.853166665,13.33458333,14.651,3.6322,5.44875,10.4485,12.009,13.185,14.6185
1,7.75,-31.22,-30.3648,1.2771,-6.780310808,-0.074581005535,0.13835,398.8866,5.925036251,3.0854,86.557825,2.431,56.38155498,1.947,3.533,53.63295,2.2163694535,49.14,12.885,247.45,316.85,0.5995,8.6926,85.2533,1.9,6.1,9.5,3.23145,5.2055,10.3045,11.855583335,13.334166665,14.6515,3.857625,5.3053166665,10.381416665,12.007,13.183333335,14.618
1,8.25,29.9,-10.1626,6.4535769045,11.38527205,-0.1361436649,0.1603,399.145,6.1224263835,4.51122,86.56786,4.34,47.9033,1.691,4.827,49.27171879,1.8749,146.15,29.695,250.7,328.8,3.325,25.382,262.956,2.18,6,9.4,3.5457916665,5.08655,10.2345,11.863916665,13.33375,14.6595,4.552666667,5.3462666665,10.3195,12.007916665,13.186666665,14.6195
1,8.75,99.4,17.5786,10.91625,38.51453135,-0.2708,0.1851361,399.57895465,6.20795,6.420682,86.572415,6.585,40.48576085,1.717,6.97,41.40263702,1.8626,243.85,47.675,256.2,342.8,6.569,48.22926,452.778,2.9,5.9,9.3,4.2399916665,5.09505,10.168,11.869333335,13.331666665,14.6505,5.8893416665,5.609325,10.258,12.002416665,13.185,14.6265
1,9.25,171.1,41.12696565,14.31887992,63.5762,-0.2265,0.19788925,399.8196,6.201540763,8.1412075,86.58038,8.54,33.9648,1.764,8.87,35.1966,1.9346636065,341.05,63.185,263.4,357.65,9.5100000025,74.0179,638.52,4.1,5.76,9.2,5.3675666665,5.2536,10.112166665,11.86916667,13.33625,14.652,7.40585,6.07165,10.184333335,12.00725,13.182083335,14.622
1,9.75,235.6,68.5829,18.1039,90.29195,-0.11045,0.23275,399.9605,5.97395419,9.2129095,86.58946,10.05,30.60640296,2.103999999,10.19,31.1315,2.2161474995,431.65,79.52,268.1,372.1,12.04,98.54166,803,5.9,5.76,9.16,6.6669,5.62065,10.07,11.87916667,13.334166665,14.6535,8.6639,6.6942916665,10.124416665,12.004,13.18416667,14.616
1,10.25,289.8,96.3676,20.4271,116.89945,0.0102,0.2561931,399.6707,5.89555,10.03733,86.5918,10.93,28.3428,2.705,11.2,29.1969,2.8799,511.25,94.3,272.6,384.7,14.11,121.75875,965.3,7.7,5.86,9.1,8.1768833335,6.158541667,10.0325,11.875416665,13.33208333,14.6475,10.074166665,7.4485,10.0605,11.9975,13.18375,14.621
1,10.75,336.1,113.7463,22.4855,142.3442,0.1335,0.2830794,399.4997773,5.766968368,10.7556,86.583255,11.55,27.0323,2.945000002,11.705,27.8983,3.03052283,578.4,106.65,276.65,396.2,15.815,140.2,1088.34,9.6,6,9,9.6835,6.8290083335,9.9659166665,11.861666665,13.32875,14.652,11.495416665,8.2409833335,9.9935833335,11.994416665,13.18583333,14.6175
1,11.25,367.1,126.1458,24.2084,159.997903,0.1964,0.3033787,399.37794075,5.68475,11.463,86.55355,12.27,26.1284,3.149999998,12.32,27.073,3.223436724,628.5,115.8,279.4,407,17.43,156.31,1183,11.19,6.3,8.9,10.972833335,7.75955,9.9265833335,11.850166665,13.327916665,14.6525,13.21,9.05175,9.96225,11.98675,13.189583335,14.615
1,11.75,387,132.1155814,24.818703765,174.4436,0.2296,0.3045541,399.5360541,5.637786553,12.06645,86.51349,13.02,23.75258151,3.17,12.84,24.8635,3.289667817,662.15,122.1,281.9,416,18.84,166.698,1244.6,12.7,6.7,8.9,12.022916665,8.7186,9.8741666665,11.840333335,13.329166665,14.655,14.6235,9.8955,9.9348333335,11.9815,13.194166665,14.607916665
1,12.25,394.7,135.2211,24.888682825,183.6560043,0.22520266555,0.30364105,399.4884,5.4992,12.53734,86.460245,13.61,22.2293,3.219,13.61,23.3606,3.2627861975,676.65,125.2,283.8,424.5,19.97,174.326,1273.9786,14.16,7.2,8.9,12.94,9.6669166665,9.8341666665,11.826916665,13.330833335,14.656,15.943083335,10.688333335,9.9125,11.9745,13.19166667,14.606833335
1,12.75,390.4,142.8312,25.482,189.5788,0.2779,0.3204015,399.6375673,5.3433848125,13.0481,86.40895,14.07,21.38197082,3.269999999,14.185,22.206901385,3.2493,674.5,123.95,285.2,428.25,20.525,173.6607,1267.86,15.4,7.8,8.9,13.64125,10.4065,9.8261666665,11.824,13.33125,14.647,16.98958333,11.55,9.9085,11.9625,13.19541667,14.60175
1,13.25,375.65,129.9739971,24.821355565,183.6121,0.2722185783,0.333073,399.5294,5.229402528,13.38434,86.3702,14.45,20.47142749,3.326,14.52,21.1170483,3.3468,657.4,119.2,286.8,430.25,20.76,170.1786,1232.84,16.305,8.4,8.9,14.355833335,11.083,9.83625,11.8045,13.334166665,14.651,17.8165,12.4635,9.9184166665,11.9555,13.19875,14.605333335
1,13.75,350.45,105.099,22.412264085,178.309078,0.2559,0.32845,399.2913074,5.1893,13.705,86.33507,14.79,19.7334,3.259,14.87,20.39676448,3.392741272,622.05,112.1,287.7,430,20.89,162.4107,1167.9,17.1,8.935,8.9,14.862,11.6225,9.8693333335,11.803083335,13.327666665,14.6475,18.3595,13.07225,9.9528333335,11.949,13.195833335,14.59025
1,14.25,311.8,95.05475865,20.6957594,164.8306,0.2412,0.3407428,398.9465941,5.1466700145,14.09571,86.30904,15.11,19.328048245,3.4595,15.13,20.02477783,3.4837,568.9,101.4,288.2,426.5,20.545,149.16655,1065.6699,17.5,9.4,9,15.126333335,12.1065,9.918,11.7895,13.331666665,14.649,18.598583335,13.61075,9.981,11.929916665,13.195833335,14.59125
1,14.75,266.1,75.7561,17.62975,146.3585603,0.1617829855,0.3334972,398.97643405,5.1215266215,14.31178,86.29653,15.25,19.026667625,3.5575,15.45,19.7416,3.640464098,507.3,88.4,287.7,421.7,19.955,133.775,950.94495,17.66,10,9.1,15.424,12.46125,9.9521666665,11.7765,13.32583333,14.65,18.52,13.91675,10.032833335,11.92333333,13.19375,14.58825
1,15.25,207.1,48.09101416,16.499923765,119.78413055,0.114,0.3471886,398.90217465,5.1164460475,14.43115,86.296285,15.305,18.583929525,3.738000001,15.52,19.2965,3.9957,424,72.48,286.5,415.4,19.075,113.5767,790.015,17.5,10.475,9.2,15.19,12.741416665,9.987,11.763,13.33125,14.6485,18.09541667,14.0375,10.088083335,11.915416665,13.19125,14.57475
1,15.75,142.2,20.97165,13.253178135,93.614783865,0.08225,0.3487,399.0108817,5.001694838,14.42622,86.2999,15.18,18.7518,3.9005,15.51,19.1143,4.2174,334.6,55.86,284.5,407,17.98,90.88745,626.426,16.93,10.88,9.3,14.6875,12.904,10.0545,11.75291667,13.324166665,14.641,17.50175,13.95,10.162833335,11.898333335,13.19833333,14.568
1,16.25,70.67,-6.1094383405,10.606020335,61.13875,0.0431,0.3334849,398.92695355,5.0211,14.254,86.3031,14.9,19.123943175,3.942,15.38,19.39993829,4.297,235,37.77,281.6,396.6,16.355,64.41755,436.0938,15.83,11.2,9.4,13.992916665,12.9485,10.1235,11.73958333,13.331083335,14.638,16.6385,13.846666665,10.24125,11.891333335,13.192083335,14.57225
1,16.75,0.807,-28.77595,7.1629389645,21.9641,0.01355403936,0.3119277,398.98928435,5.1236,13.9336,86.31855,14.37,20.08955,3.7525,14.88,20.0847,4.223417079,132.3,20.23,278.2,386.4,14.545,36.5203375,245.1645,14.7,11.5,9.5,13.341333335,12.871666665,10.195083335,11.73,13.324,14.629,15.3895,13.67208333,10.3595,11.882833335,13.190416665,14.563333335
1,17.25,-58.35,-46.39708388,3.245523381,-3.667685949,-0.01287097954,0.2573688,398.96330065,5.265294322,13.20362,86.3285,13.245,21.98054511,3.269,14.12,21.7238,3.645562858,42.58,6.655,276.6,374.2,12.27,12.7631,78.5889,13.5,11.7,9.7,12.62725,12.6295,10.21825,11.722,13.326666665,14.635,14.26875,13.337916665,10.476833335,11.876583335,13.1925,14.559666665
1,17.75,-93.9,-58.91997772,0.9784,-10.76042176,-0.0086,0.1863,398.6805989,5.374963363,12.1085,86.3537,11.565,25.626419345,2.651,12.78,24.34653564,3.1497,0,0,271.8,362.8,9.845,1.3032,7.511304,12.34,11.72,9.8,11.847,12.35525,10.2855,11.711583335,13.321666665,14.6275,13.35825,12.94475,10.601666665,11.8715,13.18875,14.5565
1,18.25,-93.9,-65.99155,0.47285,-13.03865,-0.01092961831,0.1763,398.8066011,5.475082467,10.62818,86.380065,9.86,28.67675,2.578,11.14,27.0123,3.0366,0,0,268.6,355.7,8.319999999,0.01372,0,11.3,11.7,10,11.174166665,12.037916665,10.365833335,11.700333335,13.324333335,14.624583335,12.504583335,12.469,10.666166665,11.862,13.18625,14.541583335
1,18.75,-90.6,-65.779729195,0.91007385185,-14.314493655,-0.015657320845,0.17319635,398.84725,5.6212,9.6516575,86.4038,8.7900000005,31.752,2.5465,10.09,30.06998732,2.907518042,0,0,265.8,350.2,7.2665,0.00505,0,10.39,11.5,10.1,10.522,11.707,10.447166665,11.705916665,13.31525,14.621083335,11.704166665,12.090916665,10.761,11.855416665,13.18625,14.539166665
1,19.25,-88.0932,-61.94631966,0.6630042946,-13.64065,-0.0342,0.1635,399.03695,5.67465,8.9786,86.42677,7.971,34.35033122,2.3845,9.34,32.4053,2.736961711,0,0,263.8,345.7,6.412,0.005,0,9.7,11.4,10.26,9.9404166665,11.315833335,10.5125,11.69525,13.320333335,14.613666665,10.944,11.748833335,10.884333335,11.852,13.18875,14.538833335
1,19.75,-85.9,-59.92982187,0.51673152855,-13.35470027,-0.0283479696,0.1600606,399.22479785,5.785785637,8.4266,86.44406,7.3535,36.482064485,2.3015,8.83,33.95151864,2.6157,0,0,263.2,342.8,5.749,0.00510025,0,9,11.1,10.33,9.4125,10.9,10.557666665,11.694916665,13.3235,14.6105,10.278916665,11.325333335,10.977,11.85,13.185,14.529
1,20.25,-84.5,-57.56675,0.2261452296,-11.03739321,-0.03409791514,0.1491186,399.4529833,5.8824674415,7.966208,86.457,6.973,38.41875319,2.2025,8.38,35.32181349,2.568425744,0,0,261.3,340.2,5.241,0.00505,0,8.4,10.9,10.45,8.9165,10.572583335,10.6085,11.691416665,13.318,14.6045,9.84625,10.93125,11.024666665,11.8445,13.17666667,14.525833335
1,20.75,-83.2,-55.60614586,0.2432,-9.5626,-0.0406,0.1406,398.97445,5.932538164,7.6699,86.4714,6.572,39.13924441,2.1665,7.985,36.83165909,2.3639,0,0,259.7,337.1,4.6725,0.005025,0,7.84,10.605,10.5,8.51175,10.25458333,10.661916665,11.6865,13.321583335,14.5975,9.4165,10.5735,11.076083335,11.840833335,13.180833335,14.523916665
1,21.25,-81.9,-53.21611465,0.24495,-9.561019193,-0.029398609815,0.1447084,399.27009615,5.9122217425,7.419568,86.48255,6.3125,40.48625,2.0885000005,7.786,37.93960299,2.299907413,0,0,258.8,335.7,4.267,0.005,0,7.3,10.4,10.6,8.145875,9.925,10.695333335,11.6895,13.323416665,14.5955,9.0708333335,10.242083335,11.094,11.841833335,13.180416665,14.515666665
1,21.75,-80.7,-51.945352285,0.0876,-9.1387,-0.039777809875,0.135,398.69755,5.8953601805,7.1191,86.485425,5.8565,41.877425405,2.0795,7.427,39.0095,2.252406873,0,0,257.8,332.9,3.8625,0,0,7,10.2,10.6,7.822525,9.6855833335,10.731166665,11.6915,13.31375,14.588833335,8.6361666665,9.9208333335,11.0955,11.839916665,13.17875,14.510333335
1,22.25,-80.1,-50.3968,0.139,-7.8062,-0.04275363331,0.1352,398.7435391,5.9405,6.6611,86.5038,5.434,43.97004056,2.1025,6.784,40.1465,2.3392,0,0,256.6,331.5,3.5035,0,0,6.59,9.98,10.6,7.3779583335,9.3144583335,10.785333335,11.701,13.318333335,14.587166665,8.2172,9.584,11.100666665,11.845,13.16833333,14.5075
1,22.75,-78.88,-48.880835545,0.0198,-7.520651746,-0.050674301015,0.1372254,398.7551,6.00795,6.493441,86.5093,5.2215,45.327964245,2.096,6.728,41.50472012,2.2725,0,0,256.1,329.5,3.296,0,0,6.119999999,9.7,10.6,7.0619916665,8.9388666665,10.83125,11.719,13.318833335,14.583166665,7.836325,9.2590833335,11.1015,11.84791667,13.16875,14.497916665
1,23.25,-77.89,-47.38228117,0.02360378947,-8.3524,-0.036969732845,0.1300264,398.79235,5.978797169,6.3271,86.51644,4.8525,45.68183636,2.021,6.467,42.50842029,2.243671845,0,0,255.1,328.4,2.983,0.0049,0,5.860000001,9.51,10.6,6.70035,8.667375,10.862,11.7165,13.3165,14.572916665,7.47095,8.910525,11.101,11.862916665,13.175,14.496416665
1,23.75,-77.15,-46.53813806,0.117213166,-8.387101389,-0.0377,0.1286,398.8576,5.9983,6.060751,86.511145,4.6305,47.21356941,2.0625,6.259,43.76095237,2.25929162,0,0,254.6,326.8,2.661,0,0,5.5,9.31,10.6,6.37005,8.4880833335,10.892,11.73825,13.311,14.54416667,7.1328,8.64825,11.114,11.8825,13.1745,14.486
2,0.25,-80.8,-51.3278,0.42812113225,-9.02903505,-0.02775,0.1417,397.34495,6.141236655,7.368603,86.3511,6.15,43.18307147,2.045,7.569,40.3414,2.1952,0,0,260.2,334.8,4.357,0.0054,0,7.5,11.31,12.365,8.449875,10.6075,12.1265,12.307,13.27458333,14.251,9.111,10.875833335,12.5645,12.575166665,13.224583335,14.25166667
2,0.75,-79.905,-50.280305555,0.28448906065,-9.9941110875,-0.04079531361,0.1395,397.2530096,6.1603,7.1139,86.3568,5.689,43.40663399,2.041999999,7.3345,41.664771425,2.1991,0,0,259.65,333.7,4.15,0.009774,0,7.1,11.125,12.33,8.19195,10.3335,12.114,12.316,13.27208333,14.247166665,8.8295,10.565416665,12.55,12.6025,13.227916665,14.25166667
2,1.25,-79.035,-49.87982073,0.1946032794,-7.331768369,-0.0367,0.13102845,397.5056002,6.109050397,6.772889,86.347125,5.415,45.8847,2.022,7.1565,42.544413775,2.1834186755,0,0,259.15,332.8,3.927,0.00505,0,6.79,10.88,12.3,7.93055,10.055,12.0955,12.3215,13.272916665,14.249583335,8.4907166665,10.24,12.53,12.605333335,13.225,14.252083335
2,1.75,-78.69,-48.7727458,0.1723,-9.1261,-0.03399289312,0.12837035,397.4210472,6.135276527,6.47445,86.349915,5.33,47.34880067,2.055,6.767,43.350704985,2.21975,0,0,258.55,331.3,3.678,0.0049,0,6.5,10.65,12.27,7.6923333335,9.8433333335,12.062,12.3425,13.272916665,14.251583335,8.2691666665,9.97175,12.4925,12.626166665,13.216666665,14.25041667
2,2.25,-77.655,-48.5004,0.0816,-8.792633396,-0.03735597614,0.1346703,397.467,6.136,6.2847925,86.33932,4.903,48.4589,2.047,6.444,44.685232275,2.2400492735,0,0,258.2,330.45,3.434000001,1.671196515e-15,0,6.2,10.4,12.2,7.4207,9.6255,12.034,12.3575,13.272916665,14.25375,7.9817916665,9.7565,12.451,12.631666665,13.22725,14.250416665
2,2.75,-76.57,-47.2617,0.10578177211,-8.7769,-0.049837770305,0.1313424,397.291032,6.1138232005,6.133865,86.33083,4.639,48.680218,2.047,6.3425,44.550912905,2.231905632,0,0,257.95,329.05,3.118,0,0,5.9,10.18,12.1,7.1499833335,9.369,12.0055,12.36675,13.2725,14.249166665,7.7101,9.551,12.3875,12.6315,13.225166665,14.249166665
2,3.25,-76.47,-46.3141,0.087410216405,-8.3763,-0.03447520932,0.1214159,397.23998975,6.113537391,5.7978195,86.31625,4.557,49.25693049,2.058,6.192,45.134079725,2.1521948455,0,0,257.15,328,2.982,0,0,5.7,9.965,12,6.9394416665,9.143,11.975,12.38825,13.275,14.257083335,7.446,9.365,12.337,12.642083335,13.22475,14.246666665
2,3.75,-75.83,-45.8977,0.1043,-8.0888618675,-0.0498,0.1216724,397.3445546,6.1465,5.596578,86.3217,4.19,50.57007915,2.089,5.708,47.069608995,2.2215943285,0,0,257,327,2.605,1.011354584e-11,0,5.4,9.785,11.99,6.709875,8.95,11.938,12.40375,13.276666665,14.252916665,7.1462833335,9.146,12.2745,12.667,13.224333335,14.25
2,4.25,-75.685,-45.65162964,0.061,-8.5802737605,-0.052307622345,0.1287,396.9082,6.0894,5.5404,86.31579,4.12,50.88995914,2.103,5.663,47.069904765,2.234302208,0,0,254.9,325.4,2.416,0.0049,0,5.19,9.585,11.9,6.35405,8.7145,11.908,12.40875,13.27875,14.253333335,6.7884166665,8.89865,12.236166665,12.6805,13.226,14.24458333
2,4.75,-75.435,-45.07231798,0.068855158265,-7.7621,-0.03601514196,0.1192889,397.0268041,6.1419,5.436254,86.31114,4.027,50.23613201,2.087,5.64,47.552,2.2696111365,0,0,255,324.75,2.338,0.00505,0,4.93,9.3949999995,11.8,6.180325,8.5239,11.8585,12.421666665,13.277083335,14.255,6.5996083335,8.7025833335,12.186916665,12.6845,13.227,14.246666665
2,5.25,-74.69,-44.5255,-0.0243492179,-7.706630057,-0.0403,0.1277,397.4117,6.1002030015,5.233537,86.31841,3.827000001,52.1331,2.098,5.567,47.68947921,2.272820667,0,0,255.65,323.6,2.256,0.00505,0,4.7,9.2,11.7,5.932875,8.327375,11.817,12.4325,13.285416665,14.25875,6.378541667,8.5075,12.127,12.687,13.2215,14.24833333
2,5.75,-74.215,-43.3279,0.05222004537,-8.2322229455,-0.04699374158,0.1254,397.5676,6.019977674,5.0473,86.32701,3.752,52.62376728,2.123,5.2435,49.58953809,2.335239894,0,0,254.7,323.65,2.068,0.005,0,4.5,9,11.6,5.720575,8.1522,11.780083335,12.443333335,13.283333335,14.25916667,6.1684583335,8.2817,12.0665,12.698,13.228,14.2475
2,6.25,-74.05,-42.6356,0.2097,-8.379936512,-0.04266445602,0.13408245,396.7110056,6.078077768,4.8198,86.348615,3.528,53.54378317,2.12,5.1,49.214168285,2.324167802,0,0,254.75,323.45,1.86,9.312657312e-12,0,4.31,8.8,11.54,5.58175,7.9838,11.7295,12.458583335,13.29083333,14.250833335,5.9895833335,8.0608,11.984,12.701,13.2265,14.247083335
2,6.75,-72.9,-42.23740796,0.1860131273,-9.0138,-0.03270077692,0.12775,397.2974035,6.0463,4.645796,86.36642,3.366,53.0086,2.182,4.7605,49.222304,2.331980786,0,0,253.15,321.9,1.761,0.22834,0.4136,4.120000001,8.62,11.44,5.332125,7.79705,11.6895,12.46425,13.294583335,14.2525,5.799525,7.8565,11.922,12.7055,13.23,14.244583335
2,7.25,-52.34,-38.59551533,0.4408968434,-8.128,-0.050433815725,0.1345789,397.0873065,6.071856431,4.651936,86.3807,3.579,52.44155794,2.069,4.8165,49.162612075,2.295121765,16.165,5.3895,253.4,323.2,2.225,4.4661,37.3576,4,8.425,11.36,5.28765,7.605,11.6585,12.4685,13.295,14.25583333,5.7082166665,7.6531333335,11.8615,12.703,13.2315,14.241666665
2,7.75,2.4375,-23.60183876,4.2619,1.316759108,-0.1255,0.1559,397.7739,6.1697,5.3256,86.39556,5.054,48.31273511,1.799999999,5.6205,48.549261765,2.002180265,99.8,22.565,254.55,331.6,4.062,17.6043,178.077,4.14,8.28,11.23,5.60145,7.4688,11.6,12.471166665,13.301666665,14.256666665,6.152625,7.5549,11.796,12.691,13.2375,14.244166665
2,8.25,68.995,2.05345591,9.846076757,32.190610695,-0.2203753657,0.1792258,397.92435,6.3674698825,7.09735,86.410465,7.32,41.68332203,1.647,7.615,42.886585445,1.8176774525,207.75,42.345,258.55,346.35,7.16,39.9431,385.7589,4.7,8.1,11.12,6.1212416665,7.3855,11.546,12.472083335,13.3,14.25458333,7.15325,7.69385,11.7165,12.6835,13.229,14.24425
2,8.75,150.4,33.1692,14.717,62.7165,-0.273476616,0.1951943,398.2190413,6.278178638,9.031529,86.4172,9.45,35.75001931,1.697,9.57,36.75069376,1.856612712,317.95,61.3,266.25,361.4,10.25,67.37,599.085,5.74,8,11.07,6.99215,7.394,11.4855,12.46525,13.305416665,14.26125,8.485,7.967025,11.6425,12.672083335,13.228,14.247583335
2,9.25,227.9,63.0535,18.468,88.80734005,-0.18951314815,0.2231784,398.49279535,6.075255136,10.422465,86.4132,10.92,31.13756805,2.047000002,11.01,32.124273035,2.165625485,422.25,78.205,272.5,376.55,13.11,95.5,790.17,7.040000003,7.9,10.93,8.1632583335,7.607875,11.429,12.46075,13.30875,14.2625,10.0435,8.522,11.5835,12.67291667,13.237833335,14.240916665
2,9.75,295.75,91.8896,23.6666,119.7594,-0.013661735225,0.2568623,398.7761283,5.976540613,11.2171,86.41512,11.97,28.419,2.526,12.055,30.066,2.659285068,524.95,96.45,277.75,392.1,15.6,123.25,991.2779998,8.6,7.9,10.88,9.404166667,7.9992833335,11.363666665,12.460916665,13.314583335,14.264166665,11.8945,9.1360833335,11.5135,12.668,13.235666665,14.2415
2,10.25,354.7,119.2690993,26.16652936,149.2630543,0.1463924948,0.2936041,398.85151415,5.87915,12.12537,86.4089,12.78,26.2874,2.901,12.84,27.687470065,2.951,609.6,112,282.4,405.85,17.82,147.748,1152.585,10.43,8.1,10.8,11.0095,8.57855,11.290083335,12.46125,13.311583335,14.265,13.502416665,9.9145,11.445,12.6645,13.235916665,14.23975
