DOY2,HR2,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,RH_1_1_2,WS_1_1_1,PA_1_1_1,PA_1_1_2,CO2_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,LE_1_1_1,WS_1_1_2,T_SONIC_1_1_1,G_1_1_1,G_1_2_1,G_1_3_1,G_2_1_1,G_2_2_1,G_2_3_1,G_3_1_1,G_3_2_1,G_3_3_1,T_CANOPY_1_1_1
1,11.25,-15.746728125,37.39705325,0.385068875,1.9743068,36.767666,0.610383625,68.130698625,68.705029875,414.66060625,-33.47766125,265.2779166,92.901834375,74.894800625,184.647073125,245.290242,0.118488,-1.02635325,-9.77434975,-0.75831425,1.39117,0.506981,-16.0418697,-3.657680825,-3.992514325,-3.231534,-2.83730315,-2.3254074,-2.8121443,-2.92812335,-2.990926325,-2.7957052,-16.6066834
1,11.75,-15.026866925,35.7519719,0.38892975,2.072440475,36.26614145,0.8132435,68.113797375,68.6869505,415.2093595,-25.478248125,262.56742895,107.39241625,89.388426875,191.07226675,249.319718625,0.1406232,-1.1044718,-0.418310100000001,-1.38624445,8.05444095,0.96106805,-15.6847795,-3.6645325,-3.9845892,-3.2307209,-2.8355536,-2.3252692,-2.8139947,-2.9265797,-2.9889442,-2.7931186,-16.23933565
1,12.25,-15.1346899,35.0989654,0.439109225,2.06849515,31.853195,1.103527375,68.112353125,68.68048325,414.36587395,-20.466664375,330.00851675,84.673901125,71.2551245,194.64939175,250.6790145,0.150890325,-1.221271575,-1.184011275,-1.23539445,7.9035532,0.980513375,-15.6739635,-3.6579371,-3.970117,-3.2304966,-2.8353196,-2.3251036,-2.8150588,-2.9265467,-2.9907265,-2.7930145,-15.836722
1,12.75,-15.509123575,35.1046129,0.397828875,2.021851675,30.434414,1.14978475,68.0748295,68.635984375,415.1290004,7.884656375,316.068517,90.859710625,76.257839375,191.245577,250.64397075,0.1461378,-1.04850855,-3.34896555,-2.1067098,9.5400372,0.881841875,-15.488639125,-3.6542883,-3.9643114,-3.231535,-2.8305141,-2.3249044,-2.8202086,-2.9265205,-2.9922044,-2.7928102,-16.3531978
1,13.25,-15.9343098,34.05003085,0.36317,1.8347263,29.6021245,1.1336806,68.0602798,68.609878,413.98457105,-34.2840708,305.35944655,99.218843,82.775174,189.285237,249.666507,0.11803925,-0.80637605,-6.98733865,-1.229164525,6.847748975,1.03294175,-15.295116,-3.6405032,-3.95502665,-3.2354053,-2.8309772,-2.3244331,-2.8208868,-2.92349,-2.9927197,-2.79277325,-18.72375255
1,13.75,-16.0128151,33.8102087,0.3726175,1.8760502,30.42764325,0.9868494,68.0620346,68.610703,413.7224507,-43.1988648,268.76090895,73.6530858,61.2345438,186.9106266,247.590213,0.160107,-0.811942375,-13.02859125,-1.7756363,3.2059863,0.9619888,-15.2620998,-3.6401014,-3.9599995,-3.2370541,-2.8308022,-2.32483725,-2.8213507,-2.92339975,-2.9948214,-2.7928543,-18.4604103
1,14.25,-15.83656175,32.663073,0.34487575,1.91343825,31.1899325,1.090007625,68.09046875,68.631571625,413.70062885,-33.93710065,207.56969645,51.697651,42.125709775,188.5800462,248.03432745,0.089061625,-0.92208825,-8.732750375,-0.696323125,4.46288,0.7637394,-15.1823396,-3.631630125,-3.951669875,-3.237363625,-2.828339125,-2.325428875,-2.821015625,-2.921853375,-2.994644625,-2.7928505,-17.88473295
1,14.75,-15.414140125,34.904158125,0.35034575,1.93749125,30.7610622,1.024007825,68.104979975,68.643718425,413.6879016,-83.011212,143.6343449,52.143721025,42.96269165,181.95932675,248.897665225,0.135777,-0.9902596,-16.2323248,-0.8054386,1.5668098,0.899809125,-14.997093625,-3.630391375,-3.93959475,-3.237924,-2.826003625,-2.32541025,-2.8207125,-2.921784,-2.99748275,-2.792886125,-17.6393704
1,15.25,-15.7751637,37.61373345,0.32135185,1.8577488,31.882041875,0.8129644,68.1239488,68.6643248,413.5888526,-44.791552,76.635850625,31.234309,25.3869108,193.1365098,240.0239566,0.1094058,-0.99791475,-20.8700011,-0.7818692,-2.2119598,0.5786515,-15.14700025,-3.63912715,-3.92729825,-3.23814545,-2.81601575,-2.32541015,-2.8183526,-2.92333585,-2.9961424,-2.7827177,-17.67339425
1,15.75,-15.8593039,38.938196,0.2342309,1.856717,33.7970175,0.603380125,68.13395925,68.674257375,413.541349825,-61.879583125,47.656178,21.796125125,18.344953,188.9004875,230.532900125,0.10476505,-0.94657385,-23.30980675,-0.3907004,0.00397084999999953,0.434170225,-15.5641692,-3.6436942,-3.9271647,-3.2377829,-2.8200665,-2.3254683,-2.8122775,-2.9259844,-2.9937148,-2.7840741,-17.90272175
1,16.25,-15.7248272,39.54174525,0.181647225,1.962331,35.527530125,0.301672775,68.134560225,68.6795825,413.430680525,-60.1185351,26.817358625,8.774589575,7.646809875,189.664066975,232.45827595,0.06407665,-0.8320113,-35.159355725,-0.625175175,-2.589811925,0.1778116,-15.9756454,-3.64854175,-3.9321419,-3.2369294,-2.772161525,-2.3255685,-2.81108885,-2.93074985,-2.987764125,-2.76402215,-19.085349875
1,16.75,-15.937677525,41.7447489,0.16722255,1.921950175,36.623948225,0.2539684,68.13124245,68.686546,413.3546198,-75.5284577,8.555366625,1.897432875,2.423186475,187.253436575,228.430454675,0.049997675,-0.87542575,-45.628372575,-0.061013075,-3.675118625,0.39688775,-16.28491925,-3.656375975,-3.9352502,-3.235811,-2.775678275,-2.325694725,-2.8118003,-2.92839875,-2.9882861,-2.763473375,-21.576354375
1,17.25,-16.1251667,44.0022275,0.143205,1.85051015,40.415523325,0.186785,68.11534975,68.6733925,412.5367974,-80.32572875,0.226826875,-4.058274,0.01555225,177.835779,226.409808,0.052764525,-0.698659575,-52.4152917,0.0851964,-6.6201416,0.186658,-16.485619725,-3.65897835,-3.919242,-3.2351881,-2.77970835,-2.3257841,-2.8137011,-2.9245266,-2.9888078,-2.76206065,-19.744486225
1,17.75,-15.2887495,47.1918411,0.1456348,2.0047499,41.417054,0.22596485,68.099218275,68.660311575,412.32845105,-80.02544115,-0.3372675,-4.415982175,-0.035517275,172.478516825,234.7552745,0.0570002,-0.6272548,-44.0248947,-0.14741795,-4.4957924,0.3691046,-16.764230825,-3.670331825,-3.93444005,-3.238146375,-2.782295875,-2.32581935,-2.8183928,-2.910128025,-2.9897587,-2.763538925,-21.3554075
1,18.25,-15.4435512,43.9042544,0.14361,1.9607174,43.237373075,0.364213125,68.098148675,68.659086425,412.102116,-80.061578475,-0.337322025,-4.3130415,-0.05292595,173.197147575,234.220201325,0.07757325,-0.60447005,-40.4683301,0.00942800000000001,-5.443582,0.239382925,-16.968462825,-3.6691751,-3.939972375,-3.239287625,-2.781727925,-2.325845375,-2.818451225,-2.8870626,-2.9896268,-2.763187175,-21.1176022
1,18.75,-15.6001909,43.9827688,0.14139025,1.9583914,43.07904405,0.44080275,68.085632325,68.644830175,412.0975675,-78.5824028,-0.340466175,-4.2355536,-0.047631175,174.227448,230.340399325,0.046150375,-0.693992375,-51.762407375,-0.3051715,-6.738833,0.5857494,-17.2604026,-3.684554,-3.944789,-3.24382,-2.783381,-2.325942,-2.821682,-2.887523,-2.990023,-2.765375,-21.3848532
1,19.25,-14.972258925,40.0135236,0.14118115,1.959417475,41.27578735,0.1060252,68.0729124,68.6330402,411.89921875,-78.81122,-0.3373812,-3.9138912,0.0518438,170.1337002,227.8601764,0.040769875,-0.565278625,-53.85430175,-0.61897925,-5.9570435,0.174711925,-17.454852,-3.684437,-3.944846,-3.246209,-2.786169,-2.326015,-2.819163,-2.887824,-2.989999,-2.765353,-21.910135
1,19.75,-15.24378,39.890672,0.143713,1.996946,39.9597339,0.172688675,68.04658475,68.605848975,411.4761352,-81.707823425,-0.33736655,-3.966413625,0.0261996,168.416003275,228.24871425,0.02307505,-0.596262,-51.36828035,-0.1292032,-4.7529284,0.240625625,-17.58997175,-3.6785725,-3.95247675,-3.246978175,-2.7850319,-2.326049375,-2.814206375,-2.8894937,-2.99063095,-2.766050475,-21.63707185
1,20.25,-15.70358535,33.22858485,0.0996979,1.94258545,36.8203164,0.05385225,68.0105075,68.568338875,411.900157,-82.036485625,-0.33737605,-3.828573,0.030255625,174.516803875,228.616883625,0.029438125,-0.745169225,-71.05099045,0.02493125,-9.593229,0.253193,-17.5021975,-3.67207025,-3.960046,-3.24697985,-2.78585905,-2.3256442,-2.81035315,-2.8909874,-2.99131065,-2.7667248,-21.28128525
1,20.75,-15.5394146,36.284436775,0.1271272,1.919879725,37.970423675,0.112271625,67.991121375,68.544996125,412.0780208,-83.0719035,-0.33738805,-3.910471875,-0.008380875,173.846994,227.703467,0.026282975,-0.5965763,-53.8154671,0.0461396,-4.5956534,0.210557,-17.529298875,-3.669166875,-3.967599575,-3.244573975,-2.785292275,-2.325616575,-2.795050675,-2.89273895,-2.9919585,-2.767436025,-21.180216225
1,21.25,-15.678426875,34.566446925,0.127718725,1.910784425,36.529261,0.229136125,67.95892775,68.512130875,412.111026825,-83.49281375,-0.3374178,-4.189580125,-0.0773065,175.497235125,231.70566425,0.028360425,-0.70054365,-62.1646347,0.002318875,-4.291767575,0.308714125,-17.646841625,-3.65712365,-3.967621575,-3.241561725,-2.7834034,-2.325509825,-2.7939114,-2.892756625,-2.99193415,-2.7674136,-19.916462
1,21.75,-15.832687025,33.84980005,0.1525701,1.886109375,35.8048375,0.317690125,67.9521475,68.499889625,412.1578805,-78.493177625,-0.337455,-3.927985125,-0.068266875,176.330171125,230.25830175,0.0224262,-0.7686958,-58.35207635,0.0117946,-7.1889672,0.2679132,-17.6421578,-3.649205275,-3.96764495,-3.24146085,-2.78077105,-2.325477975,-2.791435175,-2.89331495,-2.9920008,-2.767463475,-20.976666875
1,22.25,-15.982259575,37.35233645,0.150839575,1.872473625,36.5629093,0.176699875,67.9610385,68.50949825,411.9824828,-75.51509025,-0.33740685,-4.2318175,-0.062214,180.192942,226.204575,0.043165,-0.64653,-53.712636,-0.1275733,-5.645523475,0.269289375,-17.48168825,-3.6568313,-3.9752553,-3.2422641,-2.7821818,-2.3254935,-2.7940761,-2.8936141,-2.9925232,-2.7682405,-21.36977925
1,22.75,-15.9814925,40.4775396,0.1631028,1.8871115,34.83331305,0.06245475,67.961413875,68.5117325,412.221234225,-74.5565435,-0.34598095,-3.878119375,-0.065613,176.1535545,236.192339625,0.02846555,-0.660311975,-58.0857191,0.01506245,-5.3318126,0.16126575,-17.421587625,-3.6569034,-3.9753339,-3.2416337,-2.7817142,-2.3255004,-2.783219,-2.8937218,-2.992578,-2.7680404,-20.1951165
1,23.25,-16.199913375,43.23586925,0.162118875,1.877290125,33.96242975,0.210271375,67.97387975,68.5266265,413.24514055,-72.313354625,-0.337453,-3.681932375,-0.0281695,176.776241375,236.356441625,0.03094995,-0.63762305,-51.98954435,-0.1333275,-4.27058905,0.4619335,-17.2411395,-3.665575625,-3.98289825,-3.243128,-2.785792625,-2.325527625,-2.779067625,-2.89508425,-2.99320175,-2.76869225,-20.1663654
1,23.75,-16.332135,45.324577125,0.164459875,1.946416875,33.8990932,0.26757425,67.96347675,68.517288375,413.3138865,-75.51328625,-0.3374088,-3.8054035,-0.109652375,186.527275,232.558483,0.0506179,-0.62031155,-61.059539275,-0.7593909,-4.2917015,0.4353772,-17.1648701,-3.669384625,-3.982981375,-3.24162675,-2.787710375,-2.32553125,-2.777060125,-2.895054625,-2.9929975,-2.768670625,-20.5406564
2,0.25,-17.141181925,26.645364,0.098899875,1.50470335,30.0374109,0.18954045,68.12564045,68.6389295,413.3494584,-84.172923775,-0.3373988,-4.541800375,-0.150402875,172.198070575,226.313000075,0.034896075,-0.8375358,-76.36705015,0.0158944,-7.45525,0.147079375,-16.209483775,-1.6106848,-2.464828375,-2.3009562,-2.4997775,-2.056061825,-2.348929925,-2.358051975,-2.584280975,-2.35312475,-26.5278334
2,0.75,-17.012832925,26.570489125,0.09491275,1.398772875,28.935669,0.28705045,68.100963575,68.614251625,413.774169525,-86.27246715,-0.4546259,-4.66485005,-0.1702823,173.494492575,227.3153044,0.0755936,-0.67702,-77.503411,0.05446115,-5.8822485,0.248971,-15.73532,-1.6109629,-2.4635461,-2.3005195,-2.5000934,-2.0560701,-2.347905,-2.358062,-2.5817925,-2.353134225,-26.7404785
2,1.25,-17.24185635,28.69414975,0.1076053,1.336936225,30.2578333,0.284956875,68.09661455,68.60983395,413.53948105,-85.7177729,-0.3607132,-4.6301454,-0.0258912,172.90191185,233.985383675,0.048655275,-0.6275051,-93.42849825,-0.13873535,-5.195492825,0.4830613,-16.3828549,-1.610973425,-2.464294325,-2.30074885,-2.499704725,-2.05603005,-2.348635175,-2.358015625,-2.579742525,-2.35308785,-25.3833786
2,1.75,-16.445915675,26.64137995,0.10501465,1.29128225,26.905956,0.381623075,68.097400525,68.609844,413.691100275,-86.68169575,-0.4219659,-4.563661525,-0.019795,172.091248175,231.343414925,0.0670889,-0.60125335,-99.750325625,0.152423925,-4.811702475,0.328584575,-15.541407875,-1.6109776,-2.4637987,-2.3008959,-2.498961725,-2.055977225,-2.347022575,-2.35795535,-2.576428,-2.35302835,-23.7541659
2,2.25,-16.228104625,25.064513725,0.100312375,1.257987775,22.2973545,0.277385925,68.061773675,68.5737801,414.12863275,-87.779502,-0.4561456,-4.595456025,-0.3105596,173.121037975,237.41164925,0.04790245,-0.81857185,-103.036235025,0.0929395,-4.09063225,0.35653415,-15.538878425,-1.614018625,-2.463994275,-2.267253825,-2.49038245,-2.050303025,-2.343537275,-2.355095725,-2.553419675,-2.348259825,-21.0118808
2,2.75,-16.7456032,24.788421125,0.092561775,1.333480625,23.6463078,0.246093325,68.01465725,68.5255774,413.823873,-88.306005475,-0.3372558,-4.799406775,-0.308724875,173.307634225,236.40893355,0.0583283,-0.808835,-104.8663591,0.0933075,-5.37104375,0.1985377,-16.08088135,-1.615081725,-2.4652681,-2.26673645,-2.488414875,-2.050352475,-2.343560725,-2.355634375,-2.553444825,-2.347997325,-22.0435285
2,3.25,-16.73886405,21.29553425,0.1099408,1.5670394,20.0171039,0.1317582,67.98599075,68.49814405,412.933595,-89.32741135,-0.5591694,-4.65547295,-0.22060025,174.34661695,233.50446255,0.07824375,-0.680822125,-95.8364295,-0.07433675,-6.70909775,0.1330125,-16.02524975,-1.61752775,-2.46449455,-2.26257275,-2.4891267,-2.05123145,-2.3436591,-2.3561421,-2.55358845,-2.3490143,-22.9280999
2,3.75,-16.775537625,20.951951375,0.103394875,1.5320675,19.3711909,0.104771125,67.96401325,68.476453625,412.97300825,-89.19970825,-0.3374287,-4.68625675,-0.014098125,174.133270875,233.463735125,0.049798125,-0.63667725,-106.003323125,0.07322675,-5.799528,0.280181875,-16.102310625,-1.620145875,-2.464725375,-2.25323425,-2.4712225,-2.025371375,-2.33902525,-2.348832875,-2.54848525,-2.328271,-23.2206815
2,4.25,-17.181149625,24.049940625,0.11234175,1.6113365,22.9915847,0.241447375,67.94557175,68.457087125,412.821201075,-85.22937975,-0.4821621,-4.661533625,-0.292837625,173.574958625,230.95037475,0.040798125,-0.71913925,-100.200558125,0.0369148,-5.155951475,0.197204625,-16.298590875,-1.620573375,-2.4644195,-2.253259875,-2.471180625,-2.0253375,-2.338650875,-2.346259875,-2.547878875,-2.3275175,-23.384977
2,4.75,-17.51573325,29.299637125,0.133381125,1.7453315,26.7294396,0.074426,67.937171375,68.45173525,412.688814675,-84.452597625,-0.3628411,-4.640038,-0.381366375,173.0744065,223.0113455,0.020937375,-0.762916375,-103.409146125,0.047001575,-2.79759765,0.3540775,-16.254141375,-1.620686125,-2.462827,-2.2533945,-2.47115475,-2.024581875,-2.338607875,-2.344394125,-2.546865,-2.325779,-24.8367091
2,5.25,-16.8145155,23.8693335,0.1651,1.655197125,23.4698415,0.350486125,67.9406225,68.456508,413.005718825,-85.47133825,-0.7990046,-4.8174345,-0.917004375,167.75820025,232.6143795,0.027140125,-0.671737375,-85.274988375,0.031960575,-2.0537394,0.2914775,-15.5461265,-1.62070725,-2.45604,-2.253549125,-2.4711335,-2.024418,-2.338578,-2.34036475,-2.5458565,-2.32633025,-22.785178
2,5.75,-16.475039875,21.088945875,0.14908125,1.580051125,20.9329493,0.468392125,67.9567605,68.472661625,413.00020825,-86.999614875,-0.3397964,-4.754014875,-0.7376885,168.93433725,228.92941075,0.05391605,-0.528698225,-68.658142,-0.15706325,-0.09367565,0.49369535,-15.225241825,-1.620705125,-2.4531805,-2.253556375,-2.471155625,-2.02443575,-2.338483625,-2.339957,-2.54446975,-2.32520925,-22.1748473
2,6.25,-15.96996955,22.336498475,0.15541895,1.507631375,21.5803355,0.27799865,67.923829825,68.44371075,412.4847613,-87.786772625,-0.3374367,-4.70463245,-0.780078525,167.890986225,229.2315068,0.03909685,-0.570240725,-75.796015475,0.06687545,-1.1589393,0.523657025,-14.62389975,-1.622321625,-2.449984375,-2.253515875,-2.4712555,-2.02437895,-2.3400737,-2.341315875,-2.5475855,-2.327613425,-22.5599456
