DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,G_8_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
8,20.25,5.43555,6.38895,-14.808,-7.255,-0.8275,1.91375,1.8295,2.77075,0.8439475,2.56335,2.55175,391.7,13.37643,87.3,22.237895,0.29561,21.59475,21.218,21.24,59.99575,0,0,0,0,322.9975,410.2375,-78.5125,20.0925,20.5925,20.6975,18.9775,16.495,14.09,0.7416975,1.726,1.40975,0.955265,4.322325
8,20.75,5.4565,7.0225,-14.38,-7.87,-1.165,1.06925,1.212,2.01575,-0.23056675,1.7384125,1.72135,392.055,13.53,87.316,21.9155,0.2851,21.0586975,20.9205,20.8735,62.2775,0,0,0,0,320.87,406.97,-77.2383325,19.5875,20.0925,20.415,18.96,16.4825,14.06,0.7205,1.69395,1.3676,0.918075,4.22625
8,21.25,5.19,7.9765,-12.9065,-8.285,-1.4095,0.4195,0.72275,1.23825,-1.061495,1.29065,0.9342,392.17349,13.57175,87.317,21.6385,0.28187,20.7055,20.411,20.44925,62.71625,0,0,0,0,319.0625,404.4225,-75.774,19.13,19.6825,20.185,18.89,16.465,14.05,0.6685,1.54225,1.31985,0.8540925,4.114975
8,21.75,4.98325,7.47,-10.89356,-8.7125,-1.56175,-0.1755,0.31825,0.54775,-1.857625,0.5898325,0.4195325,391.91187,13.53,87.3185,21.3905,0.291925,20.3684375,20.21025,20.1655,63.1675,0,0,0,0,318.41,401.905,-75.236665,18.66,19.3025,19.9575,18.835,16.4525,14.02,0.637805,1.4744,1.25985,0.819925,3.977775
8,22.25,4.817,6.6897,-8.75,-8.8975,-1.6845,-0.7685,-0.106,0.186,-2.62325,0.483455,-0.08650025,391.7675,13.445,87.309,21.1425,0.28265,20.155,20.12625,20.01075,64.27675,0,0,0,0,315.935,400.03,-73.755,18.26,18.97,19.8,18.79,16.4525,14.01,0.6212,1.458375,1.225645,0.77648,3.89665
8,22.75,4.39375,4.7912,-7.5431125,-9.1625,-1.78225,-1.26025,-0.4,-0.34025,-3.232425,0.0487835,-0.519,391.83,13.3695,87.31,20.9335,0.285765,20.125,19.951,19.8475,65.77825,0,0,0,0,315.65,397.835,-74.15,17.865,18.675,19.6075,18.7325,16.4625,13.99,0.55525,1.31705,1.1558,0.722005,3.763275
8,23.25,4.105,6.1501,-6.833,-9.34,-1.855,-1.6445,-0.71,-0.67,-3.654525,-0.51007,-0.5191775,391.8551375,13.24425,87.32725,21.06925,0.2883,19.95075,19.9515,19.83025,65.94425,0,0,0,0,315.525,395.68,-72.986,17.5125,18.41,19.3775,18.6625,16.47,13.97,0.53175,1.23765,1.1491,0.705075,3.7404
8,23.75,4.15575,4.83,-5.91675,-9.4575,-1.948,-1.96475,-1.039,-1.03525,-3.655345,-0.5322875,-0.9386075,391.815,13.23125,87.31825,20.94925,0.2835425,19.708625,19.82775,19.5949975,67.0425,0,0,0,0,314.115,394.215,-73.1435,17.24,18.1125,19.1375,18.6025,16.465,13.95,0.50475,1.2536,1.1233,0.685125,3.686
9,0.25,2.844,2.27425,-1.6222,-8.8625,-2.247,-3.4865,-2.1715,-2.83,-4.17785,-1.5971,-1.557625,393.96,11.96377,87.397,17.565,0.2646,16.7935,16.7391675,16.267,74.733,0,0,0,0,303.01,375.2725,-66.731665,12.935,14.04,15.37,15.3775,14.4475,13.1375,0.49099,1.1395,1.008475,0.6398,3.46
9,0.75,2.89,2.9737025,-1.8717425,-8.76,-2.28975,-3.6755,-2.294,-2.8695,-4.721675,-2.089625,-2.306025,394.0875,11.88425,87.4,17.48675,0.2681125,16.8,16.741,16.14,75.11,0,0,0,0,302.865,374.3,-65.65,12.6125,13.8525,15.2225,15.31,14.4475,13.13,0.47759,1.167825,1.0541,0.6442925,3.3967
9,1.25,3.0255,2.435115,-1.5849,-8.7675,-2.30125,-3.83275,-2.41525,-3.10875,-5.4182,-2.6618,-2.62185,393.99,11.881,87.39025,17.228,0.28464,16.49375,16.53175,16.004,75.47,0,0,0,0,302.25,372.79,-65.791665,12.3875,13.6675,15.085,15.2575,14.45,13.1275,0.453645,1.1352,1.0174,0.612,3.315
9,1.75,2.715,2.46241,-1.21235,-8.765,-2.29325,-4.07275,-2.581,-3.281,-5.7444,-2.66695,-3.10205,393.925,11.8475,87.39175,17.129,0.28097,16.4514625,16.32667,16.014,76.05,0,0,0,0,300.131665,372.38,-65.393335,12.2125,13.4925,14.95,15.2,14.45,13.12,0.446,1.0727,0.98324,0.59082,3.325
9,2.25,2.768025,1.8387,-0.9175,-8.895,-2.345,-4.20875,-2.69175,-3.485,-5.7454,-2.799525,-3.500125,394.1,11.79,87.39375,16.955,0.26657,16.385,16.127,15.69,76.22,0,0,0,0,301.43,371.165,-64.898335,12.0375,13.2725,14.8425,15.135,14.45,13.12,0.429,1.0535,1.0005,0.5749,3.2933
9,2.75,2.91375,2.2314,-0.743765,-8.8125,-2.35275,-4.46925,-2.8455,-3.58925,-5.746325,-3.0615,-3.621225,394.4975,11.67675,87.391,16.825,0.2683,16.2,16.05775,15.74,75.97,0,0,0,0,301.035,370.198335,-64.0995,11.845,13.045,14.71,15.0625,14.45,13.1175,0.466,1.1336,1.009,0.6209,3.34
9,3.25,2.1705,1.81305,-0.81,-8.7725,-2.3525,-4.53625,-2.902,-3.6395,-5.88085,-3.194125,-3.6342,394.615,11.4985,87.393,16.676,0.2725,16.063,15.8941675,15.51,76.17667,0,0,0,0,299.7075,369.3375,-63.631665,11.6725,12.89,14.59,15.01,14.4475,13.11,0.431225,1.0653,1.0006,0.56628,3.2314
9,3.75,2.53,2.33,-0.9755,-8.7375,-2.3165,-4.6785,-3.00225,-3.74875,-5.971975,-3.30065,-3.6342,394.6675,11.39725,87.388,16.574,0.2738,15.8811225,15.68825,15.387,76.43,0,0,0,0,299.2424975,368.5825,-63.358,11.495,12.74,14.48,14.95,14.45,13.11,0.4316,1.07861,0.9735,0.56726,3.261
9,4.25,2.5145,2.28775,-0.667,-8.805,-2.31125,-4.698,-3.06075,-3.78575,-6.26795,-3.429275,-3.6348,394.545,11.4635,87.38,16.494,0.2802,15.665,15.6249975,15.117,76.623,0,0,0,0,299.1775,368.5225,-63.65,11.345,12.5775,14.3775,14.85,14.45,13.11,0.416765,1.035,0.9262,0.5377,3.296
9,4.75,2.433,2.0706,-0.725,-8.6925,-2.349,-4.66975,-3.16175,-3.862,-6.254975,-3.634575,-3.6348,394.79,11.48,87.376,16.23,0.2805,15.58425,15.52525,15.073,77.02,0,0,0,0,299.2416675,367.1041675,-63.6765,11.1825,12.39,14.2825,14.8075,14.4375,13.1075,0.3742425,1.0066,0.8919,0.51331,3.0711
9,5.25,2.25,1.52,-0.801,-8.86,-2.334,-4.86925,-3.22375,-3.936,-6.26785,-3.44275,-3.6348,395.08,11.4985,87.386,15.972,0.28049,15.53891,15.45975,14.78,77.44,0,2.15115,0,0,299.91,366.11,-63.23,11.0775,12.265,14.155,14.74,14.4275,13.1,0.3885575,0.977,0.8937,0.50667,3.05589
9,5.75,1.500925,1.7606,-0.7005,-8.775,-2.3305,-4.95175,-3.30625,-4.068,-6.00675,-3.713225,-3.6434,394.69,11.61,87.391,15.872,0.27717,15.4605,15.2445,14.88,77.073,25.925,22.274,14.041,5.5838,299.095,365.945,-55.4535,10.9375,12.105,14.05,14.6675,14.42,13.0975,0.36925,0.97795,0.8869,0.4978,3.0873
9,6.25,0.648,3.88,-0.444605,-8.2975,-2.25025,-4.84675,-3.2545,-4.059,-5.8853,-3.24765,-3.634825,394.27,11.6965,87.395,15.726,0.24669,15.3925,15.2830825,15.082,75.9,123.35,75.483165,80.7675,21.353,297.56,368.4225,-16.505,10.85,11.98,13.945,14.5975,14.4075,13.1,0.4055,1.0175,0.9076,0.524,3.0155
9,6.75,-0.00339,15.7035,3.6371,-6.665,-2.045,-4.46275,-2.941,-3.6065,-5.719975,-2.853225,-3.48715,393.05,11.76875,87.4,15.815,0.23658,15.6225,15.2775825,15.443,73.74,295.775,127.05,169.52,32.123,298.3725,373.845,46.6885,11.04,12.0575,13.855,14.525,14.39,13.08,0.45,1.0518,0.936,0.58923,2.8994
9,7.25,-1.15025,37.011,35.713,-3.98775,-1.62675,-3.553,-2.23875,-2.7405,-4.80875,-1.95235,-2.596125,392.37,11.864,87.4,15.981,0.28577,16.36775,15.5305,15.957,71.937,484.45,192.685,268.3975,40.517,298.5275,382.2275,126.48,11.58,12.225,13.795,14.495,14.3875,13.09,0.48131,1.0908,0.97825,0.6121,2.9798
9,7.75,-2.536,63.486,81.2071,-0.73525,-0.84225,-1.97275,-1.03625,-1.14375,-3.38165,-0.585695,-1.669975,391.7175,11.72835,87.412,16.643,0.36659,16.7975,16.06725,16.63,69.463,677.5,253.395,365.4125,49.8,301.57,391.07,210.915,12.305,12.4875,13.78,14.43,14.38,13.085,0.531,1.2041,1.04558,0.66824,2.99685
9,8.25,-2.80875,77.8511625,135.9,2.567,0.28225,0.195,0.5485,0.86975,-1.55805,1.188575,-0.10819,391.727535,11.6369275,87.419,17.488,0.4606,17.58775,16.91075,17.427,66.32,858.75,306.285,458.1175,61.543,305.47,400.91,286.631665,13.22,12.9725,13.835,14.3775,14.3675,13.0775,0.57969,1.2351,1.1298,0.7275,2.97484
9,8.75,-3.455575,91.6085,189.255,5.047,1.441,2.285,2.0975,2.9775,0.8396275,2.68805,1.409975,391.57,11.396,87.418,18.301,0.5364,18.57575,17.551,18.061,63.34,1035.9,365.198335,544.8325,72.8,307.145,409.02,359.675,14.295,13.5,13.98,14.36,14.395,13.06,0.60928,1.29141,1.1762,0.77726,3.06885
9,9.25,-3.6416,101.33,250.1175,8.4275,2.78475,5.5475,3.99575,5.126,2.9802,4.2179,2.9237,391.64,11.262,87.4285,19.12375,0.6242425,19.2585,18.43425,18.813,60.57,1188.3,409.65,620.39,75.833,311.1,417.21,431.18,15.945,14.26,14.1425,14.3,14.42,13.0475,0.66525,1.3968,1.303025,0.82045,3.1545
9,9.75,-3.685,109.475,299.14,11.91,4.351,13.135,7.5825,7.39225,5.794575,4.926925,5.3542,391.999785,11.251,87.431,19.838,0.67678,19.97,19.31075,19.587,57.43,1321.475,435.38,688.835,76.667,313.1775,425.03333,496.7,18.3725,15.4025,14.3375,14.265,14.3725,13.0225,0.68,1.4338,1.3976,0.8474,3.27455
9,10.25,-3.11,114.73,326.27,15.4825,6.081,20.0775,12.4225,10.87,8.904475,5.73685,7.5214,392.2,11.1630675,87.4285,20.513,0.7177,20.9055,19.99625,20.23,54.323,1440,451.6,743.5875,77.624,316.1825,433.375,547.605,21.3525,17.115,14.885,14.3525,14.3425,13.1425,0.69,1.50045,1.4671,0.877135,3.339175
9,10.75,-2.5995,115.47,353.33,34.8025,10.22,29.92,15.805,16.5425,11.84775,6.641125,13.16925,392.335,11.131,87.414,21.2795,0.7521375,21.4275,20.7269175,20.663,52.298,1524.45,477.305,783.03,77.928,317.45,439.06,584.215,24.11,18.795,15.47,14.4425,14.42,13.26,0.73416,1.560725,1.543625,0.910225,3.47
9,11.25,-2.205,120.8,371.8,62.09,14.73,36.5675,16.5725,20.93,13.2765,10.762,19.41325,392.26,10.999,87.4,21.888,0.79073,22.12,21.43825,21.37,49.857,1583,526.07,809.055,78.011,320.8500025,443.3325,611.385,24.1225,19.5825,16.1475,14.5425,14.56,13.48,0.76924,1.64605,1.6041,0.958565,3.67215
9,11.75,-1.708,117.6875,404.54,78.825,18.01,34.355,16.2425,21.5325,23.81375,21.48775,20.14925,392.275,11.004145,87.394,22.4685,0.808485,22.9925,21.988,21.73667,48.03,1626.625,528.63,826.7025,78.724,322.425,447.38,625.29,24.375,19.8975,16.5125,14.6525,14.59,13.5675,0.80683,1.7131,1.70165,1.00325,3.969
9,12.25,-1.56915,117.345,404.47,80,17.63,33.9,16.8225,29.0025,37.408,20.442,19.003,392.03705,10.945,87.384,23.043,0.80865,23.28625,22.51333,22.312,46.02,1625.025,533.5675,822.73,78.443,324.465,452.5825,619.76,24.7025,20.4925,16.8,14.7325,14.63,13.5025,0.856935,1.84905,1.7969,1.060075,4.3035
9,12.75,-1.3045,108.45,404.915,67.455,16.75,33.79,18.29,34.38,32.25625,15.83825,17.125,391.5,10.788,87.369,23.2675,0.7842,23.698185,22.74,22.667,44.89,1594.2,547.135,803.97,77.176,327.5275,454.8574975,601.375,24.11,20.55,17.185,14.86,14.73,13.67,0.8945,1.8427275,1.830375,1.079,4.39
9,13.25,-1.165,100.4525,387.2425,73.2,14.56,25.67,14.97,26.36,27.129,19.70325,14.832,391.5268275,10.6525,87.35125,23.66025,0.7705625,23.9,23.28,22.90667,44.31,1531.6,506.725,770.41,75.33,329.05,455.325,571.6,23.11,20.33,17.395,14.97,14.72,13.67,0.89739,1.901375,1.825675,1.101265,4.645775
9,13.75,-0.981035,90.857,363.2175,51.62,8.58,17.32,11.71,17.62,32.5305,15.27125,11.82875,391.71,10.7735,87.342,23.96875,0.740265,24.01,23.597,23.333,44.09,1449,480.598335,721.4,73.1785,330,454.675,525.44,22.75,20.08,17.175,14.84,14.47,13.38,0.932615,1.93985,1.867925,1.127625,4.791975
9,14.25,-0.81075,85.91,345.21223,20.29,6.315,18,14.16,19.98,24.38075,11.757,11.367,391.59583,10.7254925,87.32725,23.881,0.6978825,23.9893975,23.593,23.4155,44.65825,1341.575,465.37,665.32,70.78675,330.5075,454.5575,473.575,23.83,20.32,17.26,14.95,14.49,13.37,0.9715,1.99455,1.8464,1.1594,4.7682675
9,14.75,-0.718,76.915,302.1925,25.935,6.413,18.51,11.82,16.76,17.89125,9.4474,10.69825,391.595,10.73675,87.3115,23.768,0.63335,23.7275,23.47775,23.26075,45.9125,1211.2,425.15,596.19,66.53275,329.69,450.8208325,406.9725,23.23,20.51,17.445,15.05,14.54,13.51,0.9433675,1.94595,1.8169,1.1344,4.8305
9,15.25,-0.37825,69.665,251.2075,19.8325,4.59,14.09,9.37,12.99,15.17725,8.471025,8.826575,391.3125,10.775,87.311,23.672,0.5684,23.64,23.377,23.27,46.37575,1057.025,382.08,515.3575,60.8365,327.695,447.43,335.4125,22.2,20.14,17.435,15.04,14.42,13.27,0.9256225,1.972,1.7714,1.1355,4.97585
9,15.75,-0.07125,57.82875,198.37,9.025,3.225,11.1,8.2,11.54,11.83775,7.488525,7.458025,391.09,10.95925,87.3,23.471,0.48435,23.46,23.13325,23.11625,47.9855025,880.375,327.8,425.46,54.31925,326.0925,441.0875,257.5975,21.25,19.64,17.44,15.17,14.4,13.25,0.93399,1.9255,1.73534,1.1437,4.8835
9,16.25,0.115,49.244,152.09,6.21775,2.418,9.41,7.23,10.01,9.130525,6.789125,6.740775,391.4125,11.19725,87.3,23.241,0.398225,23.06,22.7900825,22.8174975,49.4355,702.25,252.78,329.3175,47.0085,323.9783325,435.9075,170.7225,20.48,19.25,17.39,15.25,14.38,13.24,0.925735,1.93765,1.67635,1.103175,4.9255
9,16.75,0.561,35.386,96.8225,3.0275,1.64575,7.825,6.3455,8.4975,7.18155,5.6352,5.910775,391.52,11.15825,87.3005,22.82325,0.31256,22.79011,22.20375,22.21075,50.0155,517.775,191.87,234,40.24,323.12,429.7,85.4595,19.8975,18.8625,17.345,15.33,14.38,13.2175,0.90956,1.8869,1.630595,1.0805,4.76315
9,17.25,0.87475,25.27,48.1675,0.62575,1.0455,6.301,5.39125,7.0975,5.742475,4.532,5.073225,391.725,11.36925,87.311,22.422,0.25946,22.28877,21.6415,21.6375025,53.2665,329.35,136.23,140.4275,31.893,319.8166675,423.55,5.0641775,19.1275,18.38,17.3175,15.3775,14.37,13.21,0.876,1.8314,1.5326,1.0405,4.78
9,17.75,1.3735,13.552345,9.93,-1.604,0.4305,4.817,4.40625,5.7005,4.01535,3.5385,4.056525,392.02,11.6035,87.308,21.80674,0.2619,21.3,21.1145,20.898,56.76875,159.1,90.3,64.6150025,18.70975,317.8675,415.4625,-42.6750025,18.4975,18.0625,17.21,15.4075,14.37,13.2,0.81,1.7448,1.4469,0.98769,4.7122
9,18.25,2.278,7.519595,-5.9443,-3.676,-0.189,3.38325,3.3295,4.245,2.40125,2.567875,3.0792,392.6,11.6175,87.305,21.215,0.2867,20.73547,20.317,20.11025,59.88775,45.4208325,40.852,13.31625,5.6708925,316.315,406.551665,-68.679,17.79,17.5925,17.1325,15.435,14.3575,13.1875,0.779865,1.6899,1.4038,0.9555,4.57225
9,18.75,3.16625,3.512,-10.53,-6.02675,-0.6985,2.07375,2.235,2.79825,0.8004475,1.53435,1.9895,393.015,11.756,87.323,20.699,0.295,19.98,19.82775,19.37325,62.51925,4.1,3.95133,0,0,312.57,399.9175,-73.1615,17.0425,17.155,16.9775,15.44,14.365,13.19,0.747075,1.6761,1.3898,0.9265,4.51
9,19.25,3.7519,3.11558,-10.19325,-6.96575,-1.15075,0.78225,1.18625,1.75,-0.609055,0.5721225,1.016375,393.6625,11.6971925,87.35925,20.044,0.28831,19.05,19.177,18.84775,64.856,0,0,0,0,311.855,395.965,-74.325,16.385,16.7125,16.8025,15.44,14.355,13.18,0.73075,1.5905,1.3526,0.92507,4.36285
9,19.75,3.8435,3.082725,-10.75075,-7.7175,-1.47675,-0.1135,0.48625,0.812,-1.51435,-0.04879875,0.2855025,393.645,11.7795,87.37075,19.572,0.2666,18.85,18.75825,18.4085,66.39075,0,0,0,0,309.565,392.05,-72.7125,15.86,16.35,16.6175,15.445,14.355,13.17,0.72578,1.5705,1.3456,0.88879,4.225725
9,20.25,3.5955,3.9355,-10.335,-7.93,-1.686,-0.8075,-0.018,0.066,-2.240975,-0.53218,-0.5018175,394.075,11.83475,87.388,19.0135,0.27302,18.498,18.393,17.9110825,67.865,0,0,0,0,308.405,389.625,-72.16075,15.3725,16.01,16.435,15.4075,14.3525,13.1575,0.66987,1.519525,1.31315,0.85625,4.2122
9,20.75,3.3825,3.36345,-8.621,-8.2225,-1.84025,-1.34225,-0.405,-0.3715,-2.93315,-0.8559275,-0.795815,393.9,11.73625,87.39925,18.66375,0.2703225,17.95,17.934,17.4925,70.028,0,0,0,0,308.313335,386.68333,-71.1,14.95,15.6375,16.27,15.375,14.3375,13.13,0.643,1.446775,1.218525,0.7980675,4.150225
9,21.25,3.45835,3.0505,-8.34925,-8.55,-1.90825,-1.7255,-0.74475,-0.825,-3.507775,-1.525725,-1.3845,394.055,11.78825,87.4,18.3475,0.26965,17.698,17.69667,17.2467475,70.74975,0,0,0,0,306.57,384.533335,-71.21975,14.6175,15.2825,16.1,15.33,14.3375,13.12,0.633,1.41395,1.22255,0.798525,3.92165
9,21.75,3.26,2.65915,-7.9064,-8.91,-2.01475,-2.066,-1.0555,-1.302,-3.655675,-1.5971,-1.5575,394.13,11.891,87.4,18.172,0.26767,17.533,17.47,17.0554175,71.4635,0,0,0,0,305.45,382.453335,-71.2532475,14.2775,14.96,15.9225,15.3,14.3275,13.11,0.61154,1.4027,1.2164,0.7823,3.8305
9,22.25,3.21,3.214785,-6.2656875,-9.0025,-2.0795,-2.28,-1.28325,-1.57225,-4.18695,-1.747575,-2.03345,394.19,11.8255,87.4,18.05,0.2775,17.284,17.325,17.06825,72.03475,0,0,0,0,305.67,381.11,-69.5,13.9125,14.63,15.79,15.2675,14.3275,13.1075,0.565095,1.3194,1.17339,0.7362,3.71135
9,22.75,3.0805,2.541,-3.81765,-8.905,-2.13175,-2.6445,-1.52425,-1.8905,-4.6727,-2.18275,-2.3147,394.14,11.975,87.4,17.844,0.2833,17.3,17.07,16.83425,72.7765,0,0,0,0,304.131665,379.22,-68.70417,13.54,14.365,15.65,15.2375,14.3325,13.09,0.519725,1.2813,1.1161,0.7136,3.72045
9,23.25,2.897,1.9575,-3.037425,-8.805,-2.15225,-2.93675,-1.73575,-2.18175,-4.700725,-2.4089,-2.5959,393.895,11.895,87.4,17.577,0.2736,17.113,16.90275,16.56125,72.98175,0,0,0,0,304.335,377,-67.725,13.2525,14.1225,15.4625,15.1975,14.325,13.0875,0.527585,1.2385,1.1175,0.6726,3.62745
9,23.75,3.21,1.82125,-2.08585,-8.715,-2.1855,-3.172,-1.92325,-2.5195,-4.96585,-2.661725,-2.5959,394.065,11.94,87.4,17.381,0.267,16.96,16.7295025,16.348,73.93675,0,0,0,0,303.4375,375.5525,-67.0225,12.9275,13.8175,15.305,15.1575,14.3275,13.0775,0.511,1.2245,1.0713,0.66309,3.5881
10,0.25,2.2905,3.0516025,-1.2764,-7.295,-2.107,-4.6935,-3.22225,-4.14375,-4.70095,-2.6623,-2.59645,397.7,10.039,87.413,12.37,0.2637,11.88425,11.08275,11.383,81,0,0,0,0,301.168335,350.84,-44.801835,7.605,8.2925,9.59,10.0925,10.4525,10.82,0.5775925,1.3412,1.1616375,0.76666,3.8763
10,0.75,2.365,3.539075,-1.26,-7.29,-2.068,-4.76025,-3.23675,-4.034,-5.08845,-2.972775,-3.184375,398.2611075,10.0845,87.4245,12.2175975,0.2620325,11.66,10.831,11.18,80.66667,0,0,0,0,299.206665,351.29,-44.4925,7.442,8.1525,9.5675,10.0425,10.4425,10.81,0.6005,1.355,1.188,0.76421,3.8567
10,1.25,2.5415,3.012225,-1.29,-7.011,-2.056,-4.83,-3.2525,-4.1305,-5.744825,-3.345975,-3.635425,398.27867,10.01875,87.4075,12.1705,0.265925,11.57,10.7455,11.02,80.9,0,0,0,0,299.965,350.56667,-45.3,7.344,8.1,9.42,10,10.445,10.805,0.56283,1.3187,1.16345,0.718365,3.7343
10,1.75,2.625,4.11,-1.31,-7.0175,-2.03,-4.825,-3.2795,-4.195,-5.267375,-3.4126,-3.6355,398.7,10.02965,87.4025,12.23625,0.2683175,11.67,10.7235,11.05,81.395,0,0,0,0,300.1,351.26,-42.36075,7.215,8.075,9.28,9.945,10.44,10.79,0.5723425,1.3908,1.2099,0.779775,3.7933
10,2.25,2.365,2.4292,-1.1683,-6.7825,-2.01,-4.972,-3.346,-4.3675,-5.092725,-3.41695,-3.6355,398.372235,9.9203,87.411,12.022,0.26475,11.711,10.50425,10.87,81.467,0,0,0,0,300.63,351.435,-42.59075,7.238,7.935,9.2,9.885,10.435,10.79,0.57125,1.3433,1.18196,0.7447,3.898325
10,2.75,2.445,4.167475,-0.92125,-6.72975,-1.9475,-5.00625,-3.443,-4.32675,-4.975725,-3.7272,-3.6355,398.9475,10.0135,87.4,11.988,0.2765,11.47,10.453,10.729,81.444,0,0,0,0,299.235,350.85,-41.77075,7.1845,7.90825,9.185,9.86,10.425,10.7875,0.56725,1.3589,1.1595,0.7531,3.861095
10,3.25,2.47625,3.3551875,-1.04,-6.767,-1.93725,-4.952,-3.488,-4.3675,-5.0529,-3.727625,-3.6355,398.8,9.9308,87.401,11.739,0.281,11.17,10.2535,10.604,81.4,0,0,0,0,300.6125,350.635,-39.02225,7.14625,7.80975,9.13,9.8275,10.41,10.78,0.58167,1.3441,1.1876,0.7468125,3.751025
10,3.75,2.480025,3.241025,-0.7847,-6.68675,-1.97825,-4.95325,-3.473,-4.24675,-4.952775,-3.487875,-3.6355,398.937885,9.936675,87.40475,11.483,0.27545,11.23,10.14,10.477,81.109,0,0,0,0,299.0425,349.776665,-42.925,7.12925,7.689,9.035,9.78,10.4,10.78,0.5939475,1.31905,1.1684,0.77725,3.91965
10,4.25,2.285,3.9394,-1.63684,-6.55575,-1.972,-4.95625,-3.4465,-4.24,-4.81905,-3.4479,-3.635425,398.26,9.8774,87.4,11.5085925,0.293615,11.246,10.086,10.38333,81.3,0,0,0,0,301.4575,349.435,-41.2913325,7.0515,7.70475,8.945,9.7275,10.4175,10.77,0.5740025,1.3666275,1.152475,0.744695,3.793
10,4.75,2.2635,3.3439,-0.98,-6.549,-1.86125,-5.04575,-3.52425,-4.31375,-4.792725,-3.59435,-3.6355,398.449615,9.843775,87.4,11.4505,0.2837125,11.02,9.9758225,10.262,81.456,0,0,0,0,302.3825,349.525,-39.69725,7.03025,7.7005,8.885,9.6725,10.4,10.77,0.58008,1.3075,1.181625,0.751575,3.82915
10,5.25,2.271,3.815475,-0.86053,-6.45775,-1.865,-4.9575,-3.56175,-4.3185,-4.93165,-3.72665,-3.634825,397.9775,9.863,87.4,11.518,0.2865,10.94,10.0441675,10.383,81.067,0,0,0,0,297.655,348.43,-43.055,6.956,7.6815,8.795,9.6175,10.4,10.77,0.5405,1.313825,1.159885,0.711985,3.685075
10,5.75,2.19675,3.60995,-1.165,-6.1425,-1.87,-4.98275,-3.503,-4.32325,-4.8321,-3.727225,-3.63495,398.2223475,9.81422,87.40975,11.559,0.29156,11.02,10.065575,10.301,81.533,0,0,0,0,298.9875,348.605,-42.4725,6.906,7.60975,8.7,9.575,10.4,10.77,0.539,1.2373,1.1315,0.7143,3.785
10,6.25,1.294,3.2675,-1.015525,-6.14925,-1.94525,-4.93425,-3.52725,-4.37125,-5.010675,-3.7267,-3.634925,398.342065,9.7603775,87.4135,11.491,0.28966,10.94,9.94685,10.36,82.067,17.45,14.085,7.1999175,2.285,303.64,348.105,-36.6485,6.77575,7.5475,8.6825,9.5325,10.3975,10.7675,0.534315,1.2151,1.1016,0.6863,3.698625
10,6.75,1.052,5.591,-0.667915,-5.454,-1.8265,-4.745,-3.4825,-4.26325,-4.72755,-3.2792,-3.63435,398.0188925,9.84,87.428,11.29725,0.2764175,10.93,9.88,10.54,81.867,104.15,64.532,65.135,18.097,303.996665,348.305,-12.355165,6.8355,7.4925,8.62,9.4975,10.39,10.7675,0.48525,1.20975,1.1347,0.660915,3.55
10,7.25,0.333,13.92625,2.836375,-4.002,-1.612,-4.36075,-3.177,-3.84575,-4.1822,-2.746825,-3.34085,397.95295,9.91355,87.44,11.434,0.2803,11.29,9.774225,10.813,80.61,266.3,118.03333,153.64,33.1875,301.06,351.5475,36.191665,6.97225,7.52725,8.5775,9.455,10.37,10.75,0.5565,1.292,1.12146,0.70376,3.56
10,7.75,-0.0485,28.47325,24.79575,-1.502,-1.263,-3.379,-2.4535,-2.93025,-3.5218,-2.2144,-2.600825,397.36636,9.8645,87.44025,11.718,0.2839,11.5,10.323,11.297,79.793,442.7,175.245,243.96,46.312,301.99,357.005,103.2025,7.27825,7.5925,8.5375,9.4,10.3525,10.75,0.56621,1.2707,1.1327,0.741,3.734575
10,8.25,-1.18775,49.4975,60.75575,1.82575,-0.55,-1.93175,-1.3885,-1.2525,-2.1716,-1.3089,-1.59225,397.19429,9.9242,87.44925,12.152,0.35385,12.04225,10.8941675,11.793,77.96667,616.175,234.715,336.05,52.0965,297.716665,362.6075,181.1575,7.8225,7.8615,8.54,9.37,10.34,10.76,0.61112,1.35936,1.2,0.7909,3.651
10,8.75,-1.90525,63.3345,109.5275,5.13525,0.472,0.9465,0.1255,0.6695,-0.687555,0.031069,-0.5624575,396.72197,9.90695,87.446,12.765,0.411,12.8075,11.32725,12.48,76.132,777.375,280.4625,415.55,54.7935,300.93,369.8375,253.6675,8.39,8.115,8.61,9.335,10.3425,10.7725,0.67075,1.459155,1.27045,0.8321375,3.8150825
10,9.25,-2.65015,79.319,155.415,8.7,1.599,3.0815,1.852,2.777,1.666675,0.9005975,0.934495,395.95,10.052,87.42525,13.28182,0.4744,13.101,12.1557525,13.083,74.1,931.85,332.105,493.8825,57.965,304.745,376.1775,322.6250025,9.08,8.5,8.705,9.32,10.32,10.77,0.708,1.5241,1.3667,0.8869,3.915
