DOY2,HR2,FC_1_1_1,CO2_1_1_1,CO2_SIGMA_1_1_1,SC_1_1_1,LE_1_1_1,H2O_1_1_1,H2O_SIGMA_1_1_1,H_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,USTAR_1_1_1,W_SIGMA_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,TA_1_1_1,VPD_1_1_1,RH_1_1_1,PA,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_A,TS_1_5_A,G_1_1_A,NETRAD_1_1_1,SW_IN_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_DIF_1_1_1,FC_1_2_1,CO2_1_2_1,CO2_SIGMA_1_2_1,LE_1_2_1,H2O_1_2_1,H2O_SIGMA_1_2_1,H_1_2_1,T_SONIC_1_2_1,T_SONIC_SIGMA_1_2_1,WS_1_2_1,USTAR_1_2_1,W_SIGMA_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,TA_1_2_1,VPD_1_2_1,RH_1_2_1,TAU_1_1_1,TAU_1_2_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,G_6_1_1,G_7_1_1,PA_1_2_1,PPFD_IN_1_1_2,PA_1_1_1,LW_IN_1_2_1,LW_OUT_1_2_1,NETRAD_1_2_1
1,0.25,-10.00825,357.248026175,0,-4.74524805,-11.99065,2.9332759,0.008817258,-75.5712,7.2242,0.07085922,0.5044,0.0444,0.063246,0.2424856,0.202485,1.731,0.00125,36.811,98.1585,5.3614,5.923,6.6976,7.6836,8.786,-32.1005,-83.5691,-1.6525,0,0,0,0,229.157375,308.0695,0.6715,-4.90962,386.937988475,0.7940476,-5.17082,5.2028149,0.0289557,-17.946975,4.19188,0.057845,0.1047775,0.013398,0.023109,0.093552,0.086829875,-0.7038,0.080984,57.524,-2.39372825,-0.13191775,9.06225,9.11025,9.4645,10.01575,10.84675,8.39125,8.83675,9.23575,9.9345,10.71675,8.8345,9.10675,9.46575,9.9145,10.74575,8.91925,9.1945,9.45675,10.008,10.8535,-14.546735,-24.5127475,-21.7330375,-12.35033525,-12.812195,-30.079555,-37.168086,98.13225,0.673675,98.0045,259.885,304.037,-52.0755
1,0.75,-9.8534,357.023686225,0,-2.30283825,-15.68505,3.498243525,0.00972965,-79.8385,7.119075,0.0890359,0.5169,0.0499,0.063246,0.2503348,0.2116552,1.608875,0,37.334,98.19,5.280775,5.86025,6.64075,7.658625,8.78775,-30.61696,-82.3525,-1.5,0,0,0,0,229.107275,306.8673,0.676,-4.780815,387.5140696,0.68950075,-4.9868575,5.25853,0.027344835,-15.098069,4.117288,0.0664296,0.102223,0.015016875,0.0232245,0.096395975,0.088809325,-0.7467,0.094933,56.907,-2.413527,-0.0894926625,9.03225,9.0935,9.45225,10.01575,10.84675,8.33225,8.8045,9.18575,9.92,10.719,8.79675,9.07225,9.44125,9.91,10.74575,8.90025,9.16125,9.429,10.00575,10.8635,-14.4605925,-24.2927,-22.13016,-12.490301,-12.95294,-30.154625,-37.183364,98.13125,0.676,98.01125,258.1475,302.7,-58.152
1,1.25,-6.2484,353.798340725,0,-5.146776475,-12.421025,3.13298035,0.009477075,-75.45475,6.6612,0.089443,0.4458138,0.0548,0.063246,0.2467364,0.2070798,1.4902,0,35.4125,98.19,5.2196,5.801,6.5868,7.6316,8.791,-32.86776,-82.59875,-1.6,0,0,0,0,229.06495,305.4919,0.673675,-4.213725,383.56830115,0.6631854,-4.9029421,5.1734,0.02696324,-23.8907839,4.0312005,0.0648126725,0.0808513,0.0152746,0.02397525,0.091537975,0.089687625,-0.89725,0.105486,57.836,-2.4918627,-0.0766837775,9.00225,9.07675,9.44,10.01575,10.8445,8.23225,8.75,9.14575,9.9,10.72675,8.76225,9.00125,9.40675,9.9,10.748,8.89125,9.1235,9.43,10.00125,10.8635,-14.502618,-24.3939,-22.2197975,-12.584849,-13.0668375,-30.03511,-37.684192,98.11225,0.673675,97.98225,259.6425,303.1355,-55.966
1,1.75,-13.9613,361.15495765,0,-6.1298542,-10.857,3.5378203,0.010154565,-77.28015,6.5745,0.08257995,0.5741,0.04085,0.063246,0.2210185,0.19196145,1.444625,0,35.381,98.1875,5.153,5.74275,6.53575,7.6,8.786,-31.76424,-82.0207,-1.5,0,0,0,0,229.31305,306.01265,0.669225,-3.8614525,382.4642569,0.731822,-8.75558,5.1048031,0.026844,-21.35282375,3.7605425,0.059290325,0.0807937,0.01463035,0.022263425,0.088702625,0.09081565,-1.279825,0.09254625,58.1225,-2.24411775,-0.0580106,8.9845,9.07225,9.40675,10.0135,10.8445,8.15225,8.709,9.09575,9.87225,10.729,8.7045,9,9.38,9.89,10.748,8.86675,9.09575,9.41675,9.999,10.87125,-14.529355,-24.654815,-22.4478375,-12.70679875,-13.11348,-29.969815,-38.309783,98.13225,0.669,98.00225,259.67,301.5015,-56.968
1,2.25,-8.941,353.3446715,0,-3.8870754,-29.305425,3.660774,0.0111138,-68.5175,6.594399625,0.083666,0.50125,0.043,0.063246,0.2444365,0.214476,1.1655,0,35.801,98.175,5.103,5.687,6.48225,7.571,8.78375,-31.98704,-82.3362,-1.505,0,0,0,0,225.912525,305.91325,0.6729,-4.9851975,388.129987175,0.843284,-6.173865,5.5278162,0.0239518,-21.565075,3.6064165,0.06026002,0.0989969,0.0144341,0.0246398,0.094429,0.0853879,-1.063625,0.07818,59.8225,-2.20974,-0.0728118,8.9745,9.06225,9.3735,10.01125,10.8445,8.08225,8.629,9.0745,9.85225,10.72675,8.64675,8.95225,9.33225,9.8745,10.75575,8.82225,9.06575,9.40125,10.00225,10.87125,-14.8036195,-25.33678,-22.6830455,-12.8402075,-13.2177175,-29.94723,-38.626034,98.1445,0.670575,98.01675,258.22,301.285,-56.138
1,2.75,-7.3425,357.0281142,0,-1.826772575,-17.9508,3.3393892,0.0110076,-68.49072715,6.09643245,0.0982466225,0.395975,0.047725,0.061276725,0.24059505,0.218294575,0.87475,0,34.927,98.175,5.0095,5.63175,6.43175,7.54675,8.78225,-31.3423,-80.5484,-1.5,0,0,0,0,227.3148,304.12815,0.6729,-4.54402,384.01798115,0.735771525,-4.97965675,5.27905,0.0243093,-21.78745,3.7189375,0.0560812,0.08967505,0.0159984325,0.0261852,0.09371645,0.08912235,-1.23175,0.07596125,58.61125,-2.3864855,-0.083410555,8.9545,9.05225,9.35575,10.0035,10.8445,7.9945,8.5745,9.0435,9.83225,10.72675,8.6,8.91225,9.2945,9.8545,10.75575,8.7545,9.0335,9.379,9.99225,10.87125,-15.064247,-25.11553,-23.0175185,-12.96300275,-13.338755,-29.776575,-39.017911,98.15025,0.672125,98.028,255.845,299.6125,-58.9055
1,3.25,-6.9865,360.5715956,0,-5.11945595,-13.98925,3.4217538,0.01239025,-69.916775,5.614375,0.0935444,0.55475,0.051691665,0.070711,0.27409695,0.21230155,0.807425,0,34.3645,98.185,4.93875,5.567025,6.40445,7.513175,8.7795,-31.84114,-80.637775,-1.4525,0,0,0,0,226.4221,304.15185,0.6729,-6.42473,388.697452,0.8418762,-6.43616,4.8312204,0.02636855,-19.2831,3.686599,0.07099908,0.0998311,0.01551385,0.0245638,0.100421875,0.090859075,-0.9435,0.082081,56.136,-2.190485,-0.08794754,8.92225,9.0545,9.33575,10.00125,10.85225,7.919,8.52,9.00125,9.809,10.73125,8.5435,8.85,9.25225,9.83675,10.7535,8.6745,9.019,9.35675,9.9745,10.8735,-15.439945,-25.117185,-23.40801325,-13.12300275,-13.5584925,-29.4012475,-39.110916,98.15025,0.672125,98.03025,256.665,299.044,-51
1,3.75,-13.62725,358.34615265,0,-6.44453825,-15.939375,3.363329925,0.0136445,-73.21992,5.7900345,0.0871087075,0.38755,0.04515,0.07746,0.244949,0.202839925,0.4478,0,34.568,98.185,4.900475,5.5436,6.348575,7.4827,8.773125,-31.98138,-81.614,-1.455,0,0,0,0,224.7935,304.3135,0.673675,-4.61105,382.88662685,0.818231925,-4.10572,5.0105324,0.023514025,-17.4301,3.59338,0.07042044,0.104159,0.0168455,0.0252773,0.0952549,0.0912023,-1.05615,0.0711853,59.381,-1.5421407,-0.099038375,8.90675,9.04225,9.32575,9.999,10.85225,7.85125,8.45225,8.97225,9.789,10.73125,8.488,8.809,9.229,9.82125,10.75125,8.63,8.9945,9.3345,9.95675,10.87125,-15.6318125,-25.1812375,-23.6213645,-13.24662725,-13.67575,-29.28299,-38.772735,98.15,0.6729,98.02225,255.975,299.082,-50.257
1,4.25,-6.894125,359.8292071,0,-3.261,-15.1596,3.7319278,0.0147863,-65.507135,5.516225,0.08996777,0.565075,0.056,0.07746,0.258933075,0.2133626,0.5511,0,33.279,98.2,4.8447,5.4892,6.2827,7.4579,8.7681,-32.207565,-82.33875,-1.655,0,0,0,0,225.5025,303.522,0.669,-4.5912535,385.41064455,0.9010797,-5.6386175,4.955104625,0.02766675,-18.78615,3.5372755,0.07233932,0.0960011,0.01531955,0.02497485,0.09864575,0.09379795,-1.19725,0.073424825,59.0505,-1.579532,-0.0893160025,8.8835,9.02675,9.32125,9.989,10.86,7.7835,8.38225,8.939,9.77225,10.729,8.4135,8.758,9.19125,9.8035,10.749,8.57675,8.9345,9.32,9.929,10.86675,-16.118665,-25.2035925,-23.7581005,-13.280972,-13.5194325,-29.66987,-37.866872,98.1035,0.669,97.97575,256.97,299.3665,-49.654
1,4.75,-10.619425,359.4669156,0,-4.35087055,-11.7746,4.2304586,0.0119916,-66.54105,5.528525,0.083666,0.55255,0.051875,0.070711,0.246727875,0.1971655,0.653,0,33.6,98.255,4.79245,5.435775,6.233175,7.42875,8.766175,-31.14777,-81.08225,-1.5,0,0,0,0,222.63185,302.1508,0.676,-5.40952,385.2667777,0.81256625,-6.709772,5.213382,0.02834075,-19.0733831,3.461755,0.0673091,0.08937075,0.0151238,0.025220425,0.09739755,0.094855175,-1.361675,0.08133835,59.5245,-1.514962225,-0.05883653,8.86025,9.01125,9.31125,9.98125,10.86,7.739,8.31,8.89575,9.75,10.72225,8.35,8.7045,9.15,9.7845,10.749,8.52225,8.89225,9.2945,9.91675,10.86,-16.2969795,-25.1475175,-23.33564775,-13.3129025,-13.0798575,-29.081445,-37.98072,98.05825,0.676,97.9305,256.945,299.8755,-54.01
1,5.25,-13.774,359.449506625,0,-2.7393159,-20.47575,3.63140425,0.013205875,-66.3435996,5.354725,0.07746,0.5296109,0.049375,0.070711,0.261484625,0.1958915,0.273,0,33.99825,98.255,4.695425,5.38125,6.18575,7.404025,8.76175,-30.69896,-81.89415,-1.6525,0,0,0,0,225.258,303.91185,0.669,-2.67931,387.313777525,0.634894,-5.9659125,4.8934451,0.024838375,-19.777729875,2.978675,0.0630542,0.0755138,0.014781075,0.024658075,0.09759245,0.095774925,-1.3043,0.0850658,59.183,-1.3157132,-0.0445960375,8.85475,9.0035,9.30675,9.979,10.86225,7.689,8.25225,8.85125,9.71225,10.71225,8.259,8.6345,9.10225,9.76675,10.75675,8.46,8.84675,9.27225,9.899,10.85225,-16.171752,-25.0969175,-23.38401825,-13.32148775,-13.0777575,-29.05053,-38.141648,98.085,0.669,97.96275,255.6,299.2465,-51.3415
1,5.75,-6.8116,355.484291175,0,-12.266172,-11.646925,3.304214725,0.012719675,-66.0548,5.273125,0.089443,0.459975,0.05165,0.054772,0.240832,0.20328255,0.165375,0,34.50125,98.1775,4.6305,5.3504,6.1397,7.3795,8.7562,-29.98584,-81.258,-1.6,0,0,0,0,226.136,303.02065,0.676,-6.61117,386.8134365,0.6139199,-5.93434,4.8622425,0.02717625,-19.9223895,2.490125825,0.060911,0.08421655,0.0150471,0.0245993,0.096868375,0.0884752,-1.450125,0.085619,58.8215,-1.3027512,-0.06205524,8.837,8.98025,9.3045,9.969,10.86225,7.6335,8.179,8.82225,9.6745,10.70225,8.1835,8.58225,9.07125,9.74125,10.74675,8.3945,8.8045,9.24,9.87125,10.8445,-16.213782,-24.9995975,-23.3314335,-14.03073475,-13.08867075,-28.957965,-38.25464,98.08175,0.676,97.96175,254.6,298.1305,-48.6095
1,6.25,-7.7332,359.605197,0,-2.2530612,-11.45355805,3.33108,0.01496605,-64.31005,5.152,0.089443,0.4338286,0.04575,0.063246,0.22425775,0.197484,0.286625,0,35.2185,98.2,4.57715,5.29155,6.0945,7.34905,8.7506,-30.40712,-81.244025,-1.625,0,0,0,0,225.1389,302.4624,0.3328,-4.9820875,385.56611015,0.600341325,-3.20164,4.956028775,0.0255932,-16.3866,2.5018485,0.058111775,0.0777692,0.0151244,0.0223716,0.0897266,0.08939652,-1.398325,0.08647,60.01,-0.914485725,-0.0543022,8.79475,8.96475,9.30225,9.959,10.8545,7.589,8.1135,8.7745,9.65225,10.7,8.12675,8.5245,9.02025,9.71675,10.7445,8.329,8.75225,9.21,9.85125,10.84225,-16.412019,-25.1698325,-23.341959,-14.06878725,-13.0869975,-29.13759,-38.168184,98.125,0.669,98.005,254.15,297.079,-51.47
1,6.75,-14.588025,359.202508,0,-3.2822185,-14.52975,3.531366875,0.0139265,-62.8956178,5.212175,0.089443,0.5311811,0.05325,0.063246,0.241090375,0.205242125,0.4134,0,35.394,98.2,4.50275,5.208375,6.05625,7.321125,8.743875,-32.144,-80.5155,-1.6775,0,0,0.0080325,0.075,226.83195,303.55675,0.331,-4.322585,383.7770265,0.6473107,-6.19276,4.9557475,0.02480165,-14.5292848,2.371870925,0.05666555,0.0838757,0.0162219,0.0225665,0.0907438,0.0868475,-1.3739,0.084716,58.16425,-0.927474875,-0.049932875,8.77575,8.95475,9.2845,9.96675,10.8545,7.54675,8.06575,8.72225,9.6245,10.69,8.059,8.47225,8.978,9.68675,10.74225,8.27675,8.7,9.16675,9.8435,10.8345,-16.49695,-25.6487275,-23.51319525,-14.10886275,-13.09288875,-29.501645,-38.062896,98.1815,0.676,98.05925,254.59,296.6685,-49.0495
1,7.25,-8.98825,359.972889525,0,-3.58556685,-20.558575,3.2965841,0.0121501,-64.6247,5.063825,0.100366075,0.46075,0.046075,0.063246,0.202850925,0.18457655,0.108,0,35.2,98.2,4.4384,5.128,6.0204,7.2938,8.738,-31.14065,-77.36,0.199,0.774188725,0,0.376375,0.2195855,225.16225,303.19795,0.67985,-3.78545,385.601629,0.592346,-6.4107575,4.8292639,0.024185625,-17.1219025,2.09006,0.063259375,0.0777829,0.0137074,0.02393745,0.0894868,0.0858283,-1.43,0.077003,60.026,-0.865704,-0.03442924,8.76675,8.938,9.27675,9.97225,10.8545,7.51225,8.03125,8.66,9.61225,10.68225,8.01125,8.43,8.94575,9.67225,10.74,8.2445,8.6345,9.1245,9.8335,10.8345,-16.6157635,-25.6389775,-23.63310225,-14.08186,-13.17522,-29.20508,-37.973016,98.2245,0.76105,98.10225,254.21,297.4585,-50.8435
1,7.75,-5.379225,360.961853525,0,-3.2649654,-14.7824,3.05708565,0.0130114,-67.328925,4.826546125,0.0953812,0.46715,0.041,0.064739,0.2156642,0.1927422,0.392,0,34.81,98.219375,4.4465,5.0812,5.9924,7.2669,8.727,-27.42586,-54.8398,3.06405,7.4304,0,3.316275,0.72919,227.9891,304.47625,5.2179,-3.214757725,385.207653275,0.63335175,-5.6718525,4.825980825,0.0296723,-18.41790705,2.1807474,0.069185625,0.077939925,0.01526885,0.0237738,0.091282775,0.0863368,-1.41445,0.076111,59.811,-1.26079505,-0.0563813375,8.7345,8.92675,9.2745,9.97,10.8545,7.48225,7.99125,8.60225,9.60225,10.67225,7.95675,8.36225,8.898,9.639,10.72225,8.21,8.58675,9.08225,9.809,10.8245,-16.6798475,-24.514045,-23.36972625,-13.619831,-13.0760865,-28.10381,-37.828352,98.2135,4.335575,98.0835,254.45,301.2065,-38.7205
1,8.25,-17.339525,361.02347825,0,-5.9746715,-18.463,3.29624875,0.017316,-57.54591,4.86555,0.07746,0.4666,0.0503475,0.070711,0.227208875,0.197484,0.9905,0,32.68,98.2,4.5314,5.2156,6.0058,7.2402,8.7124,-23.4184,-46.9284,8.151,22.6237,0,9.80325,1.25163025,230.6431,308.6413,20.423,-5.167505,381.6259354,0.47830725,-14.794,4.908320075,0.058310725,-22.743795,3.4764,0.0787129,0.0946825,0.0157617,0.0263647,0.086508945,0.09159235,-1.1445,0.0796785,57.7775,-1.5142758,-0.042016415,8.68125,8.90225,9.26225,9.95225,10.84675,7.45675,7.96125,8.54675,9.59,10.6345,7.8745,8.2845,8.838,9.59575,10.7045,8.17225,8.53675,9.03675,9.79675,10.81225,-16.499915,-22.6113275,-22.640139,-13.4516405,-12.80291625,-26.258545,-37.44144,98.25675,16.7695,98.1345,255.962,304.59,-26.375
1,8.75,-13.007375,362.48698725,0,-9.0176145,-11.3217,3.579738,0.03664075,-52.3749,4.9504696,0.08351835,0.42165,0.06485,0.0827351,0.24067345,0.20293805,1.45935,0,32.73375,98.2,4.8996,5.4186,6.122,7.2038,8.6952,-18.9605,-44.6256,10.24895,32.04943,1.492,14.803755,1.8896,231.775,317.113,35.4165,-3.6257,383.9364834,0.464348,-8.1184392,4.689759,0.0750482,-32.998845,5.2953475,0.099540775,0.112431,0.0184566,0.033833,0.0903873,0.1043307,0.411125,0.0879525,51.4825,-1.1847298,-0.059244205,8.67125,8.88225,9.25225,9.94,10.8545,7.4645,7.9435,8.50675,9.53225,10.599,7.799,8.20225,8.78575,9.56475,10.68675,8.1445,8.5145,8.999,9.78225,10.79225,-16.1093725,-19.6768625,-20.0486975,-13.01701475,-12.29357,-23.196115,-36.498984,98.32225,25.17275,98.20225,260.085,315.3515,2.045
1,9.25,-13.8512,360.4311866,0,-8.31676875,-31.625,3.9573956,0.045002,-56.6708,5.26425,0.083666,0.294625,0.0762,0.1385562,0.2537666,0.2461588,2.1212,0.01,31.88,98.2,5.2671,5.6899,6.297775,7.189325,8.699475,-14.00775,-22.564875,22.972175,64.583,2.913175,27.0351,2.91676,234.8575,329.395,54.3805,-5.37095,380.2172916,0.3670082,-6.4883375,4.1745562,0.098090375,-26.12030375,6.34953,0.108645975,0.11160325,0.032840275,0.06006695,0.134190625,0.1673547,1.9434,0.13498525,37.55525,-1.3185632,-0.05417529,8.66575,8.89,9.25675,9.94,10.87,7.5145,7.9625,8.5045,9.52,10.5945,7.859,8.20225,8.768,9.56025,10.69225,8.15575,8.54225,8.99675,9.77225,10.8,-14.3187875,-14.156905,-14.552901,-12.401912,-10.85966475,-13.80816,-34.091056,98.3745,49.937,98.24675,266.625,332.1875,11.6445
