DOY2,HR2,TAU_1_1_1,H_1_1_1,LE_1_1_1,FC_1_1_1,WS_1_1_1,USTAR_1_1_1,T_SONIC_1_1_1,CO2_1_1_1,H2O_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,PA_1_1_1,TA_1_1_1,RH_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,TS_1_3_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1
1,0.25,-0.000536002100000001,5.75582499999999,49.2054749999999,7.48134099999998,5.40612125,0.4309767,13.801745,515.902875,12.846975,1.4186815,0.89367315,0.5343012,0.987997025,102.465,19.70369,96.87252,1.43618699999999,1.74202699999999,2.6873785,4.39911399999999,0.695616800000001,367.14195,3.6822825,374.95885,-0.00838879225000001,0.1502794,12.08652,12.06223,12.059935,-2.66598900000001
1,0.75,-0.002400591,2.83148899999994,56.4927,4.887033,5.21120725,0.4492544,13.69411,496.82865,12.809065,1.37010225,0.886510325,0.552904625,0.959824824999999,102.46045,19.90421,97.24225,1.38201,1.68372949999999,2.36661499999999,4.08636099999999,0.347757,366.34995,3.7714305,373.40745,-0.01055001,0.14392145,12.08394,12.047295,12.05156,-2.80038
1,1.25,-0.00180554675,4.84441875,55.0634149999998,4.7363495,5.682051,0.472614025,14.78252,492.2253,12.676915,1.35568,1.042727,0.5548968,1.096314,102.44745,19.863245,97.4538,1.33475154999999,1.62761599999999,2.358305,3.184496,0.1213501,367.22095,3.342149,372.50595,-0.007689999,0.148787,12.081455,12.031295,12.04245,-1.99002950000001
1,1.75,-0.00135957175,5.358454,60.39035,6.863805,5.255895,0.47162725,14.148065,494.4488,12.66254,1.2546975,0.9757,0.545156,0.9559278,102.4685,19.79511,97.594405,1.28578844999999,1.56638999999999,1.866914,3.11282099999999,0.154187,366.194,3.355134,371.51995,-0.00818,0.16468,12.08341,12.01636,12.0371,-1.98945450000001
1,2.25,-0.00167798575,1.95255,58.1928225,8.073965,5.7561325,0.4097656,13.53743,496.288,12.7069,1.35929925,0.9298549,0.5726727,0.943351324999999,102.46955,19.74251,97.587845,1.23594894999999,1.49718549999999,1.9225255,2.83728399999999,0.7492331,367.7205,3.408115,371.062,-0.01090999,0.15357855,12.08785,11.9978,12.030495,-1.58680500000001
1,2.75,-0.002906798,7.14936,58.3780125,4.08069,5.59614424999999,0.4169357,13.4449925,487.7706,12.483645,1.3632735,0.929572225,0.5394243,0.966063075,102.5,19.483095,97.69949,1.15947949999999,1.42898949999999,2.011601,2.700366,1.1446099,367.8311,3.666555,371.2275,-0.01062332,0.151445,12.09019,11.98225,12.02475,-1.71402225
1,3.25,-0.004972814,7.18239999999998,67.2079474999999,8.65165149999999,6.045532,0.4736683,13.27864,498.46045,12.4240475,1.350288,1.0122,0.6002114,0.806233,102.49545,19.4972,98.061355,1.05490895,1.30466344999999,1.984735,2.58823099999999,0.8057199,367.072,3.473719,371.341,-0.01203999,0.14762155,12.09335,11.96046,12.018355,-1.6339805
1,3.75,-0.0026125825,6.40560774999999,68.1489549999999,8.77136000000001,5.543162,0.46692745,13.13786,505.276175,12.42185,1.345334,1.050528,0.575335,0.7644396,102.5,19.39145,98.1025,0.952128949999996,1.18257655,1.8459205,1.9479145,0.7619369,367.0485,3.890425,371.34895,-0.01246331,0.15081355,12.09805,11.941255,12.0138,-1.14151405
1,4.25,-0.0025004975,2.867678,59.3663824999999,9.63271949999999,5.38837275,0.4477918,13.423025,496.02,12.4310825,1.34158475,0.917216925,0.561604875,0.820433899999999,102.5,19.460705,97.7677275,0.848668449999997,1.05776345,1.684739,1.3993095,0.7822368,368.8556,3.732719,371.20705,-0.01024999,0.1699601,12.101405,11.921545,12.00526,-1.7350045
1,4.75,-0.003291345,2.96434349999999,59.07085,4.96810625,6.33393099999999,0.4971357,13.4838175,499.7275,12.396615,1.38997075,1.1805555,0.624015225,0.80726185,102.5,19.861955,97.543345,0.744464899999998,0.930812049999998,1.5009205,1.3064645,1.016451,367.4335,3.75513,371.1384,-0.009933341,0.242705099999999,12.1049,11.906145,11.997395,-0.599564275000001
1,5.25,-0.0023594875,2.91800275,62.635925,7.1794925,6.12388775,0.49204635,13.447675,498.12575,12.431795,1.473385,1.0480525,0.6161055,0.7988365,102.5195,19.706755,97.76055,0.639512999999999,0.804569899999999,1.4137895,1.0870195,0.4359501,367.24295,3.1215855,370.85895,-0.007909999,0.15780155,12.106745,11.88881,11.988905,-1.8433
1,5.75,-0.002545375,4.90120199999999,56.85614,5.971768,5.4305005,0.4693676,13.564325,500.109175,12.47055,1.43358,0.9839465,0.59049675,0.78531625,102.55605,19.535195,97.8859275,0.5413949,0.68150855,1.37615,0.910882049999997,0.2303832,368.0421,3.8078045,370.82955,-0.01029999,0.157443,12.111645,11.8713,11.982545,-1.1470545
1,6.25,-0.00192202800000001,7.81391525,49.9130499999999,4.76282075,5.5699925,0.4965394,13.4642,494.5459,12.502805,1.5167975,1.05962,0.609721,0.88607225,102.565,19.5887,97.97099,0.366810099999999,0.538872,1.236356,0.784641999999996,0.684727,368.6301,3.4449555,370.94305,-0.0109217,0.16008355,12.11409,11.85401,11.976495,-1.9471055
1,6.75,-0.002190451,8.1023675,55.0485599999999,6.3481695,6.1437475,0.512559875,13.42298,490.6153,12.33431,1.62464975,1.129233,0.62735635,1.080025325,102.565,19.611155,97.9448,0.3224649,0.540367999999999,1.1385205,0.88052145,1.67611,367.29755,3.6708455,370.75195,0.0967858425,0.181047,12.116405,11.819805,11.970445,-0.220910950000001
1,7.25,-0.00281919875,4.93360699999999,53.95941,8.96515725000001,5.190772,0.4991447,12.97648,488.5167,12.2441975,1.445452,1.084606,0.5954676,0.7794596,102.565,19.872245,98.027155,0.35073855,0.553429899999999,1.0444855,0.67698845,4.58686,366.91395,3.802451,370.39345,11.52625,1.0113345,12.11934,11.78205,11.963955,0.0251607999999995
1,7.75,-0.001306568,11.388921,55.42441,4.167533,6.3383,0.5253696,12.93374,495.48,12.03782,1.575618,1.060324,0.6354106,0.7151922,102.5965,19.679405,98.067345,0.37963855,0.56278145,1.0119305,0.727136449999999,68.54321,366.5151,9.303769,370.3271,98.72985,9.53212049999998,12.12124,11.743195,11.955955,47.9770474999999
1,8.25,-0.006655904,16.604155,65.63124,5.912477,6.4895955,0.510921175,12.967635,493.1537,12.0845125,1.52056275,1.088576,0.62411805,0.87260585,102.613,19.551795,98.2285,0.403050099999999,0.557023,0.945908949999998,0.6520651,152.9591,366.741,18.36179,370.8729,277.287475,23.21099,12.123295,11.706655,11.94889,106.0641
1,8.75,-0.00570234150000001,33.7002875,72.32616,2.807582,5.699124,0.5593275,13.30764,480.579625,12.7627125,1.580694,1.074446,0.6211564,0.7812444,102.6675,19.27195,98.4458,0.395641449999999,0.54946355,1.65690449999999,1.34124394999999,229.361725,367.126,31.261395,372.2746,476.752,35.3923,12.1269725,11.6728,11.93915,156.688325
