DOY2,HR2,H,LE,WS,USTAR,VPD,SW_IN,NEE,FC,CO2,SW_OUT,LW_IN,LW_OUT,NETRAD,TA,RH,H2O,CH4,FCH4,SC,SLE,SH,SCH4,PA,U_SIGMA,V_SIGMA,W_SIGMA
1,5.25,-5.4636525,-0.81637,0.23862,0.051205,0.13816,0,-0.71022,-0.66,425.832,-0.06042,235.38365,237.859625,-11.785,-17.019,84.825,0.928015,2048.0395,1.42585,-0.031665,-0.08873,-0.40497,-0.142005,95.2380025,0.24732775,0.263825,0.091833785
1,5.75,-6.72634,-1.47255,0.19893,0.05663,0.14276655,0,-0.610085,-0.610345,426.0133,-0.055375,225.9155,236.76145,-11.49321,-17.243085,84.38001,0.92269,2048.973,1.751105,-0.01186,-0.0781025,-0.312955,-0.0368075,95.24523,0.17912165,0.2180575,0.0813
1,6.25,-4.477835,-0.596295,0.239995,0.05775744,0.1456725,0,-0.9476375,-0.94486,424.811675,-0.05258,228.792625,236.823125,-10.9496025,-17.4724575,85.3450125,0.8659825,2044.828,1.5804,-0.00757,-0.0817975,-0.39202,-0.06017,95.23501,0.2165925,0.253615,0.0808775
1,6.75,-5.208245,-1.1580075,0.25479,0.06554,0.14421,0,-0.7448875,-0.742535,425.70305,-0.052558825,229.79975,234.868675,-9.7843775,-17.5914175,85.54875,0.840735,2040.52725,1.876265,-0.0096675,-0.11178,-0.2216775,-0.12161,95.2307,0.2621525,0.2659175,0.092455
1,7.25,-4.574775,-1.1922675,0.245475,0.0595675,0.1457975,0,-0.8367325,-0.8307875,425.7159,0.12173,229.08575,235.011525,-10.567395,-17.577875,84.84584,0.8490625,2048.57525,1.25817,-0.01711,-0.079465,-0.24685,-0.049835,95.213255,0.233165,0.2637875,0.09061
1,7.75,-6.576865,-1.6823525,0.29226,0.0648375,0.14857,0,-0.793545,-0.7743925,425.70325,2.5503125,228.06785,239.228625,-7.490625,-17.3793775,84.721255,0.8918569,2048.6035,2.126835,-0.01072,-0.07369,-0.128795,-0.1413375,95.221745,0.25467,0.3086675,0.1142275
1,8.25,-5.47223,-1.2068475,0.33714,0.07265,0.1573675,12.63942,-0.8003975,-0.8191125,426.6224,9.5391675,234.675675,240.3913,-2.7173775,-16.266625,84.67499,0.941239675,2047.37475,1.9415475,-0.0159475,0.00085,0.00049,-0.169855,95.28069,0.33739,0.3219525,0.1427525
1,8.75,-5.39366,0.614465,0.34607,0.080557085,0.18174,29.50729,-1.0198175,-1.0245725,426.8984,23.59675,229.3201,239.4155,0.7035,-16.88367,82.45333,0.87485,2050.9495,1.55984,-0.01535,0.019375,0.1832683,-0.04766,95.2785675,0.4334925,0.40919595,0.183818175
1,9.25,-1.3643175,1.05851,0.3687525,0.0972075,0.20055,46.774785,-1.08505,-1.13918,427.4301,35.8356175,221.52625,245.332475,4.9918125,-15.9305825,80.8549175,0.92902,2052.045,1.63307,-0.063245,-0.02036,0.2358,-0.0956975,95.278225,0.53469,0.56599,0.24637
1,9.75,2.56889,2.09633,0.55407,0.11021,0.25807,60.85694,-1.2453675,-1.22872,427.2786,51.309815,226.84735,252.98695,7.6350025,-14.7799575,79.19267,0.999605,2049.2675,1.5919825,-0.024555,0.01368,0.3118675,-0.19185,95.255375,0.61025,0.61835,0.25356
1,10.25,5.19047,2.665615,0.6351875,0.12944,0.28893,85.11191,-1.80637,-1.73495,427.114825,64.8443975,222.85125,254.186825,9.8029575,-13.76188,77.410385,1.0586425,2049.263,1.25705,-0.0382775,0.02917,0.331155,-0.17487,95.24574,0.640455,0.64988,0.2660847
1,10.75,4.6944925,2.701585,0.6927648,0.141075,0.33377945,106.5898,-1.86103,-1.79992,427.089175,84.51806,207.6994,257.914,15.39,-12.9749075,75.1350925,1.097725,2047.991,0.3091,-0.02754,0.00257,0.29137,-0.1397225,95.21523,0.69510795,0.782600725,0.282817225
1,11.25,7.38,3.14,0.67217735,0.14958,0.3934625,140.0137,-1.770285,-1.7555,426.17465,92.411135,201.46005,259.52625,21.69286,-12.51562,73.114475,1.0993125,2036.513,1.861945,-0.04197,0.00614,0.1304325,-0.1274975,95.216685,0.74473,0.72229,0.30974
1,11.75,8.42063,3.9685075,0.7469,0.1663375,0.413955,145.3555,-1.458045,-1.488445,425.619525,97.603625,203.268,261.17745,25.0705,-11.998835,70.686125,1.134605,2036.853,0.8932875,-0.04031,-0.0394325,0.14993,-0.09874,95.16089,0.7137102,0.75621,0.288101675
1,12.25,6.38853625,3.9216075,0.7332125,0.1509975,0.473725,130.549975,-1.5581225,-1.5150825,425.0853,97.067375,202.645975,265.039625,25.281145,-11.573665,67.45033,1.1215625,2042.9595,1.80618,-0.0346975,-0.02486,0.18672,-0.12748,95.12341,0.73674,0.7213023,0.3075145
1,12.75,7.22916,4.35254,0.7354025,0.161795,0.486387275,124.9243,-1.6030425,-1.5700575,424.67165,90.09432,206.5443,266.292875,23.425,-10.97,66.086375,1.1463425,2040.80725,0.8681825,-0.02768,-0.04243,0.00547,-0.04849,95.0881,0.755385,0.748158775,0.31155015
1,13.25,5.808258,3.8278,0.754,0.1617725,0.492745,108.2937,-1.3950525,-1.3903825,421.374075,80.11448,207.43885,265.81545,20.42642,-10.83913,64.814505,1.12991,2040.495,1.4185825,-0.02862,-0.04022,-0.16808,-0.14094,95.066945,0.7317,0.7761489,0.3080113
1,13.75,5.5002045,3.300685,0.7794,0.1501,0.50485,97.163365,-1.4348225,-1.39987,422.6681,70.4851975,205.73665,266.25125,16.84902,-10.8071675,64.4394925,1.1501875,2034.8795,1.6864425,-0.0225975,-0.06619,-0.1882625,-0.06305,95.03669,0.66886095,0.7281824,0.2947975
1,14.25,3.30862,3.15536,0.7046,0.14469,0.5390275,92.2434825,-1.2114075,-1.20976,422.03855,66.58107,206.861775,264.250425,9.73456,-10.6653775,64.9445,1.077455,2032.339,1.54492,-0.015945,-0.047755,-0.125705,-0.057035,95.074165,0.663937725,0.71926805,0.3091097
1,14.75,-2.00612,2.64672,0.72533,0.14413,0.498455,76.751865,-1.114305,-1.1108175,421.8911,56.2999775,206.21235,265.25965,3.34592,-10.645,65.2285925,1.111235,2034.9895,1.1358025,-0.015345,-0.0544625,-0.31384,-0.087965,95.116805,0.635729575,0.661005,0.28653555
1,15.25,-10.4541475,1.23768,0.6404075,0.12711,0.44479,52.49996,-1.161415,-1.0975,422.6357,33.9150425,193.9886,259.1405,-15.8880625,-11.476,66.1149975,1.06944,2032.44275,0.3419475,-0.0150125,-0.0823637375,-0.7301775,-0.11043,95.14771,0.57101,0.663455,0.2564946
1,15.75,-15.28922,0.84988,0.5018225,0.1197,0.37872415,21.978325,-0.96266,-0.91943,423.7776,17.92019,199.99785,256.66495,-37.627255,-11.70067,68.165,1.05134,2032.5055,0.82579,-0.017935,-0.1165075,-0.83677,-0.0677,95.1425475,0.435845,0.50476,0.20480735
1,16.25,-16.5707675,-0.243965,0.4130175,0.10105,0.3058099,7.4456425,-0.6934875,-0.69083,423.4636,5.846875,201.3705,251.9316,-49.8445,-12.2901675,70.438,1.03538,2031.56125,-0.5000225,-0.012075,-0.14288,-1.02978,-0.0889575,95.1381625,0.435645,0.450195,0.187975
1,16.75,-17.852455,-0.7903975,0.3271825,0.0785,0.24018,0,-0.6582425,-0.6617625,423.42295,0.575625,201.2867,248.728375,-49.235605,-12.91183,72.97433,1.03572,2033.681,0.19718,-0.01292,-0.2010815,-1.24189,-0.0486,95.12445,0.325915,0.37736,0.141395
1,17.25,-12.30862,-1.48829,0.2700075,0.06528,0.17581375,0,-0.50203,-0.55536,423.8088,-0.169665,200.7586,246.293,-42.550375,-13.522495,77.18867,0.98177,2040.989,-0.67812,-0.0050775,-0.27819,-1.19196,-0.0213225,95.1402125,0.2742982,0.275555,0.105975
1,17.75,-10.7292475,-0.954545,0.143556025,0.05254,0.150515,0,-0.65557,-0.67176,422.5464,-0.2727125,201.0195,243.7765,-37.8864375,-13.818165,79.99896,0.98137,2041.29,1.1618775,-0.0091275,-0.204685,-1.00146,-0.023485,95.13466,0.25627,0.2287,0.071865
1,18.25,-11.63915,-1.332925,0.155958475,0.062135,0.14319,0,-0.4696375,-0.4747375,423.533475,-0.2432925,208.771,242.845525,-29.727875,-14.532835,80.53667,0.97363,2048.426,0.927345,-0.00940375,-0.2066575,-0.9223375,-0.025785,95.12551,0.2264275,0.2269175,0.0852825
1,18.75,-11.419395,-2.53022,0.24446,0.0716425,0.146265,0,-0.6163651,-0.60300255,423.7449,-0.18075,215.330725,243.70515,-29.90417,-14.4105825,81.4012525,0.97368,2048.412,1.23477,-0.00968,-0.20863,-0.843215,-0.028085,95.12595,0.2122175,0.2664525,0.090885
1,19.25,-12.5294375,-2.3865375,0.15024,0.062985,0.14493,0,-0.67015,-0.62119,424.0637,-0.1547375,213.7992,242.88625,-23.79793,-14.91517,80.3545,0.965135,2049.584,-1.34888,-0.0116125,-0.13078,-0.65129,-0.0906975,95.150145,0.19173,0.26014,0.05381
1,19.75,-11.602615,-1.5067875,0.1064375,0.064735,0.1459482,0,-0.60447,-0.5856425,425.276625,-0.14295,215.864,243.82375,-24.73612,-15.41639,80.88688,0.94427,2046.677,-0.9123,-0.00942,-0.1474175,-0.5148,-0.15874,95.15952,0.17381,0.1984,0.03552
1,20.25,-12.03013,-1.8918675,0.13648,0.065915,0.14332,0,-0.54439,-0.50649,425.3493,-0.1210175,221.494375,243.34575,-19.89544,-15.885235,80.970225,0.94156,2040.202,0.640005,-0.00809900875,-0.1030125,-0.5698625,-0.08309,95.21474,0.1795325,0.1807775,0.0355525
1,20.75,-10.2658625,-1.684455,0.139155,0.0742,0.15249,0,-0.467875,-0.47465,424.9592,-0.1345,222.9636,242.388175,-18.0481425,-16.37892,81.6050025,0.9270775,2040.1075,0.7153475,-0.01749,-0.1132546,-0.53063,-0.18661,95.2660225,0.248675,0.21781,0.04919
1,21.25,-10.4128925,-2.35924,0.205075,0.07457,0.15175,0,-0.54846,-0.53742,424.6719,-0.1380425,223.81275,239.3285,-16.74544,-16.22675,82.27167,0.901035,2043.106,0.35378,-0.01447,-0.108135,-0.42481,-0.21129,95.248735,0.219675,0.236675,0.05917
1,21.75,-9.37711325,-2.24486,0.211725,0.06131,0.1521875,0,-0.745165,-0.74836,424.7066,-0.12025,218.9328,238.75095,-16.5898975,-15.88575,82.113335,0.9148975,2046.023,-0.94554,-0.01132,-0.0670225,-0.4110765,-0.15144,95.2368075,0.24536,0.23213,0.06195
1,22.25,-10.04271,-3.94016,0.165765,0.07138945,0.1533725,0,-0.38274,-0.37962,424.90095,-0.126668325,225.7855,241.272725,-14.51435,-16.4088825,83.364825,0.9052325,2044.502,-0.12344,-0.01412,-0.07001,-0.40306,-0.194,95.24973,0.243985,0.2274784,0.064365
1,22.75,-7.68433,-2.1442975,0.19063,0.07262,0.15088,0,-0.61859,-0.618545,425.18505,-0.1255,224.412,242.9136,-14.48758,-16.927,83.3983375,0.879615,2046.905,1.4877275,-0.0214313775,-0.09105,-0.42773215,-0.10743,95.218265,0.23707,0.265895,0.063245315
1,23.25,-6.13182,-2.83535,0.126255,0.06827,0.150995,0,-0.50196,-0.503535,425.218,-0.1109575,222.763475,244.40295,-13.0564375,-16.460915,83.15667,0.93493,2048.26125,0.20905,-0.021495,-0.1462211,-0.3837425,-0.1229925,95.22591,0.2218475,0.22483,0.044995
1,23.75,-6.99067,-2.36,0.2015675,0.05442,0.151275,0,-0.46659,-0.5255925,425.2929,-0.1091875,221.520425,239.4462,-12.442625,-16.585085,82.70083,0.89406,2050.94325,-0.9620625,-0.01697,-0.0486825,-0.3231675,-0.307795,95.22321,0.2238075,0.254035,0.0743125
2,0.25,-17.53678,-2.784805,0.0769575,0.03941,0.1341525,0,-0.288185,-0.272245,427.4062,-0.185045,189.908875,211.42285,-24.909685,-22.4268325,78.719375,0.52366,2044.366,0.862065,-0.00925,-0.073475,-0.57744,-0.3225625,95.34061,0.1729975,0.169965,0.042755
2,0.75,-16.34764,-3.19988,0.076635,0.0406,0.13658,0,-0.62395,-0.581825,425.9946,-0.1917975,190.1732,205.5964,-24.39558,-23.19525,78.797005,0.4999325,2041.231,-1.9577,-0.02623,-0.11563,-0.623045,-0.309485,95.33563,0.1645275,0.158065,0.03609
2,1.25,-14.5782275,-2.67245,0.083335,0.050835155,0.12991,0,-0.50216,-0.5089875,425.454575,-0.17827,187.376125,206.97565,-25.59198,-23.7603325,79.23234,0.471585,2043.821,-0.167145,-0.015525,-0.089365,-0.4944725,-0.1187075,95.372695,0.1600775,0.1956825,0.0469925
2,1.75,-16.4748675,-3.399405,0.0926135375,0.04473,0.126535,0,-0.58641,-0.65,425.91348,-0.2076875,186.23875,206.3583,-24.18171,-24.7573325,79.5839175,0.43988,2043.601,-0.76216,-0.0064075,-0.0939375,-0.6963225,-0.2138175,95.357375,0.1771475,0.1782375,0.0353775
2,2.25,-17.8311775,-3.119235,0.093275,0.0370725,0.1257725,0,-0.467775,-0.41651,426.954575,-0.1809875,183.1448,206.1549,-20.6520275,-24.26146,78.8273,0.4192925,2045.475,-0.952645,-0.07766,-0.1156525,-0.691965,-0.298525,95.3502675,0.1528175,0.1363025,0.0412425
2,2.75,-16.59362,-2.542055,0.09042,0.046525,0.13485,0,-0.62004,-0.62927,425.9706,-0.2036875,186.09835,207.34965,-21.0945825,-24.446165,78.7496675,0.453275,2047.8535,-1.6229725,-0.01455,-0.10191,-0.54545,-0.1198425,95.35249,0.1533225,0.144965,0.04231
2,3.25,-19.232755,-3.39414,0.08618,0.0446675,0.13354,0,-0.529955,-0.56811,427.013225,-0.2032325,186.54485,205.1778,-19.99736,-25.03167,78.96901,0.4331825,2045.001,0.293695,-0.01786,-0.11925,-0.65729,-0.2439,95.29638,0.14589,0.15894,0.0556435125
2,3.75,-16.574785,-4.137175,0.0985,0.03911,0.13481,0,-0.680635,-0.675765,426.9897,-0.17404,183.42795,203.74175,-21.999125,-25.313835,79.61933,0.420975,2046.479,-0.95253,-0.05234,-0.111405,-0.67857,-0.0636825,95.32642,0.184525,0.173089475,0.0607425
2,4.25,-13.93172,-4.00211,0.0978,0.03827,0.133705,0,-0.47794,-0.5495,426.6707,-0.19321,186.73535,199.387,-17.63588,-25.245335,80.2887375,0.42914,2045.29075,-0.2166,-0.0180175,-0.064675,-0.60588,-0.2173325,95.3079,0.1668906,0.168495,0.0397625
2,4.75,-12.067115,-3.0517425,0.0916,0.04046,0.1191625,0,-0.83475,-0.82801,427.059075,-0.16447,187.2189,204.8839,-19.31296,-25.5455,79.8517475,0.42348,2046.779,-1.1886725,-0.05761,-0.0832275,-0.570305,-0.2718475,95.310915,0.160455,0.17498,0.0356
2,5.25,-10.838105,-2.15484,0.0959,0.040715,0.12005,0,-0.593345,-0.609,427.2787,-0.161415,184.1321,204.4695,-17.56765,-26.330335,80.11599,0.41499,2044.3055,-0.99686,-0.05955,-0.08791,-0.53569,-0.1618925,95.314715,0.13688,0.1601425,0.03885
2,5.75,-12.532845,-3.74749,0.10264,0.0404975,0.124015,0,-0.4819125,-0.46124,427.1978,-0.12746,187.547375,205.391575,-15.72196,-26.225,80.390495,0.39488,2044.561,-1.578065,-0.02727,-0.09481,-0.4671275,-0.1386425,95.3033525,0.1333475,0.13741,0.0292975
2,6.25,-12.6061875,-3.37958,0.0925425,0.03785,0.12447,0,-0.58956,-0.5853725,428.15215,-0.1308925,185.183525,203.211175,-14.4229175,-25.84866,80.02001,0.39845,2041.29875,-1.19475,-0.0135,-0.0463,-0.34425,-0.25709,95.34788,0.134275,0.118915,0.029435
2,6.75,-7.81049,-3.69214,0.091695,0.04775,0.1272775,0,-0.7347,-0.68913,427.60989,0.1112475,189.30145,199.0591,-12.74452,-26.0045025,80.0425825,0.3998075,2042.61175,0.1464,-0.0138,-0.0666825,-0.45187,-0.1146525,95.36322,0.139998775,0.1304975,0.035575
2,7.25,-12.336765,-3.313815,0.1040025,0.0428425,0.12403,0,-0.58222,-0.58398,426.990825,4.126415,189.31535,202.8083,-9.94539425,-25.2329175,80.85033,0.4294475,2048.31675,0.93124,-0.00521,-0.02206,-0.2213975,-0.014955,95.38116,0.13951275,0.1299675,0.03822
2,7.75,-12.49339,-3.66008,0.1792225,0.040954645,0.1544135,22.70414,-0.769765,-0.760985,427.837975,19.5804575,198.5871,212.967225,-3.84525,-23.8033325,80.299345,0.46834,2048.66875,1.194275,-0.0090725,0.02134,0.093425,-0.1032425,95.4046375,0.172072675,0.1541614,0.0528525
2,8.25,-7.1984575,-1.7082575,0.2587625,0.054935,0.1971525,46.04229,-1.1399075,-1.1643225,428.3723,36.8682325,209.9621,224.1409,2.7505425,-20.5431675,78.2130025,0.62548,2047.02575,0.15357,-0.07075,0.064505,0.3204125,-0.322635,95.357015,0.226075,0.237091475,0.0885375
2,8.75,-5.6864525,-0.24891,0.45533195,0.088315,0.23798,73.7141075,-1.41487,-1.34553,426.6664,61.45708,204.87655,232.5495,6.428,-19.31133,77.03417,0.7205825,2045.401,1.0408575,-0.1216,0.0637175,0.33318,-0.47074,95.45229,0.44907,0.40119,0.15976
2,9.25,2.5517,1.080285,0.6361,0.1372025,0.29971,103.662525,-1.75744,-1.67665,426.615,81.63342,201.4302,238.1429,9.15033,-17.33967,74.645165,0.84217,2045.115,1.125605,-0.052835,-0.00103,0.303005,-0.34697,95.48517,0.50741,0.60225,0.25261
2,9.75,4.43,1.4514125,0.793625,0.14867,0.41161,138.0573,-1.67426,-1.66071,426.136825,109.9388,191.5601,245.5036,14.23908,-16.226,70.86713,0.9017675,2046.8055,0.304475,-0.047315,-0.0079925,0.525935,-0.11762,95.4040475,0.61505,0.70238,0.27299
2,10.25,7.29778,3.52764,0.8415,0.15667,0.466165,142.265625,-1.83396,-1.82045,425.97675,117.223825,182.645725,251.576075,24.5371625,-14.36904,65.26154,0.896865,2044.70175,-0.01278,-0.03133,-0.0437125,0.589395,-0.12904,95.3576325,0.741006925,0.7786425,0.2653721
2,10.75,6.698945,4.12265,0.87533,0.175635,0.536,165.229275,-1.837945,-1.772845,425.4516,139.2565,185.3527,254.9607,32.3047825,-14.213845,62.69077,0.887585,2041.785,0.9271525,-0.028445,-0.0469175,0.336685,-0.1707175,95.3243625,0.821355,0.791265,0.28523135
2,11.25,8.578095,4.836825,0.91512,0.18282,0.58705,186.3398,-1.4885025,-1.46097,424.5479,148.4825,189.5978,260.8249,39.92,-13.57483,58.99207,0.89081,2041.284,0.25502,-0.022275,-0.025565,0.303835,-0.12246,95.28648,0.90858,0.826535,0.3005772
2,11.75,8.49548,6.1012225,0.96362,0.1838,0.6309175,187.36835,-1.8474525,-1.77535,424.407375,163.8721,187.9726,263.7562,41.03051,-12.345,56.8006225,0.91688,2040.23825,-0.79942,-0.05101,-0.0209325,0.2719325,-0.15589,95.28088,0.86049,0.9501425,0.3198096
2,12.25,7.67702,6.3011775,0.93241,0.18609,0.63575,214.488625,-1.7408,-1.71518,423.3158,179.8648,188.6307,263.638,47.41275,-11.77433,54.167,0.92203,2038.63875,0.82931,-0.03591,-0.0442,0.066745,-0.193605,95.22607,0.8831575,0.8831733,0.3205275
2,12.75,7.102055,6.77987,0.884775,0.2069925,0.627225,222.584025,-1.6787325,-1.68579,424.78215,197.6639,188.876075,264.945375,47.145125,-11.4845,52.94558,0.91762,2036.4515,0.967965,-0.0185075,-0.104105,0.05025,-0.1804075,95.185425,0.8790207,0.957445,0.3353925
2,13.25,5.8643475,7.8981175,0.9152,0.17428,0.670215,225.9768,-1.5228,-1.53927,424.3647,189.970225,193.3877,267.709575,47.78863,-10.99133,51.65117,0.9160525,2032.18,0.534335,-0.02164,-0.03223,0.1259025,-0.13604,95.12858,0.9038675,0.933236225,0.3345025
2,13.75,3.7534425,7.6206125,0.86493,0.19875,0.704495,196.6407,-1.52546,-1.53622,424.3506,166.708025,193.73695,267.098625,34.7775825,-11.0665025,50.3575,0.9019875,2031.3705,1.349365,-0.035515555,-0.042525,-0.091285,-0.167495,95.1183725,0.9399775,0.9525725,0.3332425
2,14.25,2.79,7.0910675,0.93102,0.19386595,0.707675,171.7041,-1.47286,-1.48938,424.96125,129.407475,192.9568,266.37535,25.5244175,-10.8077525,49.14192,0.921735,2032.96075,0.24836,-0.027725,-0.10471,-0.2401,-0.15991,95.0886075,0.8951825,0.95377,0.3352925
2,14.75,-0.4341025,6.3955875,0.9046,0.19147,0.736825,133.4327,-1.4099225,-1.4091575,424.532175,113.168875,191.1083,263.6532,20.10314,-11.0098325,48.399665,0.922535,2030.254,0.44025,-0.0257025,-0.1124975,-0.16958,-0.10311,95.09886,0.79405965,0.8182225,0.297667275
2,15.25,-7.37739,4.1979125,0.88446,0.18968,0.7163,112.4272,-1.29267,-1.26946,425.049,88.6366225,193.652475,261.851,10.034165,-11.2092475,47.1801625,0.9062575,2029.258,0.693,-0.0198825,-0.10222,-0.2779275,-0.117785,95.08778,0.7501525,0.79767,0.2972675
2,15.75,-12.272455,3.732995,0.84275,0.17299,0.70027,79.29642,-1.239555,-1.2375,424.32555,61.91247,190.036275,261.37385,1.80498,-11.4954175,48.15166,0.89042,2027.6445,0.302085,-0.024355,-0.11369,-0.6520525,-0.16636,95.08227,0.7133575,0.7892425,0.2913025
2,16.25,-20.215235,2.714455,0.84192,0.162145,0.6499725,51.86227,-0.92366,-0.89912,425.45735,35.41245,187.304975,255.756525,-21.61531,-11.502335,49.500005,0.897405,2027.037,0.284965,-0.019245,-0.11468,-0.7543525,-0.1280375,95.1131225,0.63296,0.63762,0.25365
2,16.75,-26.128545,1.68028,0.6613475,0.11724,0.568315,18.86825,-0.73119,-0.73,423.97545,15.4766275,185.76025,249.123425,-59.15685,-12.241915,54.191165,0.897005,2027.3345,-0.3306625,-0.018225,-0.14148,-1.23497,-0.13544,95.118335,0.5495045,0.60833,0.22413
2,17.25,-24.148645,1.3996225,0.41925,0.076995,0.44511,3.0214925,-0.494615,-0.544055,423.9645,3.0496425,184.1721,239.060775,-60.9352475,-13.5525825,59.5998325,0.86583,2028.52275,-0.03678,-0.01732,-0.14083,-1.83342,-0.1298275,95.127845,0.37309,0.34726,0.13992
2,17.75,-23.9,-1.29491,0.21184,0.056585,0.3165825,0,-0.47369,-0.47529,425.389125,-0.09455,178.951375,232.994025,-59.58571,-14.91838,68.31477,0.821365,2031.10125,-1.9408925,-0.012385,-0.20314,-1.8574325,-0.112175,95.194795,0.23895,0.21763,0.07518
2,18.25,-20.6293225,-1.92589,0.0885175,0.0496275,0.2404775,0,-0.397745,-0.4217,423.63126,-0.36577,180.500125,232.354025,-54.843295,-16.895625,70.5964275,0.72458,2034.2155,-0.61876,-0.0077125,-0.21058,-1.755765,-0.08243625,95.25419,0.2210425,0.1821675,0.048115
2,18.75,-18.891115,-2.34985,0.0964125,0.04744,0.1897775,0,-0.58247,-0.60932,425.0041,-0.3414825,177.23435,226.8701,-51.6148575,-18.023,72.5110775,0.72338,2037.74225,-2.40142,-0.00304,-0.21802,-1.6540975,-0.0526975,95.31599,0.2328125,0.2396825,0.0644
2,19.25,-20.2079,-1.23901,0.0902225,0.0448875,0.167485,0,-0.43153,-0.447565,424.916425,-0.3797425,180.030025,225.882925,-48.2028875,-18.29853,74.38655,0.67537,2041.3065,-0.43582,-0.001375,-0.232005,-1.27390275,-0.019025,95.34456,0.1653075,0.1681425,0.0520125
2,19.75,-26.586045,-2.47369,0.09837,0.05246,0.16556,0,-0.51913,-0.54641,424.86731,-0.318145,183.27445,222.359375,-47.08482,-18.4871425,73.89036,0.64859,2044.1945,-0.0561625,-0.004555,-0.2019625,-1.25826,-0.0990725,95.3535,0.1481857,0.1424385,0.04882267
2,20.25,-22.146645,-1.897435,0.0801325,0.041325,0.16091,0,-0.5248425,-0.5320325,425.979575,-0.32718,182.522,221.36955,-48.82139,-18.5999175,75.898675,0.65168,2039.5125,-1.45945,-0.0016575,-0.205515,-1.2042575,-0.12971,95.30828,0.194862875,0.1809525,0.0561722725
2,20.75,-19.034515,-2.60119,0.0867125,0.0397,0.15627,0,-0.41035655,-0.42248885,425.4313,-0.3116075,184.00895,218.97425,-39.5257475,-19.2034975,76.61683,0.63809,2040.35425,-1.12161,-0.01025,-0.195305,-0.9754275,-0.140455,95.29996,0.165140375,0.18445865,0.040874425
2,21.25,-21.74812,-3.74924,0.07472,0.045025,0.15858,0,-0.27545,-0.28,425.9674,-0.2837725,186.3928,215.1979,-39.3673625,-20.32825,77.776995,0.64565,2044.128,-0.226075,-0.014765,-0.1942575,-0.92605,-0.12328,95.29532,0.18904995,0.183425375,0.0388947625
