DOY2,HR2,CO2,FC,SC,G_1_1_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,USTAR,WS_1_1_1
1,0.25,413.894256595,-0.3335792088,-0.01268085,-6.4659532545,-35.918660738,-1.0658259632,-1.4949550124,-0.394449966175,96.596615598,54.164962765,-33.16148843675,-0.130359292,-4.820724785375,0.04655,-5.3794025901,0.026770000325,0.786613179825
1,0.75,420.0337837275,-0.09501359665,-0.042362500175,-6.7360985157,-42.22991857175,-2.1255180598,-6.6742115734,-0.53565720165,96.5705085725,53.74838638,-33.08588495175,-0.128934279,-7.05086377845,0.056849999825,-5.375731527625,0.02314999915,0.855714072025
1,1.25,415.24152907,0.097781376825,-0.046492499775,-6.93232607825,-30.11648545225,-1.6362199786,-1.5344179868,-0.5805488515,96.546024325,53.74838638,-33.20211429775,-0.0975543705,-8.33454155875,0.06500000125,-5.37356030935,0.0855972004,0.440723872
1,1.75,414.54679564,0.149576003775,-0.4695480138,-7.0577773694,-30.6031890425,-2.6078519822,-4.281824263825,-0.3950253964,96.524727056,53.54009628,-33.3600963585,-0.1087275185,-15.371900274525,0.068025000675,-5.2418321131,0.070642503125,0.5197279216
1,2.25,413.9526886225,0.069845975525,-0.270572615925,-7.2002441402,-31.048210529,-2.2865200046,-3.472446036725,-0.29401300785,96.804380798,53.33180809,-33.678317836,-0.127706729,-13.5805045152,0.0412,-5.073910581875,0.047804999525,0.4955899714
1,2.75,413.984677145,-0.33190074395,-0.0466225,-7.183841657725,-35.9503632105,-1.407375007625,-1.8294955232,-0.054340000825,96.788839342,53.54009628,-33.768592646,-0.124828409,-23.632111622175,0.049799998525,-4.8560163974,0.053505001825,0.444531473225
1,3.25,410.44671021,0.0216425,-0.1656139981,-6.4688632963,-45.15564041,-1.6023187876,-4.5464812163,-0.793369991,95.3775653885,53.74838638,-33.87241058275,-0.109395486575,-27.860841466,0.02875000085,-4.17883130875,0.039735000925,0.41620445075
1,3.75,411.448937225,-0.1163978001,-0.193382056075,-6.45647674775,-37.3256998075,-1.066672012,-4.075591355825,-0.550131662625,95.5709133125,53.33180618,-34.066501615,-0.122268485475,-26.60388993875,0.022249999875,-4.202313602,0.0226775,0.478992313375
1,4.25,411.21190795,-0.077319623625,-0.095334997,-6.419780552375,-35.78997612,-1.9773550152,-3.339808959075,-0.62714587685,95.51651859125,52.9152298,-34.24705315,-0.122128663925,-24.36041140625,0.018124999,-4.224601745375,0.023974999925,0.524490595125
1,4.75,411.049681045,0.09312499895,-0.288524557775,-6.40502178625,-41.6279804255,-2.4531809687,-3.6862952586,-0.27414990295,95.4906549475,53.1131035805,-34.089071275,-0.089725668375,-27.378165725,0.027375000875,-4.2356000902,0.041132499175,0.4809706885
