DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.522178,1.774,5.27025,1.150011249975,1.18419,0.02299,-9.023925,16.7454,0.1844756033,-1.913687383,0.361,0.191,0.151,83.985584075,84.112,412.7141253975,-18.411,0.11275,0,2.001,285.5737,313.9,6.43956107765,-0.0042879635,1.519502134,1.219638062275,0.600228946675,2.06549925,0.6047021003,0.2,0.6,1.6,3.1,4.7
1,0.75,0.494751,1.771,4.92969,1.1052611111,1.1582725,0.0191002778,-11.10045,21.605475,0.1435625519,-1.958487659,0.358,0.175,0.153,83.215647533,84.1105,412.55635446,-18.838829,0.082,0,1.9268412,285.9,314,6.3353267982,0.000332352325,1.5320437573,1.28780849105,0.580827407,1.906495,0.62962498025,0.2,0.6,1.6,3.1,4.7
1,1.25,0.4679805,1.577,4.7362157897,1.1676752778,1.19411,0.0189841667,-10.4450423875,16.129725,0.156726804,-1.388035802,0.352,0.181,0.159,83.190670393,84.105965,412.66802154,-18.329031,0.08875,0,1.864,289.8,313.06554,6.45467973775,0.0002448651,1.531568154125,1.2815823046,0.58505633415,1.75963675,0.59206855825,0.2,0.6,1.6,3.1,4.7
1,1.75,0.46816175,1.64,4.488835,1.218079166675,1.22597,0.018026249975,-11.452675,20.0947,0.18654675425,-1.980936587,0.348,0.187,0.149,83.164295687,84.101085,412.51074927,-16.647,0.09175,0,1.802,290.2,312.6555,6.661472563,0.00026203245,1.537751240725,1.23802186205,0.557146610625,1.994,0.581108299,0.2,0.6,1.6,3.1,4.7
1,2.25,0.51526,1.915,4.6365575,1.07406166665,1.071755,0.028215,-9.0958575,18.569425,0.1320565891,-1.926154872,0.348,0.174,0.162,83.337962774,84.090465,412.679087775,-16.526,0.08175,0,1.809,287.8,313,6.32332594895,-0.0032782125,1.49584452615,1.1642113327,0.63374221445,1.949,0.59999338695,0.2,0.6,1.55,3.1,4.7
1,2.75,0.515877,1.5365,5.102755,1.2341188889,1.1587475,0.0339625,-10.991775,14.5182,0.1348004104,-1.8641396215,0.33725,0.17575,0.1565,84.52428300675,84.10487,412.8365142,-16.595,0.079,0,1.8565,286.325,313.425,6.20765935915,-0.0024110735,1.5798417642,1.2176206306,0.627851097,1.8985,0.5334737238,0.2,0.6,1.5,3.1,4.7
1,3.25,0.498365,1.273,5.245015,1.154163750025,1.168305,0.03216277775,-8.34898,20.969009978,0.10873620035,-1.9280038235,0.3345,0.1825,0.157,84.2070286685,84.10305,412.71907569,-17.5215,0.071,0,1.815,285.45,313.45,6.058484692325,-0.009907364,1.45465457175,1.18966689295,0.63044854655,1.73375,0.5967807223,0.2,0.6,1.55,3.0625,4.7
1,3.75,0.547641,1.183,5.16245,1.1165338889,1.1260075,0.027402222225,-8.913368829,20.60085,0.149324854375,-1.6302422905,0.328,0.1885,0.163,83.028276829,84.09665,413.02186936,-15.4405,0.076,0,1.7465,290,314,6.13269474705,-0.00297818,1.4906808263,1.3023525523,0.67121028155,1.462,0.5792198502,0.2,0.6,1.6,3.025,4.7
1,4.25,0.51061125,1.202,5.18263180765,1.10403569445,1.073005,0.03820055555,-9.6634,17.58345,0.14394362305,-2.24704938525,0.3275,0.189,0.15475,82.2212341735,84.09323,412.90698021,-14.3275,0.075,0,1.82025,294.275,314.298915,6.3666007711,-0.000552280475,1.520864832425,1.311273697625,0.600845819925,1.3973115,0.58562348275,0.2,0.6,1.6,3.0125,4.7
1,4.75,0.5301165,0.9685,5.30973292435,1.03407611115,1.06012,0.024231506425,-7.8379575,21.5307,0.09451444,-2.0417999465,0.322,0.18575,0.1525,83.11368286725,84.089505,412.8516484075,-13.539,0.075,0,1.69525,289.225,313.05,6.1017646182,-0.00182787,1.492754467125,1.2495284535,0.604965867275,1.28242975,0.5923887448,0.2,0.6,1.6,3,4.7
1,5.25,0.517736905975,1.2335,5.1716759969,1.088426111125,1.05418,0.0203775,-8.50325,21.079475,0.1283649611,-1.53529691675,0.3285,0.19125,0.139,82.69081113775,84.09375,412.839716905,-16.8615,0.058,0,1.70325,287.75,312.84539,6.415796016875,-0.00151943685275,1.56842636625,1.3227789506,0.62831737155,1.317,0.5826806904,0.2,0.6,1.55,3,4.7
1,5.75,0.5340035,1.18825,5.3880036883,1.0757488889,1.10184,0.02304805555,-7.2059,18.744,0.13737468675,-1.8919259335,0.3285,0.185,0.14125,83.679802242,84.101655,412.88965036,-13.3945,0.073,0,1.51475,289.15,313.3,6.1647011036,0.0003341812,1.545599920975,1.288589592725,0.6308393502,1.55652975,0.515769683825,0.2,0.6,1.5,3,4.7
1,6.25,0.50573775,1.186,5.05771968325,1.1196577778,1.10735,0.024209166625,-6.82171,19.85075,0.0786298341,-2.181195941,0.34125,0.176,0.14675,83.73472201725,84.102365,412.621925715,-11.267,0.073,0,1.704032775,288.075,313.775,6.3827368915,-0.009101085,1.487733478875,1.2430976399,0.60911572505,1.5411475,0.54432967945,0.2,0.6,1.55,3.05,4.7
1,6.75,0.50752571175,1.22525,5.078297583,1.1425994444,1.22995,0.0173005556,-9.12396,20.720475,0.08603824955,-1.8450814005,0.3515,0.176,0.1435,82.644240217,84.102615,412.6715029575,-11.99925,0.073,0,1.86225,286.3905,313.1407575,6.232719157925,-0.00871192,1.54256026825,1.3352344115,0.59953284875,1.359,0.53831746625,0.2,0.6,1.6,3.1,4.7
1,7.25,0.484025,1.503,5.041,1.05258430555,1.043905,0.019942083325,-7.961255,20.8451,0.1310927945,-2.153013672,0.339,0.172,0.136,82.896245541,84.1183,412.4741668525,-15.1603724,0.0845,0,1.826,287.2,313.3,6.2720133571,-0.018946375,1.50383382135,1.3691679686,0.6087526811,1.401,0.5196133178,0.2,0.6,1.6,3.0625,4.7
1,7.75,0.50024,1.334,5.00971,1.0616625,1.005844,0.02513805555,-9.530685,20.1219,0.10064637165,-1.952149144,0.338,0.181,0.143,83.135465795,84.1473,412.84154816,-12.129,0.4885,0.048,1.726,291.3,312.5,6.132892979725,-0.0164285,1.6320484852,1.2956049507,0.61838586345,1.5085,0.539276344225,0.2,0.6,1.6,3.025,4.7
1,8.25,0.51124,1.537,4.7856475,1.02125667435,1.07925235895,0.03155319445,-8.296545,19.1143,0.14159889015,-1.96589884475,0.3335,0.1775,0.14525,83.2500090685,84.159275,412.88890875,-9.926,14.7725,5.769093,4.553,290.096425,312.0284475,6.2210200315,-0.0065856475,1.467554724075,1.2183964208,0.606944033325,1.68946575,0.5692047083,0.2,0.6,1.6,3.0625,4.7
1,8.75,0.4901595775,1.6015,5.1277225,0.90734105555,0.919929,0.0214855221,-5.44378,19.7121,0.163769151425,-2.90045246,0.3225,0.1655,0.1335,82.155851061,84.165,412.78136632,-2.48,64.175,26.725,16.24,292.2,313.131515,6.362237034625,-0.009743045,1.4295768605,1.3241525592,0.6370824123,1.74475,0.5536442901,0.2,0.6,1.6,3.1,4.7
1,9.25,0.49233075,1.514,4.989775,0.78101027775,0.790464,0.0197969444,-8.72262,22.675,0.198435423675,-2.6701802325,0.314,0.14,0.109,82.239226195,84.1965,412.845938955,10.14,166.75,77.25,39.02,290.6787,315,6.5278388764,-0.0069986675,1.537310863875,1.239122670375,0.594812552375,1.3231815,0.560387907175,0.2,0.6,1.55,3.05,4.7
1,9.75,0.50826625,2.042,5.520115,0.6330595556,0.64026025,0.01254,5.0640775,29.786975,0.24714317955,-2.746750793,0.264,0.11525,0.05575,80.60812198875,84.2392,413.13827247,58.0275,394.3,201.4746,77.25651525,294.1557,318.3971325,6.461766410175,-0.0136641,1.60049558155,1.379925480275,0.662304342625,1.95832475,0.410413183175,0.2,0.6,1.5,3,4.7
1,10.25,0.522156,2.1305,5.194125,0.4385835556,0.474253,0.0045283333,20.3334,37.597325,0.21043923,-0.96634221225,0.24825,0.11375,0.0435,79.77479062125,84.246535,413.2510322825,102.92155475,544.9,270.3,108.45,291.375,321.3766375,6.527952474825,-0.016633275,1.58203664905,1.330315115625,0.64568793255,2.43835875,0.4606962123,0.2,0.6,1.5,3,4.7
1,10.75,0.527135,2.462,5.4183372053,0.4198559167,0.40977,0.0046444444,36.9669,39.321775,0.22727054765,0.663557681775,0.25,0.101,0.051,78.500556335,84.22825,412.9393910475,137.44,652.225,319.4,127,294.7,324.4,6.523966792125,-0.024413675,1.568347779425,1.349446416425,0.59298077655,2.53289525,0.4702675384,0.2,0.6,1.5,3,4.7
1,11.25,0.561376,2.94225,5.75862,0.43831002775,0.439385,0.00209,48.3285,42.729275,0.282138947025,1.979514981325,0.2465,0.10225,0.07075,78.8376526165,84.2004,413.0791538025,174.50068075,784.8,387.9495,162.120515,293.071825,327.4,6.68029343735,-0.0197677,1.7039600934,1.3810249817,0.676133123,2.887025,0.53773456255,0.2,0.6,1.5,3.0125,4.7
1,11.75,0.58894175,2.953,5.9522,0.22371216665,0.246273,0.005747499975,59.61905,46.8945,0.249127463475,3.841798770175,0.2625,0.1265,0.083,77.545174271,84.1938,412.80060084,201.5384605,888,430.25,190.76725,290.79145,330.45,6.4646141094,-0.01899865,1.79073390645,1.388672267475,0.69639886195,2.96175,0.54417223315,0.2,0.6,1.5,3.025,4.7
1,12.25,0.54817625,3.3055,5.97711809625,0.235384277775,0.255561,0.001045,70.1274174775,51.36005,0.232119015325,3.8486241708,0.28,0.156,0.1035,78.012918939,84.1825,413.04665548,222.015,943.5,459.9696,202.82527,291.15,332,6.300758990125,-0.0205374,1.64611320575,1.388441397,0.6842685741,3.402098,0.58537534865,0.2,0.6,1.5,3.025,4.7
1,12.75,0.58334125,3.382,5.83655,0.2143482222,0.187256,0.0025544444,68.18755,54.279375,0.257115387175,4.314693801,0.3205,0.181,0.135,79.156627495,84.167725,412.582820385,236.73,938.75,467.8562,197.7,287.8,334.951425,6.41249739045,-0.0218801,1.66067340895,1.43118845625,0.68394203685,3.5335,0.565066766075,0.2,0.6,1.5,3.025,4.7
1,13.25,0.52432575705,3.412,5.3246575,0.2039373333,0.2127135,0.0087274609,70.478125,52.33245,0.27596417765,3.3802718062,0.344,0.1845,0.1525,78.6998428045,84.149075,412.58801933,223.865,931.25,465.98,188.3,290.65,335.00268,6.7790732075,-0.034275,1.6337288637,1.3786696486,0.6335945076,3.52725,0.5629306743,0.2,0.6,1.5125,3.0125,4.6625
1,13.75,0.5203385,3.63575,5.17296,0.2063675556,0.21258125,0.0110305556,66.7045,45.8838,0.23042343835,1.5670373687,0.3625,0.218,0.15125,79.52864343225,84.13285,412.47654712,222.35,911.25,450.4,171.6246525,291.275,334.825,6.55909155475,-0.0313156,1.53774778785,1.32552051065,0.6043491468,3.75825,0.5536795102,0.2,0.6,1.525,3,4.625
1,14.25,0.53799425,3.634,5.26496,0.1803335556,0.195174,0.0102177778,64.2629,52.6583,0.225503113475,1.05858716845,0.375,0.236,0.1665,78.06810348125,84.11405,412.57775077,200.72651725,831.25,415.225,148.7,285.675,335.1,6.516151805625,-0.0262203,1.6106923977,1.2846711642,0.6132845995,3.82875,0.5121818037,0.2,0.6,1.5125,3,4.625
1,14.75,0.5255545,3.85525,5.4017775,0.358534555575,0.34635725,0.0197388889,51.3775,41.807575,0.192294564075,2.585416445,0.4105,0.2515,0.17375,79.13194540975,84.133775,412.7007912725,164,741,368.6,122.275,292.45,334.9501275,6.6418390189,-0.0234627,1.49122040585,1.4206090241,0.6000147316,3.647,0.477999015625,0.2,0.6,1.5,3,4.625
1,15.25,0.521953,3.683,4.818855,0.32858983335,0.35731275,0.02838916665,33.79745,41.18261417525,0.237759564975,2.24153314865,0.4525,0.295,0.2,81.532255908,84.124825,412.64818182,136.1349765,623.6,303.6,99.617215,290.1,332.3,6.5260368959,-0.02181475,1.5071657308,1.3516331561,0.571974806375,3.527,0.44956712265,0.2,0.6,1.5,3,4.6125
1,15.75,0.505618055,3.4135,4.87768623995,0.40325491665,0.419064,0.0277505556,24.137575,35.0365,0.1376224213,2.53509084925,0.486,0.331,0.2265,82.371750334,84.119475,413.412602055,92,479.925,240.75,78.9,289.25,328,6.71040941075,-0.021072175,1.5305856315,1.208846405075,0.580305350025,3.456111,0.35672791405,0.2,0.6,1.5,3,4.6
1,16.25,0.48055275,3.1115,4.29981695725,0.5575985556,0.573712,0.040116388925,12.06975,31.398225,0.200441591,1.4966509274,0.521,0.3425,0.2375,80.886209384,84.109925,412.8534769925,45.784154,353.35,172.8,56.071129,290.3383,324.95,6.816532377275,-0.020120025,1.3884355252,1.2111537891,0.53734713625,2.9656915,0.377750611275,0.2,0.6,1.5,3,4.6
1,16.75,0.444361926575,2.831,4.3610608265,0.88719433335,0.894247,0.0495794444,1.1669825,21.3822,0.133089228625,1.0627520314,0.5455,0.3765,0.247,82.070376765,84.09655,413.0747391,11.0912635,190.625,94.55,30.3,290.6,321.33317,6.73739924,-0.010673825,1.3068968809,1.116450139825,0.536189299875,2.7725,0.3655988134,0.2,0.6,1.5,3,4.6
1,17.25,0.4581409388,2.148,4.258855,1.0533975,1.0627,0.0599133333,-5.80241,18.6924,0.0801043334,-0.285317669,0.5265,0.374,0.256,84.345228036,84.1039,413.15347606,-7.6895,63.5525,28.12554,11.91,285.79,317.6,6.6156962517,-0.00643863,1.419316737,1.1686958544,0.5230525786,2.42325,0.521192005575,0.2,0.6,1.5,3,4.6125
1,17.75,0.40008675,1.872,4.10652447915,0.988257083325,0.9776805,0.05193069445,-7.0865975,18.47235,0.0764952029,-1.9049856035,0.508,0.3295,0.241,84.0107867555,84.1091,413.273302535,-18.525,11.7175,3.818,2.6645,284.369,315.75,6.5933883372,-0.0056670525,1.3743798602,1.1817190868,0.4638717495,2.164624,0.551041749575,0.2,0.6,1.5,3,4.625
1,18.25,0.419958217475,1.7875,4.05901,1.030808888875,1.082135,0.0435416667,-9.36632,20.826175,0.1330383551,-3.2613332695,0.443,0.2675,0.214,84.6215697595,84.10735,413.10693868,-17.525,0.501,0,1.7745,285.99105,315.3,6.699363103,-0.008453608,1.39922666635,1.173201161225,0.46573907965,2.0735265,0.575515902825,0.2,0.6,1.55,3,4.625
1,18.75,0.4309375,1.7835,4.17684218435,1.1767361667,1.1946,0.0291438889,-7.809705,18.5664,0.167505302,-3.2034001825,0.4035,0.2495,0.2035,85.0853190955,84.10065,412.71767838,-15.9275,0.1125,0,2.1101344,284.7774,314.95,6.5834718652,-0.0104711775,1.479859160475,1.20945717195,0.4701916864,2.0795,0.53829322315,0.2,0.6,1.6,3,4.625
1,19.25,0.464733,1.7945,4.3247723142,0.94081055555,0.957041,0.02618305555,-8.3169625,15.320475,0.139810400925,-2.871398404,0.389,0.242,0.1905,86.0325215575,84.110905,413.545631415,-16.94500895,0.1045,0,2.2225,287.15,314.8,6.481373073725,-0.008023035,1.410810607575,1.207201472475,0.532691078025,2.240211,0.5617193642,0.2,0.6,1.5625,3,4.6125
1,19.75,0.477678366875,1.7395,4.634867820625,0.9625623333,0.969529,0.0264733333,-9.183205,21.1629667025,0.123497455375,-2.18326741325,0.39,0.2075,0.1765,84.9519101805,84.1051,413.594919235,-17.338,0.147,0,2.069,284.78135,315,6.456650420825,-0.0089539,1.3998642042,1.31402876855,0.52772749515,2.31178975,0.68950376325,0.2,0.6,1.525,3,4.6
1,20.25,0.4840855,2.017,4.620880912875,1.022034363675,1.011735,0.023918888875,-9.0020775,19.01565,0.159163436375,-2.008709323,0.384,0.209,0.179,83.3413637915,84.08915,413.37578936,-16.6935,0.14875,0,1.9505,287.15,313.99515,6.403362119275,-0.007223489,1.5565570982,1.2462022308,0.5726045756,2.2655,0.56578591865,0.2,0.6,1.5625,3,4.6
1,20.75,0.462071,1.95775,4.8826093331,1.06648722225,1.0795,0.02304805555,-6.93212,22.69628672575,0.1478517228,-1.825381507,0.37175,0.1995,0.17375,83.8034269225,84.0816,412.7651193525,-17.49975,0.13975,0,2.03425,288.575,314.925,6.3708075291,-0.0092047815,1.4129755837,1.2221006505,0.56374551,2.318481,0.62295620335,0.2,0.6,1.6,3,4.6
1,21.25,0.518744,1.9825,4.70746,1.04545069445,1.0670675,0.030217916675,-10.11513,17.74165,0.1572710711,-1.948431232,0.36675,0.19525,0.16575,83.2931703175,84.089575,413.00999862,-15.903331225,0.12,0,1.960779775,287.825,315.25,6.623957993025,-0.00677497,1.4892246305,1.2963332905,0.5790716709,2.43774425,0.59822561935,0.2,0.6,1.55,3,4.6
1,21.75,0.4851195,2.05025,4.7632075,1.120329305525,1.20746,0.022893742,-9.822744997,15.55965,0.13407219975,-1.6320207815,0.3755,0.19625,0.1645,82.909294013,84.09945,412.939221185,-18.755,0.1125,0,2.01875,284.6,315.425,6.6180998491,-0.01038845,1.4588264417,1.15330247245,0.5827030445,2.49581125,0.547845532675,0.2,0.6,1.5,3,4.6
1,22.25,0.4632655,1.95,4.86894,1.02873069445,1.09458,0.0223513889,-9.84296,16.03692961825,0.1135195624,-1.530798035,0.375,0.203,0.164,82.119917171,84.099825,412.3793129825,-17.531,0.1155,0,1.96,285.1,314.6,6.54056346055,-0.0009994975,1.4512821917,1.2105329405,0.5676856525,2.375,0.531614352475,0.2,0.6,1.5,3,4.6
1,22.75,0.49841975,2.295,4.9178,1.1143775,1.1536175,0.030566249975,-10.0327229215,16.4014,0.1149035713,-1.379158992,0.38,0.204,0.163,82.652220806,84.103075,412.59523307,-15.274,0.09725,0,1.8486732,286.6,314.2,6.34589214965,-0.006384725,1.4482967077,1.162137296575,0.562424847425,2.38038225,0.579593974025,0.2,0.6,1.5,3,4.6
1,23.25,0.45610361505,1.96,4.60965,1.2365698611,1.22267,0.0275183333,-12.1116,20.02565,0.142992478575,-1.351977151,0.38,0.221,0.16,83.189120734,84.1055,412.9849421725,-20.343,0.103,0,1.9659252,285.2,313.16805,6.43309988745,-0.0090379625,1.42464340475,1.1984488193,0.60131824145,2.249443,0.600021439625,0.2,0.6,1.55,3,4.6
1,23.75,0.47212525,1.767,5.39644,1.0489038889,1.08819,0.0296663889,-9.7756175,19.375825,0.21766665705,-1.61347681,0.363,0.227,0.171,84.860311625,84.098675,413.0552718825,-15.508,0.10025,0,1.821,281.6,313.2,6.42871643105,-0.000378418,1.439829647675,1.309447267775,0.60773059355,1.948,0.590765130775,0.2,0.6,1.6,3,4.6
