DOY2,HR2,H,LE,FC,TAU,CO2,H2O,WS,USTAR,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_1_2_1,G_1_3_1,NETRAD,PPFD_IN
1,0.25,18.0316016695,139.82364373,6.362346744,-0.004849465,529.1717880725,13.93728129725,4.2139484499,0.511361081575,15.93590493425,97.23136175,97.5997106755,11.92263593075,14.73967308,14.3148303335,13.4142950675,-2.042890425175,-5.835312583,-4.655850108,-6.939564283175,0.071642367
1,0.75,14.04839563175,39.7521146169999,12.07301827,-0.005298493875,501.7823580875,13.7053711385,4.136866181625,0.43815436785,16.4777396825,97.26620125175,97.57011677225,12.328307754,14.69437075175,14.2306119165,13.3239501665,-1.995548883,-6.62908603335,-5.485382875175,-7.133645974825,0.082799251675
1,1.25,26.51572698975,34.12488067725,4.811257438,-0.00706148915,501.857226875,13.2245319145,3.274110410675,0.39381108505,15.7491908335,96.2482670835,97.5553889205,11.8216124315,14.68834217,14.14854267,13.14090325,-2.273179866825,-7.185074633175,-5.841744891825,-7.47616695,0.065583888675
1,1.75,12.95104660775,57.208687839,12.421792362725,-0.00392238495,498.949468235,13.03453907475,3.542371144425,0.5589421682,15.1897103175,96.49236149825,97.529037006,12.040076609,14.65869474825,14.09834924825,12.97254691825,-2.673956949825,-7.64925384165,-6.342830092,-8.59732271665,0.062935363675
1,2.25,29.51932893175,50.27139895,6.9472034314,-0.0020809442,487.918396795,12.74861379075,3.6931721133,0.429800908525,14.73235768575,96.6288430835,97.519580597,10.7799218125,14.59334250175,14.01463983,12.92123575,-2.491218374825,-8.348187450175,-6.769962892,-9.81227668335,0.07247006785
1,2.75,69.4789440575,53.20150003025,7.556336295125,-0.0022814079,442.455262485,12.53880726525,3.3299572401,0.43435777345,15.37839999825,96.6172099165,97.51146484525,11.37578411,14.49492875175,13.9370884165,12.82910066825,-2.341789550175,-7.981290842,-7.050305608175,-9.501909499825,0.070251929675
1,3.25,15.781675493825,58.2977985709999,8.61093176899999,-0.002961664,485.793604815,12.86003507,3.727149030725,0.44699626645,15.31041258,96.63776483175,97.505254079,11.15825901025,14.41851350175,13.87641067,12.70297325175,-2.250448750175,-7.54548525,-6.89135960835,-8.94549445835,0.06363060285
1,3.75,32.735930553,128.11241021,8.862203009325,-0.00436222625,454.8230513,13.00253734725,3.833942624225,0.435264405975,14.9418634325,96.70756250175,97.502017906,9.608874433,14.40422275,13.80039017,12.65935625,-1.968864892,-6.56512149165,-6.464081725,-8.67653818335,0.0676034
1,4.25,12.857406457,45.975958285,5.232053011,-0.00480025275,461.218956285,12.8997829745,3.476336489175,0.639019683249999,14.63925368075,96.67869858175,97.500850164,10.49720500875,14.39162849825,13.7207124165,12.63526125175,-2.083100566825,-6.130210525175,-6.050454633175,-7.630791625,0.0582673905
1,4.75,26.625712672,54.182924226,10.79167376,-0.002919368225,481.283156575,13.021158291,3.79778062185,0.511949499925,14.01529493425,96.7182650835,97.51123264125,9.72217053325,14.35953267,13.67573767,12.5847683335,-1.93345996665,-6.830003567,-5.785518349825,-9.286525475175,0.0643258165
1,5.25,14.65629632975,78.631056617,10.424312734875,-0.002920828375,482.027225535,13.0890819475,3.6083144903,0.504025611275,14.78763891825,96.07054542,97.53697831475,10.2056338555,14.3369765835,13.63092391825,12.49518849825,-1.851092192,-6.493250333,-5.569058950175,-7.954317658,0.06627914215
1,5.75,13.030758038,78.1142850719995,5.267771950625,-0.00470792685,446.46059221,13.07982021075,3.84024674845,0.5094593031,15.07016099825,95.4352545,97.58767576575,10.48046535925,14.26325216825,13.57730375,12.48441831575,-1.77160634165,-6.329827425,-5.53056229165,-12.59375672675,0.062438794325
1,6.25,0.132923272349998,55.55624232,5.67095826395,-0.00376654315,452.56210479,12.8654222465,3.4462849331,0.521130038175,14.44841624825,95.98268191825,97.621326476,9.9057377805,14.25418758175,13.5320768335,12.39967193075,-1.732732524825,-6.21528869165,-5.597927099825,-13.51653950175,0.292760638
1,6.75,20.516432041,64.1372515359998,10.80834902475,-0.00715647435,476.1539792475,12.84860154925,3.526341720825,0.52314818215,14.53189675,96.17620658175,97.63392111875,11.02138022325,14.22358274825,13.41095716825,12.29325125175,-1.799451108175,-6.681499449825,-5.72096001665,-6.70904739235,18.0719624665
1,7.25,28.9274747364999,165.05541131,10.34709212625,-0.003994902575,438.2093025,12.88918688,6.11195812435,0.779619853875,15.66182525,95.73755675175,97.66047937325,11.25032579125,14.18806699825,13.32606642,12.26222525175,-1.925159325,-6.334967558,-5.571532950175,3.813656808,79.25629758175
1,7.75,19.87745933875,170.450511075,3.7117559518,-0.0042356443,462.181425575,13.06918391275,5.534413403925,0.69479931285,14.79475793425,95.59759808,97.682154817,10.8748024935,14.16686424825,13.2934396665,12.38236218425,-1.5513850045,-4.479803374825,-4.78858178335,32.8066736915,168.898045835
1,8.25,30.67477585875,119.3486328625,4.857666266275,-0.0043778577,445.20013673,13.487782891,5.27784004909999,0.8004621024,15.0701055,96.0931438315,97.73587632,11.9589325685,14.14716283,13.27134917,12.5577653465,-0.400958518300001,-0.597143873500003,-2.83970856670001,61.6730351685,296.8086033
1,8.75,47.58797681375,133.2939175,1.55327385355,-0.003085186775,440.053615865,14.153273157,4.806461754025,0.671866716599999,16.69795476225,96.43557141525,97.82484857225,16.05051586575,14.09738191525,13.2558324995,12.8023153475,2.45934433299999,6.09864856749999,-0.152085112775002,215.16118524,726.3034633475
1,9.25,123.182430235,153.394846345,4.30842181410001,-0.00711901035,491.3569301475,16.304677495,4.99384272035,0.8088022138,18.17996306925,93.68294425125,97.825794465,20.918741326,14.05392958175,13.20020383,12.9865635,5.018327958175,13.85931037325,4.34262753335,291.9009941825,927.0777500175
1,9.75,147.3207294725,162.5575892975,-0.588208982999999,-0.00616448675000002,511.46361314,15.516805394,4.85939642555,0.8157107563,19.37420868425,92.55773492,97.80725909475,24.20119247375,14.0426585835,13.1844248335,13.19696893075,7.82110083335,19.87121791825,8.479515366825,351.213636685,1087.88289815
1,10.25,136.633713825,177.18320262,3.98159653369999,-0.005505046525,483.1923252,15.19856436275,4.557293407375,0.728894639025,20.53039991825,93.34159324825,97.7864334805,24.544645706,14.0202833335,13.23607517,13.7324295,10.314942766825,32.39300717,13.12727084325,403.238624985,1222.788283
1,10.75,151.2516732975,164.522447695,1.21084080337499,-0.0089917934,474.548029845,14.20674142,5.361597083175,0.7415111528,21.38131206925,91.2320386665,97.749028964,24.1917383995,13.9882480835,13.30631399825,14.2298296825,12.3405588335,53.8153135,21.29778633175,438.9865883475,1325.901308175
1,11.25,179.082300795,181.24258916,-0.806020092174999,-0.01478238145,476.3558204475,14.35647874025,5.297167420575,0.7704671317,22.0319491665,91.54352417,97.70860944175,25.206661434,14.01239458,13.3989453335,14.8399309325,14.21312583,73.27868091825,34.8324768335,473.61071999,1400.0985334
1,11.75,182.87960565,167.7618087825,11.1194180705,-0.00678573875000001,457.120548135,14.736675909,5.65542152375,0.743727925025,22.620781,90.50853933,97.63379755325,26.447639974,14.05633024825,13.49987291825,15.51892249825,16.6825054165,88.2301636665,47.52869892,477.4732567,1436.892583
1,12.25,197.927070445,175.81758475,8.236780542375,-0.02213909045,468.5311065175,15.09606612725,6.3333889378,0.794494146975,23.21950375,88.8724146685,97.57762524225,27.692221764,14.0649086665,13.68161149825,16.2329365,17.0630449165,99.1759338135,56.020373332,473.4646874875,1440.359917
1,12.75,176.0366291,167.348265,2.3909398056,-0.023373752875,443.550493385,15.1762208585,6.284197237,0.848818840675,23.37595341825,88.8119233315,97.54946563425,26.948110754,14.08604758,13.90829167,17.305950165,18.06017533175,105.0057083,63.0035893315,447.962783325,1399.606541875
1,13.25,197.4246663475,186.58326399,2.97796281974999,-0.0139435885,455.8608359025,15.83964029475,6.109550489,0.882069711,23.4673698175,90.57789367,97.49709662475,26.38924335025,14.1462434165,14.26403325,18.9922567325,19.84433191825,106.59989333,67.623710668,414.51132,1334.19534985
1,13.75,183.840780925,140.0298499175,-0.373673884025003,-0.0136966204,502.7447246475,15.8966252485,6.557062202525,0.752330432125,23.6567245675,91.2338025,97.48335455225,25.4480518005,14.2475646665,14.56569375175,20.4242317,23.6980761665,104.62544333,70.2123230015,369.910736685,1232.756217
