DOY2,HR2,FC,FCH4,LE,H,PPFD_IN,TA,TS,RH,VPD,USTAR,WS,V_SIGMA,TAU,T_SONIC,CO2,H2O,U_SIGMA,W_SIGMA,PA,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT
11,23.75,1.8849895,72.29445,2.723425,-15.69885,0,15.5495,17.2,76.7415,4.10543,0.1128,1.461045381,0.192707,-0.0202956,19.3781,424.107,6.674635,0.369901,0.1505805,102.307,305.910561370124,259.421652421652,-4.12545745792262,-8.24200603318251,-3.95385682158921
12,0.25,1.478156,19.0995,0.4575,-9.50855,0,14.705,15.64,80.83305,3.42066,0.11795,1.3158252755,0.1950424665,-0.00956791,18.01525,429.703,8.36424,0.3241275,0.07878075,102.2245,325.729781160799,264.251424501424,-3.55226657598803,-5.74312971342383,-2.24447526236882
12,0.75,1.63233,38.523,0.031,-9.805,0,14.755,15.475,81.2832,3.25782,0.1273,1.22201,0.199764,-0.0161709,16.1733,436.255,8.498335,0.366625,0.109162,102.226,331.819219790676,266.064102564102,-2.55926878653434,-1.75460784313726,0.528947526236881
12,1.25,1.885466,34.411,0.084,-9.221815,0,14.635,15.39,80.504,3.45868,0.1057,1.238620286,0.21839874,-0.0105093,17.11345,436.0185,8.34387,0.3809,0.110247,102.2005,336.163177925785,266.931267806267,-2.49462042677755,-0.97197209653092,1.39523988005997
12,1.75,1.56649,36.236,0.371842,-7.654655,0,14.78,15.315,80.566,3.64373,0.0957682,1.238945,0.22696,-0.00977939,17.22365,435.6625,8.35071,0.33789,0.0963513,102.193,346.930542340628,267.792022792023,-2.36777781018994,-0.803412141779789,1.22949025487256
12,2.25,1.76731,25.204,0.907,-12.5633,0,14.62425,15.07,81.801,3.126125,0.1076,1.393637621,0.2017505,-0.0114043,17.01875,437.5975,8.58286,0.30575,0.1044234,102.191,346.358230256898,268.408831908832,-2.25245900971512,-1.01765460030166,1.31815217391304
12,2.75,1.5690105,27.4871,-0.56351395,-7.65017,0,15.1244,14.94,81.65925,3.09677,0.105775,1.338951832,0.219531,-0.01668905,17.1854,438.6395,9.111575,0.42234,0.116908,102.1795,346.642245480495,268.698717948718,-2.34812165749705,-0.636006787330317,1.30110194902548
12,3.25,1.46075,33.5559,-0.672,-8.572,0,14.2,14.76,80.9475,3.044605,0.1133065,1.33884,0.2009513195,-0.016051,16.9115,435.9955,9.07321,0.337113,0.1191385,102.1675,346.947668886775,268.537037037037,-2.34787242690871,-0.8697209653092,1.23798350824587
12,3.75,1.642025,31.1545,0.2245,-9.086,0,14.5213,14.61,80.789,2.74543,0.125606,1.3366857645,0.2420474465,-0.02134905,16.8568,435.0025,9.212385,0.420696,0.1211155,102.166,351.90199809705,269.200854700855,-2.18113088772356,-0.830177224736048,1.23180659670165
12,4.25,1.55907,25.00835,0.6094595,-9.302,0,14.74845,14.44,79.6841,2.915755,0.1292375,1.446985,0.229466104,-0.02400665,17.1015,441.776,9.195135,0.382768,0.158803,102.1615,349.197431018078,270.18198005698,-2.16341793922046,-0.405837104072398,1.29782608695652
12,4.75,1.3915625,27.038,0.476,-9.044,0,14.75,14.325,81.285,2.794655,0.1315855,1.4114543795,0.2236565,-0.0201004,17.20995,437.616,9.60495,0.369368,0.1458705,102.1685,360.609895337774,275.900284900285,-2.49210103093247,-0.689659125188537,1.03826086956522
12,5.25,1.637492,32.275,0.343,-10.026245,0,14.53,14.205,81.9135,2.51935,0.1245,1.40554,0.244718,-0.01596315,17.8595,438.7025,8.404305,0.394632,0.153675,102.208,349.706945765937,272.520655270655,-1.93368818984175,-0.913755656108597,0.951379310344827
12,5.75,1.448827,35.00535,1.833,-6.945235,0,14.54,14.025,80.759,2.70348,0.115478,1.2961625465,0.239520955,-0.0102275,18.15795,439.33,8.74954,0.347936,0.10507,102.2005,350.593720266413,270.542735042735,-1.74525093787946,-0.883061840120664,0.889842578710645
12,6.25,1.815615,23.5475,1.49919,-6.44279,0,14.8453,13.915,79.066,3.26863,0.1005135,1.170811061,0.227862009,-0.0129124,17.8791,443.51,8.84729,0.3609455,0.109684,102.207,347.88106565176,268.935897435897,-1.8466582229247,-0.598012066365007,0.941184407796102
12,6.75,1.7468,30.0945,1.5185,-6.3565,4.484400932,16.03,13.8,78.854,4.44533,0.1183045,1.3372846275,0.2505785,-0.017196,16.9108,436.8845,9.274905,0.336369,0.1260255,102.228,358.838249286394,269.653133903134,2.67457168022327,3.59168929110106,1.78486506746627
12,7.25,1.3965,39.6055,2.325,-5.683,40.38447336,16.28,13.72,77.2,6.03779,0.1281055,1.422464827,0.2260314705,-0.0207385,18.3299,439.8495,9.32458,0.361639,0.1563905,102.2465,365.222645099905,276.403133903134,22.5690409320227,30.7852187028658,6.22562968515742
12,7.75,1.43178,49.922,12.629,1.42035,107.93,16.27,13.705,79.7728,3.8166,0.1597945,1.472825679,0.3141385,-0.0258583,19.1594,434.6705,10.095885,0.473397,0.1929525,102.2685,357.621313035205,280.900997150997,76.1227884926315,90.5874811463047,14.4646926536732
12,8.25,1.106423,43.325,19.06515,13.937,207,17.47295,13.75,80.288,4.67469,0.2045,1.86525718,0.358258,-0.0389157,18.5551,433.397,8.84064,0.607687,0.219426,102.266,360.477640342531,282.198717948718,124.898607822785,143.405354449472,21.5909295352323
12,8.75,0.62111,44.739,24.284,25.293,312.858128,17.58,13.79,77.6157,5.03063,0.2356,2.137762474,0.420403,-0.06877245,19.9814,422.1555,8.2694,0.53975,0.249988,102.337,367.742150333016,287.371794871795,196.859100879425,229.66742081448,37.18035982009
12,9.25,-0.087885,38.6073,42.0164,42.9022,480.7,17.92,13.9,77.4563,5.102055,0.264583,2.44556,0.4835195,-0.08330725,20.08255,417.812,8.09242,0.6578125,0.2864055,102.401,349.747859181732,292.839743589744,289.237541975618,341.819004524887,53.1609445277361
12,9.75,-0.864107,41.214,53.6971,64.4368,677.3962184,18.7751,14.02,72.43,6.213455,0.28105,2.527325,0.6059245,-0.1074175,21.19385,416.002,8.41541,0.708393,0.3224755,102.362,343.352997145576,294.400997150997,368.35586448857,440.141025641026,71.2111694152923
12,10.25,-1.016405,41.307,63.112,89.2913,880.25,19.59,14.3,65.586,8.0362,0.3059,2.696248581,0.704694,-0.1183585,21.46585,413.5915,8.551605,0.787459,0.3466425,102.3615,333.77164605138,302.787749287749,467.107526553465,559.754147812971,92.5337331334333
12,10.75,-1.720808,39.638,71.1191,115.809,950.2,19.8272,14.565,62.773,9.084075,0.2973025,2.663955027,0.792605754,-0.1103265,22.08595,410.741,10.906325,0.7744145,0.353863,102.324,327.988582302569,306.564102564103,515.13175651993,614.011312217194,96.6049475262369
12,11.25,-1.143561,40.202,64.706,115.717,969.9,19.91,14.815,62.528,10.50807,0.29933,2.910356,0.8028087565,-0.0941869,22.1559,409.9335,10.31784,0.819367,0.359231,102.3035,332.888677450048,312.081196581197,529.376965363472,618.858974358974,95.7848575712144
12,11.75,-1.021639,33.406,66.2575,121.2205,884.1,20.395,15.085,60.346,11.16167,0.3108,3.025676773,0.78458,-0.0890133,23.0853,410.6365,9.475705,0.803452,0.3641855,102.265,338.218839200761,311.551994301994,489.239509204674,579.438159879336,90.1986506746627
12,12.25,-1.381743,40.7485,69.552,118.635,898.6909888,20.35,15.415,60.9089,11.1289,0.3179,3.049109677,0.810975939,-0.0937056,23.3163,409.496,8.80068,0.830823,0.35809,102.215,335.914367269267,315.338319088319,515.099665099577,612.619155354449,88.8170914542729
12,12.75,-0.999113,33.993,61.5762,131.195,925.9,20.33,15.65,59.239,11.068385,0.307706,3.034437856,0.860493,-0.0995621,23.1025,408.965,8.82136,0.885959,0.354048,102.165,335.770694576594,315.004273504274,529.76196517126,622.558069381599,90.0457271364318
12,13.25,-0.9970605,39.049,61.0126,115.499,879.9,20.38,15.945,59.597,11.123985,0.3303955,2.989545118,0.790491155,-0.1261385,23.51835,409.951,8.766105,0.8247435,0.3530925,102.1325,337.0675547098,314.854700854701,473.177704134358,558.252639517345,82.4452773613193
12,13.75,-0.8022065,37.8525,50.32635,97.9475,764.0890048,20.4169,16.06,60.139,10.79292,0.3126,3.03046697,0.81697185,-0.103503,23.9032,409.914,8.60766,0.81359,0.327369,102.097,338.039010466223,313.649572649573,451.070312129003,532.599547511312,78.695652173913
12,14.25,-0.9805485,40.66,47.4975,78.8807,697.7495976,20.36,16.285,59.142,10.381115,0.3102625,3.1327144575,0.8025722195,-0.105406,24.1237,408.837,8.34982,0.8686705,0.351407,102.085,336.013320647003,313.210826210826,377.013209458619,453.077677224736,70.1225637181409
12,14.75,-0.449778,38.332,42.737,61.903,575.0803096,20.53,16.43,59.827,10.45691,0.3218,3.110219471,0.671754175,-0.0969784,23.9445,408.6835,8.097965,0.846726,0.340646,102.09,330.9324452902,305.950498575499,343.998232897126,406.992835595777,61.3877061469265
12,15.25,-0.199103,38.3568,30.465,33.24695,414.6261168,20.295,16.455,61.4012,10.36699,0.295,2.87017,0.628859,-0.08243095,24.4906,408.83,8.24204,0.792703,0.308139,102.095,334.465746907707,304.166666666667,257.551581844824,300.095022624434,47.5362443778111
12,15.75,0.273958,38.087,23.26705,10.134,289.4585108,19.575,16.46,62.988,10.14175,0.2472,2.591443597,0.52124,-0.0576567,24.0877,408.6775,8.169185,0.643699,0.282045,102.094,329.60275927688,300.514601139601,171.366361615572,200.973981900452,32.3553223388306
12,16.25,0.753904,30.6399,10.147,-8.354,148.9521704,18.57,16.485,67.669,8.25999,0.2127,2.26051,0.3835,-0.0492227,22.7849,409.009,8.62863,0.547884,0.240968,102.089,326.610846812559,293.314102564102,93.5896232313707,111.975113122172,17.4154797601199
12,16.75,1.164293,30.9199,2.889995,-12.954,44.25109832,17.98,16.47,71.75235,6.33038,0.179045,1.977000097,0.287538,-0.0354183,22.6032,409.283,8.93601,0.535235,0.194469,102.084,325.870123691722,284.8051994302,22.6453260078106,27.7362368024133,4.69296851574213
12,17.25,1.4264,31.4039,0.703,-14.8625,4.5181607135,17.34,16.495,76.549,4.353045,0.1567,1.69432206,0.292947101,-0.0316854,21.9511,409.416,8.53685,0.454284,0.188144,102.09,329.258325404377,278.47613960114,-2.22637966141363,-1.2951395173454,1.07495502248875
12,17.75,1.49109,37.2434,0.532,-14.871,0,16.985,16.51,79.7665,3.87036,0.145191,1.663464362,0.237811,-0.02278825,21.4866,410.125,8.83167,0.435967,0.144062,102.091,324.818744053283,275.118233618233,-3.96683814201498,-2.18432503770739,1.64917916041979
12,18.25,1.53188,32.238,-0.6966855,-12.90985,0,16.41,16.525,83.278,3.191415,0.1398,1.640345754,0.238461,-0.01996,21.3114,413.364,9.28937,0.368353,0.126366,102.101,328.108468125595,273.364672364672,-3.7359974537618,-1.57115384615385,1.81820089955022
12,18.75,1.52143,34.1425,-0.832704,-12.222,0,16.22,16.53,85.5101,2.81777,0.1258,1.672302044,0.243130539,-0.0134802,21.3548,414.064,9.66244,0.34891,0.121188,102.116,321.74119885823,273.596866096866,-3.736237711461,-1.59889140271493,1.77628935532234
12,19.25,1.597477,38.356,-0.963,-11.851,0,15.94,16.525,85.766,2.633875,0.1344,1.557860651,0.255647,-0.0259834,20.9802,414.889,10.0054,0.405243,0.125065,102.142,333.132254995243,273.448717948718,-3.25729152392131,-1.71056561085973,1.6908095952024
12,19.75,1.63092,42.72945,-0.671,-9.22436,0,15.7,16.41,86.139,2.49398,0.133774,1.58458,0.262284,-0.02143,20.8647,416.5265,9.73068,0.354029,0.123362,102.158,328.458610846813,272.621794871795,-3.48667651468384,-1.6683257918552,1.55464767616192
12,20.25,1.650279,48.608,-0.535,-9.387,0,15.65,16.37,85.625,2.565245,0.120844,1.498701956,0.2334015,-0.0144375,20.23085,418.026,8.86667,0.346516,0.110278,102.2085,341.651760228354,271.667378917379,-3.31847132994591,-1.68166666666667,1.38807346326837
12,20.75,1.79671,44.846,-0.070321,-9.96431,0,15.3093,16.275,85.101,2.64688,0.11495,1.511362597,0.214284,-0.0125856,20.10585,420.1745,8.874835,0.3342875,0.1076715,102.2115,342.334443387251,272.491809116809,-3.10089679142328,-1.62453619909502,1.26359445277361
12,21.25,1.504468,38.3569,0.253998,-9.60464,0,15.235,16.215,84.656,2.73889,0.1221475,1.528333367,0.2175575,-0.0117625,19.51835,421.686,8.29173,0.3268865,0.110108,102.216,343.562321598478,271.717592592592,-2.81902314057904,-1.31845776772247,1.24777736131934
12,21.75,1.529888,29.8035,-0.533,-10.761,0,15.125,16.145,83.874,2.757455,0.1235,1.58478,0.207006,-0.01460625,19.3947,421.465,9.40601,0.35971,0.0987496,102.197,340.728829686013,270.569444444445,-2.7350056080557,-1.23718325791855,1.26499625187406
12,22.25,1.506121,31.4155,1.127,-8.92544,0,14.9,16.055,83.82885,2.89087,0.1187,1.4624172835,0.211867587,-0.0123811,18.69955,423.0375,8.50639,0.3561035,0.10809,102.2105,344.414367269267,269.168447293448,-2.81036339352949,-1.25896681749623,1.18178785607196
12,22.75,1.5659,36.0753,-0.1135,-10.1259,0,15.07,15.96,82.1405,3.00664,0.117699,1.661211284,0.227307,-0.0127612,18.7017,424.606,9.369305,0.324878,0.0966869,102.224,343.470504281637,271.356837606838,-2.68695226651383,-1.13820135746606,1.37788230884558
12,23.25,1.478798,33.87,1.135835,-10.164,0,14.89,15.81,80.9385,3.37624,0.11675,1.42649,0.212603,-0.0147799,18.6907,427.2285,9.12609,0.370627,0.118385,102.206,335.280209324453,265.694444444445,-3.34565631776869,-6.28870663650076,-3.05815967016491
12,23.75,1.69085,27.1767,1.19278,-6.13143,0,15.835,15.98,75.5465,5.8913,0.1248085,1.3063076095,0.21289,-0.01018716,18.8409,425.785,8.55538,0.3629745,0.08015035,102.194,326.15271170314,262.238247863248,-4.3074258402473,-8.70622171945701,-3.9455472263868
