DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
4,6.75,0.21,0.8,10.26,11.02,25.76,254.98,14.55,99.13,-20.345,-6.33,6.16,-0.14,5.595
4,7.25,0.24,0.59,10.5,11.38,26,370.74,21.16,187.5,-16.51,1.12,19.49,-0.62,5.61
4,7.75,0.295,0.81,10.89,11.78,26.32,492.37,31.46,285.15,-8.11,27.17,56.505,-2.14,5.66
4,8.25,0.36,1.16,11.34,12.14,27.15,603.01,42.13,375.06,3.265,78.29,82.33,-3.81,5.715
4,8.75,0.42,1.37,11.475,12.38,28.13,700.575,54.98,452.54,43.515,119.97,83.27,-4.525,5.865
4,9.25,0.47,1.61,11.76,12.505,29,788.14,66.85,518.01,81.11,154.29,88.925,-5.23,6.035
4,9.75,0.49,1.7,11.81,12.35,31,862.08,77.09,571.93,113.885,193.125,112.46,-5.225,6.225
4,10.25,0.49,1.78,12.05,12.67,33.18,920.17,84.53,615.26,86.49,221.83,105.005,-5.22,6.475
4,10.75,0.53,1.93,12.22,12.645,33.945,960.365,91.255,649.145,34.475,256.69,103.205,-5.41,6.86
4,11.25,0.54,2.05,11.985,12.53,34.19,981.87,95.92,666.15,19.295,276.28,105.79,-5.515,7.32
4,11.75,0.56,2.06,12.29,12.81,36.695,994.56,98.88,671.78,15.245,294.09,109.06,-5.56,7.575
4,12.25,0.58,2.16,12.25,12.69,36.41,991.005,100.47,671.16,12.585,307.54,108.225,-5.51,7.795
4,12.75,0.595,2.195,12.575,12.79,37,965.94,99.47,650.74,14.52,313.755,99.18,-5.39,7.955
4,13.25,0.59,2.22,12.315,12.68,37.04,927.41,95.945,623.62,21.895,314.33,99.06,-5.5,8.055
4,13.75,0.6,2.24,12.615,12.94,36.195,869.05,89.845,576.99,26.835,314.94,92.85,-5.085,8.15
4,14.25,0.59,2.24,12.69,12.9,38.16,799.1,81.67,526.15,23.26,296.14,91.5,-5.135,8.24
4,14.75,0.59,2.2,12.58,13.01,41.23,713.31,72.52,465.305,18.78,266.37,77.9,-4.87,8.25
4,15.25,0.59,2.19,12.43,13.17,42.92,614.585,60.77,394.19,9.87,231.36,70.31,-4.115,8.29
4,15.75,0.58,2.145,12.66,13.095,45.885,510.285,48.09,313.41,14.04,195.55,59.2,-3.695,8.3
4,16.25,0.54,2.02,12.45,12.89,48.28,386.71,36.14,219.09,18.55,151.59,51.4,-2.91,8.27
4,16.75,0.51,1.885,11.935,12.475,49.98,272.27,28.09,125.56,13.5,102.465,32.63,-2.18,8.24
4,17.25,0.45,1.66,11.53,11.89,56.42,139.655,21.01,28.48,3.82,61.915,27.545,-1.12,8.2
4,17.75,0.37,1.27,10.67,11.3,60.04,40.76,10.695,-37.085,17.78,16.7,15.805,-0.06,8.17
4,18.25,0.28,0.72,9.52,10.3,65.28,0.99,0.35,-76.305,7.36,4.99,2.7,0.33,8.08
4,18.75,0.21,1.02,9.19,10.015,58.95,-7.3,-0.2,-82.51,-3.53,-5.675,-0.425,0.525,7.95
4,19.25,0.22,1.1,8.99,9.8,54.02,-6.485,0.33,-83,-12.86,-4.91,0.295,0.505,7.79
4,19.75,0.21,1.09,9.335,9.94,49.5,-6.29,0.56,-83.1,-13.93,-5.26,0.19,0.42,7.66
4,20.25,0.21,1.16,9.49,9.85,42.27,-6.125,0.58,-81.72,-19.7,-6.93,-1.01,0.36,7.61
4,20.75,0.19,1.16,9.42,9.86,42.98,-6.14,0.56,-81.9,-17.28,-10.48,1.2,0.525,7.5
4,21.25,0.22,1.2,9.535,10.12,41.11,-6.14,0.53,-81.15,-19.5,-9.07,0.79,0.345,7.37
4,21.75,0.2,1.185,9.585,9.99,38.65,-6.17,0.555,-81.505,-19.27,-8.6,0.44,0.35,7.22
4,22.25,0.23,1.23,9.645,10.255,37.16,-6.14,0.51,-81.06,-18.94,-12.69,0.865,0.49,7.11
4,22.75,0.21,1.16,9.58,10.05,34.45,-6.35,0.43,-81.28,-19.63,-11.04,0.865,0.29,6.99
4,23.25,0.22,1.225,9.45,9.99,32.65,-6.45,0.37,-80.47,-18.82,-14.43,1.09,0.47,6.88
4,23.75,0.23,1.23,9.38,10.13,32,-6.35,0.38,-81.08,-19.67,-9.97,0.84,0.29,6.77
5,0.25,0.22,1.29,13.15,13.83,27.88,-6.505,0.44,-83.275,-22.98,-10.95,0.14,0.44,9.845
5,0.75,0.22,1.23,13.36,13.87,26.66,-6.495,0.405,-83.27,-24.51,-8.05,-0.6,0.33,9.735
5,1.25,0.21,1.27,13.2,13.65,26.57,-6.53,0.46,-82.84,-22.37,-10.47,0.49,0.26,9.62
5,1.75,0.21,1.24,12.985,13.475,27.11,-6.48,0.39,-82.98,-23.33,-8.61,0.24,0.24,9.545
5,2.25,0.19,1.27,13.19,13.76,26.77,-6.32,0.49,-82.96,-23.805,-11.745,-0.785,0.4,9.435
5,2.75,0.215,1.19,13.225,13.69,26.34,-6.41,0.415,-82.96,-24.24,-11.635,-0.14,0.36,9.355
5,3.25,0.21,1.26,12.99,13.58,26.195,-6.595,0.36,-82.595,-22.6,-10.725,-0.19,0.26,9.265
5,3.75,0.21,1.245,13.115,13.645,23.875,-6.5,0.445,-83.6,-24.63,-13.52,-0.62,0.4,9.175
5,4.25,0.21,1.24,12.9,13.67,24.695,-6.33,0.355,-82.775,-21.97,-11.44,1.16,0.32,9.09
5,4.75,0.21,1.35,13.02,13.61,24.705,-2.135,0.705,-80.035,-23.46,-9.54,0.575,0.3,9.01
5,5.25,0.2,1.335,13.15,13.755,24.55,12.19,1.69,-68.01,-23.02,-9.885,1.41,0.275,8.925
5,5.75,0.2,1.275,13.185,13.84,23.44,55.365,5.28,-25.22,-24.06,-9.26,2.77,0.16,8.865
5,6.25,0.18,1.04,13.86,14.39,23.33,244.77,13.495,94.67,-22.69,-5.695,2.35,-0.1,8.81
5,6.75,0.22,0.725,14.395,15.01,23.465,360.16,20.075,185.245,-19.77,-3.28,17.04,-0.61,8.8
5,7.25,0.24,0.64,14.79,15.315,23.33,476.27,27.24,281.9,-17.47,5.12,45.415,-2,8.83
5,7.75,0.32,0.935,15.23,15.87,23.66,586.16,36.43,371.06,1.98,47.86,100.45,-3.15,8.93
5,8.25,0.41,1.14,15.5,16.155,24.32,689.39,48.68,453.64,11.54,102.77,116.025,-4.81,9.035
5,8.75,0.43,1.51,15.59,16.38,25.15,784.76,61.54,521.38,29.85,132.38,106.42,-5.335,9.215
5,9.25,0.49,1.73,15.935,16.52,26.42,863.155,73.83,579.14,49.16,166.735,115.74,-5.795,9.405
5,9.75,0.51,1.81,16.145,16.56,27.53,928.31,84.37,627.66,84.04,202.57,122.5,-5.8,9.56
5,10.25,0.53,1.89,16.26,16.92,28.26,980.16,93.18,661.72,117.77,238.28,120.52,-5.97,9.795
5,10.75,0.545,2.01,16.37,17.13,30.505,1018.04,100,688.965,85.98,268.68,129.23,-5.82,10.165
5,11.25,0.58,2.11,16.41,16.99,32.31,1041.35,105.06,703.06,42.25,294.42,126.21,-5.825,10.585
5,11.75,0.59,2.17,16.285,16.98,33.61,1046.545,108.18,707.45,19.42,314.58,123.74,-5.835,10.965
5,12.25,0.61,2.22,16.485,16.925,36.025,1037.715,109.575,700.055,11.81,313.56,114.715,-5.75,11.295
5,12.75,0.6,2.23,16.55,17.12,36.935,1012.415,107.725,681.535,13.13,316.71,109.66,-5.565,11.46
5,13.25,0.6,2.265,16.685,17.195,36.17,975.07,103.48,656.47,22.45,319.53,110.76,-5.37,11.615
5,13.75,0.6,2.26,16.52,17.07,36.42,916.59,97.19,613.78,27.35,302.25,98.84,-5.05,11.73
5,14.25,0.63,2.255,16.63,17.19,36.97,848.52,88.81,563.62,21.44,290.865,95.01,-5.31,11.795
5,14.75,0.6,2.25,16.62,17.08,37.03,767.8,79.16,503.35,16.49,263.07,86.49,-4.84,11.785
5,15.25,0.61,2.22,16.295,16.84,38.895,672.515,67.995,436.595,14.7,240.585,75.865,-4.46,11.775
5,15.75,0.575,2.19,16.195,16.835,42.42,564.13,55.54,355.745,14.15,197.77,65.08,-4.08,11.73
5,16.25,0.56,2.06,16.045,16.47,46.83,454.735,43.585,269.155,12.88,167.08,55.56,-3.68,11.655
5,16.75,0.53,1.92,15.575,16.3,49.395,337.97,33.295,180.505,11.775,122.485,42.89,-2.775,11.59
5,17.25,0.45,1.76,15.14,15.95,53,222.7,26.39,86.78,-11.96,77.89,31.405,-1.92,11.55
5,17.75,0.38,1.415,14.31,15.24,56.63,113.65,19.275,5.44,18.21,36.5,24.36,-0.745,11.5
5,18.25,0.28,0.85,13.52,14.315,59.34,29.45,8.96,-54.61,12.87,9.93,12.245,0.335,11.435
