DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,VPD_1_1_1,VPD_1_2_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,2066.60510253907,436.029998779297,0.193282004445791,1.83341503143311,6.3446798324585,-0.0666475500911475,-0.838205501437187,-6.87629902362823,-14.1365995407104,0.0868172980844975,-0.420568995177746,-0.243017494678498,100.87321472168,91.9454536437988,98.5575428009033,0.0129943853244185,0.778479844331741,-0.218531083315611,0.0336026679724455,0,300.947097778321,314.842071533203,-17.0575256347656,0,0,0,0,3.6344952583313,3.60845720767974,6.21187961101532,-0.0442839488387108,0.268630594015122,0.0647052004933358,0.254415482282638,0.0556923821568489,0.150124922394752,0.368556499481201
1,0.75,2059,436.661499023438,0.144841998815536,1.96712753176689,5.94644498825073,-0.0536647997796535,-0.519970253109932,-7.01021850109101,-11.5861496925354,-0.0877408012747764,-0.376679494976997,-0.29363825917244,100.84232711792,92.3102226257324,98.5429973602295,-0.011999512091279,0.668087020516396,-0.226172495633364,0.0315907206386327,0,300.445259094238,314.520271301269,-17.4383392333985,0,0,0,0,3.61573278903961,3.58070611953736,6.22696995735168,-0.0450792983174324,0.268141746520996,0.0549825988709927,0.236232087016106,0.047223087400198,0.228043664246797,0.32600998878479
1,1.25,2064.56121826172,436.869506835938,0.221435993909836,-9.70672011375427,6.18934488296509,-0.0349095985293388,-0.478384256362915,-7.30463802814484,-12.2585999965668,-0.344600006937981,-0.392204999923706,-0.239522997289896,100.836799621582,92.8161430358887,98.7907314300537,-0.23524323105812,0.598786011338234,-0.223333455622196,0.0326535580679774,0,299.66845703125,314.420379638672,-17.474365234375,0,0,0,0,3.61947286128998,3.62077283859253,6.22556793689728,-0.0450638011097908,0.25480879098177,0.057246825657785,0.268409974873066,0.0439305761829019,0.150714579969645,0.284469500184059
1,1.75,2062.99511718749,433.179992675781,0.213718995451927,3.56469488143921,5.97442007064819,-0.104597996920347,-1.22813999652863,-7.51041376590729,-15.1721997261047,-0.196919992566109,-0.384884998202324,-0.276077747344971,100.818500518799,92.9873332977295,98.8886623382568,-0.147985845804214,0.618977665901184,-0.236957419663668,0.0287555474787951,0,299.867393493652,314.485877990723,-17.772216796875,0,0,0,0,3.61981010437011,3.56410789489746,6.21702694892883,-0.0380434989929199,0.2536980509758,0.0602889992296696,0.251365065574646,0.0467974357306957,0.129940547049045,0.301405794918537
1,2.25,2076.71008300781,436.106506347656,0.116284500807524,3.40960258245468,5.89132499694824,-0.0518724257126451,-1.16902995109558,-7.56510925292969,-14.6858251094818,-0.358892500400543,-0.299807503819466,-0.143796246498823,100.839485168457,92.5196933746338,98.6808052062988,-0.148001104593277,0.468208953738212,-0.278686292469501,0.0213849237188697,0,301.128616333008,314.23486328125,-16.1332397460938,0,0,0,0,3.59962338209152,3.58440923690796,6.22694289684295,-0.0455053001642227,0.259203478693963,0.0664586015045643,0.25362192094326,0.0438201632350683,0.106274791061878,0.31003799289465
1,2.75,2062.53253173828,435.105987548828,0.184110004454851,2.1082175374031,5.82762002944946,-0.0649822745472192,-1.35469996929169,-7.44825887680054,-14.2170000076294,-0.21297399699688,-0.423346497118473,-0.270361006259918,100.848449707032,92.4605712890625,98.2952289581299,-0.0932449325919152,0.447841875255108,-0.319750837981701,0.0207124981097877,0,301.166053771973,313.973220825195,-15.9320220947266,0,0,0,0,3.57673370838165,3.59162616729736,6.20976066589355,-0.036353848874569,0.23777449131012,0.0588868753984571,0.236882746219635,0.0430726800113917,0.117716120555997,0.307062491774559
1,3.25,2048.75994873047,435.618011474609,0.087263997644186,3.59100508689881,6.09408259391785,-0.0556884491816163,-1.18089503049851,-7.62587034702301,-14.405749797821,-0.16176849976182,-0.397257000207901,-0.244437009096146,100.83984375,92.2953243255615,98.1907844543457,0.26674041338265,0.439433820545673,-0.288547702133655,0.0226261578500271,0,302.198600769043,314.296127319335,-15.0223081111908,0,0,0,0,3.60937702655793,3.61437875032425,6.21440839767456,-0.0351774003356695,0.267053849995136,0.0607249261811376,0.229971520602703,0.0464608324691653,0.13949041813612,0.309138000011444
1,3.75,2054.32250976562,436.461502075195,0.150014504790306,2.24173009395599,6.03118991851806,-0.0600716751068831,-0.799463003873825,-7.54651308059692,-14.1156752109528,0.0531999990344048,-0.35810199379921,-0.281216003000736,100.845571517944,92.237491607666,97.8101577758789,-0.026747131254524,0.767805203795433,-0.2293401658535,0.0188532336615026,0,302.832893371582,314.583709716797,-14.5576248168945,0,0,0,0,3.64996099472046,3.63946503400802,6.20185947418213,-0.0319529743865132,0.22787007316947,0.0568861262872815,0.224871683865785,0.0426040934398771,0.25790885463357,0.342413999140263
1,4.25,2056.11749267578,436.491256713867,0.162560246884823,2.25011014938354,5.8187575340271,-0.0883356034755707,-0.160999998450279,-7.76034510135651,-13.2733497619629,-0.192839749157428,-0.242991998791695,-0.159995004534721,100.847574234009,92.3470706939697,97.8245334625244,0.0967422500252723,0.748585566878318,-0.15471950173378,0.0277590826153755,0,302.085296630859,314.582962036132,-11.4994316101074,0,0,0,0,3.61768132448196,3.69780588150024,6.21553182601929,-0.0318001508712769,0.256822049617768,0.0608098497614264,0.242269769310951,0.048346203751862,0.0728407949209214,0.332678250968456
1,4.75,2045.84002685547,435.969253540039,0.162678245455026,2.40000009536743,5.80806493759155,-0.0397269017994404,-0.281491011381149,-7.76934623718262,-17.9008150100708,-0.211310997605324,-0.438513502478599,-0.304300993680954,100.867753982544,92.4584102630615,97.8645782470703,-0.407995611429214,0.490194790065288,-0.145240128040313,0.0262040863744914,0,301.911308288574,314.439483642578,-12.0558905601501,0,0,0,0,3.64521503448486,3.68980789184571,6.21299505233765,-0.0361836496740579,0.246942907571793,0.0579458996653557,0.238358974456787,0.0452232249081135,0.153752073645592,0.291896507143974
