DOY2,HR2,RH,TA,PPFD_IN,PPFD_OUT
2,5.25,81.0375,-18.82625,-0.0118493203,1.035942505
2,5.75,80.3775,-19.898,-0.013326197,1.061939675
2,6.25,80.42,-19.686,-0.01770779125,1.071153225
2,6.75,80.075,-20.38075,-0.01366838225,1.050371725
2,7.25,81.1125,-19.3655,-0.006827182875,1.0855286
2,7.75,80.405,-19.65175,0.000538900574999988,1.0965601
2,8.25,80.285,-19.008,0.4380957575,1.22337665
2,8.75,78.9975,-19.43025,3.91039325,7.3376216
2,9.25,79.1075,-20.294,17.9151445,28.979244
2,9.75,79.06,-19.76275,66.266563,73.5214685
2,10.25,78.5275,-19.62825,119.3103625,135.45869
2,10.75,79.01,-18.52475,142.503265,190.5154925
2,11.25,77.73,-18.17325,209.5398525,242.7460725
2,11.75,77.8725,-18.24325,277.1426375,324.007345
2,12.25,77.2125,-18.2955,268.5002675,345.180195
2,12.75,77.3475,-18.5965,286.59695,383.4862075
2,13.25,78.16,-19.65525,298.1618275,414.371395
2,13.75,77.7275,-18.63275,307.9503,420.57468
2,14.25,77.315,-18.3845,296.4127775,409.7373875
2,14.75,76.8,-17.565,281.073295,386.9152575
2,15.25,76.3875,-17.7225,241.083375,344.4941825
2,15.75,76.4125,-18.52025,178.51591,311.3734125
2,16.25,76.4125,-18.82775,145.3618825,237.5630075
2,16.75,76.1175,-20.136,122.338415,175.5310025
2,17.25,76.5975,-20.73,77.46613925,108.33346775
2,17.75,77.615,-20.91575,37.82887425,63.05594775
2,18.25,80.1125,-20.071,14.8647085,26.12030175
2,18.75,79.035,-19.21475,3.755928475,7.266686025
2,19.25,81.8475,-18.813,0.3906981625,1.1631871
2,19.75,80.985,-18.74675,-0.0122882165,0.9299442575
2,20.25,82.21,-18.2565,-0.018693091,0.906064945
2,20.75,79.5575,-19.476,-0.01774396975,0.88760335
2,21.25,81.9375,-19.48025,-0.017221406,0.908437707499999
2,21.75,82.11,-18.5635,-0.0114984625,0.923308969999999
2,22.25,82.3375,-18.349,-0.0153822275,0.922554362499999
2,22.75,81.54,-18.224,-0.0153094915,0.933680679999999
2,23.25,81.295,-18.1115,-0.0161708565,0.925789979999999
2,23.75,82.9675,-17.41525,-0.014198773,0.873424107499999
3,0.25,83.1675,-8.90122500000001,-0.0223497375,0.2166443625
3,0.75,81.8525,-7.407675,-0.010945230075,0.2040869875
3,1.25,82.46,-6.326125,-0.01251421,0.198039555
3,1.75,82.2975,-6.79095000000001,0.000257567974999988,0.1993160125
3,2.25,82.7225,-6.48277500000001,-0.00499085745000001,0.1870143625
3,2.75,83.33,-7.038325,-0.01552455575,0.15379553
3,3.25,82.1875,-6.65967500000001,-0.011408827925,0.17594081
3,3.75,83.0475,-6.75275000000001,-0.015051442025,0.17066812
3,4.25,83.6275,-5.80557500000001,-0.01121324775,0.1628941875
3,4.75,84.4875,-7.10770000000001,-0.01378074775,0.17253364
3,5.25,84.3625,-6.77552500000001,-0.00984286942500001,0.17729571
3,5.75,84.5975,-6.54210000000001,0.158661715,0.318907905
3,6.25,84.8425,-7.50660000000001,2.51047665,2.598264375
3,6.75,84.8875,-7.19952500000001,14.629117,14.643627
3,7.25,85.6675,-6.01497500000001,46.986179,45.3428655
3,7.75,85.895,-5.56212500000001,118.70242,96.997102
3,8.25,85.9125,-6.88532500000001,218.684235,175.441735
3,8.75,85.6375,-6.49320000000001,321.03984,268.128725
3,9.25,84.2375,-5.77347500000001,420.613425,364.731865
3,9.75,84.355,-6.2784,531.419895,472.9763825
3,10.25,83.83,-6.2553,626.932675,575.83613
3,10.75,84.1925,-5.8952,703.56869,648.5017475
3,11.25,84.3925,-5.62475,772.343675,727.95334
3,11.75,84.52,-6.08052500000001,826.6903075,797.054035
3,12.25,84.2025,-3.449175,855.7266475,835.0599075
3,12.75,83.36,-5.015925,852.0401375,882.5525825
3,13.25,83.605,-5.734525,962.1093425,938.8344225
3,13.75,84.7925,-5.518875,887.3110025,879.02136
3,14.25,84.62,-5.05875000000001,836.7437425,834.47426
3,14.75,84.375,-5.13760000000001,818.847045,837.568505
3,15.25,84.33,-4.78777500000001,763.2057125,793.7689575
3,15.75,84.0675,-5.278375,680.99532,717.447385
3,16.25,84.0025,-5.666275,622.97741,663.0855125
3,16.75,83.95,-5.351775,521.5979275,566.6834875
3,17.25,83.5225,-5.899875,428.1524675,477.4149025
3,17.75,84.03,-5.9407,360.8759725,402.9824025
3,18.25,84.0475,-6.187825,280.70454,318.48794
3,18.75,84.055,-6.803275,179.1978325,211.45409
3,19.25,83.8825,-6.675525,101.94219475,121.0720875
3,19.75,84.1375,-7.970525,57.301051,57.52493775
3,20.25,83.5825,-8.697,24.2349605,24.37621
3,20.75,84.6825,-7.87465,5.4158763,5.42261445
3,21.25,84.5925,-6.742575,0.55082903,0.623223195
3,21.75,83.605,-8.973125,0.00664497439999999,0.2048585275
3,22.25,83.215,-7.30775,-0.009506143075,0.17715752
3,22.75,81.88,-7.8321,-0.01646185475,0.157356775
3,23.25,81.9975,-6.9352,-0.017101127,0.15865152
3,23.75,81.625,-7.22585,-0.012604846175,0.1583646725
4,0.25,89.845,-4.402725,0.175542295,0.522846425
4,0.75,89.565,-4.27935,0.0534818452499999,0.41491793
4,1.25,89.3925,-4.241025,0.0184887123999999,0.39123401
4,1.75,89.275,-4.253725,0.0256093179999999,0.3996033725
4,2.25,89.275,-4.297375,0.0688611782499999,0.4137873875
4,2.75,88.6225,-4.5784,0.22988892,0.579146805
4,3.25,89.04,-4.971375,0.786450792499999,1.047368175
4,3.75,88.895,-5.474775,2.84786775,3.014960025
4,4.25,89.33,-5.992375,9.5406421,9.4925758
4,4.75,89.5025,-4.892975,24.693196,24.1454515
4,5.25,89.6475,-4.876625,54.351127,51.7825675
4,5.75,89.5925,-5.025275,101.92170525,95.10151475
4,6.25,89.475,-5.143825,183.68667,162.8069575
4,6.75,89.4475,-5.202225,285.3316425,240.0799625
4,7.25,89.3475,-5.3385,388.37117,338.2773025
4,7.75,89.4,-5.52265,510.3039675,441.3865175
4,8.25,89.145,-5.6028,616.670645,540.864605
4,8.75,88.8625,-5.69435,725.165875,629.65441
4,9.25,88.58,-5.489275,871.3982,767.507955
4,9.75,88.525,-5.59155,936.9111675,840.4655925
4,10.25,88.04,-5.7961,1015.755215,952.35553
4,10.75,87.3125,-5.6156,1076.614875,987.368815
4,11.25,86.965,-5.101075,1150.303675,1075.811225
4,11.75,86.8475,-4.23715,1196.12045,1135.009725
4,12.25,86.065,-3.736825,1252.525375,1199.161975
4,12.75,85.0225,-3.3562,1263.447175,1216.326525
4,13.25,86.6375,-3.13965,1234.26635,1196.475025
4,13.75,84.5975,-2.900425,1262.3863,1246.952725
4,14.25,83.7,-2.826175,1250.38955,1234.952175
4,14.75,83.69,-2.6362,1174.117275,1177.261475
4,15.25,84.225,-2.2452,1128.3825,1158.204525
4,15.75,83.6625,-1.95072500000001,1032.320425,1048.02275
4,16.25,83.59,-2.414225,970.0791725,1010.1194825
4,16.75,83.6725,-2.35212500000001,864.214595,906.49372
4,17.25,84.7425,-2.64325,795.140485,864.1045575
4,17.75,84.9875,-2.54312500000001,688.8622875,726.0120825
4,18.25,85.3225,-2.51200000000001,562.7775675,587.56717
4,18.75,86.195,-2.68420000000001,428.965525,475.648315
4,19.25,86.685,-3.3046,347.4406375,368.9444075
4,19.75,87.1225,-3.60955,294.11414,303.24114
4,20.25,87.4675,-3.87595,229.34758,236.72783
4,20.75,87.6575,-4.477325,156.9386025,170.7963575
4,21.25,87.695,-4.85105,98.12571175,113.1669725
4,21.75,88.2225,-5.08815,53.02024125,55.87875025
4,22.25,88.9825,-5.1977,25.215136,25.07217675
4,22.75,89.9225,-5.059,9.691237825,9.6866018
4,23.25,89.915,-4.723575,2.8805108,2.9770145
4,23.75,89.5175,-4.446325,0.822974299999999,0.998259849999999
5,0.25,96.6425,7.461927025,43.431308,29.6282002499999
5,0.75,96.7425,6.9211,32.019068,22.176621
5,1.25,97.255,6.643070215,27.629726,18.2932015
5,1.75,97.4275,6.106,26.172742,18.019116
5,2.25,97.7425,6.4295,29.848742,22.55911125
5,2.75,97.785,6.36995,35.473684,30.08622375
5,3.25,97.7425,7.4976,55.44828,51.04701675
5,3.75,97.701192,6.4153,85.089824,72.6195944999999
5,4.25,97.757473,7.3624,140.5465,111.1988975
5,4.75,97.711067,6.76905,193.42402,162.8597525
5,5.25,97.455,7.04235,272.18788,229.5190275
5,5.75,97.2975,7.53,357.16348,307.3235775
5,6.25,97.24,8.6855,459.11592,391.5298825
5,6.75,97.251067,10.114,589.12692,489.66852
5,7.25,97.225369,10.7178922,665.8234,576.780985
5,7.75,97.142171,11.6645,784.38484,681.7612375
5,8.25,97.116473,12.707,896.3501,776.018065
5,8.75,97.066006,13.1885,997.43616,865.8083275
5,9.25,96.868444,13.501,1091.5094,970.9510625
5,9.75,96.572101,14.5235,1324.8056,1176.708325
5,10.25,96.38,15.011,1317.4658,1180.5402
5,10.75,96.262288,15.055882525,1324.9798,1244.619675
5,11.25,95.964832,15.585598,1370.62035,1306.525
5,11.75,95.614087,16.3331703,1509.332,1397.973
5,12.25,95.64,16.6237618,1511.658925,1430.009
5,12.75,95.765,16.882,1498.565375,1430.1498
5,13.25,95.65,17.935,1488.008,1419.79745
5,13.75,95.55,17.5735,1506.0568,1454.45525
5,14.25,95.35,16.1246656,1473.0212,1426.9707
5,14.75,95.365,16.756647,1498.68825,1429.098875
5,15.25,95.25,16.8918448,1525.9061,1373.728875
5,15.75,95.22,15.74874025,1373.03005,1296.7982
5,16.25,94.9675,14.96325375,1284.44105,1229.43895
5,16.75,94.845,14.647412525,1221.88275,1154.62785
5,17.25,94.62,14.607,1130.343,1069.275625
5,17.75,95.06,14.5015,1034.702,975.8016775
5,18.25,95.12,14.42025,910.5785,879.597325
5,18.75,95.26,14.4725,833.868,756.3429625
5,19.25,95.72,13.997,714.1486,685.65661
5,19.75,95.92,13.649,624.0109,571.8816925
5,20.25,96.04,13.1355,513.3329,472.6984175
5,20.75,96.3,12.97125,422.5189,380.32092
5,21.25,96.4525,12.068,334.381,298.67386
5,21.75,96.3875,11.95,272.5482,222.99598
5,22.25,96.8175,11.25,208.4914,159.22852
5,22.75,97,10.72,151.5524,105.10376
5,23.25,97.0175,9.592,98.26427,72.169066
5,23.75,96.77,8.26,64.70086,47.094636
6,0.25,97.8,15.13875,79.69191275,20.428282
6,0.75,97.9,14.81125,61.56237125,17.072484
6,1.25,97.915,14.22125,54.13455625,14.7363
6,1.75,97.915,13.6475,51.93837575,15.339472
6,2.25,98,13.2825,57.43991475,17.02437
6,2.75,98.1,12.77,71.0100455,19.80969
6,3.25,98.2,13.06625,77.64368225,29.694782
6,3.75,98.03,13.33875,110.9293825,44.63539
6,4.25,98.03,13.35375,167.2259875,67.2648539999999
6,4.75,98,13.89875,228.1655175,89.02073
6,5.25,98,14.76625,294.23038,125.21756
6,5.75,97.815,15.03125,363.4235425,144.5843
6,6.25,97.9,16.0225,440.2984875,180.48398
6,6.75,97.9,17.0675,537.092985,238.95026
6,7.25,97.8,17.96625,636.18176,313.6045
6,7.75,97.8,18.46875,739.4820075,338.82314
6,8.25,97.8,18.54,831.3275325,403.44748
6,8.75,97.615,19.17125,941.4639225,432.762959999999
6,9.25,97.4125,19.954,1033.3623,500.5154825
6,9.75,97.3125,20.10625,1118.434375,563.73992
6,10.25,97.2,21.001,1201.3724,507.557855
6,10.75,97.1,21.248,1286.025,465.182259999999
6,11.25,97.0125,21.974,1337.3021,496.9441575
6,11.75,96.615,21.97125,1392.2257,547.813699999999
6,12.25,96.0125,22.307,1436.61295,551.309330000002
6,12.75,95.525,22.731,1464.1606,510.746285
6,13.25,95.475,23.212,1477.7692,486.736665
6,13.75,94.645,23.491,1484.6877,469.9799475
6,14.25,94.75,23.964,1465.641,477.680159999999
6,14.75,94.115,23.51,1447.064875,453.1886425
6,15.25,93.825,23.97,1418.64435,451.798497500001
6,15.75,93.815,23.69875,1364.81235,395.269525
6,16.25,93.8,23.795,1300.63375,340.040019999999
6,16.75,93.625,23.653,1266.575,390.074265
6,17.25,92.9125,23.624,1167.5945,326.83263
6,17.75,93.8375,23.496,1100.86575,301.089894999998
6,18.25,94.7125,23.378,1002.1985,253.470849999999
6,18.75,94.3,23.086,906.158825,213.83926
6,19.25,94.3125,22.761,791.933875,185.891605
6,19.75,95.3,22.606,687.322,156.66295
6,20.25,95.35,22.327,595.1066,135.97358
6,20.75,95.9125,21.835,496.84495,123.565945
6,21.25,96.7125,20.717,405.229575,95.7340624999999
6,21.75,97.025,20.086,326.008375,70.9557679999997
6,22.25,97.225,19.372,251.8482,60.909062
6,22.75,97.2375,17.819,194.606475,44.009048
6,23.25,97.5,16.782,145.702875,31.513978
6,23.75,97.7,15.836,102.4558,24.447138
7,0.25,97.4,16.0935,58.71323325,7.01246325000002
7,0.75,97.505,15.64,47.671256,5.85674704999994
7,1.25,97.6,15.20075,41.0464975,6.57596299999994
7,1.75,97.605,15.03325,39.4831045,5.6500117999999
7,2.25,97.605,14.53675,44.21542725,5.49046650000004
7,2.75,97.7,14.13325,50.470591,7.27041887499997
7,3.25,97.8,14.112,60.35633775,9.54404175
7,3.75,97.8025,14.37125,86.9183895,12.7059345
7,4.25,97.8025,14.46075,131.1919275,17.30629225
7,4.75,97.805,14.60675,185.0914825,22.556856
7,5.25,97.9,15.33225,247.5205475,27.8053207499999
7,5.75,97.8,15.7125,317.298255,33.9132305
7,6.25,97.9,16.49525,398.4738475,40.198737
7,6.75,97.9,17.41075,475.0245675,45.3032465
7,7.25,97.9,18.0705,566.2532,52.97828175
7,7.75,97.8025,18.741,685.8836125,60.01139525
7,8.25,97.8,19.33225,787.459695,65.6641145
7,8.75,97.8,20.36275,886.8143125,72.29079575
7,9.25,97.7,20.57,986.2617,80.291121
7,9.75,97.5,21.102,1073.6766,85.76875225
7,10.25,97.3,21.556,1153.5111,92.30294575
7,10.75,97.3,22.1685,1235.63825,98.123292
7,11.25,97.2,23.008,1305.15285,101.5535975
7,11.75,97.005,22.87975,1360.649075,105.0179225
7,12.25,96.515,23.4615,1390.64075,108.7747525
7,12.75,96.3025,23.68475,1428.74735,113.1171175
7,13.25,95.715,23.51225,1450.1939,113.7307075
7,13.75,95.705,23.653,1439.5574,113.371825
7,14.25,95.205,23.97075,1444.7034,114.9908275
7,14.75,94.305,23.951,1418.243925,108.7960575
7,15.25,94,24.20225,1397.547975,107.9356325
7,15.75,94.3,24.022,1360.089675,102.8177725
7,16.25,94.005,23.85175,1271.36445,97.206704
7,16.75,94.105,24.18975,1240.2792,90.497025
7,17.25,94.015,24.3955,1148.967675,83.4416385
7,17.75,94.01,24.2505,1047.638575,78.36379775
7,18.25,94.405,23.41425,967.3878625,72.625513
7,18.75,94.4,23.3855,855.8328875,64.19455425
7,19.25,94.815,23.3205,757.7742325,57.97589425
7,19.75,95.11,22.75075,660.85915,55.12083125
7,20.25,95.41,22.46525,582.1645325,50.39789
7,20.75,95.805,21.65075,468.359635,41.62739475
7,21.25,96.3,21.2505,396.2487625,36.4902045
7,21.75,96.21,20.34475,289.1674175,29.92482675
7,22.25,96.505,19.47125,221.175715,23.34093125
7,22.75,96.9,18.44325,164.2537225,16.0617682499999
7,23.25,97.1,17.38325,124.4852475,12.830351
7,23.75,97.3,16.4305,81.8913025,9.79637342499999
8,0.25,98.0325,14.201,7.29226319999999,0.42039522
8,0.75,98.1,14.20975,7.24724779999999,0.4142382
8,1.25,98.1325,13.8365,7.0185656,0.4080912475
8,1.75,98.2,13.8215,7.011271,0.407495905
8,2.25,98.2,13.51925,7.0997392,0.3880073625
8,2.75,98.3,13.19275,8.00767579999999,0.392723015
8,3.25,98.3,13.1165,8.40907839999999,0.43754996
8,3.75,98.3,12.9705,12.939294,0.79933773
8,4.25,98.3,12.81925,23.153482,1.6916195
8,4.75,98.3,12.83825,43.575596,3.58801205
8,5.25,98.2,12.68,75.957066,6.838808
8,5.75,98.2325,13.19,132.1127,13.167038
8,6.25,98.3,13.379,188.07712,18.899068
8,6.75,98.2,13.68,269.82332,27.413154
8,7.25,98.2,14.395,370.96944,34.871118
8,7.75,98.2,15.50975,467.58258,44.778318
8,8.25,98.1325,15.8395,550.3325,52.009912
8,8.75,98.1325,16.899,664.07786,57.328055
8,9.25,98.1,17.318,764.41956,64.9618659999999
8,9.75,98.0325,17.98725,865.18516,75.2284584999999
8,10.25,98,18.0595,954.387537499999,75.7701765
8,10.75,98,18.45875,1015.75825,79.3532625
8,11.25,97.8375,19.1075,1110.193,87.78940125
8,11.75,97.775,19.39375,1127.403575,89.5469715
8,12.25,97.7,19.6725,1144.02155,94.9264427499998
8,12.75,97.5375,19.85,1196.88175,96.812595
8,13.25,97.5,19.90375,1217.148,97.6315625
8,13.75,97.3375,20.23375,1216.40825,99.5869725
8,14.25,96.9125,20.44,1208.24825,98.1710875
8,14.75,96.8,20.515,1191.78975,96.5343575
8,15.25,96.62,20.924,1153.46905,91.6768605
8,15.75,96.68,21.06,1102.3535,84.741998
8,16.25,96.64,20.978,1004.19905,79.45164725
8,16.75,96.64,21.076,935.865075,72.11094275
8,17.25,96.8,21.302,906.57139,71.417751
8,17.75,96.9,21.02,787.941625,63.2899215
8,18.25,97.18,20.396,700.24008,55.461524
8,18.75,97.34,19.722,631.408155,46.036086
8,19.25,97.4,19.502,524.6871675,38.56463625
8,19.75,97.5,19.008,426.8361325,33.67961725
8,20.25,97.5,19.062,342.9239775,26.656368
8,20.75,97.5,18.116,247.17501,18.5381875
8,21.25,97.64,17.39,180.06583,13.849001
8,21.75,97.74,16.538,109.4353475,8.67844140000001
8,22.25,97.8,15.95,54.49066275,4.30116849999999
8,22.75,97.9,14.982,29.65964275,2.244663
8,23.25,97.94,14.394,14.76389825,0.887404844999997
8,23.75,98,14.214,9.14547275,0.5568182
9,0.25,98.29,9.05649999999999,13.123165,0.3296877225
9,0.75,98.2,8.6665,13.41082,0.3373733425
9,1.25,98.3,8.579,13.223762,0.3380522375
9,1.75,98.395,8.3925,12.89853,0.322244855
9,2.25,98.4,8.5165,12.866951,0.343027765
9,2.75,98.4,8.568,12.917322,0.347015905
9,3.25,98.39,8.30335,12.84058,0.3613277375
9,3.75,98.2,7.70565,12.839327,0.35930791
9,4.25,98.2,8.0613,12.678855,0.3870022475
9,4.75,98.195,7.5546,12.638474,0.382752525
9,5.25,98.095,7.62545,11.783815,0.54375995
9,5.75,98.095,7.93999999999999,13.312652,3.30681525
9,6.25,98.095,8.1614,30.681593,15.0426685
9,6.75,97.995,8.64799999999999,80.399094,37.68383125
9,7.25,97.9,8.58949999999999,147.42744,76.6110949999999
9,7.75,97.9,8.5135,238.37488,115.73792
9,8.25,97.9,8.723,328.50123,169.50355
9,8.75,97.9,9.656,410.97434,227.01463
9,9.25,97.9,10.631,523.81757,252.7505525
9,9.75,97.9,11.31575,595.2546725,398.3407575
9,10.25,97.9,12.1455,705.23992,455.3620025
9,10.75,97.7975,13.04325,775.69215,505.19031
9,11.25,97.7975,13.345,813.6586625,597.0037325
9,11.75,97.8,13.97525,885.92389,630.5810775
9,12.25,97.7,14.87,935.6142,688.629325
9,12.75,97.6025,15.032,977.5720575,676.1011225
9,13.25,97.315,15.3655,991.9154,670.0417
9,13.75,97.6,15.3975,980.76244,657.91748
9,14.25,97.505,16.041,966.28064,608.44466
9,14.75,97.3,16.22375,934.8055025,576.460615
9,15.25,97.2075,16.397,916.6943475,562.26714
9,15.75,97.015,16.276,832.9878275,500.8518175
9,16.25,96.91,15.6265,787.7085,440.77268
9,16.75,97.005,15.3215,700.9623,369.61126
9,17.25,97.1,15.771,624.9692,297.19768
9,17.75,97.005,14.8305,530.41836,215.02732
9,18.25,97.2,14.71825,390.1466625,162.7001175
9,18.75,97.3075,14.50725,308.137745,121.2011925
9,19.25,97.5,14.32,235.3700275,87.3636854999999
9,19.75,97.515,12.5375,172.53138,59.508238
9,20.25,97.8,11.71275,88.5887729999998,31.55098
9,20.75,97.9075,11.33575,36.0245,12.675478
9,21.25,97.9075,10.613,14.9253,4.208798425
9,21.75,97.9075,10.1555,13.3301295,0.919685955
9,22.25,98.1,9.7565,13.962568,0.34564038
9,22.75,98.1075,9.5575,12.85154025,0.349572445
9,23.25,98.2075,9.08875,12.9705755,0.36082745
9,23.75,98.3,8.89249999999999,13.1738065,0.34636284
10,0.25,97,2.7,15.380019,1.170308915
10,0.75,97.22,2.5034,15.621081,1.106384125
10,1.25,97.02,3.0966,16.3892695,1.0316895125
10,1.75,96.78,3.1214,16.5237295,1.055771795
10,2.25,96.96,3.1632,16.878481,1.0097483
10,2.75,96.96,3.6494,16.963747,1.0371290575
10,3.25,96.92,3.547,17.4586235,1.0278379375
10,3.75,97.46,2.82739999999999,17.7081445,1.028683905
10,4.25,97.44,2.7608,17.7343435,1.042671195
10,4.75,97.255,3.070775,17.44953275,1.01484546
10,5.25,97.1,3.22565,16.87314,1.04656241
10,5.75,96.8825,3.69225,16.839389,1.08350772
10,6.25,96.8675,2.8615,16.67114075,1.11535876
10,6.75,96.8525,3.285125,16.71863125,1.11962695
10,7.25,96.795,2.6211,16.85958925,4.927171975
10,7.75,96.7525,3.192725,24.60989,22.521984
10,8.25,97.0975,3.772825,60.40478625,53.02578
10,8.75,97.2275,3.62995,105.9167275,92.3438655
10,9.25,97.285,3.9342,160.1018025,133.7767425
10,9.75,97.07,3.836975,256.54536,209.98389
10,10.25,97.185,3.9339,370.4277125,315.844645
10,10.75,97.2425,3.873125,405.3034625,346.364035
10,11.25,97.2275,4.54425,461.9497375,392.33698
10,11.75,97.27,4.312875,483.0579625,428.1104025
10,12.25,97.27,4.553125,527.4169925,469.5996075
10,12.75,97.27,4.508975,558.2334,531.8314675
10,13.25,97.17,4.743525,551.4850175,505.18791
10,13.75,97.085,4.269925,573.624345,503.22645
10,14.25,97.04,4.2046,543.408984999999,478.046805
10,14.75,97.12,4.299,502.06245,455.155715
10,15.25,97.18,4.6348,453.25402,389.04368
10,15.75,97.22,4.8196,395.79254,350.30855
10,16.25,97.16,4.0718,332.137635,292.27452
10,16.75,97.14,4.0776,265.337955,236.81376
10,17.25,97.02,4.0496,153.63007,159.2106
10,17.75,97.06,4.279,97.9952249999999,98.338836
10,18.25,96.885,3.684775,48.08437875,46.715485
10,18.75,96.845,3.2358,23.91666,13.339532
10,19.25,96.515,3.2288,15.889058,2.7961408
10,19.75,96.515,3.654,16.057922,1.37353315
10,20.25,96.645,3.44165,16.349264,1.407120425
10,20.75,96.645,2.77415,15.864798,1.30039415
10,21.25,96.6,2.9663,15.970012,1.3091495
10,21.75,96.68,2.6863,15.867008,1.30980235
10,22.25,96.945,2.25575,15.662914,1.282368275
10,22.75,96.885,2.2679,15.670166,1.243249375
10,23.25,97.18,2.65795,15.777426,1.2064096
10,23.75,97.225,2.4198,15.723198,1.18977715
11,0.25,93.35,-0.415924999999998,0.308188429999999,0.91545556
11,0.75,93.0725,-0.125824999999999,0.296097171249999,1.208510475
11,1.25,92.95,-0.335199999999998,0.297116972249999,1.1031303
11,1.75,92.635,0.870550000000001,0.277875082749999,1.0450943
11,2.25,92.535,2.15215,0.268833350249999,0.98549184
11,2.75,92.25,0.508925000000008,0.283806722249999,0.94151091
11,3.25,92.0575,0.289000000000005,0.288396825499999,0.98486906
11,3.75,91.905,-0.272249999999995,0.266859640249999,1.0367882
11,4.25,92.1525,-0.205024999999999,0.285063800999999,1.0608126
11,4.75,92.205,0.436225000000002,0.281800708249999,1.069348
11,5.25,92.66,0.425325000000002,1.230560075,1.101871625
11,5.75,92.375,0.711225000000002,2.83476209249999,1.049437675
11,6.25,91.99,-0.237849999999999,3.11122257749999,1.030519975
11,6.75,91.9825,-0.0105749999999999,0.715378234999998,1.04130675
11,7.25,91.79,0.603425,0.297831174999999,1.02278278
11,7.75,91.8675,0.777975000000001,0.945023897499998,0.88438029
11,8.25,91.96,0.829575000000001,1.67836849249999,0.945961069999999
11,8.75,92.0225,0.561825000000002,0.5158706425,1.15886455
11,9.25,92.115,0.963800000000002,4.049604975,4.245219975
