DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.06870572,-14.93335,1.444642,-1.39031875,-74.76115,-23.729,-16.8569225,0.07,45.76169,96.948875,382.694,0,-90.6406,-0.579175,-2.569525,-0.30161775,173.482675,249.62395,1.146695,-1.502875,-15.180105,-15.814405,-15.3862,48.31638,46.7399325,408.23035,1.676854,-2.47292375,-0.225876125,180.73715,246.41165,0.235044675,0.247215875,0.136552225,0.03912532,-16.27202,0.03148162,-0.617046225,-16.442935,45.2031225,1.06773,0.2257406,0.2551278,0.1325784,-15.46696,412.0903,1.322875,217.8967,243.291425,-1.22799565,-15.97838,-22.06752,0.09097216,0.1019272,0.03407496,0.028749175,0.9328156,0.1277789
1,1.5,0.0613852,-15.29475,1.38,-1.176939,-76.1292425,-19.06875,-17.21826,0.0466395,46.6885,96.903715,382.465575,0,-89.835,-0.579175,-2.472075,-0.247402125,173.7529,247.259575,1.146798,-1.530625,-15.716095,-15.73348,-15.662675,48.01526,47.11576,408.872925,1.7212,-2.4378925,-0.440297775,178.29465,243.56215,0.281954325,0.236351425,0.139503925,0.0331107225,-16.8895,0.030969655,-0.55576105,-13.24189,45.40735,1.017548,0.25162435,0.23853235,0.1253414,-15.754115,412.31425,1.3032215,216.92355,242.22,-0.800366,-16.194625,-23.84059,0.09068333,0.10508715,0.034145835,0.028107785,0.86106115,0.13583115
1,2.5,0.0580299625,-15.37425,1.53,-1.3405535,-74.4207,-20.548825,-17.68638,0.0318167,46.776275,96.8912025,381.91275,0,-89.6669,-0.58,-2.53305775,-0.20122435,173.6523,246.06235,1.163738,-1.368,-16.35196,-16.010275,-15.897075,49.22588,46.727095,409.2174,1.658338,-2.5369125,-0.3875666,174.23975,241.8663,0.2624004,0.2477975,0.119444925,0.03256625,-17.4544275,0.02963512,-0.84866775,-13.48638,45.628175,1.21237275,0.251894875,0.242028925,0.12629195,-16.493725,411.34245,1.2750945,218.644,242.366,-0.929195075,-16.841585,-25.5767325,0.08432465,0.0994829,0.035776575,0.0284226,1.08426375,0.11625875
1,3.5,0.0502,-15.5745575,1.411665,-1.4262495,-69.96372,-18.3341375,-18.2452,0.01,47.1757675,96.872875,380.9343,0,-90.418,-0.580175,-2.57667025,-0.16006615,173.91015,244.55485,1.142896,-1.522125,-16.7025,-16.6633075,-16.26974,50.9284375,49.04506,408.7204,1.632594,-2.5428555,-0.309284775,172.76335,241.08245,0.291424825,0.2490866,0.1214099,0.0350374575,-17.702205,0.0308016,-0.651490575,-13.62794,47.83995,0.906355925,0.2560194,0.25088925,0.1213334,-16.85086,410.419375,1.2794295,217.852,240.699,-1.0761518,-17.3389125,-25.4673525,0.09075895,0.0974536275,0.032380585,0.03074037,1.057153,0.130369225
1,4.5,0.0488,-16.1425,1.4843,-1.687411,-70.0781125,-23.36373,-18.6109,0.02,48.105,96.82,379.598875,0,-89.32,-0.58,-2.56015,-0.2007231,171.9785,243.2107,1.10519375,-1.545225,-16.936815,-16.6923825,-16.40994,52.5451,50.12634,408.3726,1.645682,-2.47202275,-0.263364425,172.3669,240.44215,0.249299175,0.23249375,0.12586415,0.03229144,-17.972295,0.030315875,-1.2556305,-13.63048,53.104375,0.83939805,0.2207997,0.21707715,0.10912345,-17.45235,410.45,1.25954175,215.696175,239.5083,-1.2452845,-17.4280325,-25.9209575,0.083583025,0.0957489,0.03315485,0.029467625,0.9828754,0.13321875
1,5.5,0.05915215,-16.6976425,1.392624,-1.656575,-70.5144,-18.13145,-18.6547025,0.02,50.2098325,96.7983375,377.516625,0,-89.6278,-0.581,-2.56341925,-0.244697,171.45625,242.94,1.0888,-1.639125,-17.264195,-16.9760125,-16.763965,53.8011,52.73426,407.391,1.65125825,-2.4745115,-0.344663125,167.8289,241.1039,0.298692,0.2782941,0.1393556,0.03564585,-18.38677,0.03051542,-0.93246665,-13.74148,55.00888,0.4083469,0.2468515,0.222462825,0.1078234,-17.9078175,410.837725,1.233971,221.01155,239.606675,-1.3823175,-18.1583175,-26.393535,0.088207865,0.0971141875,0.0330105225,0.0306309575,1.01160475,0.1057157
1,6.5,0.03438635,-16.99915,1.260548,-1.719925,-70.8653,-16.5508,-18.57715,0.01,50.4893825,96.84315,379.6884,0,-89.1965,-0.581,-2.554106,-0.22065,169.8431,241.3003,1.0787,-1.740525,-17.7981975,-17.79936,-17.56411,52.68856,51.965325,407.2692,1.59231375,-2.45895975,-0.27668905,168.9247,238.1905,0.2475574,0.2642291,0.1229937,0.03619346,-18.85904,0.0314693,-0.6884009,-14.4029,55.574245,0.771597075,0.2218683,0.21960205,0.10371055,-18.55176,412.1418,1.1954115,220.87245,239.28445,-1.01826075,-18.7808075,-26.4424325,0.0946177,0.09754854,0.03123354,0.02672592,0.889536375,0.1139336
1,7.5,0.0394253575,-16.8582275,1.2008,-2.031039,-73.100205,-15.65825,-19.07464,0.00292674375000001,51.5414275,96.877665,382.3227,0,-87.68355,-0.552275,-2.357032,-0.34703275,172.954925,241.194075,1.0605,-1.02865,-18.199055,-17.9217325,-17.6845775,53.06228,50.4474,408.32305,1.5388615,-2.436251,-0.345838225,174.6689,240.41895,0.2406429,0.2351655,0.1162296,0.03583352,-19.26313,0.0307566225,-0.667043475,-14.91005,56.862095,0.6549834,0.205256675,0.202446375,0.1004588,-18.52732,412.22645,1.17724925,218.60975,239.338375,-1.186857,-18.884315,-26.46467,0.08923784,0.09018822,0.02741278,0.03044057,0.8456235,0.09369548
1,8.5,0.04527167,-16.98268,1.16359575,-1.7790805,-70.675395,-18.560885,-19.308935,-0.0139813,50.75095,96.8559,382.550375,0,-52.332,0,1.456726,0,173.495,240.520675,1.071675,2.5018875,-19.172625,-17.52922,-17.743295,54.3843175,52.0687225,408.8336,1.539976,1.27831575,0.04881861,170.5162,239.816,0.2650695,0.23545275,0.131512,0.0365633,-19.22626,0.031582795,3.38219925,-15.45196,58.277335,0.696041675,0.2277334,0.22035015,0.097913605,-18.70536,412.205475,1.1179835,219.369725,239.2764,0.11179035,-18.827275,-26.2115925,0.078996175,0.09587386,0.0324708775,0.0333757975,0.831102875,0.111742725
1,9.5,0.139525225,-16.763875,1.049214,-1.5894605,-44.29995,-21.9224975,-19.3746875,-0.0429097,51.6844,96.877925,382.6795,0,4.5579,19.49996,8.896135,0.453341475,170.22885,242.84785,1.1108265,16.548835,-17.554085,-17.18312,-17.08286,51.8703775,48.05692,409.441075,1.54297575,8.463538,0.5239096,172.8258,242.4083,0.328257,0.3033085,0.18903075,0.05300012,-18.53827,0.0408232125,22.17925,-16.66692,56.62993,0.58969135,0.2949634,0.2880777,0.1957775,-18.048525,412.28535,1.155642,223.94505,241.745925,3.301381,-17.96924,-26.42594,0.1041827,0.1216258,0.043503745,0.0448917125,0.776472725,0.1632201
