DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,381.298665,-0.888244825,-63.0008155,-5.298994125,-5.237751,-5.3281382,0.059692876,23.46132,0.82657728,91.7798,-71.98545575,0,0.154,0.83595238,0.060507652,0.27348056,0.28004174,0.098259752
1,0.75,382.1304125,-0.608303768,-53.11077,-4.545575375,-4.87982105,-4.9885636,0.058720082,22.904379,0.9864000525,91.7858065,-69.05524275,0,0.49099999,0.604965255,0.0820846715,0.222116915,0.30058419,0.0882009735
1,1.25,373.4444625,-0.7790816,-59.694124,-3.7657424,-4.8674164,-4.8035679,0.06401627775,22.865777,0.96611984,91.81265925,-67.8956035,0,0.4475000525,0.7878891425,0.08793714475,0.2434964025,0.2987158725,0.09468226075
1,1.75,380.33742,-0.640287,-60.05805975,-4.6999859,-4.92025595,-4.80784515,0.073871939,22.31665075,1.0055205325,91.850075,-65.62913,0,0.427500015,0.397253545,0.0860513215,0.26338261,0.32920022,0.0888295165
1,2.25,380.00349,-0.26963379,-66.5026215,-5.07293965,-4.9870694,-4.7511958,0.076286969,21.60292375,0.924544925,91.84615525,-68.263884,0,0.4258333175,0.82492733,0.1030784275,0.2579402125,0.327214035,0.09283537775
1,2.75,381.4527475,-1.001656625,-51.0442015,-4.2385221,-5.3392405,-5.164502875,0.07001696375,21.56605625,0.95670512,91.83316625,-73.2950695,0,0.4584999525,0.8770186,0.060643945,0.2153204,0.2188510125,0.08324473375
1,3.25,379.84248,-0.905589125,-77.41017375,-6.43923345,-5.364005875,-5.55004325,0.07631684375,21.44665625,0.90869992,91.8167975,-83.985169,0,0.46199997,0.5148329,0.1058771625,0.252835525,0.293021175,0.08725972
1,3.75,378.37273,-1.357681125,-57.54797,-13.38187735,-5.31639325,-5.665132,0.05082345,21.7879425,0.91674155,91.80269875,-73.426074,0,0.465499935,0.72233015,0.08739290625,0.2591619125,0.2827219375,0.08254350625
1,4.25,379.80785,-0.82927185,-62.22145875,-2.53895335,-5.4950337,-5.3796121,0.0643479,21.20386,0.9103491875,91.797619,-72.83773675,0,0.42599994,0.73364829,0.079582511,0.2574377,0.26395537,0.089653475
1,4.75,379.93683,-1.70942,-45.83795,-4.633491,-5.5370853,-5.33037505,0.07819410175,21.899529,0.86165861,91.788975,-70.1177885,0,0.414583275,0.957176755,0.101796537,0.3636681175,0.36775505,0.108404415
