DOY2,HR2,FC,H,LE,CO2,USTAR,TA,RH,PA,WS,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
4,18.75,1.263735451,-4.384923024,4.293553537,380.6677041,0.13046,24.34,88.55,98.964,1.3605,-28.86,0,0,420.8,444.4
4,19.25,1.2449,-3.616949384,2.00585,383.17,0.128349407,24.21,89.2,99.005,1.376,-27.91,0,0,419.6,443.4
4,19.75,1.5499,-4.389863101,2.8212,385.296809,0.124885296,23.96,89.7,99.038,1.36,-27.44,0,0,421,442.3
4,20.25,1.2246,-3.2964,1.7208,386.87166,0.11826,23.89,90.7,99.086,1.2825,-26.825,0,0,422.5,441.3
4,20.75,1.5242,-3.8964,0.46938,388.89,0.113627089,23.735,90.8,99.139,1.289,-25.5,0,0,422.7,440.7
4,21.25,1.369052956,-2.874661709,0.80659539,390.67562965,0.1121665625,23.66,90.9,99.182,1.2755,-24.96,0,0,422.2,440.3
4,21.75,1.9076,-3.36535,0.033295,392.81,0.116865,23.58,91.5,99.22,1.313,-24.595,0,0,425.1,439.9
4,22.25,1.6670879125,-3.844017318,0.22786,395.52428265,0.1143637595,23.47,92.1,99.228474605,1.266,-23.05,0,0,425.3,439.7
4,22.75,1.7409,-2.73815,0.1122,399.075,0.1174,23.35,92.2,99.234218305,1.268,-23.15,0,0,426.7,439.2
4,23.25,2.18065,-3.73635,-0.3445380195,398.78,0.1139210235,23.31,92.2,99.2315,1.2235,-24.335,0,0,425.9,438.6
4,23.75,2.007012606,-2.9702,-0.1330349535,400.98,0.11113,23.16,92.8,99.214079165,1.252,-23.83,0,0,425.5,438.1
5,0.25,2.3518,-2.4931,-0.1619,396.68,0.10039,23.47,92.1,99.226,1.1525,-26.09,0,0,424.4,438.3
5,0.75,2.409606159,-2.5177,-0.742535,398.6575981,0.099582,23.415,92.4,99.21,1.2,-23.33,0,0,424.2,437.8
5,1.25,3.021500286,-2.42885,-0.50825,398.0921231,0.1103002745,23.35,92.6,99.181,1.2055,-22.57,0,0,424.7,437.3
5,1.75,2.41485,-2.407276243,-0.10392,400.17,0.102049493,23.255,92.8,99.1525,1.1195,-23.42,0,0,424.9,437
5,2.25,2.6549,-2.2403509485,-0.069806,398.805,0.098308,23.175,93,99.1235,1.172,-23.35,0,0,425.1,436.3
5,2.75,2.9507641,-2.1872,0.1413,400.945,0.0994325,23.13,93.3,99.1055,1.132,-24.205,0,0,424.2,436.2
5,3.25,2.130504708,-1.9912,0.5734210685,402.895,0.0978578205,23.035,93.5,99.09352245,1.1345,-25.475,0,0,424.7,435.8
5,3.75,2.4396,-2.48615,0.043102,406.63,0.104445,22.95,93.65,99.101,1.155,-22.895,0,0,425,435.5
5,4.25,3.84779645,-2.372,0.430616962,408.9,0.11357,22.91,93.6,99.107,1.136,-23.415,0,0,424.6,435.1
5,4.75,2.8268756675,-2.71525,0.561455,411.2568264,0.10993,22.895,93.7,99.12916101,1.149,-22.875,0,0,425.2,434.9
5,5.25,2.6935,-2.755861179,0.3149,413.375,0.11193,22.83,93.8,99.156,1.174,-22.56,0,0.699,425.2,434.7
5,5.75,3.6298415935,-1.790375819,0.238163126,417.7216755,0.116928836,22.74,93.9,99.19533462,1.2075,-20.52,0.921,1.225,425.3,434.6
5,6.25,3.3553,-2.7275,1.3846,417.27,0.10554,22.71,94,99.2145,1.132,-5.347,22.77,5.282,425.9,435
5,6.75,2.9349,-2.0924,8.6630426835,418.79,0.150315,22.82,94,99.249,1.019,27.33,74.25,11.23,427.5,436.9
5,7.25,4.57415,3.7611,42.2065,419.63,0.201835,23.16,93.7,99.27845325,1.025,81.85,138.7,18.9,429,440.3
5,7.75,0.350396089,15.650366715,88.4181985,417.85,0.25915,23.64,92.8,99.32075026,1.083,136.3,223.6,27.78,428.9,444.9
5,8.25,-1.8234,35.893445295,138.71,407.85,0.2941,24.34,90.5,99.354,1.3295,200.5,321.4,37.25,426.6,450.5
5,8.75,-8.807072168,59.278549895,206.16,395.635,0.33418,25.085,86.3,99.369,1.5035,283.4,418.8,46.24,425.9,456.2
5,9.25,-10.243853465,73.89,246.65,388.4196454,0.350335,25.75,83.15,99.36639146,1.646,358.9,482.7,52.49,427.7,461.4
5,9.75,-13.5145,80.766,287.51,383.12,0.3888566095,26.51,79.73,99.364998975,1.724,421.75,545.4,58.81,431.4,465.4
5,10.25,-14.960446235,78.109,317.14,380.04,0.419372636,27,76.96,99.35705362,1.844,471.1,584.6,63.01,434.9,468.6
5,10.75,-15.413,81.862,340.015,378.78,0.4147,27.41,75.14,99.325,1.854,501.4,611.9,65.88,437.3,472.1
5,11.25,-13.918,76.73,339.23,377.54,0.42673,27.59,73.93,99.29460834,1.833,482.95,592,65.21,440.4,473.3
5,11.75,-15.1355,75.36898447,394.11228745,376.04,0.42144,27.94,72.87,99.24972937,1.838,549.05,680.3,74.78,440.35,476.2
5,12.25,-14.071,71.284,382.155919,373.93,0.409416467,28.23,70.75,99.20253066,1.884,517.8,642.1,70.79,441.5,477.1
5,12.75,-13.633180125,69.37815115,354.34,373.835,0.42237,28.37,70.29,99.142,1.855,511.9,635.05,68.88,441.5,478.1
5,13.25,-12.061,53.89728414,317.445,372.8074021,0.419127529,28.5,70.34,99.091,1.8415,445.05,558.1,59.67,440.8,477
5,13.75,-11.318,44.457,289.425,372.245,0.4055083275,28.04,72.56,99.034,1.815,433.2,542.9,54.87,438.7,475.15
5,14.25,-11.565602815,33.851,298.21,372.01,0.38518,28.005,72.62,98.989,1.781,348.05,445.6,46.41,436.55,473
5,14.75,-9.6212,24.583,228.51,372.29,0.3726726445,27.53,74.36,98.938,1.7325,267.4,358.65,35.485,435.35,469.6
5,15.25,-7.9316,8.2993,160.35,372.1,0.327836638,27.21,75.9,98.916,1.73,182.1,246.5,28.69,433.2,464.8
5,15.75,-5.66495,5.17745,120.31,371.83,0.294,26.73,79.415,98.895,1.554,120.1,181.6,21.1,430.7,460.5
5,16.25,-3.612050502,1.280400538,78.87878549,372.01,0.28746,26.285,81.45,98.885223235,1.486,78.53,135.1,16.09,429.3,457.6
5,16.75,-1.7031,-2.301931541,55.246,373.92,0.2195827165,25.79,83.15,98.897,1.377,35.14,82.6,10.64,426.8,453.9
5,17.25,-0.33045,-3.3348,21.913048855,374.37,0.17934,25.47,84.7,98.9277549,1.323,-1.3165,39.895,6.2545,423.75,450.8
5,17.75,0.2756318785,-3.5728,8.716488948,375.52,0.14636,25.07,86.9,98.949,1.3305,-22.345,9.265,2.6745,420.3,447.7
5,18.25,0.840149251,-3.55015,2.59455,378.78209315,0.128349784,24.94,88.1,98.986613695,1.343,-29.835,0,1.395,420.3,445.7
5,18.75,1.1219,-3.6384,4.1203,380.78,0.12704,24.69,88.8,99.01777866,1.364,-28.925,0,0,420.5,444.7
5,19.25,1.4288,-3.3109,2.5515027175,383.82,0.1182292645,24.445,89.1,99.055,1.368,-28.82,0,0,419.9,443.5
5,19.75,1.833864267,-2.98875,1.781802406,384.94,0.120075,24.3,89.6,99.092,1.374,-29.185,0,0,419.75,442.6
5,20.25,1.77065,-2.458845805,1.3922,387.11,0.1177,24.115,90.2,99.137271075,1.371,-29.84,0,0,420.45,442
5,20.75,2.12885,-2.36395,1.2333,386.64,0.12371,24.075,90.5,99.183293855,1.345,-28.44,0,0,420.6,441.5
5,21.25,1.8266,-2.0359823995,0.946285,387.42,0.115834906,23.94,90.3,99.22,1.323,-27.71,0,0,421,440.9
5,21.75,1.608432032,-3.1269,0.64275,389.24,0.1140755675,23.865,91.2,99.237,1.2875,-26.86,0,0,421.8,440.7
5,22.25,1.38236981,-3.6274,0.82729,391.45,0.113792272,23.775,91.3,99.239,1.23,-25.95,0,0,423.3,440.1
5,22.75,1.19405,-2.06815288,-0.20535,392.6259845,0.1096151565,23.75,91.1,99.254,1.259,-26.26,0,0,423.5,439.8
5,23.25,2.431932245,-2.064,0.12999,394.92,0.11204,23.65,91.8,99.25238276,1.2275,-26.49,0,0,424.6,439.4
5,23.75,1.4969,-1.64055,-0.1569149135,395.95,0.094908724,23.62,91.9,99.23822171,1.2175,-25.745,0,0,424.2,438.95
6,0.25,1.751763141,-2.812945113,0.23467,386.575,0.097433,23.74,88.55,99.278,1.273,-31.41,0,0,414.4,437.1
6,0.75,2.1063,-3.2462,0.177463666,387.59,0.105436464,23.605,89.2,99.2605,1.315,-31.18,0,0,415.3,436.5
6,1.25,1.371690346,-2.943869003,0.082886,389.11,0.1009,23.51,89.3,99.23874973,1.278,-31.72,0,0,413.3,436.2
6,1.75,2.0012,-2.7791,-0.120370027,390.73,0.097771,23.36,89.8,99.218027165,1.248,-31.64,0,0,414.9,435.6
6,2.25,2.430474084,-2.623809467,1.191203266,393.0761258,0.099207895,23.35,90.6,99.199,1.231,-31.16,0,0,414.8,435.2
6,2.75,2.644571741,-3.269,1.9724,391.48,0.0957395,23.2,90.5,99.184,1.2695,-30.55,0,0,415.6,434.7
6,3.25,2.379619482,-2.701092842,1.2189442495,393.0616919,0.097402616,23.15,90.4,99.179,1.21,-29.575,0,0,415.5,434.2
6,3.75,1.98235,-2.66885,1.523424663,395.54,0.090061,23.075,90.9,99.181,1.214,-30.215,0,0,414.6,433.8
6,4.25,1.874076891,-1.9383,0.43501,397.23,0.094429,22.975,91.4,99.1975,1.1735,-30.88,0,0,415.2,433.4
6,4.75,2.1989,-2.417719655,0.7261,399.22,0.0966927055,22.945,91.7,99.21307184,1.188,-31.54,0,0,415,433.2
6,5.25,1.8956078805,-2.3287,1.5911,400.27900245,0.100504,22.855,91.85,99.23528327,1.192,-31.795,0,1.007,414.9,432.9
6,5.75,3.1276,-2.662676764,1.01697934,403.62,0.10692,22.79,92.2,99.252,1.184,-31.52,0.26,1.351,415.5,432.5
6,6.25,3.0124913875,-2.6275,1.6357,403.94,0.098043,22.74,92.5,99.27889533,1.2015,-14.025,19.7,4.885,416.2,432.5
6,6.75,4.92565,-2.5695,6.39555,408.08316015,0.1234917295,22.875,91.8,99.30900702,1.0765,18.36,80.9,14.62,416.9,434.8
6,7.25,6.0751,3.934443038,43.95437088,411.07,0.182267081,23.31,90.1,99.33429844,1.0405,72.98,166.05,24,415.05,439.2
6,7.75,4.202601048,19.466135215,100.139084125,408.375,0.242395,23.82,87.8,99.373,1.096,148,255.8,33.44,411.4,444
6,8.25,0.191331797,38.345,151.225,403.125,0.2940049745,24.62,85.6,99.40159448,1.275,232.2,376.2,44.02,410.6,449.7
6,8.75,-4.471,56.3249188,214.06,396.63,0.33932,25.385,82.35,99.40785006,1.534,319.6,472.6,52.75,413.1,455.8
6,9.25,-7.8191367145,69.27012261,285.2077483,388.9506883,0.38612627,26.07,79.69,99.41708973,1.594,422.4,562.95,62.84,417.2,460.95
6,9.75,-10.8355,75.5408447,324.33766705,382.3404779,0.40249,26.68,76.755,99.414137735,1.687,499.8,632.8,69.28,422.5,465.2
6,10.25,-12.247798185,77.987,352.62,378.63,0.4417236505,27.36,74.91,99.402505345,1.841,521.3,649.9,73.08,427.3,470.6
6,10.75,-13.116,67.023098595,338.49,375.53,0.42801,27.71,72.43,99.3805,1.896,510.4,623.9,68.76,432.7,471.9
6,11.25,-13.55154739,76.05625519,398.145,373.185,0.44849,28.165,71.21,99.341,1.9655,538.9,666.15,74.69,435.3,475.05
6,11.75,-13.177,57.29481437,383.07,371.4,0.43697,28.47,68.685,99.304,2.0485,521.65,641.45,72.855,436.1,477
6,12.25,-13.122,60.288226615,409.14521595,370.62,0.46338,28.72,67.46,99.258,2.023,540.3,652.15,76.44,436.25,477.8
6,12.75,-11.343,61.736,366.385,369.64,0.44617,28.83,66.955,99.214,1.9625,536.65,657.35,71.64,437.2,479.45
6,13.25,-11.84472268,52.599,368.175,368.71,0.43376,29.04,66.55,99.16428262,2,535.05,657.1,72.97,436.3,480.5
6,13.75,-11.259,57.19149883,349.7767584,367.795,0.423570155,29.115,66.25,99.097277235,1.901,496.55,611.1,67.055,436.35,480.35
6,14.25,-10.415,35.075,328.6796018,367.32,0.417965,29.09,65.92,99.04650448,1.955,455.8,557.1,57.845,435,478.65
6,14.75,-9.366641283,20.827,283.14,367.45,0.39275,28.75,65.97,99.007140855,1.905,382.35,464.1,49.07,434.3,477.2
6,15.25,-7.105948326,16.050269335,217.5,367.825,0.37727,28.01,67.025,98.9855,1.918,291.05,375.1,39.41,431.8,472.4
6,15.75,-5.54435,4.1198503135,161.04,367.45224675,0.3277479135,27.555,69.89,98.97105423,1.849,181.4,264.6,27.77,428.8,466
6,16.25,-3.3903,-0.57223,106.915,367.65251785,0.29487,27.11,72.665,98.972,1.655,120.4,182.5,20.4,425.5,461.3
6,16.75,-1.833918057,-3.409017649,56.273465615,367.225,0.22999,26.57,75.05,98.98203586,1.454,44.01,93.15,12.605,422.25,456.25
6,17.25,-0.49175,-3.5947838885,29.86,368.7,0.18538,26.04,76.46,99.00355842,1.369,-1.253,43.97,7.618,417.05,452.1
6,17.75,0.373856925,-3.6699953765,9.612047422,369.99,0.141804271,25.58,78.985,99.0215,1.418,-24.83,11.865,2.8965,414.6,448.9
6,18.25,0.094116,-2.9308,3.54155,371.5984434,0.137963576,25.42,80.2,99.05199983,1.41,-34.94,0,1.3475,414.05,446.05
6,18.75,0.7163961815,-4.0129,4.661644544,374.21,0.13964,25.14,82.9,99.084736775,1.474,-35.6,0,0,411.95,444.45
6,19.25,0.623655,-3.032963725,4.617241036,375.47,0.13477,24.88,83.65,99.11290104,1.483,-34.285,0,0,410.7,443.25
6,19.75,0.935617968,-3.711509554,3.2547340055,377,0.12295,24.81,83.9,99.153,1.446,-33.515,0,0,410.15,442.5
6,20.25,0.951697435,-3.882,3.731470937,379.13,0.12346,24.52,83.85,99.197,1.384,-33.94,0,0,410.15,441.6
6,20.75,0.588725,-3.0591257345,2.123818274,381.41403965,0.12361,24.345,84.4,99.228,1.375,-34.27,0,0,409.5,440.7
6,21.25,0.4962,-2.93805,0.79001,382.75740695,0.10898,24.33,85.1,99.2605,1.3895,-33.505,0,0,409.85,440.2
6,21.75,1.0568093785,-3.78775035,0.758805,383.08702505,0.107545121,24.36,85.8,99.28746708,1.342,-33.54,0,0,409.9,439.7
6,22.25,0.712891967,-2.41645,0.6917330525,385.3400847,0.105765,24.255,85.9,99.306,1.409,-33.48,0,0,411,439.1
6,22.75,0.970675,-3.1057,0.5922,384.865,0.1066,24.105,87,99.31189123,1.2945,-33.33,0,0,409.3,438.7
6,23.25,1.015751106,-2.65445,0.610905231,384.95,0.1034327505,24,87.8,99.311436615,1.3015,-32.13,0,0,410.85,438.4
6,23.75,1.381991277,-3.1825,0.6402509325,384.01325555,0.100355,23.925,87.5,99.296,1.2735,-32.545,0,0,413.25,437.7
7,0.25,1.4332569475,-3.80265,1.3283,391.74,0.107674532,23.91,85,99.315,1.4605,-33.65,0,0,402.85,435.55
7,0.75,1.3163679935,-3.38375,0.489015,391.315,0.099566726,23.77,85.8,99.306,1.416,-32.11,0,0,404.9,435
7,1.25,1.4581,-3.5376,0.269759485,392.7758662,0.095936906,23.59,86.7,99.295,1.412,-34.585,0,0,404.1,434.4
7,1.75,1.375651078,-3.474363558,0.13278,394.59,0.10404,23.54,86.9,99.269,1.481,-34.725,0,0,403.25,433.55
7,2.25,1.6472,-3.466,0.980835327,394.41,0.092384,23.46,87.55,99.251,1.463,-33.575,0,0,404.8,433.1
7,2.75,1.5175,-2.7735,0.75791,396.2573157,0.094981,23.31,88.45,99.234,1.436,-33.425,0,0,405.55,432.8
7,3.25,1.8011823615,-3.5340874565,1.8094,397.7558482,0.0874160775,23.24,88.15,99.233,1.4245,-33.605,0,0,407.05,432.2
7,3.75,1.76815,-3.4339,1.4075,398.25687315,0.0896926945,23.19,88.4,99.242768225,1.397,-33.175,0,0,405.85,431.95
7,4.25,1.656262846,-3.3084,0.848338412,398.45,0.093127,23.05,89.15,99.251,1.413,-33.11,0,0,405.55,431.6
7,4.75,1.648954803,-3.7191019185,1.30715,401.0201214,0.0963045,22.92,89.4,99.26142473,1.403,-33.3,0,0,405.35,431.15
7,5.25,2.0561,-4.25285,1.1286,401.87,0.099678557,22.83,89.8,99.2773378,1.366,-33.66,0,1.2245,406.35,430.6
7,5.75,2.0646,-3.91235,0.488630303,404.7595454,0.10482,22.76,90.4,99.284828745,1.372,-32.645,0,1.465,407.4,430.3
7,6.25,2.9964,-4.704903602,1.9477,404.2179779,0.096827,22.71,90.45,99.296,1.372,-24.035,13.955,4.236,409.1,430.25
7,6.75,3.2849,-3.851025183,6.341334091,407.3813543,0.122215,22.88,90,99.32063073,1.266,7.151,74.49,14.6,408.2,432.45
7,7.25,5.2726164955,0.0343445,34.001,411.575,0.1734545755,23.29,88.6,99.346238075,1.154,59.22,175.95,26.185,406.5,436.7
7,7.75,5.1869,14.45494514,85.66869772,412.4266002,0.2244396365,23.94,86.3,99.37569931,1.239,139.55,291.4,37.165,402.75,442.6
7,8.25,2.002412631,27.22236173,138.84,408.0934672,0.282060022,24.76,84.3,99.3966245,1.367,232.1,399.15,46.655,402.8,449.15
7,8.75,-1.728759007,52.09,205.1715627,402.2347256,0.323490233,25.6,80.65,99.40971806,1.559,329.95,498.6,56.755,405.8,455.8
7,9.25,-6.97335,63.547,267.99950645,395.8496487,0.368057029,26.29,77.86,99.414026715,1.7675,418.3,598.65,65.29,409.15,461.9
7,9.75,-8.805411127,76.8705,339.67,390.1518046,0.411565,27,74.525,99.413,1.908,513.65,680.85,73.695,413.35,466.7
7,10.25,-11.9525,82.404,354.3271479,386.26517665,0.4182,27.57,71.955,99.407,1.944,569.7,712.5,79.47,419,471.55
7,10.75,-12.74185519,76.069270875,370.67,383.9487767,0.409267246,28.085,69.62,99.38937177,2.005,564.45,707.9,80.25,425.45,474.4
7,11.25,-12.005,71.68539829,379.78,382.12848725,0.420785,28.38,67.475,99.372837655,2.07,571.2,715.95,82.15,429.5,476.4
7,11.75,-13.18583332,70.3315,379.82,380.5395351,0.44137,28.78,65.51,99.358,2.021,586,725.2,83.15,432.1,478.5
7,12.25,-11.785,61.027,364.74,378.58,0.437621677,29.08,64.055,99.317,2.046,561.55,691.4,83.65,434.75,479.5
7,12.75,-11.633754905,66.074,375.03,377.73,0.42839,29.19,62.98,99.267785035,2.053,540.5,692,80.225,434.3,480.6
7,13.25,-11.660997675,57.08702176,362.89,376.71,0.4276093805,29.37,61.51,99.20621725,2.022,543.4,690,75.65,434.1,481
7,13.75,-11.1875,58.347,352.3,375.365,0.45894,29.56,60.8,99.159260505,1.9965,511.9,644.9,69.62,433.9,481.4
7,14.25,-10.365,39.1755,326.395,374.645,0.42398,29.45,60.92,99.114287925,1.987,448.2,562.4,62.04,432.4,479.3
7,14.75,-8.923823632,32.31824909,303.84,374.2436691,0.391814747,29.35,61.24,99.08326444,1.917,412.5,502.9,53.16,429.2,477.9
7,15.25,-7.6775,23.462,251.01,373.7415282,0.379878577,28.99,61.89,99.04751165,1.824,341.6,424.2,44.47,427.7,473.5
7,15.75,-6.3319367115,13.265,208.3143187,373.65956705,0.36514,28.98,63.515,99.0405,1.777,254.2,329.3,33.65,426.1,471.4
7,16.25,-3.951222554,4.76865,154.12,373.3901363,0.33719,28.3,64.96,99.03020691,1.8375,158.5,215.7,22.93,423.4,465.8
7,16.75,-2.186183546,-1.6997650385,78.385,374.4128075,0.272214472,27.41,68.49,99.0444958,1.614,68.1,127.3,15.28,418.4,459.4
7,17.25,-0.82177,-1.4647065435,43.227,374.26,0.241174258,26.79,72.875,99.059,1.524,0.81,51.38,9.56,414.5,454.2
7,17.75,0.082628606,-3.2785,16.12234961,375.36,0.181035429,26.38,74.275,99.084,1.569,-23.36,17.53,3.736,410.7,450
7,18.25,-0.076861,-3.457789135,8.61445,376.74391125,0.1617355585,25.74,76.57,99.09,1.5525,-37.14,0.073,1.225,410.1,445.8
7,18.75,0.2089,-3.7478512405,9.619916275,378.04497195,0.148228426,25.57,77.755,99.1104948,1.5745,-37.75,0,0,408.4,444.3
7,19.25,0.140262525,-3.165779276,5.892461525,380.80112135,0.1451057855,25.28,77.74,99.14097214,1.563,-36.23,0,0,407.3,442.8
7,19.75,0.199408792,-2.438,5.7681,381.365,0.137561174,25.18,79.325,99.17247747,1.583,-37.18,0,0,405.7,442.1
7,20.25,0.413088764,-3.344981101,4.0153,383.65571995,0.1373715085,25.02,79.75,99.213,1.596,-36.51,0,0,405.4,441.2
7,20.75,0.50175,-4.048779205,4.43365,384.6883006,0.12918,24.94,81.05,99.245,1.513,-37.815,0,0,403.3,440.2
7,21.25,0.586955,-5.0764459005,4.984449254,386.0411872,0.1205228265,24.7,81.8,99.266,1.525,-37.22,0,0,402.55,439.15
7,21.75,0.57232,-3.712084632,2.4275,386.9,0.11487,24.585,82.3,99.299,1.515,-36.26,0,0,402.65,438.6
7,22.25,0.838379314,-4.017548138,3.5869,387.9,0.11722,24.43,82.8,99.31045709,1.499,-36.42,0,0,402.05,438.2
7,22.75,1.1182,-4.3283,2.699534416,388.64,0.12075,24.29,83.45,99.318,1.5505,-36.155,0,0,402.8,437.1
7,23.25,0.95057,-3.9662727905,1.772,389.335,0.103945,24.225,82.9,99.331,1.461,-35.33,0,0,402.3,436.9
7,23.75,0.99379,-3.976070941,1.546297281,390.105,0.10671,23.955,83.85,99.326,1.525,-34.35,0,0,404.7,435.9
8,0.25,0.588270416,-4.1786,1.9239,387.8,0.10396,25.09,78.805,99.22969573,1.55,-38.225,0,0,398.6,438.7
8,0.75,0.67567,-3.588424474,1.58,388.35,0.092891,24.89,79.155,99.22142998,1.579,-38.515,0,0,398.4,438
8,1.25,0.90125,-3.7018,1.04333657,388,0.098709,24.8,78.99,99.200143885,1.501,-38.445,0,0,398.3,437.8
8,1.75,0.998930591,-4.9149,1.34747606,388.34,0.096925,24.8,80.15,99.1815,1.483,-38.535,0,0,397.1,437.2
8,2.25,1.59155,-4.246360387,3.2301,387.21,0.10267,24.57,81.15,99.176357205,1.557,-38.445,0,0,396.8,436.3
8,2.75,1.69915,-5.1564,2.4264,391.25,0.11244,24.51,81.8,99.169,1.4415,-37.79,0,0,396.5,435.2
8,3.25,1.9758,-4.6891,2.5449,391.54,0.101936012,24.32,82.4,99.16213675,1.512,-37.29,0,0,395.6,434.7
8,3.75,2.0487,-4.9454,1.48879331,392.97,0.10567,24.16,83.4,99.16480294,1.494,-37.525,0,0,394.6,434.1
8,4.25,2.2952,-4.7293,1.2299,392.9670102,0.099532,24,85,99.169,1.5445,-37.52,0,0,393.65,434.1
8,4.75,1.753260123,-4.3198,1.410634167,395.54,0.10610612,23.89,85.45,99.176,1.562,-37.525,0,0,393.65,433.6
8,5.25,2.181604639,-5.031691021,1.5647,398.26,0.103045,23.62,86.1,99.185607065,1.575,-37.3,0,1.3275,393.2,432.95
8,5.75,2.23415,-4.7551,1.08055,397.75287055,0.1072864525,23.59,86.5,99.204,1.555,-36.625,0,1.66,392.45,432.35
8,6.25,2.99815,-5.0322,1.534027868,399.52,0.10712,23.53,86.3,99.22425249,1.5425,-26.24,18.705,5.686,393,432.4
8,6.75,3.383503948,-4.381857026,5.68875,401.59,0.124883036,23.66,85.8,99.249478875,1.396,1.1205,91.25,19.435,393.05,435.15
8,7.25,4.2475,-1.05571746,35.757,404.9833779,0.177254708,24.09,85.2,99.276,1.262,62.735,197.5,31.31,394.1,440.2
8,7.75,4.56105,12.891351295,109.095,408.1678646,0.23474,24.75,82.8,99.308,1.262,152.2,315.8,42.06,397.4,447
8,8.25,0.608275,37.15,181.53,404.2904374,0.306485709,25.645,79.51,99.33330914,1.528,247.2,430.3,53.11,400.75,454.3
8,8.75,-4.110131882,51.76786235,222.96710745,398.37,0.359855,26.59,76.74,99.35,1.687,331.8,535.35,64,405.1,461.2
8,9.25,-8.07644138,73.236,291.17,392.75566725,0.378904274,27.31,73.5,99.35904669,1.794,416.65,632.4,73.52,411,467.2
8,9.75,-10.289,83.657,348.705,387.23,0.40422,27.965,70.16,99.361,1.966,500.1,716.5,81.75,415.8,472.7
8,10.25,-12.5955,89.419,387.29,382.51791335,0.459177714,28.61,67.67,99.35236138,2.038,584.2,772.5,88.7,421.3,478.1
8,10.75,-12.858,92.8965,423.55574685,379.66,0.464995,29.155,65.105,99.333005255,2.146,638.55,797.8,91.5,426.4,481.9
8,11.25,-13.897,87.86427486,433.36,377.88,0.481152592,29.56,63.145,99.301664845,2.1945,655.45,799.65,92.5,433,484.1
8,11.75,-13.123,84.680245165,423.7,376.607236,0.48088,29.96,61.05,99.2745,2.1255,657.7,814.5,97.4,436.8,486.5
8,12.25,-13.078,78.813,429.15465555,375.85,0.47643,30.2,59.995,99.2435,2.078,643.3,797.4,96.7,438.4,488.2
8,12.75,-12.049,71.591,413.5,374.8875998,0.46025,30.375,58.41,99.2125,2.05,618.2,776.1,90.7,439.1,488.95
8,13.25,-12.107,66.247,397.805,374.5379859,0.45798,30.59,56.97,99.153,2.163,605.8,753.5,86.9,438.05,490
8,13.75,-11.041,54.32030107,392.01,372.8422688,0.452365,30.7,56.09,99.1,2.079,585.45,723.6,80.65,436.9,489.45
8,14.25,-11.3555,46.2945,368.815,372.235,0.433465,30.925,55.25,99.054,2.0105,528.4,652,73.43,436.5,489.7
8,14.75,-10.0555,36.763,324.08,371.1000236,0.43017,30.95,55.06,99.01363601,1.989,466.85,581.1,64.95,435.6,488.5
8,15.25,-8.1061330075,20.371,276.65,369.89,0.411676997,30.84,56.44,98.98644934,1.983,393.5,483.8,54.37,431.4,485.9
8,15.75,-6.522639086,11.83386243,240.65,369.5037947,0.39144,30.6,56.755,98.977,1.905,299.25,384.8,40.99,428.9,483.5
8,16.25,-4.2908,-1.3625323545,162,370.58,0.352120402,30.49,58.32,98.973,1.834,207.6,286.6,29.86,426.3,480.2
8,16.75,-2.1804,-3.337449154,80.686,371.4002772,0.287472679,29.67,61.115,98.9745,1.709,96.1,155.8,20.2,422.5,473.1
8,17.25,-0.80303,-5.64905,42.003,372.11,0.22794,28.875,64.96,98.98021531,1.649,15.455,65.69,10.96,419.7,467.2
8,17.75,0.00712145,-4.64625,19.982,373.2357264,0.188145,28.27,66.97,98.982,1.611,-23.93,20.01,4.278,415.7,461.6
8,18.25,-0.00044084,-3.969449081,14.0208237,374.6,0.162586766,27.77,68.87,98.9975,1.65,-40.29,0,1.442,412.8,457.1
8,18.75,0.067761,-2.787841806,8.55765,376.185,0.1577,27.24,69.62,99.01740056,1.682,-40.38,0,0,411.9,453.6
8,19.25,0.073234058,-4.47645,7.73165,376.66,0.14533,27.16,70.855,99.04819244,1.698,-40.335,0,0,410.4,451.8
8,19.75,0.274015929,-4.3163,4.9804,377.605,0.15398,26.83,72.945,99.086,1.727,-40.07,0,0,409.1,449.3
8,20.25,0.33396,-5.1843,8.454907797,378.47421145,0.139710385,26.47,72.49,99.126,1.755,-39.57,0,0,408,448.8
8,20.75,0.12323,-4.0341,5.1687260085,380.3376992,0.14267,26.36,73.755,99.164,1.653,-39.18,0,0,406,447.2
8,21.25,0.36942,-4.549,3.5368,380.2548188,0.133034686,26.155,74.7,99.197,1.6395,-38.905,0,0,404.3,445.7
8,21.75,0.33025,-3.9906,3.7062,381.11,0.128531879,25.995,74.37,99.22124452,1.609,-38.81,0,0,403.8,444.3
8,22.25,0.51249,-4.026309774,3.217635164,381.4855998,0.12248,25.87,75.7,99.23210786,1.619,-38.23,0,0,402.3,443
8,22.75,0.5615,-4.0302476,2.16505,382.36,0.12111,25.7,75.55,99.24864683,1.586,-37.89,0,0,401.5,442.4
8,23.25,0.45449,-4.272224114,1.6187,383.9719584,0.1142,25.375,77.255,99.25502593,1.566,-37.77,0,0,400.7,441.1
8,23.75,0.716015,-4.6599442775,2.2792,385.35321325,0.111425,25.155,78.81,99.247257145,1.581,-38.15,0,0,399.4,440.1
