DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G,APAR
2,2.25,10.2656,-9.02503,1.20908,0.614158,-1.564825,3.62448,428.024,1.13328275,5.71043,88.8300725,-2.8375845,-0.35471445,1.386737,300.268775,307.33555,-3.147625,0.0415426075
2,2.75,11.190425,-11.431525,1.14363,0.6080225,-1.0925,3.593235,428.582,1.12927675,5.74329,88.5899925,-2.745026,-0.310662475,1.5254545,301.13745,309.793925,-3.17,0.0415419675
2,3.25,13.6869,-10.035885,0.985775,0.620832,-1.530975,3.6107,427.8365,1.045379,5.6042875,88.4060475,-3.09409125,-0.3914177,1.500915,297.454925,306.58735,-3.184375,0.041545065
2,3.75,13.36675,-6.52288,1.209285,0.645452,-1.097125,3.747355,427.408,1.081237,5.60542,89.260915,-3.44800325,-0.3801444,1.49321475,300.3516,309.552675,-3.1965,0.0415285275
2,4.25,10.603475,-11.513925,0.970566,0.70316525,-1.91805,3.613215,428.0795,1.03601875,5.41642,87.9822,-3.61936075,-0.308038625,1.47544,294.6622,306.382375,-3.202125,0.041532405
2,4.75,15.50465,-6.802795,0.908496,0.647961,-1.5272645,3.45378,428.038,1.04316825,5.36982,89.663465,-3.2087415,-0.381799775,1.4388045,295.940575,308.162575,-3.215,0.0415308775
2,5.25,10.3934,-10.3353,0.88124375,0.630542,-2.14475,3.48497,428.0675,0.98510375,5.3672825,88.1254,-2.83584475,-0.334117975,1.4865015,297.418625,305.905625,-3.2225,0.04154768
2,5.75,16.3438,-9.34368,0.96070475,0.639858,-2.0233,3.455255,427.9645,1.0414737,5.44844,89.1623225,-2.00255175,-0.316794075,1.397991,299.2955,305.99405,-3.227,0.0415431475
2,6.25,14.672825,-13.2403,0.92371275,0.65515,-2.327625,3.53285,427.31425,0.94775805,5.37984,88.470225,-1.926901,0.466017975,1.73880075,297.01975,304.5734,-3.225625,1.8481485
2,6.75,14.6078,-17.5807,1.2208075,0.58731275,-1.91685,3.3723025,427.0315,1.03335375,5.597855,88.24839,1.855848,15.4072175,5.47929725,297.59845,306.017725,-2.942375,32.7638275
2,7.25,12.86235,-3.32261,1.1781225,0.65565075,-2.0032,3.357885,425.572,1.106549,5.34672,87.0227225,29.7272275,76.03455,20.0160675,297.45175,305.595375,-3.097,115.17065
2,7.75,15.30225,25.089975,0.9300215,0.7232045,-1.37615,3.50317,424.085,1.2758765,5.52536,87.162165,80.89245,138.5946,31.682475,299.00975,308.58455,-3.125,225.34235
2,8.25,24.36885,54.0646,0.884371,0.660655,-1.562625,2.9624575,422.37475,1.304773,5.4181525,87.18705,153.261275,237.110375,47.2694425,298.252875,308.212825,-3.143,386.02195
2,8.75,23.3334,81.23925,0.455755,0.77129275,-1.25245,3.1165925,421.17175,1.525459,5.5546,88.698225,205.5582,303.243625,56.0425975,300.8035,310.43335,-3.16325,504.67155
2,9.25,31.5698,114.3135,1.4252025,0.7868475,-1.34805,3.3335325,422.716,1.664668,5.3800525,87.48855,285.423125,392.6015,70.2647575,301.9717,310.506575,-3.18225,636.87665
2,9.75,26.035525,150.40875,0.428073,0.798745,-0.729775,3.31177,422.212,1.85011975,5.5413,86.405725,316.86015,434.76125,80.827985,303.800925,314.991075,-3.197375,750.56325
2,10.25,45.598475,156.299,0.069291655,0.844403,-0.989299925,3.75842,419.94775,1.882771,5.83769,84.84765,368.262775,489.4569,97.7033925,304.229625,315.282275,-3.208,843.5382
2,10.75,42.70975,227.4355,1.27413,0.841796,-0.2326,3.50244,419.9195,2.02877275,5.74521,83.6553725,390.85065,531.028325,103.6838,304.207775,318.841175,-3.2095,866.197575
2,11.25,40.26535,195.487,-0.0838844,0.8788245,-0.1479,3.950745,420.40925,2.094432,5.7438925,82.7772,435.6268,585.4536,107.3001,305.5584,317.5327,-3.2185,991.274125
2,11.75,50.628725,207.18125,-0.8031655,0.831385,0.7981,3.78214,419.8285,2.35998625,5.4103,80.260125,447.103375,588.0133,104.64255,306.587975,322.74965,-3.219125,979.011925
2,12.25,46.92165,231.42575,-0.1422537,0.875717,0.6022,3.722275,420.151,2.405014,5.6301,81.1493,455.2665,601.6838,101.4595,309.0494,321.8831,-3.22925,898.966975
2,12.75,47.88895,205.2965,-0.7366945,0.9119465,1.4061,3.92274,421.575,2.655897,5.96549,82.03999,435.3939,569.5088,94.92089,309.1253,323.8326,-2.88975,858.240825
2,13.25,41.978725,204.5295,-0.3604575,0.856826,0.8172,4.033625,420.67375,2.681178,5.92252,80.4254,402.4544,529.5651,86.51619,310.6505,320.7658,-3.09175,697.6606
2,13.75,39.5988,165.11675,-0.650698,0.888646,1.7635,4.13549,419.253,2.927063,5.69559,82.2297,373.9604,487.1643,77.33855,311.9082,325.5354,-3.1175,523.2667
2,14.25,30.43945,168.6335,-0.484312,0.83765625,0.7086,3.84167,419.15675,2.796134,5.664505,79.6326,319.2861,433.9362,64.04197,308.5832,319.9882,-3.1485,380.87375
2,14.75,33.498675,121.5285,-0.17128425,0.8299235,1.9617,3.7356625,420.2645,2.9235115,5.7728725,80.676125,233.076275,328.92765,50.38378,312.531575,323.73415,-3.164,340.23995
2,15.25,24.80095,82.3263,-0.44369925,0.841326,1.1327,4.05313,420.66825,2.840542,5.57631,82.8677,188.9218,279.5608,41.45913,307.0771,320.215,-3.1865,220.4354
2,15.75,23.181125,62.7679,-0.671753,0.769872,1.7213,4.00067,421.44525,2.902577,5.8352775,85.1448,105.83595,176.06695,28.289135,307.8906,322.42745,-3.2005,206.458475
2,16.25,27.49195,30.8801,-0.542097,0.79126475,0.8205,3.6238075,423.76125,2.590385,5.6523825,85.6671,30.11794,79.24657,14.34012,304.352,318.3851,-3.207625,121.277
2,16.75,17.67145,-3.66857,-0.0896291,0.6726115,0.87774995,3.535915,425.889,2.508449,5.83702,85.4156,0.6963361,19.31308,5.0560555,305.3083,318.04385,-3.21775,31.2926425
2,17.25,14.339075,-7.1950475,0.350295,0.619359,0.152,3.28458,426.36875,2.132203,5.96065,84.5579,-3.972106,0.09910947,2.080791,301.6797,315.3096,-3.224375,3.42497725
2,17.75,21.0128,-11.25605,0.5003155,0.598254,0.19815,3.36076,426.687,2.1897065,6.115135,83.66992,-5.177607,-0.41202485,1.8597295,302.53515,315.79505,-3.225625,0.0415399625
2,18.25,20.282425,-13.2067,0.57842575,0.5930035,-0.1553,3.36724,426.669,1.920254,5.86179,84.6039,-5.373687,-0.5040538,1.988278,301.1411,313.946,-3.2205,0.0415184425
2,18.75,26.88705,-9.11733,0.7047625,0.5505425,-0.00395,3.391935,426.9155,1.9420175,6.010665,85.263175,-6.0943145,-0.7078581,1.756555,299.2427,314.66985,-2.928,0.041516545
2,19.25,13.7535,-12.9317,0.6290305,0.5856695,-0.3846,3.503945,427.281,1.720294,5.84719,84.3575,-4.269238,-0.5747899,1.784695,300.3487,313.5421,-3.084,0.041518855
2,19.75,15.7259,-15.363,0.9112085,0.561162,0.2538,3.5889975,427.0495,1.6751775,5.9608425,84.385745,-4.5855575,-0.5143422,1.5957005,300.3397,314.7489,-3.1215,0.041527585
2,20.25,14.64535,-12.6017,1.118145,0.65500175,-0.4548,3.73779,427.34,1.496112,5.70468,85.199,-2.522041,-0.4359726,1.523376,298.28,312.3835,-3.1425,0.041521685
2,20.75,14.866625,-8.15462,0.7055115,0.693082,-0.23775,3.70839,427.661,1.49606,5.73006,86.31575,-3.504385,-0.5816919,1.539117,301.0714,313.7362,-3.1655,0.0415251575
2,21.25,13.080475,-9.071745,0.837348,0.6990765,-0.9223,3.841605,428.275,1.393199,5.69807,86.9984,-3.318003,-0.5294878,1.323122,302.5185,310.4147,-3.19,0.041539135
2,21.75,18.2656,-11.311275,1.0894225,0.689766,-0.43199165,3.9836825,428.41575,1.4210495,5.8017875,87.031045,-4.1364265,-0.49693,1.453783,301.44675,313.41085,-3.199,0.0415210775
2,22.25,17.7872,-16.4974,0.9699845,0.659371,-0.810175,3.8141875,427.9535,1.284335,5.8647025,86.8059425,-3.7272,-0.5160615,1.4346805,299.872,309.774425,-3.211125,0.0415220925
2,22.75,14.2876,-11.346,1.04989,0.65896,-0.32166665,3.8163925,428.14,1.2948805,5.7401475,86.2256,-3.219741,-0.50396825,1.4637125,301.899,313.6511,-3.220375,0.0415320425
2,23.25,13.39715,-8.5128575,1.02508,0.570056,-1.21235,3.62495,428.376,1.225633,5.721495,87.0394675,-4.2772845,-0.45871665,1.4627255,300.300125,308.3814,-3.230625,0.0415278075
2,23.75,14.169525,-12.03,1.31767,0.635835,-0.36135,3.61227,428.6425,1.2171795,5.597055,86.3136,-3.9378435,-0.3842218,1.43485,301.9644,312.62,-3.2415,0.0415304025
3,0.25,18.5713,-18.944725,1.084445,0.75278225,1.5102,4.0188775,422.7585,2.21006775,5.97692,81.753125,-8.7253545,-0.734013925,1.7078005,309.07225,321.040325,-2.863,0.04152189
3,0.75,19.97095,-20.331725,1.41952,0.735956,1.014775,3.99334,423.569,2.04679375,6.01672,81.9484675,-8.128835,-0.682222775,1.55591,308.4837,318.752375,-2.555875,0.0415142625
3,1.25,19.0725,-20.329625,1.4594325,0.75105775,1.166375,3.97203,423.53425,2.114925,5.99218,83.13605,-7.69041575,-0.5874016,1.5831565,307.237025,320.290775,-2.730375,0.0415169675
3,1.75,21.435075,-20.072,1.23915,0.80766,1.02775,3.94752,424.11,1.98391575,5.88824,83.74485,-8.38469675,-0.668530475,1.57273125,305.436975,319.272025,-2.763875,0.0415148375
3,2.25,22.55935,-16.2519,1.0258325,0.7783165,1.2598,4.06948,423.3285,2.02340975,5.916355,85.051325,-8.2386395,-0.6125601,1.64001325,308.2122,320.115025,-2.776375,0.04151218
3,2.75,22.53405,-22.0426,1.121005,0.774014,0.792075,3.993975,423.50125,1.90954975,5.942875,85.7904,-9.058317,-0.736819025,1.6029705,305.318,318.43825,-2.790375,0.04151616
3,3.25,19.788825,-24.647475,1.106805,0.7620695,0.94885,3.995445,423.56,1.8056205,5.98466,85.2390175,-7.51125225,-0.643472975,1.5010275,308.098475,318.361775,-2.80775,0.0415209675
3,3.75,22.4842,-20.2407,0.96539475,0.783035,0.634458325,4.00684,423.1605,1.65369675,6.01927,84.8398175,-8.4469835,-0.702112325,1.49694875,307.020575,316.98375,-2.825125,0.0415237
3,4.25,17.3057,-22.2096,0.9113355,0.75118075,0.8587,3.8389075,422.649,1.6506815,5.97551,84.571375,-7.296498,-0.75310305,1.6053335,303.474075,318.118775,-2.84075,0.0415170775
3,4.75,16.78645,-20.9576,1.248315,0.77029325,0.484025,3.9592575,423.1245,1.6105875,6.00077,84.344175,-7.8728465,-0.755203325,1.60835325,305.621075,316.383725,-2.84075,0.0415189475
3,5.25,17.6515,-17.49165,0.88562175,0.8085105,0.540825,4.060405,423.0465,1.55898925,5.978995,86.1148,-6.236927,-0.4904854,1.71342225,305.4335,316.324125,-2.8555,0.72636935
3,5.75,20.850625,-17.0325,1.0090625,0.736414,0.292325,3.96793,422.6875,1.58736075,5.96724,85.4483,-3.37627925,6.191517,3.24486075,304.5351,316.382775,-2.86,20.6360125
3,6.25,18.87145,-13.0947,1.21703,0.753639,0.5821,3.748135,422.38875,1.734106,5.76331,84.1689475,12.0344475,59.5040075,17.5398375,303.547225,317.828525,-2.85125,112.811725
3,6.75,22.177825,-6.62642,1.1938075,0.80553775,0.705975,3.8288875,421.165,1.8668855,5.70073,82.777805,59.414625,116.3348,27.4085425,305.903775,317.943675,-2.558,254.899425
3,7.25,24.2869,37.73835,0.656026,0.829025,1.574575,3.82707,418.828,2.16329475,5.7829925,81.078175,149.439325,235.4529,44.6886675,307.9318,319.899325,-2.722,435.121725
3,7.75,27.27645,67.3344,0.0366452,0.845936,1.420925,3.94443,418.58525,2.303521,5.5262375,79.24115,203.83905,309.085825,57.285965,306.423875,321.14505,-2.7485,609.606425
3,8.25,32.040075,113.871,0.10616,0.8599745,2.0807,3.9141275,418.02475,2.62187125,5.632925,78.60675,291.7921,411.518125,75.7977275,308.18005,326.548875,-2.77925,753.601025
3,8.75,38.2083,144.21275,-0.2215335,0.906624,1.9706315,4.12063,417.79725,2.6564755,5.50136,78.3319,364.09255,501.32995,91.502315,309.510475,327.808125,-2.8045,933.937475
3,9.25,34.6989,176.764,-0.840501,0.8572095,2.718825,4.19663,416.743,3.04101325,5.65506,77.165725,451.124,609.467425,105.71655,312.74655,331.64925,-2.82625,1082.66375
3,9.75,46.4129,212.121,-1.41412,0.91688075,2.8887855,4.3279125,416.93,3.053627,5.8256725,77.1882925,468.4535,641.444225,114.355575,314.503425,334.640925,-2.8265,1185.43475
3,10.25,42.5132,234.958,-1.0140405,0.9541685,3.7967,4.69207,417.753,3.460841,5.68769,75.0214,535.2443,707.8575,126.8418,317.2482,336.5709,-2.85,1262.0125
3,10.75,45.433475,266.782,-1.14425,0.9703135,3.53955,4.57007,416.92275,3.4077115,5.61375,74.497,565.55775,745.9162,132.08385,316.4809,338.3725,-2.86175,1343.4775
3,11.25,44.4146,261.3505,-1.73871,0.9932385,4.5461,4.5339575,416.45775,3.910054,5.725875,73.43459,594.524,787.7722,132.3071,320.9949,342.6152,-2.860375,1371.065
3,11.75,45.693875,281.2585,-1.1495875,0.960221,4.4891585,4.64741,416.11925,4.005587,5.5892675,74.202645,603.1384,797.82685,134.4954,318.1205,342.1337,-2.86125,1397.792
3,12.25,48.8071,281.282,-1.44338,0.9459355,5.3342,4.8154475,416.513,4.374291,5.40357,74.1209,616.483,805.8623,131.6414,320.5261,347.7807,-2.865875,1395.099
3,12.75,49.5997,277.0635,-1.2731575,0.9247545,4.9203,4.149345,416.949,4.2592545,5.59623,74.29839,597.5109,779.71005,125.1271,317.8057,344.2715,-2.430875,1332.686
3,13.25,51.511475,271.38725,-1.17597,1.0044925,5.801,4.2261325,416.838,4.593935,5.77377,72.7047,567.0488,735.7543,115.6249,321.9973,348.7765,-2.710375,1172.35175
3,13.75,44.9236,248.399,-1.30916,0.9896005,5.5706,4.4412475,416.95,4.618268,5.64456,70.819195,523.94225,678.8341,105.66705,318.95815,346.87175,-2.7715,979.0833
3,14.25,40.8205,221.93775,-1.0323375,0.9453675,6.2904,4.36142,417.19,4.815109,5.8046675,72.9882,455.23,598.8612,89.03557,321.7908,349.5153,-2.8095,599.555225
3,14.75,39.49055,187.43825,-0.5862435,1.0123175,5.87965,4.5955075,417.301,4.7367145,5.4896,73.0082,409.1856,539.37145,79.17118,316.92965,345.31565,-2.841625,348.642275
3,15.25,35.8984,160.967,-0.68104825,0.92870825,6.499499,4.2543925,417.202,5.041774,5.72831,70.96269,319.5755,444.2072,63.63509,322.6159,347.4255,-2.864,566.7498
3,15.75,31.712825,124.2825,-0.5934555,0.86902475,5.78095,4.1424475,417.12,4.719152,5.65765,68.801945,251.51755,351.2483,52.44163,317.8157,343.09065,-2.8805,450.334975
3,16.25,30.85875,83.89635,-0.5699645,0.876324,6.450999,4.249455,417.2305,4.877525,5.91972,67.4539,141.3111,236.8261,35.65276,318.4333,343.9041,-2.91775,310.982975
3,16.75,23.57305,35.22335,-0.476741,0.8282765,5.413,3.870755,417.734,4.6267975,6.051915,71.28259,62.59059,130.3821,21.711685,313.77475,338.75335,-2.931375,153.308575
3,17.25,25.71205,1.73515,0.226001,0.802599,5.3383,4.09381,418.65,4.3852,6.04433,71.6945,1.984281,23.81059,5.678398,316.2423,337.2133,-2.919,46.731735
3,17.75,18.6451,-9.97777,0.44840675,0.83703825,4.19715,4.02888,419.79775,3.882489,5.97397,73.813895,-7.9419765,4.288479,3.012721,310.0915,332.9733,-2.92125,6.81774675
3,18.25,19.42605,-13.9441,0.513277,0.812456,4.477,4.26604,420.232,3.701921,6.01981,74.0984,-9.63555,-0.9793313,1.922642,314.3509,332.618,-2.90925,0.04152743
3,18.75,19.8516,-18.5074,0.57951975,0.797771,3.41315,4.33384,420.38725,3.2281585,6.088045,76.939695,-10.097735,-0.98091815,1.772792,310.6737,328.9517,-2.569,0.0415048275
3,19.25,21.1948,-17.70955,0.872738,0.81318,3.68,3.9948075,420.5095,3.113342,5.9586625,77.1813,-9.473757,-0.7641414,1.726313,312.3999,329.7641,-2.75825,0.04151018
3,19.75,19.79565,-17.58465,1.07311,0.866665,2.77195,4.21734,420.80825,2.7989135,6.1149425,78.050645,-8.772016,-0.76170225,1.780458,311.8543,327.18865,-2.792375,0.0415074775
3,20.25,19.948575,-15.81085,0.797661,0.786238,3.0684,3.976825,421.673,2.791165,6.0871,79.0851,-8.994131,-0.7221485,1.794621,310.948,327.9943,-2.794,0.04151362
3,20.75,24.9106,-20.88175,1.0798325,0.7530055,2.45,4.022115,421.54625,2.614052,6.06418,79.8336,-8.2456305,-0.8196143,1.85547,307.09705,324.32005,-2.808,0.0415051375
3,21.25,22.76345,-18.551225,0.88517825,0.7796145,2.6071,4.2654775,422.314,2.597862,6.05424,79.599,-9.15952,-0.8775536,1.681787,308.1975,326.0131,-2.814875,0.04151387
3,21.75,24.1031,-22.043925,1.11726,0.7373785,2.19825,4.30947,422.04,2.4563575,5.97459,81.0109,-8.752949,-0.69221275,1.712582,309.7267,323.3255,-2.83125,0.041513905
3,22.25,18.5483,-15.22415,0.965717,0.806658,2.4874,4.0899375,421.871,2.482305,5.9691075,80.73109,-8.628709,-0.7077023,1.786351,311.5635,324.7086,-2.84525,0.04150944
