DOY2,HR2,CO2,FC,SC,G_1_1_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,USTAR,WS_1_1_1
1,0.25,422.093246425,0.080499999,0.0075625,-5.6012063025,-20.41489983,-0.702932,-0.80664673425,-0.2965487465,96.845645905,71.66122437,-22.0195474625,0,-3.43416106725,0.06749999875,-2.888700664,0.074125001,1.0216983705
1,0.75,422.74375155,0.1194829975,0.00177499975,-5.62208795525,-13.80285025,-0.229084499,-1.84318006,-0.402849741,96.854860305,71.70288086,-22.13883877,0.048646454,-5.49558866,0.07525,-2.882819235,0.0865999985,1.0857212245
1,1.25,422.407257125,0.14413249875,-0.027249999,-5.646112442,-23.8230991375,-0.476550013,-0.667268991,-0.40431350425,96.84233093,71.74453735,-22.3484988225,0.042786591,-7.2272005085,0.0749999995,-2.90405356875,0.113026001,0.854136229
1,1.75,422.1679993,0.217860498,-0.0381,-5.5417650935,-23.517549995,-0.222256005,-1.21084199875,-0.128905997,96.8441829725,71.28630066,-22.043568615,0.042786591,-3.1560085415,0.0805000015,-2.868514299,0.1034722475,0.855795979
1,2.25,420.7869949,0.12990875375,-0.03060000075,-5.547999859,-15.04020023,-0.350196987,-0.12615900125,-0.11493924975,96.84042358,70.82806396,-22.1338253,0.051886968,-5.814091206,0.079000004,-2.7952871325,0.075674999,0.858655989
1,2.75,420.86749265,0.1050935015,-0.0166,-5.57432985325,-20.564975265,-0.169670243,-0.01443650225,-0.005116,96.839210515,70.78640747,-22.353242875,0.043133244,-7.95528936375,0.07650000025,-2.783690691,0.0987007525,0.8164463785
1,3.25,413.973999,0.1058945025,-0.0274,-3.9482860565,-13.41030025,-0.4132547605,-1.97081998,-0.231474996,96.787921905,70.24485779,-23.165722845,0.0584483535,-12.720085145,0.0545000005,-2.768841505,0.069150001,0.7893815335
1,3.75,413.976753225,0.082699999,-0.06197500025,-3.860013723,-13.21029997,-0.1243419985,-1.90865501725,-0.1740805025,96.78586197,70.7343349425,-22.37581062,0.0423560765,-11.929152485,0.05924999975,-2.768841505,0.06235000025,0.87947608525
1,4.25,413.347007725,0.0958000015,-0.01945000075,-3.8949394225,-15.407900335,-0.156733006,-1.9805299345,-0.1608662535,96.7721099875,71.2238197325,-22.8723278,0.0450943705,-11.5441224575,0.0632500015,-2.775859177,0.06959999725,0.84469674525
1,4.75,413.430244475,0.13467125175,-0.0248250005,-3.933086455,-22.092675205,-0.219512001,-1.20096549425,-0.15750675275,96.769903185,71.5154190025,-23.23343086,0.0495025365,-9.75866103175,0.0657499995,-2.775788784,0.113748999,0.9242563995
