DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.06175,0.31,-4.036,-3.5595,3.5295,-9.1675,-1.215,-118.91075,-28.994,-166.65,-20.278,-1.2875,0.75
1,0.75,0.07,0.34675,-3.94325,-3.4415,3.4215,-9.2425,-1.73,-119.48075,-28.56025,-160.39,-25.275,-1.975,0.726
1,1.25,0.07,0.29225,-4.10575,-3.4355,3.4005,-8.8675,-1.49,-120.03075,-31.43325,-163,-29.34,-0.95,0.728
1,1.75,0.062,0.29225,-4.031,-3.6405,3.5465,-8.9025,-1.2,-117.35025,-26.71,-195.2,-34.59875,-1.2335,0.704
1,2.25,0.07,0.30625,-3.87675,-3.9975,3.26,-9.08,-1.305,-117.836,-25.42475,-177.5275,-29.8755,-1.5305,0.705
1,2.75,0.08,0.469,-3.94575,-4.122,3.154,-8.9425,-1.19,-118.032,-30.054,-182.918,-26.474,-0.9575,0.69
1,3.25,0.053,0.333,-3.9835,-3.724,3.384,-8.92,-1.4,-118.432,-28.427,-179.62875,-34.90575,-1.2595,0.6825
1,3.75,0.08,0.25,-4.063,-3.83825,3.362,-8.935,-1.365,-115.32175,-31.50375,-160.752,-42.15,-1.3225,0.6675
1,4.25,0.063,0.3065,-4.065,-3.7655,3.836,-8.9,-0.945,-117.18525,-24.6375,-165.34125,-39.727,-0.75325,0.6525
1,4.75,0.08,0.29,-4.12025,-4.073,3.742,-8.8725,-1.58,-115.28725,-24.93725,-194.29,-41.922,-0.68575,0.64
1,5.25,0.07,0.27925,-4.4355,-4.60775,3.832,-8.865,-0.82,-117.71475,-33.39125,-172.556,-36.8385,-1.15,0.6375
1,5.75,0.09,0.245,-4.554,-4.6725,3.874,-8.7225,-1.08,-119.7615,-25.96275,-197.0195,-22.53375,-1.7,0.655
1,6.25,0.07,0.44,-4.41625,-4.45775,4.004,-9.0125,-1.33,-118.97575,-29.08475,-192.132,-20.978,-0.6015,0.67
1,6.75,0.07225,0.24675,-4.076,-4.35275,2.862,-6.7475,-0.695,-118.30075,-29.51275,-184.2525,-12.111,-0.63,0.685
1,7.25,0.06,0.3225,-4.241,-4.4075,2.492,2.8325,0.18,-106.50275,-27.51575,-217.55425,-27.505,-0.6555,0.6975
1,7.75,0.07,0.205,-4.11675,-4.0875,2.706,9.9075,0.465,-96.98,-29.4495,-228.2915,-30.3955,-1.41,0.72
1,8.25,0.06,0.23,-3.98625,-3.7325,2.526,21.3425,2.985,-41.48325,-29.71825,-142.4075,-49.80875,-1.62,0.7375
1,8.75,0.06225,0.07225,-3.531,-3.331,2.562,36.5925,4.245,10.7115,-33.2505,-117.658,-16.4805,-5.2655,0.755
1,9.25,0.07225,0.075,-3.10175,-2.3875,2.926,44.27,6.57,7.54125,-21.31775,-76.491,-25.83125,-5.186,0.775
1,9.75,0.11,0.21675,-3.18825,-1.84275,3.296,53.84,5.145,11.86275,-19.624,-49.23475,-53.4575,-7.775,0.7875
1,10.25,0.13,0.51,-2.97575,-1.776,3.128,47.675,5.815,7.7895,-9.5265,-67.239,-24.9255,-8.9335,0.825
1,10.75,0.18,0.4845,-2.51175,-2.15375,3.31,77.175,8.12,13.151,-22.79375,-42.64,-44.794,-9.6635,0.85
1,11.25,0.2,0.682,-2.30625,-2.12,3.444,98.23,9.96,18.236,-10.41875,-4.39,-5.63375,-10.3885,0.8875
1,11.75,0.2,0.61375,-2.227,-1.898,3.338,101.875,10.575,17.29675,-19.6795,0.780500000000001,-15.38275,-9.665,0.89
1,12.25,0.19,0.646,-2.34075,-2.21,3.304,69.599,7.33,11.2735,-18.79075,5.518,-7.2395,-10.45,0.8875
1,12.75,0.2425,0.6075,-2.0305,-1.905,3.238,73.38875,7.165,7.108,-43.86025,9.197,-10.788,-8.775,0.885
1,13.25,0.195,0.505,-1.831,-0.92,3.1375,51.16625,6.155,8.48825000000001,-3.958,2.581,-17.83125,-8.54675,0.8875
1,13.75,0.2,0.615,-1.81,-0.87125,3.75625,39.7825,4.195,5.66625000000001,-5.80675,-10.53,-32.9,-8.4845,0.89
1,14.25,0.19275,0.642,-1.90625,-1.231,3.83,32.16,5.45,2.30325,-5.953,-1.2825,-25.41,-7.59325,0.89
1,14.75,0.179,0.4555,-1.73975,-1.46375,3.796,25.02,3.855,2.9885,-10.1785,-5.69475,-14.00625,-7.21,0.89
1,15.25,0.185,0.503,-1.87575,-1.4,3.54,20.8825,2.355,-1.9095,-11.21775,-49.9385,-27.67175,-6.7365,0.89
1,15.75,0.12,0.3355,-1.73025,-1.202,3.62,13.4675,1.295,-19.704,-11.0515,-22.78375,-33.344,-5.80025,0.89
1,16.25,0.09,0.2425,-1.9465,-1.2725,3.89,8.4915,0.4185,-46.946,-11.01675,-84.589,-29.689,-4.4685,0.875
1,16.75,0.07,0.21,-2.19625,-1.905,4.6255,0.511,-0.94,-85.724,-7.3525,-124.754,-26.5935,-3.305,0.8775
1,17.25,0.0625,0.2025,-2.77875,-1.925,4.19575,-11.6085,-4.17825,-116.654,-16.3185,-164.73625,-25.978,-1.92525,0.8775
1,17.75,0.06,0.20825,-2.97075,-2.30925,3.66225,-10.69075,-2.10625,-117.512,-23.2065,-107.062,-37.76375,-1.44,0.8775
1,18.25,0.06,0.2555,-2.672,-2.525,3.0325,-9.07,-0.85,-117.03,-29.5645,-144.52,-56.69775,-1.867,0.8625
1,18.75,0.07225,0.275,-2.46525,-2.4675,3.15975,-8.89625,-0.73525,-112.54,-33.24,-140.195,-33.8025,-1.495,0.8625
1,19.25,0.082,0.25,-3.063,-2.512,3.0715,-8.731,-0.9715,-113.976,-31.16475,-166.83,-49.41875,-1.2955,0.8575
1,19.75,0.08225,0.3045,-3.08575,-2.56625,3.38825,-8.861,-0.8605,-115.358,-30.73,-159.965,-28.06,-1.62125,0.847
1,20.25,0.07,0.2825,-3.51625,-3.19,3.772,-8.94975,-0.7945,-114.738,-27.596,-179.43325,-25.66175,-0.946,0.847
1,20.75,0.0725,0.30825,-3.51325,-3.21875,3.62875,-8.84,-1.05925,-115.31,-29.934,-168.045,-47.31975,-1.005,0.83925
1,21.25,0.06,0.24,-3.24925,-2.91,4.2115,-8.70875,-0.8215,-115.648,-32.184,-163.152,-34.18,-1.83225,0.826
1,21.75,0.07,0.24675,-3.234,-2.90075,3.93425,-8.70325,-1.444,-117.894,-25.38,-172.606,-45.72675,-2.6355,0.81825
1,22.25,0.07,0.27225,-3.8995,-3.439,3.8325,-9.27525,-1.10675,-119.986,-27.908,-165.2965,-39.14375,-1.7225,0.8005
1,22.75,0.072,0.329,-3.7685,-3.24375,3.882,-8.4355,-0.75575,-118.888,-28.28,-171.4825,-24.347,-1.0385,0.795
1,23.25,0.07,0.37,-3.73475,-2.94775,4.31175,-9.0985,-1.32775,-118.9,-28.806,-195.7385,-43.29,-1.3915,0.7795
1,23.75,0.08,0.3335,-3.64025,-2.7115,4.1565,-9.14875,-1.314,-121.106,-26.512,-153.99925,-33.684,-1.5345,0.77175
2,0.25,0.07,0.34,-4.16425,-1.47,6.13125,-8.9135,-1.814,-105.9105,-32.935,-186.55325,-42.61225,-2.66,0.955
2,0.75,0.06375,0.2145,-4.20525,-1.685,6.20275,-8.381,-1.3705,-107.36225,-33.7,-174.0135,-30.515,-1.5915,0.955
2,1.25,0.05,0.279,-4.286,-1.841,6.119,-8.5115,-1.12775,-105.75425,-24.765,-156.99725,-39.40075,-2.046,0.9625
2,1.75,0.01,0.278,-4.487,-2.1305,6.18125,-8.8085,-1.21425,-104.84775,-30.72375,-128.10725,-28.4935,-1.9175,0.97675
2,2.25,0.057,0.2775,-2.83225,-2.38,5.98975,-8.9265,-1.798,-101.6535,-29.8895,-129.6325,-57.81075,-1.439,0.971
2,2.75,0.0555,0.49375,-2.868,-2.42,5.993,-8.641,-1.918,-99.163,-34.885,-175.02625,-36.47,-1.5915,0.971
