DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,LW_IN,LW_OUT,VPD,CO2
1,11.25,0,-5.707935885375,-81.30185,2.5925215,-39.606785,-2.8594355,53.25976,0.0265,96.52452,4.6445225,-45.85725,7.4427975,-3.42779775,0.22084925,-16.8665125,-21.49905,-22.8261275,-24.4346325,-21.26953875,-24.1120425,163.704,159.18875,0,397.024835
1,11.75,0,-9.68260178215,-58.33867889175,4.629935,-38.8918925,-2.86604,53.9517025,0.02691,96.532,6.230879,-42.33951,8.90347625,-3.40765175,0.24075525,-16.8085575,-21.3345825,-22.95412,-24.44256,-21.12974625,-24.29466625,162.228,162.12675,0,396.48146
1,12.25,0,-9.1928773635,-58.952636771,5.34532,-37.950245,-2.8716185,54.221995,0.0305,96.52696,8.2437515,-47.9905,11.4755625,-3.42698875,0.276129375,-16.74949,-21.16867,-22.9511075,-24.4123325,-20.97583,-24.48070875,165.68125,166.1665,0.0398777,396.365045
1,12.75,0,-5.1274983045,-55.211160252,5.340244,-37.32491,-2.8475555,52.93999,0.02602,96.5032875,9.470622,-46.8096,11.336455,-3.43982025,0.264543,-16.6917975,-21.04189,-22.9641775,-24.49417,-20.8371075,-24.665515,168.91225,169.57975,0.08768495,397.456175
1,13.25,0,-5.4265708353,-63.36587399375,5.64246375,-36.6534225,-2.835638,55.92423,0.02582,96.459625,9.173738,-45.59675,11.075425,-3.450913,0.22424995,-16.6638175,-20.9157625,-22.9862725,-24.5648875,-20.68816875,-24.8349325,171.4445,172.66725,0.006632775,397.58692
1,13.75,0,-10.58301208625,-58.40471391,4.7223415,-36.38608,-2.79899875,55.10041,0.02164,96.47709,7.2924715,-43.957495,9.85736125,-3.427548,0.259966475,-16.676505,-20.78192,-23.027605,-24.58557,-20.56015625,-25.0044825,173.30975,172.41325,0,395.696225
1,14.25,0,-7.985102113,-53.069395703,3.3405635,-36.40141,-2.7802825,56.622545,0.0272025,96.5078,4.214861,-48.069975,4.769497,-3.3890265,0.27661645,-16.701715,-20.676525,-23.09414,-24.79622,-20.43785,-25.32002,172.134,172.82525,0,395.626135
1,14.75,0,-6.3664875969,-48.997087224,0.780167,-37.23832,-2.78240275,54.48056,0.0324025,96.52427,2.03588525,-49.7208,1.6190925,-3.3245815,0.27350825,-16.6982,-20.486595,-23.185975,-24.7440525,-20.3227025,-25.04177875,171.8295,171.5885,0,396.939815
1,15.25,0,-7.937595577975,-50.955369785,0,-38.203115,-2.78428575,56.564425,0.03136,96.5093,0.527277775,-49.8916675,0.452573175,-3.301911,0.26612975,-16.7137175,-20.3191325,-23.3128325,-24.82564,-20.235865,-24.8805925,170.3015,166.379,0,395.7709
1,15.75,0,-10.610805,-71.71848976,0,-39.116495,-2.7295575,56.2965,0.0320625,96.4828875,0,-51.19467,0.05863584,-3.281796,0.25423045,-16.72581,-20.166215,-23.48436,-24.9526,-20.25705,-24.82319,167.639,162.36975,0,396.5381875
1,16.25,0,-6.774598245625,-51.7076,0,-39.44626,-2.75399,55.4459,0.0312725,96.48194,0,-50.91462,0.00326921775,-3.242444,0.24498305,-16.73119,-19.970785,-23.66584,-24.98398,-20.28166,-24.61005,165.377,159.25925,0,397.0409225
1,16.75,0,-7.293413421475,-57.7080144025,0,-39.68469,-2.797729,55.487415,0.02821,96.467495,0,-52.07034,0,-3.2494075,0.2220525,-16.72863,-19.754915,-23.87672,-25.0462,-20.32736,-24.38995,161.92725,158.54175,0,397.0351125
1,17.25,0,-15.189375,-90.4773772525,0,-39.667285,-2.82322,55.2578,0.027975,96.4481575,0,-51.146095,0,-3.2704865,0.250625,-16.692935,-19.53482,-24.11202,-25.0725,-20.38462,-24.16118,162.10925,157.1715,0,397.0174
1,17.75,0,-9.5102076539,-52.2253,0,-39.716375,-2.8187275,54.41755,0.031795,96.4416625,0,-48.75892,0,-3.289787,0.26809,-16.636495,-19.30393,-24.3757,-25.08544,-20.46675,-23.93514,161.6655,155.89275,0,394.5091525
1,18.25,0,-18.37262,-84.803375,0,-39.728195,-2.820292,55.7105625,0.03279,96.43412,0,-48.43883,0,-3.312519,0.255165,-16.59197,-19.083745,-24.6741,-25.09332,-20.56475,-23.71583,161.359,154.7515,0,394.7637
1,18.75,0,-11.22608,-73.25387657875,0,-39.727555,-2.837671,53.427205,0.02625,96.41504,0,-49.97226,0,-3.3099005,0.220494,-16.536535,-18.995475,-25.00188,-25.11908,-20.70276,-23.49576,161.9345,153.9935,0.0232048,393.6190275
1,19.25,0,-10.1954015,-65.79994255625,0,-39.72891,-2.8582395,54.0340725,0.028475,96.402925,0,-47.901805,0,-3.2914385,0.220947,-16.4773,-19.125695,-25.2027,-25.16262,-20.85355,-23.29059,160.71925,153.1815,0,394.8834625
1,19.75,0,-15.29618,-83.7186,0,-39.7283,-2.879144,56.1050075,0.031435,96.4073525,0,-51.7932,0,-3.30689075,0.2564325,-16.40406,-19.7083825,-24.8860625,-25.080535,-20.95661,-23.08157875,160.7055,153.42325,0,393.9725875
1,20.25,0,-13.18565735425,-81.59557,0,-39.7295675,-2.8968045,55.142375,0.03194,96.438225,0,-48.81188,0,-3.3296805,0.24918325,-16.36624,-20.3046325,-24.702445,-25.06676,-21.1440725,-22.90765625,160.765,153.246,0,394.78329
1,20.75,0,-9.126022264,-65.8765,0,-39.729,-2.90324975,55.2117225,0.0296025,96.46297,0,-49.76723,0,-3.3077495,0.240631275,-16.3278775,-20.9118,-24.5725075,-25.0283125,-21.36308625,-22.7388575,160.26875,153.1475,0,394.67965
1,21.25,0,-9.2778965,-62.9278,0,-39.7299975,-2.90145875,55.5230875,0.0224625,96.480975,0,-47.79283,0,-3.2453215,0.25477,-16.312605,-20.95592,-24.474015,-25.0112275,-21.5957,-22.7655575,160.1295,153.89225,0,395.5367625
1,21.75,0,-7.373065,-67.8415,0,-39.729525,-2.88171,55.6101,0.02556,96.48626,0,-48.927895,0,-3.24269825,0.249281,-16.2887675,-21.011085,-24.4100975,-24.9956025,-21.86189,-22.9396,160.0175,154.0465,0,394.8719875
1,22.25,0,-12.4245,-111.2264,0,-39.7287,-2.88488125,55.54572,0.029925,96.46208,0,-50.4443625,0,-3.25672325,0.2219505,-16.2720575,-21.07402,-24.4190125,-24.9622725,-22.138025,-23.13984125,159.85125,153.83875,0,395.11
1,22.75,0,-7.76892,-74.17432238425,0,-39.7290525,-2.88895525,55.26148,0.03082,96.46594,0,-50.73185,0,-3.25441575,0.26184225,-16.2496,-21.165335,-24.4534775,-24.93539,-22.433225,-23.35598375,160.18,153.84175,0.0331212,394.49948
1,23.25,0,-9.75545703285,-62.917745421,0,-39.7302175,-2.9046475,56.38748,0.03445,96.45958,0,-52.3397375,0,-3.251853,0.25125015,-16.2336525,-21.25082,-24.12005,-24.8982875,-22.7418675,-23.626215,159.975,153.7275,0.0047448,394.6945875
1,23.75,0,-9.90378724875,-57.2627243125,0,-39.7292875,-2.89139175,56.43574,0.0305575,96.43825,0,-52.73168,0,-3.220564,0.25163845,-16.2434825,-21.2790625,-23.804455,-22.8134325,-22.40091625,-21.3938725,159.956,153.9885,0,396.42147
2,0.25,0,-13.56626251925,-55.06715,0,-36.921445,-2.77847825,50.8748,0.032795,97.27413,0,-50.700875,0,-2.48883875,0.25489535,-13.7051,-14.2887,-12.26338,-13.1615475,-11.594745,-12.01620625,142.95,164.1835,0,389.8850375
2,0.75,0,-14.721625,-61.125175,0,-37.08661,-2.74091,51.9696025,0.02693,97.3023025,0,-45.5167,0,-2.443334,0.23033335,-13.5446325,-14.2673,-12.25641,-12.853085,-11.65017375,-12.008325,140.93,165.26875,0,388.162555
2,1.25,0,-7.0919375,-68.02165818225,0,-37.273735,-2.7377905,52.35665,0.036195,97.30942,0,-48.689075,0,-2.516343,0.2431925,-13.63275,-14.393975,-12.2987675,-12.7749775,-11.63117,-12.00076125,141.496,165.63475,0,395.083775
2,1.75,0,-9.753815,-71.5788,0,-37.252265,-2.7500825,53.801725,0.029645,97.2527925,0,-50.18252,0,-2.5782525,0.258971,-13.7141,-14.42045,-12.3036075,-12.71949,-11.61390125,-11.9754175,140.875,165.42825,0,388.104
2,2.25,0,-5.434003296375,-51.57131,0,-37.625415,-2.7791775,53.3309,0.0269675,97.25319,0,-49.217,0,-2.573925,0.24931085,-13.765425,-14.452925,-12.324035,-12.7128475,-11.5782225,-11.95269125,140.4005,165.4735,0,386.5520975
2,2.75,0,-9.03967625,-44.1978620075,0,-37.4925775,-2.760865,52.93984,0.0281725,97.2517225,0,-50.3173575,0,-2.55935,0.27118515,-13.748875,-14.478625,-12.3233025,-12.7230475,-11.5418725,-11.9342775,139.72875,164.9065,0,376.54456
2,3.25,0,-10.121947659,-68.82057049075,0,-37.564035,-2.791139,54.68279,0.031925,97.2434525,0,-49.4107,0,-2.608245,0.27829795,-13.73595,-14.481075,-12.1821975,-12.72348,-11.52113125,-11.94980875,139.86,165.34225,0,382.9789
2,3.75,0,-9.17388842625,-50.62662,0,-37.777955,-2.7770425,50.9142,0.0324,97.229105,0,-49.1878,0,-2.6044575,0.24560715,-13.7014,-14.5184,-12.1586025,-12.7401725,-11.50846125,-11.94263375,139.355,161.76325,0,387.102305
2,4.25,0,-12.88734377825,-69.9828725,0,-38.0934925,-2.7694,55.96477,0.033015,97.202235,0,-45.02278,0,-2.58515,0.2366515,-13.717975,-14.562175,-12.196325,-12.74451,-11.48037875,-11.95705875,138.226,160.4595,0,393.9002075
2,4.75,0,-8.02641653575,-57.8747725735,0,-38.44554,-2.794268,54.8429375,0.030338,97.1873,0,-48.2355825,0,-2.62832,0.26267325,-13.7248,-14.5642,-12.238825,-12.741105,-11.4823025,-11.969675,137.32925,160.48575,0,394.14873
2,5.25,0,-10.57545,-47.507175424,0,-38.21898,-2.78244225,53.46448,0.02856,97.1686425,0,-46.90667,0,-2.6170575,0.25366675,-13.74635,-14.5502925,-12.27777,-12.7498175,-11.44233125,-11.98382625,136.18475,160.659,0,395.1345375
2,5.75,0,-7.0237266045,-58.08303,0,-37.8466425,-2.792133,54.11369,0.0288975,97.12382,0,-44.3809875,0,-2.6289925,0.2791715,-13.7499,-14.5350075,-12.3146375,-12.75586,-11.4312975,-11.9932675,136.4,159.9955,0,378.127305
2,6.25,0,-3.90776707505,-57.264025,0,-38.2645075,-2.79171975,52.648305,0.02939,97.10726,0,-44.97269,0,-2.62135,0.2556634,-13.776325,-14.474315,-12.3271575,-12.7508725,-11.42794375,-11.9984375,135.83,158.78475,0,391.390235
2,6.75,0,-6.84912964045,-50.741373032,0,-38.4611775,-2.79417725,52.50005,0.0298575,97.1037825,0,-48.04552,0,-2.6335575,0.25641875,-13.780575,-14.41283,-12.276825,-12.7544025,-11.4380025,-12.006395,135.259,158.624,0,392.98278
2,7.25,0,-9.03054823135,-47.2039275,0,-38.771325,-2.79291,54.02273,0.0364,97.0395175,0,-46.69374,0,-2.62755,0.239586925,-13.797,-14.374,-12.2251,-12.7498,-11.42595,-12.0148,134.49,157.76875,0,394.61824
2,7.75,0,-8.22206475,-55.31325,0,-38.974175,-2.79195,54.4098375,0.030255,96.9994625,0,-42.487275,0,-2.6417,0.2622265,-13.8105,-14.38075,-12.1751,-12.7755,-11.44025,-12.03165,133.72,158.9445,0,386.646525
2,8.25,0,-5.14227943325,-42.43682996575,0,-39.076225,-2.7749925,52.64278,0.033275,96.966485,0,-42.23508,0.0066508235,-2.62655,0.2534932,-13.8275,-14.42275,-12.1288,-12.8391,-11.45345,-12.11775,133.343,156.92025,0,394.894875
2,8.75,0,-8.47534798535,-54.58274455,0,-39.0713,-2.79635,50.84728,0.0240125,96.99925,0.018100225,-46.8477,0.185632575,-2.6637725,0.2402241,-13.84025,-14.3985,-12.0746,-12.9033,-11.4698,-12.0658,133.54325,155.34825,0,396.28935
2,9.25,0,-6.6683575,-59.854756313,0,-38.98125,-2.7462,50.1755,0.03174,97.0993375,1.5078775,-44.0264075,2.3718065,-2.601175,0.29631475,-13.86675,-14.36075,-12.031,-12.9133,-11.4774,-12.0685,135.171,155.59925,0,398.636575
2,9.75,0,-9.0117518123,-61.3486425,2.460935,-37.56025,-2.744315,48.70695,0.02922,97.29191,5.61643,-48.0856,7.819155,-2.59285,0.2666114,-13.888,-14.3465,-11.9806,-12.8928,-11.48555,-12.0702,136.525,156.8395,0,398.56835
2,10.25,0,-7.33564,-58.5102,4.91960375,-35.4738,-2.75798,47.7819025,0.0301675,97.326045,12.928125,-48.566675,13.60204,-2.5611,0.267262,-13.9125,-14.37095,-11.9558,-12.8712,-11.47765,-12.09185,137.9685,158.3915,0,396.9769425
2,10.75,0,-5.0182627088,-61.370025,10.549115,-33.384025,-2.749595,44.26053,0.03733,97.3480525,20.7765,-50.4840225,20.2901,-2.5914,0.2777117,-13.92225,-14.4522,-12.1065,-12.8677,-11.5008,-12.11255,138.285,163.752,0,391.5078
2,11.25,0,-10.85486286,-71.97225,16.555325,-31.951975,-2.762765,42.14758,0.03078775,97.3674,30.21815,-57.9379625,30.38259,-2.552185,0.3012295,-13.996,-14.4695,-12.2901,-12.863,-11.5027,-12.1298,137.99,172.194,0,389.6465625
2,11.75,0,-4.2398,-44.5384,17.7648175,-29.6041,-2.7597725,40.3564075,0.029095,97.2736925,35.075275,-57.6626175,39.8653375,-2.5433975,0.33042185,-14.05575,-14.49175,-12.498,-12.8607,-11.5602,-12.16275,139.59375,176.60675,0,394.69421
2,12.25,0,-3.5825014618,-41.78189,17.81592,-27.567925,-2.7502575,38.2700375,0.0309,97.287,39.778125,-53.26544,38.900435,-2.5673875,0.3037085,-14.12025,-14.575,-12.5776,-12.864,-11.589,-12.17905,141.13125,182.0085,0,394.8103375
2,12.75,0,-4.5702225,-41.6614,20.2662625,-26.82705,-2.7363675,38.18966,0.0299025,97.31861,44.478875,-60.5420975,40.4373,-2.56538,0.353626425,-14.17375,-14.72175,-12.5968,-12.8588,-11.62355,-12.2118,142.59,188.4985,0.04600952,395.6780375
2,13.25,0,-4.722991630125,-37.868125,23.90008,-25.95475,-2.74253,35.289165,0.02905,97.3435675,43.0173,-65.85772,41.827265,-2.5642,0.31954095,-14.2485,-14.872,-12.6133,-12.8699,-11.621755,-12.2306,144.0225,192.13975,0.05987245,380.68392
2,13.75,0,-3.01520543265,-43.4683983525,21.3968,-25.50535,-2.731918,34.2717075,0.034795,97.36885,39.4658525,-60.569395,44.90585,-2.566335,0.340327,-14.25495,-14.965275,-12.6454825,-12.8804675,-11.7159425,-12.27652875,145.5025,192.685,0.054905975,394.999
2,14.25,0,-2.53893675,-40.16460411275,16.594795,-25.488275,-2.71842,33.2188175,0.029811,97.39796,33.0756,-54.094255,36.5263,-2.549375,0.32591475,-14.26825,-15.0105,-12.6547,-12.894,-11.71335,-12.2775,146.6725,195.892,0.12043815,395.2315125
2,14.75,0,-3.02689975,-41.629125,13.147215,-25.4276,-2.71037,32.76605,0.027005,97.4169625,24.3358,-50.95582,28.417185,-2.551625,0.29054005,-14.27975,-15.081,-12.6662,-12.9356,-11.7146,-12.30955,147.91075,195.5915,0.021000825,394.893225
2,15.25,0,-2.916,-50.0775279105,10.60948,-25.571,-2.69759,33.4455,0.02467,97.408925,15.86275,-46.58036,22.910255,-2.536975,0.279994,-14.30925,-15.169,-12.6915,-12.9575,-11.7076,-12.33035,148.428,189.39375,0.045261,395.9466125
2,15.75,0,-3.69173125,-45.4518,4.762314,-26.181595,-2.67886075,33.99666,0.02841,97.41465,7.15473325,-50.9741925,9.45824375,-2.4667575,0.2874346,-14.3228,-15.22905,-12.7160225,-12.9854025,-11.7202525,-12.36100375,148.70675,178.386,0.03793725,394.770325
2,16.25,0,-5.73007875,-51.14905,1.2075865,-28.1769025,-2.6407975,35.5458,0.0223925,97.4051,1.7613785,-51.0872075,2.94327775,-2.4117895,0.320593,-14.360425,-15.303975,-12.74361,-12.9836375,-11.7230675,-12.36363125,148.69,172.8265,0.0195075,395.82745
2,16.75,0,-6.484755,-52.484978448,0,-30.0414525,-2.582308,37.44885,0.02796,97.4012,0,-51.695505,0.454746,-2.352018,0.2781198,-14.316725,-15.37145,-12.7662625,-12.98231,-11.745045,-12.3667575,148.12925,167.8395,0.00179487,396.0652325
2,17.25,0,-5.9902810352,-58.58306014175,0,-31.4653475,-2.59168525,46.8274,0.025,97.3865,0,-51.53253,0.04368796,-2.38148,0.277041,-14.2518,-15.399275,-12.737395,-12.9977725,-11.74761375,-12.3763525,146.916,165.12275,0,395.6443
2,17.75,0,-6.0034240834,-57.798926171,0,-32.9089775,-2.62793025,48.545625,0.02639,97.3702875,0,-51.372785,3.33000000000005e-06,-2.4718975,0.248804,-14.167925,-15.35905,-12.6416975,-13.01969,-11.78216,-12.37315875,145.948,164.27325,0,395.70865
2,18.25,0,-9.27606349335,-56.1278098675,0,-33.8801625,-2.61679425,47.78009,0.027725,97.355705,0,-51.6096875,0,-2.4785275,0.2360503,-14.11585,-15.325775,-12.551155,-13.0194875,-11.79552375,-12.37966625,144.818,164.125,0,395.68665
2,18.75,0,-6.078735,-52.4915475,0,-34.7020625,-2.6721865,49.0454175,0.02749,97.35932,0,-49.663325,0,-2.4795075,0.239815,-14.09022,-15.273325,-12.46112,-13.0104925,-11.83149625,-12.3857,144.284,162.651,0,395.945175
2,19.25,0,-6.6906800226,-62.448125,0,-34.8898675,-2.70182575,49.5072125,0.0285775,97.36876,0,-53.36823,0,-2.47697,0.207415,-14.079525,-15.238925,-12.376825,-13.02689,-11.8382225,-12.36905125,143.787,161.94975,0.00613815,395.78762
2,19.75,0,-4.700315,-66.68076,0,-35.42948,-2.68806,49.739375,0.025675,97.37728,0,-51.33832,0,-2.485884,0.224993525,-14.07728,-15.2222,-12.3079,-13.04851,-11.84654,-12.370715,142.694,160.983,0,396.539625
2,20.25,0,-10.256,-72.167720584,0,-35.9735,-2.686236,48.6812025,0.0271575,97.39535,0,-54.33571,0,-2.469898,0.24032195,-14.08604,-15.2198,-12.235165,-13.05468,-11.8388975,-12.3594875,142.8105,161.01275,0.0001134595,396.45625
2,20.75,0,-6.63130812575,-80.7024,0,-35.98828,-2.667164,48.35563,0.03014,97.41965,0,-53.87205,0,-2.483788,0.2479383,-14.0092,-15.214,-12.25211,-13.052735,-11.83803,-12.3548225,142.8645,160.59125,0.002277275,396.45375
2,21.25,0,-6.1121975,-59.254305391,0,-36.14062,-2.676204,47.3422375,0.025445,97.40598,0,-54.0395825,0,-2.464936,0.24690775,-13.9586,-15.2056,-12.27386,-13.05697,-11.831865,-12.3437575,142.4825,161.06175,0,396.30671
2,21.75,0,-6.761536767175,-60.653825,0,-36.44288,-2.698934,48.953655,0.031455,97.3915,0,-53.9512,0,-2.46644,0.261505625,-13.9307,-15.075,-12.295835,-13.059375,-11.8172725,-12.31643,143.6835,165.13625,0,396.2852575
2,22.25,0,-7.68109655125,-58.06091270825,0,-36.61018,-2.679918,49.7207,0.031025,97.3795,0,-56.3996,0,-2.463468,0.238316425,-13.9158,-15.041,-12.31834,-13.060085,-11.802215,-12.2974075,142.665,164.72375,0.01180865,396.49021
2,22.75,0,-7.185662609,-61.18700681,0,-36.4745,-2.67898,49.794715,0.030555,97.352875,0,-56.47544,0,-2.461892,0.2406055,-13.89164,-15.0116,-12.330235,-13.06994,-11.7926625,-12.2763225,142.542,164.167,0,395.394085
2,23.25,0,-7.608698744675,-58.7515925,0,-36.4802,-2.67967,50.17107,0.023,97.3557,0,-54.784675,0,-2.440404,0.261404,-13.87514,-14.9782,-12.356975,-13.099035,-11.78049,-12.24029,142.68125,164.0195,0,393.166965
2,23.75,0,-7.10737184225,-68.8687,0,-36.79788,-2.710286,50.112585,0.0341625,97.3476,0,-52.6715,0,-2.428114,0.2165383,-13.85996,-14.953,-12.369815,-13.184245,-11.59665425,-12.1270575,142.1105,164.0435,0,394.106475
3,0.25,0,-9.85752279,-71.98915,0,-36.34863,-1.670221,34.6446,0.0299,97.27925,0,-62.04383,0,-1.462349,0.2302575,-7.48568,-8.54336,-7.679819,-8.2315595,-6.551845,-7.892342,150.316,164.2785,0,401.9949
3,0.75,0,-7.69856975,-67.4238,0,-36.62535,-1.694391,34.645725,0.032975,97.3721,0,-62.247125,0,-1.478921,0.24023625,-7.76569,-8.42815,-7.777948,-8.2956255,-6.64325075,-7.95972,149.619,163.753,0,401.9774125
3,1.25,0,-9.0734735,-77.352875,0,-37.0682,-1.718687,39.61783,0.03692,97.358175,0,-62.6742675,0,-1.46199,0.252258,-7.84993,-8.60731,-7.8047915,-8.326908,-6.66733225,-7.9807685,152.51,163.62,0,401.9847
3,1.75,0,-6.27373,-66.6646525,0,-37.33668,-1.71252,37.7181625,0.02471,97.34675,0,-61.5564875,0,-1.482051,0.2531985,-7.85083,-8.6487,-7.7860195,-8.3283745,-6.679547,-7.97218475,149.0545,163.83775,0,396.650945
3,2.25,0,-11.82921,-67.983,0,-37.77533,-1.720225,38.101725,0.029635,97.3305225,0,-59.098005,0,-1.473362,0.2760075,-7.86062,-8.68107,-7.8265025,-8.322478,-6.6781865,-8.0127785,151.035,163.328,0,396.4863575
3,2.75,0,-9.838315,-70.00295,0,-38.08028,-1.739605,37.936355,0.03562,97.3415925,0,-58.35082,0,-1.465429,0.2273565,-7.84147,-8.72731,-7.86344,-8.3340255,-6.6676885,-8.07043225,148.9035,164.47575,0,400.132
3,3.25,0,-10.7762,-85.229175,0,-38.04471,-1.716449,37.3964125,0.0291,97.329,0,-60.8145,0,-1.48835,0.238769,-7.84401,-8.77226,-7.897467,-8.3758745,-6.647643,-8.11841825,152.135,164.046,0,400.709475
