DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_2,NEE,FC,SC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O
1,14.25,0.58,29.12,2.7725,-5.23,-4.49,2.035,115.07,359.31,7.785,25.3075,25.2575,72.3425,98.52,386.71,16.91,431.0925,1252.2775,600.235,31.58,81.4425,445.055,482.71,25.165
1,14.75,0.5975,29.145,2.76,-3.06,-5.1425,2.79,118.2725,294.505,9.51,25.31,25.28,75.40975,98.47,385.775,16.94,336.7,1190.24,570.5,27.885,74.1275,443.845,482.19,25.52
1,15.25,0.53,29.32,2.645,-0.725,-2.7375,4.0425,77.73,268.4475,9.4775,25.33,25.2875,73.8935,98.44,386.58,17.63,227.1175,1019.62,488.72,26.8275,66.5,438.9925,481.175,25.29
1,15.75,0.52,29.32,2.55,1.7575,-2.1525,4.16,59.5525,223.4375,9.32,25.35,25.29,75.9595,98.42,387.69,16.9375,243.125,820.88,393.46,22.7425,55.14,437.945,480.1325,25.29
1,16.25,0.49,28.92,2.395,3.02,-0.5125,5.525,33.485,155.095,11.05,25.38,25.31,74.518,98.41,387.89,17.22,204.6625,588.91,282.275,18.43,42.975,433.625,476.435,25.5175
1,16.75,0.41,28.8175,2.255,7.5275,-0.255,7.68,11.63,94.045,6.97,25.4,25.35,75.595,98.42,388.98,15.8125,121.955,344.795,165.2625,11.59,28.43,427.995,474.1425,25.625
1,17.25,0.3425,28.4475,2.1,10.4425,0.7025,10.86,2.12,47.5125,4.575,25.42,25.38,78.5865,98.4275,389.48,14.86,36.235,149.5775,71.6975,5.7775,13.65,428.88,470.1525,25.94
1,17.75,0.23,28,2.0825,14.165,1.325,13.3425,-0.2,17.79,3.1,25.45,25.405,79.42175,98.46,390.645,14.2575,-2.0275,27.7825,13.32,1.52,3.1,424.35,464.885,25.855
1,18.25,0.19,27.645,2.27,13.8675,1.66,13.0075,-0.46,12.8125,1.995,25.485,25.43,80.54275,98.48,392.91,13.565,-14.605,-2.0775,-0.995,0.45,0.18,424.6925,460.2375,25.54
1,18.75,0.19,27.55,2.41,14.1,2.58,12.845,-0.05,13.21,1.175,25.505,25.46,80.62475,98.51,393.23,12.9975,-15.075,-2.6,-1.25,0.4475,0.2,422.98,456.9775,25.635
1,19.25,0.19,27.42,2.55,14.05,3.195,12.425,-0.83,8.5825,0.21,25.53,25.48,80.5235,98.55,394.42,12.8,-13.945,-2.5,-1.195,0.45,0.24,422.12,455.59,25.8
1,19.75,0.2,27.24,2.54,12.46,3.31,11.0675,-0.615,8.6025,-0.62,25.555,25.51,80.9005,98.58,397.365,11.95,-13.28,-2.33,-1.12,0.42,0.145,422.79,454.7575,25.64
1,20.25,0.2,27.075,2.76,11.6,3.29,9.6925,-1.19,9.74,-1.33,25.57,25.525,80.6415,98.62,397.5575,11.615,-13.31,-2.285,-1.1,0.43,0.1,421.15,453.28,25.5075
1,20.75,0.21,26.8075,2.7,11.96,3.905,9.505,-1.5825,10.0475,-1.82,25.585,25.54,82.177,98.65,399.44,11.13,-12.435,-2.24,-1.07,0.4325,0.04,421.58,452.32,25.5
1,21.25,0.19,26.6525,2.745,10.33,4.57,7.56,-1.4,8.035,-2.125,25.595,25.55,83.63075,98.675,401.7,10.63,-11.69,-1.9425,-0.935,0.46,0.07,422.37,451.1825,25.5
1,21.75,0.17,26.4325,2.65,10.91,4.4425,7.9375,-0.96,7.26,-2.46,25.595,25.555,83.035,98.69,403.2425,10.1,-11.18,-1.96,-0.94,0.46,0.005,422.77,450.1225,25.515
1,22.25,0.195,26.3275,2.7325,11.54,4.81,8.3,-1.11,7.7425,-2.63,25.595,25.56,84.046,98.7,404.2675,9.2175,-9.27,-1.8925,-0.905,0.49,-0.0175,422.525,449.095,25.415
1,22.75,0.22,26.2325,2.82,11.65,5.5975,8.235,-1.185,5.8875,-2.775,25.59,25.565,85.54475,98.7,406.6175,8.745,-10.91,-1.835,-0.8775,0.565,0.02,424.395,448.78,25.075
1,23.25,0.25,26.0475,2.8175,11.705,6.19,8.5625,-1.92,8.0675,-2.935,25.59,25.565,85.707,98.6875,406.96,8.505,-9.23,-1.855,-0.8875,0.59,0.05,424.61,447.64,24.9
1,23.75,0.23,25.7375,2.7625,9.78,5.4625,7.18,-1.435,8.85,-3.11,25.59,25.565,82.799,98.665,409.2225,8.97,-9.58,-1.96,-0.94,0.7025,0.105,423.665,446.925,26.2
2,0.25,0.2925,24.475,2.695,10.61,9.555,4.14,-2.69,7.0625,-3.53,25.295,25.32,95.47325,98.65,413.42,4.305,-5.52,-1.005,-0.4825,1.055,0.07,431.845,441.185,26.55
2,0.75,0.31,24.22,2.82,14.25,10.53,5.82,-2.8975,8.3575,-3.525,25.29,25.315,86.08775,98.62,416.54,6.605,-5.12,-0.8925,-0.4225,1.13,0.0525,431.6,439.74,25.89
2,1.25,0.3425,23.985,2.8575,12.0525,9.875,4.41,-2.83,7.51,-3.675,25.285,25.31,86.44175,98.61,420.08,6.4575,-5.165,-0.805,-0.3825,1.11,0.075,430.6675,439.595,25.7825
2,1.75,0.3,23.905,2.765,12.61,10.525,5.045,-2.87,9.34,-3.715,25.275,25.305,88.1415,98.5775,418.27,6.345,-5.515,-0.805,-0.385,1.095,0.09,429.9925,438.9575,25.8025
2,2.25,0.295,23.715,2.63,12.1225,9.08,5.31,-3.71,7.8275,-3.89,25.27,25.295,88.6615,98.565,417.9575,5.965,-5.035,-0.83,-0.395,1.46,0.05,429.7075,438.1925,25.7325
2,2.75,0.295,23.5475,2.665,12.9,9.975,6.33,-3.5625,8.815,-4.005,25.26,25.29,90.05,98.56,419.12,5.66,-5.11,-0.76,-0.36,1.37,0.05,430.07,437.055,25.5925
2,3.25,0.325,23.58,2.74,12.4425,11.3575,6.585,-3.05,8.045,-4.035,25.25,25.285,91.012,98.55,422.005,5.775,-4.5,-0.64,-0.305,1.48,0.04,429.955,436.79,25.5075
2,3.75,0.315,23.4425,2.7725,12.34,10.655,5.225,-3.145,7.785,-4.185,25.24,25.275,93.127,98.56,424.485,5.35,-4.8125,-0.655,-0.31,1.6,0.05,429.77,436.155,25.57
2,4.25,0.3175,23.3375,2.71,11.85,9.83,3.59,-3.08,8.205,-4.23,25.22,25.265,90.9505,98.5525,425.3525,5.3525,-4.095,-0.6025,-0.29,1.77,0.06,430.345,435.66,25.5525
2,4.75,0.29,23.28,2.69,11.665,10.335,5.63,-5.27,8.075,-4.37,25.205,25.255,91.364,98.5875,425.66,5.35,-3.915,-0.58,-0.275,1.83,0.05,429.84,435.7375,25.395
2,5.25,0.3,23.0975,2.7175,12.0275,10.725,5.32,-4.07,9.665,-4.455,25.19,25.235,93.7945,98.6,426.1,5.2,-3.53,-0.585,-0.28,1.855,0.08,430.48,435.525,25.33
2,5.75,0.28,23.0975,2.59,12.325,9.985,5.235,-4.16,9.9475,-4.485,25.17,25.21,92.571,98.63,427.63,5.165,-1.95,6.6075,3.1675,1.9775,0.63,430.675,435.265,25.375
2,6.25,0.3,23.1,2.67,9.4,10.58,2.525,-3.38,12.285,-4.355,25.145,25.195,91.7795,98.68,428.88,5.1925,15.36,79.925,38.305,3.735,4.9725,431.23,435.905,25.355
2,6.75,0.3775,23.1675,2.5575,6.51,11.585,-1.8,-0.5125,34.1,-4.25,25.125,25.175,93.35,98.71,432.26,5.15,56.65,206.8525,99.1475,7.065,12.125,432.94,437.605,25.48
2,7.25,0.43,23.4875,2.76,-0.42,12.475,-5.025,8.94,79.25,-3.92,25.1075,25.155,92.728,98.76,429.89,5.45,109.04,386.02,185.03,10.8625,22.845,435.315,440.485,25.62
2,7.75,0.49,24.0175,2.8125,-2.47,9.2875,-6.8825,47.325,145.68,-3.2225,25.085,25.13,90.571,98.81,424.62,5.96,182.78,640.63,307.07,17.8425,37.97,437.61,445.115,25.8
2,8.25,0.5525,24.6125,2.99,-8.23,2.21,-6.885,61.89,181.37,-1.875,25.0625,25.1075,86.3985,98.845,417.925,7.14,242.74,768.7,368.45,20.055,45.475,438.395,448.965,25.855
2,8.75,0.6,25.17,3.01,-11.93,-3.5225,-6.17,77.4525,214.635,-0.26,25.035,25.095,84.81925,98.87,413.59,8.4975,314.62,937.435,449.3275,20.975,49,441.92,453.055,25.905
2,9.25,0.63,25.72,2.97,-11.24,-4.87,-4.4275,86.3225,280.335,1.0025,25.01,25.0675,82.5585,98.88,406.28,9.4525,303.65,1052.14525,504.3125,25.08,53.6025,442.475,455.52,25.955
2,9.75,0.655,26.215,3.16,-14.96,-6.6725,-3.9425,130.1,334.305,2.69,24.9875,25.045,80.017,98.88,402.035,10.55,388.245,1224.46,586.91,29.58,61.59,443.23,459.6575,25.94
2,10.25,0.66,26.5475,3.09,-14.42,-9.89,-3.3125,124.95275,356.465,3.87,24.97,25.03,77.53175,98.88,397,11.7675,423.6225,1262.39,605.0825,28.69,66.91,446.045,463.26,25.81
2,10.75,0.6325,27.06,3.01,-15.645,-11.14,-2.1,129.271,387.54,4.95,24.97,25.01,71.393,98.86,391.0725,12.865,449.055,1375.485,659.29,29.7525,71.59,448.14,464.985,25.29
2,11.25,0.6475,27.35,2.85,-14.6525,-11.87,-1.0525,125.16,352.1075,6.02,24.96,25,70.036,98.84,389.345,14.23,479.79,1426.67,683.83,31.785,75.9375,449.68,466.6025,25.15
2,11.75,0.64,27.4325,2.905,-14.1275,-12.075,-1.09,118.72,396.91,6.44,24.96,25,82.8575,98.79,387.5,9.7,477.02,1468.51,703.8825,33.055,80.2225,450.78,469.3425,26.455
2,12.25,0.62,27.805,2.77,-11.07,-10.4725,-0.095,146.2775,418.355,7.32,24.96,24.99,81.38775,98.73,386.585,10.015,529.3,1582.01,758.2825,32.945,81.3975,450.87,473.6,27.18
2,12.75,0.5725,27.96,2.9175,-10.23,-9.6775,0.52,149.1825,438.14,7.6075,24.97,25.005,74.43225,98.67,386.02,15.0275,557.41,1047.305,501.995,34.455,87.62,449.9475,473.46,25.99
2,13.25,0.61,28.1,2.77,-8.545,-6.8175,0.83,144.165,398.42,7.6175,24.98,25.0025,75.252,98.61,383.655,16.025,517.96325,1344.68,644.53,35.045,89.97,447.75,476.72,25.93
2,13.75,0.615,28.155,2.82,-7.5825,-6.38,1.745,140.3725,356.19,8.52,24.98,24.9975,72.917,98.56,384.175,15.59,515.0875,1410.585,676.115,32.955,80.13,447.735,476.295,26.0275
2,14.25,0.6,28.38,2.7475,-6.2075,-6.17,1.62,129.611,378.32,9.725,24.99,24.9975,76.09975,98.51,383.48,16.295,414.955,1357.9975,650.9125,31.95,76.095,448.115,475.5625,26.27
2,14.75,0.5525,28.445,2.46,-3.465,-5.115,2.09,121.1025,339.7525,10.52,24.995,25,75.33325,98.44,383.34,15.9675,353.03,1227.0825,588.165,29.3,67.89,444.44,475.025,26.67
2,15.25,0.52,28.405,2.4025,-1.765,-4.065,3.84,81.5825,307.805,11.565,25,24.99,74.603,98.41,383.7425,15.39,285.36,1054.38,505.38,25.75,61.0225,444.12,475.65,26.54
2,15.75,0.49,28.485,2.5625,1.84,-1.895,4.0075,76.895,242.54,10.12,25.01,25.03,75.566,98.39,384.06,14.34,258.52,836.1675,400.785,20.79,49.3275,442.6575,472.65,26.545
2,16.25,0.44,28.1,2.5075,2.735,-0.8625,4.6075,30.795,170.89,8.9,25.03,25.055,77.9745,98.39,383.82,14.635,153.605,459.0725,220.0425,13.6725,30.37,441.195,470.075,26.72
2,16.75,0.42,27.52,2.22,5.39,0.14,6.13,20.72,98.135,6.3125,25.0725,25.1,80.93825,98.4075,384.1875,13.5,127.605,319.8625,153.3125,12.9275,29.2925,439.375,467.395,27.0675
2,17.25,0.3,27.1625,2.0575,9.4025,1.02,9.3275,1.83,54.35,4.485,25.105,25.115,79.77075,98.41,384.3075,11.6875,38.93,147.06,70.49,6.01,11.51,436.095,460.445,26.965
2,17.75,0.22,26.815,1.95,13.86,1.9675,11.22,-0.53,27.975,2.74,25.13,25.14,80.7265,98.43,386.245,11.545,-2.365,33.665,16.1325,2.085,3.01,433.825,456.79,26.74
2,18.25,0.21,26.565,2.16,14.77,2.495,13.95,-0.37,14.07,1.855,25.155,25.165,81.0235,98.46,388.2375,10.32,-13.56,-1.2925,-0.6175,0.645,0.2,431.28,452.665,26.515
2,18.75,0.19,26.425,2.2825,14.405,2.71,12.3875,-0.54,11.69,1.035,25.195,25.185,81.62,98.49,391.1475,10.2275,-13.8425,-2.17,-1.04,0.52,0.115,429.47,451.2725,26.495
2,19.25,0.19,26.21,2.28,14.86,3.34,12.99,-0.47,10.6875,-0.025,25.215,25.21,81.44975,98.54,391.97,9.7325,-10.99,-1.925,-0.9225,0.48,0.0625,431.21,449.98,26.375
2,19.75,0.21,25.9875,2.475,13.2175,4.17,9.9875,-0.87,8.5,-0.95,25.23,25.24,82.109,98.57,395.72,9.54,-9.9475,-1.795,-0.865,0.5175,0.035,431.77,449.0325,26.415
2,20.25,0.21,25.9925,2.4625,13.07,4.5,10.075,-1.845,11.6825,-1.59,25.25,25.2625,82.7675,98.62,396.84,9.755,-9.5675,-1.625,-0.775,0.53,0.085,430.9175,448.7975,26.2075
2,20.75,0.2375,25.81,2.63,12.3475,5.38,9.28,-1.6,8.7875,-1.965,25.265,25.265,82.1,98.68,399.59,9.535,-8.4875,-1.48,-0.71,0.605,0.07,432.26,448.3525,26.085
2,21.25,0.24,25.55,2.63,10.595,6.3675,8.07,-1.445,9.1375,-2.3725,25.2575,25.265,82.0225,98.7,403.89,9.15,-9.27,-1.52,-0.73,0.5675,0.0925,431.74,447.11,26.0675
2,21.75,0.26,25.33,2.71,11.7325,6.86,7.92,-1.9675,8.7575,-2.71,25.26,25.275,83.344,98.7275,404.005,8.3875,-7.6775,-1.39,-0.665,0.58,0.06,431.33,445.745,26.02
2,22.25,0.2975,25.33,2.7275,12.3,8.4325,8.27,-2.68,9.955,-2.845,25.265,25.275,83.02875,98.7375,406.68,7.9125,-8.2375,-1.2725,-0.6125,0.635,0.07,431.39,444.8425,25.99
2,22.75,0.29,25.08,2.74,12.17,6.61,7.295,-1.82,6.895,-2.96,25.26,25.275,81.78825,98.73,407.875,8.73,-8.555,-1.33,-0.64,0.93,0.06,431.1775,443.9425,25.31
2,23.25,0.28,24.875,2.6325,14.185,6.33,8.9125,-1.35,4.24,-3.265,25.26,25.275,82.034,98.705,410.08,8.63,-6.8,-1.1925,-0.5725,0.95,0.02,431.555,443.0125,25.345
2,23.75,0.28,24.76,2.56,10.325,9.345,5.23,-1.69,7.72,-3.48,25.255,25.275,94.12275,98.68,411.535,4.945,-6.865,-1.0275,-0.49,1.225,0.055,431.8175,442.2025,26.375
3,0.25,0.28,24.425,2.78,13.68,9.065,8.59,-1.905,3.57,-3.76,25.335,25.33,94.6175,98.67,412.885,4.835,-7.37,-1.2,-0.57,1.32,0.05,431.2,439.41,26.745
3,0.75,0.275,24.335,2.6925,13.4075,9.79,8.03,-2.93,5.33,-3.94,25.32,25.325,89.22975,98.63,413.805,6.26,-7.07,-1.065,-0.515,1.5075,0.0625,431.59,439,25.8775
3,1.25,0.28,24.2175,2.57,11.19,8.655,5.795,-1.595,7.095,-4.08,25.31,25.315,89.651,98.615,417.845,5.85,-6.35,-0.97,-0.465,1.4875,0.0425,431.24,439.11,25.8875
3,1.75,0.2775,24.095,2.635,13.7,9.1675,7.7925,-1.9425,6.86,-4.075,25.29,25.315,90.45475,98.59,419.095,5.855,-5.49,-0.915,-0.435,1.67,0.03,431.13,438.48,25.9425
3,2.25,0.2725,24.06,2.51,13.2475,10.1275,7.3975,-1.77,5.505,-4.2,25.28,25.3,92.038,98.58,421.66,5.6025,-6.3025,-0.905,-0.4325,1.7525,0.025,431.6975,438.21,25.95
3,2.75,0.26,23.8325,2.605,12.64,9.585,6.23,-2.5975,7.01,-4.17,25.26,25.29,91.9395,98.57,422.3925,5.34,-5.7575,-0.84,-0.4,1.8325,0.03,430.9725,437.95,25.87
3,3.25,0.27,23.755,2.605,10.735,9.95,5.9,-3.12,8.45,-4.07,25.24,25.28,91.45725,98.58,423.5725,5.4125,-5.2075,-0.8175,-0.3925,1.91,0.035,431.8,437.7725,25.93
3,3.75,0.27,23.695,2.585,12.4125,10.26,4.8975,-2.96,7.1125,-4.03,25.22,25.265,91.03575,98.58,426.41,5.355,-5.5325,-0.79,-0.38,1.8925,0.05,431.0025,437.415,25.86
3,4.25,0.3,23.63,2.64,13.04,9.79,6.32,-2.55,6.14,-4.135,25.205,25.255,92.9515,98.59,427.91,5.245,-6.6075,-0.8125,-0.39,1.935,0.055,431.235,436.825,25.83
3,4.75,0.2875,23.6125,2.495,14.795,11.1725,6.59,-2.3975,5.965,-4.145,25.185,25.245,91.3335,98.62,430.97,5.42,-5.8525,-0.89,-0.43,1.9925,0.06,431.0025,436.6725,25.8
3,5.25,0.28,23.5275,2.6525,13.5475,11.5125,5.85,-3.085,8.975,-4.105,25.16,25.225,92.879,98.6475,436.24,5.22,-5.73,-0.85,-0.41,2.0625,0.06,430.7925,436.495,25.59
3,5.75,0.29,23.4425,2.635,13.7325,11.8,5.575,-3.635,9.1725,-4.015,25.14,25.215,91.871,98.67,437.58,5.19,-2.7975,9.3,4.46,2.445,0.715,430.6775,436.04,25.76
3,6.25,0.3425,23.4125,2.73,9.08,13.02,2.0175,-4.7475,12.12,-3.875,25.115,25.2,94.728,98.7,440.665,5.0975,22.625,97.7025,46.83,4.675,5.71,430.9225,436.5225,25.72
3,6.75,0.375,23.5275,2.535,5.47,11.7625,-3.23,-0.515,35.66,-3.91,25.105,25.185,93.54,98.75,440.255,5.09,64.52,238.2175,114.1825,7.935,12.53,434.055,438.8225,25.98
3,7.25,0.4425,23.915,2.825,-0.51,14.84,-6.855,12.6475,83.8125,-3.655,25.09,25.165,93.543,98.79,436.6025,5.4025,138.765,422.9825,202.745,11.605,22.145,435.8025,442.1175,26.15
3,7.75,0.495,24.37,2.96,-3.82,10.3475,-8.7425,31.3625,127.22,-2.88,25.08,25.145,91.673,98.8275,431.24,6.19,198.13,585.72,280.75,14.7525,31.83,438.4625,447.1325,26.25
3,8.25,0.58,24.7975,2.8,-8.7025,3.9775,-7.445,59.44,192.765,-1.44,25.07,25.13,87.065,98.86,425.765,6.94,255.99,745.3925,357.2775,18.37,38.17,440.605,449.9,26.35
3,8.75,0.61,25.3175,3.1325,-10.15,-0.745,-6.225,72.6,236.805,-0.24,25.06,25.125,85.4215,98.88,419.59,7.81,338.0175,952.3175,456.46,22.4075,49.2125,440.025,453.2025,26.34
3,9.25,0.64,25.9,3.13,-13.99,-5.6175,-5.89,100.335,265.6675,0.875,25.06,25.115,83.125,98.91,414.32,8.765,397.5925,1136.1325,544.565,25.38,56.11,442.63,457.07,26.365
3,9.75,0.67,26.3125,3.17,-15.375,-7.405,-4.83,111.485,338.43,2.295,25.055,25.095,81.2355,98.92,406.085,10.04,482.7275,1370.745,657.0225,29.47,64.33,443.57,461.8175,26.2275
3,10.25,0.62,26.9,2.93,-15.94,-10.0975,-3.86,135.05,372.045,3.685,25.055,25.09,78.29225,98.9125,399.19,11.3275,504.97,1386.355,664.505,28.84,67.34,447.0475,464.3925,26.16
3,10.75,0.64,27.155,2.95,-15.625,-10.72,-2.945,132.7,361.45,5.4325,25.055,25.09,72.383,98.89,393.9,13.18,516.4025,1473.3525,706.205,30.26,73.4975,447.44,467.18,25.4775
3,11.25,0.65,27.685,2.815,-16.5075,-12.235,-1.8575,154.74,408.995,5.68,25.06,25.11,71.577,98.86,390.6,13.74,531.6675,1526.1,731.4825,30.56,75.2975,448.9825,471.2675,25.11
3,11.75,0.63,27.68,2.84,-14.2,-11.63,-1.1425,147.975,395.02,6.7425,25.085,25.105,76.06,98.81,387.69,11.35,508.9775,1478.87,708.85,30.6725,73.84,450.39,472.5025,26.48
3,12.25,0.635,28.045,2.695,-12.13,-9.5125,-0.2875,170.13,431.7725,8.985,25.08,25.115,75.9065,98.75,384.585,12.025,498.1,1476.9825,707.94,31.2625,79.345,451.9425,472.06,26.705
3,12.75,0.62,28.275,2.68,-9.215,-7.65,-0.055,135.265,410.77,8.9,25.075,25.135,72.3895,98.7,383.295,14.73,493.2525,1466.6,702.965,30.77,77.015,451.79,473.855,26.08
3,13.25,0.61,28.27,2.725,-8.76,-8.27,0.8525,131.6825,446.48,8.175,25.095,25.145,72.3615,98.64,382.9575,14.62,544.4525,1513.47,725.43,31.88,80.12,452.64,474.425,26.43
3,13.75,0.595,28.0875,2.66,-6.0975,-6.0225,1.525,134.85,372.82,7.57,25.12,25.15,74.985,98.545,382.6275,14.805,495.61,1385.825,664.25,30.12,72.795,450.195,474.79,26.635
3,14.25,0.62,28.425,2.71,-4.2875,-5.0375,2.49,141.605,402.39,7.86,25.115,25.155,77.9705,98.51,382.1125,15.675,491.87,1337.29,640.985,31.5725,79.015,449.22,474.07,26.505
3,14.75,0.545,27.96,2.72,-1.23,-2.16,2.91,98.27,337.835,8.095,25.12,25.155,76.51625,98.48,382.1875,14.6575,347.2,1020.015,488.915,23.53,60.8355,442.65,471.47,26.665
3,15.25,0.48,27.8,2.45,0.025,-1.515,3.79,56.96,255.8725,7.895,25.145,25.165,79.783,98.47,382.695,13.93,283.66,828.33,397.035,20.7825,53.855,442.285,470.355,26.71
