DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,WS_1_7_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_2_5_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,H2O_1_5_2,H2O_1_6_2,H2O_1_7_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_5_2,CO2_1_6_2,CO2_1_6_3,CO2_1_7_2,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1,CH4_1_5_1,CH4_1_6_1
1,0.25,1.47750071102281,4.80093471014186,0.415439133087261,0.353968518999683,0.300740397848499,2.47809648128304,2.35853871884518,-1.36156248124617,0.158907182424186,0.107666089572087,4.72013956209677,0.657770183117045,1.14,0.68,0.4,0.35,0.28,0.21,4.76775,4.654,2.039125,0.8022,-0.831625,-1.654575,-2.053925,-0.58995,79.07002,57.5725,6.1191,0.37,0.34,0.3225,0.15,1.5125,1.8975,1.4,-2.7875,10.7,1.67,263.625,318.475,319.375,320,0.2,0.1875,0.23,0.38,0.38,0.23,0.95,0.1475,0.05,0.05,0.25,1.2755,1.30725,1.76625,2.29375,2.619,2.93,3.312,3.70525,0.76675,0.781,1.37075,1.839,2.381,2.82675,3.20475,3.737,1.106,1.11475,2.1925,2.8645,3.54025,0.7845,0.936,1.854,2.156,2.49125,3.4095,3.87325,4.599,4.6165,0.942,1.23575,1.99075,2.6345,-3.31725,-4.55675,-1.66,-47.5175,4.38594096772728,4.57590158191526,4.98928537575652,5.32299508572258,5.51413687202577,5.73930467153558,5.77108811083251,5.97908080391339,417.559452912566,419.919098037048,418.798401041734,424.372798183127,420.514710233266,428.644250977115,422.62542450203,439.718053362282,451.921617507229,463.818086762072,458.915060826912,457.71482826566,1973.03917699232,1964.51741612153,1956.9901728974,1958.23290855395,1956.70065466079,1957.86895039257
1,0.75,1.2888618923066,4.72751593364109,0.476530972299619,0.427439842711964,1.30842634611764,0.159415950906251,3.3418448313445,2.61473422259454,0.168026395395687,-1.48482123035287,6.52825974280606,0.623746825608275,1.09,0.7,0.39,0.3675,0.29,0.21,4.762175,4.4895,1.58775,0.37105,-0.98225,-1.765975,-2.17905,-0.475,79.05361,54.42,5.9901,0.2975,0.21,0.23,0.07,1.48,1.89,1.4,-2.9325,10.7,1.58,269.8,317.9,319.375,320,0.2,0.19,0.2375,0.38,0.38,0.23,0.8975,0.15,0.05,0.045,0.25,1.275,1.3095,1.76625,2.283,2.618,2.92875,3.3115,3.704,0.76675,0.781,1.372,1.833,2.38075,2.825,3.20475,3.738,1.10625,1.11475,2.1945,2.86375,3.54025,0.78325,0.936,1.853,2.15225,2.491,3.40925,3.87325,4.599,4.6155,0.942,1.2355,1.98975,2.6345,-3.311,-4.605,-1.646,-41.04,4.49759394221818,4.83635448171089,4.96598907095726,5.31805545797504,5.64449571181721,5.7275779463924,5.73982655460133,6.06584808369784,417.488716861532,419.739171017792,419.526438905739,424.327646440956,422.45954161617,428.561475910161,427.545452505301,437.740515805807,449.67476580129,464.636909126382,462.841416965292,456.349085838444,1965.90858052031,1963.96755830319,1957.20301311201,1957.09044534893,1954.81774923609,1951.4966766115
1,1.25,1.33847096820939,4.69105088590129,0.466201463742889,0.407900121480248,0.623210780827974,1.86159921307951,2.77844996033014,-1.68387652162139,0.153366864373895,-1.70654151150385,2.99474227807786,0.597595481858154,1.17,0.71,0.4,0.36,0.29,0.21,4.7993,4.6035,1.806125,0.42025,-0.926825,-1.8927,-2.238875,-0.4458,79.042655,56.34,6.0073,0.2725,0.0175,0,-0.135,1.4375,1.89,1.4,-2.915,10.7,1.7425,271.475,317.875,319.375,320,0.2,0.19,0.23,0.38,0.38,0.23,0.91,0.14,0.05,0.045,0.2475,1.2715,1.3065,1.76625,2.283,2.618,2.9275,3.3095,3.70325,0.766,0.781,1.372,1.835,2.38,2.8255,3.204,3.737,1.1065,1.11475,2.1955,2.863,3.5405,0.78325,0.936,1.853,2.15225,2.491,3.4085,3.87225,4.599,4.6155,0.941,1.236,1.9895,2.634,-3.256,-4.50775,-1.62025,-40.44,4.62929495900077,4.63575966803777,4.81860588772822,5.21144039075658,5.49879730850424,5.54029528790367,5.47070628955391,5.82994491702743,417.286826948008,419.890863520628,417.885003400196,424.326987755312,422.341435664555,428.544228036393,425.686401410418,437.79675242639,450.660108939392,467.741025131601,464.20510905864,460.8451078972,1974.06886589102,1964.85396682603,1957.85799543679,1959.5445607559,1959.48386050286,1950.7945974998
1,1.75,1.37099256961355,4.95311316975352,0.420905214003464,0.310529694183489,0.874905661062252,-0.531007813366285,2.920291685838,1.37569254491459,0.178528326187378,-1.03515974519568,8.17461621311383,0.614966049193219,1.08,0.675,0.4,0.34,0.26,0.21,4.9218,4.52925,1.52645,0.154525,-0.737375,-1.72185,-2.133875,-1.1599,79.0437025,54.18,6.127575,0.3125,-0.065,-0.0925,-0.285,1.385,1.89,1.4,-2.525,10.7,1.4475,270.325,316.95,319.375,320,0.2,0.19,0.23,0.3775,0.38,0.23,0.91,0.1475,0.05,0.04,0.2475,1.2705,1.306,1.7665,2.283,2.614,2.93,3.3075,3.702,0.766,0.7815,1.372,1.835,2.3845,2.8255,3.204,3.736,1.1065,1.11475,2.1975,2.862,3.54025,0.783,0.936,1.853,2.149,2.492,3.40825,3.8715,4.5935,4.6145,0.93775,1.23475,1.989,2.6335,-3.28,-4.551,-1.61575,-35.46,4.46699888417313,4.68776315451626,4.79227477931062,5.07820271588654,5.52482142275592,5.59103416746174,5.51392157145431,5.2803012989269,417.192946732339,420.206892327962,419.745485348928,424.71871341035,423.106299391786,428.553374255604,427.075355400718,437.889480593092,448.418846287227,468.375552053042,465.757586650068,459.631249516003,1968.02571758094,1965.57860243858,1962.64266994424,1965.81927574565,1956.43287127148,1950.98455952706
1,2.25,1.45632726936537,4.71267085954884,0.443394508439528,0.35771982414113,1.32655205647512,1.05128862515196,2.30191517091146,0.685300452083889,0.169007722374245,-0.182803972665572,4.46833906163534,0.655566255040512,1.14,0.685,0.41,0.35,0.27,0.22,4.75395,4.62125,1.43695,0.1066,-0.831375,-1.843175,-2.353275,-0.840725,79.0462625,58.12,6.1001,0.095,-0.245,-0.275,-0.3825,1.345,1.89,1.4,-2.925,10.7,1.625,279.675,316.05,319.375,320,0.2,0.19,0.23,0.3775,0.39,0.23,0.9,0.15,0.05,0.04,0.25,1.27075,1.301,1.7665,2.294,2.617,2.935,3.307,3.7015,0.766,0.782,1.3715,1.83825,2.378,2.82825,3.203,3.736,1.106,1.11375,2.1985,2.86125,3.53975,0.784,0.9375,1.85,2.148,2.492,3.40825,3.87075,4.59325,4.6145,0.93675,1.23275,1.98975,2.634,-3.291,-4.62,-1.631,-38.525,4.58733172811073,4.66066499572172,4.86772459384834,4.96646767525053,5.36818712126879,5.58248787285253,5.44765794550118,5.16175320148372,417.263372531594,419.807219564589,418.09045909931,423.808687514213,421.354812301021,428.694616093096,422.635329003209,437.262445055776,451.255406050331,469.787345248216,465.688701945984,459.801395051651,1965.5019650244,1963.2031420816,1957.66025024898,1964.03505906401,1956.25011739831,1947.54282405088
1,2.75,1.29239537438883,4.51146962067219,0.488052590900237,0.35534964066218,2.71154817972321,1.89551424291753,3.77911353710955,1.20308386559088,0.175224824038938,-0.319121783071085,6.55615661902318,0.667957652279869,1.035,0.67,0.4,0.35,0.28,0.22,4.5738,4.41925,1.817575,0.2082,-0.916175,-1.959825,-2.5696,-1.140325,79.04674,56.57,6.2717,-0.0575,-0.395,-0.2725,-0.5325,1.3125,1.89,1.4,-2.64,10.7,1.5775,272.8,316,319.375,320,0.2,0.19,0.22,0.3775,0.3825,0.23,0.8825,0.14,0.05,0.05,0.2475,1.27075,1.3,1.7665,2.293,2.617,2.94,3.305,3.70025,0.767,0.7815,1.37225,1.838,2.378,2.825,3.20375,3.736,1.107,1.114,2.19875,2.864,3.53975,0.784,0.936,1.85025,2.15125,2.491,3.4075,3.86975,4.5925,4.6135,0.93675,1.22975,1.989,2.634,-3.28025,-4.6175,-1.646,-35.54,4.68328393281863,4.76133853397821,4.80633018833664,5.07338520765319,5.40355003710943,5.66127327020762,5.49835272330078,5.53183485144059,417.177519483329,419.503804218125,419.349153021385,423.220003843507,423.608417624735,427.551215959321,423.882974426945,436.172569713482,449.57039077141,465.909296415841,463.166273664601,462.572649070756,1969.00198808622,1962.86361356291,1960.50090290842,1958.15933986954,1954.52247933553,1951.86532350389
1,3.25,1.44568566736125,4.63170713458224,0.453285789982765,0.374907965972693,1.49308409621408,0.0232533757057609,3.76841229547994,-0.101213751176858,0.188776404760949,-0.977050413259969,9.24899030713146,0.684066511793822,1.135,0.695,0.4,0.34,0.29,0.22,4.6763,4.56175,1.9181,0.285725,-0.9746,-2.028,-2.716075,-1.3961,79.03846,54.79,6.24255,-0.145,-0.28,-0.485,-0.6525,1.2725,1.89,1.4,-2.3275,10.7,1.6975,278.05,315.65,319.375,320,0.2,0.19,0.23,0.38,0.3825,0.23,0.8625,0.15,0.05,0.04,0.2475,1.26775,1.3,1.7665,2.292,2.617,2.939,3.303,3.69875,0.767,0.781,1.37225,1.839,2.37525,2.82775,3.203,3.735,1.1065,1.11375,2.2,2.864,3.53975,0.784,0.936,1.852,2.15125,2.48925,3.4075,3.86525,4.59225,4.6135,0.93675,1.22675,1.989,2.634,-3.2835,-4.599,-1.6405,-40.2725,4.15686529728256,4.54629791257797,5.01611605760253,5.24278361314366,5.46564907391947,5.44197848653948,5.4734845991044,5.31260498103536,417.390468170847,419.869892236618,417.9827236404,424.713196874871,421.807992311118,428.480795368213,422.840275827572,437.935412703419,449.249106745616,471.242768604608,469.570188551374,465.154891751794,1965.69755747627,1963.21590894833,1963.53891562307,1959.85396133761,1960.21467779586,1951.95965442966
1,3.75,1.48801559309439,4.76548273323607,0.46262446409969,0.529641037302683,1.21331561704455,2.2756295967611,4.31818782865791,-0.582829138221272,0.164582732403757,-1.2446870338542,6.14968402365347,0.659603804274429,1.125,0.695,0.42,0.37,0.28,0.2,4.70435,4.724,2.085975,0.559275,-1.090825,-2.0263,-2.85675,-1.227875,79.02018,53.46,6.5697,-0.1075,-0.2525,-0.49,-0.62,1.2475,1.8975,1.3,-2.835,10.7,1.56,273.525,316.2,319.275,320,0.19,0.18,0.23,0.38,0.38,0.23,0.835,0.14,0.05,0.05,0.25,1.263,1.299,1.76575,2.292,2.61175,2.92775,3.302,3.69825,0.767,0.781,1.37225,1.838,2.3775,2.8275,3.20225,3.735,1.10675,1.11,2.20025,2.862,3.53975,0.783,0.93475,1.852,2.157,2.489,3.409,3.865,4.59225,4.6125,0.93675,1.224,1.989,2.63375,-3.27,-4.658,-1.645,-41.3025,4.42917851602179,4.58362385555145,5.06830220425248,5.17886740754259,5.37536501297553,5.30027091308407,5.3733476538312,5.12844806191899,417.154946531077,420.254472210062,419.355594325477,423.148040905839,423.587970906213,427.065066036018,425.047506099452,436.419666243793,449.664995255927,472.86379053596,465.115329081883,462.484123345517,1965.97275978888,1965.20815648608,1959.6542388401,1956.19631153352,1958.63230843243,1954.58615989265
1,4.25,1.46025803227638,4.82485798134951,0.519288778088727,0.485022075851345,0.970421243843448,0.761475220004119,2.49767873880014,0.553939896564516,0.192482692812262,-2.02611658168103,7.27879100759799,0.736614299888369,1.125,0.685,0.42,0.3675,0.31,0.21,4.90065,4.98375,1.97965,0.2442,-1.1337,-1.9984,-2.8786,-1.32925,79.00816,53.92,6.29095,-0.0825,-0.1775,-0.445,-0.6125,1.2025,1.8975,1.4,-3.22,10.7,1.515,263.225,315.975,319.2,320,0.2,0.19,0.23,0.3875,0.37,0.23,0.8275,0.15,0.06,0.045,0.25,1.259,1.2995,1.76575,2.2885,2.6115,2.923,3.3015,3.701,0.767,0.781,1.369,1.8395,2.38325,2.8275,3.20275,3.735,1.10675,1.11,2.2005,2.8575,3.53975,0.783,0.934,1.852,2.15025,2.489,3.408,3.864,4.59125,4.6125,0.93675,1.21925,1.98925,2.6335,-3.252,-4.6985,-1.63125,-51.8425,4.56260851336575,4.42103813373051,4.9632708733299,5.20942196435131,5.33954607823483,5.23795603817927,5.46961456653203,4.95011435475873,417.412809075197,419.589145817305,418.462399698894,423.275968714961,423.67500226641,428.61042975656,423.615462205844,436.707153329573,448.882152493407,470.981244725707,468.35277270222,464.323888541213,1965.58740202418,1966.24982208781,1965.01462718323,1962.78278713666,1957.18719383699,1949.91342104755
1,4.75,1.50503822647239,4.89857901587311,0.463403986478984,0.308832397892342,1.41508193288468,0.866060785681467,2.88870234174212,-0.605056569184734,0.179025264853222,-1.2485428960491,10.3304332988269,0.745027385651578,1.155,0.7,0.42,0.36,0.29,0.21,4.63875,4.73875,1.896825,0.326075,-1.18595,-1.8632,-2.865425,-1.32635,78.996245,52.16,6.277075,0.125,-0.1125,-0.405,-0.55,1.16,1.8975,1.4,-2.695,10.7,1.5675,266.975,315.7,319.275,320,0.2,0.19,0.22,0.3875,0.37,0.23,0.8325,0.15,0.05,0.045,0.2475,1.25525,1.296,1.766,2.29,2.616,2.92575,3.301,3.706,0.767,0.78125,1.37025,1.8395,2.381,2.8275,3.202,3.735,1.11,1.111,2.201,2.858,3.53975,0.784,0.934,1.852,2.1535,2.49175,3.413,3.86725,4.59125,4.6115,0.937,1.216,1.989,2.635,-3.269,-4.676,-1.6315,-46.6475,4.32029801696833,4.36251872269058,5.10572250432755,5.13252370108316,5.34410000409695,5.27656898460439,5.45675728694008,4.95762479951767,417.495081146493,419.708593955622,419.14746542005,423.645565164904,423.062943234558,428.256592779187,430.484782026005,436.40796760528,451.21261516019,470.903124917592,473.207579002893,467.061269909785,1961.25013297206,1961.64733972932,1957.84386240862,1959.37022950283,1958.98873562425,1951.2397335397
