DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,TA,PA,RH,VPD,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,PPFD_IN
1,8.75,-0.1283255,37.884,127.834,-11.1525,3.00441,0.3313995,23.50995,21.6167,100.2695,80.79745,4.628235,409.4045,20.3493,0.876269,0.782593,0.393994,0.4002185,0.003331014,0.45035536,389
1,9.25,-0.1461025,53.449,157.1215,-14.8115,3.1349,0.350382,24.2296,22.3734,100.2735,77.66405,5.995785,404.039,20.5405,0.955914,0.872548,0.4213745,0.439707,0.003253802,0.52465616,688
1,9.75,-0.149835,71.614,184.029,-17.125,3.17793,0.357889,25.2386,23.3154,100.275,74.35785,6.97243,401.104,21.39365,0.978475,0.946054,0.434808,0.495624,0.003427738,0.57459248,931
1,10.25,-0.166419,82.907,214.765,-18.0905,3.25428,0.377645,26.1543,23.9682,100.273,71.55265,8.423145,397.9515,21.4598,1.00637,0.993007,0.452343,0.542811,0.0034471025,0.67004672,1111.5
1,10.75,-0.162243,97.3375,233.814,-19.591,3.17243,0.3728325,26.8253,24.6712,100.272,68.989,9.47652,395.903,21.4145,1.025515,1.01746,0.446824,0.586728,0.003698083,0.69877472,1242
1,11.25,-0.161516,110.604,268.367,-19.544,3.17093,0.372286,27.5833,25.3575,100.256,64.7942,10.7355,393.576,21.1655,1.04653,1.08277,0.449998,0.666777,0.003720394,0.7705936,1364.5
1,11.75,-0.1747855,123.0415,290.513,-20.2775,3.228005,0.3895795,28.2064,26.08115,100.2125,62.3527,12.6738,392.534,20.9955,1.07365,1.140925,0.452834,0.660599,0.003641053,0.8199856,1501
1,12.25,-0.182091,134.071,309.744,-19.7505,3.31026,0.394362,28.6908,26.5881,100.211,59.6924,13.2902,391.514,20.9878,1.11533,1.13844,0.472142,0.697204,0.003750544,0.87660832,1536
1,12.75,-0.17336,140.185,329.354,-20.414,3.11179,0.385399,29.2118,27.0965,100.206,58.0627,14.6877,391.217,21.063,1.11666,1.17044,0.468434,0.741183,0.003820477,0.92807008,1583
1,13.25,-0.1711865,147.977,334.092,-20.194,3.23707,0.3890095,29.6548,27.60555,100.1905,55.94835,15.2951,390.8265,20.5627,1.143535,1.160895,0.477476,0.755022,0.003665592,0.95717776,1629.3
1,13.75,-0.165778,146.624,332.0335,-18.92,3.101805,0.379447,30.01895,27.9366,100.157,55.9938,15.9613,391.1885,20.56345,1.14076,1.200925,0.4736485,0.7628605,0.0034695135,0.91954464,1594.2
1,14.25,-0.165563,131.776,326.63,-18.613,3.05836,0.381038,30.1187,27.9894,100.163,54.9736,16.9492,390.579,20.6668,1.12467,1.16315,0.474267,0.709745,0.003548406,0.95197536,1548.4
1,14.75,-0.176244,130.685,340.619,-18.284,3.09274,0.390029,30.4226,28.3968,100.105,54.27015,17.34785,390.4115,20.5406,1.13283,1.16074,0.475434,0.673673,0.003576754,0.93923872,1469
1,15.25,-0.171239,122.008,325.689,-17.344,3.12118,0.388319,30.6599,28.6664,100.087,52.0458,18.4351,389.645,20.4657,1.11653,1.15748,0.469512,0.665218,0.003274768,0.95451552,1403.5
1,15.75,-0.163043,105.657,308.215,-16.79,3.11103,0.377793,30.9209,28.8499,100.061,51.55115,19.09355,389.532,20.3177,1.10011,1.11247,0.463607,0.589155,0.003108672,0.90625136,1343.5
1,16.25,-0.158249,79.379,282.2,-15.706,3.03158,0.37015,30.8404,28.9319,100.033,51.6771,19.60145,389.4035,20.2759,1.08056,1.09536,0.453782,0.512646,0.0029339405,0.86949856,1131
1,16.75,-0.1490945,60.193,264.58,-14.2625,3.10196,0.3598375,30.83885,28.9107,100.0135,51.85275,19.5879,389.394,20.1929,1.032825,1.02802,0.4382705,0.438488,0.002803752,0.8594544,967
1,17.25,-0.14072,38.2475,233.8015,-12.7905,2.95357,0.3473915,30.59765,28.81695,100.00075,51.1784,19.55705,389.9165,20.04065,1.013895,0.9815275,0.427375,0.3802475,0.0024975555,0.79933392,613.5
1,17.75,-0.127055,18.016,192.007,-10.022,2.90276,0.333113,30.4476,28.5778,99.9833,52.3218,19.2718,389.726,19.8873,0.945759,0.91422,0.408121,0.281418,0.002087095,0.7413728,466
1,18.25,-0.111373,0.85,150.224,-6.823,2.73879,0.313399,30.44,28.4748,99.9497,52.5088,18.9462,390.395,20.1548,0.895817,0.825594,0.388336,0.225037,0.00161056,0.64561952,307
1,18.75,-0.0873,-10.238,116.204,-4.075,2.48337,0.27606,30.0186,28.1046,99.958,54.33265,17.2335,390.513,20.0609,0.794601,0.673962,0.337289,0.226832,0.001171365,0.55042064,220
1,19.25,-0.06295,-19.0095,71.415,-0.788,2.11643,0.234689,29.3398,27.3728,99.963,59.2168,15.036,392.478,20.5568,0.667126,0.5348145,0.2911025,0.267743,0.001064,0.48263264,103
1,19.75,-0.0343,-20.771,36.0985,2.222,1.72229,0.172406,28.328,26.6191,99.9697,63.57015,12.6775,396.947,21.3031,0.507869,0.40369,0.221324,0.41528,0.002555526,0.35482384,3
1,20.25,-0.0182,-19.626,13.573,4.203,1.43875,0.125182,27.3645,25.4508,100.007,69.1406,10.2382,405.742,21.4496,0.407295,0.339842,0.171125,0.445268,0.004234787,0.27236384,0
1,20.75,-0.0155,-16.799,8.411,5.7005,1.40603,0.12085,26.5374,24.4763,100.036,73.9315,8.31544,416.199,21.7421,0.388562,0.32564,0.159824,0.424598,0.005372102,0.23594592,0
1,21.25,-0.0146,-17.03,6.239,6.006,1.31756,0.115172,25.7559,23.6311,100.062,76.3762,6.79784,423.6655,21.8114,0.394539,0.329932,0.152406,0.389809,0.005803784,0.2353232,0
1,21.75,-0.0145,-19.271,6.815,6.228,1.37457,0.117484,25.2114,23.0728,100.111,77.7257,6.07746,426.579,21.8051,0.40144,0.324015,0.165963,0.380612,0.0051732015,0.194338368,0
1,22.25,-0.0134,-17.9015,5.241,6.631,1.39765,0.1209295,24.9042,22.85155,100.146,80.15495,5.34023,428.5445,21.43935,0.4266425,0.3491995,0.1630445,0.3696765,0.0051837075,0.195261136,0
1,22.75,-0.0171,-20.4815,5.386,6.275,1.522395,0.136012,24.4059,22.59035,100.162,80.8442,4.89822,429.916,20.8917,0.4121275,0.3572125,0.1693855,0.3479795,0.004498592,0.155588384,0
1,23.25,-0.0182,-21.374,3.82,6.177,1.49555,0.1350235,23.99545,22.18705,100.1745,82.3441,4.20566,432.792,21.068,0.419941,0.355247,0.1833195,0.3459975,0.004462349,0.16094624,0
1,23.75,-0.0232,-21.6355,5.2885,6.3785,1.58286,0.1480725,23.61355,21.7123,100.163,83.33325,3.922015,432.3745,20.59415,0.4545655,0.4017775,0.203283,0.331475,0.004294562,0.150011344,0
2,0.25,-0.0171,-14.945,1.128,5.361,1.28625,0.127102,22.5347,20.569,100.179,87.35295,3.106495,427.6775,21.0564,0.38892,0.345062,0.167725,0.349515,0.0055407295,0.156795856,0
2,0.75,-0.0142,-14.322,2.2875,5.376,1.2651,0.121352,22.2082,20.3435,100.175,88.4155,2.88886,429.0945,20.8246,0.42168,0.369818,0.1533,0.358473,0.0050137135,0.181635552,0
2,1.25,-0.0133,-13.062,1.713,6.0005,1.34925,0.108656,22.0197,20.3442,100.167,87.8487,2.90039,427.017,20.115,0.409354,0.344561,0.151967,0.32402,0.005019302,0.133735168,0
2,1.75,-0.01585,-16.255,1.879,5.546,1.416045,0.1237775,21.53815,19.98105,100.1535,89.5524,2.49111,426.082,20.20795,0.411542,0.3647405,0.1752855,0.3182775,0.004712445,0.139346144,0
2,2.25,-0.01725,-16.9445,2.566,6.193,1.427615,0.1282155,21.35565,19.70885,100.1595,91.5532,1.9908,428.285,20.5496,0.447633,0.3849115,0.1813855,0.3134205,0.004417885,0.145054112,0
2,2.75,-0.0158,-15.717,0.741,5.9525,1.35424,0.125888,21.0558,19.4844,100.145,91.60915,1.90593,425.5085,19.92905,0.389874,0.367976,0.164778,0.3059,0.004017104,0.134022672,0
2,3.25,-0.0152,-16.757,-0.6545,5.8525,1.37409,0.122987,20.7981,19.2935,100.14,92.6623,1.71051,425.2355,19.97775,0.422228,0.372973,0.167204,0.304743,0.003989989,0.134213296,0
2,3.75,-0.0136,-13.723,-0.3395,5.461,1.42136,0.1257065,20.5801,19.27,100.1435,93.6821,1.52443,426.8,20.00975,0.396124,0.35963,0.1613255,0.2957555,0.004316816,0.1244264,0
2,4.25,-0.015,-13.381,-0.753,6.058,1.36091,0.127449,20.1362,18.8692,100.132,93.47915,1.575525,429.827,19.6169,0.405491,0.374642,0.177619,0.272937,0.004232861,0.120460928,0
2,4.75,-0.0162,-13.7465,-0.1505,5.7335,1.383985,0.127311,20.1931,18.8728,100.121,93.1061,1.44935,431.498,19.70955,0.413238,0.3820795,0.172219,0.2747945,0.0041003535,0.128024512,0
2,5.25,-0.0157,-12.628,-0.2715,5.73,1.39174,0.129603,20.2232,18.7034,100.13,93.9831,1.34179,435.756,19.9136,0.448705,0.367808,0.179774,0.268324,0.00418031,0.118608336,0
2,5.75,-0.0184,-11.73,0.133,5.645,1.338,0.129638,19.9854,18.3219,100.136,93.88425,1.26456,432.118,19.56625,0.442735,0.379751,0.174484,0.271678,0.003959334,0.12315856,0
2,6.25,-0.0181,-12.472,-1.235,5.807,1.31231,0.131138,20.0262,18.5336,100.205,94.4287,1.18157,435.728,19.7805,0.432998,0.38609,0.18604,0.260046,0.0037281885,0.130073664,0
2,6.75,-0.0192,-12.7945,0.579,5.23,1.350885,0.131102,19.7837,18.5381,100.1745,94.12175,1.286185,438.053,19.76835,0.4114785,0.3729655,0.177374,0.2466995,0.003937091,0.125386464,0
2,7.25,-0.0226,-9.087,10.384,1.897,1.448085,0.1394275,20.0673,18.5327,100.24,95.5401,1.01577,434.165,19.7471,0.4622245,0.4084185,0.1986105,0.2564625,0.00364065,0.23067072,0
2,7.75,-0.04645,-3.155,32.317,-1.3745,1.72112,0.1972495,21.0581,19.19615,100.243,94.0448,1.22741,424.366,20.2099,0.587837,0.479704,0.2504245,0.3485015,0.0038836225,0.3408944,50
2,8.25,-0.0687,6.813,67.934,-6.095,2.0798,0.242401,21.9797,20.1263,100.242,91.00225,2.111565,416.152,20.5602,0.709081,0.588926,0.300097,0.360961,0.003766325,0.38261664,180.5
2,8.75,-0.083,18.744,105.9155,-10.2875,2.26726,0.266625,22.8213,20.7613,100.255,87.1338,3.0105,410.6765,20.74115,0.753527,0.679079,0.322812,0.412191,0.003807283,0.48156304,386
2,9.25,-0.1068725,33.946,140.984,-14.145,2.505955,0.3043715,23.94525,21.8821,100.2505,83.1905,4.51461,405.26,21.1221,0.836506,0.7774915,0.381097,0.430071,0.003958752,0.549864,545
2,9.75,-0.125043,49.487,179.685,-17.354,2.683555,0.329141,24.59125,22.66205,100.234,79.5102,5.62032,401.95,21.3703,0.8885965,0.8437575,0.3937335,0.4572,0.003768195,0.6435408,747
2,10.25,-0.142214,64.99,219.287,-20.029,2.78386,0.3486115,25.0322,23.2623,100.2595,75.5522,6.90768,398.818,21.3716,0.9143405,0.9035635,0.4066465,0.519096,0.003931738,0.7286608,906
2,10.75,-0.149657,75.209,238.177,-20.5345,2.775095,0.3625165,25.8032,23.87165,100.2485,73.181,8.2738,395.315,21.9134,0.9644465,0.9667495,0.4112445,0.5413785,0.0039461075,0.77486304,1048
2,11.25,-0.134274,83.5095,269.781,-20.553,2.74921,0.3404635,26.30505,24.506,100.2505,69.9752,9.15475,392.6715,21.8595,0.9796995,1.01822,0.4132765,0.5891855,0.0040064195,0.87287872,1172
2,11.75,-0.1438075,93.445,305.171,-21.5715,2.704015,0.3522475,27.2193,25.1643,100.2525,66.20065,10.9036,390.76,21.4239,1.01343,1.05401,0.417342,0.618252,0.004224998,0.99078224,1290
2,12.25,-0.15106,95.36,332.269,-23.17,2.81336,0.360969,27.3407,25.2602,100.212,64.71385,11.6531,386.559,21.4653,1.04351,1.07509,0.423728,0.611757,0.004187568,1.03267472,1352.9
2,12.75,-0.156271,99.2295,339.187,-23.486,2.90845,0.3678625,28.09705,26.00155,100.209,62.2617,12.8499,388.995,21.6815,1.079825,1.10971,0.451279,0.6521395,0.0041935485,1.03866112,1417.8
2,13.25,-0.159341,105.481,348.808,-22.1305,2.84107,0.371636,28.5665,26.4776,100.192,61.6243,13.9553,388.445,21.8858,1.09313,1.12908,0.450789,0.677641,0.0040839565,1.04024704,1455
2,13.75,-0.15992,90.886,341.556,-20.998,2.739225,0.3714845,28.9737,26.9004,100.1625,60.79695,13.9733,385.457,21.8373,1.1185,1.10738,0.4492135,0.6455795,0.0040303425,1.05914256,1467
2,14.25,-0.152586,84.702,350.141,-21.12,2.67793,0.364046,29.2068,27.2576,100.173,58.0887,15.6113,386.728,21.2123,1.10877,1.13104,0.455095,0.583986,0.003992643,1.08061184,1407.5
2,14.75,-0.1433845,68.716,327.3635,-19.581,2.84276,0.3525785,29.5952,27.4088,100.095,58.30995,15.65255,385.1545,21.12455,1.08296,1.0921,0.437338,0.528376,0.003901341,1.0503864,1367
2,15.25,-0.140313,59.168,323.416,-18.836,2.86528,0.349807,29.7358,27.5451,100.097,55.78655,16.6172,383.439,20.43615,1.07745,1.09144,0.426395,0.537892,0.003791917,1.10565056,1272.9
2,15.75,-0.140709,56.64,313.5375,-17.0485,2.75843,0.349311,29.72095,27.73075,100.078,54.4883,17.4107,386.116,20.71655,1.031675,1.05633,0.413022,0.510285,0.003604944,1.10230848,1137.6
2,16.25,-0.135196,35.153,285.7455,-16.781,2.70309,0.342762,29.9915,27.94615,100.018,54.7895,17.12665,384.956,20.9248,1.01703,1.05505,0.405505,0.420181,0.00341665,1.00666608,983
2,16.75,-0.1310285,21.2575,249.6355,-14.205,2.78688,0.3366935,29.9802,28.05755,100.0065,54.7911,17.1426,385.103,21.4771,0.9901475,0.9788815,0.401662,0.3642265,0.002917062,0.94560704,868.4
2,17.25,-0.122054,12.051,210.356,-11.285,2.55537,0.332186,30.0123,28.162,99.9855,53.8555,16.8113,384.23,21.1436,0.952943,0.911833,0.405372,0.308104,0.0024660945,0.79176384,552
2,17.75,-0.104103,-2.204,175.542,-8.919,2.61496,0.302913,29.7676,27.9127,99.9633,55.35015,16.3824,381.387,20.62785,0.888646,0.833916,0.372472,0.250663,0.00203616,0.75266016,382
2,18.25,-0.0934,-14.196,131.268,-5.227,2.48695,0.287573,29.6004,27.6264,99.9662,56.4906,15.55815,385.0395,21.54135,0.819605,0.74287,0.344763,0.246821,0.001624366,0.69152608,216
2,18.75,-0.071,-19.904,91.39,-1.7805,2.13533,0.247168,29.1045,27.02,99.9789,57.80355,14.32745,385.8515,21.22705,0.709086,0.603032,0.316512,0.274279,0.00130928,0.55556144,75
2,19.25,-0.0401,-21.7665,46.923,1.076,1.780555,0.1863235,28.20905,26.2416,99.96435,62.6715,12.0617,387.441,21.3586,0.551671,0.440287,0.2402215,0.364738,0.00192752,0.43874432,1.6
2,19.75,-0.0207,-20.867,19.403,3.516,1.41654,0.134096,27.3542,25.2767,99.98995,68.78315,9.794095,391.545,21.7522,0.417996,0.353085,0.18108,0.469863,0.003587562,0.32236288,0
2,20.25,-0.0127,-16.5775,9.115,4.7245,1.305035,0.107838,26.23935,24.0632,100.0125,73.2383,7.71547,402.418,21.93685,0.367107,0.3174345,0.1491015,0.4745785,0.004933398,0.27231904,0
2,20.75,-0.012,-15.2165,4.28,5.387,1.236655,0.110671,25.16785,23.2578,100.0165,77.6798,6.3416,405.892,21.971,0.355797,0.31154,0.1431605,0.428021,0.005359066,0.2277744,0
2,21.25,-0.0102,-14.836,2.313,5.659,1.22551,0.109001,24.5319,22.6506,100.078,78.7286,5.94708,412.402,21.1927,0.353044,0.32108,0.14028,0.385253,0.005842323,0.21833168,0
2,21.75,-0.00939,-13.141,3.1715,6.0635,1.15757,0.107099,23.8636,21.9733,100.098,81.2399,4.937685,415.3335,20.7962,0.371331,0.316809,0.131758,0.379063,0.006281901,0.20722072,0
2,22.25,-0.00954,-15.901,2.552,5.57,1.15546,0.105679,23.4067,21.4701,100.138,83.3636,4.44351,417.458,21.01905,0.377757,0.326754,0.139295,0.383319,0.006485002,0.193581696,0
2,22.75,-0.0111,-15.084,3.4045,6.226,1.32148,0.110522,23.0527,21.1526,100.147,84.06665,3.96375,424.946,21.0536,0.379046,0.336257,0.144468,0.363096,0.006238848,0.176807008,0
2,23.25,-0.0124,-14.764,1.383,6.0375,1.19652,0.108426,22.7553,20.8473,100.128,86.3575,3.201235,426.3435,21.2574,0.370083,0.340493,0.141853,0.344973,0.0057001055,0.156042208,0
2,23.75,-0.011,-13.247,0.846,5.704,1.16599,0.109377,22.45775,20.63285,100.1715,87.112,3.1125,427.872,21.1937,0.371365,0.3313975,0.1425065,0.3414405,0.005274842,0.151578112,0
3,0.25,-0.01655,-18.9925,2.337,4.471,1.32977,0.1221775,18.4645,17.0594,100.469,87.65845,2.59439,434.955,16.4548,0.3974,0.3535495,0.1648255,0.3248825,0.003566416,0.113996624,0
3,0.75,-0.0168,-19.017,1.378,4.5705,1.35294,0.125858,18.2529,16.902,100.4805,88.3401,2.27953,434.6405,16.5669,0.410705,0.350518,0.173443,0.329425,0.0033860285,0.128205952,0
3,1.25,-0.0157,-15.613,0.462,3.6945,1.33656,0.122399,17.93475,16.66535,100.487,88.3546,2.05186,433.7665,16.3085,0.3930095,0.3578835,0.1650435,0.322273,0.003236934,0.108718176,0
3,1.75,-0.0181,-18.6335,1.3685,4.575,1.41237,0.128695,17.5348,16.39275,100.496,89.56885,1.81134,431.835,16.0837,0.4058395,0.341743,0.1730845,0.3166385,0.0033763075,0.107616992,0
3,2.25,-0.01485,-16.778,0.174,4.414,1.340015,0.1266895,17.18135,15.9649,100.496,90.6009,1.66766,435.1185,15.8248,0.3938185,0.329457,0.166886,0.318765,0.0033548255,0.102237856,0
3,2.75,-0.0176,-16.487,-0.461,4.3275,1.314425,0.12457,17.0248,15.9839,100.489,91.5749,1.41169,434.208,15.7868,0.3859205,0.3440645,0.1730645,0.3013125,0.003385133,0.09642528,0
3,3.25,-0.01725,-15.1505,-0.014,3.77,1.29762,0.1241465,16.89645,15.5801,100.476,91.6714,1.32804,434.7135,15.7277,0.392244,0.3424845,0.160244,0.2912035,0.0032524465,0.107121504,0
3,3.75,-0.014,-13.859,-0.728,3.973,1.246395,0.1139815,16.88205,15.5459,100.458,91.8186,1.30114,436.054,15.5737,0.4075185,0.3412865,0.1523355,0.305814,0.003622618,0.118887552,0
3,4.25,-0.0154,-14.6065,-0.749,3.37,1.26851,0.1223915,16.8531,15.5755,100.444,92.4449,1.35272,438.308,15.3885,0.3909955,0.3445575,0.1697775,0.2880545,0.003406682,0.115033408,0
3,4.75,-0.0173,-11.553,-0.362,3.974,1.30468,0.125466,16.3441,15.1768,100.433,92.5222,1.24584,438.329,15.8003,0.3879275,0.356427,0.164898,0.294019,0.003295286,0.111350176,0
3,5.25,-0.01255,-10.8515,-0.474,3.915,1.22022,0.122105,15.99225,15.14705,100.451,92.8186,1.13741,437.4345,15.3692,0.399067,0.339901,0.1541585,0.281141,0.0032030205,0.094376576,0
3,5.75,-0.01575,-11.9535,-1.259,4.0625,1.3244,0.1238825,15.73195,14.7711,100.466,93.3657,1.10908,439.291,15.3319,0.3954075,0.332844,0.1585645,0.2747565,0.002945432,0.100692032,0
3,6.25,-0.0216,-11.866,-0.399,3.79,1.357835,0.140948,15.8135,14.6643,100.465,92.50525,1.26662,442.554,15.23625,0.43279,0.3518605,0.176244,0.269945,0.003301088,0.119048944,0
3,6.75,-0.01815,-12.235,0.2665,4.225,1.329665,0.1244815,15.56915,14.9119,100.481,92.55125,1.127845,438.304,15.2496,0.413686,0.349522,0.165627,0.269081,0.003388896,0.095175136,0
3,7.25,-0.021,-12.331,0.712,3.585,1.408515,0.139633,15.63865,14.75625,100.499,93.73265,1.069165,439.224,15.16165,0.4215875,0.354862,0.1778125,0.2459435,0.002933773,0.115277456,0
3,7.75,-0.0296,-9.856,11.0905,1.777,1.46011,0.158378,15.9021,14.8195,100.51,93.71055,1.051725,437.7125,15.6462,0.482201,0.404423,0.217195,0.282339,0.003323443,0.20956208,0
3,8.25,-0.0531,1.103,36.5875,0.038,1.783315,0.215052,16.7542,15.57655,100.518,92.31725,1.253545,433.258,16.21,0.6024115,0.477308,0.2732165,0.39351,0.003802758,0.28679056,23.5
3,8.75,-0.09005,14.253,59.526,-1.6355,2.25022,0.2743915,17.9926,16.7708,100.512,89.6504,2.00693,426.6835,16.7334,0.731101,0.6246325,0.3373585,0.4331285,0.003149563,0.33282368,152
3,9.25,-0.1130145,32.209,91.8965,-2.813,2.612465,0.311842,19.3506,17.83655,100.5145,86.3786,2.745555,419.847,17.4458,0.8263235,0.741502,0.388616,0.457357,0.002933459,0.36338848,332
3,9.75,-0.145598,51.352,112.923,-4.6705,2.848285,0.3550125,20.34235,18.9096,100.5265,80.2387,3.91177,414.738,17.5557,0.9367025,0.831859,0.42857,0.4745725,0.002718901,0.42277312,516
3,10.25,-0.172138,78.3315,134.051,-7.335,3.04189,0.3822465,21.4632,19.8396,100.5405,75.36715,5.231605,410.66,17.5443,0.9546705,0.92075,0.439975,0.5303275,0.002707578,0.47425056,688
3,10.75,-0.1773365,102.9375,160.381,-7.5515,3.04746,0.3876015,22.10195,20.65745,100.561,71.4066,6.53747,406.568,17.73865,1.013915,0.970723,0.466226,0.620133,0.002578733,0.52903984,851
3,11.25,-0.1772225,119.094,162.776,-8.071,3.117805,0.387224,22.88575,21.2154,100.572,66.8784,8.42944,404.315,17.6365,1.02409,1.033785,0.4601535,0.6671315,0.002328816,0.55498912,963.5
3,11.75,-0.1716925,133.467,180.591,-7.348,3.0728,0.386894,23.49675,22.0194,100.56,63.9096,9.479785,403.276,17.57205,1.073865,1.10236,0.4730915,0.7251865,0.002395456,0.61085136,1050.6
3,12.25,-0.1707265,145.8895,188.991,-6.6705,2.986035,0.380025,24.27615,22.74925,100.5215,62.4474,10.0781,402.775,17.8724,1.09651,1.09664,0.4691655,0.752752,0.00223328,0.6279728,1139
3,12.75,-0.1715335,149.943,200.452,-6.6595,2.934225,0.382444,24.80265,23.3591,100.497,59.3272,11.1447,402.419,17.2836,1.131955,1.133215,0.4691695,0.7763955,0.0021504,0.64974784,1191
3,13.25,-0.1723095,149.4555,191.476,-6.011,2.94013,0.3820415,25.3575,23.76395,100.4705,56.78595,12.44255,401.15,16.86405,1.12533,1.169495,0.47304,0.7548925,0.00198912,0.68100256,1169.9
3,13.75,-0.167867,148.987,205.529,-6.2505,2.93822,0.383187,25.8809,24.3674,100.429,55.13075,13.2953,400.5245,16.88995,1.13946,1.17941,0.469296,0.746092,0.0020550385,0.62810272,1151
3,14.25,-0.1660945,130.4335,200.306,-7.1985,2.873445,0.3800775,26.24805,24.82165,100.41,53.0803,14.1525,399.988,16.7561,1.13155,1.159395,0.459952,0.689088,0.00205296,0.67149152,1081
3,14.75,-0.172808,124.1,180.87,-6.7885,2.93902,0.386622,26.5048,25.05,100.375,51.8689,13.8697,400.431,16.6017,1.12603,1.14646,0.477229,0.671093,0.0018536,0.62938848,973.1
3,15.25,-0.1662515,103.947,178.5305,-5.222,2.883085,0.3783535,26.6111,25.19035,100.35,52.8501,14.5128,400.163,16.45555,1.107055,1.14836,0.453724,0.6331745,0.00185696,0.6352752,897.5
3,15.75,-0.162085,87.976,180.8375,-4.702,2.86084,0.373658,26.7945,25.3678,100.33,51.39365,14.70025,400.885,16.49265,1.06891,1.10966,0.456945,0.590303,0.0016352,0.64363152,802
3,16.25,-0.152621,59.478,151.203,-4.137,2.78698,0.359438,26.8494,25.3123,100.312,52.53355,15.1173,400.08,16.3612,1.03389,1.03065,0.441558,0.488526,0.00150976,0.58746912,641.5
3,16.75,-0.142119,36.183,135.5015,-3.1325,2.72157,0.346616,26.52475,25.33375,100.3045,52.08155,14.8519,399.548,16.3965,1.003015,0.9775795,0.4295405,0.3957655,0.00120736,0.53769744,487.5
