DOY2,HR2,CO2_1_1_1,H2O_1_1_1,FC_1_1_1,SC_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,TS_1_1_1,TS_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,T_SONIC_1_1_1,CO2_2_1_1,SC_1_1_2,G_1_1_2,G_1_1_3,SH_1_1_1,TAU_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,NEE_1_1_1,CO2_2_2_1,CO2_2_3_1,CO2_2_4_1,CO2_2_5_1,SC_1,SC_2,FCH4_1_1_1
1,7.25,383.1886499,4.905,0.335,-0.43,-10.8425,-33.173527185,-1.37632875,1.1867435,0.10858950125,100.86699625,68.71293879,-1.11971,0.4539114895,4.925,8.16,-68.82185,1.2704605,0.7733455,235.5313,302.89535,-3.833770332,-0.78672225,406.6825,-1.087922,-12.41,-10.82,-3.891075,-0.21119375,0.30318575,0.246479,0.15907875,0.12,434.4416665,449.9375,451.3791665,451.275,-1.01371325,-16.8437926666667,-0.47893875
1,7.75,383.4775,4.862518,-0.1875,-0.610846,-10.89,-30.72882383,-1.5434105,1.15303275,0.11541475,100.896,68.551193,-1.07568775,0.4753336965,4.914,8.15,-40.11155,14.5809,2.20424,235.0493,305.375,28.18477,-0.8280975,406.415,-3.4035465,-12.305,-10.855,-1.064561,-0.2666075,0.3273235,0.26239825,0.176375,-0.2743865,435.25,450.25,454.166667,454.283333,-0.487866,-19.617068,-0.0096775
1,8.25,383.79,4.88699254025,-1.3031505,-0.59995349125,-10.875,-15.0446618175,0.6578,1.103511,0.146579516,100.89,66.03047,-0.37366525,0.51043981725,4.8875,8.1475,7.451515,39.21349,4.762407,234.3097,308.536,80.366115,-0.1486875,405.02,-1.0179895,-12.135,-10.51,2.974763,-0.2572265,0.3320365,0.30733225,0.23082,-1.76678525,438.1458335,452.591667,454.78333325,454.75416675,-0.8580055,-22.3903433333333,-0.04590325
1,8.75,384.32,5.1,-3.1549115265,-1.2945660435,-10.725,-5.9392489,5.41,1.0823765,0.203099,100.95,62.55309,0.364041,0.607521935,4.8645,8.155,45.1958825,68.255725,7.8240165,234.601325,313.46725,149.0154984,0.7395305,406.185,-0.8270395,-11.98,-10.25,3.677767,-0.386697,0.422399,0.3233125,0.300677,-2.90701025,436.6041665,442.23000025,445.2775,443.365,-1.076139,-25.1636186666667,-1.2495
1,9.25,383.0531949,4.8968865,-6.576515,-1.66,-10.295,5.88452,13.996536,1.2477645,0.287579998,100.933,58.831125,1.306404,0.898724094,4.898,8.1525,72.55057,95.41515,9.690518,237.75935,318.35,207.814,1.4795435,402.63,-0.71723625,-11.78,-9.6675,4.760217,-0.563222,0.50509,0.431826,0.412456,-6.38976325,418.925,424.5083335,428.325,425.1583335,-3.268507,-27.936894,-5.1585
1,9.75,382.126664925,4.98721375,-7.955,-1.8277485,-10.07,24.29,22.65901,1.320149,0.30891999375,100.9181435,55.43237653,1.90131,1.25008995575,4.96575,8.1575,104.23225,141.340975,15.374975,242.508125,323.262575,304.1507,2.4332385,400.265,-0.3029455,-11.205,-8.9325,5.4078405,-0.5576365,0.539182,0.4677215,0.4291865,-8.466318,401.2,411.883333,422.333333,411,-1.733316,-18.57471,-5.2105
1,10.25,381.19,5.07087151075,-9.36773973725,-1.7000075,-9.22500000025,38.55646675,32.4759755,1.415183,0.35710225,100.899,51.8475575,2.599,1.615197731,5.09175,8.175,130.10575,168.8157,20.0265475,245.724,327.694675,371.997752,3.374898,398.4125,-0.185779,-10.94,-8.505,5.087042,-0.5853505,0.581344,0.491603,0.4848705,-9.325713,398.275,399.1041665,401.0291665,400.9958335,-1.4206725,-28.53896,-3.7345
1,10.75,379.52281465,5.069684,-10.6530645,-1.220303,-8.6975,52.9304178875,35.77476125,1.48601,0.38231025,100.889,48.017338275,3.07298,2.11128095575,5.165,8.17,154.967725,193.4714,21.29309,249.94555,330.451,424.01515,3.731973,395.1916665,-0.3462575,-10.4525,-7.8115,5.192346,-0.6173225,0.6189025,0.52624525,0.5259915,-10.68814125,393.0375,395.141667,395.670833,395.97916675,-1.374019,-8.864485,-8.83325
1,11.25,377.9,5.2024695,-11.14835681,-1.102553,-8.2625,64.172117135,40.0148865,1.503102,0.38051,100.85251675,44.8974731975,3.26820725,2.5228722305,5.214,8.1825,170.9592,210.142425,23.4944275,252.429375,332.19575,463.300475,4.040782,394.266667,-0.2326055,-9.7175,-6.97425,4.286299,-0.607751,0.633602,0.5675,0.542549,-11.01999325,391.604167,394.4041665,394.44583325,394.570833,-1.28340525,-3.3931415,-3.71925
1,11.75,377.5477145,5.017785056,-11.32,-0.63,-7.986666667,60.161823965,42.6737035,1.54507875,0.4050763765,100.777407,42.8966775,3.632755,2.786618,5.31,8.2,180.28965,226.9791,23.77397,254.83505,333.604,494.79305,4.248299,393.73,-0.2383135,-9.2325,-6.2905,3.3261155,-0.7115965,0.6700915,0.596895,0.5716675,-10.6785925,391.883333,393.266667,393.916667,393.783333,-0.778772,-1.809905,-2.7375
1,12.25,377.6925,5.03622,-12.03065375,-0.615,-7.281333333,60.7919307775,49.6859165,1.5276875,0.406357,100.710632,41.34191874,4.21646825,3.1284251785,5.45375,8.19,177.36975,222.3842,23.67307,256.3635,336.8895,485.06691595,4.25198025,393.4083335,-0.171204,-8.81,-5.759,2.021038,-0.7461795,0.66943175,0.62011675,0.592711,-11.5191695,391.6625,392.70416675,393.479167,393.32083325,-0.559837,-2.1203795,-3.618
1,12.75,377.17956685,5.15742632325,-11.810706,-0.4563884415,-6.81008333325,55.1701861575,49.8806925,1.603117,0.401695518,100.662695,39.34535,4.609705,3.290915864,5.50225,8.2025,165.47345,218.179025,22.251385,257.8075,338.457625,466.9876,4.7948815,392.633333,-0.2111235,-8.28,-5.503,1.488583,-0.7286895,0.6784595,0.595062,0.612668,-11.273499,390.76249975,392.04583325,392.204167,392.004167,-0.655439,-1.50346025,0.3753785
1,13.25,377.35,5.031660663,-11.2819208175,-0.395032136,-6.54775,56.3819785,50.300553,1.66948225,0.39821025,100.6215,38.5518135,4.7927465,3.438792,5.61,8.2375,155.37655,209.8565,21.43472,259.489,339.661,449.3633,5.097985,392.933333,-0.1811565,-7.8305,-4.85925,0.6956295,-0.655778,0.661464,0.605505,0.614705,-10.5535955,390.12916675,390.9833335,392.0625,391.77500025,-0.574422,-1.925712,-2.9005
1,13.75,376.285,5.078747,-10.98995344,-0.36,-6.034666667,49.915749765,52.46247725,1.704162,0.398125,100.627,37.029097965,4.99969,3.5199260665,5.682,8.3625,133.066475,185.52215,19.403795,260.065,340.326,391.11963885,5.119732,392.87,-0.186278,-7.3,-4.3725,0.36378225,-0.65036725,0.6605695,0.5896545,0.584321,-10.25188525,390.43749975,391.08749975,391.98333325,392.04583325,-0.390736,-1.002841,-2.33325
1,14.25,376.83,5.1328295,-10.39776876,-0.3465869135,-5.74,32.336714055,49.52694225,1.594903,0.3931504755,100.5454685,36.044685,5.2707635,3.6146087545,5.7185,8.475,109.20495,155.8787,16.18656,260.994,339.75585,333.841224575,5.35815525,392.865,-0.0861695,-6.9355,-4.206,-0.0289385,-0.661727,0.67826925,0.59158625,0.57437925,-9.87949725,390.133333,391.016667,392.95,392.483333,-0.35610775,-1.1302755,-2.58325
1,14.75,376.62,5.2469233845,-9.29,-0.322615594,-5.44591666675,18.790345,42.01917925,1.559708,0.3785654145,100.514027,36.05150325,5.137195,3.68346022575,5.757,8.5575,88.396535,135.2335,13.55937,258.797975,339.953825,289.51672735,5.475559,392.9816665,-0.2567145,-6.667,-4.749,-1.966354,-0.575433,0.639677,0.57032,0.556992,-7.855274,389.866667,390.783333,392.9,392.716667,-0.3114295,-0.37219025,-5.363
1,15.25,375.7925,5.16966,-8.07,-0.255073,-5.24,9.637602,37.21950275,1.515623,0.363439,100.528267,36.1418435,5.31562,3.682049132,5.79625,8.6325,61.985825,115.000525,11.847525,259.52705,339.74,254.152503875,5.58958325,393.2183335,-0.0740345,-6.6565,-5.179,-2.41075425,-0.57736375,0.6257185,0.5360765,0.5335005,-7.0952965,389.883333,392.883333,394.4,393.733333,-0.2654055,-1.1903935,-7.332
1,15.75,375.755,5.0700995,-6.00931925,-0.1927266595,-5.26041666675,-3.140756775,25.91292225,1.50636475,0.32892985,100.5465,36.4505725,5.2155,3.45050245,5.85075,8.7125,29.99135,75.735875,8.46174525,257.352875,338.038675,179.08642765,5.38948,393.185,-0.070625,-6.7425,-5.533,-4.1068045,-0.4871735,0.5751185,0.4941165,0.455188,-5.283502,389.983333,393.716667,394.85,395.25,-0.3075995,0.2052975,-4.9255
1,16.25,375.01,5.154879618,-3.985985,-0.17781875,-5.446,-17.99499925,14.342704,1.329211,0.2739296205,100.58875,38.147837,5.07801975,3.14866775,5.94875,8.74,-0.706803,45.4102,4.53745,256.223,335.5428,103.3958,5.403709,393.975,-0.07314,-6.926,-5.749,-7.2219965,-0.39123325,0.495677,0.40472,0.397111,-3.464794,390.766667,394.1,397.1,396.783333,-0.243126,0.313068,-4.074
1,16.75,375.346334075,4.9925,-1.62648175,-0.057688818,-5.90816666675,-32.957842,9.41863,1.2355445,0.216171,100.61631575,40.31429,4.8790175,2.8957515225,5.9945,8.7675,-51.28724,17.9702325,1.94790575,254.0478,333.22625,43.69151,4.7711645,394.365,0.059096,-7.431,-6.332,-9.024013,-0.3011875,0.42951725,0.3315605,0.2863025,-1.4558585,390.99166675,402.16250025,408.083333,407.6416665,0.00460625,0.56384475,-0.859
1,17.25,375.345,5.045907,-0.00947225,-0.0399685,-6.4445,-35.487687,3.2675345,1.1965845,0.1334188355,100.6355,42.9955846475,4.24117075,2.66776857825,5.96075,8.7975,-84.479485,1.51424375,1.02654,252.033175,328.02245,3.872473703,4.56718475,396.02,0.190927,-8.4,-6.672,-15.46270075,-0.221492,0.32023075,0.26504675,0.195677,0.161175,393.075,406.9,416.7083335,417.2,0.14360725,2.287399,-2.165
1,17.75,376.1923407,5.1590074445,0.217113,-0.015791,-7.02525000025,-38.384929975,1.9589905,1.179359,0.10158325,100.636,45.386291035,3.64226,2.4141255,5.89825,8.805,-90.4151175,-2.521214,0.6541025,248.9075,323.63275,-13.058810185,4.047246,397.0225,0.3431525,-8.495,-7.215,-14.822061,-0.159759,0.280517,0.237103,0.148314,0.5783145,395.375,410.42499975,420.08749975,418.6291665,0.00919,2.98266475,0.042
1,18.25,377.3525,5.160639,0.140406518,0.0260782755,-7.22325000025,-33.773455,0.973829,1.09423,0.090813025,100.64,47.40428,3.2328015,2.1115562685,5.93025,8.785,-88.67805,-2.57296,0.646658,248.6581,320.458,-15.770179425,3.847123,397.3166665,0.33893225,-8.775,-7.785,-10.291862,-0.118343,0.250946,0.229107,0.15283,0.4009285,395.983333,415.4,426.266667,424.716667,-0.043337,1.364385,-0.5175
1,18.75,378.1425,5.1397195,0.242513,0.00086975,-7.41625,-34.39268935,0.7222305,1.12652025,0.091845694,100.65,49.65460171,2.6921755,1.9074014045,5.8875,8.815,-87.221485,-2.495754,0.762231,247.4791,318.818275,-15.7599389775,3.63896175,399.1975,0.31138425,-9.045,-8.155,-10.6222725,-0.1419915,0.2529835,0.23983425,0.14590075,0.70638175,398.420833,421.79583325,431.958333,432.75,0.1006645,1.728297,-0.515
1,19.25,378.86,5.17638172125,0.160379,-0.06105575,-7.76375,-34.6690530025,-2.1903875,1.1556475,0.09545433,100.68,50.93324539,2.3562575,1.752655549,5.84425,8.815,-86.40812,-2.3895275,0.7528945,246.29675,317.025125,-15.75469819,3.14165825,399.20166675,-0.25563725,-9.45,-8.5,-9.4511355,-0.16114,0.28088075,0.2341785,0.159943,0.41995975,399.67083325,429.7958335,433.620833,433.85833325,-0.143366,-4.189068,-0.031905
1,19.75,378.88,5.196585,0.179656,-0.1223034015,-8.0575,-34.602096,-2.084223,1.15945,0.08405454775,100.7045,53.138939865,1.90613,1.60906680375,5.8355,8.7975,-85.86267,-2.3848595,0.663571,244.65,314.79515,-15.7498219,2.790839,399.1725,-0.0651195,-9.73,-8.825,-8.447815,-0.156901,0.27697,0.231197,0.147589,0.7110915,398.65000025,427.929167,433.470833,433.4458335,-0.05636325,0.24966275,-0.1188725
1,20.25,379.2975,5.14396351525,0.33953425375,-0.0921689,-8.22166666675,-36.1636895,-0.85380125,1.1396435,0.0910685,100.699,54.88734975,1.6010095,1.39329028875,5.78925,8.8075,-84.3768275,-2.296062,0.641777,241.33625,313.2175,-15.746981495,2.550367,400.7516665,-0.1490805,-10.04,-9.16,-7.6014525,-0.176628,0.270591,0.245729,0.148636,0.828779,401,425.9833335,430.0333335,429.691667,0.0253345,-3.59430225,-1.19623525
1,20.75,380.15,5.11896136275,0.3236669295,-0.1667105,-8.45833333325,-35.018938,-0.7199135,1.189835,0.091598636,100.712,55.01162,1.167247,1.24858481,5.79275,8.805,-83.3973,-2.301664,0.650279,240.4834,311.1676,-15.749917215,2.1280835,400.44,-0.01248225,-10.29,-9.49,-8.24049325,-0.158975,0.282573,0.250711,0.135997,0.918927,400.7833335,421.475,423.3166665,423.4833335,-0.288827,-2.36965575,-1.16975
1,21.25,379.9375,5.321691402,0.44655375,-0.2071741095,-8.8375,-36.148957425,-1.0880005,1.21651,0.0829762995,100.7365,56.411007025,0.86786525,1.18406998225,5.7545,8.805,-82.7733525,-2.26051625,0.746525,239.66815,310.8855,-15.739231275,1.9332395,400.785,-0.48063,-10.55,-9.78,-7.094278,-0.1364535,0.2730955,0.25375675,0.137684,0.818089,401.4083335,424.5666665,428.3833335,426.7916665,-0.29854075,-1.2822085,-1.91575
1,21.75,380.8525,5.2133721265,0.429910252,-0.2603435,-9.005,-36.6640257375,-0.116808,1.20615,0.09860377075,100.736,58.295097655,0.6673555,0.99813272,5.69375,8.7475,-81.4868,-2.224415,0.7507405,239.04575,309.84375,-15.744070135,1.754355,400.27666675,-0.16837675,-10.56,-9.91,-6.7453075,-0.142563,0.2777785,0.23102775,0.1550375,0.643047,400.2416665,421.0916665,427.7666665,426.908333,-0.43777,-2.245237,-1.853
1,22.25,381.2925,5.3025,0.375,-0.347124,-9.265,-36.008293585,-1.38503,1.1750865,0.095005656,100.744,59.592751,0.60637,0.921936563,5.6595,8.75,-80.58727,-2.2015265,0.6447495,239.2916,307.9778,-15.726197355,1.316206,400.73,-0.058506,-10.66,-10.06,-5.569148,-0.164466,0.288927,0.234843,0.148651,0.630488,400.9083335,422.0291665,423.991667,422.54583325,-0.27770125,-2.024898,1.321
1,22.75,381.2975,5.464006776,0.476957,-0.365,-9.435,-39.6201523,-1.240599,1.1267675,0.095316,100.739,59.58801786,0.69325525,0.863081578,5.6235,8.7175,-80.66535,-2.16673375,0.675949,237.7141,307.4517,-15.72521789,1.382685,401.555,-0.24275025,-10.755,-10.23,-6.149021,-0.184985,0.253685,0.231779,0.146604,0.890059,401.6666665,422.2166665,426.14999975,428.429167,-0.75133225,-1.472767,1.467
1,23.25,380.77,5.317052,0.385,-0.3373905,-9.5708333335,-37.80115,-1.8961875,1.14066,0.0958836915,100.73322025,60.985381495,0.339856,0.797839396,5.61575,8.6925,-81.07923,-2.15478425,0.661027,240.2445,307.37365,-15.72998759,1.0365535,401.825,-0.6566805,-10.88,-10.43,-6.4074955,-0.1858315,0.278547,0.242492,0.152551,0.695915,402.2708335,423.529167,426.92083325,428.729167,-0.336477,-0.83080375,-0.394
1,23.75,383.195,5.196831,0.383457981,-0.42980850675,-9.82,-36.740146,-1.516775,1.09192,0.095297,100.74036325,61.24125775,0.0024543275,0.74334443925,5.56975,8.6125,-81.2124,-2.0893865,0.615465,239.947,307.04,-15.736190095,0.6420435,402.45,-0.22836325,-11.095,-10.5,-5.5337605,-0.1980255,0.2710665,0.23042075,0.1623075,0.828553,404.0583335,428.7833335,432.45,431.725,-0.3135195,-4.81146975,-2.19425
2,0.25,380.5166715,5.77762725,0.4417945,-0.19305374375,-8.565,-41.460136925,-3.88531075,1.028867,0.10405425,100.6725,58.98297357,0.4938895,0.81,6.01825,8.655,-81.74,-2.246218,0.643835,239.3715,310.109,-16.00666511,3.499173,398.4475,-0.0668025,-9.67,-10.0525,-6.91972525,-0.2415225,0.296287,0.249331,0.195709,0.993455,400.62500025,412.17499975,423.504167,422.07499975,-0.3348335,-3.026742,-0.003375
2,0.75,381.015,5.70650975,0.44533387125,-0.292219464,-8.7225,-40.55696291,-2.3627835,0.945666,0.11,100.67225,59.70194,0.4906635,0.76142845,5.98175,8.6225,-82.3978,-2.24,0.67889,237.604,309.868,-16.00959692,3.2709175,397.43,-0.025578,-9.94,-10.0525,-6.068664,-0.229353,0.279978,0.224518,0.19807275,0.463948,398.7625,411.87083325,424.48333325,422.92500025,-0.193466,-2.6569215,-1.687
2,1.25,381.1675,5.705,0.38,-0.24033906,-8.8925,-41.614553,-2.08210625,1.001619,0.1112702225,100.6513,59.98328,0.2441395,0.72045975975,5.97675,8.6275,-82.2055,-2.24,0.67341975,236.7003,310.3866,-16.01801127,3.257399,397.87,-0.3856895,-10.245,-10.0675,-6.56976075,-0.221133,0.284032,0.242008,0.20209275,1.3340305,402.0166665,408.4125,423.05,423.1166665,-0.273418,-0.478797,-0.27825
2,1.75,380.755103475,5.64305,0.408949,-0.32337,-8.9525,-42.7425345,-2.097459,1.05392975,0.1042222885,100.65,60.36595934,0.159244,0.6814884995,5.9295,8.5925,-82.28658,-2.21664025,0.6366865,237.7362,309.261,-16.0115208725,3.24175575,397.785,-0.3789175,-10.4075,-10.135,-5.8135335,-0.255336,0.2905145,0.233038,0.207494,0.84058325,403.8583335,412.004167,426.60000025,425.733333,-0.4300845,-3.50966025,-1.5295
2,2.25,381.9,5.76476987575,0.47,-0.2725559055,-8.9625,-44.06039877,-3.983301,1.057755,0.098689,100.652,61.65828165,0.07050735,0.64696869075,5.91475,8.5825,-81.3151,-2.2231685,0.585238,237.0872,308.65,-16.00220207,3.161727,396.666667,-0.0954845,-10.675,-10.1425,-5.5888915,-0.250089,0.282036,0.2436655,0.198849,0.9117115,402.470833,412.66500025,431.9166665,432.6916665,-0.53415,-2.67252275,-0.00158275
2,2.75,382.43097105,5.663516339,0.474368,-0.35,-9.10249999975,-44.8795519,-4.158468,1.0383745,0.114702,100.64611825,61.5,-0.1589,0.60101660575,5.883,8.54,-80.3825,-2.19,0.51768875,237.0582,308.023,-16.00791162,3.14189275,397.975,-0.28991,-10.8675,-10.2775,-6.2373,-0.282313,0.29465775,0.2524125,0.2074005,0.9263845,401.633333,416.916667,430.466667,431.066667,-0.3091145,-2.427451,-0.17375
2,3.25,382.8604579,5.7425,0.489808,-0.3825,-9.1025,-39.98,-1.9413525,1.16945075,0.11728803725,100.64093375,62.1240904,-0.3172715,0.58206724875,5.84425,8.54,-80.72105,-2.2387865,0.478868,235.053,307.352,-15.99715064,3.0033465,398.0166665,-0.25463,-11,-10.225,-6.163659,-0.267812,0.290367,0.2376935,0.2024875,1.019702,403.85,418.35,426.766667,426.316667,-0.5591515,-3.6018225,-0.007729
2,3.75,382.0775,5.53996318425,0.535,-0.410234,-9.32,-42.500911415,-3.05999,1.10877,0.1168537175,100.623715,62.73173089,-0.3601015,0.56429548275,5.815,8.5225,-80.4724,-2.23,0.500906,235.478,306.84,-16.0083187175,2.909475,397.00666675,-0.1171105,-11.09,-10.375,-5.5514975,-0.258158,0.31675075,0.2500905,0.22001725,0.812166,402.50416675,418.670833,430.933333,432.308333,-0.3061995,-1.798819,0.001462
2,4.25,382.12,5.542751191,0.4357225,-0.3461981975,-9.52499999975,-41.1445741775,-3.5804925,1.034825,0.11233,100.6357075,62.5482660225,-0.44,0.5280900795,5.77475,8.5025,-80.26806,-2.15,0.507674,235.3788,306.499,-16.0056043925,2.750167,397.45,-0.4282555,-11.095,-10.4175,-5.47651625,-0.253717,0.28073925,0.23420525,0.206958,0.885848,403.566667,415.866667,431.833333,432.583333,-0.4853045,-3.1270265,-1.3905
2,4.75,382.294917575,5.788237,0.34798,-0.297313,-9.69,-40.74032655,-3.152744,1.078048,0.1069405,100.6425,63.2768131725,-0.601274,0.502752147,5.73675,8.4375,-79.8537,-2.16437,0.5634425,235.8531,306.094,-16.001399965,2.89284,398.3,-0.347622,-11.1675,-10.42,-4.4835075,-0.30404125,0.299254,0.240243,0.206923,1.10523925,403.816667,413.55,432.733333,431.8,-0.5016735,-2.942603,-0.00622225
