DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,5.25,0.230282063319311,0.00052095372005746,-0.0731596396651893,-0.206552740003592,0.125048825196637,-7.86371531697061,0.208868200130722,0.535463748208148,407.202365836714,3.58596784024778,419.420203372363,4.31230285007017,417.913915625,4.99849716489591,419.246134406614,4.22481959262361,418.151796158163,5.05700835274017,419.011491945317,4.07277611351397,418.362195317881,5.08119915987268,419.618053281841,3.89950233461125,418.934211872549,4.64748411654285,1.84260301528176,-2.31352703403621,0.422025434727528,1.7,1.34,0.37,-2.62595,-3.397,-3.1364,-3.9513,-5.38195,83.64737,75.755,1.2635,-3.845,-3.05,-3.19,0.4,-1.945,1.2,-1.07,0.33,252.05,292.8,269.6,289.5,0.11,0.14,0.06,0.09,0.035,-0.17,0.06,-0.11,-1.548,-1.482,-0.0505,0.823,1.947,4.982,8.0045,8.6835,9.179,-1.028,-0.043,0.395,1.761,5.448,8.6775,9.6365,10.3015,-1.306,0.649,0.12,0.5805,2.791,5.468,8.0395,10.126,-1.479,-0.8135,0.8425,2.224,5.468,8.8455,9.598,-1.3285,-0.6355,0.079,0.6185,2.166,-3.7305,-4.719,-4.05,-34.385
1,5.75,0.0855936545320863,-0.0194292984682643,2.7398190610132,0.353055842921245,0.133201171642333,-8.20068006337819,0.642373054746521,0.525671090849313,408.50050025308,3.67106062448333,418.940306315976,4.33579444378926,417.617333633333,4.871632221637,419.280309894395,4.35501354455542,417.98059144898,4.70904858738172,419.159848215873,4.33849634759753,418.364322900415,4.80601473098984,419.713405553237,4.1113036886159,418.760589875,4.48318075470153,1.94748846755375,-2.26182653619495,0.416026279908265,1.75,1.36,0.38,-2.51775,-3.225,-3.1493,-3.88595,-4.9086,83.653735,75.905,1.2096,-3.385,-2.895,-3.09,0.5,-2.035,1.1,-1.065,0.41,259.45,292.5,276.2,290.6,0.105,0.14,0.07,0.085,0.03,-0.17,0.07,-0.11,-1.664,-1.4925,-0.0595,0.8215,1.9465,4.98,8.0035,8.6825,9.178,-1.075,-0.0565,0.3935,1.76,5.447,8.6775,9.6355,10.3,-1.315,0.619,0.12,0.58,2.789,5.463,8.0385,10.128,-1.5405,-0.8205,0.842,2.2175,5.4655,8.846,9.5975,-1.326,-0.648,0.08,0.6185,2.1565,-3.729,-4.76,-3.9965,-35.71
1,6.25,0.0328000729377685,-0.00666028789870428,1.59094255465907,-0.0153501314037825,0.11968009212054,-7.38623215485757,-0.112040370179834,0.63435554584275,406.452452266341,3.59080018638164,418.88572696109,4.37286249440493,417.702198592866,4.21546169394724,418.734381048132,4.35257769802298,418.367886131177,4.42449073402211,419.228780874792,4.33377427207965,418.54747175,4.82947369454243,419.379393726756,4.24563294652193,418.692522468354,4.53724367274535,1.93985441631896,-2.25813610526961,0.462658594466417,1.7,1.27,0.34,-2.3784,-3.111,-2.954,-3.6523,-4.7809,83.66215,76.21,1.2468,-3.465,-3,-2.85,0.5,-1.94,1.1,-1.04,0.28,254.75,293.8,276,293.3,0.12,0.13,0.06,0.08,0.03,-0.17,0.06,-0.12,-1.721,-1.506,-0.0895,0.8195,1.9455,4.978,8.003,8.681,9.177,-1.1365,-0.074,0.395,1.7605,5.445,8.6765,9.6345,10.2975,-1.32,0.579,0.116,0.5635,2.7905,5.462,8.038,10.1285,-1.5085,-0.838,0.8435,2.2085,5.465,8.846,9.5965,-1.3115,-0.655,0.0825,0.618,2.1475,-4.16,-4.808,-4.1535,-31.185
1,6.75,0.21708482077082,0.00470082542752769,1.44435016981216,-0.088844674542392,0.126005202271494,-16.3605807342609,0.367195127205083,0.618377597696586,408.064550604312,3.50932781375891,418.459342131608,4.38547634174564,417.470836844407,4.91814268643885,418.652217563045,4.30952646682226,418.245733456979,5.04169236652622,418.929450139267,4.18933813539763,418.435980313333,4.57101251102969,419.173104490434,4.22957402108089,418.563884455397,4.70291736133315,2.02896492497401,-2.05969073654842,0.479421398527728,1.66,1.3,0.38,-2.4852,-3.225,-3.2471,-4.05335,-5.0153,83.69651,75.03,1.22135,-3.74,-3.005,-3.32,0.6,-1.92,1.2,-1.045,0.26,257.2,293.1,273.3,291.4,0.125,0.14,0.06,0.08,0.03,-0.17,0.07,-0.12,-1.772,-1.5125,-0.1015,0.815,1.9445,4.976,8.0025,8.68,9.176,-1.2015,-0.085,0.391,1.761,5.4445,8.6755,9.6335,10.298,-1.372,0.547,0.0845,0.555,2.7905,5.4605,8.0365,10.127,-1.507,-0.852,0.846,2.2015,5.4645,8.846,9.596,-1.3715,-0.649,0.085,0.6165,2.1375,-4.077,-4.439,-4.1265,-34.695
1,7.25,0.0627998705230652,0.0403075430143529,1.85891615742137,-0.298604942831097,0.126649004183386,-10.8899365645818,0.0114185544684183,0.532663702057102,408.439022264913,3.43555512891467,418.765729841399,4.40607875699205,417.808267273381,4.11177903332397,418.685087997521,4.43072746333718,418.3236496,4.29028199151817,418.953216391963,4.25411249247962,418.467632735747,4.65305857727983,419.209450545245,4.21663910435364,418.675061454123,4.55349810278048,2.15230744649606,-1.94054123254119,0.495192675062404,1.7,1.34,0.355,-2.3803,-2.951,-3.1864,-4.0364,-5.2887,83.70443,73.6,1.14785,-3.885,-3.16,-3.35,0.6,-1.86,1.3,-1.04,0.22,251,290.6,270.7,289.3,0.19,0.2,0.135,0.165,0.085,-0.02,0.11,0.11,-1.762,-1.53,-0.1045,0.811,1.9435,4.969,8.002,8.679,9.1755,-1.232,-0.0885,0.385,1.7605,5.4425,8.675,9.6325,10.2965,-1.473,0.5035,0.066,0.552,2.79,5.46,8.036,10.1235,-1.486,-0.886,0.8475,2.194,5.469,8.8455,9.595,-1.4095,-0.671,0.0775,0.614,2.1265,-4.107,-4.394,-4.051,-33
1,7.75,0.0595522479683736,0.00530558537114336,2.16659692592619,0.427837100192067,0.127558283171404,-10.0714881096428,-0.151898336039484,0.566827567153586,407.660185759407,3.4093707086778,419.154977392284,4.40264983963757,417.503199387755,4.99061747511027,418.999259167729,4.28329935837854,418.066437,4.81977299324507,419.142686741251,4.22209437068921,418.482316829502,4.47392710528325,419.532339725569,4.18817607516243,418.773686396674,4.5609355085334,1.81257930235555,-2.51229362746813,0.436330163337726,1.52,1.24,0.33,-2.8863,-3.557,-3.48455,-4.0974,-4.9121,83.703205,75.08,1.081,-3.915,-3.315,-3.54,3.9,1.445,4.8,2.22,1.67,249.85,291.2,268.3,288.7,7.6,7.45,6.78,7.455,3.195,3.555,4.05,3.16,-1.81,-1.5475,-0.1095,0.8085,1.943,4.9675,8.0015,8.6775,9.174,-1.32,-0.0915,0.3815,1.761,5.448,8.6745,9.6315,10.296,-1.518,0.46,0.0395,0.539,2.7895,5.4585,8.035,10.1215,-1.4985,-0.887,0.8375,2.1855,5.465,8.845,9.594,-1.496,-0.693,0.058,0.6145,2.1155,-4.3315,-4.311,-4.1725,-39.045
1,8.25,0.116738545903816,-0.00512128451039924,1.19085357831645,0.949954764855859,0.1159905687169,-8.7779602324467,3.42141949876962,0.572548557016436,409.323449767749,3.6795988968002,418.670330782866,4.48625384339109,417.615404430229,4.8870617832918,418.982565228016,4.43728176458455,418.0173982,4.69282645368359,419.295974643205,4.449127582664,418.432274561769,4.69062458958817,419.319899719797,4.34155122406824,418.624819803105,4.46697343972747,1.68198842879477,-2.07576033706036,0.464175330412931,1.51,1.12,0.35,-2.6588,-3.06,-3.3833,-3.8257,-4.1513,83.71665,75.78,1.0529,-2.95,-2.705,-2.53,22,36.55,29.8,34.42,11.72,249.4,293.95,270.6,293.1,63.53,57.855,53.315,58.475,24,25.32,28.69,24.965,-1.907,-1.581,-0.113,0.8055,1.942,4.9665,8.001,8.6765,9.173,-1.376,-0.0945,0.372,1.7595,5.445,8.6735,9.63,10.294,-1.5915,0.446,0.0115,0.545,2.788,5.457,8.034,10.1195,-1.508,-0.9165,0.8345,2.1775,5.4645,8.8435,9.5935,-1.44,-0.733,0.0405,0.614,2.1045,-4.769,-4.799,-4.239,-13.6
1,8.75,0.0003964794695024,0.00983234347740236,4.50916400271925,1.6569898707407,0.111445120210591,-3.26002300741354,3.51017590905598,0.516153077100965,410.648355001794,3.82036577984777,418.677370086629,4.50851079383046,417.957026635451,4.37458340763982,419.001835166474,4.52381920910038,418.198817785479,4.45646465193621,419.04934664991,4.60048768988992,418.20892665605,4.71096637330921,419.325986859848,4.64292719764154,417.974262254826,4.88127531107689,1.36745501934242,-2.31328955913281,0.422851581695653,1.21,0.98,0.345,-2.5153,-2.639,-2.5755,-2.5243,-2.7401,83.74836,76.56,1.101,-1.98,-1.83,-1.68,43.4,106.38,94.3,98.61,29.14,248.5,299.95,278,297.5,188.07,172.66,150.57,175.33,64.6,66.08,74.41,63.92,-1.847,-1.579,-0.1095,0.804,1.94,4.9655,8,8.675,9.1715,-1.3915,-0.099,0.358,1.755,5.442,8.6725,9.6295,10.2935,-1.485,0.4585,-0.0165,0.544,2.786,5.456,8.0335,10.1185,-1.445,-0.9385,0.832,2.168,5.463,8.844,9.599,-1.4175,-0.7555,0.035,0.614,2.093,-4.6675,-4.487,-4.095,15.29
1,9.25,-0.145409042931883,0.00210800233222899,6.00414118894197,1.07542911990208,0.132086287679198,8.3501190487647,4.16588983028736,0.51848325352739,411.288935053619,3.84653354096866,418.889870974669,4.58774138858447,418.056792642857,4.79483351791699,418.895178828276,4.62205628305811,418.034505099207,5.01248893746479,418.906272291054,4.68691894052705,418.497607862745,4.7710335163801,419.107908772817,4.86048730584952,417.999189385621,5.01658223426069,1.36578259628479,-1.60485265698588,0.388655233868777,1.14,0.94,0.35,-1.9622,-2.031,-1.9204,-1.7024,-1.2815,83.784535,74.62,1.2214,-0.74,-0.82,0.28,68.8,175.64,159.4,155.715,46.155,249.45,307.05,282.3,305.3,326.835,313.755,252.25,317.66,111.335,104.115,134.82,107.735,-1.613,-1.486,-0.0935,0.804,1.939,4.962,8,8.674,9.17,-1.233,-0.096,0.356,1.7435,5.438,8.6725,9.6285,10.2925,-1.144,0.487,0.008,0.557,2.7845,5.455,8.031,10.072,-1.282,-0.886,0.831,2.1585,5.468,8.8435,9.5915,-1.2075,-0.723,0.0325,0.6115,2.0835,-4.729,-4.817,-4.297,50.71
1,9.75,-0.381377845245386,-0.0224014840742796,11.6081082175853,0.954237793735045,0.171138881614123,24.6605813408638,4.54507281530411,0.554071379225358,411.74304603525,3.80169732247677,418.679512237725,4.68427799634446,417.616709996785,5.16355679114906,418.435783900783,4.82158061182871,418.08091462234,5.14130471121532,419.151415382916,4.92375411588206,417.994696103896,4.97104781966746,419.035111292575,5.25260064554214,418.018415775641,5.27270668003731,1.33334525842787,-0.976618420510592,0.401417875585758,1.21,1.045,0.42,-1.059,-1.15,-0.97825,-0.8733,-0.4622,83.80704,69.705,1.6485,0.78,0.34,1.55,83.35,241.39,242.7,231.285,66.945,244.05,311.5,280.9,312.7,468.77,452.59,390.67,461.06,163.06,157.335,199.57,157.43,-1.333,-1.397,-0.0675,0.805,1.9385,4.961,7.999,8.6735,9.169,-1.024,-0.079,0.372,1.736,5.435,8.672,9.625,10.291,-0.683,0.5075,0.044,0.566,2.7835,5.454,8.03,10.071,-0.942,-0.738,0.8325,2.15,5.464,8.8435,9.5915,-0.934,-0.5505,0.0315,0.61,2.0755,-4.754,-4.628,-4.154,89.225
1,10.25,-0.203609099567505,-0.000914050242754422,9.6671150639052,0.410175912238545,0.176441145635336,41.8167915810158,2.81727936541226,0.564498820045228,412.17262898712,4.31570169723444,418.724940950951,4.84309692992563,417.841906319417,5.18555475030611,418.315993462723,4.81708028979197,418.220935803175,5.2388756514487,418.322576266025,4.85708771643937,418.314367471031,5.47047826027875,418.425463516346,5.08886907863787,417.849477783359,5.66559436647658,1.36925910578142,-0.341870006008321,0.356174899481033,1.29,1.12,0.48,-0.6302,-0.0595,-0.2647,0.17185,0.6487,83.80495,65.4,1.9715,1.64,1.26,1.91,100.55,293.455,312.05,274.025,84.32,242.4,318.05,283,317.4,566.05,586.49,499.49,569.535,213.77,209.34,256.25,195.545,-0.909,-1.1335,0.0325,0.808,1.94,4.9625,7.999,8.6725,9.168,-0.832,-0.075,0.39,1.737,5.434,8.671,9.624,10.2895,-0.348,0.5495,0.107,0.556,2.7825,5.4535,8.024,10.069,-0.381,-0.594,0.8345,2.142,5.465,8.843,9.582,-0.5135,-0.4225,0.065,0.608,2.0665,-4.213,-4.0925,-3.766,125.785
