DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,FC_1_1_1,FC_1_2_1,FC_1_3_1,FCH4_1_1_1,SC_1_1_1,SC_1_2_1,SC_1_3_1,SCH4_1_1_1,H,H_1_1_1,H_1_2_1,H_1_3_1,LE,LE_1_1_1,LE_1_2_1,LE_1_3_1,SH_1_1_1,SH_1_2_1,SH_1_3_1,SLE_1_1_1,SLE_1_2_1,SLE_1_3_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,USTAR_1_1_1,USTAR_1_2_1,USTAR_1_3_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,PPFD_IN_1_1_1,NEE,NEE_1_1_1,NEE_1_2_1,NEE_1_3_1,RH_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1
1,14.5,396.1885,395.52135,395.9928,0.93665875,1.037625,1.0648085,1959.157,1964.596,1961.773,0.208354,0.3267768,0.2799479,0.7588584,-0.0932088,-0.03137243,0,0,31.62724,-1.7163,32.75451,31.32529,5.2398465,1.07958,5.022872,4.934729,18.25152,5.8481845,1.1963625,-0.304187,0.1133203,0.06802313,7.538632,4.9,3.429412,0.3388601,0.5091606,0.539654,95.79984,-9.617081,-8.406833,-6.8724245,279.5,0.2697698,0.2377178,0.2589115,0.27861735,74.19142,0.77275,1.006625,1.2115,1.42925,1.686,2.046,2.231,2.6515,3.1625
1,15.5,395.77235,395.6383,396.0356,0.9424059,1.037418,1.062996,1961.183,1963.224,1962.951,0.1080522,0.28304335,0.256805,0.3163615,0.1032926,0.06785806,0.021870745,0.2988589,7.132854,-2.935367,11.23786,10.02259,2.768712,0.6068199,3.049273,2.399218,-9.472881,-6.05874,-1.8878105,-2.372243,-0.29674145,-0.006077,7.715947,5.120825,3.31353,0.2853638,0.44899745,0.4967415,95.82146,-9.465424,-8.23584,-6.885,137.744,0.267993,0.5228696,0.31371695,0.2585312,74.55201,0.76325,1.009,1.2115,1.4245,1.683625,2.041,2.228625,2.6515,3.1625
1,16.5,396.3508,395.5472,396.0488,0.91957195,1.016396,1.049016,1959.802,1964.7175,1963.39,0.07458332,0.15156545,0.2026749,0.3959651,0.20100055,0.11161675,0.02955511,0.5960714,-10.156895,-2.7540345,-1.058386,-4.331574,0.4174392,0.0001275,0.5899165,0.5186583,-28.47451,-14.75779,-4.149614,-4.604057,-0.9881583,-0.224856,8.956051,5.4,3.0759225,0.216542,0.36290805,0.4215862,95.85,-9.7825775,-8.4388425,-7.225098,22,0.23735895,0.3415436,0.2921858,0.23090105,77.01072,0.7585,0.999,1.209125,1.4245,1.686,2.0385,2.22875,2.6515,3.1625
1,17.5,396.404,395.87175,396.6493,0.90709335,0.9997441,1.03923,1960.7045,1965.341,1964.235,0.003149,0.06840122,0.1242833,-0.04345642,0.22726105,0.1704157,0.042439445,0.3256859,-15.30049,-1.695635,-4.0772395,-8.893726,-0.43034395,2.02677e-05,-0.022397475,0.056041475,-33.07514,-15.08639,-4.150085,-5.476284,-2.041591,-0.50475715,9.613164,6.034612,3,0.179729,0.315323,0.3782103,95.85316,-10.014495,-8.7755125,-7.6051635,0,0.219986,0.4411731,0.2963353,0.1904195,79.811875,0.749,0.991875,1.204375,1.4245,1.683625,2.041,2.226375,2.6515,3.1625
1,18.5,395.5294,395.7277,396.1138,0.890059,0.97611325,1.004927,1959.088,1967.937,1965.657,0.01806138,0.0767745,0.165591,0.2480091,0.15135855,0.1364227,0.02470452,0.7128756,-14.80691,-1.2404405,-4.7803945,-8.534364,-0.447454,-0.1199592,-0.108036,-0.065525685,-30.596055,-15.02462,-3.984795,-4.826622,-1.3393975,-0.3306513,10.15853,6.4,3.004852,0.1662677,0.315708,0.3654051,95.8705,-10.3,-9.005493,-8.089661,0,0.19813555,0.4974103,0.23666485,0.1806275,81.46,0.72,0.95575,1.183,1.415,1.68125,2.036,2.21675,2.642,3.153
1,19.5,395.3868,395.7339,396.1123,0.8664482,0.9806698,1.001899,1961.736,1968.663,1966.115,0.013674,0.0955125,0.16207795,0.2539206,0.09651653,0.108716,0.02678277,0.6060857,-13.55051,-2.061369,-5.951871,-8.2420895,-0.4351556,-0.04976133,-0.0822205,-0.08287365,-24.41941,-12.185375,-3.254648,-2.7365135,-1.05854,-0.2978232,11.13968,6.6,3.072692,0.1685969,0.317546,0.3823412,95.88,-10.318335,-9.1131715,-8.697998,0,0.2011096,0.383135,0.28111865,0.19764215,83.4,0.72,0.951,1.183,1.415,1.667,2.036,2.212,2.642,3.153
1,20.5,395.3002,395.8909,396.2636,0.87628595,0.98372425,1.00267545,1964.0105,1969.718,1968.905,0.009002,0.09784006,0.1779842,0.2276794,0.087115,0.1044533,0.02832349,0.5147935,-12.50397,-1.837635,-6.4206905,-8.012688,-0.452211,-0.06905448,-0.080941,-0.13255,-20.24125,-10.24609,-2.7175045,-1.277149,-0.7302731,-0.1880449,11.66083,6.594803,3.023261,0.1360224,0.318806,0.3785161,95.865505,-10.3,-9.3368375,-8.9,0,0.2511013,0.2090339,0.272461,0.22462,84.5,0.72,0.951,1.168,1.41,1.667,2.036,2.21675,2.642,3.153
1,21.5,395.4637,395.9542,396.38795,0.8793581,0.9754919,1.001122,1961.4795,1971.882,1969.7665,0.007988775,0.086716,0.1260555,0.33470865,0.140672,0.134827,0.0455613,0.59089525,-12.44985,-1.4518085,-6.0282065,-7.887229,-0.4067147,0.0038335,-0.07665329,-0.139189,-15.59182,-8.788213,-2.3397815,-1.542317,-0.842833,-0.2516893,11.95835,6.7036165,2.981948,0.1533959,0.30280305,0.35836805,95.84993,-10.54184,-9.674835,-9.3,0,0.2098995,0.31435915,0.310288,0.2045271,85.8,0.71525,0.951,1.163,1.395,1.667,2.0265,2.212,2.642,3.153
1,22.5,395.5322,395.8413,396.5902,0.8740078,0.9855568,0.99993115,1961.44,1973.478,1969.6465,-0.001258,0.1085552,0.149893,0.2787965,0.06680236,0.1370758,0.036295485,0.24394665,-11.2188,-0.84760315,-5.4101175,-7.8311555,-0.4915916,-0.1866944,-0.01166258,-0.1502305,-16.592235,-8.2623915,-2.1439905,-1.162669,-0.911058,-0.254807,11.83759,6.7516775,2.9,0.16271125,0.2847282,0.34735085,95.85945,-10.676165,-9.718842,-9.474243,0,0.24025745,0.1691442,0.2904504,0.2106131,86.9776,0.7105,0.94625,1.163,1.395,1.667,2.017,2.212,2.637,3.143
1,23.5,395.3048,395.9141,396.40225,0.8865377,0.97657945,0.9941313,1961.1185,1974.948,1969.6285,-0.00542345,0.07623062,0.145182,0.05620249,0.02597622,0.10457615,0.030764,0.0875396,-11.38509,-0.5450286,-5.426136,-7.2622945,-0.4481232,-0.076358625,-0.06063,-0.1084491,-14.23198,-7.516081,-2.0962555,-1.774679,-0.7572656,-0.23177705,11.46478,6.7,2.874981,0.1525507,0.2782584,0.324981,95.84,-10.59851,-9.858002,-9.5789185,0,0.224533,0.08319421,0.305518,0.2163756,87.83442,0.7105,0.93675,1.163,1.395,1.657,2.017,2.212,2.642,3.143
2,0.5,394.843,396.1752,396.26765,0.96358315,0.9754919,0.9319987,1960.413,1964.7915,1963.643,0.013231605,0.06299072,0.13645335,0.08925041,0.156214,0.1541884,0.04685446,0.73845835,-13.759175,-0.6621082,-4.2686665,-10.255715,-0.3595821,0.009453108,-0.001278415,-0.11223625,-19.74012,-11.27056,-3.188841,-1.927974,-0.8631979,-0.2397291,10.56905,6.786174,2.8670725,0.1142567,0.2183563,0.3005745,95.93565,-9.592651,-8.67691,-9.216084,0,0.2397264,0.3244158,0.27281185,0.224964,83.508375,0.2495,0.489,0.683875,0.913,1.151125,1.480125,1.647,2.056,2.505
2,1.5,394.9453,396.3044,396.36945,0.9231968,0.9630652,0.926355,1960.281,1964.8635,1964.916,0.010685,0.0518205,0.156429,0.1081582,0.1045442,0.1201535,0.039,0.5846413,-13.11817,-0.5933454,-4.533457,-9.365691,-0.2559944,-0.03210132,-0.02710426,-0.07127092,-19.75865,-11.03183,-2.792419,-1.027602,-0.63403,-0.217022,10.39657,6.7119915,2.8905755,0.1156225,0.223086,0.2975667,95.94,-9.7483365,-8.8996615,-9.495575,0,0.2308095,0.1390475,0.2272576,0.2437246,84.2,0.2495,0.486625,0.691,0.9105,1.1535,1.47775,1.647,2.051,2.505
2,2.5,395.0991,396.63965,396.63365,0.9292026,0.9618156,0.9211771,1961.208,1966.908,1965.615,0.01553503,0.044332,0.1326077,0.10763695,0.115513,0.1042325,0.03370107,0.5129375,-13.09969,-0.5970865,-4.3924255,-8.6848085,-0.36788575,-0.011980233,-0.11041585,-0.1560048,-20.8461,-10.402095,-2.741901,-2.232433,-0.8178179,-0.25164425,9.993309,6.618255,2.804162,0.11811,0.230326,0.29854155,95.9301,-9.904663,-8.999878,-10,0,0.2251399,0.2280878,0.2204609,0.22723,85.64966,0.2495,0.4795,0.698125,0.913,1.14875,1.475375,1.647,2.056,2.505
2,3.5,394.9778,396.80565,396.59175,0.9257853,0.9692785,0.90098385,1961.902,1970.4375,1966.264,0.029858675,0.0687919,0.1420452,0.18744705,0.043448365,0.1125781,0.037066,0.51730375,-11.89977,-0.39838185,-4.076231,-8.243589,-0.3703278,-0.02048393,0.01313075,-0.14752055,-20.90361,-10.02461,-2.616108,-2.342697,-0.97709815,-0.25879,10.1,6.7042515,2.9,0.12127595,0.2457415,0.29827185,95.91915,-10,-9.214752,-10.15384,0,0.2404789,0.2639843,0.2750947,0.2089247,86.6861,0.2495,0.4795,0.7005,0.903,1.151125,1.473,1.647,2.056,2.505
2,4.5,395.11235,396.7455,396.8494,0.9257853,0.961408,0.9024853,1960.445,1968.973,1966.6355,0.001084291,0.079448,0.112196,0.1831711,0.140259,0.1393478,0.043821,0.30128995,-11.1112,-0.30755995,-3.993917,-8.591974,-0.477933,0.01370387,-0.01715869,-0.1206855,-16.152395,-8.647245,-2.1925,-2.7754965,-0.9121446,-0.255453,10.02629,6.6,2.9,0.10749665,0.218255,0.2967334,95.92498,-10.06833,-9.3,-10.41437,0,0.203638,0.3350381,0.231355,0.2012798,87.19639,0.2495,0.4795,0.7005,0.903,1.14875,1.473,1.647,2.0535,2.505
2,5.5,394.7856,396.5101,396.89355,0.91796685,0.9482567,0.8848808,1960.458,1968.9305,1967.099,0.010458272,0.07870685,0.14481665,0.1284713,-0.05423241,0.086952635,0.03078012,0.49844435,-11.50527,-0.349197,-4.432862,-8.80887,-0.3023575,-0.04509387,-0.03248316,-0.1705849,-13.24202,-7.3623295,-2.000449,-3.518019,-1.104318,-0.2760982,9.771157,6.63265,2.869749,0.1128488,0.2112819,0.301344,95.92,-10.01933,-9.4,-10.75015,0,0.2014375,0.00165606,0.2264259,0.218048,87.70602,0.2495,0.4795,0.7005,0.903,1.151125,1.473,1.647,2.0535,2.505
2,6.5,394.54795,396.6604,397.0143,0.90869905,0.9506386,0.88192955,1958.7725,1969.206,1967.636,-0.005160313,0.05791261,0.1614977,0.038869225,0.07766941,0.10776665,0.024141375,0.2094162,-10.57187,-0.1557599,-3.765111,-8.101827,-0.1683685,-0.01111023,-0.06273,-0.1045762,-10.21517,-5.056786,-1.120526,-2.870622,-0.6146514,-0.15414745,9.971787,6.6241375,2.8543035,0.1064775,0.2191079,0.3057773,95.93481,-10.038995,-9.404327,-10.974835,0,0.2052186,0.2585437,0.1959177,0.2196895,87.903545,0.259,0.489,0.7005,0.903,1.151125,1.473,1.647,2.056,2.505
2,7.5,394.3264,396.6378,397.04545,0.900932,0.9506386,0.8760787,1958.297,1969.608,1966.4225,0.01400608,0.097726975,0.1985227,0.037187125,0.12719455,0.07238918,0.01195685,0,-4.840596,-0.2651537,-3.2720395,-7.407982,0.80362,-0.00192311845,-0.01438368,-0.00771,-0.76445155,5.9411745,1.986533,-0.4780907,1.243186,0.41642645,9.8451645,6.7,2.9,0.1210724,0.2450388,0.33062825,95.95232,-10.099665,-9.565735,-10.97,0,0.2326966,0.2569757,0.24897135,0.2326493,87.6,0.259,0.486625,0.7005,0.903,1.1535,1.473,1.647,2.056,2.505
2,8.5,394.659,396.7201,397.0481,0.922057,0.9506386,0.91144315,1959.763,1970.878,1969.002,0.011981725,0.2677967,0.3462265,0.7628051,0.22055185,-0.0665061,-0.028407675,-0.2106979,13.06901,-0.525077,-2.189107,1.984861,3.7695735,0.008118,0.5080891,1.6215935,25.453345,28.07481,8.052203,3.8266265,4.0659885,1.248791,9.6251185,5.9508115,2.99507,0.121221,0.3688644,0.4127409,95.96532,-10.19467,-9.49675,-10.54401,196.82325,0.3250778,0.3691865,0.30745005,0.3000119,85.70381,0.259,0.481875,0.693375,0.903,1.151125,1.473,1.647,2.056,2.505
2,9.5,394.783,396.7767,396.8689,0.91372105,0.9583538,0.9692785,1958.667,1970.526,1967.23,0.01512341,0.579134,0.44703275,1.5585245,-0.1475719,-0.3040741,-0.094077105,-1.1837605,44.89194,-1.940791,12.76379,27.22424,7.009358,-0.0008971022,2.5527895,4.689483,61.100835,41.81374,11.00746,9.376495,3.7504055,0.9896487,9.042718,5.1,3.240776,0.2016096,0.4644136,0.5044303,95.97612,-10.01883,-9.329498,-9,419,0.3257346,0.09579607,0.3717264,0.3418515,81.28754,0.2495,0.481875,0.691,0.903,1.1535,1.473,1.647,2.056,2.505
2,10.5,395.1451,396.6137,396.4331,0.9506386,0.9877113,1.0044875,1959.909,1968.811,1965.6,0.319537,0.6904823,0.3802772,1.52592,-0.4518452,-0.312228,-0.079274065,-1.720876,70.2544,-0.482431,53.91627,53.60248,8.86768,0.8831893,6.3789485,6.958615,72.34379,44.228715,11.261125,9.441902,1.8659775,0.3870441,7.719925,4.7805635,3.5,0.369064,0.513688,0.5387198,95.96126,-9.486084,-8.803412,-7.534515,628.5,0.261911,0.1775917,0.367735,0.24576075,75.66999,0.24475,0.486625,0.691,0.903,1.151125,1.473,1.647,2.051,2.505
2,11.5,395.5025,396.6168,396.35155,0.963376,1.010701,1.003245,1960.191,1964.691,1964.171,0.5723052,0.69091155,0.37001805,1.312409,-0.452222,-0.2653375,-0.06368008,-1.795907,84.006665,10.25502,80.930975,73.7396,10.58941,3.001231,9.581747,9.030115,74.72317,39.121165,9.967461,6.503634,0.9142754,0.132215,6.92,4.6644795,3.544914,0.4358262,0.5557454,0.577379,95.957915,-9.1401675,-7.9633275,-6.668152,758.5,0.31870515,0.38801935,0.40163685,0.2602836,69.68328,0.24,0.489,0.6935,0.903,1.1535,1.473,1.647,2.051,2.505
2,12.5,395.3929,396.2308,396.0225,1.0005005,1.005212,1.012772,1962.363,1963.485,1963.214,0.630507,0.5654491,0.32817195,1.059025,-0.4176806,-0.168987,-0.03903381,-1.1166865,87.273165,19.676095,98.416125,78.47152,10.81457,3.969186,11.12321,9.107664,71.834755,32.434005,8.150038,2.244974,0.3646387,0.03915483,6.4,4.915849,3.6858965,0.4711349,0.5720397,0.594339,95.89,-8.567749,-7.212341,-5.81,795.0625,0.319414,0.3045351,0.4201691,0.27428905,64.898,0.24,0.489,0.701,0.903,1.151125,1.473,1.647,2.056,2.505
2,13.5,395.5493,396.29405,395.7728,1.01184,1.00573,1.0087855,1959.673,1960.667,1960.811,0.786872,0.5082631,0.2803222,1.29491,-0.374329,-0.1499324,-0.0425251,-0.8206595,81.94147,19.45563,97.04635,77.46706,10.30762,5.015254,11.10621,9.07686,62.21959,22.63076,5.415133,0.5758555,-0.059017,0,6.377784,5.083515,3.7163275,0.4807201,0.5571197,0.5932598,95.84219,-8,-6.6012545,-5.3170015,691.5,0.309562,0.521369,0.4156982,0.251428,60.90003,0.24,0.489,0.701,0.903,1.144,1.473,1.647,2.056,2.505
2,14.5,395.4404,396.0374,395.55295,1.005471,1.000863,0.9926304,1960.7645,1961.3315,1961.382,0.4822822,0.4326158,0.2785402,0.4845877,-0.19218165,-0.078,-0.01763024,-0.535787,62.274025,23.24006,79.54135,61.96978,8.143916,3.3820435,9.183606,7.554952,40.84014,12.27727,2.672915,-0.01647875,-0.04390483,-0.03008086,6.42,5.185475,3.8,0.4765388,0.5520923,0.5932031,95.81786,-7.7231595,-6.3,-5,583,0.308499,0.5307036,0.382406,0.2711853,59.07637,0.24,0.48425,0.6985,0.903,1.144,1.473,1.647,2.0535,2.505
2,15.5,395.3935,395.97425,395.3471,1.00195,0.9905074,0.97342055,1961.922,1962.425,1961.886,0.4748429,0.3585615,0.3306887,0.2161762,0.0112469745,0,0,-0.08299249,36.7746,7.8604395,46.15154,39.2482,6.373564,2.818364,6.6702915,6.068002,2.103678,-1.912797,-0.6630153,0.24195055,0.052328595,0.04241824,6.529066,5.386759,3.6573675,0.405205,0.5172895,0.5731185,95.81435,-7.6,-6.2,-4.9745025,350.5,0.30087955,0.6299454,0.3329769,0.3000594,58.7967,0.24,0.4795,0.691,0.903,1.14875,1.473,1.647,2.056,2.505
2,16.5,395.15205,396.0081,395.30955,0.98274075,0.9754919,0.9867794,1959.2925,1960.9415,1960.087,0.146926,0.202691,0.2214991,0.20783735,0.115477,0.042642735,0.011426025,0.0026690185,2.475183,-0.16445045,11.293635,7.4620035,3.004822,0.993569,2.526813,2.797257,-31.684,-16.08185,-4.3784025,-0.08052245,-0.1935545,-0.0011425335,6.875278,5.357295,3.473148,0.314112,0.44685095,0.50442825,95.82936,-7.6855865,-6.556335,-5.28,127,0.25200935,0.2696055,0.2604317,0.242086,60.05634,0.24,0.4795,0.691,0.903,1.14875,1.473,1.647,2.0485,2.505
