DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
1,18.25,0.5,-7.65,3.3,-0.04907,-3.65,78.45,-22.05,0,0,0,0,0,0,3.66,0.2,98.835,-4.8,-0.3,0,0.7,2.3
1,18.75,0.5,-6.15,3.4,-0.04661,-4.05,79.15,-21.65,0,0,0,0,0,0,3.62,0.2,98.83,-5.3,-0.3,0,0.7,2.3
1,19.25,0.5,-6.7,3.1,-0.04832,-4.15,80.05,-21.25,0,0,0,0,0,0,3.64,0.2,98.82,-5.05,-0.3,0,0.7,2.4
1,19.75,0.5,-6,2.5,-0.04999,-4.1,81,-18.5,0,0,0,0,0,0,3.66,0.2,98.81,-5.6,-0.3,0,0.7,2.35
1,20.25,0.5,-5.6,2.8,-0.046685,-4.1,81.6,-18.3,0,0,0,0,0,0,3.62,0.2,98.78,-6,-0.3,0,0.7,2.3
1,20.75,0.5,-5,2.7,-0.04517,-4.2,82,-18.2,0,0,0,0,0,0,3.6,0.19,98.76,-5.9,-0.3,0,0.7,2.3
1,21.25,0.5,-5.3,2.5,-0.04357,-4.3,82.4,-18.1,0,0,0,0,0,0,3.6,0.19,98.79,-6.2,-0.3,0,0.7,2.3
1,21.75,0.5,-5.4,2.6,-0.04873,-4.5,82.6,-17.7,0,0,0,0,0,0,3.65,0.2,98.73,-6.4,-0.3,0,0.7,2.3
1,22.25,0.5,-4.5,2.4,-0.04428,-4.7,82.6,-17.2,0,0,0,0,0,0,3.62,0.19,98.75,-6.5,-0.3,0,0.7,2.3
1,22.75,0.5,-5.4,2.8,-0.047575,-4.7,82.85,-16.9,0,0,0,0,0,0,3.61,0.2,98.75,-6.55,-0.3,0,0.7,2.3
1,23.25,0.4,-4.6,2.2,-0.04462,-4.7,83.2,-17.35,0,0,0,0,0,0,3.54,0.19,98.745,-6.6,-0.3,0,0.7,2.3
1,23.75,0.5,-5,2.6,-0.04788,-5.05,82.95,-17.15,0,0,0,0,0,0,3.65,0.2,98.72,-6.65,-0.4,0,0.7,2.3
2,0.25,0.4,-6.55,3.25,-0.03049,-4.5,80.95,-17,0,0,0,0,0,0,3.2,0.16,98.565,-3.5,-0.3,0,0.2,1.5
2,0.75,0.3,-6.95,3,-0.03305,-4.5,82,-17.5,0,0,0,0,0,0,3.11,0.17,98.575,-3.7,-0.4,0,0.2,1.5
2,1.25,0.4,-6.2,2.7,-0.032505,-4.6,82.6,-17.5,0,0,0,0,0,0,3.075,0.16,98.53,-3.8,-0.4,0,0.2,1.5
2,1.75,0.4,-5.7,2.8,-0.03269,-4.75,82.85,-16.1,0,0,0,0,0,0,3.13,0.17,98.49,-3.75,-0.4,0,0.2,1.5
2,2.25,0.4,-5.9,2.7,-0.03272,-4.8,83.35,-17.1,0,0,0,0,0,0,3.02,0.17,98.47,-4,-0.4,0,0.15,1.5
2,2.75,0.4,-5.1,2.6,-0.03528,-5,83,-16.3,0,0,0,0,0,0,3.16,0.17,98.48,-4,-0.4,0,0.15,1.5
2,3.25,0.3,-5,2.6,-0.02933,-5.2,83,-15.65,0,0,0,0,0,0,3.08,0.16,98.45,-4.3,-0.4,0,0.15,1.5
2,3.75,0.3,-5.65,2.9,-0.028615,-5.35,83.4,-15.3,0,0,0,0,0,0,3.01,0.15,98.45,-4.2,-0.4,0,0.1,1.5
2,4.25,0.3,-4.7,2.2,-0.02957,-5.3,83.9,-14.5,0,0,0,0,0,0,3.05,0.16,98.405,-4,-0.4,0,0.1,1.5
2,4.75,0.3,-4.5,3,-0.03254,-5.6,84.45,-15.15,0,0,0,0,0,0,3.06,0.16,98.41,-4.75,-0.4,0,0.1,1.5
2,5.25,0.4,-3.9,2.4,-0.031095,-5.4,84.95,-14.1,0,0,0,0,0,0,3.08,0.16,98.44,-4.6,-0.4,0,0.1,1.5
2,5.75,0.4,-3.9,2.5,-0.0363,-5.6,85,-13.6,0,0,0,0,0,0,3.06,0.17,98.43,-4,-0.4,0,0.1,1.5
2,6.25,0.4,-3.8,3.05,-0.03398,-5.7,84.85,-14.05,0,0,0,0,0,0,2.97,0.17,98.425,-4.1,-0.4,0,0.1,1.5
2,6.75,0.4,-3.75,3.2,-0.03535,-5.65,84.5,-11.2,2.7,1.2,0,1,0,0,3.06,0.17,98.39,-4.6,-0.4,0,0.1,1.5
2,7.25,0.4,-3.2,4.7,-0.03725,-5.5,83.95,-4.35,31.95,13.45,40.4,21.7,5.4,9.84,3.22,0.18,98.55,-4.55,-0.4,0,0.1,1.5
2,7.75,0.5,-0.1,6.8,-0.04406,-5.25,83.7,3.9,88.55,34.3,140.6,49,28.1,36.54,3.46,0.19,98.735,-3.8,-0.4,0,0.2,1.5
2,8.25,0.5,2.2,11.65,-0.056105,-4.8,82.35,15.8,154.7,53.3,271.2,82.6,57.15,39.86,3.64,0.215,98.815,-2.4,-0.4,0,0.2,1.5
2,8.75,0.45,6.6,15.7,-0.06415,-4.3,79.7,29.4,224,71.5,401.4,115.9,90.9,42.16,4.04,0.23,98.885,-1.6,-0.4,0,0.2,1.5
2,9.25,0.4,10.9,20.1,-0.07273,-4,77.7,39.8,297.9,92.7,523,142.2,126.2,42.45,4.2,0.25,98.94,-0.9,-0.4,0,0.2,1.5
2,9.75,0.3,17.05,22.9,-0.07639,-3.8,75.4,50.3,367.5,115.6,653.95,180.95,150.75,43.59,4.38,0.25,98.99,-0.5,-0.4,0,0.2,1.5
2,10.25,0.4,17.3,25.4,-0.0777,-3.2,72.2,66.15,431.4,133.4,768.9,209.05,164.85,46.125,4.52,0.25,99.02,0,-0.4,0,0.1,1.5
2,10.75,0.3,24.2,28.8,-0.07826,-2.7,71,77.9,450.7,138.1,830.75,224.1,188.25,47.63,4.59,0.26,99.025,0.1,-0.4,0,0.1,1.5
2,11.25,0.3,27.3,33,-0.08306,-2.4,69.65,84.6,522.3,154.9,948.5,246.9,217.25,48.74,4.59,0.26,99.02,0.5,-0.35,0,0.1,1.5
2,11.75,0.3,24.5,35.4,-0.08746,-2.05,68.8,89.45,538.95,152.5,960.7,250.6,251,50.7,4.63,0.27,98.99,1.1,-0.3,0,0.1,1.5
2,12.25,0.4,25.95,35.25,-0.08968,-1.85,68.55,96.6,526.35,136.6,964.7,229.3,234.7,52.105,4.83,0.27,98.98,1.15,-0.3,0,0.1,1.5
2,12.75,0.3,26.3,35.1,-0.08915,-1.5,68.2,87.7,517.8,131.75,936.6,210.35,220.7,54.46,4.91,0.27,98.95,1.4,-0.3,0,0.1,1.5
2,13.25,0.4,24.1,34.9,-0.09127,-1.4,67.2,78.95,488.45,128.65,862.6,188.75,222.6,53.44,5,0.28,98.925,1.7,-0.3,0,0.1,1.5
2,13.75,0.4,25,34.35,-0.09068,-1.2,66.45,74.7,457.5,111.9,754.25,168.9,188.95,57.37,5.065,0.27,98.89,1.7,-0.3,0,0.1,1.5
2,14.25,0.4,20.4,33.8,-0.09446,-1.1,66.8,61.8,366.4,103.8,620.6,147.7,171.9,57.79,4.995,0.28,98.86,1.3,-0.3,0,0.1,1.5
2,14.75,0.5,16.55,30.65,-0.09316,-1,66.6,50.5,294.1,85.75,532.4,126.4,168.05,60.355,5.06,0.28,98.87,1.4,-0.3,0,0.1,1.5
2,15.25,0.4,9.8,27.35,-0.08918,-1,66.65,33.8,245.4,70.8,432.7,103,120.65,59.6,5.005,0.27,98.87,0.4,-0.3,0,0.1,1.5
2,15.75,0.5,4,24.6,-0.08978,-1.2,67.15,19.4,172.8,55.3,301.7,79.9,80.1,60,4.95,0.27,98.855,0,-0.3,0,0.1,1.5
2,16.25,0.4,-0.8,20.1,-0.082475,-1.4,68.3,6.4,109.2,36.75,180.15,55.55,49.3,57.58,4.78,0.26,98.83,-0.6,-0.3,0,0.1,1.5
2,16.75,0.5,-4,15.4,-0.07682,-1.6,69.7,-5.4,47.65,18.7,71.7,26.8,17.05,41.655,4.54,0.25,98.82,-1.2,-0.3,0,0.1,1.5
2,17.25,0.4,-7.55,9.4,-0.05906,-1.95,71.75,-20.15,8.5,3.8,7.9,4.9,0,0,4.14,0.22,98.76,-1.6,-0.2,0,0.1,1.5
2,17.75,0.4,-8.3,7.9,-0.05542,-2.15,72.9,-25.75,0,0,0,0,0,0,3.91,0.215,98.75,-1.9,-0.2,0,0.1,1.5
2,18.25,0.4,-8.2,6.8,-0.04684,-2.3,73.65,-23.4,0,0,0,0,0,0,3.675,0.2,98.75,-2.2,-0.3,0,0.2,1.5
2,18.75,0.4,-6.7,6.05,-0.05074,-2.6,74.7,-23,0,0,0,0,0,0,3.54,0.21,98.72,-2.3,-0.3,0,0.2,1.5
2,19.25,0.4,-7.15,5,-0.04354,-2.75,76.25,-22.4,0,0,0,0,0,0,3.56,0.19,98.7,-2.5,-0.3,0,0.2,1.5
2,19.75,0.4,-5.8,4.7,-0.04011,-3,76.65,-22.9,0,0,0,0,0,0,3.55,0.18,98.69,-2.4,-0.3,0,0.2,1.5
2,20.25,0.4,-6.4,3.9,-0.042225,-3.05,77,-24.3,0,0,0,0,0,0,3.48,0.19,98.66,-2.75,-0.3,0,0.2,1.5
2,20.75,0.4,-5.95,4.1,-0.04152,-3.3,77.9,-22.6,0,0,0,0,0,0,3.54,0.19,98.69,-2.9,-0.3,0,0.2,1.5
2,21.25,0.4,-6,3.6,-0.034275,-3.5,78.5,-21.85,0,0,0,0,0,0,3.35,0.17,98.72,-3.3,-0.3,0,0.2,1.5
2,21.75,0.4,-5.35,3.3,-0.03558,-3.7,79.1,-21.3,0,0,0,0,0,0,3.25,0.17,98.69,-3.4,-0.3,0,0.2,1.5
2,22.25,0.4,-6,3.1,-0.0339,-3.75,79.9,-20.1,0,0,0,0,0,0,3.24,0.17,98.695,-2.9,-0.3,0,0.2,1.5
2,22.75,0.4,-5.6,3.7,-0.03656,-3.9,80.9,-19.4,0,0,0,0,0,0,3.31,0.17,98.67,-3.3,-0.3,0,0.2,1.5
2,23.25,0.5,-5.9,3.1,-0.03492,-4.2,80.95,-18.9,0,0,0,0,0,0,3.34,0.17,98.66,-3.55,-0.3,0,0.2,1.5
2,23.75,0.4,-4.9,3.1,-0.03395,-4.4,80.65,-17.9,0,0,0,0,0,0,3.28,0.17,98.65,-3.25,-0.3,0,0.2,1.5
3,0.25,0.6,-6.4,6,-0.0415,0.3,79.5,-26.7,0,0,0,0,0,0,3.085,0.19,98.81,-17.3,1.7,2.9,3.2,3.4
3,0.75,0.6,-6.4,4.85,-0.03283,0.1,80.6,-27.1,0,0,0,0,0,0,2.92,0.17,98.8,-17.3,1.6,2.9,3.2,3.4
3,1.25,0.6,-5.5,5.35,-0.03302,0.1,81.6,-28.15,0,0,0,0,0,0,2.83,0.17,98.77,-17.4,1.5,2.8,3.2,3.4
3,1.75,0.6,-5.4,5.1,-0.032085,-0.15,81.55,-25.2,0,0,0,0,0,0,2.78,0.16,98.77,-17,1.45,2.7,3.2,3.4
3,2.25,0.6,-6.5,5.4,-0.03383,-0.25,82.35,-22.5,0,0,0,0,0,0,2.74,0.17,98.76,-15.95,1.4,2.65,3.15,3.4
3,2.75,0.7,-6.2,5.1,-0.03012,-0.35,82.8,-22.05,0,0,0,0,0,0,2.695,0.16,98.75,-15.3,1.4,2.6,3.1,3.4
3,3.25,0.6,-6.4,4.6,-0.033135,-0.4,83.4,-22.1,0,0,0,0,0,0,2.71,0.17,98.76,-15.55,1.3,2.5,3.1,3.4
3,3.75,0.6,-5.6,4.5,-0.03401,-0.5,83.6,-22.3,0,0,0,0,0,0,2.71,0.17,98.745,-15.3,1.3,2.45,3.1,3.4
3,4.25,0.6,-5.35,4.95,-0.03313,-0.6,83.7,-21.2,0,0,0,0,0,0,2.82,0.17,98.75,-15.3,1.2,2.4,3.1,3.4
3,4.75,0.6,-5.75,5,-0.03382,-0.6,84.4,-22.3,0,0,0,0,0,0,2.755,0.17,98.78,-15.2,1.2,2.4,3.1,3.4
3,5.25,0.7,-6,4,-0.029695,-0.7,84.8,-20.65,0,0,0,0,0,0,2.76,0.16,98.795,-15,1.2,2.3,3.1,3.5
3,5.75,0.8,-5.2,5.2,-0.03285,-0.65,84.95,-20.7,0,0,0,0,0,0,2.71,0.17,98.77,-14.75,1.1,2.3,3,3.5
3,6.25,0.7,-4.4,6.1,-0.0333,-0.65,85.45,-9.5,11,2.3,9.7,3.2,4.6,68.58,2.695,0.17,98.8,-13.55,1.1,2.2,3,3.5
3,6.75,0.7,-2.7,10.95,-0.03926,-0.4,85.4,6.4,55.1,11.3,81,14.7,63.4,85.52,2.955,0.18,98.875,-9.05,1.1,2.2,3,3.5
3,7.25,0.8,2.15,17.4,-0.056065,0,83.2,31.8,132,26.3,217.15,31.1,171.2,86.85,3.35,0.22,99,-3.4,1.1,2.2,3,3.5
3,7.75,0.8,11.9,26.5,-0.07214,0.9,80.5,74.5,222,40.7,382.9,49.4,311.1,88.01,3.76,0.25,99.07,0.1,1.1,2.1,3,3.5
3,8.25,0.8,23.85,37.2,-0.08269,1.5,76.1,117.8,313.5,53,554.9,63.4,430.8,88.43,3.95,0.26,99.14,1.9,1.1,2.1,3,3.5
3,8.75,0.8,40.1,45.1,-0.09047,2,72.35,158.75,409.15,64.25,711.25,76.3,581.95,88.795,4.2,0.27,99.18,4.45,1.2,2.1,2.9,3.5
3,9.25,0.8,51.7,56,-0.09425,2.5,70.4,188.5,483.3,73.1,908.8,87.4,717.6,88.88,4.28,0.28,99.2,12,1.3,2.1,2.9,3.5
3,9.75,0.8,67.6,67.05,-0.09664,3.1,67.1,233.7,549.6,83.8,1001.6,97.9,831.7,89.2,4.31,0.28,99.21,26.3,1.6,2.1,2.9,3.5
3,10.25,0.9,83.9,78.7,-0.09857,3.7,65.1,271.4,586.6,90.2,1057.85,103.4,880.9,89.195,4.35,0.29,99.19,39.25,2.1,2.2,2.9,3.5
3,10.75,0.9,90.7,83.3,-0.098145,3.95,63.65,284.2,615.7,91.7,1134.85,107.05,946.4,89.505,4.29,0.29,99.18,50.2,2.7,2.3,2.9,3.5
3,11.25,1,101.6,92.8,-0.09947,4.2,61.65,318.6,654.25,94.5,1173.95,107.45,979.8,89.54,4.41,0.29,99.18,59.9,3.3,2.5,2.9,3.5
3,11.75,1.1,104.2,95.65,-0.10782,4.6,60.25,302.6,674.55,92.15,1221.3,109.6,1030,89.475,4.39,0.3,99.175,63.5,4.1,2.6,2.9,3.5
3,12.25,1.05,103.6,97.4,-0.10525,5,59.25,295.3,653.7,91.1,1203.85,106.45,1007.55,89.615,4.46,0.3,99.165,57.25,4.7,2.9,2.8,3.5
3,12.75,1,101.8,94.2,-0.102005,5.2,58,287.2,616.1,87.1,1146,102.1,951.7,89.41,4.45,0.29,99.14,62,5.2,3.3,2.8,3.5
3,13.25,1.1,98.35,92.6,-0.10328,5.4,56.3,270.1,586.4,82.9,1096.1,98.7,906.9,89.42,4.57,0.29,99.11,51.5,5.6,3.6,2.8,3.5
3,13.75,1.1,83.05,87.4,-0.103775,5.6,55.2,246.7,514,74.1,970.9,90.4,797.2,89.39,4.55,0.29,99.105,43.7,5.85,3.8,2.9,3.5
3,14.25,1.1,74.65,84.9,-0.10848,5.7,55.2,216.5,471.8,71.5,877,83.3,728.5,89.32,4.6,0.3,99.1,37.4,6,4,2.9,3.5
3,14.75,1,61.5,75.8,-0.10958,5.9,55,173.4,395.5,61.6,747.25,75.6,626.6,89.235,4.67,0.3,99.09,23.75,6.1,4.15,2.9,3.5
3,15.25,1.1,48.8,68.3,-0.10958,5.9,55.15,140.8,335.25,52.75,635.5,65.55,535.95,88.99,4.71,0.3,99.075,10.1,6.1,4.4,3,3.5
3,15.75,1,34.9,59.5,-0.1001,5.6,55.9,107.4,286.95,44.05,524.6,54.2,427,88.8,4.59,0.29,99.06,0.4,6.1,4.5,3,3.5
3,16.25,1,22.1,51.4,-0.10195,5.4,57,68.4,210.9,35.2,376.5,41.8,292.3,88.57,4.68,0.29,99.06,-3.8,6,4.6,3,3.5
3,16.75,1,5.4,39.8,-0.0927,5.2,58,31.3,135.2,23.1,229.2,28.5,190.7,88.31,4.55,0.28,99.06,-15.1,5.7,4.7,3.1,3.5
3,17.25,1,-5.1,28.8,-0.08802,4.5,60.1,0.7,61.3,10.3,102.45,13.7,82.8,87.33,4.41,0.27,99.03,-23.5,5.2,4.7,3.1,3.5
3,17.75,0.8,-9.65,17.9,-0.06668,4.1,62.2,-26.1,13.4,2.6,16.3,3.1,11,79.86,4.08,0.24,99,-32.6,4.8,4.7,3.2,3.5
3,18.25,0.7,-10.9,12.4,-0.05515,3.5,65.3,-34.75,0,0,0,0,0,0,3.63,0.21,98.91,-36.5,4.4,4.7,3.2,3.5
3,18.75,0.7,-10.95,11,-0.05201,2.95,68,-33.2,0,0,0,0,0,0,3.51,0.21,98.875,-36.55,4,4.5,3.3,3.5
3,19.25,0.7,-9.3,8.9,-0.04735,2.6,69.3,-33.6,0,0,0,0,0,0,3.33,0.2,98.865,-35,3.65,4.4,3.3,3.5
3,19.75,0.6,-8.85,8.8,-0.04675,2.3,70.8,-31.7,0,0,0,0,0,0,3.2,0.2,98.875,-31.8,3.4,4.2,3.3,3.5
3,20.25,0.6,-8.5,8.9,-0.04202,2.1,71.5,-30.3,0,0,0,0,0,0,3.09,0.19,98.83,-26.5,2.95,4.1,3.3,3.5
3,20.75,0.7,-7.3,7.4,-0.039195,1.75,73.1,-31.75,0,0,0,0,0,0,3.02,0.18,98.86,-24.85,2.8,4,3.3,3.5
3,21.25,0.6,-6.7,6.9,-0.03894,1.5,74.5,-31.4,0,0,0,0,0,0,2.99,0.18,98.84,-22.7,2.6,3.8,3.3,3.5
3,21.75,0.6,-6.7,6.5,-0.03745,1.25,75.35,-30.2,0,0,0,0,0,0,2.92,0.18,98.85,-20.5,2.5,3.6,3.3,3.4
3,22.25,0.7,-7.2,5.9,-0.03502,1.1,76.55,-27.75,0,0,0,0,0,0,2.96,0.17,98.83,-20.3,2.5,3.5,3.3,3.4
3,22.75,0.6,-7.2,4.9,-0.03434,0.9,77.3,-27.3,0,0,0,0,0,0,2.93,0.17,98.82,-19.2,2.4,3.4,3.3,3.5
3,23.25,0.7,-6.8,4.6,-0.03698,0.7,78.2,-29,0,0,0,0,0,0,2.97,0.18,98.8,-18.8,2.2,3.3,3.3,3.5
3,23.75,0.7,-7.3,5.3,-0.034005,0.6,78.8,-28.55,0,0,0,0,0,0,2.99,0.17,98.8,-17.45,2.1,3.2,3.3,3.5
4,0.25,0.95,-7.3,5.8,-0.03418,5.7,75.2,-28.4,0,0,0,0,0,0,2.895,0.17,98.63,-39.45,8,9.4,9.15,7.7
4,0.75,0.9,-7.4,4.75,-0.03039,5.6,76,-28.8,0,0,0,0,0,0,2.875,0.16,98.62,-37.55,7.85,9.2,9,7.8
4,1.25,0.8,-7,4,-0.02545,5.5,76.3,-29.4,0,0,0,0,0,0,2.76,0.15,98.62,-38.55,7.8,9.1,9,7.8
4,1.75,0.9,-6.7,4.45,-0.02944,5.4,76.95,-28.6,0,0,0,0,0,0,2.84,0.16,98.62,-38.25,7.7,9,9,7.8
4,2.25,0.9,-6.75,5,-0.02928,5.25,77.6,-30,0,0,0,0,0,0,2.71,0.16,98.61,-37.9,7.5,8.9,9,7.8
4,2.75,0.9,-7.05,4.05,-0.03112,5.1,78.7,-33,0,0,0,0,0,0,2.79,0.16,98.58,-36.25,7.4,8.8,8.9,7.8
4,3.25,0.9,-7.65,3.65,-0.03168,5,78.85,-31.5,0,0,0,0,0,0,2.86,0.16,98.58,-36.4,7.3,8.6,8.9,7.8
4,3.75,0.9,-7.3,4.15,-0.03226,4.7,79.3,-29.65,0,0,0,0,0,0,2.86,0.16,98.58,-35,7.2,8.55,8.9,7.8
4,4.25,0.9,-7.1,3.5,-0.033925,4.6,80.75,-29.3,0,0,0,0,0,0,2.86,0.17,98.6,-34.75,7.1,8.4,8.85,7.8
4,4.75,0.9,-6.9,2.9,-0.03564,4.6,81.2,-28,0,0,0,0,0,0,2.835,0.17,98.6,-33.8,7,8.4,8.8,7.8
4,5.25,0.9,-7.55,4.6,-0.03598,4.4,81.3,-18.4,3.1,0.4,0,0,0,0,2.93,0.17,98.6,-32.8,6.8,8.2,8.8,7.8
4,5.75,0.85,-5.1,8.95,-0.04418,4.7,80.8,-0.1,33.7,5.8,47.85,8.9,41,87.95,3.17,0.19,98.63,-24.35,6.7,8.2,8.7,7.8
4,6.25,1,-1.3,17.9,-0.06047,5.4,79,30.5,99.5,17.1,158.6,20.1,138.8,88.71,3.315,0.22,98.69,-10.25,6.7,8.1,8.7,7.8
4,6.75,1.1,6.75,29.6,-0.07252,6.2,75.2,70.9,170.05,28.3,298.4,32.2,260.6,89.06,3.84,0.25,98.73,7.25,7.1,8.1,8.7,7.8
4,7.25,1.2,23.4,41.7,-0.08614,6.75,71.8,124,270.55,41.4,478.65,47.2,418.8,89.44,4.19,0.27,98.76,25.5,7.25,8.1,8.65,7.85
4,7.75,1.1,41.95,52.8,-0.09412,7.5,68.1,175.5,381.7,55.4,650.8,63.7,567.6,89.51,4.36,0.28,98.78,48,7.5,8.1,8.6,7.8
