DOY2,HR2,CO2,FC,H2O,SC,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,CO2_SIGMA,H2O_SIGMA
1,0.25,523.7335,3.15206099999999,5.88950675,0.58442105,20.1424524999999,21.0361675,99.8741875,99.6336,6.45424999999999,1.196825,1.48177925,315.2676,318.2491,6.55597824999999,-3.68040475,-4.2700175,0.0112565,0.891707525,7.78591775,4,3.9275,3.909,3.4507860705,0.1260185665
1,0.75,538.00645,1.5034465,5.871431,0.42642915,16.1158369999999,21.92263,99.86302,99.58794,5.91279999999999,1.1629,1.552125,316.825275,318.28045,7.82612099999997,-4.27871125,-4.428364,0.00612124999999999,1.0273072,7.62021775,4,3.9275,3.9279,4.27940307675,0.299724687799999
1,1.25,519.052075,1.69857025,5.8762105,0.388777325,7.176208,17.665175,99.85073,99.62281,3.951,0.7735,1.229383203,315.33555,316.604625,8.04100149999999,-4.265036,-4.1971845,0.0127075,0.92787775,7.171542,4,3.9275,3.9291,5.137756986725,0.2193111748
1,1.75,542.1547,2.389615,5.9959535,0.693035975,8.571469,15.4283,99.8571125,99.56906,3.6581,0.759324999999999,1.24111925,314.715725,316.5913,5.27814974999996,-4.16526,-4.32811925,0.00305799999999999,0.9698505,7.04179025,4,3.9275,3.93,5.00573546935,0.276263844199999
1,2.25,546.55965,2.10969,6.02801525,0.85836165,10.9863075,22.04096,99.848425,99.5675,4.503275,0.812625,1.25800625,316.499625,316.388925,6.05180999999998,-4.5457755,-4.5164025,2.30999999999984e-05,0.884311825,6.65543175,3.997825,3.9275,3.9279,4.7490738915,0.278780484525
1,2.75,541.65795,3.4801445,6.10656325,0.7345885,13.622115,14.8805325,99.81893,99.6675,4.1918,0.836725,1.2700335,316.581275,316.590325,5.78653324999999,-4.4518235,-4.40412025,0.000703899999999991,0.8568782,6.79200925,4,3.9275,3.909,2.90718360305,0.1654739815
1,3.25,576.3965,2.374452,6.14999325,0.3828252,26.2381449999999,15.1012125,99.813175,99.6675,3.7428,0.77395,1.17666125,317.8265,316.7176,4.84463499999999,-4.30576975,-4.38452025,0.00408774999999999,0.889356525,7.25891725,4,3.922425,3.8999,5.05411820135,0.1499393803
1,3.75,548.50705,2.405033,6.14151275,0.4900708,9.8642935,16.12587,99.801015,99.7675,3.771125,0.6231,1.2035785,314.682925,316.847525,7.51476949999999,-4.4134245,-4.2856355,0.004881,0.84996715,6.76594725,4,3.918075,3.888,3.78863291754999,0.126435861975
1,4.25,556.799625,4.2731025,6.1329015,0.47452705,35.615175,15.50875,99.796635,99.7675,3.711325,0.595799999999999,1.11240925775,313.5665,316.67735,4.91436149999999,-4.46999375,-3.788909,0.00328899999999995,0.9150599,6.44014125,4,3.896325,3.8649,5.41195594825,0.1851144
1,4.75,561.266175,2.89116899999999,6.0912455,0.637454125,37.6458074999999,16.7110225,99.813685,99.8675,3.8524,0.6349,1.1376264335,314.812225,316.48665,5.07887749999997,-4.21490675,-4.1705255,-0.00190722500000001,0.8790909,6.3089195,4,3.878925,3.86,5.1851998516,0.08897517105
1,5.25,571.3825,11.344134,5.89248775,0.41831625,25.9116999999999,15.6588,99.825965,99.8675,4.265425,0.67995,1.0774177465,315.7804,316.310125,6.98923924999998,-4.22250175,-4.2267415,0.00118599999999993,0.80160885,6.5743105,4,3.86225,3.86,6.601360035125,0.218677054125
1,5.75,581.354675,5.82848099999998,5.794823,0.649926549999998,20.39514,11.6757875,99.8538625,99.9,4.228675,0.7146,1.02956447975,315.97995,315.487875,4.46251049999996,-4.429029,-4.08826975,-0.00147355000000002,0.829956025,7.38459849999999,4,3.857175,3.8591,6.2161183575,0.225462356
1,6.25,562.14895,2.80992875,5.84377225,0.828240549999997,78.4730400000002,52.1444199999998,99.8731225,99.9,3.53135,0.746125,1.071054253,314.4922,315.7367,6.747782,-4.480856,-4.298027,0.161052699999998,0.7591662,7.79718449999999,3.9979,3.9139,3.877525,5.85600851935,0.1764881115
1,6.75,573.7455,10.1270902499999,5.808575,1.080091,109.987942499999,64.50184,99.90033,99.9,3.994275,1.119025,1.073553,316.2704,316.9165,8.04610399999999,-4.69461,-4.486378,0.00798849999999999,0.765300875,7.71842899999999,4,3.9251,3.894025,5.46313353654999,0.215557558725
1,7.25,575.658,7.80440200000001,5.90664575,0.666994199999999,239.02195,32.71686,99.91702,99.9,4.708175,1.119025,1.0671602395,316.3667,316.4055,7.426687,0.227120400000007,-3.897197,-0.000303000000000017,0.73133725,8.0266655,3.9979,3.8618,3.8585,3.821357481125,0.179382819
1,7.75,610.9065,3.1008425,6.00547475,0.69702495,85.567375,22.66114,99.9428575,100,5.344525,1.290425,1.02034302525,318.5701,316.5494,8.82533,33.4183,10.537805,0.127581499999999,0.8006948,7.80269825,3.979,3.83,3.834775,4.2007930152,0.2264530902
1,8.25,602.98265,3.955272,6.0859655,0.50900925,23.7952,18.91051,99.97461,100,6.48775,1.3077,1.101188489,317.7817,317.8736,42.41283,123.7754,43.17896,0.00144,0.783266675,8.417519,3.937,3.83,3.8325,3.64252269315,0.13706713655
1,8.75,574.06695,9.79870874999997,6.1658175,0.706454349999998,74.147135,33.86274,99.998725,99.9725,7.19045000000001,1.168525,1.19861872075,319.8596,318.0046,118.6925,232.045,94.35502,0.010655,0.841719625,8.20723575,3.93,3.8171,3.8325,3.90111074365,0.149923742325
1,9.25,606.936,4.15635775,6.176062,0.382883374999999,109.618775,44.5841599999999,100.0153,99.97,7.21259999999998,1.0322,1.70527,319.7094,318.7667,178.3981,321.3618,157.5822,-0.00395399999999999,0.791237799999999,7.0688885,3.93,3.8,3.8325,5.1287893838,0.2029177375
1,9.75,609.5105,2.974154,6.289094,0.196261,142.240375,39.7120625,100.038825,99.9675,6.53664999999998,1.584375,1.9581005,320.8782,319.1594,238.1421,403.1438,247.815,-0.00498650000000003,0.908708175,7.337629,3.93,3.8,3.8325,6.0658380118,0.400124665
1,10.25,570.4635,19.5986825,6.368552,0.106024375,197.9894,48.99946,100.0694,99.965,6.79139999999999,1.95045,1.692891,320.4442,322.4275,284.6903,469.408,308.531,-0.027315,1.0248718,7.264816,3.93,3.8,3.831525,5.7071275615,0.267116077
1,10.75,576.534125,6.30366125,6.422301,0.805177224999998,243.3483,45.822875,100.090025,99.9025,4.6436,3.11285,2.25731675,322.2002,326.4236,317.7646,521.398,342.7871,-0.018785,1.004356,7.15983575,3.93,3.8,3.821775,11.1746670868,0.326756066
1,11.25,561.0521,7.57663999999999,6.51992075,0.10678925,244.2684,73.28458,100.086325,99.9175,5.502475,3.14195,3.12589324999999,318.879,327.87325,342.0412,553.1545,336.66895,-0.01465,1.02366025,7.61361675,3.935,3.8,3.810125,7.80378784019999,0.2831209218
1,11.75,601.5285,5.293522,6.570328,0.1622065,273.14245,54.929425,100.07005,99.75,5.08449999999999,3.6993,3.066682,318.1541,328.783,356.3567,583.0142,416.4845,-0.01355,0.9792384,7.21741,3.93,3.8,3.800975,4.51633924024999,0.2514070067
1,12.25,501.0381,3.807545,6.74630525,0.140830925,290.428175,62.74515,100.033125,99.7375,5.426175,3.893225,2.77552925,318.4198,333.6656,357.6626,594.271,409.7613,-0.0198075,1.21686675,8.247308,3.9349,3.8581,3.821,8.71541288289999,0.3435489795
1,12.75,489.1346,2.960785,6.95593,0.06884,279.284225,68.78135,100.00902,99.33,5.7094,4.25619999999999,2.89206649999999,317.7631,334.2504,345.4464,586.3276,416.6257,-0.01956,1.03189,7.810482,3.937,3.8741,3.835,4.58208265629999,0.213556047525
1,13.25,540.77525,19.98251,6.63907,0.12220185,279.8552,54.7332949999999,99.99098,99.33,6.1356,4.58349999999999,2.929965,317.6353,334.972425,323.2975,555.4729,335.329924999999,-0.01556,0.9998348,7.578226,3.9275,3.848675,3.826,3.686315204025,0.326343776549999
1,13.75,477.434,7.53391025000001,7.09122625,0.245684025,239.06855,49.1229,99.9618125,99.55,6.595,4.762875,2.911645,316.9625,336.45175,291.5075,515.2729,339.4845,0.00668199999999996,0.9723934,7.89006125,3.9325,3.8455,3.815,4.3145827644,0.218106157375
1,14.25,460.0876,2.34083125,6.75879399999999,0.0893425,219.311,58.9941124999999,99.924385,98.44,7.83694999999999,5.3668,3.137214,316.69425,337.899,257.87525,474.70305,322.41425,-0.0169755000000001,0.9792562,8.0100255,3.955,3.8645,3.809,3.98090655544999,0.1841333406
1,14.75,477.5257,2.430814,6.4602725,0.1027312,155.935275,54.78958,99.905385,97.92,9.32394999999999,5.3062,2.993154,315.831,337.64075,192.446,395.7943,298.404,-0.01158,1.025923,8.022808,3.9775,3.874,3.8099,4.1604315252,0.203161913499999
1,15.25,472.4766,2.54887775,6.319886,0.1363352,110.5362,33.8055175,99.908,97.93,8.0176,5.1178,2.7565375,315.530725,335.662975,136.430575,326.63,252.77675,-0.02008,1.0065598,8.015386,3.997825,3.8814,3.807475,3.127437025975,0.1358868883
1,15.75,456.7492,2.365439,6.739628,0.12192385,78.0128875,32.811965,99.91442,98.43,7.9352,4.79789999999999,2.623731,314.824025,331.243475,100.083155,250.08175,189.7623,-0.010196,0.965398,8.570356,4,3.887675,3.808775,3.4841936328,0.1538014716
