DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
3,12.75,0.0886,1.47388,-10.13427,312.129,-12.735,-1.2895,65.915,0.137751,92,341.029,-74.2829,555.733,0.0605,2.2925,-0.4215,-0.936,-0.35,-3.714,-0.89975,-2.1595,409.2
3,13.25,0.0712,1.67919,-8.516925,300.371,-12.825,-1.2885,66.14,0.1286605,92.05,337.4995,-70.8719,536.4315,0.084,2.271,-0.434,-0.958,-0.4615,-3.717,-0.9255,-2.2185,408.1
3,13.75,0.04945,1.51685,-6.825665,297.297,-12.605,-1.294,65.815,0.126321,92,331.351,-68.8846,522.239,0.099,2.288,-0.4405,-0.97,-0.493,-3.7645,-0.93775,-2.2735,408.55
3,14.25,0.03825,0.8121455,-9.12742,271.667,-12.48,-1.2875,65.48,0.128878,92,304.071,-68.5742,484.816,0.091,2.348,-0.4495,-0.9935,-0.5355,-3.733,-0.927,-2.24625,408.3
3,14.75,0.02275,0.634952,-9.59744,261.117,-12.75,-1.2855,65.365,0.126315,92,286.4025,-65.16298,450.629,0.071,2.3715,-0.4545,-1.0265,-0.558,-3.696,-0.93025,-2.23775,408.4
3,15.25,0.07415,0.744335,-9.29089,224.013,-12.575,-1.2945,65.45,0.125568,92,251.2195,-59.5661,402.898,0.083,2.1655,-0.463,-1.0125,-0.6015,-3.772,-0.92375,-2.31025,408.3
3,15.75,0.0873,0.6531565,-8.95297,188.604,-12.645,-1.3155,66.01,0.113893,92,204.568,-53.0391,332.901,0.0465,2.1985,-0.476,-1.028,-0.575,-3.733,-0.905,-2.294,409.4
3,16.25,0.0397,0.664713,-5.317725,146.0555,-13.205,-1.3175,66.575,0.1215365,92,157.2975,-47.3968,271.00585,0.0485,2.0125,-0.4605,-1.021,-0.5675,-3.669,-0.9385,-2.23175,408.65
3,16.75,0.0619,0.349198,-8.17809,105.1275,-13.775,-1.3405,67.19,0.122377,92,115.471,-41.69195,198.033,0.036,2.172,-0.426,-1.005,-0.5525,-3.682,-0.91475,-2.198,408.6
3,17.25,0.0643,0.3045155,-12.0179,66.34185,-13.87,-1.3175,67.755,0.125914,92,72.19249,-37.0612,133.219,0.0475,2.29,-0.421,-0.992,-0.504,-3.6915,-0.93075,-2.2265,407.6
3,17.75,0.07385,0.275522,-10.9159,50.3352,-14.19,-1.3265,68.36,0.1353865,92,45.4422,-31.936,83.6822,0.037,2.251,-0.401,-0.9815,-0.5975,-3.6405,-0.9285,-2.28975,407.3
3,18.25,0.06265165,0.2881435,-11.1593,27.98348,-15.19,-1.3535,69.34,0.132865,92,28.7329,-29.49615,38.336625,0.0155,2.3685,-0.441,-0.9765,-0.6495,-3.707,-0.93,-2.2955,407.45
3,18.75,0.111601,0.397976,-17.397,9.96987,-15.255,-1.382,69.92,0.1347095,92,7.72463,-28.569195,11.5485,-0.0185,2.5885,-0.5085,-0.9805,-0.7135,-3.673,-0.92725,-2.30025,408
3,19.25,0.0929,0.210351,-13.70255,0.5634315,-15.99,-1.395,70.625,0.130537,92,2.18041,-29.1792,1.46676,-0.071,2.6305,-0.542,-0.9805,-0.714,-3.661,-0.925,-2.261,408.6
3,19.75,0.1468135,0.660473,-17.2393,0,-16.43,-1.403,70.68,0.146451,92,1.04588,-29.7969,0.0134977,-0.0825,2.652,-0.5585,-0.983,-0.6735,-3.756,-0.9215,-2.30275,409
3,20.25,0.115324,0.2653865,-19.4364,0,-16.51,-1.4015,70.43,0.135416,92.05,0.373983,-26.4874,0,-0.064,2.8445,-0.539,-1.003,-0.6775,-3.746,-0.91175,-2.19675,409.2
3,20.75,0.04965,0.471955,-18.2573,0,-16.395,-1.4055,70.56,0.141924,92,0.8616735,-24.0615,0,-0.083,2.7865,-0.5275,-1.003,-0.645,-3.7715,-0.9115,-2.28525,409.55
3,21.25,0.09895,-0.01005,-19.01055,0,-16.485,-1.388,70.315,0.147777,92,0.8775595,-23.4757,0,-0.0665,2.508,-0.568,-0.9935,-0.6325,-3.714,-0.90075,-2.3085,409.5
3,21.75,0.122836,-0.01925,-22.6615,0,-16.7,-1.389,70.295,0.144222,92.05,0.7256445,-23.1092,0,-0.0515,2.635,-0.53,-0.9875,-0.635,-3.772,-0.89125,-2.283,409.25
3,22.25,0.0936,0.289056,-20.1801,0,-16.755,-1.3755,70.325,0.137287,92,0.440443,-21.397535,0,-0.0125,2.82,-0.517,-0.9785,-0.6395,-3.786,-0.901,-2.2435,409
3,22.75,0.0942135,0.208422,-20.2618,0,-16.475,-1.3745,70.74,0.1436035,92,0.7890665,-19.491,0,-0.0015,3.05,-0.549,-0.99,-0.613,-3.808,-0.90325,-2.11525,408.7
3,23.25,0.09276535,0.210426,-18.0588,0,-16.895,-1.363,70.985,0.1431005,92,0.6998645,-18.5146,0,0.0065,2.8655,-0.5535,-1,-0.599,-3.848,-0.89425,-2.11975,408.95
3,23.75,0.104154,0.371172,-20.58525,0,-16.37,-1.35,70.835,0.157156,92,0.3690925,-20.2001,0,0.014,2.781,-0.5195,-0.9575,-0.4365,-3.048,-0.884,-1.8175,409
4,0.25,0.109916,0.222611,-16.2714,0,-14.13,-1.204,73.61,0.120026,92.2,0.8787855,-26.12675,0,0.015,1.735,1.155,0.5605,0.86,-1.852,0.93075,-0.3795,411.75
4,0.75,0.06273255,0.0659,-17.6981,0,-14.28,-1.207,73.815,0.129891,92.2,1.14776,-27.5859,0,0.0205,1.7225,1.1405,0.5595,0.7135,-2.061,0.8865,-0.539,411.9
4,1.25,0.0792,0.230106,-18.7187,0,-14.445,-1.2125,73.71,0.134115,92.2,0.900057,-28.4985,0,0.046,1.716,1.119,0.552,0.6575,-2.1585,0.84775,-0.584,412.2
4,1.75,0.0910341,0.217392,-17.4854,0,-14.32,-1.2335,74.025,0.134859,92.2,1.09927,-24.25955,0,5e-04,1.705,1.1035,0.535,0.612,-2.135,0.8585,-0.55275,411.6
4,2.25,0.112565,0.173836,-16.3314,0,-14.26,-1.2495,73.89,0.132406,92.2,1.24065,-22.5779,0,0.0275,1.813,1.081,0.5365,0.6235,-2.1375,0.87325,-0.5655,411.7
4,2.75,0.0893,0.2193745,-19.3452,0,-14.085,-1.2715,73.5,0.12631,92.2,1.27208,-24.09066,0,0,1.984,1.0695,0.5155,0.6045,-2.122,0.8495,-0.507,412.1
4,3.25,0.146535,0.2031755,-17.64355,0,-14.61,-1.2405,73.665,0.12562,92.2,1.52389,-22.2143,0,0.015,1.92,1.06,0.5445,0.584,-2.149,0.83525,-0.58425,411.8
4,3.75,0.0959,0.449483,-14.7801,0,-14.525,-1.2375,73.975,0.1193965,92.2,2.15988,-23.5893,0.172747,0.005,1.891,1.0585,0.555,0.562,-2.158,0.83675,-0.61775,411.25
4,4.25,0.1416965,-0.00611,-20.1638,0,-14.89,-1.24,73.45,0.122994,92.2,2.34662,-19.8191,2.11339,0.002,2.0455,1.0485,0.5245,0.5455,-2.166,0.847,-0.58775,411.25
4,4.75,0.0868,0.3833335,-19.3083,12.4855,-15.135,-1.187,73.56,0.123484,92.2,5.534485,-19.5913,10.1396,-0.0235,1.7,1.0595,0.5095,0.566,-2.1565,0.872,-0.53675,411.7
4,5.25,0.0701142,0.310586,-16.9019,26.5912,-14.255,-1.1815,73.32,0.133017,92.2,17.0203,-15.642865,30.2097,-0.006,1.878,1.065,0.5165,0.568,-2.103,0.8835,-0.55125,411.5
4,5.75,0.1105595,0.57695,-17.5684,41.473,-14.125,-1.25,73.65,0.141223,92.2,32.5061,-12.45005,69.7022,-0.0345,1.9655,1.116,0.5205,0.5925,-2.111,0.89525,-0.516,411.9
4,6.25,0.1010055,0.534902,-18.1142,75.86366,-13.705,-1.289,72.965,0.13445,92.2,58.919975,-12.3221,129.3627,-0.031,2.038,1.1015,0.518,0.6025,-2.132,0.88875,-0.546,411.8
4,6.75,0.0848,0.663314,-18.1683,114.981,-13.63,-1.297,72.35,0.127502,92.2,94.12155,-12.5635,197.6975,-0.058,1.773,1.112,0.609,0.6365,-2.115,0.9025,-0.49225,412
4,7.25,0.0678,0.8536085,-14.3837,165.439,-12.925,-1.2305,71.485,0.131877,92.2,145.3735,-13.504495,282.18135,0.0105,1.641,1.221,0.6565,0.708,-2.117,0.95675,-0.41125,412
4,7.75,0.1072,1.26407,-13.61515,214.194,-12.675,-1.152,70.315,0.1291365,92.2,195.09555,-16.5756,374.76,0.0015,1.65,1.307,0.73,0.8385,-2.07,1.1315,-0.38475,412.3
4,8.25,0.087,2.045835,-13.3602,266.5555,-12.255,-1.26,69.175,0.120514,92.2,245.868,-21.82975,466.60765,0.015,1.6735,1.402,0.816,0.881,-2.117,1.15525,-0.3961940695,412.75
4,8.75,0.06465,2.24644,-8.622955,323.82745,-11.655,-1.2345,68.34,0.125669,92.2,306.0555,-29.24655,547.9896,0.0225,1.7285,1.3785,0.816,0.8795,-2.158,1.1335,-0.44175,413.3
4,9.25,0.0246699,2.62051,-7.527665,373.724,-11.64,-1.2,67.56,0.123445,92.2,364.514,-33.5157,634.91765,0.035,1.527,1.352,0.789,0.777,-2.186,1.1155,-0.4445,413
4,9.75,0.0561,2.804495,-5.14765,414.341,-10.73,-1.214,67.27,0.105203,92.2,410.929,-37.61235,723.728,0.024,1.479,1.297,0.764,0.792,-2.195,1.0815,-0.5485,413.35
4,10.25,0.0639662,2.79881,-3.15912,470.071,-9.65,-1.146,65.34,0.10245,92.2,458.34,-43.18088,808.253,0.069,1.585,1.255,0.694,0.71,-2.1305,1.0515,-0.5155,413.2
4,10.75,0.02575,3.20824,-1.17825,505.215,-9.665,-1.015,64.425,0.113302,92.2,492.912,-47.702635,872.1945,0.089,1.373,1.261,0.647,0.669,-2.164,1.0435,-0.567,413.1
4,11.25,0.0634774,3.20538,0.196568,531.016,-9.08,-1.051,63.9,0.107995,92.2,517.9,-50.6089,914.0975,0.156,1.512,1.21,0.646,0.612,-2.192,0.993,-0.5565,413.05
4,11.75,0.0742,3.87358,0.69544,551.167,-8.965,-1.041,62.665,0.0999,92.2,535.049,-51.67515,958.098,0.183,1.527,1.133,0.593,0.57,-2.259,0.914,-0.595,413.1
4,12.25,0.04335,4.48238,-0.0115877,554.28,-8.23,-1.143,61.83,0.102217,92.2,548.555,-50.1723,969.894,0.113,1.5,1.066,0.543,0.493,-2.256,0.8515,-0.5415,412.8
4,12.75,0.0802,5.06452,0.470783,550.711,-8.08,-1.128,61.46,0.0999,92.2,541.377,-48.283975,977.746,0.108,1.579,1.045,0.498,0.491,-2.295,0.82,-0.6255,412.95
4,13.25,0.0887,5.34207,0.747892,558.946,-8.18,-0.9765,61.67,0.09785,92.2,551.088,-47.38495,962.4717,0.118,1.736,1.0305,0.4795,0.463,-2.29,0.78175,-0.555,412.75
4,13.75,0.0592,6.05883,0.310736,537.153,-8.01,-0.913,61.55,0.0928,92.2,535.143,-45.8915,932.931,0.13,1.595,0.975,0.4775,0.437,-2.3145,0.76225,-0.61625,413
4,14.25,0.06775,5.1742,1.80695,514.57,-7.717,-0.895,62.75,0.0993,92.2,512.7895,-51.4031,905.124,0.1435,1.611,0.959,0.48,0.474,-2.319,0.73425,-0.6898913605,412.8
4,14.75,0.0789,4.56779,1.37346,491.032,-7.877,-0.866,62.76,0.1015475,92.2,484.6645,-48.95485,858.9481,0.132,1.706,0.9325,0.474,0.457,-2.3625,0.76175,-0.71925,412.45
4,15.25,0.0623,4.447615,0.829306,440.45,-8.54,-0.8395,62.76,0.104031,92.2,450.342,-46.72635,791.602,0.1625,1.596,0.927,0.4765,0.423,-2.361,0.74425,-0.75975,412
4,15.75,0.0833,3.7908,0.856588,403.953,-8.8,-0.8825,64.07,0.0889,92.2,404.715,-45.8858,731.071,0.1265,1.576,0.9415,0.475,0.431,-2.3785,0.75,-0.7563635065,411.75
4,16.25,0.0908,2.59016,-0.0198,355.3305,-8.82,-0.786,64.2,0.0969605,92.2,352.878,-46.7597,641.5685,0.098,1.501,0.948,0.471,0.4385,-2.3885,0.73725,-0.8305,411.3
4,16.75,0.0637,2.13827,-1.02954,298.9425,-8.99,-1.127,64.96,0.0969,92.2,305.435,-40.8419,548.5096,0.077,1.574,0.9345,0.481,0.435,-2.417,0.76125,-0.92925,411.1
4,17.25,0.0555,1.040945,-1.05544,247.507,-9.34,-1.063,65.89,0.0968,92.2,251.3043,-38.7103,464.01205,0.094,1.418,0.9285,0.4995,0.4285,-2.4115,0.76275,-0.9309931055,410.9
4,17.75,0.048,0.762486,-1.57441,194.321,-9.93,-1.109,66.86,0.0896,92.2,199.1935,-37.0835,372.445,0.029,1.424,0.931,0.508,0.4455,-2.369,0.78625,-0.75225,410.5
4,18.25,0.0205451,0.5685885,-3.345425,145.68,-10.86,-1.1,68.21,0.0924,92.2,142.4095,-34.1053,285.541,-0.027,1.4805,0.9645,0.526,0.447,-2.333,0.8235,-0.7245,410.3
4,18.75,0.0369,0.29356,-3.39653,90.9342,-11.99,-1.132,70,0.0895,92.2,89.651,-31.4353,192.117,0.008,1.3985,0.9625,0.5315,0.4895,-2.316,0.78925,-0.6935,410.05
4,19.25,0.0306,0.1352725,-4.67784,54.0471,-12.32,-1.09,71.93,0.0953,92.2,51.12718,-29.47517,123.8055,0.049,1.526,0.971,0.5735,0.4805,-2.318,0.85325,-0.73325,410.1
4,19.75,0.0563,0.638069,-5.446415,27.333,-13.06,-1.052,73.17,0.09345,92.2,29.464,-29.0412,65.57,0.071,1.671,0.9945,0.551,0.4715,-2.3045,0.87,-0.67925,410
4,20.25,0.06045,-0.145419,-6.21687,18.19945,-13.55,-1.032,73.64,0.0982,92.2,12.201075,-29.656,28.1566,0.106,1.66,0.9735,0.538,0.456,-2.2775,0.84375,-0.65,410.4
4,20.75,0.093,9.99999999999994e-05,-8.09423,10.0727,-13.61,-0.868,73.96,0.09875,92.2,3.444285,-34.04315,9.17081,0.122,1.679,0.96,0.563,0.471,-2.254,0.8615,-0.611,410.9
4,21.25,0.09375,-0.0351,-9.4817,0,-13.8,-0.764,74.5,0.106109,92.2,0.970962,-31.1954,1.46816,0.115,1.6855,0.9805,0.547,0.488,-2.207,0.8735,-0.64625,411.6
4,21.75,0.0506,0.363654,-10.84735,0,-14.06,-0.767,74.31,0.1132015,92.2,1.31494,-30.3078,0.0897345,0.081,1.631,0.9825,0.5625,0.498,-2.227,0.892,-0.6235,412
4,22.25,0.105547,-0.094576,-11.3805,0,-14.25,-0.826,74.68,0.104628,92.2,1.21356,-28.8484,0,0.033,1.6285,0.967,0.5525,0.5155,-2.2045,0.8925,-0.601314298,412.05
4,22.75,0.0204,0.0085455,-12.4457,0,-14.19,-0.884,74.51,0.118536,92.15,1.07774,-26.8139,0,0.025,1.674,0.955,0.544,0.516,-2.2,0.877,-0.542,412
4,23.25,0.0521,0.25516,-17.0505,0,-14.75,-0.885,74.42,0.121558,92.2,1.04753,-28.2307,0,0.014,1.6405,0.9605,0.537,0.52,-2.072,0.87125,-0.568,412.4
4,23.75,0.0808,0.03905,-13.6286,0,-14.3,-0.876,74.12,0.1242385,92.2,1.1489,-28.33975,0,-0.016,1.808,1.1055,0.5915,0.727,-1.812,0.927,-0.3545,411.9
5,0.25,0.26467,0.626135,-6.343785,1.765378,-4.0335,-0.094,88.1,0.112603,92.4,2.30164,-30.5906,3.1582775,0.026,1.7355,5.606,3.633,2.7405,1.48,4.5150490995,2.13375,415.05
5,0.75,0.327977,0.8678995,-7.12849,1.210665,-4.059,-0.0675,88.45,0.1272615,92.4,2.31994,-32.997425,2.985065,0.016,1.7755,5.129,3.575,2.873,1.599,4.38275,2.3074616625,415.45
5,1.25,0.258512,1.25933,-4.326455,1.667044,-4.255,-0.09,88.4,0.126819,92.4,2.861077,-29.8023,4.01351,-0.017,1.68,4.6945,3.374,2.5925,1.331,3.9655,2.1,415.2
5,1.75,0.219196,0.286975,-7.2585,2.87775,-4.183,-0.118,88,0.1232155,92.4,3.30925,-27.67932,5.50768,0,1.658,4.454,3.326,2.524,1.3415,3.851073378,2.04175,415.25
5,2.25,0.2549295,0.871056,-6.27268,5.640942,-4.236,-0.143,87.6,0.120088,92.4,5.14224,-20.792,10.094945,0.022,1.5295,4.3255,3.2795,2.5555,1.361,3.7292712565,2.01175,415
5,2.75,0.224707,0.6631805,-6.37826,10.2324,-4.481,-0.158,87.25,0.12383,92.4,7.67162,-17.87105,18.6582,0.001,1.594,4.2855,3.153,2.494,1.335,3.6361585225,1.963,415.6
5,3.25,0.199433,1.44755,-7.637145,18.7055,-4.1885,-0.1785,87.8,0.12766,92.4,10.8183,-10.97835,34.6127,-0.0445,1.5645,4.2025,3.054,2.458,1.3055,3.501614413,1.91225,415.35
5,3.75,0.30767,1.356185,-9.2121,34.22275,-4.09,-0.197,86.1,0.134763,92.4,15.3582,-5.32801,60.4263,-0.08,1.5515,4.167,2.993,2.4605,1.28,3.5010127615,1.925,415.2
5,4.25,0.2389105,2.15446,-5.25845,53.5202,-3.879,-0.197,85.2,0.1217115,92.4,28.61144,-1.79293,96.11245,-0.113,1.6915,4.1185,2.8955,2.4365,1.3305,3.5160220025,2.045,414.3
5,4.75,0.279545,2.64811,-5.68308,79.93415,-3.269,-0.224,83.8,0.126594,92.4,45.668,3.380754,141.0855,-0.1535,1.752,4.143,2.8905,2.48,1.331,3.474552806,2.07525,414.9
5,5.25,0.2102085,3.52998,-4.559075,120.503,-3.0435,-0.2045,83.1,0.139193,92.4,70.2181,5.683117,205.0005,-0.156,1.6155,4.184,2.872,2.5065,1.3935,3.511588899,2.136,414.5
5,5.75,0.280631,4.97767,-1.42953,150.7053,-2.1925,-0.22,81.8,0.136928,92.4,97.239945,11.60075,260.505,-0.125,1.896,4.15,2.851,2.523,1.436,3.70625,2.2475,414.75
5,6.25,0.3021145,5.34046,-2.72848,206.5305,-1.942,-0.218,78.88,0.133015,92.4,124.927,13.76257,335.9153,-0.1145,1.7695,4.239,2.904,2.5855,1.512,3.85975,2.3498729895,414.6
5,6.75,0.189839,6.34847,-0.1346375,243.4225,-1.3905,-0.211,77.665,0.136495,92.4,165.0205,16.9305,429.086,-0.0605,1.6035,4.3075,2.89,2.7255,1.457,3.9817387595,2.35775,413.9
5,7.25,0.2043575,7.440705,0.088164,296.623,-0.9795,-0.202,75.565,0.13907,92.4,195.429,17.687005,543.37295,-0.044,1.6675,4.352,2.914,2.713,1.477,4.08475,2.39725,413.4
5,7.75,0.193179,8.03939,2.554375,328.1532,-0.6075,-0.152,73.915,0.1440725,92.4,246.8755,25.1157,611.971,-0.0345,1.7855,4.357,2.939,2.689,1.505,4.18475,2.40775,413.4
5,8.25,0.1925665,8.47273,2.3839,383.306,0.1785,-0.1155,73.43,0.148399,92.4,301.862,28.9153,718.455,-0.014,1.8155,4.4205,2.9235,2.5775,1.485,4.226,2.47325,413.6
5,8.75,0.19396,8.80555,4.87934,424.191,0.7175,-0.086,72.905,0.1396005,92.4,325.39335,37.1467,784.75455,0.004,1.8855,4.432,2.865,2.578,1.556,4.42675,2.45325,413.55
5,9.25,0.2554535,12.4231,4.85648,475.4225,1.0325,-0.069,70.62,0.149049,92.4,357.29055,46.4457,857.436,0.007,2.0625,4.3945,2.919,2.566,1.395,4.36,2.3974159775,413.3
5,9.75,0.253829,16.7835,8.17898,497.9245,1.308,-0.047,70.52,0.144767,92.4,381.7365,52.204075,930.3225,-0.0035,2.295,4.37,2.9055,2.508,1.2615,4.389,2.22175,413.9
5,10.25,0.31213,18.67445,11.2196,566.719,2.0325,-0.064,69.885,0.169807,92.4,415.316,54.37585,1040.8425,-0.016,2.429,4.365,2.8865,2.4105,1.2085,4.215742243,2.031,413.9
5,10.75,0.251508,21.0794,13.65685,595.233,2.346,-0.068,68.22,0.17982,92.4,443.9628,62.03525,1078.65,-0.009,2.652,4.3575,2.892,2.3705,1.2035,4.082888725,2.009,414.2
5,11.25,0.251163,21.8375,14.2674,619.757,2.31,-0.0615,67.43,0.1802355,92.4,467.436,63.4049,1120.22,0.002,2.6915,4.3525,2.88,2.305,1.1935,3.99125,2.0429848705,414.15
5,11.75,0.2294295,21.4148,18.16005,652.37275,2.572,-0.065,67.41,0.17884,92.4,473.47035,65.7027,1186.271,0.025,2.809,4.3465,2.8415,2.266,1.088,4.0816706495,1.9115,413.9
5,12.25,0.216768,21.8718,22.0426,670.6174,2.586,-0.098,68.02,0.182189,92.4,476.6228,67.9111,1201.58,-0.0155,2.842,4.3365,2.8695,2.245,1.165,4.0835,1.884,414.05
5,12.75,0.280736,26.7682,19.31045,649.056,2.351,-0.121,67.26,0.199794,92.4,459.9468,73.4104,1157.97,0.009,2.8455,4.3215,2.8735,2.2115,1.196,4.063,1.92525,413.6
5,13.25,0.2981835,25.4149,17.94,642.2,2.804,-0.096,67.48,0.18882,92.4,456.131,67.46657,1150.37,0,2.883,4.4215,2.8635,2.2245,1.1845,3.9585,1.909,413.4
5,13.75,0.314037,23.56515,15.3973,615.5025,2.696,-0.08,68.55,0.187013,92.4,438.256,69.53355,1121.42,0.007,3.1125,4.3285,2.826,2.193,1.1645,3.89275,1.8995,413.6
5,14.25,0.227114,22.766,23.1528,598.6645,2.999,-0.088,69.24,0.195915,92.4,436.2475,60.48815,1086.8605,-0.001,3.03,4.3975,2.8325,2.2145,1.187,4.02625,1.904,413.75
5,14.75,0.2809835,23.48375,19.682,572.14,2.639,-0.105,68.66,0.191319,92.4,409.384,57.4245,1050.815,-0.0055,3.0575,4.385,2.854,2.1995,1.208,4.0245,1.90725,413.35
5,15.25,0.257206,23.86355,21.70925,542.3,2.589,-0.121,69.01,0.192659,92.4,388.201,50.7882,1003.11,0.0025,3.0705,4.4525,2.8485,2.2115,1.212,4.024,1.88125,413.75
5,15.75,0.253665,21.58265,15.1956,490.883,2.769,-0.0915,70.31,0.1910815,92.4,356.087,42.23636,905.566,-0.007,3.0535,4.385,2.85,2.206,1.1645,4.02625,1.83875,413.6
5,16.25,0.2897,19.02545,13.2657,452.187,2.416,-0.0945,71.17,0.184513,92.4,302.8555,37.8456,838.141,-0.0355,2.989,4.3885,2.8505,2.1665,1.168,3.96375,1.84875,413.65
5,16.75,0.2560875,17.7299,15.3691,379.4958,2.273,-0.114,71.31,0.1889655,92.4,266.8595,27.15465,700.95895,-0.029,2.8575,4.402,2.849,2.239,1.182,3.9781481995,1.8805,413.4
5,17.25,0.267966,14.98755,10.9671,331.787,2.129,-0.121,72.59,0.184472,92.4,230.9185,22.35745,614.5502,-0.076,2.7675,4.418,2.845,2.281,1.231,3.9958257335,1.9125,413.1
5,17.75,0.3040015,13.8047,9.25168,284.784,1.377,-0.144,73.89,0.175816,92.4,191.256,16.198,539.65,-0.087,2.7225,4.5105,2.851,2.2965,1.239,3.969135374,1.93275,412.9
5,18.25,0.231735,12.9465,9.26145,253.796,0.963,-0.166,74.01,0.183056,92.4,164.936,9.33443,467.336,-0.168,2.5865,4.5755,2.88,2.321,1.26,4.005,1.98675,412.55
5,18.75,0.31891,11.7433,6.203,204.45,0.504,-0.176,76.03,0.183282,92.4,129.18095,7.939555,372.4945,-0.15,2.486,4.6005,2.892,2.3595,1.28,4.003,2.0195,412.6
5,19.25,0.2695755,9.15782,1.16858,157.197,0.149,-0.157,76.89,0.1622595,92.4,95.718,1.140135,289.372,-0.161,2.39,4.6395,2.8865,2.3745,1.292,3.954,2.0206832095,412.5
5,19.75,0.246307,8.18798,0.3144645,110.332,-0.031,-0.141,77.49,0.1567255,92.4,67.36785,-2.88646,212.923,-0.13,2.2685,4.6325,2.8875,2.356,1.2975,4.05175,2.09075,412.4
5,20.25,0.202057,6.25211,-0.409924,79.8952,-0.515,-0.131,79.56,0.152662,92.4,41.62305,-4.48498,150.391,-0.08,2.0825,4.627,2.892,2.373,1.304,4.030150917,2.15487908,412.45
5,20.75,0.235371,4.65862,-1.45812,55.747095,-1.051,-0.122,80.7,0.142548,92.4,26.77385,-8.10708,105.864,-0.053,1.845,4.6525,2.868,2.4005,1.29,4.1175,2.16525,412.6
5,21.25,0.2868055,3.06929,-3.160595,36.72715,-1.802,-0.081,83.4,0.1308995,92.4,17.14465,-12.4011,66.2322,-0.001,1.833,4.667,2.8655,2.3845,1.317,4.2185,2.23175,412.3
5,21.75,0.3054495,2.428795,-4.31909,25.5835,-2.368,-0.081,84.8,0.122209,92.4,12.3612,-16.8976,40.891645,0.036,1.677,4.7335,2.8735,2.412,1.3215,4.26525,2.318,413
5,22.25,0.238484,1.57953,-2.6714,15.37833,-2.775,-0.097,85.3,0.117865,92.4,8.17046,-25.1285,23.761,0.031,1.721,4.7365,2.8775,2.4035,1.413,4.18775,2.376,413.6
5,22.75,0.236806,1.19936,-3.986395,8.13286,-2.708,-0.074,85.9,0.126985,92.4,5.006775,-30.00545,13.7844,0.0515,1.657,4.5885,2.8705,2.401,1.457,4.1202517185,2.326556715,413.6
5,23.25,0.296467,0.8899715,-5.20053,5.01994,-2.99,-0.051,87,0.119392,92.4,3.71569,-28.9104,8.37407,0.0375,1.6825,4.573,2.856,2.4585,1.47,3.93825,2.23325,414.2
5,23.75,0.230857,1.73319,-5.860485,2.78361,-3.407,-0.087,87.4,0.1191225,92.4,2.87313,-26.26435,5.46794,0.028,1.535,4.9025,2.95,2.4835,1.485,4.07224716,2.26275,413.95
6,0.25,1.021215,1.14311,-7.970835,13.2856,4.684,1.2065,89.25,0.1476365,92.4,3.76747,-30.6587,26.7999,5.1735,1.5655,6.485,4.871,10.905,11.07,3.722851096,4.828463331,412.75
6,0.75,0.962263,1.350175,-9.03402,14.276855,3.929,1.098,90.3,0.140845,92.4,3.905815,-29.6873,26.60765,4.951,1.6465,5.1535,4.1135,9.67,9.46,2.8607394675,3.36575,412.3
6,1.25,1.02746,2.197625,-8.58875,15.34565,4.0135,0.945,90.9,0.14502,92.4,4.53304,-24.72755,28.84169,4.758,1.614,4.3465,3.999,8.6,8.19,2.119091366,2.51,412.55
6,1.75,1.25837,-0.0527385,-9.749325,21.4986,3.7415,0.835,91.2,0.146231,92.4,5.91145,-24.1562,35.6445,4.65,1.5165,3.7825,3.9355,7.5155,6.819,1.5519825905,2.2115,412.4
6,2.25,1.07572,0.9531835,-10.9803,26.3626,3.9115,0.67,91.95,0.150316,92.4,6.000695,-14.0605,44.74699,4.45,1.4525,3.462,3.725,6.7745,6.0965,1.3845422085,1.81475,411.9
6,2.75,0.957287,0.953777,-8.58734,33.84755,4.15,0.5855,90.6,0.1499045,92.4,6.833815,-8.65092,58.74961,4.233,1.502,3.037,3.6445,6.0985,5.0225,1.4425,1.8285,412.2
6,3.25,0.761118,2.11887,-6.352,54.17453,4.573,0.509,89.4,0.159234,92.4,8.708065,5.347074,86.16851,3.953,1.528,2.855,3.3295,5.4705,4.652,1.33425,1.772,410.85
6,3.75,0.762956,4.40995,-5.98047,71.1819,5.0495,0.5055,88.65,0.166514,92.4,10.96975,17.73748,119.0565,3.719,1.558,2.8175,3.0905,4.8765,4.044,1.6192518385,1.7265,409.6
6,4.25,0.344259,9.0467,-0.047214,102.8665,5.55,0.431,86.7,0.165369,92.4,14.09833,35.76395,178.4705,3.612,1.7275,2.82,2.9965,4.318,3.868,1.79575,1.551,409
6,4.75,0.278411,13.5316,7.03744,118.202,6.2965,0.4285,83.25,0.181101,92.4,17.6248,51.5557,213.2,3.526,1.57,3.0805,2.9575,4.0945,3.831,2.188,1.73425,409.2
6,5.25,0.165521,18.4705,9.25446,148.46805,6.8035,0.4755,80.8,0.190348,92.4,23.5353,72.71535,258.5936,3.3065,1.6375,3.4695,2.945,3.875,3.691,3.07125,1.845,408.6
