DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,TA,RH
1,5.25,0.722939525,89.76018,10.737214,12.4607915,5.7841385,0.76702315,5.98439200000001,465.23645,7.937306,2.094701,1.88369,1.46768875,1.0038406,-0.15519072,-0.11042888,5.13729999999996,100
1,5.75,0.745272249999999,86.1206975,16.4268525,3.7368565,5.6263695,0.884780999999999,6.05232974999999,466.232425,8.49099,2.191375,1.866176,1.281236,0.978874924999999,-0.13074886,-0.0393838480000001,5.30564999999996,100
1,6.25,0.675133000000001,95.81536,41.80867,3.31450325,5.346398,0.839919,4.84872925,453.664,8.00300375,2.02068,1.850292,1.310296,0.6705802,0.1055517,0.104241824,4.4618,100
1,6.75,0.839488,113.4054,32.233345,34.6134552499998,4.69243,0.8680052,4.32847949999999,457.1186,8.044164,2.05658,1.660454,1.254568,0.7143716,0.0246453879999998,0.034246184,3.8076,100
1,7.25,0.6681412,76.5911800000001,37.4315075,9.46644999999997,4.905412,0.8123276,5.38579799999998,449.421075,14.42585,1.995166,1.712168,1.242594,0.7607686,0.0294099799999999,0.094587532,4.79464999999996,100
1,7.75,0.825837575,88.403135,240.782379999999,20.3655,5.370465,0.8019529,9.997496,454.5752,18.054105,2.11393275,1.7543395,1.34333925,0.64398725,0.65780346,0.54833636,9.245075,100
1,8.25,0.597518224999999,94.409935,79.98304,17.596028,4.773234,0.784372925,8.7726215,453.5901,16.334867,2.11375375,1.62997375,1.33114025,0.678047125,24.812486,20.796878,8.11169999999999,100
1,8.75,1.1015804,76.8939625,67.0186049999999,22.33586,5.7810015,0.924599899999999,5.75740849999999,452.8426,13.896995,2.14164975,1.81014375,1.53231625,0.9617408,91.066026,76.33945,4.76574999999996,100
1,9.25,0.9980968,77.74278,31.37898,17.74254975,5.273565,0.8897934,6.14070699999996,451.486075,11.0473935,2.259474,1.620058,1.601156,0.8853216,168.2168,141.018,5.54679999999997,100
1,9.75,1.03668,83.40502,25.98386,13.38056,5.34135799999999,0.9019038,9.51307725,454.38975,9.923005,2.119504,1.759266,1.813326,0.6324334,248.472,208.30912,8.90795,100
1,10.25,1.06139875,103.8699,20.6005,14.24118,5.48922375,0.9092751,11.0739225,452.06355,10.745609,2.19088225,1.7546925,1.80818175,0.752892,319.8595475,268.15502,10.89785,100
1,10.75,1.3384255,88.05827,18.20686,38.8901575,5.946986,1.0116328,10.19821875,462.684025,10.031636,2.2634575,1.87097,1.8896195,0.71904615,382.12518,320.34326,9.35225,100
1,11.25,1.08686525,99.3107199999999,119.575425,8.0295175,6.55368675,0.916741499999999,8.75795899999999,462.628975,9.232834,2.576154,1.97165025,1.8675125,0.8998916,432.1275275,362.26149,8.0865,100
1,11.75,0.948535949999999,92.3127475,25.5694275,9.591332,5.9007445,0.866904375,9.32379299999999,459.030875,9.24905,2.348151,1.93707525,1.69791425,0.8774845,472.262235,395.9074575,8.96569999999999,100
1,12.25,0.935991449999998,108.623875,28.56836,28.228935,6.7406625,0.970464875,9.950543,457.171275,8.497533,2.5268175,2.06989,1.79628375,0.991942875,498.8911475,418.2849875,9.3255,100
1,12.75,1.20755125,148.048625,38.83276,30.08557,6.5153625,0.95929375,9.95078625,462.435875,8.386472,2.44254625,1.98311625,1.7656225,0.876871,521.27001,437.0568775,9.294625,100
1,13.25,1.09378375,133.298625,35.785225,15.0885,6.6734875,0.9186205,9.0949125,493.527825,9.6584385,2.57481125,1.9087775,1.85974875,0.802619125,497.55104,417.1587575,8.48825,100
1,13.75,1.1449865,145.02645,87.3202649999998,11.62732,6.9765,0.94549185,8.49158899999998,489.545575,8.49970999999999,2.4820325,2.00567,1.900126,0.97010925,473.150145,396.667555,7.93669999999998,100
1,14.25,0.891372599999996,102.1107,30.10514,10.822062,6.9537675,0.853947199999999,8.64942125,441.853,10.957702,2.6619515,2.0348255,1.8207505,0.74573785,463.45854,388.54356,8.09025,100
1,14.75,1.189145,122.88875,24.08538,19.04924,6.19539399999999,0.9643375,13.46625,438.64365,11.82103925,2.587475,2.01799625,1.94511125,0.8142013,420.21002,352.33872,12.427,100
1,15.25,1.19370125,131.52075,23.68874,16.77798,6.576885,0.9771975,11.7779375,441.4392,11.812368,2.37437875,2.068795,1.7817,0.769531375,347.42548,291.25302,11.21125,100
1,15.75,0.895996,122.968,27.7092475,17.6220825,6.33368475,0.8358091,11.460775,442.9862,11.6443625,2.368103,1.838642,1.686608,0.855171875,286.77166,240.4058,10.8965,100
1,16.25,1.468452,105.6794,204.99,15.92248,6.06096175,1.067682,12.55394,446.8482,11.631358,2.22633,1.869371,1.607662,0.967782550000001,205.18358,172.0076,11.509175,100
1,16.75,0.943739625,138.0289,41.2071199999999,15.51172,6.6066355,1.015104,12.3129275,445.633475,11.719054,2.180957,2.144742,1.49729,1.023443,121.02366,101.453958,11.44785,100
1,17.25,0.742377,109.619375,85.2057524999999,15.594675,6.486287,0.779717375,10.67926,461.887875,9.1596645,2.13487875,2.00806,1.45291625,0.863956,54.578646,45.807152,10.0786,100
1,17.75,0.813528,90.390975,21.3559875,21.60316075,6.03157,0.794796125,10.37776,447.8536,9.4451165,2.03556375,1.8443225,1.33334125,0.823434125,5.9623482,5.060431,9.77019999999999,100
1,18.25,0.772805249999995,100.883855,17.581235,16.6314425,6.77330125000001,1.25442875,10.8498075,451.87775,14.524125,2.345715,1.98564625,2.17217,0.872401875,-0.25848094,-0.14428852,10.133225,100
1,18.75,0.925583849999997,152.678,21.41702,8.402468,5.981235,0.99899275,11.55601,460.331475,9.0088615,2.321622,1.963425,2.2188725,0.935844625,-0.108667792000001,-0.0211713120000005,11.543,100
1,19.25,0.87678625,169.0986,26.48855,8.02583975,5.463011,1.1733375,11.28789,458.63025,9.73327425,2.278385,2.035444,1.7444575,0.961007375,-0.15433012,-0.0597460060000001,11.2741,100
1,19.75,0.811435099999999,113.14425,42.0549025,15.23589075,5.290075,0.873180875,11.7607625,454.008,11.05034975,2.00461375,1.9989125,1.88169,0.90679525,-0.19718012,-0.0937088080000001,11.648,100
1,20.25,0.923529249999998,98.9859375,34.5977425,14.2017725,5.59163,0.933513875,12.2066625,453.5725,11.019676,2.30699,2.24010125,1.85444625,0.98310425,-0.36027896,-0.22640042,12.09775,100
1,20.75,0.837732649999999,75.4168149999998,31.092415,16.3012,5.81540375,1.0148525,10.8246625,469.0505,10.78822,2.34023375,2.145855,1.77118625,0.858056849999999,-0.38531648,-0.25319976,10.0315,100
1,21.25,1.0252001,81.0140549999999,17.7418125,12.40453,5.513081,1.03575125,10.66611,472.949725,12.808375,2.26052625,1.90553875,1.88791,0.78912125,-0.3466053,-0.20743378,10.0481,100
1,21.75,0.8723027,142.87435,73.8612399999999,39.7591025,5.478926,0.870208125,10.4660725,458.316175,13.662105,2.21124,2.54133599999999,1.93436875,0.834108699999999,-0.1964795,-0.0921443440000003,9.83985,100
1,22.25,0.6499223,91.5633575,40.044475,9.09652599999999,5.93279975,0.77172585,10.405585,457.682725,10.988765,2.3060855,1.87636575,1.5250965,0.536008024999999,-0.17510254,-0.0761654320000002,9.80845,100
1,22.75,0.7549289,76.2062375,37.49532,8.021554,5.83728699999998,0.79431725,10.255165,455.276225,10.6779325,2.18946425,1.8720535,1.45597,0.667670949999999,-0.21818356,-0.13577562,9.60954999999999,100
1,23.25,0.933166749999999,103.107615,36.37934,7.8107875,5.42714599999999,0.8756664,10.510075,466.885275,12.563432,2.20709299999999,1.8816625,1.570908,0.603151399999999,-0.1676552,-0.10627756,9.85534999999999,100
1,23.75,0.7364645,68.9263075,16.2588725,37.6587562499999,6.4851205,0.844937475,10.48911,451.661,11.7724445,2.24023025,2.03309025,1.4639335,0.549576225,0.0538968219999996,0.0940166739999995,9.83049999999999,100
2,0.25,0.986657,48.8028,106.63052,30.051975,5.57505,0.891041,10.5003,456.11675,8.12028,2.28259,1.85398,1.40352,0.746407,-0.114258695,-0.085065314,10.5,100
2,0.75,0.693120999999999,54.098685,87.6876800000003,13.7523625,9.4552555,0.855584,9.34982100000001,466.7363,11.264755,2.6741475,2.205842,1.29877875,1.45557,-0.13492151,-0.116830285,8.74230000000001,100
2,1.25,0.69114835,61.4729075,29.61239,19.9746825,5.40214874999999,0.83632025,9.39844949999998,454.07775,9.96478899999995,2.3088685,1.889495,1.3329745,0.723732474999999,-0.0139244284999995,0.0540651920000004,7.51422499999999,100
2,1.75,0.579888149999997,61.7108649999997,90.1643299999996,33.93327,6.3768,0.8741939,9.25712874999998,466.4888,9.9441855,2.306039,1.92831,1.2246985,0.85943,0.0978022800000005,0.1507277465,8.62679999999999,100
2,2.25,0.720128525,76.351095,34.1972,6.38994449999996,7.036867,0.8446428,9.73452,466.5248,8.02177125,2.969805,2.251289,1.2836,0.765022824999998,0.1442134822,0.1985811935,9.085,100
2,2.75,0.69204045,71.5658000000001,28.6500524999997,19.4835449999999,6.65186374999998,0.84851,9.76566,468.8441,11.772995,2.94572625,1.6970185,1.487717,1.2658825,-0.0649448049999999,0.0165277790000002,9.114,100
2,3.25,0.649456,74.937785,32.7681474999999,13.3559475,5.29978424999999,0.8336063,8.2442845,477.46625,11.3140925,2.66091675,2.11964375,1.3262275,1.0896005,0.00901351950000025,0.00580725185000022,8.19289999999999,100
2,3.75,0.72650945,75.3360775,18.9687999999999,14.59115,5.139453,0.87380215,10.5376,506.211449999999,9.1056125,2.29399825,2.020029,1.4862285,1.45257,0.0399925115000004,0.0317083745000003,10.538,100
2,4.25,0.73357985,67.5269499999999,30.231935,48.5038600000001,5.534552,0.77588455,11.54245225,492.918125,11.0170504999999,2.29188299999999,2.212433,1.511809,1.196707,-0.17550677,-0.118310185,11.51555,100
2,4.75,0.874789,72.1944,31.410685,28.1717800000001,6.2877825,0.928003325,10.50778,537.57625,7.69358975,2.58275675,2.1339725,1.6192575,1.4794105,-0.15606204,-0.0936284754999999,9.98105,100
2,5.25,1.10542275,62.6125249999999,21.226745,17.65128,6.6532,0.978936,9.39455449999999,481.657875,9.86451499999995,2.53861,2.06462,1.75529,1.15629,-0.0611516979999998,0.00138731995000025,8.756775,100
2,5.75,1.069804125,76.75334,26.3041724999998,24.8919799999996,6.83768124999999,1.074867675,9.4531555,478.5763,9.18062774999997,2.9178675,2.2657255,1.6560585,1.04872975,-0.102100905,-0.060093122,8.8013,100
2,6.25,0.780045175,75.5315,26.4610874999999,12.23066,6.65746,0.8136074,7.51912074999999,475.70175,17.74762,2.80617275,2.629023,1.47679825,0.98194,-0.00740210099999983,0.00249963505000003,6.82209999999999,100
2,6.75,1.0408335,83.7323899999999,19.2540525,36.3959175,7.889902,0.913460725,7.24300074999999,485.719125,9.85417600000001,2.87971,1.8120245,1.693841,0.982961,0.0121285450000003,0.0152082385000003,6.39305000000001,100
2,7.25,0.936668,76.9502,126.1282,14.1175,6.4228665,0.8932565,7.02149724999999,455.05675,11.795275,2.61892275,2.0580535,1.77572,0.915028,2.698698,2.26223485,6.21617499999999,100
2,7.75,0.803736,91.1212674999999,201.575224999999,10.61529575,7.066657,0.85278575,6.848462,479.63525,19.30761,2.53726075,2.4158065,1.711241,0.91425855,45.652398,38.3287055,6.0356,100
2,8.25,0.845756949999999,72.7335575,99.1952649999973,9.49319974999999,7.065946,0.8954342,7.453785,465.22975,16.62353,2.82058625,2.42485575,1.5275965,0.9124289,132.24358,110.91691,7.42435,100
2,8.75,0.88758,126.288275,83.8976724999994,10.5288775,7.131571,0.993754375,7.8954925,460.4007,22.36574,3.56130075,2.6394555,1.59100575,0.9722179,230.917845,193.64146,7.2837,100
2,9.25,1.04709325,98.9415075,161.1292,11.485685,6.97238625,0.9144356,9.077177,452.518,14.1147625,2.6775785,2.47042625,1.59854025,0.79677735,326.238035,273.5377925,8.556675,100
2,9.75,0.9509334,109.5251,22.6853,14.68879,6.913112,0.8957127,9.88437099999999,465.0162,16.35844,2.881498,2.508412,1.606199,0.8081909,411.68633,345.13452,9.36839999999999,100
2,10.25,1.018485,126.275625,32.2743425,10.321125,6.86880275,0.930058525,8.42834399999999,453.7837,15.43093,2.929846,2.3194675,1.62152975,0.805977125,481.55507,403.70504,7.73869999999999,100
2,10.75,1.3543515,107.466735,42.6489724999998,7.09539249999998,7.785695,1.03696425,8.52981099999999,449.8139,10.1343,3.27316725,2.447032,1.59579425,0.639321425,554.71042,465.02721,7.83069999999999,100
2,11.25,0.9443335,120.4977,41.715805,20.172135,7.068537,0.9526985,8.58968999999999,457.117625,9.5003425,2.846046,2.575654,1.650886,0.817233799999999,608.574475,510.1837125,7.87989999999999,100
2,11.75,1.078604,150.4681,53.9270599999992,13.6266375,7.367983,0.9428584,8.41921399999999,460.225375,10.6896625,2.893906,2.673361,1.756182,0.9025656,666.120825,558.4991125,7.7493,100
2,12.25,1.0774329,141.6829,30.025075,14.5447049999998,7.22202375,0.9548391,13.206175,462.5318,9.87781025,3.34132875,2.76376625,1.600339,0.8828939,698.26455,585.44643,12.650375,100
2,12.75,0.9437575,152.9105,78.485804999999,24.18765,6.95882125,0.888471625,13.488615,456.5483,9.97974125,2.77281125,2.40935875,1.60612,0.882227125,715.69948,600.06614,12.906,100
2,13.25,1.051435,140.572575,70.6613324999995,14.0984749999999,7.30051999999999,0.9608823,14.114656,463.105,11.1142725,2.700094,2.310741,1.720679,0.851047725,705.29169,591.33977,13.59,100
2,13.75,1.179064,149.6713,39.7134449999999,8.95668275,7.477513,0.9738556,14.48188,454.776625,13.9688125,3.040775,2.521761,1.761032,0.962072799999999,679.70368,569.87,13.8526,100
2,14.25,1.15610775,158.7745,59.4286199999995,21.5577999999999,7.178899,0.9590761,14.9464,445.505125,14.82785,2.772212,2.650363,1.49427925,0.942925999999998,635.06985,532.46522,14.235,100
2,14.75,1.120924,133.59365,127.6061,15.0139399999998,6.696895,0.982026425,15.3044,444.487625,16.0321375,3.131101,2.45712,1.64420575,0.735404,612.66906,513.68696,14.388,100
2,15.25,1.06261375,116.585025,33.0989349999998,18.61485,6.8657495,1.0435532,15.319635,438.282125,13.4550375,2.83456075,2.5467455,1.651651,0.8840168,535.2116,448.76079,14.3443,100
2,15.75,1.08433,122.08515,42.2280699999998,9.94006149999999,7.1555335,0.93872465,15.225215,442.55425,11.07635,2.509972,2.2998745,1.4936345,0.7389881,483.457455,405.3670775,14.246,100
2,16.25,1.341294425,110.665925,26.52699,10.9863525,7.07923725,1.058977,15.03759,457.8401,10.819245,2.586853,2.3696655,1.600766,0.78811475,404.060305,338.81394,14.05635,100
2,16.75,1.5608465,78.908775,32.5879875,8.78177375,6.3045045,1.120492,15.00607,438.19575,11.171,2.5492345,2.284824,1.8462105,0.6036562,301.1660075,252.5525775,14.02375,100
2,17.25,0.980337,77.602245,55.3081125,28.2458625,7.12771625,1.203601,14.717965,440.5656,13.036295,3.02091175,2.38549,1.6744325,0.774305074999999,207.0194075,173.6285275,13.723275,100
2,17.75,1.0740198,81.7656250000001,97.21361,20.94859,6.1584515,0.98197355,14.22186,443.3357,11.50067,2.148091,1.97543,1.4958085,0.6989521,107.589675,90.27535825,13.2478,100
2,18.25,0.950715550000001,57.454755,77.47408,8.215914,5.986112,1.09717115,13.65962,442.186,10.19776,2.3804805,1.896573,1.5219195,0.59924035,27.665157,23.270519,12.8879,100
2,18.75,1.1331686,82.60244,19.555155,6.883095,6.0852015,0.95713155,13.5571675,461.852475,10.09670875,2.82450925,2.1827395,1.817479,0.898501724999999,-0.10327018175,-0.0196389477500001,12.5433,100
2,19.25,1.2221945,78.9718124999999,35.3304499999999,24.21811,6.46599825,0.98694875,12.467502,444.80895,9.84800299999998,2.6579565,2.0722405,1.5114925,0.9255053,-0.0956060487500001,-0.0550996540000001,11.682975,100
2,19.75,1.0061608,58.89817,52.0213499999989,4.578565,5.6838485,0.94276825,10.9959945,458.4891,8.55860625,2.5042295,1.7141775,1.465331,0.79623745,-0.190399215,-0.14136769,10.0842,100
2,20.25,1.006475,97.6295124999999,36.6384849999998,5.76689799999998,5.14294625,0.8966517,11.45600425,465.767575,11.92241,2.160213,1.89739,1.4703765,0.780377124999999,-0.1428403625,-0.0539035442500001,10.75725,100
2,20.75,0.998461250000001,89.8103399999999,17.403525,10.61769,5.97152625,0.88872145,11.0325,479.784475,9.57442099999997,2.056268,1.7567955,1.3440375,0.758322099999999,0.0741057085,0.1256421325,10.340275,100
2,21.25,1.22634745,66.46796,19.3131349999999,5.88634299999999,5.81207,0.990757775,10.81396725,475.25715,9.86756375,2.1444155,1.92054125,1.42457525,0.839821974999999,0.00460090399999965,0.0730307042499997,10.128675,100
2,21.75,0.6901188,54.77523,16.1572875,9.98466999999989,5.99915525,0.93597305,10.5061455,448.140825,9.09136799999996,2.13662,1.995557,1.41264225,0.578614175,-0.1570228925,-0.0649506675000001,9.82937499999999,100
2,22.25,0.7587113,77.80692,39.256275,15.0954075000001,5.476808,0.79472475,10.1608785,461.759425,8.35613299999998,2.246113,1.7667375,1.441709,0.68702355,-0.188779025,-0.104367409,9.50125000000001,100
2,22.75,0.8783727,59.374295,92.3017875,5.73849499999997,5.8929715,0.960807,9.84802,460.000875,13.24081,2.224691,2.197073,1.4333175,0.792784,-0.1844694025,-0.1576038325,9.23095,100
2,23.25,0.786405,75.7446,16.444555,14.68924,5.28769,0.834671,9.64869199999998,450.2202,9.48737574999998,2.20424,1.74562,1.37814,0.778945,-0.1922796225,-0.1291526825,9.00749999999998,100
2,23.75,0.827465,45.37135,28.1947524999999,6.41804,5.541437,0.8292159,11.055133,457.52775,9.73767274999998,2.186816,1.8672825,1.374551,0.707720799999999,-0.14736071,-0.06605462425,10.9863,100
3,0.25,1.06841125,47.3615,124.067125,10.73483,6.77106325,0.92396925,13.4065975,481.507475,14.61498,2.738724,2.03398625,1.474925,0.736440925,-0.1783592355,-0.0624550244999997,12.65025,100
3,0.75,0.8404526,58.736,25.227505,36.8272525,5.983179,0.863766875,13.3968,464.412,12.18977,2.6168405,2.010279,1.5559075,0.721486649999999,-0.0613685347249998,0.0261567806500002,12.64705,100
3,1.25,0.886111399999999,105.528625,48.87892,26.4553599999999,6.1776475,1.1116925,13.13951,471.22075,13.53202,2.552328,2.2616775,1.5606125,0.80535,0.0824052054999998,0.151586365,12.36815,100
3,1.75,1.0258518,36.4587,20.82703,21.980335,5.623326,1.0269758,13.7075375,457.2321,14.02676,2.557058,2.1149875,1.519708,0.864671875,-0.0334573768500003,0.0496571769999997,12.87375,100
3,2.25,0.5303529,45.13894,34.677785,45.164015,6.07971625,0.770321275,13.5856,459.794625,13.88244,2.438328,2.08957,1.32973475,0.615974999999999,-0.262796175,-0.16532081,12.84275,100
3,2.75,0.577356799999999,52.886,34.3981124999999,26.581425,5.964387,0.7888635,12.98216,465.5496,15.34626,2.7838465,1.915032,1.3476675,1.2715015,-0.165690195,-0.0558183365000002,12.258,100
3,3.25,0.864555,57.3679625,46.7810399999998,7.55383874999997,5.3937605,0.938154875,13.483425,472.6104,14.44239,2.518049,1.7427155,1.44004125,0.85164775,-0.196800775,-0.0789153360000004,12.58135,100
3,3.75,0.680687375,43.954375,119.5657,10.9424555,5.781809,0.891608125,13.649615,466.2324,14.57082,2.35266,1.884958,1.47317875,0.812878599999999,-0.291843710000001,-0.19531923,12.4039,100
3,4.25,0.76753955,39.14065,31.2719099999999,17.2984,5.76152875,0.8904615,14.4567625,473.25195,14.40227,2.580514,2.056732,1.4393405,0.915532875,-0.188907985000001,-0.1049576,13.179625,100
3,4.75,0.67899465,48.94323,29.193345,60.854215,6.32126999999999,0.764913075,12.7047,480.218625,13.834415,2.59017675,2.00558625,1.42758875,0.759490075,-0.0117434435000003,0.0509105154999999,11.8474,100
3,5.25,0.722197999999999,44.96356,226.3811,13.406102,5.94340625,0.845802999999999,12.63276,464.1079,15.44118,2.267272,2.035936,1.400364,0.675101399999998,-0.1073539865,-0.0472451705000003,11.7026,100
3,5.75,0.43581655,48.95222,160.399525,30.2683725,5.34203,0.7209302,12.3836,478.2266,15.18441,2.191722,1.706378,1.411494,0.8820676,-0.23027641,-0.122278412,11.4916,100
3,6.25,0.651673525,55.636005,133.21355,15.045575,5.258246,0.853782175,11.846025,471.9222,12.4792275,2.09880525,1.87826675,1.608238,0.8040338,0.0166831499999986,0.0957593164999989,10.971375,100
3,6.75,1.064708925,63.2344999999999,158.580724999999,12.4917745,5.86163625,0.922454675,11.7284125,502.667,12.88544,2.339886,1.915946,1.623673,0.779236325,25.195725,21.1419145,10.700625,100
3,7.25,0.87600945,81.6657999999999,94.5482,27.6721799999999,5.523232,0.982216,11.9994,466.164,14.798585,2.152158,2.020414,1.603268,0.8216236,99.6986855,83.599356,10.8952,100
3,7.75,0.947700225,87.2236,40.6705125,27.4362049999999,5.661954,0.8812626,12.08176,486.2766,13.4953675,2.453698,2.021708,1.652066,0.8456606,199.611235,167.379555,11.095,100
3,8.25,1.265874,91.7011799999999,122.483825,6.91929499999999,6.521419,1.003006,12.3436875,474.1646,12.5950225,2.485074,2.031346,1.78135,0.869341375,298.22095,250.02987,11.480875,100
3,8.75,1.302948,116.593225,43.5922424999999,14.8648925,6.60062125,1.0153232,12.8572125,451.4111,13.76128,2.71631,2.180754,1.898736,0.786913,404.753635,339.384265,11.98725,100
3,9.25,1.5079715,122.5324,39.413415,14.1561025,7.12286999999999,1.0936835,13.82038,445.0266,13.845815,2.738137,2.360685,1.774273,0.8294602,497.132495,416.827125,12.8204,100
3,9.75,1.26339,108.43625,49.661715,13.863965,6.89635,1.058744,14.06872,440.340975,16.9316325,2.81081,2.47299,1.965972,0.8116236,582.25804,488.192195,13.0164,100
3,10.25,1.47895,116.051225,41.8022749999999,10.33823,7.1389925,1.091584,14.75762,442.2174,18.062035,2.731314,2.416844,2.018666,0.828299599999999,657.506735,551.277015,13.664125,100
3,10.75,1.227371,143.76455,106.127495,14.801405,6.9009195,1.207905,15.119085,446.7565,17.359595,2.98096375,2.52695625,2.4351575,0.9050015,715.565175,599.903185,14.0051,100
3,11.25,1.433581,198.319625,83.2204600000001,53.2484549999998,6.99189,1.27028,15.355265,462.2785,19.64194,3.050424,2.655933,2.21737125,0.916499125,767.903785,643.803755,14.3004,100
3,11.75,1.693918,187.003375,78.2605150000002,23.5453999999999,7.402641,1.2770005,14.608,490.102,17.0303,2.721228,2.5268355,2.093068,0.95038255,802.566965,672.892095,13.53615,100
3,12.25,1.645386,154.6512,72.16015,48.0793199999998,7.183279,1.2465785,14.755245,479.858375,14.46845,2.9095465,2.4578985,2.2567535,1.0154265,819.528215,687.105215,13.96275,100
3,12.75,1.472236,161.0374,203.7409,59.5444324999999,7.1955875,1.30264625,15.013805,464.96055,12.5726375,2.943533,2.530086,2.098735,0.9872341,834.622565,699.76381,14.178,100
3,13.25,1.544202,182.228125,160.568199999999,33.1318399999998,7.4052115,1.4966355,15.1828,469.9498,12.35944,3.2585405,2.6529175,2.2206945,1.033393,825.07164,691.75752,14.6827,100
3,13.75,1.70543775,165.1376,72.6662375,22.5987,7.0098125,1.406833,15.67569,472.934,11.32855,3.0822985,2.558137,2.313814,0.911524249999999,802.21094,672.59635,15.17065,100
3,14.25,1.334698,176.9822,95.4044399999993,10.405038,7.5534125,1.1867725,16.1656375,437.1563,12.362785,3.1133675,2.63706125,2.18196375,0.92421975,754.718295,632.727995,15.5433,100
3,14.75,1.476792,161.564125,65.52954,15.63678,7.33382875,1.1406025,16.387935,436.83725,11.71163,2.97159875,2.5316175,1.9779875,0.89052845,714.6598,599.198225,15.86135,100
3,15.25,1.693082,169.412,56.1683125,18.04608,6.92851625,1.215726,16.421275,437.481,11.8460875,2.71137375,2.4641675,2.281992,0.861993125,651.32156,546.0736,15.67275,100
3,15.75,1.451824,147.54675,184.694999999999,12.624205,6.52565625,1.1603125,16.9203625,436.95325,11.9476125,2.87148625,2.3397625,2.26794,0.82375975,571.26154,478.990315,15.851625,100
3,16.25,1.465007,116.389025,129.707779999999,12.1446,6.8806925,1.20833,17.3232,470.157625,13.0759125,2.66011125,2.40597375,1.9506075,0.7565,490.570605,411.312465,16.236875,100
3,16.75,1.351568,98.297875,35.6252024999999,12.57579,6.7888525,1.14251,17.209925,479.548625,13.85146,2.60743,2.3467275,1.94875875,0.692541125,385.579545,323.29373,16.288625,100
3,17.25,1.478002,78.293195,56.2471799999999,13.27682,6.437961,1.22271,16.844875,454.57665,12.11166,2.69775625,2.21601375,2.00935625,0.769813649999999,292.608085,245.384925,15.9391,100
3,17.75,1.58644,52.41466,72.4128699999998,10.84285,7.17974625,1.16949,16.2558125,454.2915,12.4517,2.5980975,2.16083,2.17490625,0.564232625,186.853365,156.725815,15.336,100
3,18.25,1.331902,54.5306875,209.766475,8.37487900000001,6.365793,1.04175125,15.319845,469.49995,13.450365,2.41279375,2.00663,2.15926125,0.53355365,88.531685,74.2655495,14.61855,100
3,18.75,1.17521225,33.93908,32.2466024999999,31.979535,6.80084875,1.0034152,14.65391,461.74515,11.8011625,2.326236,2.000708,1.970288,0.60023525,19.2197305,16.1621665,13.94695,100
3,19.25,0.926284,43.0894225,57.0433024999998,6.3984965,6.50927,0.914105825,13.553975,459.571375,11.50448,2.450008,1.97387075,2.00383675,0.4553253,-0.200017585,-0.0795141080000003,12.77525,100
3,19.75,0.94634225,29.8877,39.699115,10.644595,6.33382,0.985075375,13.11752,465.645375,11.37332,2.493364,2.003016,1.996125,0.3818216,-0.15567935,-0.0817813690000001,12.413,100
